"Postal code area","Inhabitants, total, 2014 (HE)","Females, 2014 (HE)","Males, 2014 (HE)","Average age of inhabitants, 2014 (HE)","0-2 years, 2014 (HE)","3-6 years, 2014 (HE)","7-12 years, 2014 (HE)","13-15 years, 2014 (HE)","16-17 years, 2014 (HE)","18-19 years, 2014 (HE)","20-24 years, 2014 (HE)","25-29 years, 2014 (HE)","30-34 years, 2014 (HE)","35-39 years, 2014 (HE)","40-44 years, 2014 (HE)","45-49 years, 2014 (HE)","50-54 years, 2014 (HE)","55-59 years, 2014 (HE)","60-64 years, 2014 (HE)","65-69 years, 2014 (HE)","70-74 years, 2014 (HE)","75-79 years, 2014 (HE)","80-84 years, 2014 (HE)","85 years or over, 2014 (HE)"
"79940 Vihtari-Poikiinaho   (Heinävesi )",170,66,104,54,2,4,7,3,3,2,3,5,11,3,8,3,14,16,12,24,17,20,10,3
"80100 Joensuu Keskus, Pohjoinen   (Joensuu )",9057,4953,4104,43,140,177,261,140,159,333,1641,1010,508,333,293,370,405,508,543,547,453,431,421,384
"80110 Joensuu Keskus Eteläinen   (Joensuu )",4532,2568,1964,45,30,52,79,48,59,172,892,485,245,147,124,184,218,229,295,306,260,246,250,211
"80130 Kanervala   (Kontiolahti )",2452,1232,1220,38,62,108,200,93,49,58,243,204,153,151,131,151,169,170,173,124,60,56,61,36
"80140 Noljakka   (Joensuu )",8380,4246,4134,35,376,455,628,297,203,203,804,758,658,596,495,532,558,522,448,375,185,132,87,68
"80160 Rantakylä-Latola   (Joensuu )",10409,5405,5004,40,327,419,618,312,223,298,1020,850,664,569,536,572,631,661,745,663,497,391,233,180
"80170 Utra   (Joensuu )",3768,1868,1900,38,149,166,254,139,108,94,233,257,302,232,227,267,301,299,326,230,77,60,25,22
"80200 Niinivaara   (Joensuu )",4305,2353,1952,44,103,100,126,89,79,138,626,424,277,181,144,177,235,258,269,310,194,202,167,206
"80210 Sairaala-alue   (Joensuu )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80220 Penttilä   (Joensuu )",3195,1618,1577,36,103,126,152,59,55,114,618,385,186,174,128,142,171,183,168,174,124,62,47,24
"80230 Hukanhauta   (Joensuu )",5073,2632,2441,41,178,240,297,147,105,136,338,376,350,270,249,290,370,382,390,384,224,157,100,90
"80260 Kettuvaara   (Joensuu )",4636,2376,2260,41,159,180,281,160,140,128,317,295,290,259,217,296,342,448,375,320,168,124,82,55
"80330 Reijola   (Joensuu )",2361,1191,1170,38,94,143,206,97,68,52,99,129,176,194,135,148,151,157,173,136,70,61,41,31
"80400 Ylämylly   (Liperi )",5405,2751,2654,36,235,373,505,255,134,125,265,300,392,407,368,393,372,311,301,282,153,121,67,46
"80510 Onttola-Kunnasniemi   (Kontiolahti )",1221,581,640,39,52,76,124,47,28,22,40,37,82,86,83,82,89,101,109,80,29,22,15,17
"80710 Lehmo   (Kontiolahti )",5432,2705,2727,35,249,336,539,267,173,137,219,282,446,488,410,399,340,285,308,242,131,78,61,42
"80770 Kontiolahti as   (Kontiolahti )",735,359,376,34,52,77,81,25,19,10,28,44,55,33,46,34,52,45,50,43,16,10,6,9
"80780 Kontioniemi   (Kontiolahti )",384,196,188,32,24,30,40,24,11,12,10,14,39,32,34,21,28,18,15,17,5,6,1,3
"80790 Kontioranta-Kontioniemi   (Kontiolahti )",69,33,36,36,2,6,6,3,1,2,5,6,6,2,1,6,5,6,2,6,3,1,0,0
"80850 Paihola   (Kontiolahti )",554,259,295,38,21,23,42,37,22,19,32,21,34,34,36,34,33,44,40,42,17,10,7,6
"80910 Kulho   (Kontiolahti )",1569,751,818,37,73,116,168,61,32,38,34,65,131,146,101,87,108,119,91,72,53,28,23,23
"81100 Kontiolahti   (Kontiolahti )",2908,1513,1395,43,97,128,215,118,71,79,107,125,143,171,153,156,223,263,215,190,159,134,92,69
"81120 Katajaranta   (Kontiolahti )",434,206,228,40,13,34,39,15,9,13,14,16,25,29,33,23,34,19,31,29,19,12,12,15
"81160 Romppala-Riihikangas   (Kontiolahti )",240,98,142,47,9,3,11,9,9,7,3,13,6,9,13,14,29,23,23,25,14,7,6,7
"81200 Eno Keskus   (Joensuu )",2856,1435,1421,49,54,88,171,103,57,40,90,94,117,131,123,186,245,282,272,227,156,164,135,121
"81210 Louhioja   (Joensuu )",293,140,153,35,21,32,31,8,3,3,7,21,26,19,9,11,19,23,14,20,9,6,3,8
"81220 Jakokoski   (Kontiolahti )",725,342,383,36,30,60,61,42,25,17,16,17,68,50,46,59,53,45,56,33,21,13,7,6
"81230 Mönni   (Kontiolahti )",158,76,82,46,3,5,6,5,5,3,4,8,10,8,7,16,15,18,14,14,4,1,6,6
"81235 Lehtoi   (Kontiolahti )",282,140,142,36,14,24,24,10,9,4,7,8,31,22,23,23,18,21,17,13,3,4,4,3
"81260 Ahveninen   (Joensuu )",165,76,89,47,6,3,9,8,2,1,0,5,12,13,5,8,15,17,20,25,8,3,2,3
"81270 Paukkaja   (Joensuu )",118,59,59,49,5,3,9,1,1,1,2,5,6,6,6,10,5,12,11,9,10,9,3,4
"81280 Uimaharju   (Joensuu )",1743,847,896,51,24,43,83,56,26,23,52,51,59,84,77,111,150,155,173,198,133,116,77,52
"81290 Ukkola   (Joensuu )",260,119,141,47,8,6,16,8,5,2,11,11,10,11,14,15,21,27,33,26,15,9,6,6
"81295 Haapalahti   (Joensuu )",145,63,82,49,3,2,10,2,2,2,4,2,8,8,4,15,17,10,18,21,11,2,3,1
"81320 Kuismavaara   (Joensuu )",36,14,22,48,1,1,3,2,0,0,0,0,1,2,2,0,6,6,5,2,1,2,1,1
"81330 Luhtapohja   (Joensuu )",92,43,49,53,0,0,3,2,2,2,1,3,1,3,4,6,8,19,15,15,4,2,2,0
"81350 Tokrajärvi   (Ilomantsi )",156,71,85,48,6,3,10,1,4,1,9,6,7,3,3,16,5,27,13,13,8,8,10,3
"81360 Sarvinki   (Joensuu )",107,41,66,54,3,1,1,2,2,0,1,4,5,4,6,9,10,11,10,19,7,7,1,4
"81390 Revonkylä   (Joensuu )",101,41,60,49,2,3,7,3,3,4,1,3,1,6,1,4,8,10,14,16,5,6,4,0
"81420 Tyrjänsaari   (Ilomantsi )",72,33,39,60,0,1,1,0,0,2,0,2,2,0,0,9,5,7,9,8,10,6,6,4
"81430 Kivilahti   (Ilomantsi )",79,28,51,61,0,0,2,0,1,0,0,1,1,2,6,2,6,6,13,18,9,7,1,4
"81450 Huhus-Käenkoski   (Ilomantsi )",108,47,61,53,4,3,3,1,1,3,1,3,4,3,5,8,11,6,9,14,9,13,4,3
"81460 Käenkoski   (Ilomantsi )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"81470 Naarva   (Ilomantsi )",60,26,34,49,1,0,3,5,2,0,1,1,2,4,4,4,6,3,4,4,6,7,2,1
"81560 Vuonisjärvi   (Lieksa )",203,93,110,46,5,11,15,5,4,4,3,5,12,10,11,14,17,17,24,16,6,7,12,5
"81570 Kelvä   (Lieksa )",104,43,61,51,2,3,5,1,1,1,3,5,4,5,8,3,8,10,11,15,6,8,2,3
"81590 Vuonislahti   (Lieksa )",159,72,87,56,4,3,6,2,2,3,1,1,2,5,3,11,12,22,25,13,11,14,15,4
"81650 Hattuvaara   (Lieksa )",162,60,102,55,1,1,2,4,5,1,6,2,1,3,9,8,19,26,18,21,15,11,4,5
"81660 Lehmikylä   (Lieksa )",11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"81700 Lieksa Keskus   (Lieksa )",5713,2972,2741,52,108,160,231,137,124,140,206,198,190,206,225,291,414,501,590,554,383,420,322,313
"81720 Mähkö-Timitra   (Lieksa )",3031,1463,1568,46,104,95,174,93,54,62,134,116,143,130,125,175,235,309,289,303,167,143,114,66
"81750 Pankakoski   (Lieksa )",919,422,497,51,10,19,40,23,14,10,16,23,44,29,60,63,81,92,118,106,66,51,36,18
"81810 Jamali   (Lieksa )",346,156,190,43,12,20,14,13,11,4,6,17,23,14,16,27,33,51,31,17,18,12,5,2
"81820 Kylänlahti   (Lieksa )",342,150,192,51,14,9,11,8,4,0,8,13,13,11,14,14,31,50,44,33,24,16,14,11
"81850 Mätäsvaara   (Lieksa )",157,67,90,54,2,5,5,2,2,2,2,6,5,4,5,9,14,14,20,22,20,11,6,1
"81860 Viekijärvi   (Lieksa )",370,175,195,54,6,6,11,9,6,6,9,7,9,4,10,19,36,57,45,60,26,20,15,9
"81950 Pankajärvi   (Lieksa )",88,39,49,48,1,4,4,3,1,1,2,4,1,5,5,6,9,13,12,6,4,4,3,0
"81970 Jongunjoki-Pankajärvi   (Lieksa )",177,79,98,52,4,5,4,6,2,0,2,7,3,6,8,9,20,21,27,27,13,9,3,1
"82110 Heinävaara   (Joensuu )",1115,526,589,36,55,81,118,48,35,23,45,40,89,82,61,89,74,71,74,60,30,22,7,11
"82120 Keskijärvi   (Joensuu )",226,103,123,46,4,10,19,7,4,4,3,7,7,13,14,14,23,29,15,24,15,7,1,6
"82140 Kiihtelysvaara Keskus   (Joensuu )",967,480,487,50,21,34,51,39,19,13,21,35,37,40,40,52,88,90,77,80,62,62,50,56
"82160 Oskola   (Joensuu )",71,35,36,46,2,5,6,3,1,0,0,1,2,5,4,8,2,4,7,7,8,3,1,2
"82170 Uskali   (Joensuu )",58,23,35,52,2,1,3,0,0,0,3,2,3,2,4,1,4,5,7,9,5,3,3,1
"82180 Huhtilampi   (Joensuu )",81,35,46,50,3,0,1,2,3,1,2,3,5,4,3,4,11,9,10,7,2,8,1,2
"82200 Hammaslahti   (Joensuu )",3190,1555,1635,41,129,175,237,127,95,69,109,165,176,175,170,206,258,285,243,207,118,102,83,61
"82210 Suhmura   (Joensuu )",530,260,270,43,12,24,44,27,23,9,12,29,23,23,14,31,50,59,39,25,24,20,17,25
"82220 Niittylahti   (Joensuu )",2094,1034,1060,33,126,168,222,103,80,50,72,131,187,151,137,152,121,112,98,99,39,27,7,12
"82290 Nieminen   (Rääkkylä )",431,191,240,49,12,12,21,15,3,6,7,7,17,21,24,38,39,47,52,40,26,23,13,8
"82300 Rääkkylä Keskus   (Rääkkylä )",1027,535,492,53,10,27,53,29,14,17,22,25,36,41,35,57,73,94,114,110,85,62,50,73
"82310 Oravisalo-Varpasalo   (Rääkkylä )",288,133,155,53,4,4,8,10,7,8,8,7,3,15,7,14,21,31,34,33,25,26,9,14
"82335 Rasivaara   (Rääkkylä )",678,298,380,49,19,20,34,23,12,6,26,18,19,29,33,46,61,70,82,58,42,33,24,23
"82350 Tikkala   (Tohmajärvi )",357,159,198,44,14,13,21,22,9,5,8,12,19,17,17,34,42,22,22,29,18,14,12,7
"82360 Onkamo   (Tohmajärvi )",439,209,230,43,19,19,21,20,16,8,13,21,30,21,30,27,29,37,27,42,27,16,12,4
"82380 Tolosenmäki   (Kitee )",472,225,247,48,9,13,37,16,8,6,8,12,15,19,28,33,34,58,62,41,30,20,16,7
"82395 Haarajärvi   (Kitee )",172,87,85,42,3,8,16,11,4,3,2,3,14,10,13,9,13,16,13,13,10,4,4,3
"82430 Puhos-Leinovaara   (Kitee )",896,435,461,47,19,27,49,30,26,15,27,30,36,32,38,62,82,92,99,103,49,41,21,18
"82460 Hummovaara   (Kitee )",121,55,66,44,8,3,8,5,3,2,2,6,8,5,4,9,8,12,9,11,5,5,4,4
"82490 Heinoniemi   (Kitee )",129,56,73,58,0,0,6,3,2,1,0,1,4,3,8,5,11,8,19,19,13,10,11,5
"82500 Kitee Keskus   (Kitee )",6182,3196,2986,48,135,215,296,170,127,152,267,241,258,237,255,383,503,570,600,538,354,361,263,257
"82510 Kiteenlahti   (Kitee )",274,122,152,42,13,11,24,7,8,5,7,13,17,4,21,20,22,27,24,17,15,9,7,3
"82580 Juurikka   (Kitee )",382,173,209,52,6,3,22,18,5,5,3,5,14,13,22,26,36,41,33,48,30,27,20,5
"82590 Närsäkkälä   (Kitee )",141,67,74,53,3,2,5,2,4,4,3,7,4,1,3,4,18,15,21,13,13,7,7,5
"82600 Tohmajärvi Keskus   (Tohmajärvi )",2900,1451,1449,49,71,90,135,103,45,57,89,96,118,138,139,149,240,270,295,287,176,160,120,122
"82655 Värtsilä Keskus   (Tohmajärvi )",347,162,185,47,10,14,18,13,8,4,8,6,23,13,17,23,26,33,35,31,31,14,9,11
"82660 Uusi-Värtsilä   (Tohmajärvi )",228,110,118,47,6,6,11,6,7,5,6,9,6,8,12,15,22,32,28,17,18,5,6,3
"82670 Kaurila   (Tohmajärvi )",113,52,61,46,2,4,10,3,1,1,3,8,4,6,6,6,10,8,8,16,6,4,5,2
"82675 Niirala-Jänisjoki   (Tohmajärvi )",128,59,69,43,5,6,11,8,3,0,3,4,7,2,12,10,10,7,12,8,5,5,5,5
"82685 Littilä   (Tohmajärvi )",206,93,113,45,7,5,13,6,5,5,7,13,5,9,10,17,23,24,13,11,9,12,3,9
"82710 Kovero   (Joensuu )",463,227,236,50,8,4,19,16,18,9,19,13,12,11,25,38,43,47,51,49,23,29,16,13
"82730 Tuupovaara Keskus-Pirttiaho   (Joensuu )",772,388,384,53,14,15,32,15,17,9,24,19,30,25,37,45,69,76,85,74,47,44,42,53
"82750 Öllölä   (Joensuu )",124,50,74,52,4,2,6,2,2,0,2,1,4,7,10,3,12,15,14,17,9,4,4,6
"82760 Hoilola   (Joensuu )",97,46,51,60,0,2,0,1,0,1,3,3,0,0,1,2,11,14,18,18,7,6,6,4
"82770 Kaustajärvi   (Tohmajärvi )",29,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"82815 Marjovaara   (Joensuu )",150,61,89,53,0,3,3,4,4,4,3,2,4,3,7,16,9,28,18,18,10,5,3,6
"82820 Maukkula   (Ilomantsi )",273,121,152,51,2,8,11,7,4,5,4,13,11,18,7,11,18,33,33,32,25,14,11,6
"82830 Haukivaara   (Ilomantsi )",103,43,60,48,3,5,3,5,0,0,3,4,7,4,3,6,5,17,17,8,6,5,1,1
"82840 Pirttiaho   (Joensuu )",35,14,21,57,0,0,3,0,0,0,1,1,1,0,1,4,0,5,2,8,4,2,2,1
"82850 Kinnasniemi   (Joensuu )",73,27,46,50,0,2,1,5,0,1,1,3,6,0,3,7,5,11,14,7,1,1,3,2
"82865 Kokinvaara-Mannervaara   (Joensuu )",46,19,27,52,1,1,3,1,0,0,1,1,0,1,2,5,5,5,6,6,5,2,0,1
"82870 Luutalahti   (Joensuu )",33,15,18,61,0,0,0,1,0,0,0,0,1,0,0,1,4,6,8,3,7,0,1,1
"82880 Mannervaara   (Joensuu )",22,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"82900 Ilomantsi Keskus   (Ilomantsi )",3952,2055,1897,52,69,112,175,102,70,66,110,135,144,134,156,209,323,416,388,394,242,248,220,239
"82915 Sonkaja   (Ilomantsi )",201,92,109,53,2,8,6,6,4,4,3,4,7,5,4,13,15,26,29,20,12,15,8,10
"82960 Lehtovaara-Kuikkalampi   (Ilomantsi )",126,51,75,56,0,0,7,1,2,0,2,2,2,2,5,10,12,20,18,19,8,6,8,2
"82967 Hattu   (Ilomantsi )",86,36,50,60,0,0,2,1,2,0,2,0,1,1,5,3,6,11,10,14,10,13,3,2
"82980 Möhkö   (Ilomantsi )",82,39,43,55,1,2,3,2,3,0,1,0,1,0,3,7,5,13,10,13,9,5,3,1
"83100 Liperi Keskus   (Liperi )",2576,1312,1264,49,62,99,134,71,60,46,86,77,110,128,100,148,226,231,237,237,134,169,114,107
"83130 Salokylä   (Liperi )",387,183,204,39,23,19,26,21,12,8,15,27,22,27,18,21,28,35,27,22,15,8,6,7
"83140 Puromäki   (Liperi )",127,57,70,39,6,6,12,8,4,2,4,4,8,6,4,11,11,11,8,11,5,2,3,1
"83150 Roukalahti   (Liperi )",226,112,114,46,8,9,14,7,3,3,6,10,12,13,9,15,19,21,20,25,17,6,5,4
"83160 Tutjunniemi   (Liperi )",153,62,91,50,6,4,3,1,2,1,6,8,8,6,7,14,11,14,19,18,8,3,10,4
"83320 Risti-Juojärvi   (Liperi )",73,36,37,49,1,0,3,3,1,1,4,3,2,3,5,3,10,11,7,8,0,0,4,4
"83330 Kaatamo   (Liperi )",248,118,130,45,4,16,25,8,6,3,2,6,13,8,12,21,23,19,19,17,18,11,10,7
"83340 Kaarnalampi   (Liperi )",89,38,51,46,3,5,5,4,0,0,1,3,8,4,3,7,4,9,7,13,4,4,4,1
"83400 Viinijärvi   (Liperi )",1493,719,774,47,34,43,98,40,36,31,55,53,65,82,69,101,146,140,128,110,84,63,53,62
"83430 Käsämä   (Liperi )",590,267,323,41,22,31,47,28,15,12,11,23,27,49,33,52,56,44,45,45,18,17,5,10
"83450 Vaivio   (Liperi )",351,162,189,39,17,20,21,15,8,5,8,23,35,19,17,25,37,32,32,16,8,3,4,6
"83460 Harinjärvi   (Liperi )",312,152,160,42,20,14,18,12,11,6,4,12,15,22,21,15,28,27,28,28,14,5,10,2
"83480 Ahonkylä   (Liperi )",200,93,107,45,7,8,10,4,1,5,4,12,17,9,10,15,15,19,20,21,9,6,2,6
"83500 Outokumpu Keskus   (Outokumpu )",6225,3173,3052,46,181,232,350,186,138,136,328,284,306,266,260,350,416,535,574,566,332,324,245,216
"83550 Kokonvaara   (Outokumpu )",156,73,83,47,9,5,3,2,2,1,3,11,13,7,6,8,8,22,26,13,2,6,4,5
"83630 Kuusjärvi   (Outokumpu )",416,206,210,46,9,21,16,18,9,5,6,22,25,18,26,26,34,36,48,37,25,20,10,5
"83660 Varislahti   (Outokumpu )",278,123,155,46,12,19,12,2,5,5,11,12,15,9,17,12,19,28,28,22,20,15,10,5
"83700 Polvijärvi Keskus   (Polvijärvi )",2531,1272,1259,49,60,79,115,78,53,56,113,98,93,103,106,138,174,231,266,269,146,131,107,115
"83720 Kuorevaara   (Polvijärvi )",295,138,157,43,4,8,19,19,11,11,9,6,12,16,18,28,27,33,25,17,14,11,5,2
"83750 Sotkuma   (Polvijärvi )",511,249,262,39,16,42,45,25,5,9,7,25,51,38,26,19,41,36,56,31,21,12,5,1
"83760 Sola   (Polvijärvi )",86,41,45,45,3,6,8,1,0,1,0,4,5,5,3,2,10,8,7,10,3,4,5,1
"83780 Horsmanaho   (Polvijärvi )",229,105,124,45,10,7,12,6,5,4,6,11,17,14,7,18,22,20,21,14,10,14,10,1
"83825 Kinahmo   (Polvijärvi )",297,147,150,48,4,12,11,14,3,2,11,11,15,9,14,19,36,37,34,16,12,19,14,4
"83830 Hukkala   (Polvijärvi )",127,61,66,49,4,2,2,6,3,4,1,5,6,3,8,11,10,16,16,9,9,6,5,1
"83835 Ruvaslahti   (Polvijärvi )",242,114,128,48,6,9,10,12,4,4,10,7,7,5,13,16,24,22,23,23,21,13,9,4
"83840 Saarivaara   (Polvijärvi )",62,25,37,46,1,1,1,3,3,1,6,7,0,0,0,3,6,10,6,8,5,0,1,0
"83855 Martonvaara-Sammakkovaara   (Polvijärvi )",160,76,84,51,5,4,10,7,2,0,4,3,8,4,6,10,9,14,17,20,12,12,5,8
"83870 Polvela-Timovaara   (Juuka )",213,90,123,50,3,6,11,4,2,1,5,11,4,11,7,11,23,29,26,29,13,7,3,7
"83880 Kajoo   (Juuka )",187,83,104,50,2,2,10,5,6,3,6,0,7,7,11,14,18,21,22,21,12,11,6,3
"83900 Juuka Keskus   (Juuka )",3735,1917,1818,50,51,111,213,98,89,65,111,128,148,138,147,240,316,376,345,362,216,224,174,183
"83910 Paalasmaa   (Juuka )",79,37,42,57,1,1,2,1,0,0,1,3,1,4,0,5,8,9,12,9,9,7,6,0
"83915 Vihtasuo   (Juuka )",8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"83940 Nunnanlahti   (Juuka )",363,158,205,52,4,12,24,5,9,3,6,6,12,15,14,22,38,30,37,39,34,23,23,7
"83950 Ahmovaara   (Juuka )",481,202,279,52,5,14,21,11,12,8,5,8,19,20,18,36,47,47,48,63,42,25,20,12
"83960 Koli   (Lieksa )",264,120,144,50,4,8,9,9,6,5,2,11,10,8,7,21,27,34,33,27,14,14,3,12
"83985 Tuopanjoki   (Juuka )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"84100 Ylivieska Keskus   (Ylivieska )",13194,6641,6553,38,636,784,1048,487,311,324,1020,975,953,749,630,653,727,860,806,760,466,441,294,270
"84460 Tuomiperä   (Ylivieska )",210,88,122,40,12,11,19,8,5,5,7,9,15,9,7,13,18,14,23,14,7,5,6,3
"84540 Vähäkangas   (Ylivieska )",574,272,302,36,40,50,53,17,14,15,13,45,49,37,19,24,34,36,55,29,20,9,6,9
"84650 Kantokylä   (Ylivieska )",219,104,115,43,15,17,12,4,3,3,1,10,7,22,2,6,19,30,22,21,6,9,3,7
"84770 Isokoski   (Ylivieska )",102,48,54,43,3,6,10,4,3,0,5,3,5,9,6,6,3,7,4,10,3,5,4,6
"84880 Raudaskylä   (Ylivieska )",683,320,363,37,27,44,75,28,18,17,31,44,48,40,32,46,30,53,52,31,25,17,11,14
"85100 Kalajoki Keskus   (Kalajoki )",7060,3558,3502,41,272,352,549,246,157,153,366,355,438,398,401,454,455,462,528,518,325,262,182,187
"85120 Metsä   (Kalajoki )",303,132,171,36,11,24,42,23,16,14,9,6,10,6,15,18,18,17,22,17,7,13,6,9
"85140 Tynkä   (Kalajoki )",853,418,435,38,31,47,87,43,29,32,48,40,54,35,39,57,69,60,41,39,40,23,18,21
"85150 Typpö   (Kalajoki )",333,156,177,42,16,20,33,13,13,7,11,11,15,16,16,15,19,19,28,21,14,24,11,11
"85160 Rautio   (Kalajoki )",622,286,336,37,40,52,61,21,8,17,31,44,27,38,27,27,36,35,39,51,30,12,13,13
"85180 Rahja   (Kalajoki )",466,222,244,43,15,19,34,20,21,16,16,18,20,20,19,32,42,40,28,34,18,27,22,5
"85200 Alavieska Keskus   (Alavieska )",2163,1057,1106,41,87,126,177,93,59,62,124,99,104,92,98,129,142,146,147,118,88,106,90,76
"85210 Kähtävä   (Alavieska )",235,109,126,44,9,6,9,10,7,9,10,11,6,17,11,22,25,26,18,9,5,15,7,3
"85230 Talus   (Alavieska )",262,111,151,42,7,10,19,11,8,12,13,16,13,11,8,14,21,24,24,19,11,12,6,3
"85310 Sievi Asemanseutu   (Sievi )",543,260,283,38,24,38,58,30,19,18,18,24,20,37,20,26,25,42,38,39,30,21,9,7
"85320 Markkula   (Sievi )",262,121,141,44,3,8,14,12,13,5,14,14,8,17,9,21,25,24,25,15,14,7,3,11
"85340 Jyrinki   (Sievi )",767,354,413,29,61,85,122,50,24,28,24,40,50,37,35,40,35,31,28,31,19,14,8,5
"85410 Sievi Keskus   (Sievi )",2060,1038,1022,38,96,153,209,93,69,66,112,97,101,113,122,122,104,109,120,102,68,67,64,73
"85430 Koivisto   (Sievi )",615,303,312,38,29,41,57,28,23,14,22,28,39,46,32,36,29,41,38,37,28,17,14,16
"85450 Joenkylä   (Sievi )",282,131,151,33,14,24,45,18,13,6,11,8,17,14,11,12,22,18,10,15,6,4,6,8
"85470 Kiiskilampi   (Sievi )",546,252,294,37,26,45,54,30,22,23,24,25,23,19,16,39,34,32,39,34,23,14,13,11
"85500 Nivala Keskus   (Nivala )",7515,3781,3734,38,356,497,714,322,212,215,407,425,480,396,339,370,377,467,490,452,289,288,205,214
"85540 Mönkö   (Nivala )",580,264,316,34,36,56,60,33,12,18,33,35,43,23,25,34,29,31,39,17,14,13,12,17
"85560 Ainastalo   (Nivala )",483,208,275,38,24,35,38,25,15,12,22,26,31,27,25,22,23,33,43,28,18,18,12,6
"85580 Karvoskylä   (Nivala )",700,315,385,44,28,36,45,14,17,12,24,36,48,35,29,39,54,50,61,84,26,29,13,20
"85620 Sarja   (Nivala )",282,136,146,42,15,15,22,13,10,7,3,11,14,16,10,16,24,24,26,20,7,10,13,6
"85630 Sarjanahde   (Nivala )",622,296,326,31,45,72,89,41,29,23,17,19,30,36,42,23,18,29,34,21,18,8,10,18
"85640 Maliskylä   (Nivala )",539,259,280,43,18,20,35,19,18,20,30,24,34,21,26,43,37,31,45,33,14,32,24,15
"85660 Ruuskankylä   (Nivala )",178,82,96,40,5,9,20,6,2,8,5,6,18,11,4,15,10,12,14,10,7,9,4,3
"85710 Parkkila   (Haapajärvi )",365,156,209,41,14,25,31,11,9,7,21,12,19,18,15,23,29,29,28,23,14,20,7,10
"85730 Tulppo   (Haapajärvi )",137,62,75,48,2,4,10,6,3,2,2,1,4,10,8,6,11,20,16,8,9,4,6,5
"85800 Haapajärvi Keskus   (Haapajärvi )",5797,2907,2890,41,210,300,474,253,169,178,303,254,315,282,268,345,408,411,427,401,265,219,173,142
"85820 Oksava   (Haapajärvi )",889,412,477,41,30,43,69,43,39,21,32,34,37,43,55,56,72,71,77,52,51,26,29,9
"85840 Kuona   (Haapajärvi )",322,140,182,35,13,21,44,25,13,9,16,12,17,7,18,14,27,30,19,15,1,8,8,5
"85900 Reisjärvi Keskus   (Reisjärvi )",2054,1022,1032,43,77,96,175,87,48,50,109,93,90,88,86,117,121,132,159,148,127,95,69,87
"85930 Kangaskylä-Tolpankangas   (Reisjärvi )",173,84,89,46,0,2,14,12,4,4,5,4,5,9,5,22,17,16,19,9,9,7,8,2
"85940 Räisälänmäki   (Reisjärvi )",257,117,140,37,12,17,23,12,9,9,14,17,11,14,8,17,17,25,16,12,8,8,7,1
"85980 Köyhänperä   (Reisjärvi )",368,166,202,39,11,20,27,17,15,14,22,16,24,17,9,34,32,25,28,14,17,13,3,10
"86100 Pyhäjoki Keskus   (Pyhäjoki )",1963,965,998,44,64,101,153,67,36,42,94,85,92,129,88,110,107,118,176,175,103,78,63,82
"86110 Parhalahti   (Pyhäjoki )",382,180,202,41,10,21,28,20,3,15,20,20,21,21,18,24,31,23,29,31,16,16,10,5
"86160 Pirttikoski   (Pyhäjoki )",313,149,164,50,3,13,12,7,10,7,11,14,8,5,13,23,24,27,37,34,17,17,21,10
"86170 Yppäri   (Pyhäjoki )",567,266,301,39,33,37,48,27,22,13,26,18,25,24,34,34,32,47,29,46,22,19,18,13
"86210 Petäjäskoski   (Oulainen )",207,101,106,33,10,18,28,22,11,7,2,8,9,5,10,18,8,16,9,5,7,4,5,5
"86220 Merijärvi Keskus   (Merijärvi )",850,392,458,37,53,54,88,46,30,26,75,45,27,28,24,37,59,51,57,43,27,25,35,20
"86230 Ylipää   (Merijärvi )",156,73,83,50,4,3,8,8,5,3,1,5,2,4,10,10,10,8,20,20,11,14,5,5
"86240 Pyhänkoski   (Merijärvi )",189,81,108,45,4,6,15,6,5,3,10,9,6,9,7,16,15,19,16,22,7,3,3,8
"86300 Oulainen Keskus   (Oulainen )",6897,3546,3351,42,259,348,547,296,171,175,373,312,372,345,307,371,435,530,490,508,305,287,229,237
"86350 Kilpua   (Oulainen )",130,63,67,47,0,3,9,8,4,2,9,0,8,3,5,11,10,11,13,14,8,5,4,3
"86360 Ilveskorpi   (Raahe )",229,103,126,44,7,13,12,4,6,7,13,8,13,12,10,12,18,24,29,17,3,6,8,7
"86400 Vihanti Keskus   (Raahe )",1777,867,910,46,62,109,122,57,41,45,53,71,79,83,45,88,124,145,163,144,83,92,75,96
"86440 Lampinsaari   (Raahe )",272,133,139,46,8,11,21,9,10,2,6,8,11,11,11,16,19,19,37,40,17,9,6,1
"86460 Alpua   (Raahe )",399,190,209,43,13,24,33,23,10,14,17,11,14,17,16,19,29,29,33,32,14,19,16,16
"86470 Lumimetsä   (Raahe )",207,93,114,41,10,12,23,5,5,3,8,10,10,9,9,9,13,19,19,14,10,8,5,6
