"Postal code area","Aged 18 or over, total, 2013 (HR)","Average income of inhabitants, 2013 (HR)","Median income of inhabitants, 2013 (HR)","Inhabintants belonging to the lowest income category, 2013 (HR)","Inhabitants belonging to the middle income category, 2013 (HR)","Inhabintants belonging to the highest income category, 2013 (HR)","Accumulated purchasing power of inhabitants, 2013 (HR)"
"91100 Ii Keskus   (Ii )",4400,22126,20809,781,2827,792,97353680
"91110 Ii Asemanseutu   (Ii )",619,21747,19796,136,382,101,13461430
"91140 Olhava   (Ii )",326,19861,16229,93,197,36,6474790
"91150 Yli-Olhava   (Ii )",134,18568,16802,43,75,16,2488058
"91200 Yli-Ii Keskus   (Oulu )",923,20778,17998,216,556,151,19177955
"91210 Jakkukylä   (Oulu )",319,20290,18779,85,188,46,6472559
"91240 Tannila   (Oulu )",170,19418,16473,47,98,25,3301138
"91260 Pahkakoski-Räinä   (Oulu )",118,18694,16438,27,82,9,2205950
"91300 Ylikiiminki Keskus   (Oulu )",2357,21791,18937,524,1494,339,51361726
"91310 Arkala   (Oulu )",150,22658,20831,27,91,32,3398671
"91410 Jokirinne   (Muhos )",618,23802,23365,96,385,137,14709557
"91430 Leppiniemi   (Muhos )",88,21621,19189,22,43,23,1902631
"91500 Muhos Keskus   (Muhos )",5177,21806,20153,959,3375,843,112890160
"91510 Rova   (Muhos )",336,23960,22678,56,201,79,8050447
"91560 Kylmälänkylä   (Muhos )",101,16264,14566,33,60,8,1642668
"91600 Utajärvi Keskus   (Utajärvi )",1694,20126,17456,385,1111,198,34092933
"91620 Sanginkylä   (Utajärvi )",143,19178,17726,44,82,17,2742426
"91630 Juorkuna   (Utajärvi )",104,16923,14333,36,60,8,1760028
"91640 Särkijärvi   (Utajärvi )",104,18652,16858,32,63,9,1939804
"91660 Ahmas   (Utajärvi )",236,18954,16520,79,127,30,4473142
"91670 Rokua   (Muhos )",3,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",1327,19065,17001,292,910,125,25298675
"91710 Jylhämä   (Vaala )",50,17919,17053,13,33,4,895953
"91720 Oterma   (Vaala )",64,19868,17363,14,41,9,1271565
"91730 Kankari   (Vaala )",96,18445,17096,29,57,10,1770695
"91740 Jaalanka-Liminpuro   (Vaala )",122,16993,14559,36,77,9,2073127
"91750 Liminpuro   (Vaala )",49,18574,15490,19,24,6,910134
"91760 Säräisniemi   (Vaala )",269,18813,16976,70,175,24,5060746
"91780 Neittävä   (Vaala )",102,18224,14746,33,58,11,1858889
"91790 Nuojua   (Vaala )",116,19071,17616,29,74,13,2212290
"91800 Tyrnävä   (Tyrnävä )",3510,22911,21658,630,2189,691,80418276
"91900 Liminka Keskus   (Liminka )",3750,23729,22640,616,2277,857,88983602
"91910 Tupos   (Liminka )",1615,27658,25529,223,867,525,44667310
"91930 Ala-Temmes   (Liminka )",342,24018,21351,54,218,70,8214002
"91950 Temmes   (Liminka )",522,20031,17973,123,324,75,10456196
"91980 Lumijoki   (Lumijoki )",1338,21319,19814,309,796,233,28524490
"92100 Raahe Keskus   (Raahe )",3435,20534,18248,746,2197,492,70534106
"92120 Ollinsaari-Mestauskallio   (Raahe )",2485,20785,19925,549,1530,406,51651040
"92130 Isoholmi-Antinkangas   (Raahe )",2591,23391,21748,379,1664,548,60606880
"92140 Pattijoki Keskus   (Raahe )",4317,23392,22400,701,2641,975,100981965
"92150 Kummatti-Junnilanmäki   (Raahe )",1197,17788,15741,360,736,101,21292671
"92160 Saloinen   (Raahe )",1352,22413,21575,217,878,257,30302019
"92180 Lapaluoto   (Raahe )",136,17701,16047,39,85,12,2407348
"92210 Arkkukari   (Raahe )",566,23307,21850,112,320,134,13191597
"92220 Piehinki   (Raahe )",523,22072,22135,98,319,106,11543642
"92230 Mattilanperä   (Raahe )",178,21917,22118,43,99,36,3901312
"92240 Lasikangas   (Raahe )",236,22152,20946,46,136,54,5227881
"92260 Kopsa   (Raahe )",246,22537,22552,50,135,61,5544186
"92320 Siikajoki Keskus   (Siikajoki )",746,22150,20778,148,450,148,16523997
"92330 Karinkanta   (Siikajoki )",175,20864,16799,47,101,27,3651256
"92350 Revonlahti   (Siikajoki )",555,23201,22196,122,291,142,12876523
"92400 Ruukki Keskus   (Siikajoki )",1378,20761,18016,294,899,185,28609233
"92430 Paavola-Huumola   (Siikajoki )",731,21638,17894,183,434,114,15817259
"92440 Saarikoski   (Siikajoki )",33,20605,19741,4,26,3,679962
"92450 Luohua   (Siikajoki )",230,20845,18165,68,119,43,4794332
"92470 Tuomioja   (Siikajoki )",204,21856,18706,36,133,35,4458666
"92500 Rantsila Keskus   (Siikalatva )",1208,19289,17104,299,768,141,23300820
"92520 Sipola   (Siikalatva )",65,20117,16422,16,42,7,1307628
"92530 Mankila   (Siikalatva )",135,22326,18876,40,73,22,3013985
"92600 Pulkkila Keskus   (Siikalatva )",995,19267,17466,224,669,102,19170336
"92610 Vorna   (Siikalatva )",69,19892,15610,24,33,12,1372532
"92620 Piippola Keskus   (Siikalatva )",761,19618,18103,182,504,75,14929008
"92640 Leskelä   (Siikalatva )",175,17647,15334,55,109,11,3088184
"92650 Laakkola   (Siikalatva )",138,19276,16092,48,78,12,2660042
"92700 Kestilä   (Siikalatva )",1141,19130,16571,302,710,129,21826802
"92810 Pelsonsuo   (Vaala )",133,20913,18389,41,71,21,2781383
"92830 Veneheitto   (Vaala )",223,21998,18069,55,129,39,4905533
"92910 Tavastkenkä   (Pyhäntä )",221,19646,18460,57,137,27,4341721
"92920 Ahokylä   (Pyhäntä )",63,20379,19262,15,40,8,1283895
"92930 Pyhäntä   (Pyhäntä )",853,21436,19164,175,591,87,18284538
"93100 Pudasjärvi Keskus   (Pudasjärvi )",4069,19088,16977,919,2762,388,77670374
"93140 Kipinä   (Pudasjärvi )",359,18972,16432,101,221,37,6810900
"93160 Hetejärvi   (Pudasjärvi )",195,17543,14963,75,100,20,3420816
"93170 Yli-Kollaja   (Pudasjärvi )",84,17571,16205,25,57,2,1475931
"93180 Ikosenniemi   (Pudasjärvi )",26,..,..,..,..,..,..
"93187 Ala-Siurua   (Pudasjärvi )",128,17622,15057,42,70,16,2255630
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",110,15894,13585,49,52,9,1748392
"93195 Kokkokylä   (Pudasjärvi )",61,14851,12083,35,22,4,905903
"93220 Livo   (Pudasjärvi )",86,17885,14985,26,53,7,1538151
"93225 Pärjänsuo   (Pudasjärvi )",180,18144,15389,66,99,15,3265935
"93240 Rytinki   (Pudasjärvi )",117,15440,13178,48,64,5,1806448
"93250 Sarajärvi   (Pudasjärvi )",219,16114,13857,85,121,13,3528885
"93270 Sotkajärvi   (Pudasjärvi )",402,19199,16544,126,227,49,7717811
"93277 Iinattijärvi   (Pudasjärvi )",137,17026,15568,42,87,8,2332519
"93280 Syöte   (Pudasjärvi )",223,18288,16551,57,147,19,4078267
"93290 Pintamo   (Pudasjärvi )",76,17797,16192,23,46,7,1352593
"93350 Jaurakkajärvi   (Pudasjärvi )",123,16541,13942,47,65,11,2034579
"93390 Puhoskylä   (Pudasjärvi )",198,15512,12994,89,99,10,3071382
"93400 Taivalkoski Keskus   (Taivalkoski )",2561,19103,17550,587,1740,234,48922716
"93420 Jurmu   (Taivalkoski )",212,17287,15716,72,126,14,3664943
"93440 Loukusa   (Taivalkoski )",50,17467,15090,13,36,1,873343
"93470 Inget   (Taivalkoski )",113,17698,16650,42,64,7,1999826
"93540 Tyrövaara   (Taivalkoski )",256,18353,16063,80,151,25,4698475
"93590 Vanhala   (Taivalkoski )",185,17123,14252,74,95,16,3167747
"93600 Kuusamo Keskus   (Kuusamo )",8711,20793,19129,1640,5961,1110,181127783
"93630 Kuoliovaara   (Kuusamo )",137,17842,16529,41,87,9,2444396
"93680 Vasaraperä   (Kuusamo )",119,20009,15597,38,67,14,2381117
"93730 Poussu   (Kuusamo )",35,15816,14681,10,23,2,553563
"93760 Kemilä-Murtovaara-Teeriranta   (Kuusamo )",31,15548,15480,10,21,0,481995
"93780 Teeriranta   (Kuusamo )",23,..,..,..,..,..,..
"93820 Aikkila-Rukatunturi   (Kuusamo )",119,19114,18159,28,77,14,2274610
"93825 Rukatunturi   (Kuusamo )",202,22417,21599,31,139,32,4528138
"93840 Patoniemi   (Kuusamo )",20,..,..,..,..,..,..
"93850 Käylä-Patoniemi   (Kuusamo )",195,18051,16386,50,129,16,3519897
"93920 Määttälänvaara   (Kuusamo )",92,19952,16665,32,51,9,1835556
"93940 Vuotunki   (Kuusamo )",72,19662,19562,15,47,10,1415648
"93990 Kärpänkylä   (Kuusamo )",15,..,..,..,..,..,..
"93999 Kuusamo   (Kuusamo )",3021,19445,17433,859,1794,368,58743128
"94100 Kemi Keskus   (Kemi )",5758,19569,16898,1284,3787,687,112680121
"94200 Torvinen-Vainio   (Kemi )",2114,20412,18235,414,1387,313,43150089
"94300 Pajusaari   (Kemi )",252,21781,20282,40,167,45,5488877
"94400 Keminmaa Keskus   (Keminmaa )",2304,22207,20343,370,1518,416,51166015
"94430 Kaakamo   (Tornio )",746,23958,21807,131,448,167,17872852
"94450 Lassila-Jokisuu   (Keminmaa )",1720,24993,24542,263,987,470,42987749
"94460 Ruottala   (Tornio )",159,20715,17511,40,93,26,3293680
"94500 Lautiosaari   (Keminmaa )",1753,20920,19548,364,1113,276,36672372
"94600 Ristikangas-Kivikko   (Kemi )",2148,22202,21111,387,1303,458,47688864
"94700 Takajärvi-Haukkari   (Kemi )",4964,20803,19298,986,3200,778,103266047
"94720 Peurasaari   (Kemi )",892,22473,21600,134,577,181,20046082
"94800 Veitsiluoto   (Kemi )",0,0,0,0,0,0,0
"94830 Pikku Berliini-Hepola   (Kemi )",1593,20010,18323,317,1060,216,31876427
"94900 Ajos   (Kemi )",285,22113,20784,40,186,59,6302314
"95100 Kuivaniemi Keskus   (Ii )",854,19066,16882,232,519,103,16282270
"95110 Kuivaniemi kk   (Ii )",255,20194,18174,61,162,32,5149554
"95130 Hyryoja   (Ii )",114,18296,14656,46,49,19,2085691
"95160 Oijärvi-Lamminperä   (Ii )",202,16813,13393,86,107,9,3396265
"95200 Simo Keskus   (Simo )",1111,20850,18189,232,718,161,23164762
"95210 Filpus   (Simo )",203,22435,21459,40,119,44,4554320
"95220 Simoniemi   (Simo )",251,22233,21545,42,155,54,5580499
"95225 Viantie   (Simo )",186,20538,18775,45,109,32,3820009
"95230 Maksniemi   (Simo )",649,22122,20498,111,417,121,14356872
"95255 Alaniemi   (Simo )",75,19208,16046,17,48,10,1440609
"95260 Tainionjoki   (Simo )",50,21006,18804,14,28,8,1050324
"95270 Yli-Kärppä-Tainionjoki   (Simo )",115,18254,16921,35,69,11,2099259
"95300 Tervola Keskus   (Tervola )",1531,20813,18198,298,998,235,31865305
"95310 Liedakkala   (Keminmaa )",352,23820,22729,69,204,79,8384642
"95315 Törmä   (Keminmaa )",164,20024,19408,42,96,26,3283925
"95325 Paakkola   (Tervola )",143,21835,21023,36,85,22,3122408
"95330 Tervola   (Tervola )",435,19887,17020,124,258,53,8651005
"95340 Loue   (Tervola )",228,20419,18261,53,139,36,4655578
"95350 Peura   (Tervola )",13,..,..,..,..,..,..
"95355 Koivu-Peura   (Tervola )",235,17507,14762,81,133,21,4114209
"95365 Maula   (Keminmaa )",222,22994,21316,44,140,38,5104734
"95370 Itäkoski   (Keminmaa )",163,20935,18989,30,109,24,3412437
"95375 Yli-Paakkola   (Tervola )",84,21674,18873,24,42,18,1820588
"95400 Tornio Keskus   (Tornio )",2473,18417,16259,651,1588,234,45545713
"95410 Kiviranta   (Tornio )",2492,22398,20780,452,1572,468,55816358
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",3119,20692,18837,675,1950,494,64539652
"95430 Suensaari   (Tornio )",1016,20799,18152,246,610,160,21132011
"95440 Kyläjoki   (Tornio )",692,23466,21108,141,411,140,16238492
"95450 Kirkonmäki   (Tornio )",2519,25568,24896,372,1363,784,64404862
"95460 Kantojärvi   (Tornio )",755,23653,22080,149,437,169,17858018
"95470 Pirkkiö-Röyttä   (Tornio )",744,23773,22483,119,435,190,17686994
"95490 Terästehtaanalue   (Tornio )",0,0,0,0,0,0,0
"95500 Vojakkala-Yli-Liakka   (Tornio )",846,24344,22902,158,482,206,20594818
"95520 Kukkola   (Tornio )",287,20110,18189,65,183,39,5771661
"95530 Karunki   (Tornio )",585,20485,17951,142,355,88,11983511
"95540 Korpikylä   (Tornio )",73,18355,16530,20,44,9,1339928
"95560 Aapajoki   (Tornio )",159,20103,18614,37,99,23,3196363
"95590 Arpela   (Tornio )",677,20809,18253,171,395,111,14087716
"95600 Ylitornio Keskus   (Ylitornio )",1872,20710,18197,392,1237,243,38769842
"95610 Kainuunkylä   (Ylitornio )",218,18019,17025,60,141,17,3928037
"95615 Pekanpää   (Ylitornio )",94,22847,19155,20,59,15,2147577
"95620 Aavasaksa   (Ylitornio )",382,19207,16954,111,227,44,7336888
"95630 Kuivakangas   (Ylitornio )",120,23616,21101,22,73,25,2833907
"95635 Kaulinranta   (Ylitornio )",198,19036,17059,41,135,22,3769162
"95640 Juoksenki   (Pello )",210,17813,15417,58,128,24,3740679
"95645 Turtola   (Pello )",225,18339,16529,60,148,17,4126375
"95655 Etelä-Portimojärvi   (Ylitornio )",104,18216,15899,31,61,12,1894461
"95660 Kantomaanpää   (Ylitornio )",171,18134,14808,49,103,19,3100865
"95670 Pessalompolo   (Ylitornio )",116,17819,13787,47,59,10,2066970
"95675 Meltosjärvi   (Ylitornio )",122,16211,15037,42,72,8,1977729
"95680 Lohijärvi   (Ylitornio )",58,17179,13447,22,31,5,996378
"95690 Mellakoski   (Ylitornio )",162,19235,16804,46,99,17,3116006
"95700 Pello Keskus   (Pello )",2044,20607,18740,370,1415,259,42120130
"95710 Naamijoki   (Pello )",41,16705,15228,12,28,1,684924
"95720 Jarhoinen   (Pello )",28,..,..,..,..,..,..
"95750 Orajärvi   (Pello )",107,19161,15816,30,63,14,2050179
"95760 Konttajärvi   (Pello )",97,17409,15131,29,60,8,1688695
"95770 Lankojärvi   (Pello )",169,18598,15740,52,106,11,3143052
"95780 Sirkkakoski   (Pello )",116,18778,16232,27,78,11,2178208
"95790 Lampsijärvi   (Pello )",85,16833,13996,34,43,8,1430779
"95800 Sieppijärvi-Taapajärvi   (Kolari )",435,18041,15903,112,283,40,7847799
"95830 Vaattojärvi   (Kolari )",145,17620,16174,34,104,7,2554967
"95840 Venejärvenkylä   (Kolari )",66,15707,13876,24,40,2,1036678
"95850 Ruokojärvi   (Kolari )",29,..,..,..,..,..,..
"95860 Pasmajärvi   (Kolari )",40,19232,18047,9,28,3,769296
"95900 Kolari Keskus   (Kolari )",1591,20592,18405,318,1099,174,32761257
"95920 Saaripudas   (Kolari )",146,19878,19343,32,95,19,2902175
"95930 Äkäsjoensuu   (Kolari )",114,18283,16923,25,80,9,2084207
"95940 Tapojärvi   (Muonio )",44,18043,14884,15,25,4,793876
"95950 Kihlanki-Tapojärvi   (Muonio )",36,18706,17117,10,22,4,673399
"95970 Äkäslompolo   (Muonio )",423,23803,20204,90,268,65,10068544
"95980 Ylläsjärvi   (Kolari )",195,24562,21640,33,131,31,4789654
"95990 Kurtakko   (Kolari )",70,20485,18241,16,43,11,1433951
"96100 Rovaniemi Keskus   (Rovaniemi )",8358,19750,17794,1968,5435,955,165068279
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",2714,23465,23176,411,1736,567,63683749
"96200 Sahanperä-Ratantaus   (Rovaniemi )",4340,20452,17739,1050,2705,585,88760632
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",4691,18851,16238,1609,2511,571,88432136
"96320 Teollisuuskylä   (Rovaniemi )",34,13986,13503,15,18,1,475527
"96400 Pullinranta-Kiiruna   (Rovaniemi )",2863,23634,21010,624,1571,668,67665284
"96440 Ounasrinne   (Rovaniemi )",2441,20215,19230,540,1595,306,49344943
"96460 Pöykkölä   (Rovaniemi )",1851,25061,24525,230,1170,451,46387742
"96500 Korkalovaara   (Rovaniemi )",4576,20450,19857,862,3199,515,93580741
"96600 Koskenkylä   (Rovaniemi )",914,25672,23679,162,507,245,23463971
"96700 Niskanperä   (Rovaniemi )",546,25197,24752,78,318,150,13757383
"96800 Ylikylä-Patosaari   (Rovaniemi )",1142,24504,22659,197,677,268,27983323
"96900 Saarenkylä   (Rovaniemi )",5244,25104,23445,703,3235,1306,131643417
"96910 Syväsenvaara   (Rovaniemi )",2302,22257,21967,360,1591,351,51236152
"96930 Napapiiri Rovaniemi   (Rovaniemi )",49,18919,18423,11,33,5,927048
"96960 Someroharju   (Rovaniemi )",96,20767,21986,14,76,6,1993635
"97110 Rautionsaari   (Rovaniemi )",391,23220,22055,65,248,78,9079004
"97130 Hirvas   (Rovaniemi )",588,22564,22829,86,396,106,13267923
"97140 Muurola   (Rovaniemi )",1004,20037,18392,199,694,111,20116739
"97145 Totonvaara   (Rovaniemi )",11,..,..,..,..,..,..
"97160 Petäjäinen   (Rovaniemi )",88,21169,20276,9,69,10,1862906
"97170 Jaatila   (Rovaniemi )",132,20980,18969,35,73,24,2769333
"97220 Sinettä   (Rovaniemi )",612,22184,21924,110,404,98,13576397
"97240 Sonka   (Rovaniemi )",259,20880,16647,55,169,35,5407909
"97250 Raanujärvi   (Ylitornio )",178,18571,16186,58,102,18,3305573
"97280 Tapio   (Rovaniemi )",282,20174,18088,58,192,32,5689021
"97290 Marraskoski   (Rovaniemi )",88,21401,18788,17,57,14,1883272
"97310 Patokoski   (Rovaniemi )",119,17477,16890,36,74,9,2079772
"97320 Marrasjärvi   (Rovaniemi )",68,17794,15186,22,43,3,1209994
"97330 Rattosjärvi   (Pello )",53,16545,14481,15,36,2,876875
"97335 Ruuhivaara   (Pello )",75,16200,15656,27,44,4,1214968
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",296,17824,15524,79,190,27,5275892
"97370 Unarin-Luusua   (Sodankylä )",46,14767,12471,23,20,3,679268
"97380 Kukasranta   (Sodankylä )",26,..,..,..,..,..,..
"97390 Kierinki   (Sodankylä )",124,15980,13758,54,66,4,1981492
"97420 Lohiniva   (Kittilä )",388,17199,15126,124,238,26,6673307
"97430 Taapajärvi   (Kolari )",3,..,..,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",125,19137,15551,32,83,10,2392116
"97510 Vikajärvi   (Rovaniemi )",161,20709,18719,34,97,30,3334216
"97520 Nampa   (Rovaniemi )",46,18043,16702,14,29,3,829992
"97530 Nampa-Yli-Nampa   (Rovaniemi )",85,19644,16403,20,54,11,1669724
"97540 Tiainen   (Rovaniemi )",78,17259,14714,27,43,8,1346223
"97580 Misi   (Rovaniemi )",73,16306,15060,23,45,5,1190374
"97590 Raajärvi   (Kemijärvi )",8,..,..,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",369,21365,20265,78,228,63,7883590
"97615 Tennirova   (Rovaniemi )",26,..,..,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",75,19620,16590,18,46,11,1471512
"97625 Vanttauskoski   (Rovaniemi )",288,18493,16011,75,187,26,5325903
"97630 Pekkala   (Rovaniemi )",90,17509,15822,29,55,6,1575802
"97635 Juuniemi   (Rovaniemi )",84,20167,17974,14,60,10,1694038
"97645 Juujärvi   (Kemijärvi )",109,16180,15108,35,67,7,1763638
"97650 Juotas   (Rovaniemi )",126,16767,15419,48,67,11,2112685
"97655 Autti   (Rovaniemi )",145,18649,15818,39,91,15,2704052
"97665 Pohjasperä   (Ranua )",167,16359,12744,71,89,7,2731871
"97670 Kivitaipale   (Rovaniemi )",212,20160,18270,50,134,28,4273827
"97675 Narkaus-Kämät   (Rovaniemi )",137,18657,17063,36,86,15,2556055
"97680 Saari-Kämä   (Rovaniemi )",61,19181,17476,20,32,9,1170011
"97685 Siika-Kämä   (Rovaniemi )",44,17067,14733,14,25,5,750928
"97690 Sulaoja   (Rovaniemi )",97,19757,19102,19,68,10,1916425
"97700 Ranua Keskus   (Ranua )",2337,20057,17512,548,1477,312,46872104
"97715 Raiskio   (Ranua )",168,18804,15632,56,90,22,3159090
"97720 Yli-Simo-Raiskio   (Ranua )",79,17382,14360,23,48,8,1373164
"97760 Saariharju   (Ranua )",121,18174,16743,31,82,8,2199037
"97765 Kuha-Impiö-Itäranua   (Ranua )",75,18998,16432,25,38,12,1424833
"97770 Petäjäjärvi   (Ranua )",11,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",68,20606,17647,15,41,12,1401212
"97785 Kelankylä   (Ranua )",60,16487,13372,25,29,6,989229
"97810 Suorsa   (Posio )",16,..,..,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",48,17229,15644,15,29,4,826993
"97820 Perä-Posio   (Posio )",101,18257,13978,34,57,10,1843986
"97840 Lehtiniemi   (Posio )",91,18790,16256,31,48,12,1709917
"97850 Ristilä   (Posio )",87,15311,13088,39,46,2,1332055
"97870 Jumisko   (Posio )",45,19113,17224,13,25,7,860089
"97880 Nolimo-Jumisko   (Posio )",43,14384,13066,17,25,1,618530
"97890 Karjalaisenniemi   (Posio )",209,18414,16054,64,127,18,3848491
"97895 Mourujärvi   (Posio )",93,16317,14497,38,52,3,1517518
"97900 Posio Keskus   (Posio )",1688,19747,17094,369,1159,160,33332248
"97920 Suonnankylä   (Posio )",83,16502,16427,32,46,5,1369688
"97925 Tolva   (Posio )",69,17325,13893,29,32,8,1195404
"97940 Lohiranta   (Posio )",74,19628,14555,29,39,6,1452508
"97950 Säikkä   (Posio )",17,..,..,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",91,16177,13875,33,55,3,1472080
"97965 Kynsilä   (Posio )",90,16627,15148,29,59,2,1496432
"97970 Sirniö   (Posio )",71,16688,13666,24,42,5,1184864
"97980 Anetjärvi   (Posio )",124,17470,14293,49,56,19,2166311
"97999 Köngäs   (Kittilä )",0,0,0,0,0,0,0
"98100 Kemijärvi Keskus   (Kemijärvi )",2405,20302,18191,440,1681,284,48826071
"98120 Särkikangas   (Kemijärvi )",1626,18414,16900,366,1135,125,29940414
"98230 Luusua-Karsimus   (Kemijärvi )",193,18199,16367,52,126,15,3512400
"98310 Karvakko   (Kemijärvi )",481,20499,19348,73,353,55,9859815
"98350 Tapionniemi   (Kemijärvi )",134,20450,17650,38,78,18,2740292
"98360 Vuostimo   (Kemijärvi )",124,16074,13911,48,68,8,1993199
"98400 Isokylä-Ryti-Lehtola   (Kemijärvi )",540,21659,19898,109,350,81,11695993
"98420 Ryti-Lehtola   (Kemijärvi )",118,18951,17960,27,84,7,2236162
"98440 Kallaanvaara   (Kemijärvi )",664,21833,20777,93,484,87,14497138
"98450 Kostamo   (Kemijärvi )",245,19495,17779,62,156,27,4776232
"98500 Pelkosenniemi Keskus   (Pelkosenniemi )",456,18935,17631,104,317,35,8634188
"98510 Saunavaara   (Pelkosenniemi )",49,18516,17466,14,31,4,907304
"98530 Pyhätunturi   (Pelkosenniemi )",195,20939,21012,37,133,25,4083109
"98550 Suvanto   (Pelkosenniemi )",25,..,..,..,..,..,..
"98560 Kairala-Luiro   (Pelkosenniemi )",82,19551,18643,21,51,10,1603165
"98570 Aapajärvi   (Pelkosenniemi )",39,16533,12637,17,21,1,644778
"98580 Luiro   (Pelkosenniemi )",34,18547,19036,8,23,3,630613
"98600 Kursu   (Salla )",257,17922,16562,60,181,16,4606022
"98620 Pahkakumpu   (Salla )",62,16963,12883,28,28,6,1051710
"98630 Ahvenselkä   (Pelkosenniemi )",67,16717,14280,24,40,3,1120009
"98660 Salmivaara   (Salla )",123,18237,16749,31,83,9,2243104
"98710 Joutsijärvi   (Kemijärvi )",105,19105,16711,21,73,11,2006034
"98720 Suomutunturi   (Kemijärvi )",96,15499,13381,39,49,8,1487948
"98760 Hirvasvaara-Paloperä   (Salla )",73,16420,14620,26,44,3,1198669
"98770 Aholanvaara   (Salla )",45,14404,12346,25,20,0,648188
"98780 Maaninkavaara   (Posio )",77,16886,16935,28,46,3,1300219
"98790 Paloperä   (Salla )",40,17533,14190,19,18,3,701320
"98800 Savukoski Keskus-Värriö   (Savukoski )",494,20086,18215,97,338,59,9922575
"98810 Lunkkaus   (Savukoski )",36,16987,17051,8,28,0,611533
"98820 Värriö   (Savukoski )",46,13359,13026,22,24,0,614513
"98830 Martti-Ruuvaoja   (Savukoski )",151,17261,15180,51,90,10,2606365
"98840 Ruuvaoja   (Savukoski )",15,..,..,..,..,..,..
"98850 Kuosku   (Savukoski )",102,16722,16887,38,57,7,1705684
"98900 Salla Keskus   (Salla )",1974,19065,17532,452,1345,177,37633743
