"Postal code area","Households, total, 2016 (TR)","Average income of households, 2016 (TR)","Median income of households, 2016 (TR)","Households belonging to the lowest income category, 2016 (TR)","Households belonging to the middle income category, 2016 (TR)","Households belonging to the highest income category, 2016 (TR)","Accumulated purchasing power of households, 2016 (TR)"
"91260 Pahkakoski-Räinä   (Oulu )",61,32356,30413,16,39,6,1973725
"91300 Ylikiiminki Keskus   (Oulu )",1269,38501,35137,395,722,152,48857183
"91310 Arkala   (Oulu )",86,37112,36014,26,45,15,3191589
"91410 Jokirinne   (Muhos )",327,47853,47323,57,210,60,15647966
"91430 Leppiniemi   (Muhos )",53,36534,28951,19,26,8,1936326
"91500 Muhos Keskus   (Muhos )",2945,40586,34756,767,1791,387,119525754
"91510 Rova   (Muhos )",178,49000,45822,24,113,41,8722051
"91560 Kylmälänkylä   (Muhos )",50,30630,27928,26,21,3,1531506
"91600 Utajärvi Keskus   (Utajärvi )",934,35118,28876,308,534,92,32800423
"91620 Sanginkylä   (Utajärvi )",75,36315,33646,21,49,5,2723641
"91630 Juorkuna   (Utajärvi )",55,28853,26667,19,33,3,1586937
"91640 Särkijärvi   (Utajärvi )",51,36421,32377,14,28,9,1857461
"91660 Ahmas   (Utajärvi )",132,35550,27964,44,71,17,4692615
"91670 Rokua   (Utajärvi )",1,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",841,30132,25185,307,468,66,25341329
"91710 Jylhämä   (Vaala )",34,26154,20926,11,22,1,889233
"91720 Oterma   (Vaala )",34,32707,24847,13,16,5,1112040
"91730 Kankari   (Vaala )",52,33741,30801,14,33,5,1754537
"91740 Jaalanka-Liminpuro   (Vaala )",63,31007,26847,27,29,7,1953450
"91750 Liminpuro   (Vaala )",29,..,..,..,..,..,..
"91760 Säräisniemi   (Vaala )",162,32023,27120,52,95,15,5187805
"91780 Neittävä   (Vaala )",47,36842,34700,13,32,2,1731551
"91790 Nuojua   (Vaala )",56,37745,34012,20,30,6,2113744
"91800 Tyrnävä   (Tyrnävä )",1928,45090,43118,448,1206,274,86934038
"91900 Liminka Keskus   (Liminka )",2130,45813,43131,398,1376,356,97582563
"91910 Tupos   (Liminka )",843,57118,55115,115,570,158,48150895
"91930 Ala-Temmes   (Liminka )",168,45173,41380,30,105,33,7589116
"91950 Temmes   (Liminka )",298,34665,31924,96,169,33,10330024
"91980 Lumijoki   (Lumijoki )",745,40486,36068,218,427,100,30162040
"92100 Raahe Keskus   (Raahe )",2389,31221,25059,746,1368,275,74587369
"92120 Ollinsaari-Mestauskallio   (Raahe )",1469,35006,32432,435,844,190,51424031
"92130 Isoholmi-Antinkangas   (Raahe )",1462,43442,36417,214,990,258,63512858
"92140 Pattijoki Keskus   (Raahe )",2399,43579,41257,367,1637,395,104545575
"92150 Kummatti-Junnilanmäki   (Raahe )",795,25833,20612,367,382,46,20537163
"92160 Saloinen   (Raahe )",728,42129,39629,82,543,103,30669795
"92180 Lapaluoto   (Raahe )",74,32420,30644,15,55,4,2399106
"92210 Arkkukari   (Raahe )",281,47674,45357,73,155,53,13396490
"92220 Piehinki   (Raahe )",277,43091,39234,50,170,57,11936308
"92230 Mattilanperä   (Raahe )",85,46537,46892,9,58,18,3955615
"92240 Lasikangas   (Raahe )",124,40703,38167,19,84,21,5047148
"92260 Kopsa   (Raahe )",135,42221,38245,21,88,26,5699813
"92320 Siikajoki Keskus   (Siikajoki )",413,39335,34052,112,248,53,16245277
"92330 Karinkanta   (Siikajoki )",95,43558,37963,30,48,17,4138037
"92350 Revonlahti   (Siikajoki )",304,40950,38941,78,177,49,12448854
"92400 Ruukki Keskus   (Siikajoki )",740,36027,31828,221,436,83,26660225
"92430 Paavola-Huumola   (Siikajoki )",422,38688,31147,135,235,52,16326522
"92440 Saarikoski   (Siikajoki )",17,..,..,..,..,..,..
"92450 Luohua   (Siikajoki )",125,40631,31000,44,62,19,5078879
"92470 Tuomioja   (Siikajoki )",109,39050,37224,28,63,18,4256494
"92500 Rantsila Keskus   (Siikalatva )",687,32882,27442,268,362,57,22589779
"92520 Sipola   (Siikalatva )",35,31507,33219,10,24,1,1102739
"92530 Mankila   (Siikalatva )",68,40655,35474,16,44,8,2764554
"92600 Pulkkila Keskus   (Siikalatva )",570,33227,29226,189,332,49,18939532
"92610 Vorna   (Siikalatva )",36,35697,31172,9,24,3,1285100
"92620 Piippola Keskus   (Siikalatva )",429,35349,30858,129,256,44,15164706
"92640 Leskelä   (Siikalatva )",85,36372,32257,24,55,6,3091592
"92650 Laakkola   (Siikalatva )",77,34961,31629,25,48,4,2691980
"92700 Kestilä   (Siikalatva )",635,32561,26759,230,347,58,20676101
"92810 Pelsonsuo   (Vaala )",64,39051,32389,18,38,8,2499259
"92830 Veneheitto   (Vaala )",120,39739,33249,31,72,17,4768686
"92910 Tavastkenkä   (Pyhäntä )",122,38336,35541,26,81,15,4677048
"92920 Ahokylä   (Pyhäntä )",30,37510,43830,10,16,4,1125301
"92930 Pyhäntä   (Pyhäntä )",493,38911,32333,113,330,50,19182994
"93100 Pudasjärvi Keskus   (Pudasjärvi )",2376,33046,27710,811,1363,202,78517959
"93140 Kipinä   (Pudasjärvi )",203,35665,30725,62,127,14,7240000
"93160 Hetejärvi   (Pudasjärvi )",103,32334,26929,42,59,2,3330360
"93170 Yli-Kollaja   (Pudasjärvi )",40,35219,30065,11,28,1,1408754
"93180 Ikosenniemi   (Pudasjärvi )",13,..,..,..,..,..,..
"93187 Ala-Siurua   (Pudasjärvi )",63,35968,31980,20,32,11,2265990
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",60,29799,24845,27,27,6,1787962
"93195 Kokkokylä   (Pudasjärvi )",26,..,..,..,..,..,..
"93220 Livo   (Pudasjärvi )",44,31189,26915,14,28,2,1372333
"93225 Pärjänsuo   (Pudasjärvi )",95,33796,26834,44,41,10,3210609
"93240 Rytinki   (Pudasjärvi )",57,29234,26882,24,30,3,1666343
"93250 Sarajärvi   (Pudasjärvi )",119,27660,25035,53,61,5,3291496
"93270 Sotkajärvi   (Pudasjärvi )",192,39118,36016,53,112,27,7510727
"93277 Iinattijärvi   (Pudasjärvi )",69,36712,32830,25,35,9,2533150
"93280 Syöte   (Pudasjärvi )",108,35953,31829,28,70,10,3882949
"93290 Pintamo   (Pudasjärvi )",40,36712,33724,10,25,5,1468467
"93350 Jaurakkajärvi   (Pudasjärvi )",66,30570,26354,27,35,4,2017603
"93390 Puhoskylä   (Pudasjärvi )",108,28355,22129,55,49,4,3062340
"93400 Taivalkoski Keskus   (Taivalkoski )",1427,34726,29894,431,860,136,49554561
"93420 Jurmu   (Taivalkoski )",110,34158,29338,32,71,7,3757336
"93440 Loukusa   (Taivalkoski )",29,..,..,..,..,..,..
"93470 Inget   (Taivalkoski )",63,36180,33312,26,31,6,2279329
"93540 Tyrövaara   (Taivalkoski )",124,38506,34370,41,75,8,4774762
"93590 Vanhala   (Taivalkoski )",91,35615,30187,34,52,5,3240944
"93600 Kuusamo   (Kuusamo )",5000,34340,29112,1468,2993,539,171700295
"93700 Kurkijärvi - Oijusluoma   (Kuusamo )",670,37765,35303,174,421,75,25302471
"93800 Muojärvi   (Kuusamo )",903,40802,38233,233,543,127,36843866
"93830 Rukatunturi   (Kuusamo )",363,42738,39892,63,232,68,15513857
"93900 Oulangan kansallispuisto   (Kuusamo )",353,33689,29034,114,200,39,11892180
"93999 Lososaari   (Kuusamo )",0,0,0,0,0,0,0
"94100 Kemi Keskus   (Kemi )",4245,26938,20726,1757,2069,419,114349841
"94200 Torvinen-Vainio   (Kemi )",1213,34383,30977,339,710,164,41707071
"94300 Pajusaari   (Kemi )",152,37998,34701,34,90,28,5775628
"94400 Keminmaa Keskus   (Keminmaa )",1392,35777,30530,365,821,206,49801436
"94430 Kaakamo   (Tornio )",414,43604,38534,78,253,83,18052005
"94450 Lassila-Jokisuu   (Keminmaa )",918,48586,46791,108,601,209,44601632
"94460 Ruottala   (Tornio )",79,42460,35363,19,47,13,3354363
"94500 Lautiosaari   (Keminmaa )",1001,36926,33905,255,600,146,36962729
"94600 Ristikangas-Kivikko   (Kemi )",1188,41302,38411,214,777,197,49066340
"94700 Takajärvi-Haukkari   (Kemi )",2914,35483,32074,773,1753,388,103398520
"94720 Peurasaari   (Kemi )",544,37474,33923,111,338,95,20385990
"94800 Veitsiluoto   (Kemi )",0,0,0,0,0,0,0
"94830 Pikku Berliini-Hepola   (Kemi )",1035,29937,26194,331,618,86,30984376
"94900 Ajos   (Kemi )",153,41819,37847,23,105,25,6398263
"95100 Kuivaniemi Keskus   (Ii )",490,31843,26601,175,271,44,15602858
"95110 Kuivaniemi kk   (Ii )",155,36921,32926,39,93,23,5722820
"95130 Hyryoja   (Ii )",52,36542,29810,22,27,3,1900204
"95160 Oijärvi-Lamminperä   (Ii )",120,27553,23451,50,60,10,3306364
"95200 Simo Keskus   (Simo )",610,36511,32115,175,357,78,22271405
"95210 Filpus   (Simo )",110,40887,34561,28,66,16,4497603
"95220 Simoniemi   (Simo )",135,40981,38485,22,92,21,5532398
"95225 Viantie   (Simo )",103,36732,34727,25,64,14,3783362
"95230 Maksniemi   (Simo )",341,42003,38307,60,220,61,14323085
"95255 Alaniemi   (Simo )",42,28174,25485,18,22,2,1183310
"95260 Tainionjoki   (Simo )",27,..,..,..,..,..,..
"95270 Yli-Kärppä-Tainionjoki   (Simo )",61,32776,30648,21,34,6,1999359
"95300 Tervola Keskus   (Tervola )",830,35404,29798,242,487,101,29385579
"95310 Liedakkala   (Keminmaa )",188,46204,42245,24,119,45,8686390
"95315 Törmä   (Keminmaa )",95,43285,38425,16,60,19,4112070
"95325 Paakkola   (Tervola )",79,41844,35787,17,49,13,3305640
"95330 Tervola   (Tervola )",240,34198,30898,74,140,26,8207481
"95340 Loue   (Tervola )",128,34889,32086,36,72,20,4465735
"95350 Peura   (Tervola )",7,..,..,..,..,..,..
"95355 Koivu-Peura   (Tervola )",135,31926,28422,49,70,16,4309947
"95365 Maula   (Keminmaa )",121,41526,38714,20,81,20,5024653
"95370 Itäkoski   (Keminmaa )",86,42547,41539,16,51,19,3659066
"95375 Yli-Paakkola   (Tervola )",46,45349,34420,7,26,13,2086044
"95400 Tornio Keskus   (Tornio )",1659,26922,20672,665,831,163,44664209
"95410 Kiviranta   (Tornio )",1495,39264,35084,342,905,248,58700318
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",1932,34189,29242,606,1077,249,66052920
"95430 Suensaari   (Tornio )",708,30353,24628,258,376,74,21489768
"95440 Kyläjoki   (Tornio )",345,50629,44128,60,209,76,17466908
"95450 Kirkonmäki   (Tornio )",1354,49568,47489,128,886,340,67114644
"95460 Kantojärvi   (Tornio )",397,47126,42987,67,269,61,18708922
"95470 Pirkkiö-Röyttä   (Tornio )",386,45406,43009,56,246,84,17526780
"95490 Terästehtaanalue   (Tornio )",0,0,0,0,0,0,0
"95500 Vojakkala-Yli-Liakka   (Tornio )",454,46519,43206,69,280,105,21119538
"95520 Kukkola   (Tornio )",154,39507,37043,34,89,31,6084134
"95530 Karunki   (Tornio )",319,39942,36065,87,182,50,12741611
"95540 Korpikylä   (Tornio )",40,33830,23614,19,15,6,1353210
"95560 Aapajoki   (Tornio )",83,37329,34140,26,49,8,3098272
"95590 Arpela   (Tornio )",371,37792,32465,116,192,63,14020725
"95600 Ylitornio Keskus   (Ylitornio )",1001,37315,29923,280,591,130,37352261
"95610 Kainuunkylä   (Ylitornio )",113,35115,29666,40,58,15,3967963
"95615 Pekanpää   (Ylitornio )",47,39534,35958,13,25,9,1858108
"95620 Aavasaksa   (Ylitornio )",203,35198,27534,61,119,23,7145224
"95630 Kuivakangas   (Ylitornio )",70,42692,37595,12,40,18,2988453
"95635 Kaulinranta   (Ylitornio )",117,36639,29817,30,69,18,4286721
"95640 Juoksenki   (Pello )",117,30622,25757,44,60,13,3582766
"95645 Turtola   (Pello )",134,35647,32791,30,90,14,4776668
"95655 Etelä-Portimojärvi   (Ylitornio )",57,37241,30933,19,33,5,2122748
"95660 Kantomaanpää   (Ylitornio )",89,38375,27191,32,43,14,3415351
"95670 Pessalompolo   (Ylitornio )",61,28211,25894,26,33,2,1720851
"95675 Meltosjärvi   (Ylitornio )",80,25919,21898,39,36,5,2073480
"95680 Lohijärvi   (Ylitornio )",34,29640,24321,13,17,4,1007774
"95690 Mellakoski   (Ylitornio )",92,32127,28575,32,55,5,2955668
"95700 Pello Keskus   (Pello )",1124,36765,31275,282,702,140,41324063
"95710 Naamijoki   (Pello )",22,..,..,..,..,..,..
"95720 Jarhoinen   (Pello )",19,..,..,..,..,..,..
"95750 Orajärvi   (Pello )",59,34280,27819,20,34,5,2022509
"95760 Konttajärvi   (Pello )",52,33987,29138,15,32,5,1767344
"95770 Lankojärvi   (Pello )",95,30237,26862,35,54,6,2872557
"95780 Sirkkakoski   (Pello )",58,34043,27929,14,39,5,1974503
"95790 Lampsijärvi   (Pello )",45,30452,23064,20,21,4,1370349
"95800 Sieppijärvi-Taapajärvi   (Kolari )",242,33461,29620,77,145,20,8097678
"95830 Vaattojärvi   (Kolari )",74,33481,29549,24,46,4,2477589
"95840 Venejärvenkylä   (Kolari )",34,33167,28865,12,18,4,1127661
"95850 Ruokojärvi   (Kolari )",15,..,..,..,..,..,..
"95860 Pasmajärvi   (Kolari )",22,..,..,..,..,..,..
"95900 Kolari Keskus   (Kolari )",882,36826,30951,226,555,101,32480961
"95920 Saaripudas   (Kolari )",77,37133,33180,13,58,6,2859203
"95930 Äkäsjoensuu   (Kolari )",56,36296,33002,11,40,5,2032596
"95940 Tapojärvi   (Muonio )",25,..,..,..,..,..,..
"95950 Kihlanki-Tapojärvi   (Muonio )",20,..,..,..,..,..,..
"95970 Äkäslompolo   (Muonio )",246,38301,29352,60,153,33,9422042
"95980 Ylläsjärvi   (Kolari )",108,43322,37453,23,64,21,4678788
"95990 Kurtakko   (Kolari )",35,43119,39795,7,23,5,1509150
"96100 Rovaniemi Keskus   (Rovaniemi )",6267,28785,23258,2133,3509,625,180397022
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",1573,44814,42848,221,1053,299,70491882
"96200 Sahanperä-Ratantaus   (Rovaniemi )",3091,30296,23615,1051,1683,357,93644710
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",3284,29215,22682,1448,1499,337,95941384
"96320 Teollisuuskylä   (Rovaniemi )",20,..,..,..,..,..,..
"96400 Pullinranta-Kiiruna   (Rovaniemi )",1645,41081,33035,420,883,342,67578976
"96440 Ounasrinne   (Rovaniemi )",1598,31992,26209,565,896,137,51123647
"96460 Pöykkölä   (Rovaniemi )",1062,47789,46365,91,747,224,50751435
"96500 Korkalovaara   (Rovaniemi )",2988,32569,27664,866,1836,286,97314893
"96600 Koskenkylä   (Rovaniemi )",477,50925,47352,60,286,131,24291234
"96700 Niskanperä   (Rovaniemi )",281,52447,51774,28,177,76,14737716
"96800 Ylikylä-Patosaari   (Rovaniemi )",697,45441,42469,127,440,130,31672495
"96900 Saarenkylä   (Rovaniemi )",2864,46913,44105,392,1827,645,134360060
"96910 Syväsenvaara   (Rovaniemi )",1327,39607,36905,216,907,204,52559078
"96930 Napapiiri Rovaniemi   (Rovaniemi )",26,..,..,..,..,..,..
"96960 Someroharju   (Rovaniemi )",77,33614,29673,10,60,7,2588241
"97110 Rautionsaari   (Rovaniemi )",163,50277,43534,22,106,35,8195220
"97130 Hirvas   (Rovaniemi )",345,41649,40732,54,244,47,14368733
"97140 Muurola   (Rovaniemi )",573,33671,29042,188,337,48,19293542
"97145 Totonvaara   (Rovaniemi )",0,0,0,0,0,0,0
"97160 Petäjäinen   (Rovaniemi )",61,33433,31889,15,39,7,2039416
"97170 Jaatila   (Rovaniemi )",82,36087,32539,22,51,9,2959095
"97220 Sinettä   (Rovaniemi )",334,43549,40751,66,220,48,14545262
"97240 Sonka   (Rovaniemi )",131,36729,34330,32,73,26,4811446
"97250 Raanujärvi   (Ylitornio )",97,35522,28723,34,54,9,3445605
"97280 Tapio   (Rovaniemi )",146,38595,31683,34,89,23,5634804
"97290 Marraskoski   (Rovaniemi )",51,36771,33678,12,29,10,1875315
"97310 Patokoski   (Rovaniemi )",80,31313,28629,26,49,5,2505047
"97320 Marrasjärvi   (Rovaniemi )",43,28891,25065,14,25,4,1242321
"97330 Rattosjärvi   (Pello )",31,29247,27011,12,16,3,906661
"97335 Ruuhivaara   (Pello )",38,33319,28688,15,20,3,1266106
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",147,29387,26362,47,89,11,4319885
"97370 Unarin-Luusua   (Sodankylä )",23,..,..,..,..,..,..
"97380 Kukasranta   (Sodankylä )",14,..,..,..,..,..,..
"97390 Kierinki   (Sodankylä )",74,27609,23927,36,30,8,2043030
"97420 Lohiniva   (Kittilä )",202,30951,25960,78,113,11,6252178
"97430 Taapajärvi   (Kolari )",3,..,..,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",74,36480,26175,23,43,8,2699519
"97510 Vikajärvi   (Rovaniemi )",93,32973,27167,32,46,15,3066466
"97520 Nampa   (Rovaniemi )",24,..,..,..,..,..,..
"97530 Nampa-Yli-Nampa   (Rovaniemi )",44,34213,29793,11,29,4,1505350
"97540 Tiainen   (Rovaniemi )",52,30579,22724,20,27,5,1590083
"97580 Misi   (Rovaniemi )",50,26216,22293,21,27,2,1310794
"97590 Raajärvi   (Kemijärvi )",8,..,..,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",197,42080,35620,37,132,28,8289840
"97615 Tennirova   (Rovaniemi )",20,..,..,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",42,33411,28664,11,27,4,1403257
"97625 Vanttauskoski   (Rovaniemi )",159,31287,27050,62,85,12,4974643
"97630 Pekkala   (Rovaniemi )",56,27536,24385,23,30,3,1542012
"97635 Juuniemi   (Rovaniemi )",53,26585,22876,18,28,7,1408995
"97645 Juujärvi   (Kemijärvi )",64,28441,27301,27,34,3,1820241
"97650 Juotas   (Rovaniemi )",74,28577,23120,32,37,5,2114672
"97655 Autti   (Rovaniemi )",86,28235,25782,32,47,7,2428230
"97665 Pohjasperä   (Ranua )",87,31515,27628,39,39,9,2741778
"97670 Kivitaipale   (Rovaniemi )",110,39310,37092,26,71,13,4324084
"97675 Narkaus-Kämät   (Rovaniemi )",74,32212,27472,26,39,9,2383715
"97680 Saari-Kämä   (Rovaniemi )",30,42076,36499,8,16,6,1262270
"97685 Siika-Kämä   (Rovaniemi )",22,..,..,..,..,..,..
"97690 Sulaoja   (Rovaniemi )",49,39467,33767,14,29,6,1933902
"97700 Ranua Keskus   (Ranua )",1302,36244,30043,428,735,139,47189445
"97715 Raiskio   (Ranua )",95,29660,25085,36,51,8,2817668
"97720 Yli-Simo-Raiskio   (Ranua )",50,28840,22815,25,23,2,1441991
"97760 Saariharju   (Ranua )",57,33314,29744,21,33,3,1898891
"97765 Kuha-Impiö-Itäranua   (Ranua )",34,36809,27944,15,16,3,1251513
"97770 Petäjäjärvi   (Ranua )",6,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",36,38544,34193,8,24,4,1387569
"97785 Kelankylä   (Ranua )",29,..,..,..,..,..,..
"97810 Suorsa   (Posio )",8,..,..,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",26,..,..,..,..,..,..
"97820 Perä-Posio   (Posio )",51,30650,27503,18,30,3,1563157
"97840 Lehtiniemi   (Posio )",49,33589,33448,12,34,3,1645852
"97850 Ristilä   (Posio )",44,27768,25747,18,26,0,1221801
"97870 Jumisko   (Posio )",25,..,..,..,..,..,..
"97880 Nolimo-Jumisko   (Posio )",18,..,..,..,..,..,..
"97890 Karjalaisenniemi   (Posio )",98,37933,35534,29,61,8,3717405
"97895 Mourujärvi   (Posio )",43,35837,34893,14,27,2,1540976
"97900 Posio Keskus   (Posio )",926,32416,26877,324,513,89,30016815
"97920 Suonnankylä   (Posio )",42,32784,25193,19,22,1,1376910
"97925 Tolva   (Posio )",29,..,..,..,..,..,..
"97940 Lohiranta   (Posio )",37,35037,27840,14,20,3,1296364
"97950 Säikkä   (Posio )",6,..,..,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",50,29360,26313,19,30,1,1467978
"97965 Kynsilä   (Posio )",43,34735,30450,15,24,4,1493607
"97970 Sirniö   (Posio )",33,31832,26478,13,18,2,1050440
"97980 Anetjärvi   (Posio )",62,34890,29620,22,34,6,2163207
"97999 Köngäs   (Kittilä )",0,0,0,0,0,0,0
"98100 Kemijärvi Keskus   (Kemijärvi )",1508,30958,25009,488,872,148,46685204
"98120 Särkikangas   (Kemijärvi )",1010,29418,25480,354,587,69,29711700
"98230 Luusua-Karsimus   (Kemijärvi )",104,31697,28524,37,55,12,3296475
"98310 Karvakko   (Kemijärvi )",211,40098,37514,42,133,36,8460777
"98350 Tapionniemi   (Kemijärvi )",73,35880,33524,27,33,13,2619248
"98360 Vuostimo   (Kemijärvi )",81,26236,23049,39,41,1,2125142
"98400 Isokylä-Ryti-Lehtola   (Kemijärvi )",291,41789,37151,52,194,45,12160669
"98420 Ryti-Lehtola   (Kemijärvi )",65,33971,34374,19,42,4,2208142
"98440 Kallaanvaara   (Kemijärvi )",396,37696,34470,79,269,48,14927729
"98450 Kostamo   (Kemijärvi )",143,32873,28015,58,70,15,4700891
"98500 Pelkosenniemi Keskus   (Pelkosenniemi )",259,31956,28284,82,149,28,8276536
"98510 Saunavaara   (Pelkosenniemi )",27,..,..,..,..,..,..
"98530 Pyhätunturi   (Pelkosenniemi )",123,34401,31527,24,78,21,4231267
"98550 Suvanto   (Pelkosenniemi )",15,..,..,..,..,..,..
"98560 Kairala-Luiro   (Pelkosenniemi )",46,33566,29677,18,22,6,1544036
"98570 Aapajärvi   (Pelkosenniemi )",23,..,..,..,..,..,..
"98580 Luiro   (Pelkosenniemi )",18,..,..,..,..,..,..
"98600 Kursu   (Salla )",139,32636,27228,40,85,14,4536372
"98620 Pahkakumpu   (Salla )",28,..,..,..,..,..,..
"98630 Ahvenselkä   (Pelkosenniemi )",33,32423,26836,14,17,2,1069963
"98660 Salmivaara   (Salla )",67,32380,27852,21,40,6,2169462
"98710 Joutsijärvi   (Kemijärvi )",58,32623,29899,18,32,8,1892127
"98720 Suomutunturi   (Kemijärvi )",55,29059,24706,25,24,6,1598233
"98760 Hirvasvaara-Paloperä   (Salla )",35,31024,22772,16,18,1,1085830
"98770 Aholanvaara   (Salla )",27,..,..,..,..,..,..
"98780 Maaninkavaara   (Posio )",35,32880,27580,14,19,2,1150800
"98790 Paloperä   (Salla )",19,..,..,..,..,..,..
"98800 Savukoski Keskus-Värriö   (Savukoski )",266,34298,29311,78,151,37,9123283
"98810 Lunkkaus   (Savukoski )",19,..,..,..,..,..,..
"98820 Värriö   (Savukoski )",20,..,..,..,..,..,..
"98830 Martti-Ruuvaoja   (Savukoski )",77,33496,28617,24,46,7,2579197
"98840 Ruuvaoja   (Savukoski )",7,..,..,..,..,..,..
"98850 Kuosku   (Savukoski )",53,34070,32783,15,36,2,1805720
"98900 Salla Keskus   (Salla )",1101,32714,28206,350,653,98,36017838
"98920 Kelloselkä   (Salla )",71,35249,32345,20,45,6,2502666
"98930 Kotalankylä   (Salla )",49,30918,29758,16,28,5,1514987
"98950 Saija   (Salla )",78,33973,24908,28,41,9,2649931
"98960 Naruska   (Salla )",24,..,..,..,..,..,..
"98970 Onkamojärvi   (Salla )",39,31561,29402,13,21,5,1230883
"98980 Kallunki-Niemelä   (Salla )",19,..,..,..,..,..,..
"98995 Hautajärvi   (Salla )",128,31076,29148,48,70,10,3977713
"99100 Kittilä Keskus   (Kittilä )",1306,37824,32379,286,813,207,49398150
"99110 Kaukonen   (Kittilä )",162,37489,32637,37,105,20,6073213
"99120 Kallo   (Kittilä )",70,29382,23545,30,37,3,2056735
"99130 Sirkka-Rauhala   (Kittilä )",576,40731,34885,92,351,133,23461224
"99135 Rauhala   (Kittilä )",9,..,..,..,..,..,..
"99140 Köngäs-Hanhivaara   (Kittilä )",94,49021,42984,15,51,28,4607939
"99150 Tepasto   (Kittilä )",40,38286,38349,12,21,7,1531421
"99160 Lompolo-Pulju   (Kittilä )",30,30171,27969,10,19,1,905128
"99170 Pulju   (Kittilä )",12,..,..,..,..,..,..
"99180 Rautusjärvi   (Kittilä )",29,..,..,..,..,..,..
"99190 Hanhimaa   (Kittilä )",18,..,..,..,..,..,..
"99195 Pokka   (Kittilä )",6,..,..,..,..,..,..
"99230 Jeesiöjärvi   (Kittilä )",23,..,..,..,..,..,..
"99240 Kuivasalmi   (Kittilä )",14,..,..,..,..,..,..
"99250 Kiistala-Jeesiöjärvi   (Kittilä )",36,34368,34295,12,21,3,1237243
"99270 Hormakumpu   (Kittilä )",16,..,..,..,..,..,..
"99280 Tepsa   (Kittilä )",38,34130,23539,14,19,5,1296926
"99290 Kelontekemä   (Kittilä )",42,36510,28431,17,20,5,1533413
"99300 Muonio Keskus   (Muonio )",821,40550,33980,172,528,121,33291192
"99310 Yli-Muonio   (Muonio )",68,37762,33379,12,49,7,2567800
"99320 Kätkäsuvanto   (Muonio )",57,37337,30943,15,33,9,2128216
