"Postal code area","Inhabitants, total, 2017 (HE)","Females, 2017 (HE)","Males, 2017 (HE)","Average age of inhabitants, 2017 (HE)","0-2 years, 2017 (HE)","3-6 years, 2017 (HE)","7-12 years, 2017 (HE)","13-15 years, 2017 (HE)","16-17 years, 2017 (HE)","18-19 years, 2017 (HE)","20-24 years, 2017 (HE)","25-29 years, 2017 (HE)","30-34 years, 2017 (HE)","35-39 years, 2017 (HE)","40-44 years, 2017 (HE)","45-49 years, 2017 (HE)","50-54 years, 2017 (HE)","55-59 years, 2017 (HE)","60-64 years, 2017 (HE)","65-69 years, 2017 (HE)","70-74 years, 2017 (HE)","75-79 years, 2017 (HE)","80-84 years, 2017 (HE)","85 years or over, 2017 (HE)"
"62100 Lapua Keskus   (Lapua )",10852,5599,5253,42,381,596,847,410,267,250,493,524,647,678,686,617,689,638,684,740,570,427,329,379
"62130 Hellanmaa   (Lapua )",552,263,289,43,17,25,36,34,20,14,19,19,26,30,24,35,32,36,47,50,39,22,10,17
"62150 Rintakangas   (Kauhava )",129,55,74,42,5,6,11,5,3,0,5,12,9,7,6,6,5,12,13,6,1,6,4,7
"62160 Karhunkylä   (Lapua )",607,289,318,42,18,33,50,31,22,12,18,18,23,36,43,47,38,36,42,53,35,22,18,12
"62165 Tiisteenjoki   (Lapua )",348,165,183,44,9,18,23,19,9,10,8,8,12,20,25,33,11,23,26,35,32,7,11,9
"62170 Lakaluoma   (Lapua )",284,135,149,48,11,14,10,5,8,7,11,9,10,13,11,12,23,33,28,24,18,19,8,10
"62175 Ylikylä-Mäenpää   (Lapua )",133,63,70,53,2,3,9,4,1,0,3,4,3,3,6,9,5,14,20,16,10,7,7,7
"62185 Mäki-Paavola   (Lapua )",139,64,75,44,4,3,10,9,5,3,6,9,7,3,5,9,14,12,7,6,12,7,3,5
"62190 Ruha   (Lapua )",577,269,308,41,17,25,46,31,16,14,19,20,38,27,41,40,50,45,50,43,20,16,14,5
"62200 Kauhava Keskus   (Kauhava )",5703,2908,2795,44,179,238,429,205,107,148,235,290,287,295,325,323,346,397,412,465,327,256,199,240
"62220 Pernaa   (Kauhava )",438,201,237,44,10,17,34,21,7,11,17,19,24,13,25,32,38,39,36,19,29,15,18,14
"62230 Jylhä   (Kauhava )",389,176,213,45,5,18,30,14,8,15,12,9,20,26,17,25,35,30,23,29,24,23,21,5
"62240 Huhmarkoski   (Kauhava )",522,254,268,51,7,11,27,20,11,13,9,18,10,17,24,32,40,50,47,65,39,34,27,21
"62260 Hirvijoki   (Kauhava )",189,93,96,46,6,6,9,6,9,5,5,7,10,5,13,14,16,11,13,20,15,5,7,7
"62280 Mustamaa   (Lapua )",129,57,72,43,9,6,9,3,1,1,1,11,10,6,5,2,7,21,6,13,5,6,4,3
"62290 Hirvikylä   (Lapua )",260,133,127,47,4,17,11,7,2,5,7,10,14,15,18,13,28,19,17,14,22,19,13,5
"62295 Kauhajärvi   (Lapua )",426,204,222,49,8,14,36,13,3,6,12,7,17,24,17,27,20,43,42,57,24,14,19,23
"62300 Härmä   (Kauhava )",2406,1213,1193,44,62,123,198,93,53,38,105,98,113,130,164,130,150,146,165,214,140,101,77,106
"62310 Voltti   (Kauhava )",1114,542,572,46,20,47,77,47,30,27,42,41,46,55,61,57,76,79,83,99,81,55,52,39
"62340 Kuoppa-Vakkuri   (Kauhava )",100,52,48,47,5,2,1,3,3,4,10,7,3,3,0,3,11,6,10,10,6,2,7,4
"62350 Ekola   (Kauhava )",121,62,59,43,5,6,9,4,4,3,4,6,6,10,5,2,6,9,11,11,6,6,3,5
"62370 Kangasto   (Kauhava )",219,108,111,41,8,14,23,12,4,4,7,11,12,14,15,11,8,13,14,12,14,8,2,13
"62375 Ylihärmä Keskus-Vesiluoma   (Kauhava )",2507,1260,1247,46,57,100,165,87,86,56,94,101,117,138,137,132,194,190,180,165,180,117,99,112
"62380 Kosolankylä   (Kauhava )",209,101,108,49,3,7,19,7,3,1,3,10,8,6,13,11,15,17,20,12,12,18,13,11
"62395 Petterinmäki   (Vöyri )",125,54,71,51,1,4,4,2,3,0,4,3,4,14,8,4,13,7,6,15,15,11,6,1
"62410 Rintala   (Kauhava )",319,154,165,46,7,8,23,14,11,4,19,12,8,15,16,22,23,28,16,31,23,13,13,13
"62420 Kortesjärvi Keskus   (Kauhava )",1006,506,500,49,22,32,62,28,20,24,46,42,45,43,33,45,81,82,68,85,68,55,59,66
"62430 Peltotupa   (Kauhava )",140,68,72,42,7,8,8,5,3,2,11,7,10,2,5,5,14,12,5,8,17,4,4,3
"62435 Pirttinen   (Kauhava )",119,55,64,49,3,4,5,3,2,2,6,1,6,6,5,4,8,17,17,10,10,5,3,2
"62440 Perkiömäki   (Kauhava )",106,44,62,53,1,2,1,2,1,4,9,4,4,5,3,2,9,9,12,14,6,5,4,9
"62470 Purmojärvi   (Kauhava )",430,200,230,45,15,24,22,20,10,9,18,16,20,26,21,12,32,30,34,38,31,14,20,18
"62500 Evijärvi Keskus   (Evijärvi )",1510,748,762,45,46,69,114,51,33,27,39,77,100,76,71,77,97,97,116,94,123,67,72,64
"62510 Kuoppa-aho   (Evijärvi )",326,163,163,44,8,16,19,9,6,10,25,11,14,21,13,15,28,32,26,14,27,11,12,9
"62520 Kautiainen   (Evijärvi )",139,58,81,48,1,1,9,7,2,4,6,7,5,5,5,12,7,15,11,13,13,8,5,3
"62540 Vasikka-aho   (Evijärvi )",284,132,152,47,4,12,22,6,6,4,10,10,11,17,11,12,29,27,35,20,12,14,10,12
"62570 Särkilä   (Evijärvi )",204,95,109,44,3,8,15,11,8,5,6,3,9,14,14,17,18,11,16,16,10,9,5,6
"62600 Lappajärvi Keskus   (Lappajärvi )",1862,951,911,47,62,79,115,55,42,39,69,80,94,95,69,90,92,148,167,159,148,84,74,101
"62610 Tarvola   (Lappajärvi )",126,68,58,56,4,3,2,1,0,1,2,8,3,4,3,6,7,19,13,14,8,12,12,4
"62620 Ala-Seppä   (Lappajärvi )",194,100,94,50,6,6,13,4,8,6,5,4,3,4,9,6,19,22,15,13,14,13,14,10
"62630 Karvala   (Lappajärvi )",296,147,149,55,6,6,12,5,3,3,10,8,8,10,8,13,11,38,41,28,29,18,19,20
"62640 Savonkylä   (Lappajärvi )",122,58,64,49,3,5,8,5,1,3,5,3,9,3,1,5,12,11,8,9,7,11,8,5
"62660 Itäkylä   (Lappajärvi )",547,273,274,50,9,17,27,19,14,9,16,25,25,11,23,29,40,48,58,51,51,33,23,19
"62710 Kurejoki   (Alajärvi )",769,347,422,41,21,35,77,39,31,31,32,29,38,38,47,46,50,50,40,48,38,33,22,24
"62720 Sissala   (Alajärvi )",322,167,155,39,12,23,28,17,14,8,12,14,28,11,15,15,20,18,32,23,7,8,8,9
"62730 Haukkala   (Alajärvi )",234,116,118,38,16,16,19,9,10,5,16,12,12,7,3,5,31,13,18,17,11,6,5,3
"62740 Koskenvarsi   (Alajärvi )",212,97,115,42,4,10,22,12,5,7,4,9,7,9,16,12,14,13,21,21,11,7,4,4
"62750 Saukonkylä   (Alajärvi )",208,98,110,47,6,7,20,6,5,3,1,6,7,15,8,7,17,20,21,15,14,13,9,8
"62760 Menkijärvi   (Alajärvi )",217,104,113,46,4,11,19,8,8,7,4,5,8,4,8,9,10,31,17,26,12,9,7,10
"62800 Vimpeli Keskus   (Vimpeli )",2327,1167,1160,46,49,89,170,89,53,58,90,83,101,124,108,130,157,172,217,193,161,97,92,94
"62810 Savonjoki   (Vimpeli )",118,53,65,44,5,5,8,6,0,2,2,5,8,7,2,9,9,11,11,12,5,4,3,4
"62830 Luoma-Aho   (Alajärvi )",335,164,171,40,15,19,30,14,9,7,26,10,17,23,18,14,16,20,28,32,14,4,10,9
"62840 Lakaniemi-Pokela   (Vimpeli )",51,23,28,50,1,2,3,1,0,2,2,1,2,1,2,1,5,9,6,2,2,1,6,2
"62860 Sahi   (Vimpeli )",189,89,100,46,2,9,12,10,6,3,11,6,4,10,10,8,20,12,14,15,10,11,7,9
"62870 Vinni   (Vimpeli )",51,25,26,46,0,0,2,4,3,1,2,3,1,3,5,0,8,3,6,2,2,2,3,1
"62880 Sääksvesi-Vinni   (Vimpeli )",257,111,146,51,2,5,18,8,3,3,11,13,4,13,10,9,19,32,28,27,11,10,13,18
"62900 Alajärvi Keskus   (Alajärvi )",4682,2415,2267,45,142,227,369,163,121,134,192,193,195,216,217,240,313,353,338,381,286,228,170,204
"62920 Levijoki   (Alajärvi )",83,40,43,47,2,2,3,4,4,0,3,6,3,3,3,5,9,5,7,9,3,5,4,3
"62940 Hoisko   (Alajärvi )",561,274,287,45,11,28,42,27,14,9,14,24,26,26,38,16,49,40,52,49,34,26,17,19
"62950 Paalijärvi   (Alajärvi )",431,198,233,42,15,16,36,18,13,17,15,26,23,16,29,24,27,34,25,34,15,20,13,15
"62990 Möksy   (Alajärvi )",143,66,77,50,4,2,11,2,1,2,7,7,5,3,13,3,8,16,15,12,11,4,8,9
"63100 Kuortane Keskus   (Kuortane )",1462,758,704,50,28,55,83,57,38,26,43,41,51,85,64,70,103,93,104,137,112,95,86,91
"63120 Leppälänkylä   (Kuortane )",341,160,181,45,8,7,34,13,11,11,10,12,11,22,21,25,25,15,24,24,18,14,15,21
"63130 Mäyry   (Kuortane )",714,335,379,44,18,24,64,25,16,16,29,20,38,35,53,41,61,48,48,59,43,33,27,16
"63150 Ruona   (Kuortane )",404,192,212,46,7,13,35,13,12,5,15,11,14,23,29,22,39,32,37,27,24,20,14,12
"63160 Salmi   (Kuortane )",136,57,79,49,2,2,5,7,6,4,6,7,4,7,4,5,13,10,13,13,5,4,5,14
"63210 Niinimaa   (Alavus )",106,49,57,49,4,5,5,1,1,2,3,6,3,4,4,5,7,8,11,11,14,8,4,0
"63230 Lentilä   (Kuortane )",313,139,174,47,11,13,13,10,5,4,16,14,13,20,11,21,19,25,31,24,31,8,13,11
"63250 Rantala   (Kuortane )",111,56,55,44,3,7,8,0,3,3,0,11,6,6,2,5,13,13,12,6,3,3,3,4
"63300 Alavus Keskus   (Alavus )",4832,2526,2306,46,136,214,365,140,89,122,228,224,233,239,238,238,284,279,374,389,341,246,200,253
"63320 Kattelus   (Alavus )",66,28,38,47,2,2,6,4,2,2,1,1,4,1,2,3,3,3,7,9,5,7,0,2
"63330 Pahajoki   (Alavus )",158,77,81,48,5,4,9,5,2,1,8,2,17,5,5,5,12,18,16,11,15,9,7,2
"63340 Sapsalampi   (Alavus )",204,97,107,50,3,4,8,10,7,5,8,8,6,5,9,11,18,13,21,16,18,18,12,4
"63350 Sulkavankylä   (Alavus )",213,98,115,39,9,13,16,9,10,6,16,8,9,8,10,13,19,9,15,19,13,7,2,2
"63355 Seinäjärvi   (Alavus )",119,54,65,44,2,3,10,3,5,3,6,5,6,6,7,7,12,6,13,9,3,7,2,4
"63360 Kuivaskylä   (Alavus )",257,112,145,45,6,10,13,7,11,11,7,9,14,11,14,16,23,23,20,21,14,8,9,10
"63370 Taipalus   (Alavus )",524,235,289,43,16,21,48,20,15,14,18,18,37,24,25,34,36,32,51,37,42,13,16,7
"63400 Alavus Asemanseutu   (Alavus )",1251,599,652,45,27,52,94,43,35,25,46,51,59,59,67,80,95,99,106,109,80,59,35,30
"63410 Rantatöysä   (Alavus )",437,198,239,45,12,21,26,11,16,8,25,15,24,10,20,29,29,37,44,41,22,21,10,16
"63430 Kätkänjoki   (Alavus )",147,62,85,47,1,8,10,6,5,1,11,3,3,4,4,10,12,14,14,12,10,5,7,7
"63450 Löyä   (Kuortane )",61,28,33,51,1,1,0,5,4,1,1,3,0,2,0,8,8,1,1,8,5,4,5,3
"63500 Lehtimäki Keskus   (Alajärvi )",912,462,450,48,25,30,50,23,22,22,40,39,36,35,39,50,68,76,72,83,71,45,33,53
"63510 Lehtimäki Kirkonkylä   (Alajärvi )",274,125,149,56,3,6,11,4,1,5,5,4,8,14,13,16,16,22,26,34,39,15,15,17
"63530 Länsikylä   (Alajärvi )",154,71,83,47,1,3,15,6,1,6,3,7,2,13,10,5,14,6,18,20,12,4,3,5
"63540 Hernesmaa   (Alajärvi )",201,98,103,50,4,5,10,8,7,3,2,4,4,9,14,15,15,12,23,24,14,12,8,8
"63600 Töysä Keskus   (Alavus )",1236,640,596,48,32,40,75,43,27,29,51,50,60,57,54,45,110,83,96,99,78,78,71,58
"63610 Tuuri   (Alavus )",1104,546,558,37,47,72,117,46,29,26,57,45,71,80,70,67,60,48,80,80,45,29,21,14
"63640 Ritola   (Alavus )",330,141,189,44,10,12,27,15,12,9,17,7,13,8,17,26,23,22,29,24,24,15,10,10
"63660 Ähtärinranta   (Ähtäri )",179,86,93,50,2,4,17,9,3,2,0,1,5,9,11,16,8,11,23,18,13,13,9,5
"63680 Hakojärvi   (Alavus )",329,162,167,41,7,22,28,19,9,9,14,9,13,15,13,22,29,29,27,22,11,13,9,9
"63700 Ähtäri Keskus   (Ähtäri )",4296,2172,2124,48,118,144,258,151,85,94,157,193,214,176,188,225,286,317,369,392,311,245,175,198
"63770 Peränne   (Ähtäri )",202,105,97,44,8,9,19,10,2,1,5,8,12,12,9,13,16,12,18,18,9,6,6,9
"63780 Alastaipale   (Ähtäri )",156,74,82,52,0,3,6,5,6,4,1,7,4,6,7,11,10,19,12,23,12,8,6,6
"63800 Soini Keskus   (Soini )",1688,830,858,46,49,94,98,57,49,36,70,74,77,64,61,95,127,123,132,135,132,70,78,67
"63830 Keisala   (Soini )",75,41,34,52,1,3,5,2,1,1,2,1,2,3,0,1,10,13,8,4,4,5,2,7
"63880 Kukonkylä   (Soini )",165,82,83,52,2,10,4,5,1,1,4,5,5,13,1,7,13,13,21,22,11,11,9,7
"63890 Hautakylä   (Soini )",115,52,63,45,1,4,12,5,4,3,8,2,4,6,3,7,9,4,14,10,2,8,8,1
"63900 Myllymäki-Vehunkylä   (Ähtäri )",531,236,295,46,15,22,46,15,12,8,12,16,21,32,24,19,34,65,57,46,32,27,11,17
"63910 Inhan Tehtaat   (Ähtäri )",196,88,108,47,3,7,10,6,4,3,5,11,6,9,7,15,27,20,15,22,5,7,10,4
"63920 Inha   (Ähtäri )",339,171,168,47,7,12,21,8,13,7,6,15,8,17,24,24,19,20,39,38,36,10,8,7
"63950 Vehunkylä   (Ähtäri )",51,21,30,56,1,2,1,3,0,1,0,2,0,3,1,0,2,4,9,6,3,5,6,2
"64100 Kristiinankaupunki Keskus   (Kristiinankaupunki",2955,1529,1426,50,60,88,165,79,52,60,115,117,125,112,123,170,195,206,276,307,280,158,116,151
"64140 Tiukka   (Kristiinankaupunki )",524,242,282,46,16,25,25,16,14,11,22,27,19,21,31,37,22,44,46,43,44,26,17,18
"64200 Närpiö Keskus   (Närpiö )",3005,1553,1452,45,109,127,173,72,44,56,190,200,184,167,171,159,163,150,160,184,196,160,142,198
"64210 Kalax   (Närpiö )",431,226,205,42,18,23,38,15,9,8,13,21,19,25,33,30,26,33,21,29,34,17,5,14
"64220 Yttermark   (Närpiö )",937,419,518,44,33,31,58,30,14,16,48,57,62,47,42,52,76,87,74,68,59,30,23,30
"64230 Närpiön Asemanseutu   (Närpiö )",980,484,496,43,29,56,71,28,21,21,31,50,81,63,62,59,62,42,60,74,79,38,22,31
"64240 Böle   (Närpiö )",254,121,133,45,11,9,15,8,6,3,10,11,16,17,9,18,20,12,22,21,24,13,4,5
"64250 Pjelax   (Närpiö )",368,165,203,44,14,14,22,9,6,12,24,22,13,24,15,23,26,29,18,26,22,19,16,14
"64260 Kaskinen   (Närpiö )",1339,670,669,51,37,30,63,35,26,14,33,57,38,56,52,74,81,102,145,173,137,93,47,46
"64300 Lapväärtti   (Kristiinankaupunki )",1698,849,849,49,47,53,96,37,28,25,70,82,65,73,70,92,122,133,145,139,153,93,73,102
"64320 Dagsmark   (Kristiinankaupunki )",439,222,217,51,8,8,12,13,9,12,23,20,13,14,14,25,43,29,37,45,41,28,25,20
"64350 Karijoki Keskus   (Karijoki )",1088,527,561,49,34,35,47,26,13,20,53,48,58,54,43,42,74,90,114,93,70,59,47,68
"64370 Myrkky   (Karijoki )",276,130,146,55,0,1,13,9,8,5,5,12,4,4,14,15,30,20,30,26,20,23,22,15
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",203,93,110,53,5,7,7,2,4,1,6,4,8,7,11,7,19,22,19,21,17,7,19,10
"64450 Kallträsk   (Kristiinankaupunki )",57,28,29,54,1,2,2,0,1,1,1,1,3,1,1,3,4,10,8,5,4,5,0,4
"64460 Härkmeri   (Kristiinankaupunki )",338,158,180,51,7,9,15,8,2,8,14,16,6,10,15,24,27,30,38,30,28,20,17,14
"64480 Skaftung   (Kristiinankaupunki )",238,110,128,53,4,13,3,3,4,3,9,13,9,10,4,9,15,19,28,29,16,15,16,16
"64490 Siipyy   (Kristiinankaupunki )",163,75,88,58,3,3,5,2,2,0,2,5,5,3,6,9,14,15,14,17,12,17,14,15
"64510 Nämpnäs   (Närpiö )",428,199,229,44,11,24,31,6,14,7,23,17,20,28,24,31,23,30,41,40,22,15,8,13
"64530 Norrnäs   (Närpiö )",283,140,143,50,12,8,8,8,6,4,12,11,14,10,14,15,17,26,17,28,21,14,15,23
"64550 Rangsby   (Närpiö )",269,129,140,47,9,12,11,7,5,7,13,19,15,9,12,11,18,21,17,24,23,9,18,9
"64610 Övermark   (Närpiö )",1113,562,551,49,25,41,59,31,19,23,48,47,53,45,68,63,84,72,79,78,76,59,56,87
"64700 Teuva Keskus   (Teuva )",3320,1707,1613,49,68,122,203,118,75,78,105,111,127,132,153,174,221,245,276,313,264,193,169,173
"64720 Perälä   (Teuva )",603,269,334,47,16,26,38,22,12,16,17,16,28,26,29,26,58,53,58,57,27,27,28,23
"64740 Horo   (Teuva )",247,118,129,54,3,5,12,10,7,7,5,4,6,8,10,8,18,14,26,23,20,19,18,24
"64760 Peltola   (Teuva )",326,141,185,50,5,7,13,12,6,2,16,14,13,10,17,26,22,34,28,27,24,24,17,9
"64770 Äystö   (Teuva )",502,234,268,39,26,38,40,22,15,9,16,38,34,28,14,23,34,29,39,30,27,18,11,11
"64810 Vanhakylä   (Isojoki )",239,105,134,51,3,14,14,5,3,3,6,5,11,13,8,13,9,18,28,26,22,10,10,18
"64820 Kärjenkoski   (Isojoki )",178,76,102,51,2,2,4,6,6,1,10,9,7,3,8,6,16,24,19,22,16,7,4,6
"64830 Villamo   (Isojoki )",175,76,99,52,1,6,9,6,3,2,3,7,9,5,7,11,8,13,22,25,10,10,6,12
"64840 Heikkilänjoki   (Isojoki )",44,21,23,53,0,1,4,1,0,0,1,1,1,2,3,1,5,4,3,7,3,3,2,2
"64850 Möykky   (Isojoki )",114,49,65,47,0,1,8,5,5,6,3,2,6,0,7,13,12,6,12,4,11,8,1,4
"64900 Isojoki Keskus   (Isojoki )",1106,544,562,50,29,28,49,32,23,22,52,54,42,41,42,56,96,95,76,97,80,59,54,79
"64930 Kodesjärvi   (Isojoki )",179,77,102,45,2,6,18,12,7,4,3,1,3,9,11,14,15,14,16,13,6,9,9,7
"65100 Vaasa Keskus   (Vaasa )",18071,9493,8578,42,339,420,510,260,188,360,3245,2374,1359,904,627,658,755,807,900,1015,943,865,688,854
"65130 Hietalahti   (Vaasa )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65170 Vaskiluoto   (Vaasa )",338,152,186,39,10,13,33,12,7,4,13,28,28,19,23,26,22,32,28,20,8,3,4,5
"65200 Palosaari   (Vaasa )",5758,2755,3003,40,107,125,155,87,51,176,1201,735,412,261,217,221,264,272,284,313,288,227,170,192
"65230 Vetokannas   (Vaasa )",5736,2816,2920,39,188,308,546,243,161,157,260,309,347,363,424,372,431,398,271,251,248,175,151,133
"65280 Gerby   (Vaasa )",7226,3537,3689,36,330,472,707,294,185,164,264,372,520,637,489,520,507,468,448,344,237,137,79,52
"65300 Asevelikylä   (Vaasa )",5090,2519,2571,36,225,340,578,249,141,124,127,214,357,453,438,399,356,259,246,179,142,103,90,70
"65320 Huutoniemi   (Vaasa )",6262,3097,3165,41,215,305,442,234,136,143,329,379,454,442,393,336,437,402,415,420,326,186,149,119
"65350 Suvilahti   (Vaasa )",3779,1920,1859,42,130,185,239,105,65,76,253,296,224,261,201,225,189,202,252,248,271,177,122,58
"65370 Ristinummi   (Vaasa )",4325,2075,2250,43,113,172,231,184,95,111,202,221,292,281,271,276,285,241,336,389,308,174,96,47
"65380 Vanha Vaasa   (Vaasa )",3250,1627,1623,40,102,150,263,150,104,75,131,139,185,246,237,230,247,227,217,187,155,92,73,40
"65410 Sundom   (Vaasa )",2536,1240,1296,39,95,159,283,106,81,65,62,90,126,188,182,202,180,126,153,151,112,65,52,58
"65450 Sulva   (Mustasaari )",2013,1018,995,39,69,139,191,95,45,33,62,83,122,144,160,153,134,94,104,131,106,49,50,49
"65460 Tölby-Rimal   (Mustasaari )",353,172,181,37,16,27,40,17,12,7,4,11,27,34,31,20,15,16,19,16,12,10,9,10
"65470 Rimal   (Mustasaari )",57,25,32,40,1,5,4,1,0,1,4,6,5,3,1,5,1,6,2,4,4,1,1,2
"65480 Vikby   (Mustasaari )",267,139,128,41,7,18,26,10,5,9,5,7,19,21,17,16,16,12,27,19,10,12,5,6
"65520 Helsingby   (Mustasaari )",1456,697,759,41,39,90,148,41,30,23,40,59,107,96,115,98,108,79,103,109,74,40,32,25
"65610 Mustasaari Keskus   (Mustasaari )",5894,3000,2894,42,210,320,423,231,141,134,214,310,375,406,370,374,357,342,355,316,344,285,187,200
"65630 Karperö   (Mustasaari )",1353,682,671,36,67,115,136,56,34,31,44,56,87,150,93,92,91,63,65,56,37,32,25,23
"65650 Koskö   (Mustasaari )",290,145,145,41,11,15,24,9,7,6,9,10,18,27,18,20,29,19,16,20,12,8,5,7
"65710 Singsby   (Mustasaari )",609,294,315,41,21,31,79,22,13,8,6,14,36,53,51,43,36,23,42,38,40,23,12,18
"65730 Jungsund   (Mustasaari )",428,217,211,40,9,23,33,17,15,7,31,26,16,28,24,40,36,37,21,14,21,15,7,8
"65760 Iskmo   (Mustasaari )",296,147,149,45,8,12,18,10,6,9,10,12,13,17,6,17,32,33,29,22,10,12,14,6
"65800 Raippaluoto   (Mustasaari )",850,427,423,44,27,45,74,26,24,9,22,34,50,63,44,46,48,63,61,67,52,26,26,43
"65870 Björköby   (Mustasaari )",339,164,175,49,7,11,8,4,6,11,17,22,19,18,18,19,22,23,33,28,21,14,15,23
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",330,152,178,41,13,18,27,15,7,5,15,16,20,18,17,18,25,23,31,19,18,4,7,14
"65930 Södra Vallgrund   (Mustasaari )",359,180,179,48,8,10,22,11,9,6,8,12,20,19,13,28,27,32,34,30,20,23,9,18
"65970 Söderudden   (Mustasaari )",189,95,94,54,0,4,8,7,5,2,6,1,3,7,11,19,13,11,20,19,23,12,9,9
"66100 Maalahti   (Maalahti )",2003,1018,985,43,72,95,129,63,40,44,86,120,112,149,127,122,111,117,124,139,136,84,53,80
"66140 Övermalax   (Maalahti )",1551,737,814,45,45,60,117,32,33,20,90,80,81,95,97,87,93,112,114,92,109,76,68,50
"66160 Långåminne   (Maalahti )",298,135,163,46,7,11,19,10,11,12,8,10,12,17,21,14,21,18,23,27,16,12,11,18
"66200 Korsnäs Keskus   (Korsnäs )",861,427,434,44,31,31,61,25,19,18,45,50,43,49,53,52,55,48,50,63,55,41,22,50
"66210 Moikipää   (Korsnäs )",544,267,277,45,13,24,39,12,10,13,33,26,31,30,28,21,35,47,51,40,31,19,19,22
"66220 Bergö   (Maalahti )",469,200,269,50,9,19,25,12,5,5,22,20,21,20,17,31,23,36,49,38,30,34,22,31
"66230 Korsbäck   (Korsnäs )",78,40,38,54,1,3,1,1,0,0,4,3,5,1,3,5,3,12,5,8,9,8,5,1
"66240 Petolahti   (Maalahti )",1017,501,516,48,23,29,63,21,23,24,47,56,42,41,56,62,73,67,66,71,86,70,43,54
"66260 Svarvar   (Maalahti )",102,45,57,50,2,4,8,1,1,0,2,8,4,6,5,3,4,4,12,16,7,5,5,5
"66270 Pirttikylä-Sorvari   (Närpiö )",853,411,442,51,13,28,42,26,14,16,27,33,30,44,41,50,66,59,62,66,63,62,53,58
"66280 Taklax   (Korsnäs )",351,171,180,46,8,16,17,11,11,10,12,13,14,20,18,26,25,24,25,32,29,15,7,18
"66290 Harrström   (Korsnäs )",326,148,178,47,7,10,15,11,4,10,22,21,13,13,21,15,24,26,19,26,24,18,12,15
"66295 Töjby   (Närpiö )",367,177,190,49,10,14,15,8,6,6,18,18,16,20,25,14,17,30,26,33,34,24,13,20
"66300 Jurva Keskus   (Kurikka )",2089,1073,1016,48,45,71,129,67,49,57,74,78,83,102,96,119,123,140,183,239,166,106,86,76
"66320 Niemenkylä   (Kurikka )",324,160,164,48,9,15,9,8,12,4,18,14,15,20,12,18,19,24,27,27,26,21,14,12
"66330 Hakko   (Kurikka )",260,120,140,51,7,7,16,6,5,2,8,7,9,11,14,13,18,19,24,35,19,12,12,16
"66340 Sarvijoki   (Kurikka )",339,165,174,49,7,8,25,9,7,7,5,13,13,14,20,24,19,26,39,37,18,17,15,16
"66350 Tainus   (Kurikka )",146,68,78,50,4,7,9,2,3,3,5,3,3,9,9,7,8,8,15,9,14,10,9,9
"66360 Kesti   (Kurikka )",380,177,203,51,10,13,20,8,2,7,12,6,18,18,14,22,19,33,48,40,25,24,22,19
"66370 Närvijoki   (Kurikka )",270,129,141,54,2,4,12,8,5,4,11,4,10,5,13,12,22,28,21,28,35,13,17,16
"66400 Laihia Keskus   (Laihia )",6080,3057,3023,41,215,367,538,244,134,127,179,276,366,440,448,361,340,344,405,412,350,187,176,171
"66420 Ruto   (Laihia )",332,161,171,44,8,11,32,11,8,6,8,8,20,22,24,24,25,25,31,21,21,12,5,10
"66430 Vedenoja   (Vaasa )",170,84,86,42,3,8,21,3,3,2,1,9,12,17,10,10,13,12,14,12,5,1,5,9
"66440 Tervajoki   (Isokyrö )",1911,900,1011,42,59,95,148,82,45,33,72,97,105,102,135,115,146,117,132,128,124,59,71,46
"66450 Jakkula   (Laihia )",867,404,463,41,26,58,69,35,20,15,12,48,55,62,56,59,58,56,55,70,40,40,13,20
"66460 Haapala   (Laihia )",336,162,174,46,11,12,28,10,7,5,7,10,21,12,19,21,22,30,28,28,26,20,7,12
"66470 Jukaja-Jokisalo   (Laihia )",329,164,165,44,10,18,22,9,10,10,9,7,10,26,14,24,29,25,27,25,25,11,11,7
"66500 Vähäkyrö Keskus   (Vaasa )",2291,1117,1174,45,64,98,181,96,60,44,88,81,121,115,143,135,145,143,167,181,152,97,80,100
"66510 Merikaarto   (Vaasa )",1266,587,679,39,48,75,129,50,29,31,28,55,92,94,88,86,78,95,75,97,60,32,12,12
"66520 Veikkaala   (Mustasaari )",547,268,279,45,22,21,38,17,10,7,17,28,28,34,31,39,41,27,33,48,42,25,13,26
"66530 Koivulahti   (Mustasaari )",1887,942,945,39,90,100,170,84,41,55,88,98,104,150,147,123,92,83,93,120,108,51,38,52
"66540 Petsmo   (Mustasaari )",585,267,318,41,28,53,44,10,5,8,12,27,51,45,44,25,23,39,44,35,32,20,13,27
"66550 Västerhankmo   (Mustasaari )",311,150,161,43,13,21,10,7,5,4,24,19,20,19,13,17,25,27,24,17,15,9,14,8
"66560 Österhankmo   (Mustasaari )",233,117,116,42,6,13,18,9,6,6,8,15,8,19,15,16,14,13,18,13,20,6,6,4
"66580 Kuni   (Mustasaari )",397,199,198,40,11,31,32,12,11,10,12,18,27,31,28,33,15,24,22,17,21,19,10,13
"66590 Vassor   (Mustasaari )",185,89,96,38,14,10,20,1,2,4,5,10,15,12,16,9,14,7,18,13,6,3,0,6
