"Postal code area","Households, total, 2015 (TE)","Average size of households, 2015 (TE)","Occupancy rate, 2015 (TE)","Young single persons, 2015 (TE)","Young couples without children, 2015 (TE)","Households with children, 2015 (TE)","Households with small children, 2015 (TE)","Households with children under school age, 2015 (TE)","Households with school-age children, 2015 (TE)","Households with teenagers, 2015 (TE)","Adult households, 2015 (TE)","Pensioner households, 2015 (TE)","Households living in owner-occupied dwellings, 2015 (TE)","Households living in rented dwellings, 2015 (TE)","Households living in other dwellings, 2015 (TE)"
"58810 Kallislahti   (Savonlinna )",141,2.3,46.8,3,6,36,9,17,14,16,46,59,130,5,6
"58830 Parkumäki   (Rantasalmi )",125,2.6,43.8,1,2,32,7,12,13,17,38,56,116,4,5
"58850 Hiltula   (Rantasalmi )",49,2.1,54.7,0,0,10,3,5,3,2,19,21,40,5,4
"58900 Rantasalmi Keskus   (Rantasalmi )",1256,1.9,46.3,58,33,191,35,81,93,83,496,584,884,332,40
"58910 Rantasalmi Asemanseutu   (Rantasalmi )",89,2.1,47.8,2,2,18,3,7,8,9,35,37,68,17,4
"58920 Kolkontaipale   (Rantasalmi )",147,2.2,48.8,3,1,32,5,13,18,18,63,54,132,9,6
"58940 Tuusmäki   (Rantasalmi )",100,2.4,50.3,6,1,17,4,8,7,8,46,38,93,3,4
"59100 Parikkala Keskus   (Parikkala )",1232,1.8,46.7,49,12,154,29,66,69,71,456,626,884,326,22
"59130 Koitsanlahti   (Parikkala )",91,2.0,54.2,1,1,16,5,8,5,7,25,51,88,3,0
"59210 Melkoniemi   (Parikkala )",71,2.0,50.3,2,0,10,3,4,4,5,24,37,65,3,3
"59310 Särkisalmi   (Parikkala )",452,2.0,45.8,14,6,78,19,33,31,37,182,196,363,78,11
"59320 Haapaoja   (Parikkala )",44,2.0,53.1,0,0,5,1,3,0,2,8,31,42,2,0
"59410 Kirjavala   (Parikkala )",204,2.1,48.1,3,2,26,7,12,13,9,70,111,192,7,5
"59510 Maironiemi   (Parikkala )",227,1.7,45.6,9,2,21,5,11,8,8,102,105,121,99,7
"59520 Saari   (Parikkala )",66,2.0,52.0,1,1,8,6,6,0,2,22,37,57,7,2
"59530 Mikkolanniemi   (Parikkala )",43,2.0,52.2,0,0,2,0,0,2,0,16,26,43,0,0
"59610 Tarnala   (Parikkala )",88,2.0,50.7,1,0,14,4,4,1,10,39,35,75,8,5
"59710 Kummunkylä   (Parikkala )",48,2.3,43.9,1,0,13,4,4,7,6,19,18,46,2,0
"59720 Niukkala   (Parikkala )",81,1.8,45.2,0,1,11,2,5,5,8,27,43,61,16,4
"59730 Uukuniemi   (Parikkala )",60,1.9,47.1,1,0,6,2,4,5,3,15,41,51,3,6
"59800 Kesälahti Keskus   (Kitee )",831,1.9,45.8,24,13,123,29,48,60,62,321,391,604,183,44
"59810 Suurikylä   (Kitee )",45,1.8,58.3,1,0,3,0,2,2,0,18,24,44,0,1
"59820 Purujärvi-Rajavaara   (Kitee )",74,2.1,48.9,3,1,9,1,2,7,3,41,24,73,1,0
"60100 Seinäjoki Keskus   (Seinäjoki )",6359,1.5,42.0,1393,419,550,162,257,203,211,3564,2254,3010,3242,107
"60120 Pohja   (Seinäjoki )",1411,1.8,40.6,230,94,245,76,147,81,81,820,347,765,622,24
"60150 Kasperi   (Seinäjoki )",2304,2.0,41.2,320,147,522,139,273,237,179,1158,627,1333,949,22
"60200 Törnävä   (Seinäjoki )",4833,2.3,39.4,709,378,1525,450,828,660,555,2589,735,3247,1517,69
"60220 Huhtala   (Seinäjoki )",1089,1.7,42.8,187,73,140,45,69,55,52,615,336,602,471,16
"60280 Eskoon Keskuslaitosalue   (Seinäjoki )",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"60320 Alakylä-Jouppi   (Seinäjoki )",3097,2.2,40.9,355,226,880,227,429,405,361,1530,694,2088,968,41
"60420 Impivaara   (Seinäjoki )",414,3.0,41.9,9,11,190,33,83,107,92,145,82,394,14,6
"60450 Munakka   (Ilmajoki )",168,2.6,43.7,6,6,58,16,25,30,27,54,58,159,1,8
"60510 Hyllykallio   (Seinäjoki )",3564,2.3,40.9,370,284,1185,385,657,483,422,1731,653,2812,712,40
"60550 Nurmo Keskus   (Seinäjoki )",1808,2.5,41.2,88,73,611,181,312,292,261,688,515,1542,234,32
"60560 Halkosaari   (Seinäjoki )",251,2.8,38.2,13,25,110,43,68,51,36,110,31,216,31,4
"60640 Kurjenneva   (Seinäjoki )",242,2.8,41.5,5,9,106,23,51,56,39,87,52,236,1,5
"60720 Tuomikylä   (Ilmajoki )",744,2.8,42.3,30,27,346,101,201,161,106,268,132,667,71,6
"60760 Pohjanluoma   (Ilmajoki )",379,2.7,41.8,6,10,138,33,69,72,56,138,107,357,2,20
"60800 Ilmajoki Keskus   (Ilmajoki )",2625,2.2,43.6,188,99,646,162,312,306,275,1039,961,1931,617,77
"61100 Peräseinäjoki Keskus   (Seinäjoki )",998,2.0,45.1,56,19,166,45,91,86,69,400,434,720,261,17
"61110 Vuolle   (Seinäjoki )",84,2.3,43.7,4,1,20,9,15,9,6,34,30,80,2,2
"61120 Louko   (Seinäjoki )",249,2.8,42.4,3,5,100,27,48,52,42,82,68,241,2,6
"61140 Pasto   (Seinäjoki )",53,2.5,34.6,2,1,13,2,5,8,6,22,18,51,2,0
"61150 Sydänmaa   (Alavus )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"61160 Koura   (Seinäjoki )",243,2.4,40.2,6,5,65,17,32,31,30,89,91,224,14,5
"61170 Sääskiniemi   (Alavus )",128,2.3,44.6,5,4,31,6,11,12,16,49,49,115,7,6
"61180 Haapaluoma   (Seinäjoki )",99,2.3,42.6,1,1,23,3,11,10,11,41,36,94,3,2
"61220 Myllysalo   (Kurikka )",100,2.4,44.5,5,0,25,5,10,15,14,44,33,94,4,2
"61230 Luopa   (Kurikka )",297,2.5,42.1,11,5,81,22,36,43,38,105,116,271,10,16
"61250 Jalasto   (Kurikka )",122,2.3,46.5,3,1,33,7,16,17,15,47,43,114,2,6
"61270 Luopajärvi   (Kurikka )",238,2.6,43.7,10,7,75,15,33,33,34,101,65,219,15,4
"61280 Jokipii   (Kurikka )",235,2.3,43.3,10,8,50,9,20,26,26,103,83,217,5,13
"61290 Taivalmaa   (Kurikka )",52,2.1,44.8,1,1,8,2,4,3,3,25,20,46,2,4
"61300 Kurikka Keskus   (Kurikka )",3181,2.1,43.3,187,82,672,172,324,309,273,1259,1264,2360,770,51
"61310 Panttila   (Kurikka )",330,2.3,44.4,13,14,82,15,37,37,38,152,99,280,40,10
"61330 Koskenkorva   (Ilmajoki )",926,2.2,44.1,52,24,218,53,100,104,93,400,311,756,151,19
"61340 Nopankylä   (Ilmajoki )",118,2.4,44.1,2,3,25,13,18,11,10,46,47,108,7,3
"61350 Huissi   (Ilmajoki )",168,2.2,48.7,8,5,38,9,19,17,18,75,56,158,1,9
"61360 Mieto   (Kurikka )",439,2.4,43.1,18,11,119,25,53,53,55,186,137,409,20,10
"61370 Lohiluoma   (Kurikka )",143,2.4,44.6,2,4,32,6,13,18,16,50,62,136,0,7
"61380 Polvenkylä   (Kurikka )",69,2.6,36.2,3,1,20,8,12,14,9,27,23,67,0,2
"61400 Ylistaro Keskus   (Seinäjoki )",1006,2.0,46.2,57,23,194,47,83,89,79,382,431,722,259,25
"61410 Ylistaro Asemanseutu   (Seinäjoki )",350,2.3,43.5,11,12,87,20,40,49,39,145,123,308,28,14
"61430 Isorehto   (Seinäjoki )",164,2.4,45.8,6,2,51,6,15,27,25,63,51,158,2,4
"61440 Untamala   (Seinäjoki )",85,2.2,50.7,1,0,14,3,9,8,6,32,40,74,1,10
"61450 Kylänpää   (Seinäjoki )",269,2.2,46.5,6,4,53,8,26,29,25,95,122,245,17,7
"61460 Hanhikoski   (Seinäjoki )",103,2.3,49.4,4,2,25,10,19,12,6,35,44,97,3,3
"61470 Kitinoja   (Seinäjoki )",163,2.6,46.6,4,4,59,17,33,29,23,67,38,141,17,5
"61500 Isokyrö Keskus   (Isokyrö )",1277,2.1,44.6,63,30,283,73,139,130,117,481,518,959,272,46
"61520 Lehmäjoki   (Isokyrö )",116,2.1,49.6,5,0,17,7,9,8,6,50,51,110,2,4
"61550 Orismala   (Isokyrö )",301,2.2,48.1,9,2,64,14,30,32,30,119,120,274,11,16
"61560 Orisberg   (Isokyrö )",26,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"61600 Jalasjärvi Keskus   (Kurikka )",1969,2.0,44.6,121,42,382,99,193,169,154,752,841,1392,541,36
"61630 Hirvijärvi   (Kurikka )",131,2.2,49.8,5,7,24,9,15,11,9,61,48,118,6,7
"61640 Ala-Valli   (Kurikka )",97,2.0,52.7,4,4,12,3,6,5,4,49,37,89,5,3
"61650 Kalakoski   (Seinäjoki )",173,2.1,43.5,4,4,25,7,12,15,10,84,65,160,9,4
"61680 Mantila   (Kurikka )",107,2.3,49.6,3,0,28,4,12,14,13,34,46,102,5,0
"61710 Pentinmäki   (Kurikka )",117,2.4,48.6,3,2,31,10,17,12,11,47,41,112,0,5
"61720 Koskue   (Kurikka )",256,2.2,46.3,12,4,51,10,21,17,29,95,113,239,8,9
"61730 Yli-Valli   (Kurikka )",119,2.0,48.8,1,1,15,3,5,9,11,53,52,113,2,4
"61760 Ilvesjoki   (Kurikka )",140,2.5,42.8,2,3,36,6,14,19,18,39,68,132,3,5
"61800 Kauhajoki Keskus   (Kauhajoki )",4089,2.0,46.3,395,152,841,208,418,374,329,1878,1382,2916,1095,78
"61810 Luomankylä   (Kauhajoki )",127,2.4,44.6,5,2,34,11,18,15,18,47,47,123,1,3
"61820 Kainasto   (Kauhajoki )",270,2.2,43.9,10,5,65,14,29,26,35,109,98,249,14,7
"61840 Norinkylä   (Teuva )",149,2.0,49.9,2,6,20,2,9,9,7,67,63,130,15,4
"61850 Kauhajoki Asemanseutu   (Kauhajoki )",999,2.2,44.5,48,30,253,69,132,122,101,415,340,783,192,24
"61860 Harja   (Kauhajoki )",87,2.5,42.1,3,6,25,7,13,12,10,29,35,84,1,2
"61880 Ikkeläjärvi   (Kauhajoki )",83,2.3,42.2,3,0,21,6,11,6,10,30,34,74,6,3
"61910 Nummijärvi   (Kauhajoki )",132,2.2,44.4,0,2,18,4,7,12,11,50,66,118,10,4
"61920 Nummikoski   (Kauhajoki )",31,2.3,44.8,1,1,6,2,2,1,4,15,11,29,1,1
"61940 Hyyppä   (Kauhajoki )",129,2.4,42.3,5,2,37,8,16,16,17,36,57,123,2,4
"61950 Juonikylä   (Kauhajoki )",84,1.9,51.3,0,2,12,2,5,6,8,34,38,74,7,3
"61960 Kyrönlatva   (Kauhajoki )",70,2.0,51.3,0,0,8,2,4,3,6,22,41,66,1,3
"61980 Päntäne   (Kauhajoki )",443,2.1,44.6,24,6,89,25,44,35,46,189,170,388,50,5
"62100 Lapua Keskus   (Lapua )",4834,2.2,43.1,336,173,1316,380,707,609,509,1940,1602,3572,1174,88
"62130 Hellanmaa   (Lapua )",217,2.7,45.0,2,2,65,13,29,33,37,63,93,205,5,7
"62150 Rintakangas   (Kauhava )",55,2.7,44.6,1,3,15,3,7,6,6,23,17,52,0,3
"62160 Karhunkylä   (Lapua )",242,2.6,47.0,6,4,71,19,33,42,36,77,99,228,8,6
"62165 Tiisteenjoki   (Lapua )",148,2.4,46.1,3,2,36,10,16,24,18,41,72,139,6,3
"62170 Lakaluoma   (Lapua )",121,2.3,42.4,2,2,25,9,11,8,14,48,50,117,0,4
"62175 Ylikylä-Mäenpää   (Lapua )",64,2.2,49.9,0,0,8,1,3,6,3,27,31,60,0,4
"62185 Mäki-Paavola   (Lapua )",53,2.8,42.4,0,0,15,1,4,9,9,15,25,50,2,1
"62190 Ruha   (Lapua )",244,2.5,45.4,8,10,68,12,29,40,32,111,67,225,9,10
"62200 Kauhava Keskus   (Kauhava )",2736,2.1,44.9,208,71,620,159,319,313,242,1148,980,1963,702,71
"62220 Pernaa   (Kauhava )",201,2.4,46.2,2,5,52,12,22,30,22,73,77,189,9,3
"62230 Jylhä   (Kauhava )",164,2.4,46.3,5,1,38,8,15,19,18,54,74,155,3,6
"62240 Huhmarkoski   (Kauhava )",260,2.2,49.1,3,2,41,3,14,22,23,91,130,244,4,12
"62260 Hirvijoki   (Kauhava )",76,2.5,45.4,3,4,17,4,6,10,11,25,35,76,0,0
"62280 Mustamaa   (Lapua )",51,2.5,45.7,0,1,13,6,11,4,1,19,20,49,0,2
"62290 Hirvikylä   (Lapua )",113,2.5,42.2,1,1,25,8,15,10,7,39,51,106,4,3
"62295 Kauhajärvi   (Lapua )",201,2.1,48.0,3,1,32,6,16,22,10,77,94,182,13,6
"62300 Härmä   (Kauhava )",1123,2.2,44.7,69,27,258,77,134,133,102,427,442,808,282,33
"62310 Voltti   (Kauhava )",506,2.3,47.6,19,11,112,25,46,53,57,174,224,452,36,18
"62340 Kuoppa-Vakkuri   (Kauhava )",47,2.2,46.7,1,5,9,2,3,2,6,19,20,44,2,1
"62350 Ekola   (Kauhava )",48,2.4,50.5,3,0,11,2,7,4,6,16,22,43,4,1
"62370 Kangasto   (Kauhava )",68,2.5,35.1,6,0,28,8,18,16,5,25,15,40,28,0
"62375 Ylihärmä Keskus-Vesiluoma   (Kauhava )",1188,2.2,44.4,53,34,274,68,115,121,140,460,457,916,241,31
"62380 Kosolankylä   (Kauhava )",106,2.1,45.9,2,2,19,4,11,11,5,40,48,97,2,7
"62395 Petterinmäki   (Vöyri )",62,2.1,42.7,2,4,10,3,4,5,3,23,30,49,13,0
"62410 Rintala   (Kauhava )",131,2.6,43.5,4,0,34,6,16,17,18,39,59,115,3,13
"62420 Kortesjärvi Keskus   (Kauhava )",480,2.1,45.1,24,13,87,22,36,46,41,175,222,347,119,14
"62430 Peltotupa   (Kauhava )",55,2.6,43.1,1,2,14,5,8,3,7,21,20,53,2,0
"62435 Pirttinen   (Kauhava )",55,2.2,43.6,0,0,9,3,5,5,4,23,23,48,0,7
"62440 Perkiömäki   (Kauhava )",51,2.1,52.4,2,1,6,1,1,2,4,19,26,43,3,5
"62470 Purmojärvi   (Kauhava )",183,2.4,44.4,7,0,42,9,22,20,21,65,77,165,11,7
"62500 Evijärvi Keskus   (Evijärvi )",675,2.2,45.5,26,16,151,45,83,68,61,247,284,523,132,20
"62510 Kuoppa-aho   (Evijärvi )",146,2.3,46.1,5,3,38,12,18,13,17,56,52,119,26,1
"62520 Kautiainen   (Evijärvi )",66,2.3,47.8,2,2,14,1,4,6,8,20,33,64,0,2
"62540 Vasikka-aho   (Evijärvi )",133,2.2,48.4,4,2,25,6,15,12,8,56,54,116,12,5
"62570 Särkilä   (Evijärvi )",84,2.7,40.2,3,1,30,2,11,14,16,29,27,76,7,1
"62600 Lappajärvi Keskus   (Lappajärvi )",836,2.1,45.5,48,14,161,46,84,70,69,312,367,601,207,28
"62610 Tarvola   (Lappajärvi )",64,2.0,58.6,1,1,4,2,3,1,1,25,35,61,0,3
"62620 Ala-Seppä   (Lappajärvi )",81,2.3,47.3,1,0,14,2,4,5,10,30,39,78,1,2
"62630 Karvala   (Lappajärvi )",159,2.0,53.1,3,1,23,8,11,8,10,52,85,148,3,8
"62640 Savonkylä   (Lappajärvi )",52,2.6,45.6,1,0,12,5,6,5,6,15,26,49,0,3
"62660 Itäkylä   (Lappajärvi )",242,2.5,43.3,4,6,43,11,19,24,20,86,120,227,8,7
"62710 Kurejoki   (Alajärvi )",262,2.8,39.6,9,3,75,22,38,39,39,85,107,218,25,19
"62720 Sissala   (Alajärvi )",106,3.1,38.0,0,3,33,7,16,18,19,36,42,103,1,2
"62730 Haukkala   (Alajärvi )",77,3.1,38.3,0,1,25,11,15,8,14,24,28,72,0,5
"62740 Koskenvarsi   (Alajärvi )",82,2.7,45.6,1,1,24,2,12,15,13,30,29,81,1,0
"62750 Saukonkylä   (Alajärvi )",91,2.2,49.3,2,1,14,4,5,11,9,35,42,81,3,7
"62760 Menkijärvi   (Alajärvi )",95,2.6,41.6,2,1,23,6,12,7,14,25,47,89,1,5
"62800 Vimpeli Keskus   (Vimpeli )",1037,2.2,44.1,45,25,227,51,105,117,104,417,408,791,215,31
"62810 Savonjoki   (Vimpeli )",51,2.3,44.0,0,3,14,5,8,5,5,19,18,48,1,2
"62830 Luoma-Aho   (Alajärvi )",118,2.7,42.8,3,4,36,8,22,21,16,43,42,108,9,1
"62840 Lakaniemi-Pokela   (Vimpeli )",22,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"62860 Sahi   (Vimpeli )",79,2.5,42.7,2,2,17,5,10,10,8,26,36,76,1,2
"62870 Vinni   (Vimpeli )",22,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"62880 Sääksvesi-Vinni   (Vimpeli )",129,2.2,46.8,1,0,20,4,9,12,9,50,61,123,4,2
"62900 Alajärvi Keskus   (Alajärvi )",2040,2.3,42.6,104,45,456,130,230,224,215,782,815,1487,488,65
"62920 Levijoki   (Alajärvi )",33,2.4,50.5,1,1,8,1,2,5,4,12,15,32,1,0
"62940 Hoisko   (Alajärvi )",221,2.6,45.2,3,4,57,10,29,31,25,77,90,202,4,15
"62950 Paalijärvi   (Alajärvi )",171,2.6,43.1,3,5,51,12,22,28,26,60,65,157,7,7
"62990 Möksy   (Alajärvi )",61,2.4,41.8,0,0,11,4,6,7,4,22,30,56,0,5
"63100 Kuortane Keskus   (Kuortane )",761,2.0,47.2,36,10,150,36,74,67,71,243,371,515,237,9
"63120 Leppälänkylä   (Kuortane )",148,2.4,43.7,3,4,40,5,16,23,20,46,64,130,12,6
"63130 Mäyry   (Kuortane )",288,2.5,48.0,6,5,73,15,28,42,31,100,116,263,16,9
"63150 Ruona   (Kuortane )",184,2.3,48.3,4,1,34,6,18,22,14,86,68,164,11,9
"63160 Salmi   (Kuortane )",60,2.4,48.0,1,0,13,2,5,7,8,19,29,58,1,1
"63210 Niinimaa   (Alavus )",49,2.2,44.7,4,1,7,2,4,3,3,17,25,46,0,3
"63230 Lentilä   (Kuortane )",130,2.4,46.9,3,1,29,11,14,14,11,50,51,117,11,2
"63250 Rantala   (Kuortane )",44,2.3,47.2,3,0,12,3,5,2,6,20,13,42,0,2
"63300 Alavus Keskus   (Alavus )",2266,2.1,42.9,142,58,464,120,229,226,179,882,926,1647,574,45
"63320 Kattelus   (Alavus )",31,2.6,38.1,2,0,7,2,3,5,3,8,17,25,4,2
"63330 Pahajoki   (Alavus )",72,2.2,47.1,4,1,11,1,5,6,3,30,31,67,1,4
"63340 Sapsalampi   (Alavus )",90,2.3,45.3,4,0,15,3,5,9,9,35,40,86,1,3
"63350 Sulkavankylä   (Alavus )",79,2.9,37.2,3,0,27,8,13,10,14,21,33,72,3,4
"63355 Seinäjärvi   (Alavus )",50,2.5,45.2,1,0,12,2,4,6,7,18,21,46,2,2
"63360 Kuivaskylä   (Alavus )",110,2.5,40.1,1,3,22,7,10,8,16,43,45,102,2,6
"63370 Taipalus   (Alavus )",196,2.8,38.2,5,4,63,14,28,32,30,63,77,178,11,7
"63400 Alavus Asemanseutu   (Alavus )",602,2.2,43.6,30,12,138,32,58,70,59,255,213,456,126,20
"63410 Rantatöysä   (Alavus )",207,2.2,41.7,5,5,47,13,22,16,23,86,76,165,40,2
"63430 Kätkänjoki   (Alavus )",65,2.4,43.9,1,2,12,0,6,8,8,25,29,60,2,3
"63450 Löyä   (Kuortane )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"63500 Lehtimäki Keskus   (Alajärvi )",451,2.0,43.7,28,11,83,20,38,39,40,174,197,336,96,19
"63510 Lehtimäki Kirkonkylä   (Alajärvi )",132,2.1,50.1,0,0,18,3,5,11,8,42,73,120,9,3
"63530 Länsikylä   (Alajärvi )",73,2.4,45.7,1,2,15,3,5,8,7,26,34,65,2,6
"63540 Hernesmaa   (Alajärvi )",96,2.2,46.7,3,0,16,3,6,10,10,39,41,91,2,3
"63600 Töysä Keskus   (Alavus )",623,2.0,43.9,31,15,122,31,52,62,60,246,256,442,168,13
"63610 Tuuri   (Alavus )",484,2.3,40.9,50,22,133,41,77,66,53,232,123,330,148,6
"63640 Ritola   (Alavus )",142,2.4,45.9,4,3,31,6,11,18,19,53,63,131,7,4
"63660 Ähtärinranta   (Ähtäri )",81,2.3,44.9,1,1,18,2,6,11,8,23,42,77,2,2
"63680 Hakojärvi   (Alavus )",128,2.7,39.6,3,3,42,9,18,21,22,46,42,118,8,2
"63700 Ähtäri Keskus   (Ähtäri )",2160,2.0,44.1,173,52,397,102,171,174,176,875,899,1587,532,41
"63770 Peränne   (Ähtäri )",90,2.3,49.7,3,1,23,7,12,14,10,29,39,82,1,7
"63780 Alastaipale   (Ähtäri )",84,1.9,51.5,2,3,12,1,4,5,10,31,41,78,2,4
"63800 Soini Keskus   (Soini )",777,2.2,40.9,30,15,169,55,91,70,83,280,337,589,163,25
"63830 Keisala   (Soini )",31,2.5,33.7,1,0,6,2,3,3,2,11,14,30,1,0
"63880 Kukonkylä   (Soini )",85,2.0,48.7,2,1,13,4,7,2,5,34,40,71,7,7
"63890 Hautakylä   (Soini )",47,2.7,40.8,1,1,12,2,5,6,7,18,19,43,2,2
"63900 Myllymäki-Vehunkylä   (Ähtäri )",243,2.2,42.9,7,3,49,12,27,28,22,102,94,222,14,7
"63910 Inhan Tehtaat   (Ähtäri )",104,2.0,46.2,5,5,16,3,5,7,9,50,38,82,20,2
"63920 Inha   (Ähtäri )",157,2.2,49.8,2,3,35,8,16,14,16,59,64,138,15,4
"63950 Vehunkylä   (Ähtäri )",31,1.8,57.4,2,0,3,1,1,2,2,14,15,28,1,2
"64100 Kristiinankaupunki Keskus   (Kristiinankaupunki",1488,2.0,48.7,65,32,249,56,128,111,113,590,659,1078,369,41
"64140 Tiukka   (Kristiinankaupunki )",233,2.3,48.2,6,3,53,17,25,25,24,84,97,202,21,10
"64200 Närpiö Keskus   (Närpiö )",1359,2.0,43.2,113,42,274,83,149,117,97,518,574,848,462,49
"64210 Kalax   (Närpiö )",181,2.4,50.1,4,10,48,11,26,23,17,67,68,174,3,4
"64220 Yttermark   (Närpiö )",400,2.3,47.7,26,12,83,23,43,41,33,177,143,362,24,14
"64230 Närpiön Asemanseutu   (Närpiö )",408,2.4,47.5,19,12,116,30,63,54,46,139,155,346,46,16
"64240 Böle   (Närpiö )",104,2.4,47.5,2,3,23,6,10,11,7,37,45,99,2,3
"64250 Pjelax   (Närpiö )",157,2.3,51.2,6,4,39,15,19,14,17,57,63,137,14,6
"64260 Kaskinen   (Närpiö )",685,1.9,50.0,19,10,95,17,41,42,45,278,313,541,120,24
"64300 Lapväärtti   (Kristiinankaupunki )",823,2.1,51.1,38,18,135,39,72,63,46,320,374,674,129,20
"64320 Dagsmark   (Kristiinankaupunki )",207,2.3,48.2,2,5,39,7,14,15,22,64,106,191,10,6
"64350 Karijoki Keskus   (Karijoki )",560,2.0,47.6,29,15,85,23,41,40,32,228,251,460,91,9
"64370 Myrkky   (Karijoki )",150,1.9,52.2,2,2,17,0,5,11,14,54,79,133,13,4
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",98,2.2,49.9,0,0,12,6,8,4,4,34,53,90,6,2
"64450 Kallträsk   (Kristiinankaupunki )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"64460 Härkmeri   (Kristiinankaupunki )",157,2.2,49.1,6,1,23,4,10,13,11,61,74,138,10,9
"64480 Skaftung   (Kristiinankaupunki )",122,2.1,49.6,7,1,16,6,10,4,7,42,66,108,11,3
"64490 Siipyy   (Kristiinankaupunki )",95,1.9,54.0,1,1,10,3,5,5,3,26,61,82,11,2
"64510 Nämpnäs   (Närpiö )",174,2.4,47.7,7,3,49,14,25,19,19,67,58,164,6,4
"64530 Norrnäs   (Närpiö )",133,2.1,53.9,4,4,22,8,11,8,11,43,68,124,6,3
"64550 Rangsby   (Närpiö )",124,2.2,51.0,11,3,23,9,12,7,12,45,57,104,15,5
"64610 Övermark   (Närpiö )",496,2.2,47.3,20,16,116,23,52,54,45,171,218,427,46,23
"64700 Teuva Keskus   (Teuva )",1598,2.1,47.1,76,29,312,68,131,152,158,562,732,1265,295,38
"64720 Perälä   (Teuva )",282,2.2,44.8,13,3,55,15,25,22,30,108,122,266,11,5
"64740 Horo   (Teuva )",125,2.2,46.6,1,2,20,6,8,8,14,28,80,110,12,3
"64760 Peltola   (Teuva )",161,2.1,49.4,5,3,26,5,10,14,13,68,68,151,6,4
"64770 Äystö   (Teuva )",215,2.4,42.8,12,7,62,29,41,29,20,80,73,198,12,5
"64810 Vanhakylä   (Isojoki )",125,1.9,52.3,8,1,16,5,7,7,6,40,70,105,12,8
"64820 Kärjenkoski   (Isojoki )",89,2.1,46.3,0,1,13,3,5,4,9,31,46,79,4,6
"64830 Villamo   (Isojoki )",85,2.1,49.0,3,1,13,3,5,7,7,33,39,82,0,3
"64840 Heikkilänjoki   (Isojoki )",25,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"64850 Möykky   (Isojoki )",58,2.2,47.3,2,1,13,1,2,8,10,23,22,54,3,1
"64900 Isojoki Keskus   (Isojoki )",573,1.9,46.3,35,14,100,21,44,39,47,224,252,402,160,11
"64930 Kodesjärvi   (Isojoki )",83,2.4,41.0,1,0,22,2,9,17,11,29,33,80,0,3
"65100 Vaasa Keskus   (Vaasa )",11125,1.6,37.7,2902,1004,992,328,560,353,312,6957,3195,4393,6483,249
"65130 Hietalahti   (Vaasa )",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"65170 Vaskiluoto   (Vaasa )",176,2.0,37.1,21,15,35,11,20,13,15,107,34,64,102,10
"65200 Palosaari   (Vaasa )",3540,1.6,37.2,1003,256,328,102,170,115,105,2311,907,1356,2093,91
"65230 Vetokannas   (Vaasa )",2421,2.4,39.0,223,92,782,194,380,376,336,1061,589,1611,751,59
"65280 Gerby   (Vaasa )",2768,2.6,41.1,153,147,1065,337,594,482,354,1215,494,2300,423,45
"65300 Asevelikylä   (Vaasa )",1841,2.7,39.1,66,99,794,209,408,399,284,687,368,1564,219,58
"65320 Huutoniemi   (Vaasa )",2946,2.2,38.5,330,143,801,241,405,331,301,1400,749,2000,883,63
"65350 Suvilahti   (Vaasa )",2047,1.9,36.8,303,110,421,125,224,177,130,1014,619,1180,816,51
"65370 Ristinummi   (Vaasa )",2331,1.9,39.3,263,72,468,121,221,207,203,1188,680,1333,943,55
"65380 Vanha Vaasa   (Vaasa )",1517,2.2,39.6,137,41,444,101,191,212,191,706,377,1028,451,38
"65410 Sundom   (Vaasa )",934,2.6,45.7,27,17,359,79,184,175,141,285,293,841,61,32
"65450 Sulva   (Mustasaari )",781,2.5,45.9,29,23,276,77,140,138,93,249,259,681,80,20
"65460 Tölby-Rimal   (Mustasaari )",124,2.7,44.8,6,2,51,17,31,23,19,37,36,116,5,3
"65470 Rimal   (Mustasaari )",19,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"65480 Vikby   (Mustasaari )",105,2.6,43.8,3,2,33,8,17,18,14,36,36,95,7,3
"65520 Helsingby   (Mustasaari )",610,2.4,46.7,29,22,179,47,99,91,66,254,184,557,38,15
"65610 Mustasaari Keskus   (Mustasaari )",2553,2.3,43.1,154,111,764,216,385,330,291,974,817,2007,465,81
"65630 Karperö   (Mustasaari )",475,2.8,40.3,12,14,212,70,114,99,72,159,107,442,22,11
"65650 Koskö   (Mustasaari )",119,2.3,43.2,5,4,38,7,18,17,12,48,33,110,4,5
"65710 Singsby   (Mustasaari )",239,2.6,47.9,5,7,78,19,50,46,24,83,78,230,3,6
"65730 Jungsund   (Mustasaari )",178,2.4,44.6,9,11,52,13,24,25,18,78,48,155,17,6
"65760 Iskmo   (Mustasaari )",125,2.4,47.7,3,1,32,7,12,18,13,51,42,113,8,4
