"Postal code area","Aged 18 or over, total, 2013 (KO)","Basic level studies, 2013 (KO)","With education, total, 2013 (KO)","Matriculation examination, 2013 (KO)","Vocational diploma, 2013 (KO)","Academic degree - Lower level university degree, 2013 (KO)","Academic degree - Higher level university degree, 2013 (KO)"
"80140 Noljakka   (Joensuu )",6399,1148,5251,656,2896,786,913
"80160 Rantakylä-Latola   (Joensuu )",8417,2114,6303,631,4308,803,561
"80170 Utra   (Joensuu )",2959,579,2380,151,1610,381,238
"80200 Niinivaara   (Joensuu )",3766,761,3005,533,1573,478,421
"80210 Sairaala-alue   (Joensuu )",0,0,0,0,0,0,0
"80220 Penttilä   (Joensuu )",2487,424,2063,397,1018,336,312
"80230 Hukanhauta   (Joensuu )",3980,743,3237,255,1986,530,466
"80260 Kettuvaara   (Joensuu )",3750,779,2971,251,2000,392,328
"80330 Reijola   (Joensuu )",1755,304,1451,51,1005,244,151
"80400 Ylämylly   (Liperi )",3841,655,3186,116,2279,501,290
"80510 Onttola-Kunnasniemi   (Kontiolahti )",868,144,724,30,491,111,92
"80710 Lehmo   (Kontiolahti )",3765,626,3139,168,2029,591,351
"80770 Kontiolahti as   (Kontiolahti )",461,84,377,16,274,52,35
"80780 Kontioniemi   (Kontiolahti )",262,37,225,11,135,54,25
"80790 Kontioranta-Kontioniemi   (Kontiolahti )",43,10,33,1,26,2,4
"80850 Paihola   (Kontiolahti )",398,74,324,14,259,32,19
"80910 Kulho   (Kontiolahti )",1106,211,895,31,615,155,94
"81100 Kontiolahti   (Kontiolahti )",2265,587,1678,70,1218,218,172
"81120 Katajaranta   (Kontiolahti )",319,90,229,6,174,25,24
"81160 Romppala-Riihikangas   (Kontiolahti )",211,74,137,6,117,8,6
"81200 Eno Keskus   (Joensuu )",2409,877,1532,49,1277,132,74
"81210 Louhioja   (Joensuu )",205,56,149,7,122,15,5
"81220 Jakokoski   (Kontiolahti )",506,85,421,17,315,67,22
"81230 Mönni   (Kontiolahti )",134,34,100,6,74,11,9
"81235 Lehtoi   (Kontiolahti )",199,43,156,8,113,20,15
"81260 Ahveninen   (Joensuu )",140,39,101,3,80,9,9
"81270 Paukkaja   (Joensuu )",101,44,57,1,47,5,4
"81280 Uimaharju   (Joensuu )",1574,641,933,36,796,74,27
"81290 Ukkola   (Joensuu )",221,99,122,1,113,5,3
"81295 Haapalahti   (Joensuu )",126,47,79,1,70,6,2
"81320 Kuismavaara   (Joensuu )",33,11,22,0,19,2,1
"81330 Luhtapohja   (Joensuu )",81,37,44,3,33,6,2
"81350 Tokrajärvi   (Ilomantsi )",133,59,74,6,65,3,0
"81360 Sarvinki   (Joensuu )",103,47,56,1,47,7,1
"81390 Revonkylä   (Joensuu )",81,33,48,2,39,5,2
"81420 Tyrjänsaari   (Ilomantsi )",80,36,44,1,38,3,2
"81430 Kivilahti   (Ilomantsi )",83,42,41,0,38,3,0
"81450 Huhus-Käenkoski   (Ilomantsi )",95,48,47,0,40,6,1
"81460 Käenkoski   (Ilomantsi )",27,..,..,..,..,..,..
"81470 Naarva   (Ilomantsi )",50,25,25,0,23,0,2
"81560 Vuonisjärvi   (Lieksa )",172,71,101,6,86,9,0
"81570 Kelvä   (Lieksa )",91,34,57,1,49,5,2
"81590 Vuonislahti   (Lieksa )",150,52,98,3,85,7,3
"81650 Hattuvaara   (Lieksa )",144,64,80,6,66,6,2
"81660 Lehmikylä   (Lieksa )",9,..,..,..,..,..,..
"81700 Lieksa Keskus   (Lieksa )",5033,1914,3119,103,2567,289,160
"81720 Mähkö-Timitra   (Lieksa )",2579,945,1634,70,1312,155,97
"81750 Pankakoski   (Lieksa )",810,326,484,13,426,31,14
"81810 Jamali   (Lieksa )",272,87,185,1,171,11,2
"81820 Kylänlahti   (Lieksa )",305,113,192,10,155,15,12
"81850 Mätäsvaara   (Lieksa )",148,67,81,3,71,4,3
"81860 Viekijärvi   (Lieksa )",342,151,191,3,179,5,4
"81950 Pankajärvi   (Lieksa )",78,25,53,0,46,4,3
"81970 Jongunjoki-Pankajärvi   (Lieksa )",165,76,89,0,78,5,6
"82110 Heinävaara   (Joensuu )",757,160,597,18,459,85,35
"82120 Keskijärvi   (Joensuu )",181,48,133,4,101,20,8
"82140 Kiihtelysvaara Keskus   (Joensuu )",839,299,540,19,450,51,20
"82160 Oskola   (Joensuu )",56,27,29,0,20,5,4
"82170 Uskali   (Joensuu )",55,21,34,1,30,3,0
"82180 Huhtilampi   (Joensuu )",73,25,48,2,37,5,4
"82200 Hammaslahti   (Joensuu )",2487,651,1836,65,1477,186,108
"82210 Suhmura   (Joensuu )",410,122,288,9,232,27,20
"82220 Niittylahti   (Joensuu )",1353,224,1129,50,764,207,108
"82290 Nieminen   (Rääkkylä )",359,115,244,6,205,20,13
"82300 Rääkkylä Keskus   (Rääkkylä )",896,359,537,16,457,42,22
"82310 Oravisalo-Varpasalo   (Rääkkylä )",254,86,168,10,134,13,11
"82335 Rasivaara   (Rääkkylä )",580,203,377,16,324,20,17
"82350 Tikkala   (Tohmajärvi )",279,70,209,13,149,26,21
"82360 Onkamo   (Tohmajärvi )",339,105,234,2,193,25,14
"82380 Tolosenmäki   (Kitee )",387,133,254,7,216,26,5
"82395 Haarajärvi   (Kitee )",133,44,89,1,73,12,3
"82430 Puhos-Leinovaara   (Kitee )",762,241,521,18,419,60,24
"82460 Hummovaara   (Kitee )",92,35,57,1,49,5,2
"82490 Heinoniemi   (Kitee )",120,39,81,1,74,4,2
"82500 Kitee Keskus   (Kitee )",5326,1741,3585,118,2901,334,232
"82510 Kiteenlahti   (Kitee )",210,53,157,7,129,15,6
"82580 Juurikka   (Kitee )",344,120,224,6,191,15,12
"82590 Närsäkkälä   (Kitee )",119,51,68,1,62,2,3
"82600 Tohmajärvi Keskus   (Tohmajärvi )",2522,949,1573,70,1288,134,81
"82655 Värtsilä Keskus   (Tohmajärvi )",286,118,168,6,138,17,7
"82660 Uusi-Värtsilä   (Tohmajärvi )",184,69,115,6,98,8,3
"82670 Kaurila   (Tohmajärvi )",94,39,55,2,51,1,1
"82675 Niirala-Jänisjoki   (Tohmajärvi )",92,34,58,3,49,4,2
"82685 Littilä   (Tohmajärvi )",172,43,129,6,105,11,7
"82710 Kovero   (Joensuu )",394,143,251,8,208,22,13
"82730 Tuupovaara Keskus-Pirttiaho   (Joensuu )",705,315,390,19,334,25,12
"82750 Öllölä   (Joensuu )",106,56,50,1,46,1,2
"82760 Hoilola   (Joensuu )",90,26,64,3,55,1,5
"82770 Kaustajärvi   (Tohmajärvi )",32,11,21,2,16,2,1
"82815 Marjovaara   (Joensuu )",140,59,81,4,69,5,3
"82820 Maukkula   (Ilomantsi )",233,93,140,1,124,10,5
"82830 Haukivaara   (Ilomantsi )",85,39,46,0,44,1,1
"82840 Pirttiaho   (Joensuu )",35,13,22,2,16,4,0
"82850 Kinnasniemi   (Joensuu )",67,20,47,2,41,3,1
"82865 Kokinvaara-Mannervaara   (Joensuu )",38,19,19,1,17,1,0
"82870 Luutalahti   (Joensuu )",35,13,22,0,21,0,1
"82880 Mannervaara   (Joensuu )",25,..,..,..,..,..,..
"82900 Ilomantsi Keskus   (Ilomantsi )",3468,1341,2127,61,1770,181,115
"82915 Sonkaja   (Ilomantsi )",173,58,115,1,91,19,4
"82960 Lehtovaara-Kuikkalampi   (Ilomantsi )",122,50,72,3,66,3,0
"82967 Hattu   (Ilomantsi )",89,50,39,2,36,1,0
"82980 Möhkö   (Ilomantsi )",74,29,45,0,42,0,3
"83100 Liperi Keskus   (Liperi )",2171,721,1450,61,1134,143,112
"83130 Salokylä   (Liperi )",283,68,215,9,164,28,14
"83140 Puromäki   (Liperi )",92,19,73,6,59,7,1
"83150 Roukalahti   (Liperi )",190,54,136,7,103,16,10
"83160 Tutjunniemi   (Liperi )",136,50,86,4,74,6,2
"83320 Risti-Juojärvi   (Liperi )",65,21,44,1,39,4,0
"83330 Kaatamo   (Liperi )",196,67,129,4,107,15,3
"83340 Kaarnalampi   (Liperi )",72,22,50,1,47,2,0
"83400 Viinijärvi   (Liperi )",1267,417,850,31,686,75,58
"83430 Käsämä   (Liperi )",448,75,373,8,277,57,31
"83450 Vaivio   (Liperi )",273,55,218,10,173,25,10
"83460 Harinjärvi   (Liperi )",237,43,194,10,145,24,15
"83480 Ahonkylä   (Liperi )",171,42,129,4,96,18,11
"83500 Outokumpu Keskus   (Outokumpu )",5213,1630,3583,158,2935,321,169
"83550 Kokonvaara   (Outokumpu )",137,34,103,1,92,8,2
"83630 Kuusjärvi   (Outokumpu )",347,105,242,5,204,18,15
"83660 Varislahti   (Outokumpu )",231,75,156,4,128,18,6
"83700 Polvijärvi Keskus   (Polvijärvi )",2173,790,1383,66,1147,111,59
"83720 Kuorevaara   (Polvijärvi )",224,60,164,8,136,12,8
"83750 Sotkuma   (Polvijärvi )",376,70,306,10,240,36,20
"83760 Sola   (Polvijärvi )",69,23,46,0,40,5,1
"83780 Horsmanaho   (Polvijärvi )",188,59,129,7,108,12,2
"83825 Kinahmo   (Polvijärvi )",253,85,168,8,138,14,8
"83830 Hukkala   (Polvijärvi )",111,47,64,1,58,4,1
"83835 Ruvaslahti   (Polvijärvi )",200,68,132,6,108,7,11
"83840 Saarivaara   (Polvijärvi )",57,18,39,6,31,1,1
"83855 Martonvaara-Sammakkovaara   (Polvijärvi )",133,60,73,1,61,2,9
"83870 Polvela-Timovaara   (Juuka )",188,73,115,4,106,4,1
"83880 Kajoo   (Juuka )",165,67,98,1,87,7,3
"83900 Juuka Keskus   (Juuka )",3186,1280,1906,71,1591,161,83
"83910 Paalasmaa   (Juuka )",75,33,42,2,37,3,0
"83915 Vihtasuo   (Juuka )",8,..,..,..,..,..,..
"83940 Nunnanlahti   (Juuka )",310,125,185,5,157,13,10
"83950 Ahmovaara   (Juuka )",418,147,271,11,224,22,14
"83960 Koli   (Lieksa )",234,88,146,6,112,22,6
"83985 Tuopanjoki   (Juuka )",1,..,..,..,..,..,..
"84100 Ylivieska Keskus   (Ylivieska )",9808,2403,7405,530,5161,1184,530
"84460 Tuomiperä   (Ylivieska )",163,37,126,7,104,12,3
"84540 Vähäkangas   (Ylivieska )",392,88,304,13,249,26,16
"84650 Kantokylä   (Ylivieska )",168,63,105,1,94,7,3
"84770 Isokoski   (Ylivieska )",76,27,49,1,42,5,1
"84880 Raudaskylä   (Ylivieska )",495,130,365,15,287,46,17
"85100 Kalajoki Keskus   (Kalajoki )",5418,1488,3930,188,2989,504,249
"85120 Metsä   (Kalajoki )",190,65,125,7,110,4,4
"85140 Tynkä   (Kalajoki )",618,189,429,28,351,41,9
"85150 Typpö   (Kalajoki )",242,112,130,2,118,9,1
"85160 Rautio   (Kalajoki )",436,151,285,12,250,16,7
"85180 Rahja   (Kalajoki )",364,127,237,9,201,20,7
"85200 Alavieska Keskus   (Alavieska )",1641,530,1111,53,905,94,59
"85210 Kähtävä   (Alavieska )",198,54,144,6,109,22,7
"85230 Talus   (Alavieska )",209,81,128,5,116,5,2
"85310 Sievi Asemanseutu   (Sievi )",373,105,268,12,218,28,10
"85320 Markkula   (Sievi )",225,77,148,5,121,17,5
"85340 Jyrinki   (Sievi )",406,108,298,14,246,26,12
"85410 Sievi Keskus   (Sievi )",1457,528,929,52,724,96,57
"85430 Koivisto   (Sievi )",444,142,302,13,242,32,15
"85450 Joenkylä   (Sievi )",181,64,117,8,96,7,6
"85470 Kiiskilampi   (Sievi )",367,131,236,17,195,11,13
"85500 Nivala Keskus   (Nivala )",5386,1522,3864,143,3087,406,228
"85540 Mönkö   (Nivala )",374,97,277,13,234,27,3
"85560 Ainastalo   (Nivala )",353,85,268,10,235,16,7
"85580 Karvoskylä   (Nivala )",567,185,382,13,330,28,11
"85620 Sarja   (Nivala )",211,67,144,2,128,8,6
"85630 Sarjanahde   (Nivala )",348,98,250,8,211,19,12
"85640 Maliskylä   (Nivala )",428,144,284,13,235,25,11
"85660 Ruuskankylä   (Nivala )",136,50,86,2,74,7,3
"85710 Parkkila   (Haapajärvi )",283,129,154,7,137,6,4
"85730 Tulppo   (Haapajärvi )",112,47,65,2,44,15,4
"85800 Haapajärvi Keskus   (Haapajärvi )",4438,1555,2883,136,2202,350,195
"85820 Oksava   (Haapajärvi )",678,214,464,8,400,41,15
"85840 Kuona   (Haapajärvi )",211,83,128,7,116,4,1
"85900 Reisjärvi Keskus   (Reisjärvi )",1581,575,1006,56,776,107,67
"85930 Kangaskylä-Tolpankangas   (Reisjärvi )",149,55,94,4,78,6,6
"85940 Räisälänmäki   (Reisjärvi )",183,73,110,5,90,10,5
"85980 Köyhänperä   (Reisjärvi )",276,118,158,11,127,15,5
"86100 Pyhäjoki Keskus   (Pyhäjoki )",1589,477,1112,61,849,140,62
"86110 Parhalahti   (Pyhäjoki )",296,76,220,13,174,30,3
"86160 Pirttikoski   (Pyhäjoki )",277,104,173,9,143,16,5
"86170 Yppäri   (Pyhäjoki )",411,118,293,13,247,18,15
"86210 Petäjäskoski   (Oulainen )",120,33,87,1,78,5,3
"86220 Merijärvi Keskus   (Merijärvi )",573,220,353,14,299,28,12
"86230 Ylipää   (Merijärvi )",128,61,67,0,64,3,0
"86240 Pyhänkoski   (Merijärvi )",164,49,115,6,94,13,2
"86300 Oulainen Keskus   (Oulainen )",5298,1591,3707,141,2948,408,210
"86350 Kilpua   (Oulainen )",114,44,70,2,55,7,6
"86360 Ilveskorpi   (Raahe )",192,58,134,10,114,7,3
"86400 Vihanti Keskus   (Raahe )",1389,507,882,29,753,72,28
"86440 Lampinsaari   (Raahe )",215,74,141,5,121,13,2
"86460 Alpua   (Raahe )",313,125,188,9,155,18,6
"86470 Lumimetsä   (Raahe )",164,62,102,4,90,6,2
"86480 Karhukangas   (Haapavesi )",43,11,32,1,30,1,0
"86510 Matkaniva   (Oulainen )",247,71,176,11,147,10,8
"86530 Annonen   (Oulainen )",155,42,113,4,94,9,6
"86550 Mieluskylä   (Haapavesi )",257,70,187,5,159,21,2
"86600 Haapavesi Keskus   (Haapavesi )",4121,1253,2868,108,2304,276,180
"86650 Kytökylä-Joutenniva   (Haapavesi )",380,124,256,5,230,17,4
"86680 Vatjusjärvi   (Haapavesi )",375,120,255,5,221,19,10
"86690 Karsikas   (Haapavesi )",163,76,87,0,85,1,1
"86710 Kärsämäki Keskus   (Kärsämäki )",2083,762,1321,42,1108,116,55
"86790 Venetpalo   (Kärsämäki )",15,..,..,..,..,..,..
"86800 Pyhäsalmi   (Pyhäjärvi )",3647,1353,2294,137,1811,222,124
"86810 Pellikkaperä   (Pyhäjärvi )",128,31,97,10,63,14,10
"86850 Hiidenniemi   (Pyhäjärvi )",210,96,114,10,93,7,4
"86870 Vesikoski   (Pyhäjärvi )",231,85,146,8,124,13,1
"86900 Pyhäkumpu   (Pyhäjärvi )",430,153,277,15,232,18,12
"86980 Väliaho   (Pyhäjärvi )",58,24,34,3,26,5,0
"87100 Kajaani Keskus   (Kajaani )",5473,1642,3831,448,2484,526,373
"87150 Purola   (Kajaani )",1804,424,1380,120,929,206,125
"87200 Teppana   (Kajaani )",3383,755,2628,135,1735,414,344
"87250 Kättö-Kätönlahti   (Kajaani )",3345,760,2585,106,1819,417,243
"87300 Palokangas   (Kajaani )",923,233,690,58,471,100,61
"87400 Petäisenniska   (Kajaani )",1472,343,1129,65,827,173,64
"87500 Lehtikangas   (Kajaani )",4706,1029,3677,159,2683,521,314
"87700 Lohtaja-Kettu   (Kajaani )",3250,742,2508,201,1747,367,193
"87800 Vuoreslahti   (Kajaani )",731,153,578,14,454,78,32
"87830 Nakertaja   (Kajaani )",1102,241,861,30,630,136,65
"87850 Paltaniemi   (Kajaani )",347,80,267,11,175,43,38
"87900 Karankalahti   (Kajaani )",392,108,284,10,222,31,21
"87910 Linnantaus   (Kajaani )",374,65,309,16,221,47,25
"87930 Salmijärvi   (Kajaani )",310,124,186,4,135,32,15
"87950 Kuluntalahti   (Kajaani )",599,112,487,13,348,67,59
"87970 Jormua   (Kajaani )",351,90,261,10,211,24,16
"88120 Tuhkakylä   (Sotkamo )",76,29,47,1,40,4,2
"88200 Otanmäki-Kytökoski   (Kajaani )",871,282,589,18,497,48,26
"88270 Vuolijoki Keskus   (Kajaani )",787,278,509,11,443,40,15
"88300 Paltamo Keskus   (Paltamo )",1982,733,1249,62,997,126,64
"88310 Melalahti   (Paltamo )",189,67,122,4,98,10,10
"88340 Manamansalo   (Vaala )",98,41,57,4,49,2,2
"88350 Kivesjärvi   (Paltamo )",91,34,57,1,48,4,4
"88380 Mieslahti   (Paltamo )",190,60,130,6,102,13,9
"88400 Ristijärvi Keskus-Hiisijärvi   (Ristijärvi )",1146,424,722,26,568,96,32
"88440 Jokikylä   (Ristijärvi )",66,18,48,3,38,3,4
"88460 Hiisijärvi   (Ristijärvi )",43,18,25,2,21,2,0
"88470 Kontiomäki   (Paltamo )",454,157,297,6,257,30,4
"88490 Pohjavaara   (Sotkamo )",213,52,161,7,120,19,15
"88530 Paakki   (Sotkamo )",90,29,61,2,46,6,7
"88600 Sotkamo Keskus   (Sotkamo )",5461,1734,3727,189,2865,388,285
"88610 Vuokatti   (Sotkamo )",1945,413,1532,84,1064,212,172
"88615 Vuokatin Urheiluopisto   (Sotkamo )",0,0,0,0,0,0,0
"88620 Korholanmäki   (Sotkamo )",387,106,281,6,213,33,29
"88640 Ontojoki   (Sotkamo )",65,25,40,1,37,1,1
"88670 Juurikkalahti-Maanselkä   (Sotkamo )",157,47,110,4,88,11,7
"88690 Maanselkä   (Sotkamo )",53,22,31,0,28,3,0
"88730 Ylä-Vieksi   (Kuhmo )",127,50,77,1,71,4,1
"88740 Härmänkylä-Iivantiira   (Kuhmo )",78,40,38,2,34,2,0
"88760 Iivantiira   (Kuhmo )",150,55,95,7,81,4,3
"88820 Katerma   (Kuhmo )",5,..,..,..,..,..,..
"88900 Kuhmo Keskus   (Kuhmo )",7016,2327,4689,143,3911,391,244
"88930 Lentiira-Kuumu   (Kuhmo )",289,120,169,4,146,13,6
"88940 Kuumu   (Kuhmo )",17,..,..,..,..,..,..
"89110 Törmänmäki   (Puolanka )",52,19,33,1,28,3,1
"89140 Kotila-Törmänmäki   (Puolanka )",68,28,40,3,34,3,0
"89200 Puolanka Keskus   (Puolanka )",2091,854,1237,57,1012,105,63
"89210 Puokiovaara   (Puolanka )",51,18,33,1,32,0,0
"89320 Joukokylä   (Puolanka )",112,49,63,2,59,2,0
"89330 Suolijärvi   (Puolanka )",64,28,36,1,24,7,4
"89400 Hyrynsalmi Keskus   (Hyrynsalmi )",1968,771,1197,44,1015,89,49
"89430 Hoikka   (Hyrynsalmi )",38,9,29,0,25,4,0
"89440 Sakara   (Suomussalmi )",80,16,64,2,55,5,2
"89540 Moisiovaara   (Hyrynsalmi )",195,91,104,1,93,8,2
"89560 Karhuvaara   (Hyrynsalmi )",72,40,32,2,30,0,0
"89600 Ämmänsaari   (Suomussalmi )",4716,1511,3205,104,2703,255,143
"89610 Jumaliskylä   (Suomussalmi )",55,29,26,0,25,1,0
"89640 Pesiökylä   (Suomussalmi )",101,35,66,1,55,10,0
"89660 Takalo   (Suomussalmi )",96,43,53,1,50,2,0
"89670 Näljänkä   (Suomussalmi )",222,115,107,1,104,2,0
"89680 Vaaranniva   (Suomussalmi )",92,51,41,0,41,0,0
"89730 Ahjola   (Suomussalmi )",29,..,..,..,..,..,..
"89740 Kianta   (Suomussalmi )",61,22,39,1,35,2,1
"89760 Piispajärvi-Peranka-Kaikkoinen   (Suomus",90,37,53,3,43,6,1
"89770 Peranka   (Suomussalmi )",35,14,21,0,21,0,0
"89780 Kaikkonen   (Suomussalmi )",60,19,41,2,36,3,0
"89800 Suomussalmi Keskus   (Suomussalmi )",1231,358,873,27,729,71,46
"89830 Ala-Vuokki   (Suomussalmi )",50,29,21,0,19,2,0
"89840 Ylä-Vuokki   (Suomussalmi )",77,44,33,2,27,4,0
"89920 Ruhtinansalmi   (Suomussalmi )",361,161,200,5,189,6,0
"90100 Oulu Keskus   (Oulu )",7516,1423,6093,1547,2593,941,1012
"90120 Heinäpää   (Oulu )",6216,1275,4941,1035,2452,824,630
"90130 Raksila   (Oulu )",5560,1040,4520,940,1952,834,794
"90140 Karjasilta   (Oulu )",2618,561,2057,302,943,336,476
"90150 Höyhtyä   (Oulu )",4915,1024,3891,548,2132,591,620
"90220 Kontinkangas   (Oulu )",572,84,488,181,191,74,42
"90230 Värttö-Maikkula   (Oulu )",6142,941,5201,752,2303,861,1285
"90240 Iinatti   (Oulu )",5045,873,4172,317,2436,690,729
"90250 Kaukovainio   (Oulu )",5667,1414,4253,587,2652,610,404
"90310 Madekoski   (Oulu )",1960,346,1614,109,960,265,280
"90400 Äimärautio   (Oulu )",655,90,565,137,270,87,71
"90410 Kaakkuri   (Oulu )",3273,523,2750,212,1589,477,472
"90420 Metsokangas   (Oulu )",6166,778,5388,405,2650,1261,1072
"90440 Kempele Keskus   (Kempele )",6735,1530,5205,309,3559,792,545
"90450 Honkanen   (Kempele )",4775,743,4032,221,2338,792,681
"90460 Oulunsalo Keskus   (Oulu )",5771,1060,4711,314,2900,865,632
"90470 Varjakka   (Oulu )",822,245,577,35,426,68,48
"90480 Hailuoto   (Hailuoto )",847,233,614,29,461,80,44
"90500 Tuira   (Oulu )",7049,1851,5198,1036,2694,719,749
"90510 Hietasaari   (Oulu )",1449,254,1195,142,515,240,298
"90520 Taskila-Toppila   (Oulu )",3859,1017,2842,510,1556,430,346
"90530 Välivainio   (Oulu )",4813,931,3882,926,1857,545,554
"90540 Kuivasjärvi   (Oulu )",6636,711,5925,454,2418,1260,1793
"90550 Pyykkösjärvi-Puolivälikangas   (Oulu )",3650,947,2703,327,1498,371,507
"90560 Koskela-Oulu   (Oulu )",2547,559,1988,296,1095,281,316
"90570 Kaijonharju-Linnanmaa   (Oulu )",5957,943,5014,1724,1420,827,1043
"90580 Rajakylä   (Oulu )",3693,953,2740,273,1626,370,471
"90590 Teknologiakylä   (Oulu )",0,0,0,0,0,0,0
"90620 Rusko-Heikinharju   (Oulu )",448,141,307,23,209,53,22
"90630 Korvensuora   (Oulu )",4442,675,3767,214,2130,785,638
"90650 Haapalehto   (Oulu )",8149,1621,6528,534,3555,1069,1370
"90660 Sanginsuu   (Oulu )",506,114,392,21,267,52,52
"90670 Hiukkavaara   (Oulu )",184,21,163,11,93,36,23
"90800 Pateniemi   (Oulu )",6207,1331,4876,318,2959,763,836
"90810 Kiviniemi   (Oulu )",2109,347,1762,126,1048,320,268
"90820 Kello   (Oulu )",2250,504,1746,107,1199,246,194
"90830 Haukipudas Keskus   (Oulu )",5752,1296,4456,191,3105,682,478
"90840 Haukipudas Asemanseutu   (Oulu )",1252,249,1003,46,718,145,94
"90850 Martinniemi   (Oulu )",1586,363,1223,57,929,176,61
"90860 Halosenniemi   (Oulu )",400,102,298,10,225,39,24
"90900 Kiiminki Keskus   (Oulu )",4402,952,3450,160,2383,546,361
"90910 Kontio   (Oulu )",985,150,835,39,555,122,119
"90940 Jääli   (Oulu )",3629,674,2955,163,1901,538,353
"91100 Ii Keskus   (Ii )",4400,1088,3312,128,2469,465,250
"91110 Ii Asemanseutu   (Ii )",619,148,471,17,363,64,27
"91140 Olhava   (Ii )",326,122,204,9,174,19,2
"91150 Yli-Olhava   (Ii )",134,58,76,4,66,2,4
"91200 Yli-Ii Keskus   (Oulu )",923,307,616,20,535,41,20
"91210 Jakkukylä   (Oulu )",319,101,218,6,185,18,9
"91240 Tannila   (Oulu )",170,71,99,3,85,6,5
"91260 Pahkakoski-Räinä   (Oulu )",118,32,86,1,80,5,0
"91300 Ylikiiminki Keskus   (Oulu )",2357,790,1567,58,1257,168,84
"91310 Arkala   (Oulu )",150,44,106,3,83,10,10
"91410 Jokirinne   (Muhos )",618,114,504,25,352,67,60
"91430 Leppiniemi   (Muhos )",88,18,70,1,49,13,7
"91500 Muhos Keskus   (Muhos )",5177,1345,3832,188,2892,480,272
"91510 Rova   (Muhos )",336,61,275,11,185,42,37
"91560 Kylmälänkylä   (Muhos )",101,31,70,1,64,3,2
"91600 Utajärvi Keskus   (Utajärvi )",1694,577,1117,56,909,95,57
"91620 Sanginkylä   (Utajärvi )",143,49,94,5,79,5,5
"91630 Juorkuna   (Utajärvi )",104,54,50,0,48,1,1
"91640 Särkijärvi   (Utajärvi )",104,46,58,2,50,2,4
"91660 Ahmas   (Utajärvi )",236,72,164,9,143,10,2
"91670 Rokua   (Muhos )",3,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",1327,492,835,40,668,77,50
"91710 Jylhämä   (Vaala )",50,20,30,2,27,1,0
"91720 Oterma   (Vaala )",64,24,40,0,37,1,2
"91730 Kankari   (Vaala )",96,31,65,4,50,6,5
"91740 Jaalanka-Liminpuro   (Vaala )",122,53,69,3,58,7,1
"91750 Liminpuro   (Vaala )",49,19,30,0,28,0,2
"91760 Säräisniemi   (Vaala )",269,97,172,3,149,10,10
"91780 Neittävä   (Vaala )",102,38,64,6,47,7,4
"91790 Nuojua   (Vaala )",116,38,78,4,67,3,4
"91800 Tyrnävä   (Tyrnävä )",3510,871,2639,127,1948,350,214
"91900 Liminka Keskus   (Liminka )",3750,763,2987,163,1901,554,369
"91910 Tupos   (Liminka )",1615,213,1402,77,809,290,226
"91930 Ala-Temmes   (Liminka )",342,99,243,11,171,29,32
"91950 Temmes   (Liminka )",522,176,346,13,285,33,15
"91980 Lumijoki   (Lumijoki )",1338,412,926,33,722,113,58
"92100 Raahe Keskus   (Raahe )",3435,1045,2390,141,1767,303,179
"92120 Ollinsaari-Mestauskallio   (Raahe )",2485,703,1782,69,1414,210,89
"92130 Isoholmi-Antinkangas   (Raahe )",2591,595,1996,75,1486,248,187
"92140 Pattijoki Keskus   (Raahe )",4317,961,3356,104,2646,412,194
"92150 Kummatti-Junnilanmäki   (Raahe )",1197,443,754,51,610,57,36
"92160 Saloinen   (Raahe )",1352,382,970,17,825,93,35
"92180 Lapaluoto   (Raahe )",136,61,75,2,63,7,3
"92210 Arkkukari   (Raahe )",566,158,408,14,332,46,16
"92220 Piehinki   (Raahe )",523,141,382,13,325,36,8
"92230 Mattilanperä   (Raahe )",178,47,131,6,111,11,3
"92240 Lasikangas   (Raahe )",236,64,172,2,149,17,4
"92260 Kopsa   (Raahe )",246,84,162,5,134,17,6
"92320 Siikajoki Keskus   (Siikajoki )",746,234,512,16,425,47,24
"92330 Karinkanta   (Siikajoki )",175,64,111,2,96,10,3
"92350 Revonlahti   (Siikajoki )",555,139,416,13,329,48,26
"92400 Ruukki Keskus   (Siikajoki )",1378,464,914,32,739,94,49
"92430 Paavola-Huumola   (Siikajoki )",731,230,501,22,390,57,32
"92440 Saarikoski   (Siikajoki )",33,7,26,0,26,0,0
"92450 Luohua   (Siikajoki )",230,76,154,3,137,10,4
"92470 Tuomioja   (Siikajoki )",204,57,147,8,123,14,2
"92500 Rantsila Keskus   (Siikalatva )",1208,467,741,27,623,69,22
"92520 Sipola   (Siikalatva )",65,28,37,2,28,6,1
"92530 Mankila   (Siikalatva )",135,46,89,3,72,11,3
"92600 Pulkkila Keskus   (Siikalatva )",995,350,645,35,520,59,31
"92610 Vorna   (Siikalatva )",69,25,44,1,38,5,0
"92620 Piippola Keskus   (Siikalatva )",761,237,524,17,459,35,13
"92640 Leskelä   (Siikalatva )",175,71,104,5,89,7,3
"92650 Laakkola   (Siikalatva )",138,45,93,6,75,9,3
"92700 Kestilä   (Siikalatva )",1141,433,708,21,624,45,18
"92810 Pelsonsuo   (Vaala )",133,50,83,3,68,10,2
"92830 Veneheitto   (Vaala )",223,58,165,16,135,12,2
"92910 Tavastkenkä   (Pyhäntä )",221,79,142,7,121,9,5
"92920 Ahokylä   (Pyhäntä )",63,17,46,1,42,1,2
