"Postal code area","Inhabitants, total, 2015 (HE)","Females, 2015 (HE)","Males, 2015 (HE)","Average age of inhabitants, 2015 (HE)","0-2 years, 2015 (HE)","3-6 years, 2015 (HE)","7-12 years, 2015 (HE)","13-15 years, 2015 (HE)","16-17 years, 2015 (HE)","18-19 years, 2015 (HE)","20-24 years, 2015 (HE)","25-29 years, 2015 (HE)","30-34 years, 2015 (HE)","35-39 years, 2015 (HE)","40-44 years, 2015 (HE)","45-49 years, 2015 (HE)","50-54 years, 2015 (HE)","55-59 years, 2015 (HE)","60-64 years, 2015 (HE)","65-69 years, 2015 (HE)","70-74 years, 2015 (HE)","75-79 years, 2015 (HE)","80-84 years, 2015 (HE)","85 years or over, 2015 (HE)"
"93440 Loukusa   (Taivalkoski )",51,18,33,55,0,2,1,0,1,1,1,1,3,1,2,4,5,4,5,6,5,3,3,3
"93470 Inget   (Taivalkoski )",144,57,87,46,2,4,6,6,6,4,5,6,4,6,7,14,11,13,16,18,4,7,5,0
"93540 Tyrövaara   (Taivalkoski )",354,148,206,41,14,22,36,19,10,11,15,7,12,13,13,23,23,29,33,29,13,14,14,4
"93590 Vanhala   (Taivalkoski )",210,79,131,48,4,3,8,9,10,3,9,7,5,8,9,13,27,24,19,21,12,5,9,5
"93600 Kuusamo Keskus   (Kuusamo )",10662,5443,5219,45,277,474,689,311,275,284,485,499,555,527,508,638,843,901,862,753,583,522,362,314
"93630 Kuoliovaara   (Kuusamo )",160,75,85,46,5,6,12,6,3,3,4,4,4,8,9,9,14,13,19,14,9,11,6,1
"93680 Vasaraperä   (Kuusamo )",132,63,69,53,0,4,7,3,4,5,3,5,5,1,3,5,10,16,13,12,9,14,5,8
"93730 Poussu   (Kuusamo )",40,21,19,45,0,6,1,1,0,0,1,2,3,1,3,2,1,4,4,5,2,1,3,0
"93760 Kemilä-Murtovaara-Teeriranta   (Kuusamo )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93780 Teeriranta   (Kuusamo )",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93820 Aikkila-Rukatunturi   (Kuusamo )",133,62,71,47,0,3,12,2,1,2,7,4,0,8,7,11,21,13,20,11,2,7,2,0
"93830 Rukatunturi   (Kuusamo )",273,139,134,34,10,17,23,13,7,3,20,31,27,16,20,21,15,19,16,5,7,3,0,0
"93840 Patoniemi   (Kuusamo )",25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93850 Käylä-Patoniemi   (Kuusamo )",247,112,135,48,6,11,22,10,3,3,2,3,7,11,11,8,26,21,31,22,18,16,10,6
"93920 Määttälänvaara   (Kuusamo )",139,61,78,39,6,5,12,17,6,4,4,2,5,7,3,12,11,11,11,4,5,5,5,4
"93940 Vuotunki   (Kuusamo )",88,40,48,45,3,5,6,3,4,3,0,1,4,2,3,6,12,5,7,9,10,1,3,1
"93990 Kärpänkylä   (Kuusamo )",14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93999 Kuusamo   (Kuusamo )",3620,1606,2014,46,92,154,227,121,89,62,90,109,152,164,158,229,371,374,380,328,183,154,102,81
"94100 Kemi Keskus   (Kemi )",6455,3551,2904,48,113,169,229,109,77,179,589,458,346,254,251,301,365,464,529,553,389,399,340,341
"94200 Torvinen-Vainio   (Kemi )",2514,1261,1253,45,67,104,172,77,55,47,96,128,140,117,125,157,170,220,220,212,116,100,79,112
"94300 Pajusaari   (Kemi )",323,142,181,42,13,21,23,8,6,5,13,8,18,27,18,20,27,24,31,25,12,12,7,5
"94400 Keminmaa Keskus   (Keminmaa )",2756,1415,1341,46,76,104,158,101,61,70,122,127,133,139,128,154,207,206,214,256,163,125,109,103
"94430 Kaakamo   (Tornio )",982,471,511,41,40,56,98,37,26,14,35,41,61,64,61,50,63,70,74,65,38,37,28,24
"94450 Lassila-Jokisuu   (Keminmaa )",2439,1154,1285,36,99,162,246,114,66,69,90,120,180,175,179,168,180,167,150,142,64,46,16,6
"94460 Ruottala   (Tornio )",174,80,94,49,1,6,16,1,2,3,6,3,6,6,14,11,18,10,18,19,14,7,5,8
"94500 Lautiosaari   (Keminmaa )",2092,1012,1080,45,61,86,139,68,50,49,72,91,100,128,93,124,132,196,205,197,117,93,45,46
"94600 Ristikangas-Kivikko   (Kemi )",2838,1405,1433,39,93,164,260,121,85,61,113,127,195,177,176,203,214,196,201,150,99,102,55,46
"94700 Takajärvi-Haukkari   (Kemi )",6171,2993,3178,43,208,293,424,206,164,129,263,306,343,371,290,384,454,539,552,452,292,210,143,148
"94720 Peurasaari   (Kemi )",1035,526,509,42,33,41,59,26,15,19,68,95,55,57,53,65,87,97,92,68,36,32,28,9
"94800 Veitsiluoto   (Kemi )",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"94830 Pikku Berliini-Hepola   (Kemi )",1798,891,907,49,42,65,89,35,21,30,56,79,68,102,77,105,116,168,199,214,118,100,69,45
"94900 Ajos   (Kemi )",359,167,192,42,9,22,30,13,9,6,7,20,22,24,24,24,19,26,33,23,19,9,13,7
"95100 Kuivaniemi Keskus   (Ii )",1002,497,505,49,21,27,63,36,20,19,47,26,38,41,38,51,83,92,99,81,64,55,44,57
"95110 Kuivaniemi kk   (Ii )",313,142,171,49,6,9,16,10,7,8,7,4,13,11,15,31,23,32,28,33,27,11,17,5
"95130 Hyryoja   (Ii )",148,74,74,43,4,4,19,11,5,4,8,1,1,8,2,5,18,12,7,11,7,6,12,3
"95160 Oijärvi-Lamminperä   (Ii )",204,85,119,55,3,1,9,3,2,4,3,3,2,10,5,10,29,26,26,18,19,18,9,4
"95200 Simo Keskus   (Simo )",1340,680,660,49,16,53,94,51,21,28,36,40,55,64,50,70,111,110,134,128,89,77,51,62
"95210 Filpus   (Simo )",246,115,131,46,5,11,16,12,4,9,4,9,12,10,9,13,23,19,31,19,12,16,6,6
"95220 Simoniemi   (Simo )",328,156,172,44,10,20,26,13,9,4,3,8,21,22,13,21,22,22,28,39,23,14,2,8
"95225 Viantie   (Simo )",223,100,123,47,4,9,16,9,8,5,5,5,7,6,11,8,18,19,27,26,16,13,10,1
"95230 Maksniemi   (Simo )",800,401,399,44,11,42,63,36,16,22,26,17,47,37,46,46,69,52,74,75,56,33,23,9
"95255 Alaniemi   (Simo )",86,42,44,52,3,3,5,3,2,2,3,0,0,5,3,3,5,6,9,8,5,8,9,4
"95260 Tainionjoki   (Simo )",54,20,34,53,0,0,1,2,2,2,3,2,2,0,2,3,3,7,8,3,6,5,2,1
"95270 Yli-Kärppä-Tainionjoki   (Simo )",128,62,66,45,9,5,4,3,4,1,6,8,4,4,1,5,15,14,16,12,7,3,3,4
"95300 Tervola Keskus   (Tervola )",1849,907,942,46,78,67,115,56,60,46,91,80,84,65,67,96,151,152,119,128,119,87,85,103
"95310 Liedakkala   (Keminmaa )",453,223,230,43,13,21,34,21,18,15,10,17,22,17,16,40,46,34,32,38,23,11,8,17
"95315 Törmä   (Keminmaa )",206,90,116,46,6,5,14,5,6,6,6,8,7,12,11,15,14,17,24,19,11,9,4,7
"95325 Paakkola   (Tervola )",164,76,88,48,4,3,9,5,2,4,6,6,6,7,8,9,11,24,20,11,11,9,4,5
"95330 Tervola   (Tervola )",513,232,281,46,16,23,26,20,13,8,21,18,25,23,13,31,48,51,44,41,34,29,22,7
"95340 Loue   (Tervola )",259,109,150,47,8,10,13,12,5,6,12,5,14,9,9,18,22,19,18,20,14,20,11,14
"95350 Peura   (Tervola )",20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95355 Koivu-Peura   (Tervola )",274,124,150,51,3,10,17,5,7,3,12,2,10,9,11,23,30,19,20,21,19,24,17,12
"95365 Maula   (Keminmaa )",261,125,136,46,10,14,9,11,9,2,12,9,11,13,16,18,16,19,20,24,15,11,14,8
"95370 Itäkoski   (Keminmaa )",189,102,87,50,3,10,7,3,6,3,6,4,9,5,12,13,20,17,16,19,10,3,9,14
"95375 Yli-Paakkola   (Tervola )",114,51,63,41,4,8,10,4,3,3,10,5,3,4,5,3,9,9,8,8,6,4,6,2
"95400 Tornio Keskus   (Tornio )",2625,1499,1126,50,46,40,59,28,31,99,380,196,118,86,77,95,120,132,183,208,144,159,166,258
"95410 Kiviranta   (Tornio )",3205,1603,1602,41,114,171,231,115,68,72,152,178,206,199,198,161,183,220,278,323,161,95,48,32
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",3873,1921,1952,41,125,182,253,123,92,100,275,250,228,232,204,233,281,284,328,278,147,134,76,48
"95430 Suensaari   (Tornio )",1237,672,565,42,43,48,51,33,15,38,164,68,73,57,48,61,74,90,99,110,65,44,33,23
"95440 Kyläjoki   (Tornio )",942,455,487,39,39,57,88,56,25,22,27,33,40,57,74,69,53,71,63,59,46,26,16,21
"95450 Kirkonmäki   (Tornio )",3554,1736,1818,36,135,221,383,187,117,92,158,145,225,274,257,260,270,224,229,213,92,36,17,19
"95460 Kantojärvi   (Tornio )",1064,500,564,38,41,77,101,58,28,29,36,50,65,75,62,57,73,69,63,78,32,25,19,26
"95470 Pirkkiö-Röyttä   (Tornio )",981,448,533,41,34,54,68,48,33,25,30,40,56,56,52,76,77,81,87,78,44,23,12,7
"95490 Terästehtaanalue   (Tornio )",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"95500 Vojakkala-Yli-Liakka   (Tornio )",1140,546,594,42,28,62,86,57,31,29,38,34,64,63,74,61,78,98,110,100,46,28,29,24
"95520 Kukkola   (Tornio )",324,147,177,49,5,10,22,4,4,3,7,17,23,17,13,15,27,36,32,23,26,17,12,11
"95530 Karunki   (Tornio )",816,397,419,42,25,53,93,30,21,18,23,37,35,35,41,29,50,63,63,62,31,41,32,34
"95540 Korpikylä   (Tornio )",86,43,43,53,3,3,3,3,0,1,2,3,1,2,3,3,8,10,8,9,7,7,5,5
"95560 Aapajoki   (Tornio )",208,110,98,41,7,16,13,14,5,4,8,8,8,8,10,19,18,14,18,10,6,6,13,3
"95590 Arpela   (Tornio )",812,379,433,45,14,34,58,36,23,18,24,27,41,39,39,48,57,89,86,67,41,29,24,18
"95600 Ylitornio Keskus   (Ylitornio )",2110,1078,1032,50,38,59,77,79,46,46,114,80,74,82,96,110,153,181,205,192,122,130,119,107
"95610 Kainuunkylä   (Ylitornio )",228,106,122,51,7,5,5,3,3,5,14,13,12,5,3,16,21,21,18,27,7,16,17,10
"95615 Pekanpää   (Ylitornio )",103,51,52,50,2,2,5,5,2,3,4,3,2,2,3,7,13,11,5,9,7,6,5,7
"95620 Aavasaksa   (Ylitornio )",425,196,229,50,5,14,23,11,13,9,16,10,13,20,19,13,36,51,45,38,28,25,20,16
"95630 Kuivakangas   (Ylitornio )",155,79,76,46,2,4,12,6,4,4,9,5,7,3,10,8,15,16,17,4,14,4,4,7
"95635 Kaulinranta   (Ylitornio )",229,119,110,51,2,10,12,7,2,4,4,9,8,12,8,7,24,20,25,18,17,21,10,9
"95640 Juoksenki   (Pello )",213,101,112,60,1,1,2,4,3,0,7,5,2,3,6,7,24,30,25,22,19,21,17,14
"95645 Turtola   (Pello )",260,123,137,50,4,10,10,7,6,3,11,11,9,7,9,15,19,27,31,28,14,19,14,6
"95655 Etelä-Portimojärvi   (Ylitornio )",131,62,69,45,2,7,6,5,5,5,2,4,7,9,10,6,11,11,12,10,4,4,5,6
"95660 Kantomaanpää   (Ylitornio )",174,77,97,55,1,7,4,2,2,3,5,5,6,3,8,6,18,17,18,22,18,13,8,8
"95670 Pessalompolo   (Ylitornio )",120,46,74,60,2,2,4,2,1,0,1,3,3,3,3,5,9,4,10,16,20,11,13,8
"95675 Meltosjärvi   (Ylitornio )",136,67,69,61,1,2,3,5,2,2,2,0,5,2,4,3,8,7,12,17,17,22,13,9
"95680 Lohijärvi   (Ylitornio )",56,28,28,64,0,0,1,1,0,0,2,0,1,2,1,2,5,1,3,15,3,10,6,3
"95690 Mellakoski   (Ylitornio )",187,97,90,50,2,8,11,6,3,2,5,8,2,7,5,10,10,28,25,24,8,9,11,3
"95700 Pello Keskus   (Pello )",2306,1145,1161,51,45,62,104,54,40,51,94,74,92,66,75,119,173,223,247,279,160,139,121,88
"95710 Naamijoki   (Pello )",43,20,23,51,0,0,1,0,1,1,5,1,2,0,3,1,6,6,5,3,1,3,2,2
"95720 Jarhoinen   (Pello )",38,18,20,49,0,2,3,0,2,0,0,0,2,3,2,0,6,4,5,5,0,1,1,2
"95750 Orajärvi   (Pello )",117,52,65,55,1,4,5,2,3,2,2,4,3,1,2,7,8,10,15,12,8,11,9,8
"95760 Konttajärvi   (Pello )",104,49,55,55,1,1,4,5,3,2,0,1,2,2,5,10,5,9,15,11,8,9,5,6
"95770 Lankojärvi   (Pello )",186,89,97,52,3,4,12,6,5,0,3,6,6,5,10,7,12,17,17,22,19,14,12,6
"95780 Sirkkakoski   (Pello )",117,55,62,56,2,0,1,2,0,4,2,5,3,3,3,6,17,14,15,10,8,5,8,9
"95790 Lampsijärvi   (Pello )",85,40,45,55,2,0,4,3,2,0,2,2,2,0,1,7,6,10,11,10,6,9,4,4
"95800 Sieppijärvi-Taapajärvi   (Kolari )",475,221,254,52,12,12,26,9,8,7,11,13,16,17,11,31,30,56,49,51,39,41,21,15
"95830 Vaattojärvi   (Kolari )",167,68,99,47,6,6,11,1,5,3,6,4,10,5,10,13,20,8,11,13,14,14,6,1
"95840 Venejärvenkylä   (Kolari )",67,28,39,59,0,0,1,3,3,0,2,0,0,3,0,5,6,4,12,7,3,6,6,6
"95850 Ruokojärvi   (Kolari )",31,12,19,52,2,0,1,0,0,1,2,0,0,0,2,2,2,6,5,3,1,2,1,1
"95860 Pasmajärvi   (Kolari )",38,22,16,56,0,0,1,0,2,0,2,1,1,0,0,2,4,7,7,4,1,1,2,3
"95900 Kolari Keskus   (Kolari )",1828,922,906,47,57,66,88,47,16,26,104,93,93,73,64,101,155,166,164,182,118,102,65,48
"95920 Saaripudas   (Kolari )",164,78,86,50,5,2,10,3,4,2,5,6,6,6,8,9,13,16,15,21,9,13,7,4
"95930 Äkäsjoensuu   (Kolari )",118,57,61,50,3,1,2,2,3,4,5,7,4,2,5,12,9,14,11,11,8,6,5,4
"95940 Tapojärvi   (Muonio )",49,20,29,50,0,1,3,1,2,0,2,2,1,1,3,9,3,2,5,2,6,3,3,0
"95950 Kihlanki-Tapojärvi   (Muonio )",51,20,31,44,2,3,4,2,1,1,1,2,1,2,5,1,5,5,7,3,2,1,1,2
"95970 Äkäslompolo   (Muonio )",554,263,291,38,25,30,43,11,10,12,34,34,42,36,43,39,55,40,42,30,15,7,3,3
"95980 Ylläsjärvi   (Kolari )",262,137,125,34,15,23,21,7,2,5,9,15,39,25,23,10,14,18,15,12,4,3,2,0
"95990 Kurtakko   (Kolari )",79,39,40,48,1,0,3,2,0,1,9,4,5,5,1,9,7,6,7,5,2,7,3,2
"96100 Rovaniemi Keskus   (Rovaniemi )",9922,5589,4333,43,259,292,337,189,131,243,1246,1050,703,468,337,449,606,686,624,606,426,490,401,379
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",4059,2020,2039,33,238,336,405,169,104,89,163,273,401,347,241,198,282,245,214,174,83,52,30,15
"96200 Sahanperä-Ratantaus   (Rovaniemi )",4978,2786,2192,43,139,150,154,81,69,131,655,508,347,244,160,230,297,337,319,324,220,240,212,161
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",5665,2929,2736,35,179,214,266,121,83,192,1225,741,417,245,203,259,276,272,277,227,168,142,83,75
"96320 Teollisuuskylä   (Rovaniemi )",25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"96400 Pullinranta-Kiiruna   (Rovaniemi )",3511,1802,1709,41,71,128,204,119,108,148,311,203,196,154,174,238,312,311,254,173,114,111,89,93
"96440 Ounasrinne   (Rovaniemi )",3227,1637,1590,37,110,180,296,119,72,83,228,215,244,216,214,202,211,213,192,209,103,70,31,19
"96460 Pöykkölä   (Rovaniemi )",2739,1400,1339,35,128,200,275,108,77,65,120,147,217,227,187,171,193,181,204,126,50,29,21,13
"96500 Korkalovaara   (Rovaniemi )",5731,2934,2797,41,185,312,353,198,132,117,317,358,428,351,302,298,386,450,491,404,274,183,88,104
"96600 Koskenkylä   (Rovaniemi )",1266,613,653,38,40,75,118,66,41,41,55,54,62,91,84,94,111,87,81,64,36,33,21,12
"96700 Niskanperä   (Rovaniemi )",776,353,423,37,22,41,101,46,22,26,17,28,45,57,60,58,42,71,67,27,16,15,11,4
"96800 Ylikylä-Patosaari   (Rovaniemi )",1759,875,884,34,100,145,192,68,43,41,69,119,129,153,113,106,112,123,84,58,27,33,30,14
"96900 Saarenkylä   (Rovaniemi )",7113,3591,3522,40,244,435,663,322,205,153,191,283,457,468,424,567,564,502,412,432,253,205,159,174
"96910 Syväsenvaara   (Rovaniemi )",2883,1444,1439,41,100,143,186,100,74,52,129,175,204,167,161,159,239,217,218,257,138,106,33,25
"96930 Napapiiri Rovaniemi   (Rovaniemi )",58,24,34,34,4,3,3,2,0,1,9,8,2,6,1,7,1,3,0,3,2,2,1,0
"96960 Someroharju   (Rovaniemi )",142,64,78,27,10,15,6,1,0,1,18,30,25,9,9,7,2,2,3,3,0,1,0,0
"97110 Rautionsaari   (Rovaniemi )",524,265,259,44,13,23,46,28,25,19,15,15,19,31,23,26,35,40,34,40,19,12,25,36
"97130 Hirvas   (Rovaniemi )",841,387,454,37,36,69,79,33,13,13,19,48,66,70,40,46,84,75,52,39,27,15,8,9
"97140 Muurola   (Rovaniemi )",1194,583,611,46,24,54,81,49,27,17,35,49,50,66,52,70,97,126,111,103,53,53,43,34
"97145 Totonvaara   (Rovaniemi )",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97160 Petäjäinen   (Rovaniemi )",121,58,63,47,3,3,6,3,2,0,2,5,8,12,3,7,18,9,9,13,9,5,4,0
"97170 Jaatila   (Rovaniemi )",172,83,89,45,5,6,9,5,8,6,4,4,10,10,13,10,19,9,14,9,8,11,7,5
"97220 Sinettä   (Rovaniemi )",834,410,424,39,28,54,70,36,28,24,24,25,57,56,49,59,75,71,46,49,41,16,18,8
"97240 Sonka   (Rovaniemi )",300,132,168,54,9,6,5,8,3,5,7,6,10,7,3,12,24,42,38,52,24,22,6,11
"97250 Raanujärvi   (Ylitornio )",200,99,101,54,4,3,12,2,5,4,3,7,6,2,3,15,17,18,23,21,18,10,14,13
"97280 Tapio   (Rovaniemi )",316,145,171,51,8,13,8,7,6,5,6,9,16,13,10,16,27,24,33,47,25,20,14,9
"97290 Marraskoski   (Rovaniemi )",110,54,56,46,4,5,5,4,2,1,1,4,7,6,7,6,5,14,15,10,3,8,1,2
"97310 Patokoski   (Rovaniemi )",126,57,69,49,2,6,6,2,1,2,7,0,8,6,2,10,9,15,10,20,9,7,3,1
"97320 Marrasjärvi   (Rovaniemi )",74,30,44,59,1,0,1,0,1,0,0,1,3,1,0,7,9,9,10,13,11,2,4,1
"97330 Rattosjärvi   (Pello )",51,24,27,61,1,2,0,0,0,0,0,0,1,2,0,3,8,3,6,4,8,7,3,3
"97335 Ruuhivaara   (Pello )",77,37,40,52,2,2,1,2,1,2,2,2,1,1,3,2,12,14,10,8,3,6,2,1
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",338,155,183,56,3,7,11,9,6,8,4,5,5,6,18,12,41,30,36,38,28,26,25,20
"97370 Unarin-Luusua   (Sodankylä )",53,21,32,55,1,1,1,1,0,2,0,3,3,1,1,1,8,6,4,3,4,6,4,3
"97380 Kukasranta   (Sodankylä )",29,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97390 Kierinki   (Sodankylä )",141,52,89,55,1,4,4,1,3,5,5,3,3,4,4,4,13,12,19,22,7,9,14,4
"97420 Lohiniva   (Kittilä )",416,187,229,53,10,8,21,11,4,7,5,10,13,14,13,26,38,49,47,48,29,29,23,11
"97430 Taapajärvi   (Kolari )",2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",149,72,77,50,2,8,3,6,3,3,5,7,4,2,2,10,12,18,21,8,14,8,11,2
"97510 Vikajärvi   (Rovaniemi )",182,75,107,47,5,8,8,3,6,2,5,4,11,12,5,6,19,28,18,16,8,10,4,4
"97520 Nampa   (Rovaniemi )",41,19,22,61,0,0,1,0,1,0,0,2,0,0,1,2,4,5,6,3,7,6,2,1
"97530 Nampa-Yli-Nampa   (Rovaniemi )",88,34,54,56,2,2,3,1,1,0,1,1,5,1,5,3,6,8,13,15,3,4,6,8
"97540 Tiainen   (Rovaniemi )",83,34,49,58,0,0,1,3,1,0,0,1,1,1,4,8,12,7,17,9,7,7,2,2
"97580 Misi   (Rovaniemi )",80,32,48,56,0,2,0,2,1,1,0,3,2,3,2,2,11,13,14,2,11,5,5,1
"97590 Raajärvi   (Kemijärvi )",8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",460,222,238,43,10,21,28,28,12,12,13,18,21,19,28,36,38,41,45,29,19,23,12,7
"97615 Tennirova   (Rovaniemi )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",88,42,46,51,1,4,5,1,1,0,1,2,3,4,4,8,10,7,13,8,3,2,7,4
"97625 Vanttauskoski   (Rovaniemi )",329,131,198,51,4,7,21,8,7,6,9,9,6,14,15,16,26,36,32,39,23,20,21,10
"97630 Pekkala   (Rovaniemi )",104,44,60,50,4,6,2,1,1,1,2,6,1,8,1,6,12,8,14,13,4,9,3,2
"97635 Juuniemi   (Rovaniemi )",73,35,38,55,1,1,1,1,2,0,1,3,0,1,2,7,11,10,8,7,4,9,2,2
"97645 Juujärvi   (Kemijärvi )",110,48,62,64,0,0,1,0,0,0,0,3,2,1,1,8,6,10,19,18,10,13,10,8
"97650 Juotas   (Rovaniemi )",136,64,72,53,1,2,5,5,3,0,4,4,6,5,7,2,13,21,17,13,8,9,7,4
"97655 Autti   (Rovaniemi )",142,67,75,58,1,2,5,3,2,1,2,3,1,5,3,6,7,21,19,15,13,16,11,6
"97665 Pohjasperä   (Ranua )",175,64,111,55,2,3,6,1,4,1,2,0,4,3,10,12,23,19,21,27,16,11,8,2
"97670 Kivitaipale   (Rovaniemi )",267,125,142,43,11,20,18,11,2,4,5,14,16,12,13,15,17,24,33,19,11,11,9,2
"97675 Narkaus-Kämät   (Rovaniemi )",145,67,78,50,2,5,7,1,0,5,2,4,7,7,3,8,13,20,25,20,7,4,3,2
"97680 Saari-Kämä   (Rovaniemi )",86,40,46,37,1,7,10,4,1,1,4,5,5,7,4,7,7,8,3,9,1,0,2,0
"97685 Siika-Kämä   (Rovaniemi )",40,18,22,64,0,0,0,0,0,0,0,0,0,0,0,3,1,12,8,4,3,5,4,0
"97690 Sulaoja   (Rovaniemi )",115,54,61,45,2,2,9,3,5,3,6,5,1,4,7,5,14,18,7,5,8,9,1,1
"97700 Ranua Keskus   (Ranua )",3084,1533,1551,43,86,171,269,141,102,97,131,119,111,122,120,153,214,279,256,236,132,135,102,108
"97715 Raiskio   (Ranua )",177,73,104,53,1,4,3,3,2,3,4,8,8,6,3,9,17,31,23,18,14,10,6,4
"97720 Yli-Simo-Raiskio   (Ranua )",91,35,56,47,3,6,3,0,1,1,3,8,5,3,1,1,10,15,6,11,4,8,0,2
"97760 Saariharju   (Ranua )",141,56,85,45,2,4,12,9,2,3,5,3,4,6,7,12,16,10,15,13,7,5,4,2
"97765 Kuha-Impiö-Itäranua   (Ranua )",117,59,58,38,5,7,14,12,7,2,3,3,2,5,3,8,9,7,7,8,3,6,5,1
"97770 Petäjäjärvi   (Ranua )",15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",102,42,60,37,5,9,12,5,3,3,4,5,2,6,4,7,6,5,1,8,10,4,2,1
"97785 Kelankylä   (Ranua )",65,26,39,52,1,1,1,2,1,1,3,2,3,1,2,5,8,6,6,9,3,7,3,0
"97810 Suorsa   (Posio )",18,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",69,30,39,44,1,5,5,4,2,3,2,1,4,2,3,1,5,4,7,4,7,7,1,1
"97820 Perä-Posio   (Posio )",105,46,59,57,1,0,6,2,1,2,4,2,4,1,6,4,3,9,11,8,13,19,5,4
"97840 Lehtiniemi   (Posio )",101,44,57,49,1,2,5,5,3,0,2,2,4,2,4,13,15,9,10,8,7,7,2,0
"97850 Ristilä   (Posio )",86,37,49,60,1,0,2,2,2,0,0,1,2,1,3,2,6,9,14,10,15,8,7,1
"97870 Jumisko   (Posio )",37,16,21,59,0,0,1,1,1,0,0,0,0,2,0,1,4,4,5,10,3,2,2,1
"97880 Nolimo-Jumisko   (Posio )",38,20,18,54,0,0,2,1,0,1,1,0,1,0,1,5,2,11,5,2,0,2,3,1
"97890 Karjalaisenniemi   (Posio )",238,102,136,45,9,9,10,8,4,4,13,8,13,6,17,20,27,19,17,23,10,10,5,6
"97895 Mourujärvi   (Posio )",101,43,58,52,0,2,3,4,1,2,2,2,4,1,3,13,10,13,12,14,9,4,2,0
"97900 Posio Keskus   (Posio )",1877,968,909,53,29,43,71,52,39,31,52,43,54,75,83,96,145,178,224,223,135,122,100,82
"97920 Suonnankylä   (Posio )",102,41,61,45,3,2,6,4,3,3,2,4,8,3,9,4,9,5,14,11,6,3,2,1
"97925 Tolva   (Posio )",67,31,36,57,1,0,1,2,1,0,3,0,0,0,1,8,7,8,6,11,9,6,2,1
"97940 Lohiranta   (Posio )",87,38,49,51,0,2,2,2,4,3,3,3,1,1,5,7,12,6,7,13,5,8,3,0
"97950 Säikkä   (Posio )",13,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",103,47,56,53,0,1,4,4,1,2,0,3,2,7,4,5,10,10,13,14,14,5,2,2
"97965 Kynsilä   (Posio )",94,38,56,54,2,3,4,0,0,1,0,2,2,6,2,6,7,7,21,16,7,6,2,0
"97970 Sirniö   (Posio )",78,38,40,54,2,1,2,3,2,0,1,3,3,3,2,4,6,8,1,16,13,4,0,4
"97980 Anetjärvi   (Posio )",139,64,75,51,2,1,5,5,4,6,3,2,2,4,6,10,16,16,19,18,8,5,5,2
"97999 Köngäs   (Kittilä )",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"98100 Kemijärvi Keskus   (Kemijärvi )",2646,1425,1221,55,43,55,79,65,44,44,92,64,74,68,106,139,199,248,239,301,219,224,189,154
"98120 Särkikangas   (Kemijärvi )",1763,863,900,51,27,41,74,39,20,39,71,65,64,55,68,99,143,175,223,208,124,105,72,51
"98230 Luusua-Karsimus   (Kemijärvi )",195,82,113,60,1,3,2,0,1,0,5,3,4,5,1,9,22,21,27,27,25,25,7,7
"98310 Karvakko   (Kemijärvi )",559,283,276,50,13,23,32,16,4,7,15,20,26,19,28,24,47,50,67,41,34,28,32,33
"98350 Tapionniemi   (Kemijärvi )",144,69,75,57,2,1,6,2,0,2,2,2,6,3,0,5,14,21,18,23,10,14,7,6
