"Postal code area","Households, total, 2012 (TR)","Average income of households, 2012 (TR)","Median income of households, 2012 (TR)","Households belonging to the lowest income category, 2012 (TR)","Households belonging to the middle income category, 2012 (TR)","Households belonging to the highest income category, 2012 (TR)","Accumulated purchasing power of households, 2012 (TR)"
"91200 Yli-Ii Keskus  (Oulu)",515,36650,30899,169,291,55,18874991
"91210 Jakkukylä  (Oulu)",146,44601,41689,34,94,18,6511726
"91240 Tannila  (Oulu)",100,32158,26863,42,49,9,3215828
"91260 Pahkakoski-Räinä  (Oulu)",63,34373,32095,10,47,6,2165472
"91300 Ylikiiminki Keskus  (Oulu)",1276,38567,34993,371,752,153,49210980
"91310 Arkala  (Oulu)",88,37951,32913,24,50,14,3339661
"91410 Jokirinne  (Muhos)",309,46771,44821,51,197,61,14452364
"91430 Leppiniemi  (Muhos)",63,36630,34217,18,35,10,2307703
"91500 Muhos Keskus  (Muhos)",2887,37612,33025,751,1774,362,108584654
"91510 Rova  (Muhos)",175,46714,44971,32,105,38,8175026
"91560 Kylmälänkylä  (Muhos)",58,26700,21415,33,22,3,1548594
"91600 Utajärvi Keskus  (Utajärvi)",951,34757,28701,309,552,90,33054294
"91620 Sanginkylä  (Utajärvi)",73,35296,33216,16,55,2,2576587
"91630 Juorkuna  (Utajärvi)",59,27170,23671,24,32,3,1603035
"91640 Särkijärvi  (Utajärvi)",54,33183,28961,16,30,8,1791879
"91660 Ahmas  (Utajärvi)",138,34112,27016,45,77,16,4707437
"91670 Rokua  (Utajärvi)",.,.,.,.,.,.,.
"91700 Vaala Keskus-Oterma  (Vaala)",846,29638,24409,319,458,69,25073536
"91710 Jylhämä  (Vaala)",37,27157,24299,12,21,4,1004814
"91720 Oterma  (Vaala)",40,35283,26230,12,20,8,1411322
"91730 Kankari  (Vaala)",52,32471,26851,15,31,6,1688476
"91740 Jaalanka-Liminpuro  (Vaala)",62,31607,26577,21,38,3,1959617
"91750 Liminpuro  (Vaala)",27,..,..,..,..,..,..
"91760 Säräisniemi  (Vaala)",161,29774,25795,53,100,8,4793572
"91780 Neittävä  (Vaala)",53,36901,31028,20,32,1,1955755
"91790 Nuojua  (Vaala)",59,33204,31408,28,28,3,1959028
"91800 Tyrnävä  (Tyrnävä)",1856,42221,40791,466,1120,270,78362993
"91900 Liminka Keskus  (Liminka)",2025,43562,41895,406,1280,339,88212382
"91910 Tupos  (Liminka)",786,54523,53864,106,530,150,42854736
"91930 Ala-Temmes  (Liminka)",170,44774,41702,36,89,45,7611499
"91950 Temmes  (Tyrnävä)",301,34802,29753,92,173,36,10475352
"91980 Lumijoki  (Lumijoki)",739,37855,33502,234,409,96,27974607
"92100 Raahe Keskus  (Raahe)",2240,29942,24303,749,1218,273,67069456
"92120 Ollinsaari-Mestauskallio  (Raahe)",1587,33116,29625,475,897,215,52554402
"92130 Isoholmi-Antinkangas  (Raahe)",1482,41271,37158,208,969,305,61163648
"92140 Pattijoki Keskus  (Raahe)",2344,43068,40020,384,1544,416,100952253
"92150 Kummatti-Junnilanmäki  (Raahe)",848,25292,20780,398,395,55,21447217
"92160 Saloinen  (Raahe)",724,42265,39851,84,503,137,30600051
"92180 Lapaluoto  (Raahe)",75,31261,29658,22,48,5,2344541
"92210 Arkkukari  (Raahe)",275,47252,47477,47,172,56,12994343
"92220 Piehinki  (Raahe)",284,42970,41438,39,197,48,12203581
"92230 Mattilanperä  (Raahe)",84,46160,44958,10,59,15,3877430
"92240 Lasikangas  (Raahe)",124,42722,41287,14,84,26,5297498
"92260 Kopsa  (Raahe)",135,43419,44814,21,77,37,5861567
"92320 Siikajoki Keskus  (Siikajoki)",421,39579,35704,113,243,65,16662853
"92330 Karinkanta  (Siikajoki)",94,39908,29593,33,46,15,3751365
"92350 Revonlahti  (Siikajoki)",300,40869,37697,66,184,50,12260688
"92400 Ruukki Keskus  (Siikajoki)",775,35105,29359,242,445,88,27206745
"92430 Paavola-Huumola  (Siikajoki)",427,35517,30780,136,246,45,15165788
"92440 Saarikoski  (Siikajoki)",16,..,..,..,..,..,..
"92450 Luohua  (Siikajoki)",127,37743,30027,43,64,20,4793376
"92470 Tuomioja  (Siikajoki)",114,39755,32982,22,68,24,4532019
"92500 Rantsila Keskus  (Siikalatva)",709,31681,26312,264,379,66,22461651
"92520 Sipola  (Siikalatva)",39,29729,22620,17,19,3,1159435
"92530 Mankila  (Siikalatva)",74,38323,31956,29,35,10,2835921
"92600 Pulkkila Keskus  (Siikalatva)",592,32047,27464,199,339,54,18971850
"92610 Vorna  (Siikalatva)",35,35806,30182,11,23,1,1253197
"92620 Piippola Keskus  (Siikalatva)",442,32997,28985,146,251,45,14584578
"92640 Leskelä  (Siikalatva)",89,36286,32827,29,52,8,3229480
"92650 Laakkola  (Siikalatva)",78,35545,31190,23,45,10,2772473
"92700 Kestilä  (Siikalatva)",666,32404,26917,237,366,63,21580736
"92810 Pelsonsuo  (Vaala)",73,41227,33504,17,47,9,3009587
"92830 Veneheitto  (Vaala)",121,38333,34652,37,62,22,4638352
"92910 Tavastkenkä  (Pyhäntä)",121,35770,33569,31,77,13,4328161
"92920 Ahokylä  (Pyhäntä)",32,34398,35320,13,16,3,1100728
"92930 Pyhäntä  (Pyhäntä)",485,36910,29894,136,309,40,17901114
"93100 Pudasjärvi Keskus  (Pudasjärvi)",2373,31875,26162,835,1335,203,75640373
"93140 Kipinä  (Pudasjärvi)",196,34886,30375,63,115,18,6837729
"93160 Hetejärvi  (Pudasjärvi)",109,33167,26725,41,61,7,3615214
"93170 Yli-Kollaja  (Pudasjärvi)",43,33573,27198,19,22,2,1443649
"93180 Ikosenniemi  (Pudasjärvi)",14,..,..,..,..,..,..
"93187 Ala-Siurua  (Pudasjärvi)",66,31418,29119,26,34,6,2073557
"93190 Yli-Siurua-Ikosenniemi  (Pudasjärvi)",64,27419,23268,35,25,4,1754834
"93195 Kokkokylä  (Pudasjärvi)",31,29539,26408,10,20,1,915699
"93220 Livo  (Pudasjärvi)",48,32040,27729,18,25,5,1537908
"93225 Pärjänsuo  (Pudasjärvi)",101,31782,22871,54,40,7,3209932
"93240 Rytinki  (Pudasjärvi)",60,29376,24901,27,30,3,1762558
"93250 Sarajärvi  (Pudasjärvi)",134,26395,23756,65,65,4,3536977
"93270 Sotkajärvi  (Pudasjärvi)",199,38044,32292,60,116,23,7570796
"93277 Iinattijärvi  (Pudasjärvi)",76,31889,29156,32,35,9,2423533
"93280 Syöte  (Pudasjärvi)",113,33768,29758,33,71,9,3815779
"93290 Pintamo  (Pudasjärvi)",41,34916,25626,14,22,5,1431568
"93350 Jaurakkajärvi  (Pudasjärvi)",68,29774,27553,30,35,3,2024623
"93390 Puhoskylä  (Pudasjärvi)",112,26712,22756,54,52,6,2991739
"93400 Taivalkoski Keskus  (Taivalkoski)",1435,33791,29207,467,829,139,48490579
"93420 Jurmu  (Taivalkoski)",109,32339,28928,35,70,4,3524979
"93440 Loukusa  (Taivalkoski)",30,30751,24618,13,16,1,922538
"93470 Inget  (Taivalkoski)",58,34319,27513,18,33,7,1990483
"93540 Tyrövaara  (Taivalkoski)",121,36977,31880,39,75,7,4474255
"93590 Vanhala  (Taivalkoski)",92,34675,28259,33,51,8,3190112
"93600 Kuusamo Keskus  (Kuusamo)",5105,34393,29351,1449,3066,590,175575961
"93630 Kuoliovaara  (Kuusamo)",73,34001,33637,25,43,5,2482092
"93680 Vasaraperä  (Kuusamo)",59,39336,34822,17,33,9,2320851
"93730 Poussu  (Kuusamo)",18,..,..,..,..,..,..
"93760 Kemilä-Murtovaara-Teeriranta  (Kuusamo)",16,..,..,..,..,..,..
"93780 Teeriranta  (Kuusamo)",12,..,..,..,..,..,..
"93820 Aikkila-Rukatunturi  (Kuusamo)",62,37967,33785,13,43,6,2353938
"93825 Rukatunturi  (Kuusamo)",104,42929,41890,17,64,23,4464601
"93840 Patoniemi  (Kuusamo)",15,..,..,..,..,..,..
"93850 Käylä-Patoniemi  (Kuusamo)",113,30533,26907,31,74,8,3450202
"93920 Määttälänvaara  (Kuusamo)",43,44236,39427,12,28,3,1902150
"93940 Vuotunki  (Kuusamo)",39,34704,33801,14,22,3,1353462
"93990 Kärpänkylä  (Kuusamo)",10,..,..,..,..,..,..
"93999 Kuusamo  (Kuusamo)",1598,37263,33856,437,978,183,59546337
"94100 Kemi Keskus  (Kemi)",4186,26307,20342,1697,2055,434,110122212
"94200 Torvinen-Vainio  (Kemi)",1299,32622,28741,405,732,162,42375484
"94300 Pajusaari  (Kemi)",151,37032,32758,32,94,25,5591860
"94400 Keminmaa Keskus  (Keminmaa)",1405,35562,30074,378,810,217,49964479
"94430 Kaakamo  (Tornio)",408,42772,37615,78,266,64,17450899
"94450 Lassila-Jokisuu  (Keminmaa)",910,46656,46645,103,582,225,42456911
"94460 Ruottala  (Tornio)",84,39762,32249,18,54,12,3339970
"94500 Lautiosaari  (Keminmaa)",978,37568,34683,234,588,156,36741835
"94600 Ristikangas-Kivikko  (Kemi)",1184,39393,36653,213,771,200,46640721
"94700 Takajärvi-Haukkari  (Kemi)",2961,34682,30347,832,1728,401,102694282
"94720 Peurasaari  (Kemi)",558,35581,32195,114,351,93,19854168
"94800 Veitsiluoto  (Kemi)",.,.,.,.,.,.,.
"94830 Pikku Berliini-Hepola  (Kemi)",1062,30225,26390,347,588,127,32099405
"94900 Ajos  (Kemi)",151,40370,38177,19,107,25,6095890
"95100 Kuivaniemi Keskus  (Ii)",503,31581,26610,169,284,50,15885009
"95110 Kuivaniemi kk  (Ii)",155,32210,28822,46,92,17,4992613
"95130 Hyryoja  (Ii)",67,32480,27360,28,34,5,2176178
"95160 Oijärvi-Lamminperä  (Ii)",125,26817,24740,56,64,5,3352163
"95200 Simo Keskus  (Simo)",630,35734,30924,171,381,78,22512205
"95210 Filpus  (Simo)",118,39755,36003,29,61,28,4691049
"95220 Simoniemi  (Simo)",141,38585,35131,28,89,24,5440455
"95225 Viantie  (Simo)",105,36909,33528,30,56,19,3875470
"95230 Maksniemi  (Simo)",343,41673,38009,52,233,58,14293725
"95255 Alaniemi  (Simo)",45,30518,24520,14,27,4,1373315
"95260 Tainionjoki  (Simo)",28,..,..,..,..,..,..
"95270 Yli-Kärppä-Tainionjoki  (Simo)",70,33251,31392,20,42,8,2327584
"95300 Tervola Keskus  (Tervola)",891,34953,29042,274,518,99,31143026
"95310 Liedakkala  (Keminmaa)",187,53692,42584,27,119,41,10040495
"95315 Törmä  (Keminmaa)",94,38157,35654,15,65,14,3586765
"95325 Paakkola  (Tervola)",77,40162,35451,17,41,19,3092501
"95330 Tervola  (Tervola)",242,35271,30473,72,142,28,8535684
"95340 Loue  (Tervola)",141,33197,28272,40,82,19,4680769
"95350 Peura  (Tervola)",8,..,..,..,..,..,..
"95355 Koivu-Peura  (Tervola)",145,29332,24203,64,66,15,4253132
"95365 Maula  (Keminmaa)",126,38324,34704,26,78,22,4828801
"95370 Itäkoski  (Keminmaa)",90,36625,37933,24,54,12,3296251
"95375 Yli-Paakkola  (Tervola)",46,37444,27909,10,29,7,1722412
"95400 Tornio Keskus  (Tornio)",1659,25254,19564,696,806,157,41896344
"95410 Kiviranta  (Tornio)",1449,37291,33192,366,859,224,54034186
"95420 Miukki-Palosaari-Luotomäki  (Tornio)",1966,33675,28399,613,1102,251,66205887
"95430 Suensaari  (Tornio)",715,30163,23484,275,346,94,21566670
"95440 Kyläjoki  (Tornio)",353,45501,42079,64,220,69,16061898
"95450 Kirkonmäki  (Tornio)",1328,47654,46086,119,892,317,63284213
"95460 Kantojärvi  (Tornio)",390,45664,43072,64,261,65,17808796
"95470 Pirkkiö-Röyttä  (Tornio)",396,43746,40957,61,249,86,17323269
"95490 Terästehtaanalue  (Tornio)",.,.,.,.,.,.,.
"95500 Vojakkala-Yli-Liakka  (Tornio)",444,46550,43479,77,273,94,20668063
"95520 Kukkola  (Tornio)",161,36278,31853,38,102,21,5840765
"95530 Karunki  (Tornio)",304,39878,36026,78,179,47,12122768
"95540 Korpikylä  (Tornio)",42,31953,30644,14,21,7,1342006
"95560 Aapajoki  (Tornio)",89,37142,33874,22,55,12,3305645
"95590 Arpela  (Tornio)",378,36860,31478,114,205,59,13933175
"95600 Ylitornio Keskus  (Ylitornio)",1050,35769,28675,325,594,131,37557299
"95610 Kainuunkylä  (Ylitornio)",120,35003,26500,35,73,12,4200415
"95615 Pekanpää  (Ylitornio)",53,42975,37320,10,31,12,2277680
"95620 Aavasaksa  (Ylitornio)",210,35055,26975,74,114,22,7361551
"95630 Kuivakangas  (Ylitornio)",65,39484,32206,15,37,13,2566463
"95635 Kaulinranta  (Ylitornio)",120,31957,28376,42,66,12,3834790
"95640 Juoksenki  (Pello)",128,28796,26450,50,59,19,3685927
"95645 Turtola  (Pello)",133,30342,27155,37,90,6,4035490
"95655 Etelä-Portimojärvi  (Ylitornio)",57,30912,25288,24,30,3,1761995
"95660 Kantomaanpää  (Ylitornio)",98,30040,25790,44,45,9,2943878
"95670 Pessalompolo  (Ylitornio)",70,28814,21564,24,43,3,2017014
"95675 Meltosjärvi  (Ylitornio)",80,24266,21603,36,40,4,1941295
"95680 Lohijärvi  (Ylitornio)",35,25607,22397,19,13,3,896228
"95690 Mellakoski  (Ylitornio)",94,32823,26295,37,47,10,3085328
"95700 Pello Keskus  (Pello)",1134,35359,30570,285,705,144,40096745
"95710 Naamijoki  (Pello)",24,..,..,..,..,..,..
"95720 Jarhoinen  (Pello)",18,..,..,..,..,..,..
"95750 Orajärvi  (Pello)",62,31258,27879,24,33,5,1938024
"95760 Konttajärvi  (Pello)",54,31648,27291,19,30,5,1708988
"95770 Lankojärvi  (Pello)",98,30643,26203,35,57,6,3003016
"95780 Sirkkakoski  (Pello)",56,37282,36129,15,39,2,2087800
"95790 Lampsijärvi  (Pello)",56,25848,19565,27,26,3,1447464
"95800 Sieppijärvi-Taapajärvi  (Kolari)",246,32575,26828,86,130,30,8013461
"95830 Vaattojärvi  (Kolari)",78,32610,29339,29,46,3,2543612
"95840 Venejärvenkylä  (Kolari)",32,32655,32651,9,22,1,1044950
"95850 Ruokojärvi  (Kolari)",18,..,..,..,..,..,..
"95860 Pasmajärvi  (Kolari)",22,..,..,..,..,..,..
"95900 Kolari Keskus  (Kolari)",894,35344,29762,244,545,105,31597314
"95920 Saaripudas  (Kolari)",74,39436,32706,20,42,12,2918291
"95930 Äkäsjoensuu  (Kolari)",57,38989,35537,11,37,9,2222364
"95940 Tapojärvi  (Muonio)",26,..,..,..,..,..,..
"95950 Kihlanki-Tapojärvi  (Muonio)",19,..,..,..,..,..,..
"95970 Äkäslompolo  (Kolari)",251,37984,29745,62,149,40,9534080
"95980 Ylläsjärvi  (Kolari)",103,40648,31771,24,59,20,4186699
"95990 Kurtakko  (Kolari)",36,34024,31705,12,19,5,1224867
"96100 Rovaniemi Keskus  (Rovaniemi)",5623,27615,22084,1996,3084,543,155278573
"96190 Lapinrinne-Ahokangas  (Rovaniemi)",1470,42225,41038,237,970,263,62070142
"96200 Sahanperä-Ratantaus  (Rovaniemi)",3076,28706,21937,1128,1563,385,88299454
"96300 Niemelänkangas-Korvanniemi  (Rovaniemi)",3005,28781,22692,1262,1431,312,86486324
"96320 Teollisuuskylä  (Rovaniemi)",23,..,..,..,..,..,..
"96400 Pullinranta-Kiiruna  (Rovaniemi)",1631,39045,32214,451,850,330,63683183
"96440 Ounasrinne  (Rovaniemi)",1577,30636,25505,573,862,142,48313478
"96460 Pöykkölä  (Rovaniemi)",962,46963,46010,80,661,221,45178251
"96500 Korkalovaara  (Rovaniemi)",2937,31848,27431,835,1801,301,93538162
"96600 Koskenkylä  (Rovaniemi)",465,50623,47082,59,293,113,23539510
"96700 Niskanperä  (Rovaniemi)",277,47850,49299,31,194,52,13254434
"96800 Ylikylä-Patosaari  (Rovaniemi)",620,44454,40494,117,369,134,27561229
"96900 Saarenkylä  (Rovaniemi)",2755,46358,43811,404,1719,632,127716046
"96910 Syväsenvaara  (Rovaniemi)",1298,39071,37078,205,896,197,50713576
"96930 Napapiiri Rovaniemi  (Rovaniemi)",24,..,..,..,..,..,..
"96960 Someroharju  (Rovaniemi)",65,28176,27363,17,45,3,1831443
"97110 Rautionsaari  (Rovaniemi)",166,47262,44025,27,109,30,7845561
"97130 Hirvas  (Rovaniemi)",326,39831,39158,64,207,55,12984992
"97140 Muurola  (Rovaniemi)",583,33257,28057,201,318,64,19388972
"97145 Totonvaara  (Rovaniemi)",.,.,.,.,.,.,.
"97160 Petäjäinen  (Rovaniemi)",60,31336,29119,9,46,5,1880151
"97170 Jaatila  (Rovaniemi)",74,35801,28542,24,42,8,2649260
"97220 Sinettä  (Rovaniemi)",336,39272,37100,75,221,40,13195493
"97240 Sonka  (Rovaniemi)",140,37153,29867,41,71,28,5201409
"97250 Raanujärvi  (Ylitornio)",102,32499,25988,37,53,12,3314917
"97280 Tapio  (Rovaniemi)",158,36192,30248,38,98,22,5718362
"97290 Marraskoski  (Rovaniemi)",50,35273,30846,13,29,8,1763658
"97310 Patokoski  (Rovaniemi)",81,28068,22561,33,43,5,2273501
"97320 Marrasjärvi  (Rovaniemi)",46,26192,22878,19,25,2,1204828
"97330 Rattosjärvi  (Pello)",33,26702,27970,13,18,2,881164
"97335 Ruuhivaara  (Pello)",38,32109,27931,15,21,2,1220125
"97340 Meltaus-Jääskö-Perttaus  (Rovaniemi)",167,28417,24371,59,92,16,4745683
"97370 Unarin-Luusua  (Sodankylä)",24,..,..,..,..,..,..
"97380 Kukasranta  (Sodankylä)",14,..,..,..,..,..,..
"97390 Kierinki  (Sodankylä)",73,26526,21766,39,31,3,1936368
"97420 Lohiniva  (Kittilä)",224,29475,24348,93,119,12,6602315
"97430 Taapajärvi  (Kolari)",4,..,..,..,..,..,..
"97470 Alakylä-Sailehto  (Kittilä)",72,32631,24981,29,39,4,2349428
"97510 Vikajärvi  (Rovaniemi)",101,33774,30399,25,62,14,3411129
"97520 Nampa  (Rovaniemi)",25,..,..,..,..,..,..
"97530 Nampa-Yli-Nampa  (Rovaniemi)",46,36358,29891,12,27,7,1672454
"97540 Tiainen  (Rovaniemi)",51,25843,24007,22,24,5,1318008
"97580 Misi  (Rovaniemi)",51,24608,19886,20,28,3,1255004
"97590 Raajärvi  (Kemijärvi)",6,..,..,..,..,..,..
"97610 Oikarainen  (Rovaniemi)",211,38508,33463,52,126,33,8125204
"97615 Tennirova  (Rovaniemi)",19,..,..,..,..,..,..
"97620 Viiri-Tennirova  (Rovaniemi)",46,30817,26087,16,27,3,1417579
"97625 Vanttauskoski  (Rovaniemi)",160,30246,25569,66,78,16,4839280
"97630 Pekkala  (Rovaniemi)",57,26726,23363,22,32,3,1523375
"97635 Juuniemi  (Rovaniemi)",55,28322,26998,17,32,6,1557713
"97645 Juujärvi  (Kemijärvi)",65,27356,25272,21,41,3,1778161
"97650 Juotas  (Rovaniemi)",79,29348,23496,31,44,4,2318487
"97655 Autti  (Rovaniemi)",89,29476,25799,27,53,9,2623355
"97665 Pohjasperä  (Ranua)",91,28936,25449,38,47,6,2633168
"97670 Kivitaipale  (Rovaniemi)",114,36186,31581,31,68,15,4125152
"97675 Narkaus-Kämät  (Rovaniemi)",80,29840,27024,27,45,8,2387179
"97680 Saari-Kämä  (Rovaniemi)",30,38244,36677,7,21,2,1147331
"97685 Siika-Kämä  (Rovaniemi)",28,..,..,..,..,..,..
"97690 Sulaoja  (Rovaniemi)",47,38683,37115,13,31,3,1818123
"97700 Ranua Keskus  (Ranua)",1294,35499,28900,443,712,139,45935632
"97715 Raiskio  (Ranua)",101,30809,24736,40,50,11,3111683
"97720 Yli-Simo-Raiskio  (Ranua)",53,25695,20459,29,19,5,1361847
"97760 Saariharju  (Ranua)",64,35196,32951,21,38,5,2252549
"97765 Kuha-Impiö-Itäranua  (Ranua)",36,37042,32049,15,20,1,1333508
"97770 Petäjäjärvi  (Ranua)",8,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi  (Ranua)",36,37739,33853,7,25,4,1358600
"97785 Kelankylä  (Ranua)",32,37330,26774,15,11,6,1194558
"97810 Suorsa  (Posio)",10,..,..,..,..,..,..
"97815 Pernu-Suorsa  (Posio)",27,..,..,..,..,..,..
"97820 Perä-Posio  (Posio)",57,32877,24941,21,32,4,1874009
"97840 Lehtiniemi  (Posio)",48,34030,31419,18,25,5,1633459
"97850 Ristilä  (Posio)",47,28155,25306,18,28,1,1323265
"97870 Jumisko  (Posio)",29,..,..,..,..,..,..
"97880 Nolimo-Jumisko  (Posio)",23,..,..,..,..,..,..
"97890 Karjalaisenniemi  (Posio)",100,39785,41706,27,62,11,3978460
"97895 Mourujärvi  (Posio)",42,35729,33591,7,33,2,1500617
"97900 Posio Keskus  (Posio)",959,32762,27053,336,531,92,31418740
"97920 Suonnankylä  (Posio)",40,33761,26533,13,25,2,1350451
"97925 Tolva  (Posio)",34,35833,33796,9,21,4,1218317
"97940 Lohiranta  (Posio)",42,32146,23963,18,22,2,1350128
"97950 Säikkä  (Posio)",7,..,..,..,..,..,..
"97960 Kuloharju-Säikkä  (Posio)",49,31207,24841,16,29,4,1529163
"97965 Kynsilä  (Posio)",44,34630,28591,15,26,3,1523737
"97970 Sirniö  (Posio)",32,31120,25981,13,17,2,995837
"97980 Anetjärvi  (Posio)",59,35993,34953,19,37,3,2123581
"97999 Köngäs  (Kittilä)",.,.,.,.,.,.,.
"98100 Kemijärvi Keskus  (Kemijärvi)",1559,30722,25126,483,917,159,47895586
"98120 Särkikangas  (Kemijärvi)",1037,28258,24380,381,574,82,29303482
"98230 Luusua-Karsimus  (Kemijärvi)",117,31658,29890,36,69,12,3704027
"98310 Karvakko  (Kemijärvi)",217,38748,36407,42,144,31,8408221
"98350 Tapionniemi  (Kemijärvi)",78,33733,26165,33,33,12,2631187
"98360 Vuostimo  (Kemijärvi)",79,26969,21526,36,40,3,2130544
"98400 Isokylä-Ryti-Lehtola  (Kemijärvi)",292,39356,35365,60,191,41,11491901
"98420 Ryti-Lehtola  (Kemijärvi)",72,30705,28343,21,45,6,2210787
"98440 Kallaanvaara  (Kemijärvi)",371,36692,33811,77,242,52,13612825
"98450 Kostamo  (Kemijärvi)",150,31750,26405,55,76,19,4762453
"98500 Pelkosenniemi Keskus  (Pelkosenniemi)",278,29743,26160,94,161,23,8268657
"98510 Saunavaara  (Pelkosenniemi)",27,..,..,..,..,..,..
"98530 Pyhätunturi  (Pelkosenniemi)",115,36357,31279,21,77,17,4181027
"98550 Suvanto  (Pelkosenniemi)",17,..,..,..,..,..,..
"98560 Kairala-Luiro  (Pelkosenniemi)",46,32480,27740,20,18,8,1494088
"98570 Aapajärvi  (Pelkosenniemi)",26,..,..,..,..,..,..
"98580 Luiro  (Pelkosenniemi)",19,..,..,..,..,..,..
"98600 Kursu  (Salla)",151,30216,26407,47,94,10,4562576
"98620 Pahkakumpu  (Salla)",30,35465,23766,13,15,2,1063958
"98630 Ahvenselkä  (Salla)",35,31525,26538,10,25,0,1103392
"98660 Salmivaara  (Salla)",74,31748,30101,23,47,4,2349332
"98710 Joutsijärvi  (Kemijärvi)",61,34688,34023,16,36,9,2115959
"98720 Suomutunturi  (Kemijärvi)",65,21537,19040,40,22,3,1399899
"98760 Hirvasvaara-Paloperä  (Salla)",41,28424,25342,16,24,1,1165382
"98770 Aholanvaara  (Salla)",28,..,..,..,..,..,..
"98780 Maaninkavaara  (Posio)",36,33756,34264,10,24,2,1215228
"98790 Paloperä  (Salla)",20,..,..,..,..,..,..
"98800 Savukoski Keskus-Värriö  (Savukoski)",282,31820,26089,93,153,36,8973304
"98810 Lunkkaus  (Savukoski)",19,..,..,..,..,..,..
"98820 Värriö  (Savukoski)",23,..,..,..,..,..,..
"98830 Martti-Ruuvaoja  (Savukoski)",79,32576,27581,28,47,4,2573482
"98840 Ruuvaoja  (Savukoski)",6,..,..,..,..,..,..
"98850 Kuosku  (Savukoski)",56,32572,26431,23,28,5,1824014
"98900 Salla Keskus  (Salla)",1149,31138,26390,377,671,101,35777336
"98920 Kelloselkä  (Salla)",76,33088,31529,24,45,7,2514659
"98930 Kotalankylä  (Salla)",59,29647,28438,19,34,6,1749197
"98950 Saija  (Salla)",78,32488,28741,30,43,5,2534094
"98960 Naruska  (Salla)",23,..,..,..,..,..,..
"98970 Onkamojärvi  (Salla)",40,30900,27695,13,25,2,1236001
"98980 Kallunki-Niemelä  (Salla)",23,..,..,..,..,..,..
"98995 Hautajärvi  (Salla)",136,30104,27370,59,70,7,4094154
"99100 Kittilä Keskus  (Kittilä)",1312,36367,31192,312,805,195,47713257
"99110 Kaukonen  (Kittilä)",147,36309,32862,29,100,18,5337482
"99120 Kallo  (Kittilä)",74,28030,23896,28,42,4,2074197
"99130 Sirkka-Rauhala  (Kittilä)",690,38938,31931,132,420,138,26867040
"99135 Rauhala  (Kittilä)",9,..,..,..,..,..,..
"99140 Köngäs-Hanhivaara  (Kittilä)",101,41584,37182,17,59,25,4199952
"99150 Tepasto  (Kittilä)",45,34036,31888,15,24,6,1531607
"99160 Lompolo-Pulju  (Kittilä)",33,28324,29382,11,21,1,934696
"99170 Pulju  (Kittilä)",13,..,..,..,..,..,..
"99180 Rautusjärvi  (Kittilä)",32,30601,30146,11,19,2,979245
"99190 Hanhimaa  (Kittilä)",21,..,..,..,..,..,..
"99195 Pokka  (Kittilä)",7,..,..,..,..,..,..
"99230 Jeesiöjärvi  (Kittilä)",23,..,..,..,..,..,..
"99240 Kuivasalmi  (Kittilä)",15,..,..,..,..,..,..
"99250 Kiistala-Jeesiöjärvi  (Kittilä)",40,29735,26437,14,24,2,1189397
"99270 Hormakumpu  (Kittilä)",16,..,..,..,..,..,..
"99280 Tepsa  (Kittilä)",43,31975,27655,16,23,4,1374921
"99290 Kelontekemä  (Kittilä)",42,36634,28938,12,24,6,1538634
"99300 Muonio Keskus  (Muonio)",827,38243,31655,207,514,106,31626996
"99310 Yli-Muonio  (Muonio)",73,35327,33734,13,51,9,2578883
"99320 Kätkäsuvanto  (Muonio)",58,35587,28263,17,34,7,2064034
"99330 Pallastunturi  (Muonio)",.,.,.,.,.,.,.
"99340 Raattama-Pallastunturi  (Kittilä)",71,27724,25438,26,41,4,1968425
"99360 Kangosjärvi  (Muonio)",50,37365,32835,10,37,3,1868232
"99400 Enontekiö Keskus  (Enontekiö)",332,32303,28023,114,179,39,10724687
"99410 Vuontisjärvi  (Enontekiö)",51,33789,31447,16,30,5,1723261
"99420 Peltovuoma  (Enontekiö)",76,32021,29362,31,43,2,2433589
"99430 Nunnanen  (Enontekiö)",41,30255,25781,17,21,3,1240465
"99440 Leppäjärvi  (Enontekiö)",66,29996,25679,32,31,3,1979768
"99450 Palojoensuu-Kuttanen  (Enontekiö)",59,29369,24603,24,30,5,1732791
