"Postal code area","Aged 18 or over, total, 2014 (HR)","Average income of inhabitants, 2014 (HR)","Median income of inhabitants, 2014 (HR)","Inhabintants belonging to the lowest income category, 2014 (HR)","Inhabitants belonging to the middle income category, 2014 (HR)","Inhabintants belonging to the highest income category, 2014 (HR)","Accumulated purchasing power of inhabitants, 2014 (HR)"
"91200 Yli-Ii Keskus   (Oulu )",927,21157,18229,211,568,148,19612473
"91210 Jakkukylä   (Oulu )",321,19705,18232,85,193,43,6325149
"91240 Tannila   (Oulu )",171,19348,15852,57,89,25,3308579
"91260 Pahkakoski-Räinä   (Oulu )",114,18242,16519,32,76,6,2079638
"91300 Ylikiiminki Keskus   (Oulu )",2334,20872,18933,527,1467,340,48715842
"91310 Arkala   (Oulu )",160,22196,21459,31,92,37,3551357
"91410 Jokirinne   (Muhos )",617,24437,23208,80,389,148,15077886
"91430 Leppiniemi   (Muhos )",109,21239,18076,33,50,26,2315104
"91500 Muhos Keskus   (Muhos )",5152,22004,20489,928,3360,864,113362699
"91510 Rova   (Muhos )",342,23995,22652,56,207,79,8206306
"91560 Kylmälänkylä   (Muhos )",94,16514,15280,33,54,7,1552270
"91600 Utajärvi Keskus   (Utajärvi )",1668,19977,17212,389,1081,198,33321458
"91620 Sanginkylä   (Utajärvi )",142,18556,16889,45,82,15,2634890
"91630 Juorkuna   (Utajärvi )",102,16982,14538,36,61,5,1732121
"91640 Särkijärvi   (Utajärvi )",100,18522,16025,31,60,9,1852197
"91660 Ahmas   (Utajärvi )",234,19488,16776,75,127,32,4560118
"91670 Rokua   (Muhos )",1,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",1306,19213,17120,302,875,129,25091734
"91710 Jylhämä   (Vaala )",46,18712,17722,12,32,2,860747
"91720 Oterma   (Vaala )",64,20449,18113,13,39,12,1308729
"91730 Kankari   (Vaala )",99,18647,16686,29,61,9,1846087
"91740 Jaalanka-Liminpuro   (Vaala )",115,16959,14095,38,70,7,1950237
"91750 Liminpuro   (Vaala )",48,19743,15425,19,23,6,947642
"91760 Säräisniemi   (Vaala )",273,19898,16714,70,177,26,5432143
"91780 Neittävä   (Vaala )",96,18344,16105,30,57,9,1761049
"91790 Nuojua   (Vaala )",113,19810,17902,26,73,14,2238562
"91800 Tyrnävä   (Tyrnävä )",3539,23038,22120,606,2246,687,81532259
"91900 Liminka Keskus   (Liminka )",3822,23854,22765,619,2314,889,91169256
"91910 Tupos   (Liminka )",1647,26552,25578,223,873,551,43730925
"91930 Ala-Temmes   (Liminka )",343,23667,21335,50,219,74,8117661
"91950 Temmes   (Liminka )",526,19886,18294,121,333,72,10459947
"91980 Lumijoki   (Lumijoki )",1334,21552,19960,301,786,247,28749979
"92100 Raahe Keskus   (Raahe )",3465,21258,19275,696,2231,538,73658143
"92120 Ollinsaari-Mestauskallio   (Raahe )",2445,21526,20843,516,1478,451,52631119
"92130 Isoholmi-Antinkangas   (Raahe )",2559,24385,22568,331,1659,569,62400925
"92140 Pattijoki Keskus   (Raahe )",4316,23904,23140,608,2659,1049,103168751
"92150 Kummatti-Junnilanmäki   (Raahe )",1166,18363,16597,319,745,102,21411493
"92160 Saloinen   (Raahe )",1343,23008,22223,203,857,283,30899693
"92180 Lapaluoto   (Raahe )",134,18427,17187,31,92,11,2469210
"92210 Arkkukari   (Raahe )",569,24328,22866,106,323,140,13842755
"92220 Piehinki   (Raahe )",526,22722,22914,99,300,127,11951899
"92230 Mattilanperä   (Raahe )",171,22894,22058,32,98,41,3914803
"92240 Lasikangas   (Raahe )",234,22890,22115,37,146,51,5356367
"92260 Kopsa   (Raahe )",249,23930,24455,45,136,68,5958466
"92320 Siikajoki Keskus   (Siikajoki )",733,23030,21085,120,461,152,16880734
"92330 Karinkanta   (Siikajoki )",176,21176,17398,37,104,35,3726912
"92350 Revonlahti   (Siikajoki )",546,23053,22366,112,298,136,12586979
"92400 Ruukki Keskus   (Siikajoki )",1335,20611,18230,286,862,187,27516102
"92430 Paavola-Huumola   (Siikajoki )",723,21857,18733,164,435,124,15802734
"92440 Saarikoski   (Siikajoki )",33,22501,20863,3,24,6,742522
"92450 Luohua   (Siikajoki )",228,21855,19348,56,124,48,4982926
"92470 Tuomioja   (Siikajoki )",198,22723,20537,29,129,40,4499096
"92500 Rantsila Keskus   (Siikalatva )",1201,19729,16971,260,788,153,23694967
"92520 Sipola   (Siikalatva )",67,18815,17094,18,42,7,1260592
"92530 Mankila   (Siikalatva )",134,22129,20181,29,80,25,2965257
"92600 Pulkkila Keskus   (Siikalatva )",984,19689,17689,230,642,112,19374183
"92610 Vorna   (Siikalatva )",66,19876,16283,21,37,8,1311811
"92620 Piippola Keskus   (Siikalatva )",763,19320,18026,185,502,76,14740870
"92640 Leskelä   (Siikalatva )",172,18152,15778,60,97,15,3122194
"92650 Laakkola   (Siikalatva )",137,19508,16620,42,84,11,2672593
"92700 Kestilä   (Siikalatva )",1131,19824,16960,298,690,143,22421423
"92810 Pelsonsuo   (Vaala )",137,20493,17799,40,76,21,2807566
"92830 Veneheitto   (Vaala )",224,20502,17691,56,136,32,4592448
"92910 Tavastkenkä   (Pyhäntä )",224,20619,18036,51,142,31,4618708
"92920 Ahokylä   (Pyhäntä )",63,18935,18360,16,42,5,1192895
"92930 Pyhäntä   (Pyhäntä )",861,21592,19217,171,596,94,18590960
"93100 Pudasjärvi Keskus   (Pudasjärvi )",4042,19485,17428,860,2771,411,78756394
"93140 Kipinä   (Pudasjärvi )",368,19405,16424,111,218,39,7141134
"93160 Hetejärvi   (Pudasjärvi )",188,17618,15164,71,102,15,3312237
"93170 Yli-Kollaja   (Pudasjärvi )",80,18333,16418,23,52,5,1466603
"93180 Ikosenniemi   (Pudasjärvi )",26,..,..,..,..,..,..
"93187 Ala-Siurua   (Pudasjärvi )",121,18126,14973,42,65,14,2193253
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",107,16536,13867,45,53,9,1769357
"93195 Kokkokylä   (Pudasjärvi )",61,15749,13676,29,29,3,960683
"93220 Livo   (Pudasjärvi )",87,17158,14143,35,44,8,1492777
"93225 Pärjänsuo   (Pudasjärvi )",174,18755,15358,57,97,20,3263324
"93240 Rytinki   (Pudasjärvi )",111,15790,14026,42,65,4,1752675
"93250 Sarajärvi   (Pudasjärvi )",205,16118,13756,86,106,13,3304239
"93270 Sotkajärvi   (Pudasjärvi )",390,19960,17507,122,216,52,7784369
"93277 Iinattijärvi   (Pudasjärvi )",133,18973,16535,42,80,11,2523361
"93280 Syöte   (Pudasjärvi )",204,18985,17851,55,133,16,3872939
"93290 Pintamo   (Pudasjärvi )",72,19571,17852,17,45,10,1409086
"93350 Jaurakkajärvi   (Pudasjärvi )",116,16987,14542,44,59,13,1970442
"93390 Puhoskylä   (Pudasjärvi )",200,15433,13614,85,109,6,3086544
"93400 Taivalkoski Keskus   (Taivalkoski )",2567,19461,18103,562,1768,237,49957149
"93420 Jurmu   (Taivalkoski )",209,17136,15835,74,125,10,3581327
"93440 Loukusa   (Taivalkoski )",50,18769,15936,12,35,3,938455
"93470 Inget   (Taivalkoski )",124,17313,14808,52,60,12,2146790
"93540 Tyrövaara   (Taivalkoski )",259,18764,16542,76,158,25,4859817
"93590 Vanhala   (Taivalkoski )",179,17142,14130,74,92,13,3068359
"93600 Kuusamo Keskus   (Kuusamo )",8659,20931,19292,1643,5961,1055,181238260
"93630 Kuoliovaara   (Kuusamo )",133,19792,18111,35,87,11,2632362
"93680 Vasaraperä   (Kuusamo )",116,17833,14746,43,65,8,2068628
"93730 Poussu   (Kuusamo )",35,17501,16659,9,25,1,612520
"93760 Kemilä-Murtovaara-Teeriranta   (Kuusamo )",29,..,..,..,..,..,..
"93780 Teeriranta   (Kuusamo )",24,..,..,..,..,..,..
"93820 Aikkila-Rukatunturi   (Kuusamo )",114,20224,18151,34,66,14,2305589
"93830 Rukatunturi   (Kuusamo )",196,23501,22607,29,129,38,4606120
"93840 Patoniemi   (Kuusamo )",23,..,..,..,..,..,..
"93850 Käylä-Patoniemi   (Kuusamo )",199,18205,16589,50,133,16,3622831
"93920 Määttälänvaara   (Kuusamo )",87,19676,17467,31,45,11,1711822
"93940 Vuotunki   (Kuusamo )",69,18960,17487,16,46,7,1308224
"93990 Kärpänkylä   (Kuusamo )",14,..,..,..,..,..,..
"93999 Kuusamo   (Kuusamo )",3018,19869,18251,811,1850,357,59963308
"94100 Kemi Keskus   (Kemi )",5752,19589,17156,1348,3740,664,112675402
"94200 Torvinen-Vainio   (Kemi )",2068,21038,19037,411,1328,329,43506669
"94300 Pajusaari   (Kemi )",257,22060,20729,43,166,48,5669421
"94400 Keminmaa Keskus   (Keminmaa )",2274,22447,20363,368,1510,396,51045511
"94430 Kaakamo   (Tornio )",738,23571,22087,125,445,168,17395043
"94450 Lassila-Jokisuu   (Keminmaa )",1733,25112,24294,252,1002,479,43518999
"94460 Ruottala   (Tornio )",149,21170,17988,34,89,26,3154293
"94500 Lautiosaari   (Keminmaa )",1727,21007,19955,371,1070,286,36279365
"94600 Ristikangas-Kivikko   (Kemi )",2141,22628,21882,379,1294,468,48446914
"94700 Takajärvi-Haukkari   (Kemi )",4895,21169,19771,943,3185,767,103624437
"94720 Peurasaari   (Kemi )",865,22919,22015,135,557,173,19824759
"94800 Veitsiluoto   (Kemi )",.,.,.,.,.,.,.
"94830 Pikku Berliini-Hepola   (Kemi )",1585,20169,18345,335,1037,213,31968416
"94900 Ajos   (Kemi )",282,22959,21026,41,185,56,6474339
"95100 Kuivaniemi Keskus   (Ii )",846,19399,17183,213,530,103,16411557
"95110 Kuivaniemi kk   (Ii )",252,20785,18670,58,153,41,5237717
"95130 Hyryoja   (Ii )",112,17650,14837,46,49,17,1976845
"95160 Oijärvi-Lamminperä   (Ii )",195,16847,13754,80,101,14,3285211
"95200 Simo Keskus   (Simo )",1107,21350,18521,229,711,167,23634769
"95210 Filpus   (Simo )",211,21830,19209,42,130,39,4606182
"95220 Simoniemi   (Simo )",247,23868,21755,43,155,49,5895479
"95225 Viantie   (Simo )",182,20603,18130,45,106,31,3749759
"95230 Maksniemi   (Simo )",632,22790,21175,98,410,124,14403245
"95255 Alaniemi   (Simo )",72,18097,15162,23,41,8,1303010
"95260 Tainionjoki   (Simo )",48,21902,18019,16,23,9,1051296
"95270 Yli-Kärppä-Tainionjoki   (Simo )",108,18292,17302,29,74,5,1975537
"95300 Tervola Keskus   (Tervola )",1493,21188,18517,280,991,222,31633118
"95310 Liedakkala   (Keminmaa )",351,23885,22627,68,199,84,8383762
"95315 Törmä   (Keminmaa )",167,22114,20960,41,95,31,3693042
"95325 Paakkola   (Tervola )",138,22260,19966,34,86,18,3071921
"95330 Tervola   (Tervola )",415,20733,17421,113,251,51,8604290
"95340 Loue   (Tervola )",219,20592,17833,51,141,27,4509592
"95350 Peura   (Tervola )",12,..,..,..,..,..,..
"95355 Koivu-Peura   (Tervola )",242,17616,14938,80,142,20,4263048
"95365 Maula   (Keminmaa )",216,21649,20217,45,136,35,4676198
"95370 Itäkoski   (Keminmaa )",166,20692,19580,37,105,24,3434900
"95375 Yli-Paakkola   (Tervola )",86,21217,17945,23,43,20,1824637
"95400 Tornio Keskus   (Tornio )",2443,18231,16510,650,1550,243,44538230
"95410 Kiviranta   (Tornio )",2518,22361,20996,460,1574,484,56304707
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",3192,20876,19092,718,1956,518,66636745
"95430 Suensaari   (Tornio )",1028,20718,18131,254,623,151,21298424
"95440 Kyläjoki   (Tornio )",671,24407,21488,131,401,139,16377423
"95450 Kirkonmäki   (Tornio )",2520,25926,24694,356,1368,796,65334150
"95460 Kantojärvi   (Tornio )",768,23726,21758,148,452,168,18221865
"95470 Pirkkiö-Röyttä   (Tornio )",736,23495,21825,115,439,182,17292394
"95490 Terästehtaanalue   (Tornio )",.,.,.,.,.,.,.
"95500 Vojakkala-Yli-Liakka   (Tornio )",876,24131,22144,161,512,203,21138803
"95520 Kukkola   (Tornio )",275,20633,19150,58,171,46,5674129
"95530 Karunki   (Tornio )",588,20987,18615,142,345,101,12340408
"95540 Korpikylä   (Tornio )",74,18969,16765,26,37,11,1403718
"95560 Aapajoki   (Tornio )",165,20754,19313,40,103,22,3424423
"95590 Arpela   (Tornio )",661,20760,18689,156,393,112,13722606
"95600 Ylitornio Keskus   (Ylitornio )",1828,22003,18399,401,1195,232,40221902
"95610 Kainuunkylä   (Ylitornio )",205,19222,17707,43,144,18,3940473
"95615 Pekanpää   (Ylitornio )",92,23172,19929,23,49,20,2131854
"95620 Aavasaksa   (Ylitornio )",366,19079,16589,110,216,40,6982986
"95630 Kuivakangas   (Ylitornio )",119,22991,21748,20,73,26,2735930
"95635 Kaulinranta   (Ylitornio )",195,20105,17662,43,126,26,3920498
"95640 Juoksenki   (Pello )",204,17508,15348,67,119,18,3571577
"95645 Turtola   (Pello )",227,18760,17166,49,157,21,4258593
"95655 Etelä-Portimojärvi   (Ylitornio )",103,19193,16293,31,61,11,1976832
"95660 Kantomaanpää   (Ylitornio )",164,19014,14847,51,91,22,3118237
"95670 Pessalompolo   (Ylitornio )",109,16023,13737,43,60,6,1746469
"95675 Meltosjärvi   (Ylitornio )",120,16253,15191,39,73,8,1950390
"95680 Lohijärvi   (Ylitornio )",53,16902,13395,20,29,4,895801
"95690 Mellakoski   (Ylitornio )",162,18602,16609,42,100,20,3013530
"95700 Pello Keskus   (Pello )",2021,20729,18929,381,1396,244,41893552
"95710 Naamijoki   (Pello )",38,19813,20299,12,23,3,752882
"95720 Jarhoinen   (Pello )",30,17741,18216,11,16,3,532233
"95750 Orajärvi   (Pello )",106,17920,14895,37,62,7,1899557
"95760 Konttajärvi   (Pello )",94,18426,16391,23,64,7,1732072
"95770 Lankojärvi   (Pello )",162,18267,15897,41,111,10,2959300
"95780 Sirkkakoski   (Pello )",113,18534,16245,28,76,9,2094344
"95790 Lampsijärvi   (Pello )",79,18957,16032,29,41,9,1497616
"95800 Sieppijärvi-Taapajärvi   (Kolari )",417,18839,16925,110,268,39,7855809
"95830 Vaattojärvi   (Kolari )",147,17407,15966,39,102,6,2558861
"95840 Venejärvenkylä   (Kolari )",62,16378,14162,22,37,3,1015456
"95850 Ruokojärvi   (Kolari )",28,..,..,..,..,..,..
"95860 Pasmajärvi   (Kolari )",38,19222,17282,10,26,2,730430
"95900 Kolari Keskus   (Kolari )",1582,20836,18797,322,1079,181,32962803
"95920 Saaripudas   (Kolari )",142,19792,18405,28,99,15,2810482
"95930 Äkäsjoensuu   (Kolari )",109,18741,17324,28,71,10,2042722
"95940 Tapojärvi   (Muonio )",44,18246,15252,18,21,5,802810
"95950 Kihlanki-Tapojärvi   (Muonio )",38,18939,19014,10,24,4,719674
"95970 Äkäslompolo   (Muonio )",438,21026,19918,109,266,63,9209374
"95980 Ylläsjärvi   (Kolari )",187,22444,20000,38,114,35,4197089
"95990 Kurtakko   (Kolari )",71,19614,16079,19,43,9,1392590
"96100 Rovaniemi Keskus   (Rovaniemi )",8563,19955,18291,1921,5611,1031,170871381
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",2778,23724,23464,411,1751,616,65903989
"96200 Sahanperä-Ratantaus   (Rovaniemi )",4358,21167,18170,1017,2746,595,92246647
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",4718,19360,16746,1547,2583,588,91339501
"96320 Teollisuuskylä   (Rovaniemi )",28,..,..,..,..,..,..
"96400 Pullinranta-Kiiruna   (Rovaniemi )",2886,24078,21254,642,1579,665,69488561
"96440 Ounasrinne   (Rovaniemi )",2435,20403,19271,540,1593,302,49680602
"96460 Pöykkölä   (Rovaniemi )",1892,25247,24571,233,1178,481,47766435
"96500 Korkalovaara   (Rovaniemi )",4564,20594,20166,854,3193,517,93989558
"96600 Koskenkylä   (Rovaniemi )",917,25605,23941,160,515,242,23479987
"96700 Niskanperä   (Rovaniemi )",552,25523,24532,86,313,153,14088454
"96800 Ylikylä-Patosaari   (Rovaniemi )",1161,24583,23073,185,710,266,28540398
"96900 Saarenkylä   (Rovaniemi )",5174,25109,23675,736,3148,1290,129915722
"96910 Syväsenvaara   (Rovaniemi )",2262,22374,21934,348,1560,354,50609699
"96930 Napapiiri Rovaniemi   (Rovaniemi )",42,19099,18278,10,27,5,802174
"96960 Someroharju   (Rovaniemi )",113,21655,21893,11,89,13,2447028
"97110 Rautionsaari   (Rovaniemi )",386,22942,21359,59,253,74,8855583
"97130 Hirvas   (Rovaniemi )",601,22711,22901,100,382,119,13649076
"97140 Muurola   (Rovaniemi )",991,20526,18881,181,691,119,20341546
"97145 Totonvaara   (Rovaniemi )",11,..,..,..,..,..,..
"97160 Petäjäinen   (Rovaniemi )",94,21125,20278,15,71,8,1985704
"97170 Jaatila   (Rovaniemi )",133,20617,17984,37,75,21,2742003
"97220 Sinettä   (Rovaniemi )",610,22501,22524,103,408,99,13725878
"97240 Sonka   (Rovaniemi )",270,19978,17112,46,193,31,5393970
"97250 Raanujärvi   (Ylitornio )",180,18546,16755,57,110,13,3338273
"97280 Tapio   (Rovaniemi )",283,20448,18261,60,188,35,5786719
"97290 Marraskoski   (Rovaniemi )",90,21472,18321,17,58,15,1932503
"97310 Patokoski   (Rovaniemi )",112,17625,16705,34,70,8,1974004
"97320 Marrasjärvi   (Rovaniemi )",70,18551,13901,25,38,7,1298552
"97330 Rattosjärvi   (Pello )",51,16343,14892,17,33,1,833495
"97335 Ruuhivaara   (Pello )",73,16272,15798,25,45,3,1187834
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",308,17535,15140,98,186,24,5400638
"97370 Unarin-Luusua   (Sodankylä )",48,14406,13083,24,23,1,691478
"97380 Kukasranta   (Sodankylä )",27,..,..,..,..,..,..
"97390 Kierinki   (Sodankylä )",123,16081,13267,54,65,4,1977904
"97420 Lohiniva   (Kittilä )",375,17060,15369,127,228,20,6397670
"97430 Taapajärvi   (Kolari )",2,..,..,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",130,19386,15656,35,83,12,2520185
"97510 Vikajärvi   (Rovaniemi )",155,20428,18673,42,88,25,3166416
"97520 Nampa   (Rovaniemi )",41,19006,17393,11,28,2,779250
"97530 Nampa-Yli-Nampa   (Rovaniemi )",80,20098,17963,18,53,9,1607826
"97540 Tiainen   (Rovaniemi )",76,15380,14441,32,40,4,1168906
"97580 Misi   (Rovaniemi )",78,16861,15647,24,48,6,1315195
"97590 Raajärvi   (Kemijärvi )",7,..,..,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",362,21849,20805,79,212,71,7909353
"97615 Tennirova   (Rovaniemi )",27,..,..,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",76,20219,18054,16,50,10,1536615
"97625 Vanttauskoski   (Rovaniemi )",290,18426,16680,72,196,22,5343485
"97630 Pekkala   (Rovaniemi )",87,17348,16160,27,54,6,1509250
"97635 Juuniemi   (Rovaniemi )",70,20742,19334,10,49,11,1451910
"97645 Juujärvi   (Kemijärvi )",111,16294,14481,41,61,9,1808643
"97650 Juotas   (Rovaniemi )",120,17879,14982,41,70,9,2145537
"97655 Autti   (Rovaniemi )",137,18435,15578,38,87,12,2525584
"97665 Pohjasperä   (Ranua )",167,16637,13181,77,76,14,2778306
"97670 Kivitaipale   (Rovaniemi )",206,20965,19358,44,136,26,4318741
"97675 Narkaus-Kämät   (Rovaniemi )",134,19382,18276,35,84,15,2597182
"97680 Saari-Kämä   (Rovaniemi )",63,18469,16078,18,37,8,1163530
"97685 Siika-Kämä   (Rovaniemi )",42,16609,13847,16,24,2,697588
"97690 Sulaoja   (Rovaniemi )",99,19245,19531,25,64,10,1905279
"97700 Ranua Keskus   (Ranua )",2334,20415,17862,558,1463,313,47648794
"97715 Raiskio   (Ranua )",156,18092,15939,47,94,15,2822356
"97720 Yli-Simo-Raiskio   (Ranua )",80,17005,14142,27,45,8,1360386
"97760 Saariharju   (Ranua )",115,18874,17703,29,75,11,2170507
"97765 Kuha-Impiö-Itäranua   (Ranua )",72,18795,16057,30,32,10,1353232
"97770 Petäjäjärvi   (Ranua )",11,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",71,18843,16486,20,44,7,1337843
"97785 Kelankylä   (Ranua )",60,17691,13748,27,25,8,1061469
"97810 Suorsa   (Posio )",16,..,..,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",48,17255,16188,15,29,4,828223
"97820 Perä-Posio   (Posio )",97,17355,14287,31,57,9,1683446
"97840 Lehtiniemi   (Posio )",85,18319,17502,24,54,7,1557097
"97850 Ristilä   (Posio )",86,15938,13698,34,48,4,1370689
"97870 Jumisko   (Posio )",37,17949,17460,12,23,2,664102
"97880 Nolimo-Jumisko   (Posio )",41,14345,12372,21,20,0,588129
"97890 Karjalaisenniemi   (Posio )",204,19472,17348,57,125,22,3972385
"97895 Mourujärvi   (Posio )",96,16214,14773,39,53,4,1556539
"97900 Posio Keskus   (Posio )",1703,19735,17058,391,1148,164,33608993
"97920 Suonnankylä   (Posio )",82,16872,14708,34,43,5,1383542
"97925 Tolva   (Posio )",69,16519,14264,30,36,3,1139817
"97940 Lohiranta   (Posio )",75,17308,13723,31,35,9,1298133
"97950 Säikkä   (Posio )",17,..,..,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",87,16975,14080,31,52,4,1476825
"97965 Kynsilä   (Posio )",84,18327,16607,25,53,6,1539429
"97970 Sirniö   (Posio )",71,16640,15496,20,48,3,1181467
"97980 Anetjärvi   (Posio )",125,17040,14405,54,56,15,2129966
"97999 Köngäs   (Kittilä )",.,.,.,.,.,.,.
"98100 Kemijärvi Keskus   (Kemijärvi )",2383,20378,18439,434,1665,284,48559948
"98120 Särkikangas   (Kemijärvi )",1606,18527,16943,383,1103,120,29754928
"98230 Luusua-Karsimus   (Kemijärvi )",187,18260,16977,47,133,7,3414655
"98310 Karvakko   (Kemijärvi )",479,21022,19859,72,348,59,10069570
"98350 Tapionniemi   (Kemijärvi )",134,19816,17523,41,73,20,2655306
"98360 Vuostimo   (Kemijärvi )",121,16757,14277,41,72,8,2027600
"98400 Isokylä-Ryti-Lehtola   (Kemijärvi )",547,22045,19789,112,348,87,12058498
"98420 Ryti-Lehtola   (Kemijärvi )",115,19151,18750,28,80,7,2202422
"98440 Kallaanvaara   (Kemijärvi )",663,21460,20763,92,489,82,14227705
"98450 Kostamo   (Kemijärvi )",244,19703,18001,57,156,31,4807597
"98500 Pelkosenniemi Keskus   (Pelkosenniemi )",453,19366,18206,101,307,45,8772713
"98510 Saunavaara   (Pelkosenniemi )",47,18971,17711,13,29,5,891633
"98530 Pyhätunturi   (Pelkosenniemi )",191,21398,21891,32,137,22,4086942
"98550 Suvanto   (Pelkosenniemi )",27,..,..,..,..,..,..
"98560 Kairala-Luiro   (Pelkosenniemi )",83,19080,16302,21,52,10,1583602
"98570 Aapajärvi   (Pelkosenniemi )",35,15479,13514,14,21,0,541781
"98580 Luiro   (Pelkosenniemi )",31,18639,17837,8,21,2,577795
"98600 Kursu   (Salla )",242,17839,16836,66,162,14,4317059
"98620 Pahkakumpu   (Salla )",61,16341,13421,25,31,5,996804
"98630 Ahvenselkä   (Pelkosenniemi )",62,16920,14660,24,34,4,1049041
"98660 Salmivaara   (Salla )",115,18677,17078,25,82,8,2147896
"98710 Joutsijärvi   (Kemijärvi )",101,18465,16473,28,66,7,1864918
"98720 Suomutunturi   (Kemijärvi )",96,16261,14418,35,55,6,1561070
"98760 Hirvasvaara-Paloperä   (Salla )",67,15906,14189,26,41,0,1065726
"98770 Aholanvaara   (Salla )",44,14560,12526,23,21,0,640640
"98780 Maaninkavaara   (Posio )",68,17324,17981,28,37,3,1178028
"98790 Paloperä   (Salla )",39,15987,13500,18,19,2,623505
"98800 Savukoski Keskus-Värriö   (Savukoski )",490,20426,18471,96,332,62,10008770
"98810 Lunkkaus   (Savukoski )",36,17837,18211,6,29,1,642132
"98820 Värriö   (Savukoski )",42,13565,13173,19,23,0,569741
"98830 Martti-Ruuvaoja   (Savukoski )",146,17142,15195,52,84,10,2502729
"98840 Ruuvaoja   (Savukoski )",14,..,..,..,..,..,..
"98850 Kuosku   (Savukoski )",106,16077,15089,40,63,3,1704129
"98900 Salla Keskus   (Salla )",1942,19172,17876,421,1361,160,37231445
"98920 Kelloselkä   (Salla )",138,20300,17885,36,84,18,2801417
"98930 Kotalankylä   (Salla )",89,17962,15658,29,53,7,1598646
"98950 Saija   (Salla )",131,18856,16538,42,68,21,2470166
"98960 Naruska   (Salla )",41,18307,14940,16,20,5,750572
"98970 Onkamojärvi   (Salla )",73,18202,15872,26,41,6,1328766
