"Postal code area","Inhabitants, total, 2016 (HE)","Females, 2016 (HE)","Males, 2016 (HE)","Average age of inhabitants, 2016 (HE)","0-2 years, 2016 (HE)","3-6 years, 2016 (HE)","7-12 years, 2016 (HE)","13-15 years, 2016 (HE)","16-17 years, 2016 (HE)","18-19 years, 2016 (HE)","20-24 years, 2016 (HE)","25-29 years, 2016 (HE)","30-34 years, 2016 (HE)","35-39 years, 2016 (HE)","40-44 years, 2016 (HE)","45-49 years, 2016 (HE)","50-54 years, 2016 (HE)","55-59 years, 2016 (HE)","60-64 years, 2016 (HE)","65-69 years, 2016 (HE)","70-74 years, 2016 (HE)","75-79 years, 2016 (HE)","80-84 years, 2016 (HE)","85 years or over, 2016 (HE)"
"19950 Luhanka   (Luhanka )",298,138,160,55,3,10,9,11,6,6,7,2,2,10,12,23,26,23,15,39,26,27,19,22
"20100 Turku Keskus   (Turku )",26245,14360,11885,42,478,472,614,278,242,544,4215,3568,2431,1588,1192,1120,1324,1258,1345,1524,1300,994,768,990
"20200 Iso-Heikkilä   (Turku )",2154,1096,1058,45,41,36,33,18,21,51,281,244,197,147,101,95,116,109,119,104,83,92,95,171
"20210 Pahaniemi   (Turku )",4116,2083,2033,43,145,139,209,113,77,79,304,307,267,234,188,258,272,261,346,343,224,196,99,55
"20240 Pansio-Perno   (Turku )",5166,2439,2727,40,192,241,310,138,111,127,289,379,412,373,311,344,362,424,325,326,217,127,102,56
"20250 Pitkämäki-Muhkuri   (Turku )",731,361,370,44,20,25,52,14,17,18,42,19,39,41,56,49,60,70,50,63,50,19,11,16
"20300 Pohjola-Kastu   (Turku )",6793,3555,3238,42,165,250,368,183,138,162,626,558,444,481,408,380,432,385,395,420,312,273,211,202
"20320 Kuninkoja-Mälikkälä   (Turku )",16730,8987,7743,45,587,654,741,369,269,342,1051,1268,1186,989,882,887,1015,951,1118,1273,1062,911,611,564
"20360 Kärsämäki-Urusvuori-Halinen   (Turku )",10969,5890,5079,46,279,368,480,202,198,244,706,732,692,606,564,629,693,680,845,1006,738,517,387,403
"20380 Räntämäki-Saramäki   (Turku )",2895,1409,1486,39,112,127,152,71,54,69,314,234,265,179,164,157,168,181,147,159,117,110,54,61
"20400 Moisio   (Turku )",3452,1754,1698,34,165,263,404,179,106,93,101,137,240,322,302,268,251,168,131,89,68,61,43,61
"20460 Jäkärlä   (Turku )",3565,1737,1828,40,148,174,229,108,74,66,175,222,277,248,201,215,261,272,273,285,176,92,34,35
"20500 Vesilinna   (Turku )",6467,3505,2962,37,109,86,93,47,34,146,1811,1221,570,314,229,183,191,165,199,260,245,166,162,236
"20520 Kupittaa   (Turku )",3411,1808,1603,39,57,71,81,46,38,85,703,513,275,189,139,146,142,169,161,188,143,91,87,87
"20540 Nummi-Ylioppilaskylä   (Turku )",20567,10218,10349,36,689,784,1149,485,337,448,2987,2821,1826,1375,1068,1062,1047,913,926,868,669,469,353,291
"20610 Varissuo   (Turku )",13159,6799,6360,41,554,603,892,407,282,293,809,907,917,827,753,723,820,747,931,948,779,488,268,211
"20660 Littoinen   (Kaarina )",7334,3704,3630,39,242,409,669,328,235,206,215,208,429,584,573,627,623,471,429,418,280,179,113,96
"20700 Vartiovuori-Samppalinna   (Turku )",5800,3222,2578,45,91,109,121,67,63,118,940,793,442,277,259,201,238,226,277,321,262,282,260,453
"20720 Vasaramäki   (Turku )",6112,3398,2714,47,131,178,294,120,88,143,518,391,381,362,311,328,337,344,336,359,324,328,334,505
"20730 Skanssi   (Turku )",83,43,40,45,4,2,0,0,0,3,16,6,6,2,4,1,4,7,5,4,7,8,1,3
"20740 Ilpoinen-Harittu   (Turku )",9524,5102,4422,40,352,432,548,288,234,261,658,664,742,635,526,623,650,679,611,608,425,270,165,153
"20750 Huhkola-Lauste-Vaala   (Turku )",4984,2529,2455,40,214,287,274,148,97,118,302,359,390,308,258,292,354,309,327,342,308,155,86,56
"20760 Piispanristi   (Kaarina )",4247,2215,2032,41,134,215,293,158,98,98,207,194,263,274,299,313,287,301,296,303,224,156,78,56
"20780 Kaarina Keskus   (Kaarina )",11771,6162,5609,43,395,582,798,372,259,248,500,552,684,788,730,727,836,737,781,892,706,542,356,286
"20800 Ammattikorkeakoulu   (Turku )",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"20810 Martti-Korppolaismäki   (Turku )",16606,8947,7659,42,448,488,650,283,224,290,1624,1752,1458,1148,865,909,1029,1025,1088,1017,788,614,420,486
"20880 Uittamo   (Turku )",4053,2200,1853,47,89,139,241,93,73,69,199,193,201,251,240,250,239,256,284,333,333,249,166,155
"20900 Moikoinen-Pikisaari   (Turku )",9527,4943,4584,36,413,602,999,495,305,264,259,398,608,744,777,731,630,555,497,524,328,179,93,126
"20960 Kakskerta   (Turku )",1393,687,706,47,24,47,102,55,39,29,42,26,29,65,91,116,130,115,100,153,104,73,30,23
"21100 Naantali Keskus   (Naantali )",6819,3668,3151,49,138,181,323,193,146,151,323,234,247,328,322,431,509,519,569,647,547,408,301,302
"21110 Taimo-Nuhjala-Lietsala   (Naantali )",7600,3891,3709,40,265,381,617,342,211,171,305,314,421,538,581,575,580,516,559,516,326,214,103,65
"21120 Viherjäinen   (Raisio )",1938,940,998,37,69,111,174,85,63,78,80,60,114,146,165,178,165,151,117,73,45,31,17,16
"21130 Poikko   (Naantali )",577,292,285,42,15,24,49,18,23,17,16,10,24,25,42,63,46,51,48,49,31,10,7,9
"21140 Rymättylä Keskus   (Naantali )",1301,633,668,46,22,56,113,34,29,18,32,42,44,75,68,120,98,93,111,129,91,44,38,44
"21150 Röölä   (Naantali )",310,148,162,51,6,6,15,4,7,5,6,10,5,10,18,26,26,31,34,42,31,13,8,7
"21160 Merimasku   (Naantali )",1746,853,893,41,74,81,141,71,35,32,45,61,92,101,135,131,148,168,147,114,70,58,21,21
"21180 Livonsaari   (Naantali )",222,105,117,46,7,11,16,5,0,4,3,5,11,19,14,13,17,23,25,19,18,4,1,7
"21195 Velkua   (Naantali )",222,109,113,51,3,9,15,1,5,2,2,5,6,9,10,15,8,23,30,39,16,12,7,5
"21200 Raisio Keskus   (Raisio )",12068,6402,5666,46,321,413,634,331,250,295,746,628,636,656,590,698,899,852,906,932,683,645,491,462
"21210 Hakinmäki   (Raisio )",2550,1253,1297,40,85,111,164,109,68,74,109,133,184,153,192,190,258,198,189,132,103,57,25,16
"21220 Somersoja   (Raisio )",1352,657,695,42,49,56,79,43,32,32,60,79,76,104,82,110,88,85,99,100,80,47,34,17
"21230 Lemu   (Masku )",1858,904,954,38,65,116,192,83,62,46,40,77,100,132,161,132,142,113,108,119,70,45,35,20
"21240 Askainen Keskus   (Masku )",864,418,446,44,29,43,51,32,21,13,22,27,54,61,45,62,80,64,72,65,41,33,23,26
"21250 Masku   (Masku )",6657,3277,3380,39,223,382,636,280,203,162,208,223,388,475,526,528,526,421,377,379,314,193,111,102
"21260 Ihala   (Raisio )",3630,1804,1826,40,97,189,282,165,97,102,124,143,183,258,278,302,343,223,256,225,168,107,59,29
"21270 Nousiainen   (Nousiainen )",4813,2382,2431,40,164,283,416,207,127,103,153,199,299,376,338,317,340,313,341,285,202,128,98,124
"21280 Kuloinen   (Raisio )",2240,1131,1109,41,82,122,178,66,55,45,58,107,139,168,137,142,156,189,186,153,114,73,46,24
"21290 Rusko   (Rusko )",4185,2135,2050,40,135,243,337,188,137,132,109,126,231,304,295,346,337,245,267,285,176,126,99,67
"21310 Vahto   (Rusko )",1805,895,910,40,63,105,148,74,49,44,61,73,107,161,116,145,125,123,116,95,72,64,23,41
"21330 Paattinen   (Turku )",1853,927,926,43,56,91,139,62,56,38,64,65,104,123,126,119,130,143,135,136,94,81,48,43
"21340 Tortinmäki   (Turku )",524,257,267,45,13,19,29,13,10,11,19,24,26,33,39,42,52,35,40,51,37,19,8,4
"21350 Ilmarinen   (Lieto )",1961,960,1001,38,58,118,206,98,52,43,57,75,100,167,156,143,168,117,136,101,75,39,30,22
"21360 Lieto Asemanseutu   (Lieto )",1828,873,955,40,66,100,154,61,58,35,51,62,114,142,140,132,137,119,133,132,78,63,33,18
"21370 Aura kk.   (Aura )",569,272,297,42,24,30,30,20,16,13,15,25,27,52,29,40,45,50,46,40,28,20,12,7
"21380 Aura Keskus   (Aura )",3407,1769,1638,39,136,207,292,138,94,74,122,175,230,243,216,243,225,206,218,204,137,109,59,79
"21410 Vanhalinna   (Lieto )",2341,1169,1172,38,97,135,214,89,67,58,74,92,146,175,175,217,193,153,119,141,84,54,33,25
"21420 Lieto Keskus   (Lieto )",7825,4046,3779,41,284,440,644,307,183,169,324,304,438,542,561,528,536,431,418,495,430,326,241,224
"21430 Yliskulma   (Lieto )",824,401,423,39,32,50,75,36,30,23,23,24,53,67,45,59,66,71,53,41,31,26,13,6
"21450 Tarvasjoki Keskus   (Lieto )",1843,930,913,43,46,96,146,78,55,44,51,49,119,104,122,127,145,118,136,131,93,67,44,72
"21480 Prunkila   (Marttila )",370,179,191,41,18,25,23,11,7,5,12,21,24,29,24,22,21,20,28,32,16,13,11,8
"21490 Marttila   (Marttila )",1108,582,526,46,32,50,69,25,26,19,33,48,65,75,55,72,66,82,81,80,78,53,48,51
"21500 Piikkiö   (Kaarina )",7222,3612,3610,40,245,422,646,269,204,149,194,282,399,577,536,530,547,460,426,473,349,208,177,129
"21510 Hevonpää   (Paimio )",480,233,247,39,25,34,42,16,11,5,12,17,38,38,32,32,29,29,43,32,19,8,12,6
"21520 Naskarla   (Paimio )",2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"21530 Paimio Keskus   (Paimio )",8463,4333,4130,42,288,472,602,307,187,182,351,397,584,603,550,535,522,505,555,630,472,297,196,228
"21540 Preitilä   (Paimio )",1330,657,673,40,42,74,121,58,31,41,37,36,66,97,95,97,113,138,98,90,49,24,12,11
"21555 Taatila   (Paimio )",324,148,176,42,14,17,28,7,7,3,5,14,21,25,24,18,32,21,21,22,19,11,10,5
"21560 Ollila   (Marttila )",503,218,285,45,13,23,31,22,12,13,15,19,17,31,30,35,35,40,41,41,38,27,8,12
"21570 Sauvo Keskus   (Sauvo )",2574,1288,1286,44,76,118,200,93,61,48,66,99,148,135,171,170,212,186,207,205,141,94,76,68
"21590 Karuna   (Sauvo )",444,210,234,47,11,18,20,16,6,3,13,10,17,23,30,35,49,34,49,43,38,10,9,10
"21600 Parainen Keskus   (Parainen )",10689,5462,5227,44,276,490,751,391,257,245,415,386,502,621,711,729,746,723,763,855,623,496,332,377
"21610 Kirjala   (Parainen )",1094,525,569,40,31,64,100,55,40,21,34,40,54,68,81,93,78,64,76,70,48,41,18,18
"21620 Kuusisto   (Kaarina )",2109,1083,1026,39,63,105,238,109,61,47,43,58,105,143,192,204,143,115,121,123,108,71,31,29
"21630 Lielahti   (Parainen )",582,284,298,41,15,24,51,34,18,17,19,8,25,35,51,59,47,40,33,42,33,16,7,8
"21650 Lillandet   (Parainen )",433,205,228,50,10,16,16,8,9,9,7,9,20,21,7,30,43,45,66,52,28,14,10,13
"21660 Nauvo Keskus   (Parainen )",759,392,367,48,19,27,40,10,16,18,41,33,23,36,48,47,56,50,62,80,63,33,25,32
"21670 Mattnäs-Nötö   (Parainen )",197,95,102,50,1,6,12,4,3,5,5,1,10,9,13,14,15,13,24,27,13,13,6,3
"21680 Nötö   (Parainen )",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"21710 Korppoo Keskus-Utö   (Parainen )",659,332,327,50,11,21,28,25,16,12,19,23,25,35,19,41,50,53,71,70,54,38,22,26
"21720 Korpoström   (Parainen )",22,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"21740 Utö   (Parainen )",44,20,24,45,2,4,2,1,0,0,0,0,4,2,0,3,7,7,5,3,3,0,0,1
"21750 Norrskata   (Parainen )",93,41,52,57,2,2,3,0,0,0,1,5,2,4,1,6,4,8,10,19,8,5,8,5
"21760 Houtskär Keskus   (Parainen )",395,181,214,52,8,14,14,8,7,4,16,19,13,18,13,18,31,32,37,41,37,24,16,25
"21770 Mossala   (Parainen )",127,60,67,44,2,6,6,7,8,7,2,2,1,6,17,8,9,5,7,12,12,7,1,2
"21800 Kyrö   (Pöytyä )",2459,1222,1237,42,82,142,181,99,62,48,130,134,136,153,120,165,140,157,162,182,118,85,82,81
"21820 Kumila   (Pöytyä )",351,168,183,43,15,19,37,10,2,3,10,12,14,34,25,14,30,19,25,23,22,13,11,13
"21840 Karinainen   (Pöytyä )",375,185,190,33,19,35,41,24,9,17,20,23,17,21,20,26,18,20,20,15,13,6,4,7
"21860 Auvainen   (Pöytyä )",420,196,224,39,18,24,45,19,12,15,15,12,21,24,25,35,27,26,23,27,16,12,8,16
"21870 Riihikoski   (Pöytyä )",1953,974,979,43,70,105,143,65,45,35,63,88,122,140,107,116,156,135,141,141,97,66,50,68
"21880 Pöytyä   (Pöytyä )",402,191,211,49,13,12,17,11,8,9,10,19,14,22,21,17,38,35,28,37,23,24,16,28
"21890 Haveri   (Pöytyä )",246,115,131,44,4,10,20,14,7,3,9,6,16,6,15,20,24,15,23,15,14,10,5,10
"21900 Yläne Keskus   (Pöytyä )",1522,764,758,47,39,74,99,51,31,26,42,62,66,77,81,97,103,100,99,132,104,99,62,78
"21930 Uusikartano   (Pöytyä )",542,249,293,46,15,14,34,17,12,9,16,20,27,39,23,29,58,43,61,47,35,25,13,5
"22100 Maarianhamina   (Maarianhamina )",11608,6052,5556,43,325,443,661,327,244,294,694,830,743,685,677,796,774,729,822,774,694,444,344,308
"22120 Möckelö   (Jomala )",853,416,437,37,38,58,83,31,18,12,31,46,61,71,63,71,68,58,53,34,23,13,17,4
"22130 Gottby   (Jomala )",831,424,407,39,26,49,85,41,16,17,18,31,43,59,77,77,51,54,60,56,31,21,9,10
"22140 Önningby   (Jomala )",1147,549,598,35,55,83,121,57,29,19,35,48,67,127,127,78,75,58,54,41,47,15,8,3
"22150 Jomala Centrum   (Jomala )",1812,885,927,40,70,97,141,59,35,38,88,124,124,117,106,126,140,121,100,102,96,55,41,32
"22160 Järsö   (Lemland )",341,168,173,43,12,18,22,12,9,10,7,10,18,20,28,30,23,20,30,25,28,7,11,1
"22220 Emkarby   (Finström )",395,188,207,41,17,25,20,12,12,3,18,17,23,29,34,34,32,22,32,21,14,21,5,4
"22240 Hammarland   (Hammarland )",1472,715,757,42,40,69,117,54,31,30,53,81,79,91,107,116,96,102,103,97,86,42,38,40
"22270 Storby   (Eckerö )",905,441,464,46,22,36,48,23,16,12,30,54,52,48,56,59,68,82,69,79,56,41,20,34
"22310 Pålsböle   (Finström )",528,261,267,43,14,18,48,16,14,10,24,26,31,24,35,39,39,37,43,34,28,23,11,14
"22320 Ödkarby   (Saltvik )",845,416,429,42,32,32,58,30,30,10,44,45,52,47,45,64,61,59,56,62,39,25,29,25
"22330 Tjudö   (Finström )",314,162,152,44,7,16,20,11,5,5,17,14,19,16,19,25,24,21,18,25,14,13,14,11
"22340 Geta   (Geta )",486,237,249,44,13,22,30,16,9,5,21,27,38,24,26,22,48,42,35,21,31,21,16,19
"22410 Godby   (Finström )",1582,810,772,41,57,87,125,61,34,39,78,93,87,77,116,112,112,82,103,109,83,70,27,30
"22430 Saltvik   (Saltvik )",693,350,343,45,26,35,52,22,8,9,22,19,32,57,47,34,51,48,58,51,48,24,20,30
"22520 Tosarby   (Sund )",487,231,256,46,8,16,30,11,12,7,32,21,13,26,34,39,39,40,43,44,35,17,12,8
"22530 Sund   (Sund )",509,255,254,44,16,17,52,13,8,10,10,21,25,25,48,25,47,33,31,36,35,31,12,14
"22550 Vårdö   (Vårdö )",407,203,204,47,9,12,27,19,5,7,15,26,10,23,20,26,35,24,26,34,24,22,27,16
"22610 Lemland   (Lemland )",1501,752,749,39,61,84,117,60,41,39,64,77,101,90,95,140,107,105,84,83,60,43,26,24
"22630 Lumparland   (Lumparland )",395,186,209,47,6,18,26,10,14,10,10,13,17,13,27,29,37,27,32,28,25,25,14,14
"22710 Ålands Degerby   (Föglö )",552,269,283,47,16,18,25,18,18,12,21,26,23,27,34,34,32,36,42,55,38,24,22,31
"22720 Sottunga   (Sottunga )",91,40,51,55,1,1,0,1,2,3,3,7,2,2,0,6,7,12,12,6,12,4,4,6
"22730 Kökar   (Kökar )",244,103,141,51,1,5,11,9,9,1,11,10,9,5,7,20,27,17,19,22,24,17,9,11
"22810 Seglinge   (Kumlinge )",33,18,15,50,0,0,3,1,0,0,5,1,0,1,0,2,4,2,2,4,2,4,2,0
"22820 Kumlinge   (Kumlinge )",183,85,98,53,1,3,5,4,2,3,7,14,9,6,6,4,16,25,22,10,10,9,12,15
"22830 Enklinge   (Kumlinge )",76,35,41,48,4,2,3,3,2,2,2,1,3,4,4,2,5,4,14,7,5,6,1,2
"22840 Lappo   (Brändö )",65,25,40,54,0,0,3,2,2,2,0,3,0,1,3,4,8,7,5,12,6,5,0,2
"22910 Torsholma   (Brändö )",87,40,47,42,3,1,8,4,4,3,6,8,0,4,3,10,6,2,2,8,4,6,2,3
"22920 Brändö-Åland   (Brändö )",155,73,82,56,4,1,3,1,1,1,2,10,8,4,3,7,14,22,15,15,23,5,3,13
"22930 Fiskö   (Brändö )",32,18,14,58,0,0,0,1,0,1,1,2,1,0,0,2,3,0,8,5,3,2,0,3
"22940 Åva   (Brändö )",92,37,55,47,1,5,6,3,0,1,7,1,3,7,5,9,4,6,7,6,8,6,6,1
"22950 Jurmo   (Brändö )",46,23,23,52,0,0,2,4,1,0,0,0,1,0,3,6,1,10,6,5,3,1,1,2
"23100 Mynämäki Keskus   (Mynämäki )",6192,3126,3066,45,158,244,421,224,168,134,252,225,363,319,351,428,489,433,444,459,382,259,209,230
"23120 Mietoinen Keskus   (Mynämäki )",901,448,453,44,32,41,58,24,22,18,32,43,47,58,49,46,75,75,90,77,51,32,14,17
"23140 Hietamäki   (Mynämäki )",664,320,344,45,17,23,43,26,15,17,20,28,34,37,31,49,58,60,58,55,35,33,15,10
"23200 Vinkkilä   (Vehmaa )",1565,787,778,47,36,58,104,38,35,36,59,72,67,77,78,98,95,133,146,123,101,83,52,74
"23210 Vehmaa   (Vehmaa )",570,282,288,47,20,24,23,20,12,7,24,15,22,37,36,43,50,38,38,53,38,18,24,28
"23260 Rautila   (Vehmaa )",187,97,90,45,2,10,9,5,6,1,11,5,6,17,6,14,17,20,16,22,5,7,6,2
"23310 Taivassalo   (Taivassalo )",1613,794,819,49,40,68,88,46,14,20,36,58,85,86,64,82,122,141,139,161,123,77,72,91
"23360 Kustavi   (Kustavi )",895,434,461,53,16,20,34,10,15,18,28,35,28,28,35,38,71,87,97,122,87,55,29,42
"23390 Iniö   (Parainen )",212,105,107,53,2,7,8,3,8,1,3,11,5,8,10,13,14,13,21,28,17,16,10,14
"23450 Lokalahti   (Uusikaupunki )",957,466,491,47,26,42,62,26,14,14,33,25,53,54,45,59,75,78,97,91,58,42,41,22
"23500 Uusikaupunki Keskus   (Uusikaupunki )",11159,5623,5536,46,269,396,611,277,223,219,543,609,551,552,599,671,782,824,932,1035,786,572,374,334
"23600 Kalanti Keskus   (Uusikaupunki )",2243,1102,1141,44,83,117,158,63,46,39,85,94,112,139,127,142,165,143,166,193,147,81,69,74
"23660 Kalanti Asemanseutu   (Uusikaupunki )",389,195,194,41,14,18,38,16,8,6,13,15,25,23,28,28,21,28,28,32,16,12,11,9
"23800 Laitila Keskus   (Laitila )",7981,4057,3924,44,253,383,550,272,193,159,329,398,457,453,459,486,552,559,583,558,434,361,281,261
"23840 Soukainen   (Laitila )",256,132,124,43,12,14,17,8,4,3,4,15,13,22,10,16,18,16,25,21,14,13,7,4
"23880 Suontaka   (Laitila )",102,46,56,44,0,7,5,5,3,1,4,2,8,5,5,7,8,9,12,11,5,0,2,3
"23930 Pyhämaa   (Uusikaupunki )",529,248,281,52,7,14,18,15,10,14,15,9,8,22,27,33,44,51,66,59,38,41,21,17
"23950 Pyhäranta   (Pyhäranta )",518,247,271,47,7,15,29,21,17,9,23,17,25,17,27,45,42,40,32,43,41,32,23,13
"23960 Santtio   (Pyhäranta )",239,124,115,47,4,14,12,11,4,5,4,10,9,7,19,12,26,8,21,27,18,12,7,9
"24100 Salo Keskus   (Salo )",9081,4987,4094,48,190,270,368,200,173,220,562,495,455,410,459,518,547,581,684,844,690,570,435,410
"24130 Ylhäisi   (Salo )",3891,1973,1918,42,115,215,343,145,83,94,159,131,209,281,280,278,280,236,249,236,189,145,95,128
"24240 Rappula   (Salo )",3973,2092,1881,49,70,111,185,116,86,108,215,178,174,169,185,280,253,235,297,335,277,223,191,285
"24260 Ollikkala   (Salo )",4453,2269,2184,44,128,178,230,95,85,89,213,273,266,281,236,291,303,378,396,375,273,184,97,82
"24280 Tupuri-Hähkänä   (Salo )",5100,2565,2535,37,167,285,529,249,152,118,194,221,315,439,404,424,418,317,291,283,140,84,41,29
"24800 Halikko Keskus   (Salo )",4613,2415,2198,45,88,150,303,171,132,123,196,201,224,249,300,366,323,301,370,341,260,233,133,149
"24910 Halikko Asemanseutu   (Salo )",1130,550,580,36,33,91,146,49,35,28,15,24,75,92,109,102,69,51,39,69,51,34,10,8
"25110 Kruusila   (Salo )",348,163,185,45,9,16,16,8,7,10,12,17,11,25,16,25,35,41,24,28,18,14,9,7
"25130 Muurla   (Salo )",1513,734,779,43,37,67,132,58,35,32,42,81,71,96,98,114,123,103,112,107,76,54,39,36
"25160 Tuohittu   (Salo )",117,58,59,45,3,7,4,1,2,2,6,7,11,4,4,8,10,8,15,10,2,5,3,5
"25170 Kotalato   (Salo )",138,66,72,44,4,3,15,5,3,0,6,6,10,7,6,8,9,7,13,15,12,4,0,5
"25180 Romsila   (Salo )",242,121,121,43,7,11,19,10,7,2,10,4,16,17,17,12,24,19,21,17,8,8,8,5
"25190 Inkere   (Salo )",1005,484,521,40,30,57,90,44,34,17,32,31,67,72,77,79,73,63,83,62,42,23,16,13
"25210 Vartsala   (Salo )",406,199,207,40,14,22,46,22,9,4,8,11,15,31,31,45,24,29,27,26,21,11,4,6
"25230 Angelniemi   (Salo )",365,181,184,48,2,12,24,13,9,10,13,7,12,14,28,22,36,29,33,33,20,30,11,7
"25240 Hajala   (Salo )",666,308,358,45,21,22,49,24,12,8,25,25,24,35,42,50,66,51,47,59,40,33,16,17
"25250 Märynummi   (Salo )",1016,511,505,41,27,50,76,43,27,29,45,31,55,69,69,82,55,83,96,73,49,23,16,18
"25260 Vaskio   (Salo )",1031,505,526,43,37,48,74,42,20,20,41,35,49,62,75,78,89,58,74,79,47,41,32,30
"25320 Raatala   (Salo )",417,196,221,45,7,14,28,16,12,8,17,14,12,26,28,32,42,24,36,33,20,19,18,11
"25330 Kuusjoki Keskus   (Salo )",807,386,421,45,28,36,52,20,11,10,35,49,45,44,46,34,51,78,62,82,38,25,31,30
"25340 Kanunki   (Salo )",401,189,212,45,6,20,27,18,6,7,12,15,23,22,25,24,41,20,37,34,25,14,13,12
"25360 Pertteli Keskus   (Salo )",1234,623,611,40,39,55,108,59,43,36,52,52,68,80,89,85,87,74,77,69,63,42,33,23
"25370 Hiisi   (Salo )",690,319,371,41,22,34,69,29,21,13,10,30,35,42,46,43,62,39,56,48,41,22,15,13
"25380 Rekijoki   (Salo )",465,229,236,50,5,13,25,11,5,9,14,20,16,18,17,30,46,38,54,51,37,27,13,16
"25390 Kiikala Keskus   (Salo )",815,391,424,48,16,36,45,28,18,12,27,23,41,39,44,50,55,54,75,73,63,43,39,34
"25410 Suomusjärvi Keskus   (Salo )",1142,578,564,49,19,40,64,30,31,22,38,43,59,43,53,77,86,92,99,96,68,57,52,73
"25420 Lahnajärvi   (Salo )",141,71,70,47,4,3,9,6,3,0,5,4,7,9,8,10,11,19,8,11,4,11,6,3
"25430 Kettula   (Salo )",67,32,35,55,0,0,0,4,1,3,1,0,1,1,6,4,4,9,12,6,5,5,4,1
"25460 Toija   (Salo )",1199,564,635,47,23,44,79,43,39,25,39,36,52,59,76,83,84,101,71,104,79,68,47,47
"25470 Kisko kk   (Salo )",307,140,167,49,5,11,16,7,15,3,7,11,12,19,14,10,16,26,16,46,37,18,8,10
"25500 Perniö Keskus   (Salo )",3416,1749,1667,47,73,136,236,110,72,78,103,132,149,200,203,192,212,235,256,295,219,205,139,171
"25520 Perniö Asemanseutu   (Salo )",621,308,313,46,12,17,47,21,13,14,21,26,31,30,30,32,55,59,68,64,28,25,13,15
"25540 Knaapila   (Salo )",205,102,103,46,6,9,12,8,4,3,6,9,6,16,9,15,7,18,24,17,18,8,7,3
"25550 Aijala   (Salo )",91,39,52,52,0,1,6,5,2,0,1,0,2,4,6,7,4,14,7,10,11,8,3,0
"25560 Koski Asemanseutu   (Salo )",221,101,120,46,3,12,16,4,3,4,6,4,11,15,16,16,22,18,25,14,17,4,7,4
"25570 Teijo-Mathildedal   (Salo )",559,282,277,50,10,11,33,20,6,11,9,12,15,27,33,37,49,47,58,65,45,41,16,14
"25610 Ylönkylä   (Salo )",395,183,212,45,7,14,30,10,7,7,14,22,12,23,18,36,39,33,28,32,27,18,10,8
"25630 Finby   (Salo )",280,144,136,51,2,16,13,8,3,4,4,4,9,16,16,17,22,25,19,29,29,14,16,14
"25640 Förby   (Salo )",247,122,125,51,7,3,9,9,5,3,4,7,10,14,16,23,13,18,20,31,16,11,9,19
"25650 Strömma   (Kemiönsaari )",102,47,55,52,3,4,3,0,1,1,6,2,3,4,6,1,7,9,17,16,7,4,3,5
"25660 Mathildedal   (Salo )",135,63,72,52,3,5,4,7,0,0,1,3,8,3,7,7,12,11,15,18,13,14,1,3
"25700 Kemiö Keskus   (Kemiönsaari )",2357,1201,1156,46,80,94,161,85,41,36,100,106,109,117,121,161,134,159,184,195,153,109,111,101
"25710 Vreta-Vestlax   (Kemiönsaari )",320,149,171,41,10,14,27,15,6,5,9,17,24,13,24,24,24,28,24,16,18,6,9,7
"25730 Mjösund   (Kemiönsaari )",101,49,52,47,1,6,6,2,3,2,1,4,4,3,10,6,9,9,8,6,13,1,5,2
"25760 Kiila   (Kemiönsaari )",139,65,74,49,3,8,11,3,2,2,2,5,5,5,9,7,8,7,17,13,14,5,5,8
"25810 Mark   (Kemiönsaari )",61,28,33,51,0,0,0,2,2,2,6,3,2,1,2,5,8,8,4,5,2,2,2,5
"25820 Vestlax   (Kemiönsaari )",102,47,55,43,5,5,4,3,3,2,5,5,7,6,1,11,6,8,7,12,3,3,2,4
"25830 Västanfjärd Keskus   (Kemiönsaari )",479,229,250,50,8,18,17,21,8,5,18,13,25,15,21,34,42,35,45,57,27,24,17,29
"25840 Nivelax   (Kemiönsaari )",275,133,142,44,7,15,23,9,9,2,9,11,19,18,12,16,14,25,19,14,19,18,13,3
"25860 Björkboda   (Kemiönsaari )",312,155,157,47,8,9,14,9,7,6,13,9,16,16,21,16,29,31,30,31,18,15,6,8
"25870 Dragsfjärd   (Kemiönsaari )",921,466,455,51,16,22,45,19,23,13,41,33,34,28,42,65,77,61,77,79,75,57,52,62
"25900 Taalintehdas   (Kemiönsaari )",1385,680,705,52,19,32,62,31,31,21,53,37,46,78,64,81,77,99,124,197,117,89,62,65
"25910 Vänoxa   (Kemiönsaari )",10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"25930 Kasnäs   (Kemiönsaari )",77,42,35,51,1,4,4,0,4,0,1,0,2,4,5,7,7,4,9,8,4,8,2,3
"25940 Hiittinen   (Kemiönsaari )",64,30,34,57,0,4,2,2,0,0,1,1,4,5,1,2,1,4,4,9,7,4,6,7
