"Postal code area","Inhabitants, 2014 (PT)","Labour force, 2014 (PT)","Employed, 2014 (PT)","Unemployed, 2014 (PT)","Persons outside the labour force, 2014 (PT)","Children aged 0 to 14, 2014 (PT)","Students, 2014 (PT)","Pensioners, 2014 (PT)","Others, 2014 (PT)"
"90420 Metsokangas   (Oulu )",10159,5068,4320,748,5091,3357,855,652,227
"90440 Kempele Keskus   (Kempele )",9177,4281,3636,645,4896,1968,729,1995,204
"90450 Honkanen   (Kempele )",7524,3684,3283,401,3840,2238,586,882,134
"90460 Oulunsalo Keskus   (Oulu )",8704,4078,3527,551,4626,2442,731,1247,206
"90470 Varjakka   (Oulu )",1249,530,455,75,719,368,112,205,34
"90480 Hailuoto   (Hailuoto )",995,397,339,58,598,124,42,416,16
"90500 Tuira   (Oulu )",8189,3761,2746,1015,4428,590,1075,2524,239
"90510 Hietasaari   (Oulu )",1745,994,840,154,751,220,160,342,29
"90520 Taskila-Toppila   (Oulu )",5026,2540,1793,747,2486,791,729,740,226
"90530 Välivainio   (Oulu )",5572,2988,2381,607,2584,466,803,1145,170
"90540 Kuivasjärvi   (Oulu )",10993,5526,4954,572,5467,3676,816,748,227
"90550 Pyykkösjärvi-Puolivälikangas   (Oulu )",4476,2004,1528,476,2472,670,441,1243,118
"90560 Koskela-Oulu   (Oulu )",2978,1430,1183,247,1548,374,342,773,59
"90570 Kaijonharju-Linnanmaa   (Oulu )",7081,3409,2720,689,3672,881,1844,649,298
"90580 Rajakylä   (Oulu )",4535,2137,1591,546,2398,713,512,1024,149
"90590 Teknologiakylä   (Oulu )",2,2,..,..,0,0,0,0,0
"90620 Rusko-Heikinharju   (Oulu )",544,256,198,58,288,88,38,151,11
"90630 Korvensuora   (Oulu )",6473,3381,2938,443,3092,1709,527,716,140
"90650 Haapalehto   (Oulu )",10453,5070,4305,765,5383,1966,919,2248,250
"90660 Sanginsuu   (Oulu )",657,316,257,59,341,130,36,164,11
"90670 Hiukkavaara   (Oulu )",697,365,332,33,332,214,54,47,17
"90800 Pateniemi   (Oulu )",8211,4010,3432,578,4201,1677,728,1617,179
"90810 Kiviniemi   (Oulu )",2998,1490,1315,175,1508,690,293,479,46
"90820 Kello   (Oulu )",3287,1498,1239,259,1789,866,267,565,91
"90830 Haukipudas Keskus   (Oulu )",8269,3688,3014,674,4581,2084,673,1622,202
"90840 Haukipudas Asemanseutu   (Oulu )",2012,862,707,155,1150,632,198,282,38
"90850 Martinniemi   (Oulu )",2283,1060,848,212,1223,611,152,390,70
"90860 Halosenniemi   (Oulu )",566,235,194,41,331,160,31,124,16
"90900 Kiiminki Keskus   (Oulu )",6765,2996,2574,422,3769,1965,510,1151,143
"90910 Kontio   (Oulu )",1682,721,638,83,961,595,141,179,46
"90940 Jääli   (Oulu )",5181,2566,2213,353,2615,1251,450,814,100
"91100 Ii Keskus   (Ii )",6483,2822,2304,518,3661,1767,452,1283,159
"91110 Ii Asemanseutu   (Ii )",880,390,322,68,490,235,57,171,27
"91140 Olhava   (Ii )",393,163,122,41,230,50,24,147,9
"91150 Yli-Olhava   (Ii )",162,61,47,14,101,29,10,57,5
"91200 Yli-Ii Keskus   (Oulu )",1316,496,374,122,820,323,87,378,32
"91210 Jakkukylä   (Oulu )",490,189,145,44,301,135,50,100,16
"91240 Tannila   (Oulu )",212,88,66,22,124,31,12,76,5
"91260 Pahkakoski-Räinä   (Oulu )",131,62,46,16,69,16,3,47,3
"91300 Ylikiiminki Keskus   (Oulu )",3325,1379,1084,295,1946,891,183,781,91
"91310 Arkala   (Oulu )",231,109,84,25,122,65,12,37,8
"91410 Jokirinne   (Muhos )",1001,436,378,58,565,333,78,133,21
"91430 Leppiniemi   (Muhos )",162,77,58,19,85,46,20,15,4
"91500 Muhos Keskus   (Muhos )",7251,3141,2632,509,4110,1808,523,1618,161
"91510 Rova   (Muhos )",469,216,194,22,253,109,38,97,9
"91560 Kylmälänkylä   (Muhos )",130,58,48,10,72,29,8,26,9
"91600 Utajärvi Keskus   (Utajärvi )",2151,858,732,126,1293,404,124,702,63
"91620 Sanginkylä   (Utajärvi )",184,74,60,14,110,36,9,56,9
"91630 Juorkuna   (Utajärvi )",104,33,24,9,71,1,2,68,0
"91640 Särkijärvi   (Utajärvi )",106,41,31,10,65,4,2,57,2
"91660 Ahmas   (Utajärvi )",284,131,107,24,153,36,24,84,9
"91670 Rokua   (Muhos )",1,1,..,..,0,0,0,0,0
"91700 Vaala Keskus-Oterma   (Vaala )",1581,562,454,108,1019,219,86,668,46
"91710 Jylhämä   (Vaala )",52,20,..,..,32,3,3,24,2
"91720 Oterma   (Vaala )",69,32,24,8,37,3,2,32,0
"91730 Kankari   (Vaala )",116,39,29,10,77,12,8,54,3
"91740 Jaalanka-Liminpuro   (Vaala )",124,51,35,16,73,7,6,56,4
"91750 Liminpuro   (Vaala )",59,17,..,..,42,9,3,28,2
"91760 Säräisniemi   (Vaala )",306,116,96,20,190,24,13,145,8
"91780 Neittävä   (Vaala )",116,48,36,12,68,13,10,40,5
"91790 Nuojua   (Vaala )",165,75,56,19,90,40,12,36,2
"91800 Tyrnävä   (Tyrnävä )",5791,2446,2113,333,3345,1971,425,793,156
"91900 Liminka Keskus   (Liminka )",5984,2639,2302,337,3345,1908,432,869,136
"91910 Tupos   (Liminka )",3214,1340,1205,135,1874,1365,294,154,61
"91930 Ala-Temmes   (Liminka )",460,204,170,34,256,98,30,122,6
"91950 Temmes   (Liminka )",690,297,241,56,393,141,44,193,15
"91980 Lumijoki   (Lumijoki )",2016,796,707,89,1220,593,143,411,73
"92100 Raahe Keskus   (Raahe )",4010,1707,1404,303,2303,428,297,1418,160
"92120 Ollinsaari-Mestauskallio   (Raahe )",3115,1416,1141,275,1699,564,249,712,174
"92130 Isoholmi-Antinkangas   (Raahe )",3257,1451,1302,149,1806,589,204,927,86
"92140 Pattijoki Keskus   (Raahe )",6274,2779,2458,321,3495,1635,467,1220,173
"92150 Kummatti-Junnilanmäki   (Raahe )",1375,534,393,141,841,175,137,443,86
"92160 Saloinen   (Raahe )",1777,760,668,92,1017,369,107,485,56
"92180 Lapaluoto   (Raahe )",149,59,42,17,90,10,11,63,6
"92210 Arkkukari   (Raahe )",920,350,310,40,570,308,65,167,30
"92220 Piehinki   (Raahe )",677,315,275,40,362,129,40,168,25
"92230 Mattilanperä   (Raahe )",240,120,103,17,120,56,15,47,2
"92240 Lasikangas   (Raahe )",304,144,129,15,160,64,13,73,10
"92260 Kopsa   (Raahe )",309,156,140,16,153,51,14,79,9
"92320 Siikajoki Keskus   (Siikajoki )",1035,427,361,66,608,248,81,258,21
"92330 Karinkanta   (Siikajoki )",223,96,83,13,127,40,10,71,6
"92350 Revonlahti   (Siikajoki )",824,345,300,45,479,235,70,141,33
"92400 Ruukki Keskus   (Siikajoki )",1763,714,607,107,1049,359,129,487,74
"92430 Paavola-Huumola   (Siikajoki )",989,385,344,41,604,219,72,283,30
"92440 Saarikoski   (Siikajoki )",37,24,..,..,13,..,..,..,..
"92450 Luohua   (Siikajoki )",347,128,105,23,219,105,20,80,14
"92470 Tuomioja   (Siikajoki )",253,118,104,14,135,53,7,70,5
"92500 Rantsila Keskus   (Siikalatva )",1562,604,520,84,958,295,96,518,49
"92520 Sipola   (Siikalatva )",84,28,..,..,56,14,6,32,4
"92530 Mankila   (Siikalatva )",174,76,65,11,98,32,13,49,4
"92600 Pulkkila Keskus   (Siikalatva )",1209,492,433,59,717,189,58,438,32
"92610 Vorna   (Siikalatva )",90,36,30,6,54,20,5,28,1
"92620 Piippola Keskus   (Siikalatva )",946,423,353,70,523,140,78,280,25
"92640 Leskelä   (Siikalatva )",194,95,75,20,99,16,10,69,4
"92650 Laakkola   (Siikalatva )",170,77,67,10,93,28,10,52,3
"92700 Kestilä   (Siikalatva )",1367,570,485,85,797,179,85,499,34
"92810 Pelsonsuo   (Vaala )",183,74,64,10,109,36,19,49,5
"92830 Veneheitto   (Vaala )",268,123,107,16,145,35,20,88,2
"92910 Tavastkenkä   (Pyhäntä )",284,133,107,26,151,45,22,79,5
"92920 Ahokylä   (Pyhäntä )",78,45,33,12,33,12,6,13,2
"92930 Pyhäntä   (Pyhäntä )",1185,488,414,74,697,269,88,319,21
"93100 Pudasjärvi Keskus   (Pudasjärvi )",5053,1916,1578,338,3137,839,326,1820,152
"93140 Kipinä   (Pudasjärvi )",483,182,144,38,301,94,36,148,23
"93160 Hetejärvi   (Pudasjärvi )",254,90,72,18,164,54,16,87,7
"93170 Yli-Kollaja   (Pudasjärvi )",111,38,34,4,73,24,9,36,4
"93180 Ikosenniemi   (Pudasjärvi )",32,10,..,..,22,..,..,..,..
"93187 Ala-Siurua   (Pudasjärvi )",147,63,50,13,84,21,6,50,7
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",118,48,37,11,70,9,5,48,8
"93195 Kokkokylä   (Pudasjärvi )",70,23,..,..,47,6,4,32,5
"93220 Livo   (Pudasjärvi )",117,43,35,8,74,25,9,39,1
"93225 Pärjänsuo   (Pudasjärvi )",259,94,71,23,165,69,21,66,9
"93240 Rytinki   (Pudasjärvi )",122,45,31,14,77,9,3,63,2
"93250 Sarajärvi   (Pudasjärvi )",251,76,51,25,175,32,18,111,14
"93270 Sotkajärvi   (Pudasjärvi )",474,223,186,37,251,67,33,136,15
"93277 Iinattijärvi   (Pudasjärvi )",150,71,49,22,79,14,5,55,5
"93280 Syöte   (Pudasjärvi )",258,109,89,20,149,45,16,78,10
"93290 Pintamo   (Pudasjärvi )",84,39,29,10,45,8,7,27,3
"93350 Jaurakkajärvi   (Pudasjärvi )",143,43,37,6,100,23,6,63,8
"93390 Puhoskylä   (Pudasjärvi )",224,92,72,20,132,18,10,95,9
"93400 Taivalkoski Keskus   (Taivalkoski )",3213,1309,1030,279,1904,529,225,1077,73
"93420 Jurmu   (Taivalkoski )",241,109,90,19,132,24,17,88,3
"93440 Loukusa   (Taivalkoski )",54,25,..,..,29,..,..,..,..
"93470 Inget   (Taivalkoski )",147,65,51,14,82,17,14,48,3
"93540 Tyrövaara   (Taivalkoski )",358,137,105,32,221,81,28,102,10
"93590 Vanhala   (Taivalkoski )",204,97,65,32,107,14,15,72,6
"93600 Kuusamo Keskus   (Kuusamo )",10718,4666,3934,732,6052,1648,814,3268,322
"93630 Kuoliovaara   (Kuusamo )",168,68,50,18,100,28,9,55,8
"93680 Vasaraperä   (Kuusamo )",143,52,42,10,91,19,14,53,5
"93730 Poussu   (Kuusamo )",42,16,..,..,26,..,..,..,..
"93760 Kemilä-Murtovaara-Teeriranta   (Kuusamo )",29,6,..,..,23,..,..,..,..
"93780 Teeriranta   (Kuusamo )",26,14,..,..,12,..,..,..,..
"93820 Aikkila-Rukatunturi   (Kuusamo )",136,72,59,13,64,20,7,33,4
"93830 Rukatunturi   (Kuusamo )",264,162,150,12,102,56,18,22,6
"93840 Patoniemi   (Kuusamo )",23,8,..,..,15,..,..,..,..
"93850 Käylä-Patoniemi   (Kuusamo )",255,90,70,20,165,49,11,95,10
"93920 Määttälänvaara   (Kuusamo )",138,50,40,10,88,39,14,34,1
"93940 Vuotunki   (Kuusamo )",90,35,28,7,55,15,9,29,2
"93990 Kärpänkylä   (Kuusamo )",14,5,..,..,9,..,..,..,..
"93999 Kuusamo   (Kuusamo )",3724,1681,1382,299,2043,569,236,1125,113
"94100 Kemi Keskus   (Kemi )",6441,2560,1857,703,3881,567,575,2521,218
"94200 Torvinen-Vainio   (Kemi )",2565,1059,829,230,1506,405,203,824,74
"94300 Pajusaari   (Kemi )",324,153,127,26,171,57,21,84,9
"94400 Keminmaa Keskus   (Keminmaa )",2804,1166,977,189,1638,426,212,937,63
"94430 Kaakamo   (Tornio )",1004,463,386,77,541,224,69,226,22
"94450 Lassila-Jokisuu   (Keminmaa )",2428,1241,1078,163,1187,597,196,350,44
"94460 Ruottala   (Tornio )",179,68,60,8,111,24,10,73,4
"94500 Lautiosaari   (Keminmaa )",2142,956,773,183,1186,340,156,622,68
"94600 Ristikangas-Kivikko   (Kemi )",2879,1305,1114,191,1574,618,228,649,79
"94700 Takajärvi-Haukkari   (Kemi )",6201,2762,2179,583,3439,1080,487,1710,162
"94720 Peurasaari   (Kemi )",1033,562,469,93,471,144,68,241,18
"94800 Veitsiluoto   (Kemi )",.,.,.,.,.,.,.,.,.
"94830 Pikku Berliini-Hepola   (Kemi )",1863,700,484,216,1163,239,92,753,79
"94900 Ajos   (Kemi )",374,163,135,28,211,80,27,96,8
"95100 Kuivaniemi Keskus   (Ii )",1027,412,314,98,615,149,56,381,29
"95110 Kuivaniemi kk   (Ii )",305,134,99,35,171,39,17,107,8
"95130 Hyryoja   (Ii )",156,57,47,10,99,37,10,48,4
"95160 Oijärvi-Lamminperä   (Ii )",216,87,62,25,129,17,9,98,5
"95200 Simo Keskus   (Simo )",1356,546,439,107,810,210,69,506,25
"95210 Filpus   (Simo )",269,112,90,22,157,49,18,85,5
"95220 Simoniemi   (Simo )",323,131,107,24,192,63,19,101,9
"95225 Viantie   (Simo )",227,84,70,14,143,35,19,87,2
"95230 Maksniemi   (Simo )",813,344,275,69,469,150,60,247,12
"95255 Alaniemi   (Simo )",87,32,27,5,55,12,3,37,3
"95260 Tainionjoki   (Simo )",54,20,..,..,34,3,6,22,3
"95270 Yli-Kärppä-Tainionjoki   (Simo )",132,56,40,16,76,20,8,45,3
"95300 Tervola Keskus   (Tervola )",1877,751,609,142,1126,292,152,646,36
"95310 Liedakkala   (Keminmaa )",455,209,181,28,246,79,42,113,12
"95315 Törmä   (Keminmaa )",202,96,76,20,106,27,15,60,4
"95325 Paakkola   (Tervola )",163,71,58,13,92,18,12,60,2
"95330 Tervola   (Tervola )",505,220,161,59,285,75,25,166,19
"95340 Loue   (Tervola )",266,106,91,15,160,38,17,97,8
"95350 Peura   (Tervola )",20,7,..,..,13,..,..,..,..
"95355 Koivu-Peura   (Tervola )",290,114,80,34,176,37,21,113,5
"95365 Maula   (Keminmaa )",272,116,99,17,156,44,19,85,8
"95370 Itäkoski   (Keminmaa )",197,90,72,18,107,23,12,70,2
"95375 Yli-Paakkola   (Tervola )",115,46,37,9,69,24,10,33,2
"95400 Tornio Keskus   (Tornio )",2633,967,747,220,1666,154,347,1082,83
"95410 Kiviranta   (Tornio )",3223,1484,1216,268,1739,600,230,797,112
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",3984,1905,1468,437,2079,652,355,919,153
"95430 Suensaari   (Tornio )",1231,553,427,126,678,178,110,340,50
"95440 Kyläjoki   (Tornio )",935,410,354,56,525,222,66,210,27
"95450 Kirkonmäki   (Tornio )",3582,1848,1609,239,1734,887,304,468,75
"95460 Kantojärvi   (Tornio )",1087,490,415,75,597,272,79,217,29
"95470 Pirkkiö-Röyttä   (Tornio )",976,487,424,63,489,186,82,204,17
"95490 Terästehtaanalue   (Tornio )",.,.,.,.,.,.,.,.,.
"95500 Vojakkala-Yli-Liakka   (Tornio )",1136,548,487,61,588,217,85,264,22
"95520 Kukkola   (Tornio )",320,157,121,36,163,38,12,107,6
"95530 Karunki   (Tornio )",801,314,248,66,487,184,49,239,15
"95540 Korpikylä   (Tornio )",86,32,25,7,54,11,4,37,2
"95560 Aapajoki   (Tornio )",222,98,92,6,124,49,15,55,5
"95590 Arpela   (Tornio )",838,406,335,71,432,144,58,217,13
"95600 Ylitornio Keskus   (Ylitornio )",2143,910,744,166,1233,243,152,792,46
"95610 Kainuunkylä   (Ylitornio )",230,107,93,14,123,18,13,86,6
"95615 Pekanpää   (Ylitornio )",108,49,43,6,59,13,4,42,0
"95620 Aavasaksa   (Ylitornio )",430,182,148,34,248,47,28,150,23
"95630 Kuivakangas   (Ylitornio )",147,77,66,11,70,22,8,39,1
"95635 Kaulinranta   (Ylitornio )",229,93,75,18,136,31,10,92,3
"95640 Juoksenki   (Pello )",217,85,59,26,132,10,6,105,11
"95645 Turtola   (Pello )",266,110,86,24,156,30,11,105,10
"95655 Etelä-Portimojärvi   (Ylitornio )",133,50,38,12,83,20,13,45,5
"95660 Kantomaanpää   (Ylitornio )",181,68,51,17,113,14,13,84,2
"95670 Pessalompolo   (Ylitornio )",120,34,23,11,86,9,4,70,3
"95675 Meltosjärvi   (Ylitornio )",131,24,..,..,107,9,3,90,5
"95680 Lohijärvi   (Ylitornio )",55,14,..,..,41,2,0,37,2
"95690 Mellakoski   (Ylitornio )",197,82,64,18,115,29,9,73,4
"95700 Pello Keskus   (Pello )",2324,958,812,146,1366,228,123,969,46
"95710 Naamijoki   (Pello )",40,22,..,..,18,..,..,..,..
"95720 Jarhoinen   (Pello )",36,18,..,..,18,..,..,..,..
"95750 Orajärvi   (Pello )",122,42,31,11,80,11,6,61,2
"95760 Konttajärvi   (Pello )",108,40,30,10,68,10,6,52,0
"95770 Lankojärvi   (Pello )",194,70,53,17,124,24,8,89,3
"95780 Sirkkakoski   (Pello )",122,60,46,14,62,6,7,47,2
"95790 Lampsijärvi   (Pello )",88,36,27,9,52,7,2,42,1
"95800 Sieppijärvi-Taapajärvi   (Kolari )",481,199,153,46,282,55,18,191,18
"95830 Vaattojärvi   (Kolari )",174,77,67,10,97,21,12,54,10
"95840 Venejärvenkylä   (Kolari )",69,24,..,..,45,4,4,35,2
"95850 Ruokojärvi   (Kolari )",31,15,..,..,16,..,..,..,..
"95860 Pasmajärvi   (Kolari )",41,22,..,..,19,..,..,..,..
"95900 Kolari Keskus   (Kolari )",1851,833,678,155,1018,242,109,618,49
"95920 Saaripudas   (Kolari )",165,71,56,15,94,17,11,64,2
"95930 Äkäsjoensuu   (Kolari )",122,62,52,10,60,7,10,41,2
"95940 Tapojärvi   (Muonio )",51,24,..,..,27,..,..,..,..
"95950 Kihlanki-Tapojärvi   (Muonio )",50,25,..,..,25,..,..,..,..
"95970 Äkäslompolo   (Muonio )",561,312,275,37,249,108,31,78,32
"95980 Ylläsjärvi   (Kolari )",254,148,135,13,106,61,13,23,9
"95990 Kurtakko   (Kolari )",78,43,38,5,35,6,4,24,1
"96100 Rovaniemi Keskus   (Rovaniemi )",9768,4714,3951,763,5054,997,1054,2766,237
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",4019,2050,1828,222,1969,1077,330,481,81
"96200 Sahanperä-Ratantaus   (Rovaniemi )",4942,2423,2055,368,2519,484,511,1385,139
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",5551,2818,2426,392,2733,725,1006,870,132
"96320 Teollisuuskylä   (Rovaniemi )",28,21,..,..,7,..,..,..,..
"96400 Pullinranta-Kiiruna   (Rovaniemi )",3528,1727,1519,208,1801,491,450,758,102
"96440 Ounasrinne   (Rovaniemi )",3192,1544,1207,337,1648,659,298,574,117
"96460 Pöykkölä   (Rovaniemi )",2678,1457,1323,134,1221,671,214,298,38
"96500 Korkalovaara   (Rovaniemi )",5740,2789,2263,526,2951,995,456,1331,169
"96600 Koskenkylä   (Rovaniemi )",1275,627,564,63,648,290,127,206,25
"96700 Niskanperä   (Rovaniemi )",802,412,367,45,390,210,68,97,15
"96800 Ylikylä-Patosaari   (Rovaniemi )",1662,829,725,104,833,436,131,223,43
"96900 Saarenkylä   (Rovaniemi )",7059,3384,3049,335,3675,1572,541,1441,121
"96910 Syväsenvaara   (Rovaniemi )",2848,1454,1276,178,1394,486,192,670,46
"96930 Napapiiri Rovaniemi   (Rovaniemi )",62,30,23,7,32,17,5,10,0
"96960 Someroharju   (Rovaniemi )",139,97,82,15,42,25,9,4,4
"97110 Rautionsaari   (Rovaniemi )",529,212,184,28,317,104,54,151,8
"97130 Hirvas   (Rovaniemi )",822,436,368,68,386,205,34,126,21
"97140 Muurola   (Rovaniemi )",1241,508,388,120,733,210,88,406,29
"97145 Totonvaara   (Rovaniemi )",11,0,0,0,11,..,..,..,..
"97160 Petäjäinen   (Rovaniemi )",109,51,39,12,58,13,6,36,3
"97170 Jaatila   (Rovaniemi )",164,76,61,15,88,17,16,50,5
"97220 Sinettä   (Rovaniemi )",841,397,342,55,444,185,76,162,21
"97240 Sonka   (Rovaniemi )",306,107,89,18,199,28,13,150,8
"97250 Raanujärvi   (Ylitornio )",207,82,67,15,125,21,14,84,6
"97280 Tapio   (Rovaniemi )",334,139,117,22,195,41,13,136,5
"97290 Marraskoski   (Rovaniemi )",109,48,37,11,61,17,5,36,3
"97310 Patokoski   (Rovaniemi )",123,56,43,13,67,9,5,52,1
"97320 Marrasjärvi   (Rovaniemi )",72,30,20,10,42,1,1,37,3
"97330 Rattosjärvi   (Pello )",53,22,..,..,31,2,0,26,3
"97335 Ruuhivaara   (Pello )",79,28,..,..,51,4,3,38,6
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",345,125,100,25,220,26,13,178,3
"97370 Unarin-Luusua   (Sodankylä )",50,24,..,..,26,..,..,..,..
"97380 Kukasranta   (Sodankylä )",30,10,..,..,20,..,..,..,..
"97390 Kierinki   (Sodankylä )",138,54,41,13,84,9,8,61,6
"97420 Lohiniva   (Kittilä )",430,185,134,51,245,48,17,173,7
"97430 Taapajärvi   (Kolari )",2,0,0,0,2,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",156,62,51,11,94,21,10,61,2
"97510 Vikajärvi   (Rovaniemi )",187,90,75,15,97,24,13,54,6
"97520 Nampa   (Rovaniemi )",46,20,..,..,26,..,..,..,..
"97530 Nampa-Yli-Nampa   (Rovaniemi )",89,34,28,6,55,8,1,45,1
"97540 Tiainen   (Rovaniemi )",81,35,24,11,46,4,1,39,2
"97580 Misi   (Rovaniemi )",84,39,25,14,45,4,4,35,2
"97590 Raajärvi   (Kemijärvi )",7,5,..,..,2,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",459,218,184,34,241,79,34,119,9
"97615 Tennirova   (Rovaniemi )",27,13,..,..,14,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",94,43,36,7,51,17,4,29,1
"97625 Vanttauskoski   (Rovaniemi )",349,126,105,21,223,47,20,147,9
"97630 Pekkala   (Rovaniemi )",98,40,31,9,58,9,2,41,6
"97635 Juuniemi   (Rovaniemi )",76,34,26,8,42,3,6,33,0
"97645 Juujärvi   (Kemijärvi )",112,34,28,6,78,1,2,73,2
"97650 Juotas   (Rovaniemi )",136,58,45,13,78,12,7,52,7
"97655 Autti   (Rovaniemi )",149,49,40,9,100,9,10,75,6
"97665 Pohjasperä   (Ranua )",187,75,58,17,112,12,9,85,6
"97670 Kivitaipale   (Rovaniemi )",268,121,96,25,147,57,12,74,4
"97675 Narkaus-Kämät   (Rovaniemi )",152,73,57,16,79,16,8,51,4
"97680 Saari-Kämä   (Rovaniemi )",84,40,27,13,44,19,7,16,2
"97685 Siika-Kämä   (Rovaniemi )",42,17,..,..,25,..,..,..,..
"97690 Sulaoja   (Rovaniemi )",124,60,47,13,64,20,8,33,3
"97700 Ranua Keskus   (Ranua )",3148,1209,980,229,1939,645,250,941,103
"97715 Raiskio   (Ranua )",169,75,59,16,94,10,7,72,5
"97720 Yli-Simo-Raiskio   (Ranua )",92,38,24,14,54,12,2,36,4
"97760 Saariharju   (Ranua )",147,65,49,16,82,27,8,38,9
"97765 Kuha-Impiö-Itäranua   (Ranua )",114,37,30,7,77,34,10,29,4
"97770 Petäjäjärvi   (Ranua )",16,7,..,..,9,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",109,31,26,5,78,34,8,27,9
"97785 Kelankylä   (Ranua )",65,32,24,8,33,3,2,24,4
"97810 Suorsa   (Posio )",21,6,..,..,15,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",67,20,..,..,47,15,6,23,3
"97820 Perä-Posio   (Posio )",107,32,22,10,75,8,5,60,2
"97840 Lehtiniemi   (Posio )",100,48,41,7,52,12,4,34,2
"97850 Ristilä   (Posio )",93,35,14,21,58,5,2,50,1
"97870 Jumisko   (Posio )",40,12,..,..,28,..,..,..,..
"97880 Nolimo-Jumisko   (Posio )",45,23,..,..,22,..,..,..,..
"97890 Karjalaisenniemi   (Posio )",247,123,110,13,124,35,13,70,6
"97895 Mourujärvi   (Posio )",106,54,43,11,52,9,3,37,3
"97900 Posio Keskus   (Posio )",1970,775,623,152,1195,207,109,840,39
"97920 Suonnankylä   (Posio )",104,45,34,11,59,16,7,31,5
"97925 Tolva   (Posio )",74,28,..,..,46,4,3,39,0
"97940 Lohiranta   (Posio )",88,40,35,5,48,7,7,34,0
"97950 Säikkä   (Posio )",24,7,..,..,17,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",99,35,23,12,64,9,5,48,2
"97965 Kynsilä   (Posio )",96,41,33,8,55,9,3,42,1
"97970 Sirniö   (Posio )",78,26,..,..,52,5,4,41,2
"97980 Anetjärvi   (Posio )",143,65,52,13,78,12,11,51,4
"97999 Köngäs   (Kittilä )",.,.,.,.,.,.,.,.,.
"98100 Kemijärvi Keskus   (Kemijärvi )",2685,1002,798,204,1683,233,125,1275,50
"98120 Särkikangas   (Kemijärvi )",1828,743,526,217,1085,181,122,719,63
"98230 Luusua-Karsimus   (Kemijärvi )",195,70,52,18,125,6,4,110,5
"98310 Karvakko   (Kemijärvi )",566,241,192,49,325,76,27,210,12
"98350 Tapionniemi   (Kemijärvi )",142,64,52,12,78,7,3,66,2
"98360 Vuostimo   (Kemijärvi )",139,47,28,19,92,17,3,71,1
"98400 Isokylä-Ryti-Lehtola   (Kemijärvi )",659,318,259,59,341,89,53,186,13
"98420 Ryti-Lehtola   (Kemijärvi )",129,67,42,25,62,10,6,45,1
"98440 Kallaanvaara   (Kemijärvi )",815,363,300,63,452,125,49,267,11
"98450 Kostamo   (Kemijärvi )",286,131,98,33,155,34,17,98,6
"98500 Pelkosenniemi Keskus   (Pelkosenniemi )",507,212,164,48,295,46,20,214,15
"98510 Saunavaara   (Pelkosenniemi )",50,16,..,..,34,2,3,28,1
"98530 Pyhätunturi   (Pelkosenniemi )",216,128,108,20,88,20,10,52,6
"98550 Suvanto   (Pelkosenniemi )",29,12,..,..,17,..,..,..,..
"98560 Kairala-Luiro   (Pelkosenniemi )",89,38,31,7,51,4,5,39,3
"98570 Aapajärvi   (Pelkosenniemi )",35,9,..,..,26,..,..,..,..
"98580 Luiro   (Pelkosenniemi )",34,14,..,..,20,..,..,..,..
"98600 Kursu   (Salla )",270,107,64,43,163,24,11,120,8
"98620 Pahkakumpu   (Salla )",69,33,23,10,36,8,1,26,1
"98630 Ahvenselkä   (Pelkosenniemi )",75,36,17,19,39,10,4,22,3
"98660 Salmivaara   (Salla )",128,63,43,20,65,10,3,50,2
"98710 Joutsijärvi   (Kemijärvi )",111,54,41,13,57,6,5,42,4
"98720 Suomutunturi   (Kemijärvi )",103,40,21,19,63,6,1,48,8
"98760 Hirvasvaara-Paloperä   (Salla )",68,31,15,16,37,0,4,33,0
"98770 Aholanvaara   (Salla )",46,8,..,..,38,2,0,36,0
"98780 Maaninkavaara   (Posio )",87,42,31,11,45,15,8,21,1
"98790 Paloperä   (Salla )",42,14,..,..,28,..,..,..,..
"98800 Savukoski Keskus-Värriö   (Savukoski )",571,256,209,47,315,67,24,209,15
"98810 Lunkkaus   (Savukoski )",41,21,..,..,20,..,..,..,..
"98820 Värriö   (Savukoski )",51,27,..,..,24,..,..,..,..
"98830 Martti-Ruuvaoja   (Savukoski )",165,93,62,31,72,15,6,46,5
"98840 Ruuvaoja   (Savukoski )",16,9,..,..,7,..,..,..,..
"98850 Kuosku   (Savukoski )",132,62,50,12,70,20,9,39,2
"98900 Salla Keskus   (Salla )",2215,931,720,211,1284,221,103,929,31
"98920 Kelloselkä   (Salla )",165,58,45,13,107,22,9,74,2
"98930 Kotalankylä   (Salla )",103,36,28,8,67,12,3,48,4
"98950 Saija   (Salla )",154,64,54,10,90,15,15,59,1
