"Postal code area","Households, total, 2014 (TR)","Average income of households, 2014 (TR)","Median income of households, 2014 (TR)","Households belonging to the lowest income category, 2014 (TR)","Households belonging to the middle income category, 2014 (TR)","Households belonging to the highest income category, 2014 (TR)","Accumulated purchasing power of households, 2014 (TR)"
"89670 Näljänkä   (Suomussalmi )",119,29830,25528,55,60,4,3549824
"89680 Vaaranniva   (Suomussalmi )",52,27936,20321,29,19,4,1452649
"89730 Ahjola   (Suomussalmi )",15,..,..,..,..,..,..
"89740 Kianta   (Suomussalmi )",28,..,..,..,..,..,..
"89760 Piispajärvi-Peranka-Kaikkoinen   (Suomus",49,29094,25389,23,25,1,1425609
"89770 Peranka   (Suomussalmi )",23,..,..,..,..,..,..
"89780 Kaikkonen   (Suomussalmi )",32,33225,29368,11,19,2,1063198
"89800 Suomussalmi Keskus   (Suomussalmi )",698,34360,29202,220,406,72,23983367
"89830 Ala-Vuokki   (Suomussalmi )",30,29438,23655,14,14,2,883133
"89840 Ylä-Vuokki   (Suomussalmi )",43,26657,23796,17,26,0,1146254
"89920 Ruhtinansalmi   (Suomussalmi )",189,31277,26766,66,112,11,5911278
"90100 Oulu Keskus   (Oulu )",5388,30432,22537,1965,2616,807,163969030
"90120 Heinäpää   (Oulu )",4532,26574,22168,1693,2370,469,120434222
"90130 Raksila   (Oulu )",3823,29523,24241,1324,1962,537,112865277
"90140 Karjasilta   (Oulu )",1764,36038,26785,480,961,323,63571081
"90150 Höyhtyä   (Oulu )",3103,33880,28087,898,1750,455,105128138
"90220 Kontinkangas   (Oulu )",447,21900,18222,246,178,23,9789132
"90230 Värttö-Maikkula   (Oulu )",3768,42547,32560,874,1946,948,160317116
"90240 Iinatti   (Oulu )",3017,45340,34851,631,1707,679,136790484
"90250 Kaukovainio   (Oulu )",3944,26069,21567,1674,1976,294,102817787
"90310 Madekoski   (Oulu )",1023,59295,44245,166,613,244,60658548
"90400 Äimärautio   (Oulu )",486,29981,25193,138,286,62,14570755
"90410 Kaakkuri   (Oulu )",1760,47920,42586,299,1021,440,84339815
"90420 Metsokangas   (Oulu )",3861,43172,38323,825,2330,706,166687629
"90440 Kempele Keskus   (Kempele )",3923,40493,35258,756,2549,618,158854735
"90450 Honkanen   (Kempele )",2636,49188,47006,332,1730,574,129660046
"90460 Oulunsalo Keskus   (Oulu )",3181,46664,41541,542,2018,621,148438612
"90470 Varjakka   (Oulu )",402,53403,44971,66,262,74,21468071
"90480 Hailuoto   (Hailuoto )",495,37894,31149,111,302,82,18757496
"90500 Tuira   (Oulu )",5443,25072,19797,2448,2541,454,136465336
"90510 Hietasaari   (Oulu )",950,36617,30623,234,487,229,34786545
"90520 Taskila-Toppila   (Oulu )",2735,28370,22921,1240,1201,294,77591990
"90530 Välivainio   (Oulu )",3413,28261,22942,1350,1699,364,96454806
"90540 Kuivasjärvi   (Oulu )",3715,51622,49610,405,2303,1007,191775317
"90550 Pyykkösjärvi-Puolivälikangas   (Oulu )",2363,32593,27065,742,1293,328,77016856
"90560 Koskela-Oulu   (Oulu )",1609,32340,27392,473,932,204,52034916
"90570 Kaijonharju-Linnanmaa   (Oulu )",3961,26391,20899,2012,1561,388,104535867
"90580 Rajakylä   (Oulu )",2244,34180,28362,808,1128,308,76699359
"90590 Teknologiakylä   (Oulu )",2,..,..,..,..,..,..
"90620 Rusko-Heikinharju   (Oulu )",227,39403,35191,57,131,39,8944542
"90630 Korvensuora   (Oulu )",2535,44871,43263,362,1640,533,113748763
"90650 Haapalehto   (Oulu )",4724,43727,36302,919,2730,1075,206565757
"90660 Sanginsuu   (Oulu )",268,51036,44532,29,150,89,13677683
"90670 Hiukkavaara   (Oulu )",273,43356,41409,47,166,60,11836165
"90800 Pateniemi   (Oulu )",3363,44948,40311,565,2071,727,151160355
"90810 Kiviniemi   (Oulu )",1152,48169,44978,152,707,293,55490870
"90820 Kello   (Oulu )",1204,45013,42364,233,737,234,54195693
"90830 Haukipudas Keskus   (Oulu )",3419,39386,34831,851,2075,493,134661613
"90840 Haukipudas Asemanseutu   (Oulu )",654,45436,43589,158,387,109,29715376
"90850 Martinniemi   (Oulu )",893,38123,36536,217,578,98,34043899
"90860 Halosenniemi   (Oulu )",206,42352,39877,43,120,43,8724411
"90900 Kiiminki Keskus   (Oulu )",2425,43762,41719,427,1584,414,106123081
"90910 Kontio   (Oulu )",492,51932,50259,81,309,102,25550732
"90940 Jääli   (Oulu )",1993,46291,43085,281,1284,428,92257077
"91100 Ii Keskus   (Ii )",2509,39431,35796,646,1537,326,98931584
"91110 Ii Asemanseutu   (Ii )",313,45262,40739,76,182,55,14167100
"91140 Olhava   (Ii )",185,34707,30246,53,115,17,6420818
"91150 Yli-Olhava   (Ii )",80,28730,21915,35,37,8,2298423
"91200 Yli-Ii Keskus   (Oulu )",510,38128,31500,159,284,67,19445384
"91210 Jakkukylä   (Oulu )",153,41709,38395,42,96,15,6381434
"91240 Tannila   (Oulu )",97,34405,27477,41,42,14,3337300
"91260 Pahkakoski-Räinä   (Oulu )",64,32526,28585,18,39,7,2081686
"91300 Ylikiiminki Keskus   (Oulu )",1276,38075,33977,386,742,148,48583754
"91310 Arkala   (Oulu )",90,39907,41767,24,49,17,3591587
"91410 Jokirinne   (Muhos )",318,47020,46016,61,198,59,14952435
"91430 Leppiniemi   (Muhos )",66,35215,29542,26,32,8,2324182
"91500 Muhos Keskus   (Muhos )",2941,38337,34020,767,1781,393,112748444
"91510 Rova   (Muhos )",175,47168,45705,26,116,33,8254413
"91560 Kylmälänkylä   (Muhos )",52,30002,27919,26,24,2,1560109
"91600 Utajärvi Keskus   (Utajärvi )",939,34889,29118,298,552,89,32760811
"91620 Sanginkylä   (Utajärvi )",74,35885,31953,21,48,5,2655472
"91630 Juorkuna   (Utajärvi )",59,29363,25699,21,34,4,1732401
"91640 Särkijärvi   (Utajärvi )",53,35009,32420,15,33,5,1855500
"91660 Ahmas   (Utajärvi )",135,34198,28880,50,72,13,4616729
"91670 Rokua   (Muhos )",1,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",843,29759,24619,313,465,65,25086715
"91710 Jylhämä   (Vaala )",32,26969,23595,12,19,1,862999
"91720 Oterma   (Vaala )",36,36700,24103,10,20,6,1321193
"91730 Kankari   (Vaala )",55,33802,28273,16,33,6,1859096
"91740 Jaalanka-Liminpuro   (Vaala )",63,30338,26853,24,33,6,1911266
"91750 Liminpuro   (Vaala )",28,..,..,..,..,..,..
"91760 Säräisniemi   (Vaala )",174,31372,26824,55,105,14,5458731
"91780 Neittävä   (Vaala )",51,34577,28029,19,29,3,1763408
"91790 Nuojua   (Vaala )",57,37397,35755,22,28,7,2131634
"91800 Tyrnävä   (Tyrnävä )",1883,43354,42598,470,1146,267,81635384
"91900 Liminka Keskus   (Liminka )",2075,44194,42733,414,1330,331,91702446
"91910 Tupos   (Liminka )",810,54733,53914,114,547,149,44333595
"91930 Ala-Temmes   (Liminka )",170,45033,43062,32,99,39,7655670
"91950 Temmes   (Liminka )",305,34433,30090,105,166,34,10501927
"91980 Lumijoki   (Lumijoki )",748,38477,34857,249,400,99,28780550
"92100 Raahe Keskus   (Raahe )",2337,30821,24761,733,1308,296,72029357
"92120 Ollinsaari-Mestauskallio   (Raahe )",1525,34781,32005,450,851,224,53041356
"92130 Isoholmi-Antinkangas   (Raahe )",1474,42211,37928,199,976,299,62219182
"92140 Pattijoki Keskus   (Raahe )",2372,43581,41338,344,1607,421,103373946
"92150 Kummatti-Junnilanmäki   (Raahe )",827,26043,21097,361,419,47,21537211
"92160 Saloinen   (Raahe )",727,42733,41692,71,523,133,31067022
"92180 Lapaluoto   (Raahe )",77,32554,31061,14,59,4,2506663
"92210 Arkkukari   (Raahe )",281,48496,48633,56,162,63,13627351
"92220 Piehinki   (Raahe )",277,43379,41748,39,179,59,12015983
"92230 Mattilanperä   (Raahe )",86,45925,45514,8,65,13,3949557
"92240 Lasikangas   (Raahe )",126,42763,39631,12,88,26,5388092
"92260 Kopsa   (Raahe )",135,44240,43726,21,75,39,5972395
"92320 Siikajoki Keskus   (Siikajoki )",413,41213,36206,99,244,70,17020993
"92330 Karinkanta   (Siikajoki )",94,39818,34041,32,46,16,3742926
"92350 Revonlahti   (Siikajoki )",306,41839,38282,69,181,56,12802857
"92400 Ruukki Keskus   (Siikajoki )",763,35459,30013,230,450,83,27055240
"92430 Paavola-Huumola   (Siikajoki )",419,37974,32028,127,235,57,15910980
"92440 Saarikoski   (Siikajoki )",16,..,..,..,..,..,..
"92450 Luohua   (Siikajoki )",126,39960,32354,41,67,18,5034986
"92470 Tuomioja   (Siikajoki )",114,39585,32656,25,72,17,4512662
"92500 Rantsila Keskus   (Siikalatva )",719,32764,27257,267,370,82,23557371
"92520 Sipola   (Siikalatva )",40,31531,27179,11,26,3,1261222
"92530 Mankila   (Siikalatva )",69,43107,39014,18,40,11,2974396
"92600 Pulkkila Keskus   (Siikalatva )",591,32503,27972,208,321,62,19208990
"92610 Vorna   (Siikalatva )",36,36643,29603,6,28,2,1319134
"92620 Piippola Keskus   (Siikalatva )",438,33550,29116,144,251,43,14694866
"92640 Leskelä   (Siikalatva )",86,36527,28353,28,50,8,3141301
"92650 Laakkola   (Siikalatva )",75,36029,31697,23,47,5,2702199
"92700 Kestilä   (Siikalatva )",654,34153,26199,226,364,64,22336150
"92810 Pelsonsuo   (Vaala )",67,42238,38132,15,43,9,2829973
"92830 Veneheitto   (Vaala )",122,38179,34963,36,69,17,4657784
"92910 Tavastkenkä   (Pyhäntä )",117,39818,36936,25,76,16,4658707
"92920 Ahokylä   (Pyhäntä )",33,36186,44171,13,16,4,1194141
"92930 Pyhäntä   (Pyhäntä )",489,38082,30326,130,319,40,18621887
"93100 Pudasjärvi Keskus   (Pudasjärvi )",2378,32705,26915,848,1307,223,77773568
"93140 Kipinä   (Pudasjärvi )",202,35658,30768,66,119,17,7202908
"93160 Hetejärvi   (Pudasjärvi )",103,32525,27490,40,62,1,3350055
"93170 Yli-Kollaja   (Pudasjärvi )",41,35438,29758,18,20,3,1452972
"93180 Ikosenniemi   (Pudasjärvi )",15,..,..,..,..,..,..
"93187 Ala-Siurua   (Pudasjärvi )",61,36261,34868,21,31,9,2211921
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",61,29068,25833,29,27,5,1773178
"93195 Kokkokylä   (Pudasjärvi )",30,32283,25243,12,17,1,968483
"93220 Livo   (Pudasjärvi )",48,31440,27066,21,23,4,1509106
"93225 Pärjänsuo   (Pudasjärvi )",103,32344,24615,53,42,8,3331405
"93240 Rytinki   (Pudasjärvi )",57,30365,27509,23,32,2,1730822
"93250 Sarajärvi   (Pudasjärvi )",126,26476,22935,59,59,8,3335966
"93270 Sotkajärvi   (Pudasjärvi )",193,40457,35052,53,113,27,7808136
"93277 Iinattijärvi   (Pudasjärvi )",73,34730,32246,25,41,7,2535267
"93280 Syöte   (Pudasjärvi )",113,34512,29020,28,78,7,3899870
"93290 Pintamo   (Pudasjärvi )",42,33916,22871,18,18,6,1424489
"93350 Jaurakkajärvi   (Pudasjärvi )",64,30926,28270,28,33,3,1979251
"93390 Puhoskylä   (Pudasjärvi )",112,27783,24607,50,58,4,3111749
"93400 Taivalkoski Keskus   (Taivalkoski )",1420,34675,30307,444,847,129,49238514
"93420 Jurmu   (Taivalkoski )",109,33053,29093,36,69,4,3602797
"93440 Loukusa   (Taivalkoski )",29,..,..,..,..,..,..
"93470 Inget   (Taivalkoski )",62,34791,31804,21,35,6,2157052
"93540 Tyrövaara   (Taivalkoski )",133,36922,30109,38,88,7,4910571
"93590 Vanhala   (Taivalkoski )",92,33716,28767,37,48,7,3101836
"93600 Kuusamo Keskus   (Kuusamo )",5188,34590,29381,1523,3103,562,179452487
"93630 Kuoliovaara   (Kuusamo )",67,39799,34571,17,43,7,2666533
"93680 Vasaraperä   (Kuusamo )",57,36464,27865,19,33,5,2078439
"93730 Poussu   (Kuusamo )",19,..,..,..,..,..,..
"93760 Kemilä-Murtovaara-Teeriranta   (Kuusamo )",14,..,..,..,..,..,..
"93780 Teeriranta   (Kuusamo )",14,..,..,..,..,..,..
"93820 Aikkila-Rukatunturi   (Kuusamo )",60,38792,32696,17,34,9,2327548
"93830 Rukatunturi   (Kuusamo )",116,39931,41532,23,67,26,4632005
"93840 Patoniemi   (Kuusamo )",15,..,..,..,..,..,..
"93850 Käylä-Patoniemi   (Kuusamo )",118,31019,26764,33,78,7,3660254
"93920 Määttälänvaara   (Kuusamo )",42,41085,36495,17,22,3,1725550
"93940 Vuotunki   (Kuusamo )",37,35809,38325,14,19,4,1324925
"93990 Kärpänkylä   (Kuusamo )",9,..,..,..,..,..,..
"93999 Kuusamo   (Kuusamo )",1577,38132,34860,419,961,197,60134751
"94100 Kemi Keskus   (Kemi )",4220,26482,20474,1746,2049,425,111753890
"94200 Torvinen-Vainio   (Kemi )",1245,33777,30893,357,707,181,42052173
"94300 Pajusaari   (Kemi )",149,38333,35278,32,89,28,5711641
"94400 Keminmaa Keskus   (Keminmaa )",1399,36010,31040,371,811,217,50377467
"94430 Kaakamo   (Tornio )",409,42842,38131,75,255,79,17522409
"94450 Lassila-Jokisuu   (Keminmaa )",924,47412,46514,108,604,212,43809146
"94460 Ruottala   (Tornio )",80,39450,31864,18,52,10,3155967
"94500 Lautiosaari   (Keminmaa )",974,37466,34621,240,592,142,36491867
"94600 Ristikangas-Kivikko   (Kemi )",1199,40481,38315,220,771,208,48536701
"94700 Takajärvi-Haukkari   (Kemi )",2923,35158,31709,779,1727,417,102766356
"94720 Peurasaari   (Kemi )",539,36903,33172,103,344,92,19890524
"94800 Veitsiluoto   (Kemi )",.,.,.,.,.,.,.
"94830 Pikku Berliini-Hepola   (Kemi )",1051,30567,26544,343,583,125,32125611
"94900 Ajos   (Kemi )",154,42299,40623,23,103,28,6514010
"95100 Kuivaniemi Keskus   (Ii )",505,31657,27266,176,279,50,15986541
"95110 Kuivaniemi kk   (Ii )",153,34344,30640,44,88,21,5254665
"95130 Hyryoja   (Ii )",60,33619,25329,27,27,6,2017137
"95160 Oijärvi-Lamminperä   (Ii )",123,26814,23192,55,60,8,3298061
"95200 Simo Keskus   (Simo )",613,37148,31746,165,370,78,22772027
"95210 Filpus   (Simo )",115,40533,37544,29,67,19,4661299
"95220 Simoniemi   (Simo )",143,41509,37561,27,90,26,5935857
"95225 Viantie   (Simo )",103,36830,33848,26,62,15,3793483
"95230 Maksniemi   (Simo )",336,43191,39356,39,230,67,14512279
"95255 Alaniemi   (Simo )",45,29250,26101,15,27,3,1316250
"95260 Tainionjoki   (Simo )",27,..,..,..,..,..,..
"95270 Yli-Kärppä-Tainionjoki   (Simo )",61,32762,31628,18,37,6,1998496
"95300 Tervola Keskus   (Tervola )",880,35392,29223,276,492,112,31144661
"95310 Liedakkala   (Keminmaa )",185,45507,40417,24,115,46,8418843
"95315 Törmä   (Keminmaa )",93,39820,33543,19,54,20,3703262
"95325 Paakkola   (Tervola )",75,41093,35696,16,47,12,3082010
"95330 Tervola   (Tervola )",240,36057,28688,75,129,36,8653788
"95340 Loue   (Tervola )",134,33872,28662,35,82,17,4538845
"95350 Peura   (Tervola )",7,..,..,..,..,..,..
"95355 Koivu-Peura   (Tervola )",142,30227,26528,61,66,15,4292301
"95365 Maula   (Keminmaa )",123,38573,37745,28,74,21,4744500
"95370 Itäkoski   (Keminmaa )",88,38197,39950,21,54,13,3361304
"95375 Yli-Paakkola   (Tervola )",46,39940,33317,11,28,7,1837221
"95400 Tornio Keskus   (Tornio )",1643,25025,19834,716,780,147,41116442
"95410 Kiviranta   (Tornio )",1489,37976,33717,359,895,235,56546261
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",1963,33660,28869,611,1091,261,66075343
"95430 Suensaari   (Tornio )",708,30275,23559,261,354,93,21434771
"95440 Kyläjoki   (Tornio )",349,47266,42609,59,219,71,16495994
"95450 Kirkonmäki   (Tornio )",1337,49217,46611,132,870,335,65803245
"95460 Kantojärvi   (Tornio )",398,46025,42776,67,275,56,18317806
"95470 Pirkkiö-Röyttä   (Tornio )",392,44519,41908,68,244,80,17451512
"95490 Terästehtaanalue   (Tornio )",.,.,.,.,.,.,.
"95500 Vojakkala-Yli-Liakka   (Tornio )",455,46645,42577,67,288,100,21223495
"95520 Kukkola   (Tornio )",158,36087,34665,40,94,24,5701814
"95530 Karunki   (Tornio )",313,39448,34268,89,175,49,12347272
"95540 Korpikylä   (Tornio )",42,33425,34291,17,19,6,1403861
"95560 Aapajoki   (Tornio )",86,39936,33646,22,54,10,3434500
"95590 Arpela   (Tornio )",368,37466,32102,109,195,64,13787616
"95600 Ylitornio Keskus   (Ylitornio )",1010,38564,30362,293,606,111,38949364
"95610 Kainuunkylä   (Ylitornio )",116,34035,26253,36,68,12,3948086
"95615 Pekanpää   (Ylitornio )",49,43540,42172,11,27,11,2133464
"95620 Aavasaksa   (Ylitornio )",206,34089,26211,72,118,16,7022414
"95630 Kuivakangas   (Ylitornio )",66,41916,35703,11,40,15,2766477
"95635 Kaulinranta   (Ylitornio )",117,33616,28730,34,68,15,3933079
"95640 Juoksenki   (Pello )",121,29532,26544,45,63,13,3573332
"95645 Turtola   (Pello )",133,32054,28125,34,88,11,4263212
"95655 Etelä-Portimojärvi   (Ylitornio )",60,33363,26821,25,31,4,2001760
"95660 Kantomaanpää   (Ylitornio )",95,32830,25630,37,46,12,3118881
"95670 Pessalompolo   (Ylitornio )",67,26182,20640,35,30,2,1754202
"95675 Meltosjärvi   (Ylitornio )",78,24401,22357,32,44,2,1903275
"95680 Lohijärvi   (Ylitornio )",35,25594,23128,18,15,2,895801
"95690 Mellakoski   (Ylitornio )",94,32194,26986,31,55,8,3026199
"95700 Pello Keskus   (Pello )",1128,36168,31819,271,724,133,40797731
"95710 Naamijoki   (Pello )",23,..,..,..,..,..,..
"95720 Jarhoinen   (Pello )",17,..,..,..,..,..,..
"95750 Orajärvi   (Pello )",60,31952,26840,21,36,3,1917138
"95760 Konttajärvi   (Pello )",53,32911,28923,12,36,5,1744283
"95770 Lankojärvi   (Pello )",97,30764,25894,34,54,9,2984133
"95780 Sirkkakoski   (Pello )",58,36214,30933,16,37,5,2100387
"95790 Lampsijärvi   (Pello )",52,28931,20524,25,18,9,1504413
"95800 Sieppijärvi-Taapajärvi   (Kolari )",240,32914,27776,75,141,24,7899407
"95830 Vaattojärvi   (Kolari )",78,32838,29503,32,42,4,2561380
"95840 Venejärvenkylä   (Kolari )",32,31747,27169,12,19,1,1015913
"95850 Ruokojärvi   (Kolari )",18,..,..,..,..,..,..
"95860 Pasmajärvi   (Kolari )",23,..,..,..,..,..,..
"95900 Kolari Keskus   (Kolari )",899,36041,30523,249,540,110,32400558
"95920 Saaripudas   (Kolari )",74,38316,33879,15,51,8,2835408
"95930 Äkäsjoensuu   (Kolari )",56,36623,35389,14,36,6,2050871
"95940 Tapojärvi   (Muonio )",25,..,..,..,..,..,..
"95950 Kihlanki-Tapojärvi   (Muonio )",20,..,..,..,..,..,..
"95970 Äkäslompolo   (Muonio )",241,38186,31277,69,134,38,9202727
"95980 Ylläsjärvi   (Kolari )",108,38952,32326,26,66,16,4206769
"95990 Kurtakko   (Kolari )",36,38732,37961,8,23,5,1394353
"96100 Rovaniemi Keskus   (Rovaniemi )",5980,28215,22876,2051,3322,607,168723093
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",1523,43515,42991,239,1011,273,66273618
"96200 Sahanperä-Ratantaus   (Rovaniemi )",3091,29961,23556,1066,1659,366,92609680
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",3115,29344,22730,1308,1471,336,91405303
"96320 Teollisuuskylä   (Rovaniemi )",21,..,..,..,..,..,..
"96400 Pullinranta-Kiiruna   (Rovaniemi )",1612,41102,33298,401,876,335,66255894
"96440 Ounasrinne   (Rovaniemi )",1566,31717,25969,556,864,146,49669109
"96460 Pöykkölä   (Rovaniemi )",1018,47214,45482,77,719,222,48063990
"96500 Korkalovaara   (Rovaniemi )",2933,32282,28039,825,1829,279,94684415
"96600 Koskenkylä   (Rovaniemi )",473,50059,48215,66,287,120,23678134
"96700 Niskanperä   (Rovaniemi )",282,50392,49512,38,175,69,14210446
"96800 Ylikylä-Patosaari   (Rovaniemi )",642,44260,42409,137,377,128,28414692
"96900 Saarenkylä   (Rovaniemi )",2819,45771,43320,380,1832,607,129027404
"96910 Syväsenvaara   (Rovaniemi )",1309,38877,35859,205,911,193,50890429
"96930 Napapiiri Rovaniemi   (Rovaniemi )",26,..,..,..,..,..,..
"96960 Someroharju   (Rovaniemi )",77,31863,29906,12,59,6,2453427
"97110 Rautionsaari   (Rovaniemi )",169,46299,43814,31,110,28,7824589
"97130 Hirvas   (Rovaniemi )",331,41132,39208,54,224,53,13614721
"97140 Muurola   (Rovaniemi )",599,33303,28262,189,351,59,19948624
"97145 Totonvaara   (Rovaniemi )",.,.,.,.,.,.,.
"97160 Petäjäinen   (Rovaniemi )",60,33271,30323,10,45,5,1996255
"97170 Jaatila   (Rovaniemi )",78,35323,29859,26,43,9,2755207
"97220 Sinettä   (Rovaniemi )",339,40824,40816,67,226,46,13839319
"97240 Sonka   (Rovaniemi )",139,34615,31065,37,80,22,4811446
"97250 Raanujärvi   (Ylitornio )",98,34168,28674,31,57,10,3348461
"97280 Tapio   (Rovaniemi )",152,37984,32933,34,94,24,5773605
"97290 Marraskoski   (Rovaniemi )",53,36645,32394,14,27,12,1942180
"97310 Patokoski   (Rovaniemi )",66,29922,26031,24,37,5,1974859
"97320 Marrasjärvi   (Rovaniemi )",47,27714,23670,20,21,6,1302538
"97330 Rattosjärvi   (Pello )",33,25257,21262,16,15,2,833495
"97335 Ruuhivaara   (Pello )",38,31684,30505,11,25,2,1203982
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",179,28681,24758,72,93,14,5133813
"97370 Unarin-Luusua   (Sodankylä )",25,..,..,..,..,..,..
"97380 Kukasranta   (Sodankylä )",15,..,..,..,..,..,..
"97390 Kierinki   (Sodankylä )",74,27170,20574,38,33,3,2010570
"97420 Lohiniva   (Kittilä )",217,29558,25276,85,119,13,6414063
"97430 Taapajärvi   (Kolari )",2,..,..,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",75,33843,26597,30,42,3,2538228
"97510 Vikajärvi   (Rovaniemi )",96,32620,26457,30,51,15,3131492
"97520 Nampa   (Rovaniemi )",23,..,..,..,..,..,..
"97530 Nampa-Yli-Nampa   (Rovaniemi )",46,34971,30050,8,33,5,1608662
"97540 Tiainen   (Rovaniemi )",51,22948,21155,26,22,3,1170371
"97580 Misi   (Rovaniemi )",52,25426,19527,21,27,4,1322132
"97590 Raajärvi   (Kemijärvi )",7,..,..,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",200,39870,33372,48,122,30,7974047
"97615 Tennirova   (Rovaniemi )",20,..,..,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",46,33949,29910,10,32,4,1561652
"97625 Vanttauskoski   (Rovaniemi )",160,32022,27676,59,86,15,5123448
"97630 Pekkala   (Rovaniemi )",52,29047,24919,19,31,2,1510443
"97635 Juuniemi   (Rovaniemi )",51,28640,27433,15,28,8,1460629
"97645 Juujärvi   (Kemijärvi )",66,27404,25060,23,40,3,1808643
"97650 Juotas   (Rovaniemi )",76,28347,23317,37,34,5,2154402
"97655 Autti   (Rovaniemi )",86,29270,26807,29,47,10,2517259
"97665 Pohjasperä   (Ranua )",89,31449,26848,37,43,9,2798992
"97670 Kivitaipale   (Rovaniemi )",110,39498,34084,29,69,12,4344757
"97675 Narkaus-Kämät   (Rovaniemi )",79,31734,28606,23,45,11,2506957
"97680 Saari-Kämä   (Rovaniemi )",29,..,..,..,..,..,..
"97685 Siika-Kämä   (Rovaniemi )",26,..,..,..,..,..,..
"97690 Sulaoja   (Rovaniemi )",47,40577,38022,9,32,6,1907108
"97700 Ranua Keskus   (Ranua )",1300,36189,29482,433,719,148,47045212
"97715 Raiskio   (Ranua )",90,31470,26950,36,45,9,2832306
"97720 Yli-Simo-Raiskio   (Ranua )",50,27267,22793,25,24,1,1363328
"97760 Saariharju   (Ranua )",65,33822,29951,25,35,5,2198424
"97765 Kuha-Impiö-Itäranua   (Ranua )",36,38327,24903,16,19,1,1379779
"97770 Petäjäjärvi   (Ranua )",6,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",36,38075,36313,11,20,5,1370682
"97785 Kelankylä   (Ranua )",30,35455,24644,14,12,4,1063655
"97810 Suorsa   (Posio )",9,..,..,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",25,..,..,..,..,..,..
"97820 Perä-Posio   (Posio )",55,30719,24225,24,29,2,1689526
"97840 Lehtiniemi   (Posio )",46,33984,28234,16,25,5,1563279
"97850 Ristilä   (Posio )",46,29920,25542,18,26,2,1376325
"97870 Jumisko   (Posio )",27,..,..,..,..,..,..
