"Postal code area","Free-time residences, 2017 (RA)","Buildings, total, 2017 (RA)","Other buildings, 2017 (RA)","Residential buildings, 2017 (RA)","Dwellings, 2017 (RA)","Average floor area, 2017 (RA)","Dwellings in small houses, 2017 (RA)","Dwellings in blocks of flats, 2017 (RA)"
"64260 Kaskinen   (Närpiö )",251,743,178,565,887,89.5,576,311
"64300 Lapväärtti   (Kristiinankaupunki )",173,1041,216,825,911,103.2,857,54
"64320 Dagsmark   (Kristiinankaupunki )",20,327,65,262,228,107.0,228,0
"64350 Karijoki Keskus   (Karijoki )",92,677,97,580,658,88.6,658,0
"64370 Myrkky   (Karijoki )",30,212,29,183,185,91.9,185,0
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",27,157,18,139,118,104.2,118,0
"64450 Kallträsk   (Kristiinankaupunki )",3,47,11,36,31,106.4,31,0
"64460 Härkmeri   (Kristiinankaupunki )",130,222,26,196,175,106.8,175,0
"64480 Skaftung   (Kristiinankaupunki )",359,211,40,171,142,100.6,142,0
"64490 Siipyy   (Kristiinankaupunki )",303,180,33,147,129,91.3,124,5
"64510 Nämpnäs   (Närpiö )",320,282,64,218,195,110.8,195,0
"64530 Norrnäs   (Närpiö )",246,190,29,161,141,112.0,141,0
"64550 Rangsby   (Närpiö )",125,172,19,153,136,108.6,133,3
"64610 Övermark   (Närpiö )",24,642,87,555,564,102.2,549,15
"64700 Teuva Keskus   (Teuva )",112,1606,233,1373,1722,96.3,1669,53
"64720 Perälä   (Teuva )",25,379,32,347,326,96.7,326,0
"64740 Horo   (Teuva )",19,165,14,151,147,95.9,147,0
"64760 Peltola   (Teuva )",3,196,18,178,180,102.2,180,0
"64770 Äystö   (Teuva )",14,281,34,247,233,101.9,233,0
"64810 Vanhakylä   (Isojoki )",63,192,33,159,158,95.1,158,0
"64820 Kärjenkoski   (Isojoki )",45,148,9,139,109,96.3,109,0
"64830 Villamo   (Isojoki )",27,147,31,116,99,97.7,99,0
"64840 Heikkilänjoki   (Isojoki )",12,36,2,34,27,83.1,27,0
"64850 Möykky   (Isojoki )",36,85,8,77,68,98.5,68,0
"64900 Isojoki Keskus   (Isojoki )",89,636,146,490,669,83.6,634,35
"64930 Kodesjärvi   (Isojoki )",40,144,14,130,102,96.0,102,0
"65100 Vaasa Keskus   (Vaasa )",0,1396,515,881,14021,57.1,335,13686
"65130 Hietalahti   (Vaasa )",0,14,13,1,..,..,..,..
"65170 Vaskiluoto   (Vaasa )",6,303,254,49,211,78.1,56,155
"65200 Palosaari   (Vaasa )",2,688,136,552,4241,57.4,483,3758
"65230 Vetokannas   (Vaasa )",7,1397,168,1229,2728,89.9,1648,1080
"65280 Gerby   (Vaasa )",895,2147,261,1886,3028,104.4,2548,480
"65300 Asevelikylä   (Vaasa )",2,1566,134,1432,2154,101.6,1883,271
"65320 Huutoniemi   (Vaasa )",1,1476,175,1301,3253,81.7,1874,1379
"65350 Suvilahti   (Vaasa )",2,472,166,306,2301,68.0,384,1917
"65370 Ristinummi   (Vaasa )",0,880,140,740,2516,75.2,845,1671
"65380 Vanha Vaasa   (Vaasa )",7,1002,267,735,1748,85.1,908,840
"65410 Sundom   (Vaasa )",826,1249,273,976,1044,119.8,1040,4
"65450 Sulva   (Mustasaari )",51,916,144,772,859,114.6,852,7
"65460 Tölby-Rimal   (Mustasaari )",13,153,19,134,134,122.4,134,0
"65470 Rimal   (Mustasaari )",3,29,7,22,21,118.5,21,0
"65480 Vikby   (Mustasaari )",3,135,26,109,115,111.5,115,0
"65520 Helsingby   (Mustasaari )",41,721,148,573,628,114.5,627,1
"65610 Mustasaari Keskus   (Mustasaari )",77,1732,413,1319,2709,97.2,1961,748
"65630 Karperö   (Mustasaari )",49,511,74,437,519,112.1,519,0
"65650 Koskö   (Mustasaari )",88,142,13,129,128,102.1,128,0
"65710 Singsby   (Mustasaari )",9,285,41,244,248,123.9,248,0
"65730 Jungsund   (Mustasaari )",105,210,29,181,194,107.9,194,0
"65760 Iskmo   (Mustasaari )",493,178,45,133,126,117.0,126,0
"65800 Raippaluoto   (Mustasaari )",381,454,98,356,355,113.3,355,0
"65870 Björköby   (Mustasaari )",238,246,54,192,185,107.3,185,0
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",152,184,34,150,141,112.1,141,0
"65930 Södra Vallgrund   (Mustasaari )",402,230,38,192,183,104.7,183,0
"65970 Söderudden   (Mustasaari )",432,162,43,119,102,105.6,102,0
"66100 Maalahti   (Maalahti )",691,892,158,734,985,100.5,907,78
"66140 Övermalax   (Maalahti )",59,774,53,721,812,97.6,788,24
"66160 Långåminne   (Maalahti )",36,169,19,150,149,99.7,149,0
"66200 Korsnäs Keskus   (Korsnäs )",246,451,141,310,382,104.2,369,13
"66210 Moikipää   (Korsnäs )",544,322,57,265,281,107.9,277,4
"66220 Bergö   (Maalahti )",539,313,44,269,264,99.1,264,0
"66230 Korsbäck   (Korsnäs )",4,70,10,60,48,112.8,48,0
"66240 Petolahti   (Maalahti )",473,585,105,480,527,102.1,522,5
"66260 Svarvar   (Maalahti )",27,71,9,62,55,99.4,55,0
"66270 Pirttikylä-Sorvari   (Närpiö )",27,528,93,435,463,100.0,430,33
"66280 Taklax   (Korsnäs )",14,214,34,180,178,112.7,178,0
"66290 Harrström   (Korsnäs )",146,211,44,167,174,107.0,174,0
"66295 Töjby   (Närpiö )",306,223,35,188,177,107.5,177,0
"66300 Jurva Keskus   (Kurikka )",51,1022,250,772,1122,86.6,1002,120
"66320 Niemenkylä   (Kurikka )",16,206,31,175,163,96.9,161,2
"66330 Hakko   (Kurikka )",43,174,20,154,136,89.1,136,0
"66340 Sarvijoki   (Kurikka )",56,200,17,183,163,96.2,163,0
"66350 Tainus   (Kurikka )",17,101,19,82,74,104.6,74,0
"66360 Kesti   (Kurikka )",46,246,41,205,200,101.6,200,0
"66370 Närvijoki   (Kurikka )",25,216,25,191,165,89.0,165,0
"66400 Laihia Keskus   (Laihia )",59,2197,273,1924,3006,94.6,2559,447
"66420 Ruto   (Laihia )",20,189,29,160,160,115.0,160,0
"66430 Vedenoja   (Vaasa )",9,106,26,80,86,92.5,84,2
"66440 Tervajoki   (Isokyrö )",89,977,148,829,944,98.2,944,0
"66450 Jakkula   (Laihia )",68,472,56,416,423,102.8,414,9
"66460 Haapala   (Laihia )",36,185,21,164,167,99.0,167,0
"66470 Jukaja-Jokisalo   (Laihia )",72,209,35,174,169,97.0,169,0
"66500 Vähäkyrö Keskus   (Vaasa )",108,1183,199,984,1145,96.6,1051,94
"66510 Merikaarto   (Vaasa )",51,565,77,488,518,112.0,508,10
"66520 Veikkaala   (Mustasaari )",38,302,43,259,280,102.3,280,0
"66530 Koivulahti   (Mustasaari )",30,771,150,621,830,105.2,776,54
"66540 Petsmo   (Mustasaari )",490,315,45,270,283,102.8,283,0
"66550 Västerhankmo   (Mustasaari )",76,159,20,139,147,104.4,147,0
"66560 Österhankmo   (Mustasaari )",151,133,21,112,104,106.8,104,0
"66580 Kuni   (Mustasaari )",22,201,30,171,168,114.7,168,0
"66590 Vassor   (Mustasaari )",133,104,11,93,92,103.2,88,4
"66600 Vöyri Keskus   (Vöyri )",117,1406,271,1135,1364,101.2,1278,86
"66640 Maksamaa   (Vöyri )",1326,612,96,516,550,99.7,543,7
"66660 Bertby   (Vöyri )",117,77,13,64,66,101.0,66,0
"66680 Kaurajärvi   (Vöyri )",3,62,14,48,46,106.6,46,0
"66710 Kaitsor   (Vöyri )",173,177,43,134,142,107.7,125,17
"66730 Oxkangar   (Vöyri )",242,51,10,41,43,88.0,43,0
"66800 Oravainen Keskus   (Vöyri )",248,427,87,340,499,99.9,379,120
"66810 Kimo   (Vöyri )",19,165,25,140,148,108.9,142,6
"66820 Komossa   (Vöyri )",108,132,15,117,106,118.8,103,3
"66830 Oravaisten Tehdas   (Vöyri )",93,281,45,236,266,95.4,232,34
"66840 Pensala   (Uusikaarlepyy )",14,192,33,159,177,104.0,177,0
"66850 Jepua   (Uusikaarlepyy )",29,515,114,401,467,99.6,454,13
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",501,1565,338,1227,1978,91.5,1338,640
"66910 Soklot   (Uusikaarlepyy )",262,213,31,182,184,124.1,184,0
"66930 Kovjoki   (Uusikaarlepyy )",17,134,37,97,95,113.5,95,0
"66950 Munsala   (Uusikaarlepyy )",435,518,97,421,437,107.2,430,7
"66970 Hirvlax   (Uusikaarlepyy )",448,314,61,253,256,104.9,256,0
"66980 Monå   (Uusikaarlepyy )",107,72,5,67,61,114.6,61,0
"66999 Kaukaluoto   (Mustasaari )",430,63,21,42,36,88.5,36,0
"67100 Kokkola Keskus   (Kokkola )",14,2122,403,1719,6452,69.2,2318,4134
"67200 Kiviniitty-Tullimäki   (Kokkola )",10,755,100,655,2726,69.9,948,1778
"67300 Halkokari   (Kokkola )",179,1306,54,1252,1828,102.1,1657,171
"67400 Rytimäki   (Kokkola )",154,1503,56,1447,1807,110.7,1743,64
"67410 Vitsari   (Kokkola )",25,362,37,325,319,120.1,319,0
"67500 Sokoja   (Kokkola )",6,498,64,434,453,118.5,453,0
"67600 Linnusperä-Kaustari   (Kokkola )",1,1151,190,961,1042,122.7,1042,0
"67700 Kirkonmäki-Isokylä   (Kokkola )",3,1596,98,1498,2006,106.3,1860,146
"67800 Koivuhaka   (Kokkola )",150,807,168,639,1946,80.4,812,1134
"67900 Ykspihjala   (Kokkola )",27,775,228,547,643,90.7,626,17
"68100 Himanka Keskus   (Kalajoki )",471,1242,209,1033,1204,97.5,1204,0
"68150 Hillilä   (Kalajoki )",15,151,10,141,144,115.5,140,4
"68210 Marinkainen   (Kokkola )",105,376,39,337,402,105.7,402,0
"68220 Karhi   (Kokkola )",39,57,4,53,54,116.1,54,0
"68230 Lohtaja Keskus   (Kokkola )",176,541,80,461,529,104.3,521,8
"68240 Ala-Viirre   (Kokkola )",111,175,19,156,164,105.6,164,0
"68300 Kälviä Keskus   (Kokkola )",69,1528,177,1351,1648,106.6,1567,81
"68320 Ruotsalo   (Kokkola )",499,348,24,324,321,118.1,321,0
"68370 Ullava Keskus   (Kokkola )",34,194,29,165,189,93.5,189,0
"68380 Yli-Ullava   (Kokkola )",66,191,28,163,163,107.6,163,0
"68390 Rahkonen   (Kokkola )",14,68,6,62,61,110.5,61,0
"68410 Alaveteli   (Kruunupyy )",177,879,221,658,718,111.4,704,14
"68500 Kruunupyy Keskus   (Kruunupyy )",444,1414,391,1023,1269,105.1,1161,108
"68530 Lepplax   (Pedersören kunta )",421,228,48,180,185,129.1,185,0
"68550 Öja   (Kokkola )",572,368,47,321,333,116.2,333,0
"68555 Bosund   (Luoto )",410,333,44,289,346,113.7,346,0
"68560 Eugmo   (Luoto )",687,313,44,269,275,118.7,275,0
"68570 Luoto   (Luoto )",628,765,75,690,863,105.5,786,77
"68580 Furuholmen   (Luoto )",159,284,12,272,313,107.0,313,0
"68600 Pietarsaari Keskus   (Pietarsaari )",146,3785,901,2884,5963,85.2,3377,2586
"68620 Skutnäs-Västermalm   (Pietarsaari )",949,1480,189,1291,2573,82.0,1553,1020
"68630 Kyrkostrand   (Pietarsaari )",0,911,92,819,1038,106.4,972,66
"68660 Östermalm-Björnholmen   (Pietarsaari )",126,697,133,564,1202,80.9,586,616
"68690 Sundby   (Pedersören kunta )",12,187,36,151,153,111.7,153,0
"68700 Teerijärvi   (Kruunupyy )",259,1024,290,734,868,107.3,855,13
"68750 Småbönders   (Kruunupyy )",9,144,34,110,119,116.4,119,0
"68800 Kolppi   (Pedersören kunta )",11,546,141,405,446,113.6,434,12
"68810 Ytteresse   (Pedersören kunta )",11,532,131,401,453,122.4,453,0
"68820 Ähtävä   (Pedersören kunta )",57,497,112,385,479,107.1,433,46
"68830 Bäckby   (Pedersören kunta )",4,73,15,58,66,114.4,66,0
"68840 Nederlappfors   (Pedersören kunta )",101,196,38,158,149,104.0,149,0
"68870 Edsevö   (Pedersören kunta )",6,200,37,163,245,97.0,180,65
"68910 Pännäinen   (Pedersören kunta )",23,612,162,450,528,108.1,475,53
"68920 Forsby   (Pedersören kunta )",25,230,43,187,190,121.0,190,0
"68930 Purmo   (Pedersören kunta )",29,359,73,286,302,108.9,293,9
"68940 Lillby   (Pedersören kunta )",59,262,60,202,220,105.7,208,12
"68970 Överpurmo   (Pedersören kunta )",36,163,24,139,109,102.2,109,0
"68999 Rita   (Kokkola )",1,31,2,29,30,112.6,30,0
"69100 Kannus Keskus   (Kannus )",82,2128,323,1805,2513,93.8,2251,262
"69150 Eskola   (Kannus )",29,271,40,231,231,87.2,226,5
"69170 Yli-Kannus   (Kannus )",40,149,13,136,115,114.1,115,0
"69300 Toholampi Keskus   (Toholampi )",55,922,137,785,1083,95.9,1041,42
"69310 Laitala   (Toholampi )",23,172,26,146,135,117.7,135,0
"69330 Määttälä   (Toholampi )",16,72,7,65,70,116.1,70,0
"69340 Purontaka   (Toholampi )",28,84,8,76,70,120.6,70,0
"69410 Sykäräinen   (Toholampi )",38,264,33,231,237,101.8,237,0
"69420 Syri   (Lestijärvi )",8,33,6,27,29,126.5,29,0
"69440 Lestijärvi Keskus   (Lestijärvi )",322,267,48,219,258,90.1,258,0
"69450 Yli-Lesti   (Lestijärvi )",118,139,31,108,96,101.2,96,0
"69510 Halsua Keskus-Marjusaari   (Halsua )",143,520,138,382,435,96.5,435,0
"69550 Kanala   (Halsua )",30,65,6,59,49,99.6,49,0
"69570 Karvonen   (Halsua )",57,159,18,141,137,111.8,137,0
"69600 Kaustinen Keskus   (Kaustinen )",171,1868,307,1561,1957,99.6,1876,81
"69660 Köyhäjoki   (Kaustinen )",10,106,9,97,98,113.6,98,0
"69700 Veteli Keskus   (Veteli )",70,694,137,557,710,97.2,702,8
"69730 Tunkkari   (Veteli )",4,225,27,198,218,109.7,218,0
"69750 Sillanpää   (Veteli )",46,134,35,99,89,103.0,89,0
"69820 Räyrinki   (Veteli )",105,424,67,357,366,96.5,350,16
"69830 Pulkkinen   (Veteli )",26,149,15,134,126,110.1,126,0
"69850 Patana   (Veteli )",39,123,19,104,99,98.5,99,0
"69910 Kivikangas   (Perho )",15,41,6,35,31,92.2,31,0
"69920 Oksakoski-Kivikangas   (Perho )",26,267,31,236,228,105.1,228,0
"69950 Perho Keskus-Salamajärvi   (Perho )",101,560,101,459,610,93.0,610,0
"69970 Salamajärvi   (Perho )",41,31,2,29,19,98.5,19,0
"69980 Möttönen   (Perho )",79,397,58,339,340,110.7,340,0
"70100 Kuopio Keskus   (Kuopio )",275,731,200,531,8529,59.4,433,8096
"70110 Etu-Niirala   (Kuopio )",0,200,103,97,2988,51.9,71,2917
"70150 Neulamäki   (Kuopio )",14,735,102,633,3242,62.7,1021,2221
"70200 Puijonlaakso   (Kuopio )",2,243,67,176,4232,61.2,287,3945
"70210 Kuopion Keskussairaala-alue   (Kuopio )",155,56,54,2,..,..,..,..
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",0,27,19,8,75,50.9,9,66
"70260 Julkula   (Kuopio )",150,409,33,376,1149,86.2,931,218
"70280 Länsi-Puijo   (Kuopio )",0,343,14,329,1181,78.0,506,675
"70300 Linnanpelto   (Kuopio )",0,153,26,127,644,69.6,177,467
"70340 Inkilänmäki   (Kuopio )",0,475,43,432,2210,67.7,540,1670
"70400 Kettulanlahti   (Kuopio )",2,318,34,284,516,88.3,397,119
"70420 Päiväranta   (Kuopio )",336,452,83,369,1176,81.2,587,589
"70460 Saarijärvi   (Kuopio )",11,431,171,260,2287,66.5,370,1917
"70500 Männistö   (Kuopio )",0,618,105,513,4818,57.1,714,4104
"70600 Niirala-Huuhanmäki   (Kuopio )",0,466,33,433,2183,60.3,509,1674
"70620 Haapaniemi   (Kuopio )",1,463,109,354,1442,63.5,519,923
"70700 Särkiniemi   (Kuopio )",124,448,141,307,2060,69.7,632,1428
"70780 Jynkkä   (Kuopio )",93,1101,178,923,2403,83.0,1734,669
"70800 Pitkälahti   (Kuopio )",175,1083,146,937,1506,99.0,1203,303
"70820 Litmanen   (Kuopio )",17,2060,93,1967,6151,81.9,3196,2955
"70840 Jynkänmäki   (Kuopio )",135,1192,43,1149,3130,92.0,1568,1562
"70870 Hiltulanlahti   (Kuopio )",337,1160,113,1047,1147,120.2,1147,0
"70900 Toivala   (Siilinjärvi )",130,1100,191,909,1122,113.0,1114,8
"70910 Vuorela   (Siilinjärvi )",205,578,91,487,1540,82.4,1038,502
"70940 Jännevirta   (Kuopio )",165,291,51,240,247,120.9,247,0
"71130 Kortejoki   (Kuopio )",351,282,37,245,261,111.7,261,0
"71150 Vartiala   (Kuopio )",337,336,49,287,298,108.3,298,0
"71160 Riistavesi   (Kuopio )",561,676,75,601,761,94.9,730,31
"71170 Laukka-aho   (Tuusniemi )",16,57,5,52,50,93.8,47,3
"71200 Tuusniemi Keskus   (Tuusniemi )",339,752,124,628,914,79.2,825,89
"71210 Tuusjärvi   (Tuusniemi )",73,149,22,127,116,90.4,116,0
"71240 Paakkila   (Tuusniemi )",182,157,38,119,122,90.6,122,0
"71260 Juurikkamäki   (Tuusniemi )",151,119,14,105,87,102.5,87,0
"71280 Kosula   (Tuusniemi )",540,235,39,196,156,81.3,156,0
"71310 Vehmersalmi Keskus   (Kuopio )",642,587,56,531,705,88.5,680,25
"71330 Räsälä   (Kuopio )",246,188,9,179,167,110.1,167,0
"71360 Litmaniemi   (Kuopio )",457,121,8,113,103,94.6,103,0
"71380 Mustinlahti   (Kuopio )",234,105,7,98,87,92.6,87,0
"71460 Paukarlahti   (Leppävirta )",112,241,26,215,206,113.6,206,0
"71470 Oravikoski   (Leppävirta )",115,170,29,141,231,88.7,146,85
"71480 Kurkimäki   (Kuopio )",70,437,34,403,445,114.1,445,0
"71490 Airaksela   (Kuopio )",186,163,17,146,128,105.1,128,0
"71520 Kaislastenlahti   (Kuopio )",144,150,13,137,135,112.8,135,0
"71570 Syvänniemi   (Kuopio )",330,570,45,525,519,111.3,519,0
"71610 Salonkulma   (Kuopio )",0,2,0,2,..,..,..,..
"71640 Talluskylä   (Tervo )",198,166,14,152,132,90.0,132,0
"71650 Hirvilahti-Salonkulma   (Kuopio )",165,253,20,233,241,104.1,241,0
"71660 Leinolanlahti   (Kuopio )",110,87,11,76,63,97.8,60,3
"71670 Kurolanlahti   (Kuopio )",50,73,8,65,48,94.6,48,0
"71680 Pulkonkoski-Saarinen   (Kuopio )",98,142,13,129,112,102.5,112,0
"71690 Varpasmaa   (Kuopio )",9,14,0,14,11,123.6,11,0
"71720 Käärmelahti   (Kuopio )",72,290,33,257,240,114.5,240,0
"71730 Kinnulanlahti   (Kuopio )",74,310,36,274,269,113.5,261,8
"71740 Tavinsalmi   (Kuopio )",62,74,8,66,56,101.6,56,0
"71745 Haatala   (Kuopio )",6,23,4,19,20,126.8,20,0
"71750 Maaninka Keskus   (Kuopio )",96,474,89,385,687,78.1,664,23
"71760 Ahkionlahti-Vianta   (Kuopio )",263,181,15,166,146,101.1,146,0
"71775 Tuovilanlahti-Haatala   (Kuopio )",111,262,28,234,197,100.8,197,0
"71800 Siilinjärvi Keskus   (Siilinjärvi )",519,3340,521,2819,5084,87.9,3698,1386
"71820 Pöljä   (Siilinjärvi )",81,397,59,338,317,115.2,317,0
"71840 Kuuslahti   (Siilinjärvi )",107,271,39,232,216,108.2,216,0
"71850 Leppäkaarre   (Siilinjärvi )",1,509,12,497,1010,82.9,832,178
"71870 Harjamäki   (Siilinjärvi )",1,109,20,89,184,96.6,114,70
"71890 Hamula   (Siilinjärvi )",59,414,41,373,361,121.9,361,0
"71910 Alapitkä   (Lapinlahti )",214,436,41,395,420,97.0,420,0
"71920 Pajujärvi   (Lapinlahti )",121,227,13,214,181,98.5,181,0
"71950 Lammasaho   (Kuopio )",21,64,8,56,52,100.3,52,0
"71960 Lukkarila   (Lapinlahti )",42,160,13,147,118,97.0,118,0
"72100 Karttula Keskus   (Kuopio )",887,853,115,738,962,88.2,913,49
"72140 Itä-Karttula-Riuttasenpää   (Kuopio )",21,21,0,21,18,107.4,18,0
"72210 Tervo Keskus-Eliaksela   (Tervo )",497,641,124,517,684,86.2,627,57
"72220 Eliaksela   (Tervo )",75,44,4,40,32,126.2,32,0
"72300 Vesanto Keskus   (Vesanto )",215,653,116,537,768,83.0,703,65
"72310 Niinivesi   (Vesanto )",132,167,13,154,144,103.0,144,0
"72330 Tiitilänkylä   (Vesanto )",65,73,6,67,61,115.0,61,0
"72350 Pienola   (Vesanto )",145,204,19,185,157,108.0,157,0
"72360 Närhilä   (Vesanto )",148,89,7,82,65,104.1,65,0
"72380 Horontaipale   (Vesanto )",110,89,8,81,69,100.1,69,0
"72400 Pielavesi Keskus-Jylänki   (Pielavesi )",431,1187,213,974,1640,80.1,1216,424
"72430 Kumpula   (Pielavesi )",78,152,16,136,118,107.2,118,0
"72490 Saarinen   (Kuopio )",34,20,1,19,12,86.5,12,0
"72510 Jokijärvi   (Pielavesi )",112,99,10,89,64,94.1,64,0
"72530 Säviäntaipale   (Pielavesi )",83,154,18,136,115,108.1,115,0
"72550 Säviä   (Pielavesi )",133,181,35,146,155,96.1,150,5
"72570 Vuorikylä   (Pielavesi )",43,73,7,66,54,110.1,54,0
"72600 Keitele Keskus   (Keitele )",320,1012,182,830,1141,85.3,1020,121
"72630 Kuusela-Rajala   (Keitele )",61,56,6,50,45,104.7,42,3
"72710 Vaaraslahti   (Pielavesi )",257,284,36,248,204,105.9,204,0
"72740 Laukkala   (Pielavesi )",107,123,14,109,83,111.6,83,0
"72810 Jylhänkylä   (Pielavesi )",64,81,8,73,61,117.0,61,0
"72840 Saarela   (Pielavesi )",68,74,11,63,51,114.0,51,0
"72930 Tossavanlahti   (Keitele )",42,91,11,80,66,100.7,66,0
"72950 Porttila   (Keitele )",13,61,8,53,47,106.6,47,0
"72980 Petäjäkylä   (Keitele )",122,68,7,61,43,98.5,43,0
"73100 Lapinlahti Keskus   (Lapinlahti )",540,2046,287,1759,2776,80.6,2303,473
"73110 Mäntylahti-Karvasalmi   (Lapinlahti )",34,172,13,159,134,85.9,134,0
"73120 Nerkoo-Horsmanmäki   (Lapinlahti )",93,286,25,261,228,107.1,228,0
"73200 Varpaisjärvi Keskus   (Lapinlahti )",194,855,153,702,1059,80.3,1059,0
"73230 Syvärinpää   (Lapinlahti )",165,204,23,181,171,101.0,171,0
"73250 Korpijärvi   (Lapinlahti )",103,144,17,127,104,101.0,104,0
"73300 Nilsiä Keskus   (Kuopio )",232,1204,227,977,1951,74.6,1455,496
"73310 Tahkovuori   (Kuopio )",562,328,266,62,58,114.1,58,0
"73320 Reittiö   (Kuopio )",579,800,98,702,622,103.2,622,0
"73350 Haluna   (Kuopio )",172,262,43,219,185,113.4,185,0
"73360 Pajulahti   (Kuopio )",158,325,41,284,261,104.5,261,0
"73410 Pieksänkoski   (Kuopio )",239,171,28,143,133,112.4,133,0
"73460 Muuruvesi   (Kuopio )",137,379,58,321,377,89.1,351,26
"73470 Västinniemi   (Kuopio )",106,174,14,160,148,99.0,148,0
"73500 Juankoski Keskus   (Kuopio )",375,1302,191,1111,1640,81.8,1357,283
"73600 Kaavi Keskus   (Kaavi )",374,893,98,795,1267,77.2,1043,224
"73620 Kortteinen-Rasilampi   (Kaavi )",227,193,34,159,140,90.8,140,0
"73640 Sivakkavaara   (Kaavi )",121,98,18,80,66,93.5,66,0
"73645 Niinivaara-Onnivaara   (Kaavi )",68,53,5,48,46,90.1,46,0
"73670 Luikonlahti   (Kaavi )",438,364,58,306,297,85.8,297,0
"73710 Viitaniemi   (Kuopio )",66,109,10,99,89,94.4,85,4
"73730 Losomäki   (Kuopio )",64,70,3,67,47,92.8,47,0
"73770 Säyneinen-Ala-Siikajärvi   (Kuopio )",296,329,30,299,306,91.3,290,16
"73810 Palonurmi-Aholansaari   (Kuopio )",270,206,14,192,173,97.2,173,0
"73830 Keski-Siikajärvi   (Kuopio )",63,156,19,137,124,97.0,124,0
"73850 Ala-Luosta-Riitasalo   (Rautavaara )",77,90,13,77,56,105.5,56,0
"73860 Pykälikkö   (Rautavaara )",1,4,3,1,..,..,..,..
"73900 Rautavaara Keskus   (Rautavaara )",419,824,131,693,859,78.8,768,91
"73970 Riitasalo   (Rautavaara )",16,14,0,14,..,..,..,..
"73990 Kangaslahti   (Rautavaara )",65,118,37,81,70,107.1,70,0
"74100 Iisalmi Keskus, Eteläinen   (Iisalmi )",6,512,124,388,2810,58.8,314,2496
"74120 Iisalmi Keskus Pohjoinen   (Iisalmi )",24,1634,234,1400,3640,75.5,1909,1731
"74130 Kihmula   (Iisalmi )",12,1247,136,1111,2516,78.7,1585,931
"74140 Ritoniemi   (Iisalmi )",250,584,50,534,512,116.5,512,0
"74150 Laidunmäki   (Iisalmi )",210,570,47,523,483,109.6,483,0
"74160 Koljonvirta   (Iisalmi )",145,548,76,472,448,117.9,448,0
"74170 Soinlahti   (Iisalmi )",137,434,43,391,371,112.3,371,0
"74200 Vieremä Keskus   (Vieremä )",165,1063,159,904,1249,83.6,1158,91
"74230 Salahmi   (Vieremä )",37,244,28,216,180,104.6,180,0
"74240 Marttisenjärvi   (Vieremä )",89,104,7,97,72,90.6,72,0
"74250 Nissilä   (Vieremä )",107,108,8,100,70,87.7,70,0
"74270 Kauppilanmäki   (Vieremä )",104,313,28,285,219,107.0,219,0
"74300 Sonkajärvi Keskus   (Sonkajärvi )",306,1208,127,1081,1451,85.1,1276,175
"74340 Sukeva-Kainuunmäki   (Sonkajärvi )",112,426,65,361,414,84.3,414,0
"74345 Kalliosuo   (Sonkajärvi )",24,93,17,76,73,81.7,73,0
"74360 Sonkakoski   (Sonkajärvi )",45,106,9,97,80,104.3,80,0
"74380 Jyrkkä   (Sonkajärvi )",146,93,16,77,56,77.5,56,0
"74390 Laakajärvi   (Sotkamo )",78,55,5,50,36,103.9,36,0
"74420 Hernejärvi   (Sonkajärvi )",123,191,16,175,138,106.7,138,0
"74470 Paloinen   (Lapinlahti )",157,126,12,114,88,96.2,88,0
"74490 Koirakoski   (Sonkajärvi )",185,103,12,91,65,93.3,65,0
"74510 Peltosalmi-Sourunsalo   (Iisalmi )",7,230,39,191,413,76.7,326,87
"74520 Kirmanranta   (Iisalmi )",52,279,32,247,234,117.3,234,0
"74540 Kotikylä   (Iisalmi )",43,92,5,87,76,97.9,76,0
"74550 Pörsänmäki   (Iisalmi )",132,142,7,135,127,90.0,127,0
"74590 Kurenpolvi   (Vieremä )",72,185,15,170,154,107.6,154,0
"74595 Runni   (Iisalmi )",138,343,26,317,289,96.9,289,0
"74610 Honkaranta   (Kiuruvesi )",57,118,15,103,87,99.2,87,0
"74630 Heinäkylä   (Kiuruvesi )",65,119,12,107,102,101.6,102,0
"74640 Sulkavanjärvi   (Kiuruvesi )",153,109,12,97,79,100.0,79,0
"74670 Rapakkojoki   (Kiuruvesi )",41,73,6,67,65,109.9,65,0
"74680 Myllyniemi   (Kiuruvesi )",191,238,16,222,200,112.5,200,0
"74700 Kiuruvesi Keskus   (Kiuruvesi )",461,2426,276,2150,3624,79.1,2676,948
"74720 Niemiskylä   (Kiuruvesi )",53,113,8,105,98,104.8,98,0
"74740 Aittojärvi   (Kiuruvesi )",33,190,12,178,156,100.3,156,0
"74770 Kalliokylä   (Kiuruvesi )",14,54,11,43,35,103.0,35,0
"74840 Koppeloharju   (Kiuruvesi )",36,178,24,154,127,108.9,127,0
"74940 Remeskylä-Tihilänkangas   (Kiuruvesi )",16,77,5,72,66,108.5,66,0
"74980 Tihilänkangas   (Kiuruvesi )",8,29,5,24,16,105.8,16,0
"75500 Nurmes Keskus   (Nurmes )",651,1966,377,1589,2452,77.7,1679,773
"75530 Porokylä   (Nurmes )",309,1187,214,973,1721,75.5,1286,435
