"Postal code area","Inhabitants, total, 2013 (HE)","Females, 2013 (HE)","Males, 2013 (HE)","Average age of inhabitants, 2013 (HE)","0-2 years, 2013 (HE)","3-6 years, 2013 (HE)","7-12 years, 2013 (HE)","13-15 years, 2013 (HE)","16-17 years, 2013 (HE)","18-19 years, 2013 (HE)","20-24 years, 2013 (HE)","25-29 years, 2013 (HE)","30-34 years, 2013 (HE)","35-39 years, 2013 (HE)","40-44 years, 2013 (HE)","45-49 years, 2013 (HE)","50-54 years, 2013 (HE)","55-59 years, 2013 (HE)","60-64 years, 2013 (HE)","65-69 years, 2013 (HE)","70-74 years, 2013 (HE)","75-79 years, 2013 (HE)","80-84 years, 2013 (HE)","85 years or over, 2013 (HE)"
"29940 Kuvaskangas  (Merikarvia)",279,124,155,51,3,7,15,9,2,6,12,4,11,9,15,18,24,23,28,31,9,20,23,10
"30100 Forssa Keskus  (Forssa)",10603,5522,5081,46,250,362,618,325,243,248,553,496,508,541,559,677,714,862,890,895,542,528,399,393
"30300 Viksberg  (Forssa)",2625,1324,1301,45,41,85,121,59,47,70,232,154,153,144,133,166,177,224,191,232,142,122,86,46
"30420 Tölö  (Forssa)",4910,2551,2359,45,120,191,294,147,108,110,261,246,275,263,244,337,351,379,394,413,268,225,144,140
"31110 Matku  (Forssa)",604,272,332,44,19,24,27,26,15,14,24,32,36,29,26,51,54,47,58,46,26,17,21,12
"31130 Koijärvi  (Forssa)",271,122,149,47,6,14,14,14,10,2,3,9,14,13,13,22,18,20,21,20,21,17,10,10
"31140 Menonen  (Urjala)",204,100,104,46,6,7,11,8,5,3,7,7,8,14,10,10,22,17,17,17,13,9,8,5
"31160 Nuutajärvi  (Urjala)",292,156,136,48,2,7,13,6,1,5,17,12,22,18,15,14,24,33,28,23,20,14,10,8
"31170 Savijoki  (Forssa)",199,98,101,47,5,5,9,6,5,4,7,10,9,17,2,15,16,15,20,24,11,10,5,4
"31230 Susikas  (Tammela)",225,101,124,45,8,4,17,8,6,5,5,8,11,8,10,16,24,26,28,13,6,8,7,7
"31250 Teuro  (Tammela)",204,97,107,48,9,9,5,3,3,3,6,8,14,12,11,8,21,15,21,24,9,12,6,5
"31300 Tammela Keskus  (Tammela)",3256,1697,1559,45,85,150,235,126,70,70,142,114,163,172,207,202,249,228,255,222,163,141,105,157
"31310 Mustiala  (Tammela)",114,63,51,39,1,4,2,1,4,3,34,3,7,2,7,8,8,7,4,6,7,2,4,0
"31340 Porras  (Tammela)",595,283,312,44,10,26,46,24,19,15,22,17,26,29,30,41,63,48,51,47,17,27,22,15
"31350 Vistinkoski  (Tammela)",235,111,124,47,5,11,17,6,4,5,5,5,11,10,15,12,18,23,25,23,15,8,9,8
"31370 Eerikkilän Urheiluopisto  (Tammela)",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"31380 Letku-Torro  (Tammela)",348,177,171,40,18,19,33,10,6,8,6,16,22,20,25,24,30,26,28,20,7,14,11,5
"31400 Somero Keskus  (Somero)",6284,3240,3044,47,183,202,398,189,122,155,270,239,280,282,303,427,406,451,528,472,407,366,320,284
"31410 Ylöpirtti  (Somero)",388,186,202,44,13,14,24,12,14,11,10,14,17,23,20,34,36,33,34,23,24,16,12,4
"31450 Häntälä  (Somero)",350,156,194,43,4,19,22,16,10,8,11,14,15,25,18,23,39,36,31,27,12,9,7,4
"31460 Hirsjärvi  (Somero)",253,121,132,48,4,9,12,10,6,4,6,14,6,9,7,28,20,22,29,19,18,15,8,7
"31470 Somerniemi  (Somero)",699,340,359,49,11,16,56,22,21,21,16,12,16,28,46,57,54,52,53,65,58,45,22,28
"31490 Terttilä  (Somero)",266,130,136,44,5,12,23,14,9,6,7,6,4,12,15,29,20,26,25,18,13,6,9,7
"31500 Koski Tl  (Koski Tl)",2444,1236,1208,47,68,88,143,96,48,60,78,96,109,116,133,151,209,153,183,199,166,147,100,101
"31520 Pitkäjärvi  (Somero)",516,250,266,43,12,27,46,30,7,6,9,21,27,34,29,32,36,51,48,40,20,21,11,9
"31530 Pyöli  (Somero)",361,170,191,47,6,12,24,9,7,8,6,16,14,19,24,26,32,31,33,32,24,22,11,5
"31600 Jokioinen Keskus  (Jokioinen)",3890,2024,1866,43,129,174,295,160,108,77,122,152,194,250,218,257,279,292,331,271,160,159,129,133
"31610 Vaulammi  (Jokioinen)",479,234,245,44,13,13,32,22,19,7,22,17,13,27,33,39,42,53,37,28,14,21,15,12
"31620 Latovainio  (Jokioinen)",423,204,219,42,14,11,30,19,11,6,29,19,21,22,31,29,33,33,39,29,17,10,10,10
"31630 Minkiö  (Jokioinen)",617,284,333,39,23,32,58,30,25,15,21,26,35,36,34,54,43,38,51,35,21,17,13,10
"31640 Humppila Keskus  (Humppila)",2240,1115,1125,45,64,93,157,89,49,47,62,93,128,129,103,145,170,185,214,146,106,86,97,77
"31650 Venäjänkangas  (Humppila)",208,90,118,40,10,11,19,7,4,2,6,10,8,16,12,14,24,14,19,11,9,5,5,2
"31700 Urjala Asemanseutu-Hanhisuo  (Urjala)",1507,747,760,44,53,71,93,60,35,28,44,61,67,93,90,114,119,113,128,133,71,57,39,38
"31720 Urjalankylä-Kehro  (Urjala)",397,199,198,48,9,13,27,16,4,4,9,8,13,27,28,26,36,24,27,38,36,26,20,6
"31730 Honkola  (Urjala)",135,66,69,44,5,5,7,3,3,3,5,6,7,8,7,14,14,13,6,8,9,5,7,0
"31750 Kehro  (Urjala)",58,31,27,57,1,1,1,0,2,1,1,0,0,4,2,2,3,5,9,12,4,2,3,5
"31760 Urjala Keskus  (Urjala)",1926,1012,914,50,38,70,102,52,32,31,70,102,91,97,82,95,127,139,171,144,112,121,113,137
"31810 Oriniemi  (Punkalaidun)",418,198,220,46,10,19,27,9,11,8,17,12,18,21,21,31,40,33,27,36,25,20,14,19
"31830 Halkivaha  (Urjala)",314,154,160,46,1,20,23,10,6,5,10,9,13,17,26,18,27,24,24,22,21,20,9,9
"31850 Koskioinen  (Punkalaidun)",159,84,75,43,3,6,17,6,5,3,9,6,4,10,11,13,9,12,12,9,5,5,10,4
"31860 Tursa  (Urjala)",322,149,173,47,6,12,9,10,11,7,12,11,12,11,17,31,30,35,24,33,24,17,5,5
"31900 Punkalaidun Keskus  (Punkalaidun)",1972,985,987,50,32,55,100,63,37,31,92,77,78,77,96,105,127,165,186,160,124,130,114,123
"31930 Vanttila  (Punkalaidun)",120,48,72,43,6,3,8,9,5,1,3,2,4,3,7,13,9,14,8,10,7,4,2,2
"31950 Sadonmaa  (Punkalaidun)",183,90,93,47,6,11,7,6,6,4,5,5,8,3,11,14,14,12,17,15,12,15,9,3
"31960 Orisuo  (Loimaa)",78,32,46,52,0,1,7,2,0,3,2,0,2,5,7,4,5,8,4,5,7,6,6,4
"31970 Kanteenmaa  (Punkalaidun)",171,76,95,45,2,9,16,8,4,2,4,5,10,7,9,13,11,13,17,11,7,9,6,8
"32100 Ypäjä Keskus  (Ypäjä)",2094,1054,1040,45,53,68,128,60,53,57,90,98,115,111,120,141,156,148,204,151,94,84,76,87
"32140 Ypäjä Asemanseutu  (Ypäjä)",333,165,168,42,7,13,28,19,12,5,14,11,10,23,21,23,32,28,28,19,12,15,7,6
"32200 Loimaa Keskus  (Loimaa)",8346,4393,3953,45,251,325,455,240,198,205,469,433,439,394,405,496,581,629,639,636,478,395,333,345
"32210 Loimaa kk  (Loimaa)",2464,1249,1215,46,72,98,155,64,51,55,117,107,120,143,109,161,162,212,199,231,123,97,95,93
"32250 Kojonkulma  (Loimaa)",324,158,166,40,9,19,35,21,8,6,10,8,15,27,20,24,14,19,22,29,14,6,7,11
"32260 Kojonperä  (Loimaa)",167,80,87,50,1,2,12,3,5,3,5,6,9,3,11,5,15,19,15,21,11,13,7,1
"32270 Metsämaa-Murto  (Loimaa)",503,237,266,46,14,24,34,17,12,8,19,15,30,20,19,31,39,34,63,40,26,24,14,20
"32280 Metsäkorpi  (Loimaa)",165,83,82,46,7,6,6,5,2,1,9,8,8,8,6,18,19,11,17,6,8,9,5,6
"32300 Mellilä  (Loimaa)",1330,638,692,46,37,34,77,44,28,33,54,51,68,74,73,108,115,85,119,115,74,50,44,47
"32410 Niinijoki  (Loimaa)",619,294,325,42,18,22,56,30,19,16,23,17,38,28,38,51,45,55,51,32,23,24,16,17
"32430 Ylhäinen  (Loimaa)",88,40,48,48,2,1,5,2,1,2,3,3,3,4,9,4,5,11,9,13,3,5,1,2
"32440 Alastaro Keskus  (Loimaa)",1876,919,957,48,48,68,107,50,39,31,92,70,94,95,91,98,134,161,142,158,82,108,98,110
"32450 Tammiainen  (Loimaa)",277,122,155,45,7,12,21,13,7,5,2,9,11,13,17,18,22,25,25,31,15,11,10,3
"32500 Oripää Keskus  (Oripää)",1220,629,591,43,38,69,114,47,29,13,55,57,60,64,72,59,84,81,83,89,47,62,51,46
"32520 Latva  (Oripää)",163,71,92,40,6,5,12,10,4,4,8,7,11,7,12,13,16,10,16,9,7,0,4,2
"32560 Virttaa  (Loimaa)",458,214,244,43,11,15,37,19,12,8,16,19,23,29,25,32,50,33,49,28,20,13,12,7
"32610 Vampula Keskus  (Huittinen)",1065,521,544,47,33,35,66,40,18,20,41,40,55,48,56,85,79,67,80,76,63,70,39,54
"32620 Rutava  (Huittinen)",413,183,230,47,8,15,28,19,9,8,8,13,7,19,33,32,41,33,31,32,34,20,14,9
"32700 Huittinen Keskus  (Huittinen)",7943,4083,3860,45,219,316,450,230,162,188,453,441,421,390,382,510,563,565,619,633,440,380,298,283
"32710 Sampu  (Huittinen)",618,291,327,41,17,29,57,28,11,17,21,21,37,38,40,48,42,62,51,32,19,27,10,11
"32730 Keikyä  (Sastamala)",771,387,384,47,12,32,44,32,15,12,28,28,38,42,20,65,66,68,78,61,35,32,27,36
"32740 Äetsä Keskus  (Sastamala)",1823,906,917,47,45,52,104,55,28,29,94,87,80,89,106,99,136,167,169,167,98,78,72,68
"32760 Suttila  (Huittinen)",199,97,102,45,6,6,8,8,6,6,8,10,9,10,15,11,20,22,16,10,7,9,8,4
"32770 Huhtamo  (Huittinen)",233,107,126,44,11,8,8,6,1,4,11,22,16,13,7,19,21,26,14,18,11,4,9,4
"32800 Kokemäki Keskus  (Kokemäki)",4182,2177,2005,47,87,153,238,111,98,80,211,183,159,206,223,285,292,330,326,353,271,222,171,183
"32810 Peipohja  (Kokemäki)",1918,955,963,44,48,78,122,55,47,44,117,91,95,111,116,121,143,147,153,166,101,80,42,41
"32830 Riste  (Kokemäki)",503,248,255,47,7,16,33,27,10,10,13,14,19,23,38,38,30,46,56,50,21,28,7,17
"32860 Korkeaoja  (Kokemäki)",170,75,95,41,5,5,14,7,4,5,11,4,10,10,6,19,20,8,13,14,4,7,1,3
"32910 Kauvatsa Asemanseutu  (Kokemäki)",307,147,160,44,15,13,18,8,4,8,11,19,14,19,14,20,25,21,24,27,12,18,8,9
"32920 Kauvatsa  (Kokemäki)",605,304,301,52,14,13,33,20,13,6,14,20,23,22,29,31,43,54,61,57,30,40,40,42
"33100 Tampere Keskus  (Tampere)",16562,8717,7845,40,341,351,381,165,177,317,2598,2602,1644,1066,696,780,725,811,892,937,632,539,452,456
"33180 Lapinniemi-Käpylä  (Tampere)",2384,1382,1002,51,53,55,67,34,27,45,200,192,150,111,105,106,132,117,108,132,123,134,165,328
"33200 Tampere Keskus Läntinen  (Tampere)",6682,3659,3023,42,91,126,244,112,81,160,973,922,545,384,259,267,333,349,375,453,293,258,227,230
"33210 Itä-Amuri-Tammerkoski  (Tampere)",5876,3226,2650,45,84,109,99,39,62,120,774,776,498,313,246,282,284,290,357,439,332,287,258,227
"33230 Länsi-Amuri  (Tampere)",5801,3220,2581,46,117,160,217,71,68,100,407,552,518,358,278,323,320,389,369,452,319,281,253,249
"33240 Tahmela  (Tampere)",1679,856,823,40,45,71,107,49,52,48,84,98,121,128,111,142,131,129,110,102,64,34,33,20
"33250 Pispala  (Tampere)",2339,1178,1161,38,67,94,149,66,50,73,156,205,237,168,164,177,165,161,155,123,64,36,24,5
"33270 Epilä  (Tampere)",7523,4007,3516,39,320,351,414,199,170,195,494,652,642,539,477,486,506,443,392,420,301,211,165,146
"33300 Rahola  (Tampere)",4763,2460,2303,40,167,221,336,153,125,109,279,286,357,332,324,353,329,296,280,276,173,159,122,86
"33310 Tesoma  (Tampere)",7489,4019,3470,42,312,366,424,210,181,196,488,479,465,423,411,495,457,457,450,522,379,360,261,153
"33330 Myllypuro-Kalkku  (Tampere)",3451,1719,1732,36,180,190,247,107,58,85,265,303,325,308,212,216,180,180,185,181,105,63,38,23
"33340 Haukiluoma-Ikuri  (Tampere)",5105,2571,2534,40,213,276,310,179,115,157,236,252,316,328,332,370,429,361,391,364,188,164,78,46
"33380 Pitkäniemi  (Nokia)",19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"33400 Luoteis-Tampere  (Tampere)",7471,3847,3624,39,255,389,563,314,211,236,417,388,445,475,516,624,527,461,460,468,296,200,137,89
"33410 Lentävänniemi  (Tampere)",4443,2339,2104,45,143,140,180,107,75,98,280,281,293,252,215,295,285,301,436,435,245,180,114,88
"33420 Lamminpää  (Tampere)",2111,1077,1034,42,67,90,121,84,77,61,92,89,129,135,109,184,179,160,144,132,113,73,37,35
"33430 Vuorentausta  (Ylöjärvi)",2939,1471,1468,40,121,143,208,103,81,79,128,178,209,165,148,238,263,189,172,204,136,85,59,30
"33450 Siivikkala  (Ylöjärvi)",2786,1371,1415,38,97,177,248,106,73,90,95,106,184,226,181,255,228,207,172,139,90,55,38,19
"33470 Ylöjärvi Keskus  (Ylöjärvi)",5924,3068,2856,42,238,263,381,183,135,139,325,334,340,322,340,405,425,403,412,418,291,236,203,131
"33480 Manninmäki-Haavisto  (Ylöjärvi)",7159,3641,3518,36,373,484,708,315,224,179,291,321,489,623,514,515,457,396,389,351,200,151,106,73
"33500 Osmonmäki-Petsamo  (Tampere)",10770,5997,4773,44,231,219,305,142,113,209,1284,1363,971,673,444,497,553,568,595,573,461,490,438,641
"33520 Keskussairaala-alue-Kauppi  (Tampere)",988,513,475,38,35,40,57,19,17,24,123,84,86,89,45,52,62,60,58,58,26,23,9,21
"33530 Kissanmaa  (Tampere)",4644,2313,2331,42,117,112,149,78,82,98,618,455,319,230,217,302,311,316,298,308,219,190,134,91
"33540 Kaleva  (Tampere)",8544,4709,3835,40,189,211,194,89,92,209,1574,1253,864,455,350,345,397,396,332,390,288,271,316,329
"33560 Takahuhti  (Tampere)",10168,5447,4721,42,331,441,601,310,229,276,707,696,673,617,580,670,627,542,612,667,471,448,358,312
"33580 Atala-Linnainmaa  (Tampere)",14626,7536,7090,38,667,794,1038,506,363,406,808,1025,1173,1059,868,1004,1100,955,831,753,516,399,240,121
"33610 Olkahinen-Tasanne  (Tampere)",3939,1969,1970,38,181,187,318,169,117,112,122,237,264,264,247,341,319,323,262,216,123,55,63,19
"33680 Aitolahti  (Tampere)",1744,847,897,43,47,78,142,76,34,46,54,57,88,105,114,147,119,122,136,136,85,66,48,44
"33700 Messukylä  (Tampere)",1753,863,890,38,59,73,107,57,48,48,170,113,125,120,117,129,105,115,140,104,58,25,23,17
"33710 Kaukajärvi  (Tampere)",17810,9202,8608,38,752,885,1112,534,415,506,1594,1420,1350,1094,1033,1173,1189,1084,940,980,730,466,313,240
"33720 Hervanta  (Tampere)",24234,11468,12766,37,870,909,992,445,323,642,3891,3387,2164,1407,1032,997,1039,1225,1519,1376,734,557,392,333
"33730 Leinola-Vehmainen  (Tampere)",1813,877,936,41,64,84,126,68,48,42,82,88,107,131,114,148,154,130,134,105,83,53,33,19
"33800 Nekala  (Tampere)",5045,2557,2488,38,177,212,254,102,88,113,465,523,530,417,295,310,322,259,257,235,170,142,92,82
"33820 Koivistonkylä  (Tampere)",9190,4611,4579,39,324,425,604,342,237,245,638,629,637,647,592,702,711,594,488,462,293,281,194,145
"33840 Peltolammi  (Tampere)",3487,1784,1703,41,117,116,134,72,71,104,374,342,280,219,160,192,207,206,240,220,163,124,84,62
"33850 Multisilta  (Tampere)",2504,1311,1193,39,125,125,103,69,49,65,214,218,213,143,133,144,172,142,161,144,103,93,56,32
"33870 Vuores  (Tampere)",981,496,485,33,55,60,71,17,10,32,90,105,106,117,65,51,53,39,37,37,16,13,6,1
"33880 Höytämö  (Lempäälä)",3830,1861,1969,38,156,216,324,159,108,116,177,149,258,300,310,289,274,202,228,231,123,93,73,44
"33900 Härmälä-Rantaperkiö  (Tampere)",10086,5184,4902,39,366,374,422,206,185,214,1028,1156,987,681,554,587,627,586,552,559,316,279,221,186
"33920 Toivio  (Pirkkala)",1259,637,622,34,79,105,130,57,30,29,39,44,100,122,99,95,91,59,55,47,33,20,15,10
"33950 Killo  (Pirkkala)",5122,2617,2505,39,230,270,369,139,108,118,234,312,401,407,331,368,355,330,331,342,221,134,83,39
"33960 Suuppa  (Pirkkala)",10410,5291,5119,38,454,628,880,448,273,248,402,586,717,823,776,803,628,575,572,606,386,288,169,148
"33980 Pirkkala kk  (Pirkkala)",1374,657,717,38,59,80,130,61,38,41,49,43,78,105,96,112,120,97,69,95,42,26,19,14
"34110 Lakiala  (Ylöjärvi)",1355,658,697,31,65,145,199,84,46,29,31,37,96,126,109,83,82,78,53,33,25,18,10,6
"34130 Ylinen  (Ylöjärvi)",1345,615,730,36,55,77,155,60,37,44,59,53,64,97,97,112,126,100,63,61,29,25,17,14
"34140 Mutala  (Ylöjärvi)",773,371,402,36,36,63,88,46,15,13,16,13,58,69,68,55,52,36,38,44,27,14,14,8
"34150 Kyrönlahti  (Ylöjärvi)",392,182,210,43,16,17,29,12,11,7,12,17,26,24,25,26,16,35,31,37,22,16,7,6
"34180 Länsi-Teisko  (Ylöjärvi)",169,79,90,45,7,6,10,6,4,1,6,4,12,9,7,15,15,14,12,11,10,10,4,6
"34240 Kämmenteisko  (Tampere)",1641,815,826,39,53,112,164,84,52,31,30,47,97,112,147,132,119,103,112,104,53,37,25,27
"34260 Terälahti  (Tampere)",888,433,455,44,27,41,63,29,22,15,17,25,49,47,52,86,63,75,91,64,42,38,25,17
"34270 Velaatta  (Tampere)",305,131,174,48,3,6,21,13,4,4,6,4,12,17,32,33,25,21,16,35,18,18,9,8
"34300 Kuru Keskus  (Ylöjärvi)",1583,775,808,48,44,63,101,62,33,17,38,49,66,54,89,103,125,150,127,154,92,80,67,69
"34320 Parkkuu  (Ylöjärvi)",230,109,121,48,5,10,18,11,2,0,4,4,11,9,16,11,14,24,22,27,17,13,6,6
"34330 Poikelus  (Ylöjärvi)",273,130,143,43,8,11,21,17,4,3,10,7,19,14,15,17,31,25,21,16,16,7,3,8
"34410 Murole  (Ruovesi)",174,85,89,46,4,7,18,1,4,3,5,5,10,12,7,4,13,17,14,21,10,7,5,7
"34420 Muroleen Kanava  (Ruovesi)",46,25,21,50,0,1,6,1,2,0,0,1,0,2,1,3,4,4,4,6,4,4,2,1
"34430 Kekkonen  (Ruovesi)",134,66,68,50,2,5,7,4,2,1,6,3,7,3,4,14,8,14,16,8,7,10,9,4
"34450 Jäminkipohja  (Ruovesi)",361,156,205,50,4,6,12,9,8,8,14,9,16,15,17,28,33,49,35,34,17,20,18,9
"34510 Luode  (Ylöjärvi)",106,50,56,47,4,2,11,5,1,0,1,1,5,7,2,5,7,11,17,9,8,4,3,3
"34530 Länsi-Aure  (Ylöjärvi)",75,32,43,46,1,4,7,5,1,1,0,1,3,4,8,5,2,2,7,9,6,7,1,1
"34550 Itä-Aure  (Ylöjärvi)",166,62,104,56,1,1,8,2,2,0,7,2,8,4,6,11,12,16,17,19,24,12,10,4
"34600 Ruovesi Keskus-Nenonen  (Ruovesi)",2691,1386,1305,50,49,80,154,83,54,59,89,104,100,121,114,151,187,223,234,237,185,183,125,159
"34640 Mustajärvi  (Ruovesi)",229,112,117,47,8,11,8,9,6,3,12,16,2,7,9,15,18,21,19,17,10,10,14,14
"34710 Vaskivesi  (Virrat)",389,178,211,47,8,22,21,15,8,6,11,16,8,21,20,25,36,32,31,42,26,15,19,7
"34730 Vaskuu  (Virrat)",107,49,58,49,1,3,7,4,2,4,1,4,3,1,6,11,8,9,7,15,7,8,4,2
"34740 Koro  (Virrat)",86,37,49,54,2,0,3,2,1,1,0,4,5,5,1,8,4,6,10,14,5,7,4,4
"34770 Kurjenkylä  (Virrat)",252,122,130,45,4,9,20,17,6,9,7,6,7,15,14,14,18,26,23,15,9,9,17,7
"34800 Virrat Keskus  (Virrat)",4795,2485,2310,49,120,149,262,128,95,101,233,188,177,207,240,276,310,365,446,459,296,293,208,242
"34870 Visuvesi  (Ruovesi)",615,279,336,50,18,16,28,16,12,7,17,20,16,27,33,38,54,40,70,77,45,31,30,20
"34910 Äijänneva  (Virrat)",116,49,67,48,2,3,5,1,6,5,6,5,5,5,1,8,16,11,5,5,6,9,7,5
"34930 Liedenpohja  (Virrat)",350,175,175,46,10,14,19,17,8,5,15,8,17,23,19,21,24,23,26,34,24,14,18,11
"34950 Ohtola  (Virrat)",212,101,111,46,10,11,15,4,4,3,6,9,12,11,14,12,4,16,15,26,11,6,11,12
"34970 Toisvesi  (Virrat)",113,57,56,48,0,4,11,3,2,1,6,3,3,4,6,9,8,6,17,10,6,7,2,5
"34980 Killinkoski  (Virrat)",384,195,189,49,9,14,19,7,1,5,15,17,22,16,19,20,35,37,32,40,18,17,27,14
"35100 Orivesi Asemanseutu  (Orivesi)",3132,1551,1581,41,116,171,263,105,87,73,109,146,188,190,175,230,242,210,226,207,141,103,64,86
"35220 Eräjärvi  (Orivesi)",528,266,262,50,10,16,34,16,11,5,12,12,17,22,28,39,36,43,51,56,39,25,35,21
"35240 Ristakallio  (Orivesi)",202,105,97,47,5,6,8,2,8,6,9,13,7,11,13,15,18,14,12,14,15,10,11,5
"35260 Leväslahti  (Orivesi)",15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"35270 Västilä  (Orivesi)",166,84,82,50,3,4,6,4,6,1,7,4,3,6,10,17,14,14,11,23,17,6,5,5
"35300 Orivesi Keskus  (Orivesi)",4676,2457,2219,47,123,171,251,137,97,88,231,195,230,222,207,302,310,385,357,401,291,274,207,197
"35320 Hirsilä  (Orivesi)",592,293,299,42,24,28,48,26,21,15,23,14,30,34,30,44,38,44,49,48,23,26,12,15
"35400 Länkipohja  (Jämsä)",977,482,495,51,15,34,49,25,17,16,18,21,42,37,48,74,68,79,98,104,75,47,52,58
"35420 Talviainen  (Orivesi)",116,52,64,50,2,3,6,2,4,1,4,5,2,9,8,9,6,6,14,8,10,6,4,7
"35480 Längelmäki  (Orivesi)",66,30,36,51,0,2,3,2,0,1,1,2,7,1,4,2,5,8,7,7,3,7,0,4
"35500 Korkeakoski  (Juupajoki)",1108,551,557,47,32,45,73,34,26,20,41,49,55,55,44,67,83,71,114,85,52,63,37,62
"35520 Pirttikangas  (Juupajoki)",77,37,40,48,1,4,6,1,4,0,2,1,2,3,5,9,3,6,8,9,3,2,3,5
"35530 Lyly  (Juupajoki)",280,126,154,50,10,10,20,2,3,2,4,7,12,14,13,8,25,34,28,32,26,11,10,9
"35540 Juupajoki  (Juupajoki)",456,214,242,41,18,18,39,17,16,14,16,21,26,29,23,23,35,43,35,23,30,21,4,5
"35550 Salokunta  (Juupajoki)",168,81,87,47,4,5,11,7,4,2,5,5,8,12,8,12,12,16,10,10,14,14,5,4
"35600 Halli  (Jämsä)",1396,680,716,50,24,35,60,42,26,32,39,53,50,58,72,84,107,140,149,179,100,57,30,59
"35610 Pihlaisto  (Jämsä)",92,44,48,49,1,4,9,3,2,2,0,0,1,5,7,8,5,4,9,8,12,7,2,3
"35630 Suinula-Valkamanperä  (Jämsä)",180,83,97,48,2,7,24,4,3,2,2,2,9,8,5,13,11,10,16,21,17,11,8,5
"35700 Vilppula Keskus  (Mänttä-Vilppula)",3518,1778,1740,47,75,129,194,122,74,63,126,131,150,179,187,251,268,327,339,273,174,180,122,154
"35740 Ylä-Vääri  (Ruovesi)",110,55,55,53,0,1,5,4,2,5,2,2,2,5,4,9,9,10,9,6,12,14,4,5
"35750 Väärinmaja  (Ruovesi)",310,135,175,48,7,5,18,16,9,5,6,7,15,12,16,28,16,34,29,26,21,16,19,5
"35800 Mänttä  (Mänttä-Vilppula)",4302,2277,2025,49,92,121,207,124,80,93,184,171,176,202,203,247,263,370,405,433,272,234,212,213
"35820 Asemakulma-Mustalahti  (Jämsä)",2160,1035,1125,44,63,86,158,83,46,30,69,88,104,136,120,139,157,180,207,165,110,106,68,45
"35990 Kolho  (Mänttä-Vilppula)",1173,592,581,50,27,39,68,30,24,16,13,29,50,63,60,74,59,93,139,121,94,68,51,55
"36100 Kangasala Asemanseutu  (Kangasala)",1170,553,617,34,39,68,158,66,39,40,23,38,60,98,130,127,91,62,52,36,25,12,5,1
"36110 Ruutana  (Kangasala)",2774,1355,1419,33,173,257,253,108,75,64,67,135,285,269,227,201,167,151,138,96,37,35,23,13
"36120 Suinula-Haviseva  (Kangasala)",1124,537,587,39,37,64,123,56,26,25,21,19,65,93,100,91,89,54,79,76,53,26,20,7
"36200 Kangasala Keskus  (Kangasala)",9900,5186,4714,43,310,532,724,367,233,246,387,315,528,672,642,694,659,642,670,700,514,416,334,315
"36220 Suorama  (Kangasala)",4920,2485,2435,39,200,289,417,169,90,103,256,291,324,377,341,331,318,306,315,312,205,134,86,56
"36240 Nattari  (Kangasala)",4557,2278,2279,38,192,258,404,164,126,104,211,223,292,367,331,341,288,306,301,250,181,113,67,38
"36270 Huutijärvi  (Kangasala)",1383,672,711,39,45,81,141,51,31,37,39,56,79,100,119,115,91,90,90,85,61,41,22,9
"36280 Pikonlinna  (Kangasala)",95,53,42,64,2,1,0,1,0,2,1,3,4,4,2,4,2,4,11,6,5,10,12,21
"36340 Tohkala  (Kangasala)",257,126,131,41,13,16,22,8,8,2,5,8,15,17,18,17,25,17,16,16,7,17,5,5
"36420 Sahalahti Keskus  (Kangasala)",1785,907,878,41,66,106,138,60,35,38,78,74,109,118,118,130,148,114,122,104,76,68,47,36
"36430 Pakkala  (Kangasala)",490,238,252,43,12,30,37,17,16,13,12,17,22,34,30,35,36,33,39,31,29,26,13,8
"36450 Salmentaka  (Pälkäne)",238,112,126,48,7,4,12,5,9,9,4,6,10,15,16,16,23,20,22,12,14,17,10,7
"36520 Raikku  (Kangasala)",383,178,205,46,12,9,18,13,10,6,8,14,26,28,20,37,24,25,36,39,22,18,12,6
"36570 Kaivanto  (Kangasala)",303,144,159,42,13,16,26,9,7,5,8,7,17,23,18,24,24,17,19,30,15,12,9,4
"36600 Pälkäne Keskus  (Pälkäne)",3508,1810,1698,43,112,168,266,131,85,90,128,139,165,198,199,254,269,257,253,250,178,150,102,114
"36640 Iltasmäki  (Pälkäne)",402,196,206,42,12,18,38,15,13,8,10,13,19,28,27,25,32,29,39,24,22,17,7,6
"36660 Laitikkala  (Pälkäne)",217,108,109,43,6,4,16,15,7,1,6,8,10,11,9,28,18,18,24,13,6,8,4,5
"36720 Aitoo  (Pälkäne)",607,283,324,45,19,26,45,18,16,16,23,23,25,35,28,37,52,46,50,41,39,30,18,20
"36760 Luopioinen Keskus  (Pälkäne)",832,419,413,50,11,28,59,19,13,12,21,29,36,37,36,51,68,60,80,84,59,46,41,42
"36810 Kuhmalahti Keskus  (Kangasala)",556,280,276,45,9,23,44,20,6,12,22,20,20,38,41,33,51,53,45,33,20,26,11,29
"36840 Kuhmajärvi  (Kangasala)",360,181,179,51,4,9,20,6,11,8,5,8,11,12,17,33,34,33,42,31,15,20,17,24
"36880 Vehkajärvi  (Kangasala)",150,71,79,55,3,0,5,2,4,2,3,5,0,4,8,12,18,10,18,17,14,12,7,6
