"Postal code area","Aged 18 or over, total, 2014 (KO)","Basic level studies, 2014 (KO)","With education, total, 2014 (KO)","Matriculation examination, 2014 (KO)","Vocational diploma, 2014 (KO)","Academic degree - Lower level university degree, 2014 (KO)","Academic degree - Higher level university degree, 2014 (KO)"
"92350 Revonlahti   (Siikajoki )",546,133,413,17,325,47,24
"92400 Ruukki Keskus   (Siikajoki )",1335,420,915,38,739,94,44
"92430 Paavola-Huumola   (Siikajoki )",723,221,502,22,391,57,32
"92440 Saarikoski   (Siikajoki )",33,5,28,0,28,0,0
"92450 Luohua   (Siikajoki )",228,68,160,4,141,11,4
"92470 Tuomioja   (Siikajoki )",198,53,145,4,123,15,3
"92500 Rantsila Keskus   (Siikalatva )",1201,448,753,27,630,74,22
"92520 Sipola   (Siikalatva )",67,28,39,2,30,6,1
"92530 Mankila   (Siikalatva )",134,42,92,3,76,10,3
"92600 Pulkkila Keskus   (Siikalatva )",984,331,653,33,523,63,34
"92610 Vorna   (Siikalatva )",66,24,42,1,36,5,0
"92620 Piippola Keskus   (Siikalatva )",763,228,535,25,456,41,13
"92640 Leskelä   (Siikalatva )",172,69,103,6,87,7,3
"92650 Laakkola   (Siikalatva )",137,43,94,6,76,9,3
"92700 Kestilä   (Siikalatva )",1131,418,713,18,624,52,19
"92810 Pelsonsuo   (Vaala )",137,45,92,5,75,10,2
"92830 Veneheitto   (Vaala )",224,54,170,14,143,11,2
"92910 Tavastkenkä   (Pyhäntä )",224,74,150,10,126,10,4
"92920 Ahokylä   (Pyhäntä )",63,19,44,1,40,2,1
"92930 Pyhäntä   (Pyhäntä )",861,278,583,35,449,69,30
"93100 Pudasjärvi Keskus   (Pudasjärvi )",4042,1477,2565,140,2041,251,133
"93140 Kipinä   (Pudasjärvi )",368,121,247,10,218,11,8
"93160 Hetejärvi   (Pudasjärvi )",188,72,116,6,102,5,3
"93170 Yli-Kollaja   (Pudasjärvi )",80,24,56,1,45,8,2
"93180 Ikosenniemi   (Pudasjärvi )",26,..,..,..,..,..,..
"93187 Ala-Siurua   (Pudasjärvi )",121,49,72,0,70,2,0
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",107,50,57,2,51,2,2
"93195 Kokkokylä   (Pudasjärvi )",61,26,35,1,30,3,1
"93220 Livo   (Pudasjärvi )",87,35,52,3,45,3,1
"93225 Pärjänsuo   (Pudasjärvi )",174,70,104,4,91,7,2
"93240 Rytinki   (Pudasjärvi )",111,58,53,1,49,2,1
"93250 Sarajärvi   (Pudasjärvi )",205,89,116,1,102,6,7
"93270 Sotkajärvi   (Pudasjärvi )",390,110,280,16,226,26,12
"93277 Iinattijärvi   (Pudasjärvi )",133,50,83,2,74,6,1
"93280 Syöte   (Pudasjärvi )",204,67,137,2,114,15,6
"93290 Pintamo   (Pudasjärvi )",72,28,44,2,39,2,1
"93350 Jaurakkajärvi   (Pudasjärvi )",116,46,70,5,61,3,1
"93390 Puhoskylä   (Pudasjärvi )",200,88,112,1,103,6,2
"93400 Taivalkoski Keskus   (Taivalkoski )",2567,835,1732,84,1402,161,85
"93420 Jurmu   (Taivalkoski )",209,68,141,5,128,5,3
"93440 Loukusa   (Taivalkoski )",50,20,30,2,25,3,0
"93470 Inget   (Taivalkoski )",124,44,80,5,69,2,4
"93540 Tyrövaara   (Taivalkoski )",259,94,165,14,138,9,4
"93590 Vanhala   (Taivalkoski )",179,61,118,7,103,7,1
"93600 Kuusamo Keskus   (Kuusamo )",8659,2380,6279,230,4984,663,402
"93630 Kuoliovaara   (Kuusamo )",133,38,95,2,86,7,0
"93680 Vasaraperä   (Kuusamo )",116,38,78,3,66,5,4
"93730 Poussu   (Kuusamo )",35,11,24,0,21,3,0
"93760 Kemilä-Murtovaara-Teeriranta   (Kuusamo )",29,..,..,..,..,..,..
"93780 Teeriranta   (Kuusamo )",24,..,..,..,..,..,..
"93820 Aikkila-Rukatunturi   (Kuusamo )",114,33,81,5,62,9,5
"93830 Rukatunturi   (Kuusamo )",196,27,169,12,123,21,13
"93840 Patoniemi   (Kuusamo )",23,..,..,..,..,..,..
"93850 Käylä-Patoniemi   (Kuusamo )",199,67,132,1,122,7,2
"93920 Määttälänvaara   (Kuusamo )",87,36,51,0,46,3,2
"93940 Vuotunki   (Kuusamo )",69,25,44,1,36,6,1
"93990 Kärpänkylä   (Kuusamo )",14,..,..,..,..,..,..
"93999 Kuusamo   (Kuusamo )",3018,873,2145,54,1862,158,71
"94100 Kemi Keskus   (Kemi )",5752,1830,3922,385,2647,552,338
"94200 Torvinen-Vainio   (Kemi )",2068,660,1408,62,1127,152,67
"94300 Pajusaari   (Kemi )",257,57,200,8,162,24,6
"94400 Keminmaa Keskus   (Keminmaa )",2274,592,1682,68,1265,221,128
"94430 Kaakamo   (Tornio )",738,199,539,19,409,82,29
"94450 Lassila-Jokisuu   (Keminmaa )",1733,279,1454,59,980,282,133
"94460 Ruottala   (Tornio )",149,66,83,3,72,4,4
"94500 Lautiosaari   (Keminmaa )",1727,470,1257,44,1010,156,47
"94600 Ristikangas-Kivikko   (Kemi )",2141,502,1639,76,1174,270,119
"94700 Takajärvi-Haukkari   (Kemi )",4895,1312,3583,171,2829,413,170
"94720 Peurasaari   (Kemi )",865,157,708,32,521,114,41
"94800 Veitsiluoto   (Kemi )",.,.,.,.,.,.,.
"94830 Pikku Berliini-Hepola   (Kemi )",1585,584,1001,35,853,89,24
"94900 Ajos   (Kemi )",282,86,196,5,166,18,7
"95100 Kuivaniemi Keskus   (Ii )",846,332,514,12,443,41,18
"95110 Kuivaniemi kk   (Ii )",252,75,177,5,146,21,5
"95130 Hyryoja   (Ii )",112,46,66,2,61,2,1
"95160 Oijärvi-Lamminperä   (Ii )",195,96,99,1,92,3,3
"95200 Simo Keskus   (Simo )",1107,392,715,21,593,59,42
"95210 Filpus   (Simo )",211,59,152,8,110,19,15
"95220 Simoniemi   (Simo )",247,60,187,4,138,31,14
"95225 Viantie   (Simo )",182,62,120,4,102,9,5
"95230 Maksniemi   (Simo )",632,173,459,18,368,53,20
"95255 Alaniemi   (Simo )",72,36,36,2,28,4,2
"95260 Tainionjoki   (Simo )",48,14,34,2,30,1,1
"95270 Yli-Kärppä-Tainionjoki   (Simo )",108,39,69,1,65,2,1
"95300 Tervola Keskus   (Tervola )",1493,483,1010,40,812,96,62
"95310 Liedakkala   (Keminmaa )",351,89,262,13,208,24,17
"95315 Törmä   (Keminmaa )",167,28,139,5,116,13,5
"95325 Paakkola   (Tervola )",138,31,107,4,92,6,5
"95330 Tervola   (Tervola )",415,123,292,3,261,21,7
"95340 Loue   (Tervola )",219,71,148,3,125,13,7
"95350 Peura   (Tervola )",12,..,..,..,..,..,..
"95355 Koivu-Peura   (Tervola )",242,99,143,7,120,12,4
"95365 Maula   (Keminmaa )",216,45,171,6,120,30,15
"95370 Itäkoski   (Keminmaa )",166,49,117,2,98,12,5
"95375 Yli-Paakkola   (Tervola )",86,25,61,2,53,5,1
"95400 Tornio Keskus   (Tornio )",2443,884,1559,184,1051,224,100
"95410 Kiviranta   (Tornio )",2518,560,1958,95,1463,248,152
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",3192,916,2276,108,1752,274,142
"95430 Suensaari   (Tornio )",1028,233,795,49,554,118,74
"95440 Kyläjoki   (Tornio )",671,173,498,18,393,53,34
"95450 Kirkonmäki   (Tornio )",2520,387,2133,91,1473,322,247
"95460 Kantojärvi   (Tornio )",768,192,576,27,436,82,31
"95470 Pirkkiö-Röyttä   (Tornio )",736,165,571,21,462,60,28
"95490 Terästehtaanalue   (Tornio )",.,.,.,.,.,.,.
"95500 Vojakkala-Yli-Liakka   (Tornio )",876,233,643,29,490,86,38
"95520 Kukkola   (Tornio )",275,81,194,0,163,22,9
"95530 Karunki   (Tornio )",588,199,389,5,333,39,12
"95540 Korpikylä   (Tornio )",74,28,46,1,39,2,4
"95560 Aapajoki   (Tornio )",165,49,116,5,97,10,4
"95590 Arpela   (Tornio )",661,206,455,11,391,38,15
"95600 Ylitornio Keskus   (Ylitornio )",1828,592,1236,64,967,133,72
"95610 Kainuunkylä   (Ylitornio )",205,78,127,7,108,8,4
"95615 Pekanpää   (Ylitornio )",92,35,57,1,49,6,1
"95620 Aavasaksa   (Ylitornio )",366,147,219,11,183,16,9
"95630 Kuivakangas   (Ylitornio )",119,25,94,4,77,8,5
"95635 Kaulinranta   (Ylitornio )",195,65,130,8,103,11,8
"95640 Juoksenki   (Pello )",204,81,123,5,108,4,6
"95645 Turtola   (Pello )",227,79,148,7,124,11,6
"95655 Etelä-Portimojärvi   (Ylitornio )",103,50,53,1,41,7,4
"95660 Kantomaanpää   (Ylitornio )",164,66,98,8,84,5,1
"95670 Pessalompolo   (Ylitornio )",109,49,60,0,57,2,1
"95675 Meltosjärvi   (Ylitornio )",120,60,60,1,50,6,3
"95680 Lohijärvi   (Ylitornio )",53,23,30,0,29,1,0
"95690 Mellakoski   (Ylitornio )",162,56,106,1,95,10,0
"95700 Pello Keskus   (Pello )",2021,667,1354,59,1078,139,78
"95710 Naamijoki   (Pello )",38,9,29,3,24,1,1
"95720 Jarhoinen   (Pello )",30,12,18,1,15,1,1
"95750 Orajärvi   (Pello )",106,44,62,1,55,3,3
"95760 Konttajärvi   (Pello )",94,33,61,2,53,4,2
"95770 Lankojärvi   (Pello )",162,62,100,0,90,9,1
"95780 Sirkkakoski   (Pello )",113,40,73,4,60,9,0
"95790 Lampsijärvi   (Pello )",79,30,49,3,42,3,1
"95800 Sieppijärvi-Taapajärvi   (Kolari )",417,158,259,16,212,18,13
"95830 Vaattojärvi   (Kolari )",147,56,91,3,86,1,1
"95840 Venejärvenkylä   (Kolari )",62,22,40,1,38,1,0
"95850 Ruokojärvi   (Kolari )",28,..,..,..,..,..,..
"95860 Pasmajärvi   (Kolari )",38,16,22,1,16,4,1
"95900 Kolari Keskus   (Kolari )",1582,481,1101,62,876,107,56
"95920 Saaripudas   (Kolari )",142,44,98,4,82,11,1
"95930 Äkäsjoensuu   (Kolari )",109,39,70,3,61,4,2
"95940 Tapojärvi   (Muonio )",44,13,31,1,29,1,0
"95950 Kihlanki-Tapojärvi   (Muonio )",38,14,24,2,20,1,1
"95970 Äkäslompolo   (Muonio )",438,106,332,23,234,42,33
"95980 Ylläsjärvi   (Kolari )",187,25,162,11,101,35,15
"95990 Kurtakko   (Kolari )",71,17,54,8,41,3,2
"96100 Rovaniemi Keskus   (Rovaniemi )",8563,1932,6631,876,3927,1022,806
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",2778,422,2356,117,1504,441,294
"96200 Sahanperä-Ratantaus   (Rovaniemi )",4358,965,3393,449,2034,482,428
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",4718,796,3922,867,2000,579,476
"96320 Teollisuuskylä   (Rovaniemi )",28,..,..,..,..,..,..
"96400 Pullinranta-Kiiruna   (Rovaniemi )",2886,611,2275,234,1243,345,453
"96440 Ounasrinne   (Rovaniemi )",2435,538,1897,111,1358,238,190
"96460 Pöykkölä   (Rovaniemi )",1892,219,1673,89,960,327,297
"96500 Korkalovaara   (Rovaniemi )",4564,1063,3501,192,2579,457,273
"96600 Koskenkylä   (Rovaniemi )",917,164,753,46,454,129,124
"96700 Niskanperä   (Rovaniemi )",552,93,459,28,303,72,56
"96800 Ylikylä-Patosaari   (Rovaniemi )",1161,191,970,46,601,175,148
"96900 Saarenkylä   (Rovaniemi )",5174,1017,4157,198,2713,657,589
"96910 Syväsenvaara   (Rovaniemi )",2262,400,1862,59,1391,264,148
"96930 Napapiiri Rovaniemi   (Rovaniemi )",42,12,30,1,26,3,0
"96960 Someroharju   (Rovaniemi )",113,16,97,4,75,16,2
"97110 Rautionsaari   (Rovaniemi )",386,118,268,7,205,28,28
"97130 Hirvas   (Rovaniemi )",601,106,495,17,359,83,36
"97140 Muurola   (Rovaniemi )",991,288,703,21,594,49,39
"97145 Totonvaara   (Rovaniemi )",11,..,..,..,..,..,..
"97160 Petäjäinen   (Rovaniemi )",94,16,78,4,61,7,6
"97170 Jaatila   (Rovaniemi )",133,31,102,0,82,12,8
"97220 Sinettä   (Rovaniemi )",610,139,471,14,347,67,43
"97240 Sonka   (Rovaniemi )",270,99,171,3,150,12,6
"97250 Raanujärvi   (Ylitornio )",180,66,114,6,103,2,3
"97280 Tapio   (Rovaniemi )",283,101,182,4,151,19,8
"97290 Marraskoski   (Rovaniemi )",90,30,60,3,46,6,5
"97310 Patokoski   (Rovaniemi )",112,33,79,2,70,5,2
"97320 Marrasjärvi   (Rovaniemi )",70,26,44,1,39,3,1
"97330 Rattosjärvi   (Pello )",51,25,26,0,21,2,3
"97335 Ruuhivaara   (Pello )",73,34,39,3,33,1,2
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",308,126,182,6,165,5,6
"97370 Unarin-Luusua   (Sodankylä )",48,19,29,0,25,4,0
"97380 Kukasranta   (Sodankylä )",27,..,..,..,..,..,..
"97390 Kierinki   (Sodankylä )",123,55,68,2,64,1,1
"97420 Lohiniva   (Kittilä )",375,149,226,8,203,11,4
"97430 Taapajärvi   (Kolari )",2,..,..,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",130,44,86,2,81,3,0
"97510 Vikajärvi   (Rovaniemi )",155,51,104,2,85,7,10
"97520 Nampa   (Rovaniemi )",41,7,34,2,31,1,0
"97530 Nampa-Yli-Nampa   (Rovaniemi )",80,33,47,1,38,4,4
"97540 Tiainen   (Rovaniemi )",76,39,37,0,33,2,2
"97580 Misi   (Rovaniemi )",78,28,50,1,43,6,0
"97590 Raajärvi   (Kemijärvi )",7,..,..,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",362,96,266,6,201,36,23
"97615 Tennirova   (Rovaniemi )",27,..,..,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",76,22,54,2,44,6,2
"97625 Vanttauskoski   (Rovaniemi )",290,107,183,4,160,12,7
"97630 Pekkala   (Rovaniemi )",87,34,53,0,47,5,1
"97635 Juuniemi   (Rovaniemi )",70,20,50,1,44,2,3
"97645 Juujärvi   (Kemijärvi )",111,46,65,4,56,3,2
"97650 Juotas   (Rovaniemi )",120,46,74,1,70,3,0
"97655 Autti   (Rovaniemi )",137,68,69,1,58,6,4
"97665 Pohjasperä   (Ranua )",167,68,99,2,90,5,2
"97670 Kivitaipale   (Rovaniemi )",206,62,144,3,121,15,5
"97675 Narkaus-Kämät   (Rovaniemi )",134,38,96,4,82,6,4
"97680 Saari-Kämä   (Rovaniemi )",63,13,50,2,45,3,0
"97685 Siika-Kämä   (Rovaniemi )",42,17,25,1,22,2,0
"97690 Sulaoja   (Rovaniemi )",99,32,67,3,60,3,1
"97700 Ranua Keskus   (Ranua )",2334,836,1498,63,1196,145,94
"97715 Raiskio   (Ranua )",156,70,86,2,74,9,1
"97720 Yli-Simo-Raiskio   (Ranua )",80,21,59,1,53,2,3
"97760 Saariharju   (Ranua )",115,35,80,3,70,6,1
"97765 Kuha-Impiö-Itäranua   (Ranua )",72,27,45,3,36,4,2
"97770 Petäjäjärvi   (Ranua )",11,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",71,24,47,1,33,6,7
"97785 Kelankylä   (Ranua )",60,23,37,1,35,0,1
"97810 Suorsa   (Posio )",16,..,..,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",48,16,32,1,30,1,0
"97820 Perä-Posio   (Posio )",97,52,45,3,37,3,2
"97840 Lehtiniemi   (Posio )",85,24,61,1,53,2,5
"97850 Ristilä   (Posio )",86,45,41,1,37,2,1
"97870 Jumisko   (Posio )",37,22,15,0,15,0,0
"97880 Nolimo-Jumisko   (Posio )",41,19,22,2,19,1,0
"97890 Karjalaisenniemi   (Posio )",204,73,131,7,106,15,3
"97895 Mourujärvi   (Posio )",96,42,54,0,51,2,1
"97900 Posio Keskus   (Posio )",1703,620,1083,38,877,109,59
"97920 Suonnankylä   (Posio )",82,30,52,1,47,3,1
"97925 Tolva   (Posio )",69,39,30,0,27,3,0
"97940 Lohiranta   (Posio )",75,28,47,1,41,4,1
"97950 Säikkä   (Posio )",17,..,..,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",87,37,50,1,48,1,0
"97965 Kynsilä   (Posio )",84,33,51,1,48,1,1
"97970 Sirniö   (Posio )",71,28,43,1,40,0,2
"97980 Anetjärvi   (Posio )",125,50,75,4,65,5,1
"97999 Köngäs   (Kittilä )",.,.,.,.,.,.,.
"98100 Kemijärvi Keskus   (Kemijärvi )",2383,831,1552,49,1242,145,116
"98120 Särkikangas   (Kemijärvi )",1606,545,1061,24,941,63,33
"98230 Luusua-Karsimus   (Kemijärvi )",187,64,123,1,106,12,4
"98310 Karvakko   (Kemijärvi )",479,165,314,13,254,34,13
"98350 Tapionniemi   (Kemijärvi )",134,43,91,3,79,9,0
"98360 Vuostimo   (Kemijärvi )",121,45,76,3,65,6,2
"98400 Isokylä-Ryti-Lehtola   (Kemijärvi )",547,127,420,19,342,35,24
"98420 Ryti-Lehtola   (Kemijärvi )",115,41,74,0,69,4,1
"98440 Kallaanvaara   (Kemijärvi )",663,190,473,12,383,48,30
"98450 Kostamo   (Kemijärvi )",244,78,166,7,143,9,7
"98500 Pelkosenniemi Keskus   (Pelkosenniemi )",453,147,306,12,258,22,14
"98510 Saunavaara   (Pelkosenniemi )",47,16,31,2,23,1,5
"98530 Pyhätunturi   (Pelkosenniemi )",191,34,157,8,118,23,8
"98550 Suvanto   (Pelkosenniemi )",27,..,..,..,..,..,..
"98560 Kairala-Luiro   (Pelkosenniemi )",83,25,58,1,47,7,3
"98570 Aapajärvi   (Pelkosenniemi )",35,15,20,0,20,0,0
"98580 Luiro   (Pelkosenniemi )",31,11,20,0,20,0,0
"98600 Kursu   (Salla )",242,102,140,9,124,4,3
"98620 Pahkakumpu   (Salla )",61,29,32,1,28,3,0
"98630 Ahvenselkä   (Pelkosenniemi )",62,32,30,1,27,1,1
"98660 Salmivaara   (Salla )",115,43,72,3,60,5,4
"98710 Joutsijärvi   (Kemijärvi )",101,33,68,2,60,3,3
"98720 Suomutunturi   (Kemijärvi )",96,38,58,1,52,3,2
"98760 Hirvasvaara-Paloperä   (Salla )",67,30,37,2,33,1,1
"98770 Aholanvaara   (Salla )",44,22,22,0,22,0,0
"98780 Maaninkavaara   (Posio )",68,24,44,3,38,2,1
"98790 Paloperä   (Salla )",39,16,23,0,23,0,0
"98800 Savukoski Keskus-Värriö   (Savukoski )",490,152,338,14,259,34,31
"98810 Lunkkaus   (Savukoski )",36,19,17,1,15,1,0
"98820 Värriö   (Savukoski )",42,7,35,1,31,2,1
"98830 Martti-Ruuvaoja   (Savukoski )",146,50,96,5,83,4,4
"98840 Ruuvaoja   (Savukoski )",14,..,..,..,..,..,..
"98850 Kuosku   (Savukoski )",106,31,75,3,63,7,2
"98900 Salla Keskus   (Salla )",1942,727,1215,52,1000,107,56
"98920 Kelloselkä   (Salla )",138,58,80,3,65,9,3
"98930 Kotalankylä   (Salla )",89,31,58,2,49,2,5
"98950 Saija   (Salla )",131,51,80,4,66,7,3
"98960 Naruska   (Salla )",41,16,25,2,19,1,3
"98970 Onkamojärvi   (Salla )",73,17,56,3,47,5,1
"98980 Kallunki-Niemelä   (Salla )",36,20,16,2,14,0,0
"98995 Hautajärvi   (Salla )",232,84,148,5,134,4,5
"99100 Kittilä Keskus   (Kittilä )",2211,576,1635,81,1255,172,127
"99110 Kaukonen   (Kittilä )",283,68,215,16,166,25,8
"99120 Kallo   (Kittilä )",116,52,64,3,57,3,1
"99130 Sirkka-Rauhala   (Kittilä )",978,184,794,33,585,121,55
"99135 Rauhala   (Kittilä )",20,..,..,..,..,..,..
"99140 Köngäs-Hanhivaara   (Kittilä )",176,35,141,9,101,23,8
"99150 Tepasto   (Kittilä )",89,26,63,6,48,7,2
"99160 Lompolo-Pulju   (Kittilä )",61,29,32,0,31,1,0
"99170 Pulju   (Kittilä )",23,..,..,..,..,..,..
"99180 Rautusjärvi   (Kittilä )",57,19,38,1,34,2,1
"99190 Hanhimaa   (Kittilä )",38,10,28,1,27,0,0
"99195 Pokka   (Kittilä )",12,..,..,..,..,..,..
"99230 Jeesiöjärvi   (Kittilä )",44,19,25,1,23,0,1
"99240 Kuivasalmi   (Kittilä )",38,14,24,4,19,1,0
"99250 Kiistala-Jeesiöjärvi   (Kittilä )",66,25,41,1,38,1,1
"99270 Hormakumpu   (Kittilä )",29,..,..,..,..,..,..
"99280 Tepsa   (Kittilä )",63,26,37,2,31,3,1
"99290 Kelontekemä   (Kittilä )",82,28,54,6,45,3,0
"99300 Muonio Keskus   (Muonio )",1486,394,1092,62,851,113,66
"99310 Yli-Muonio   (Muonio )",143,37,106,3,89,6,8
"99320 Kätkäsuvanto   (Muonio )",101,23,78,3,65,3,7
"99330 Pallastunturi   (Muonio )",.,.,.,.,.,.,.
"99340 Raattama-Pallastunturi   (Kittilä )",122,28,94,5,75,10,4
"99360 Kangosjärvi   (Muonio )",102,26,76,1,69,4,2
"99400 Enontekiö Keskus   (Enontekiö )",572,164,408,30,297,46,35
"99410 Vuontisjärvi   (Enontekiö )",93,25,68,5,54,3,6
"99420 Peltovuoma   (Enontekiö )",139,36,103,4,83,10,6
"99430 Nunnanen   (Enontekiö )",78,19,59,5,49,4,1
"99440 Leppäjärvi   (Enontekiö )",129,44,85,3,70,8,4
"99450 Palojoensuu-Kuttanen   (Enontekiö )",94,37,57,1,51,3,2
"99460 Kuttanen   (Enontekiö )",51,21,30,2,24,0,4
"99470 Karesuvanto   (Enontekiö )",226,82,144,8,114,13,9
"99490 Kilpisjärvi   (Enontekiö )",128,22,106,19,62,17,8
"99510 Raudanjoki-Seipäjärvi   (Sodankylä )",66,20,46,2,35,5,4
"99520 Seipäjärvi   (Sodankylä )",32,14,18,0,18,0,0
"99530 Vuojärvi   (Sodankylä )",70,24,46,3,39,3,1
"99540 Torvinen   (Sodankylä )",120,33,87,2,72,12,1
"99550 Aska-Orakylä   (Sodankylä )",73,17,56,4,44,3,5
"99555 Luosto   (Sodankylä )",78,13,65,1,53,4,7
"99560 Orakylä   (Sodankylä )",224,53,171,12,139,13,7
"99600 Sodankylä Keskus   (Sodankylä )",4612,1221,3391,187,2565,354,285
"99610 Siurunmaa   (Sodankylä )",32,10,22,2,15,3,2
"99620 Kelujärvi   (Sodankylä )",202,68,134,2,121,9,2
"99640 Tanhua   (Savukoski )",75,32,43,1,36,3,3
"99645 Lokka   (Sodankylä )",77,28,49,2,39,4,4
"99650 Sattanen   (Sodankylä )",227,53,174,13,127,21,13
"99655 Sattasvaara   (Sodankylä )",109,44,65,5,49,7,4
"99660 Kersilö   (Sodankylä )",42,22,20,2,14,2,2
"99665 Moskuvaara   (Sodankylä )",36,12,24,1,17,4,2
"99670 Petkula   (Sodankylä )",37,10,27,4,20,2,1
"99690 Vuotso   (Sodankylä )",231,72,159,12,124,8,15
"99695 Tankavaara   (Sodankylä )",3,..,..,..,..,..,..
"99710 Vaalajärvi   (Sodankylä )",264,80,184,11,151,16,6
"99720 Riipi   (Sodankylä )",156,56,100,3,83,9,5
"99740 Syväjärvi   (Sodankylä )",152,56,96,1,89,6,0
"99750 Sassali   (Sodankylä )",45,10,35,0,35,0,0
"99760 Uimaniemi   (Sodankylä )",24,..,..,..,..,..,..
"99770 Jeesiö   (Sodankylä )",114,47,67,2,57,5,3
"99800 Ivalo   (Inari )",4037,1206,2831,164,2202,269,196
"99830 Saariselkä   (Inari )",307,67,240,25,179,21,15
"99860 Nellim   (Inari )",136,49,87,4,69,11,3
"99870 Inari Keskus-Lemmenjoki   (Inari )",846,242,604,53,392,74,85
"99885 Lemmenjoki   (Inari )",47,16,31,4,21,2,4
"99910 Kaamanen-Partakko   (Inari )",166,62,104,11,74,14,5
"99930 Sevettijärvi-Näätämö   (Inari )",97,24,73,9,53,7,4
"99940 Näätämö   (Inari )",13,..,..,..,..,..,..
"99950 Karigasniemi   (Utsjoki )",248,80,168,21,121,15,11
"99980 Utsjoki Keskus   (Utsjoki )",602,192,410,41,264,43,62
"99990 Nuorgam   (Utsjoki )",169,67,102,15,70,13,4
