"Postal code area","Inhabitants, 2012 (PT)","Labour force, 2012 (PT)","Employed, 2012 (PT)","Unemployed, 2012 (PT)","Persons outside the labour force, 2012 (PT)","Children aged 0 to 14, 2012 (PT)","Students, 2012 (PT)","Pensioners, 2012 (PT)","Others, 2012 (PT)"
"36570 Kaivanto  (Kangasala)",303,138,125,13,165,59,15,84,7
"36600 Pälkäne Keskus  (Pälkäne)",3515,1620,1463,157,1895,636,212,953,94
"36640 Iltasmäki  (Pälkäne)",404,190,175,15,214,83,23,101,7
"36660 Laitikkala  (Pälkäne)",222,105,101,4,117,43,14,53,7
"36720 Aitoo  (Pälkäne)",610,262,242,20,348,100,45,184,19
"36760 Luopioinen Keskus  (Pälkäne)",847,345,317,28,502,116,36,327,23
"36810 Kuhmalahti Keskus  (Kangasala)",557,256,229,27,301,94,23,167,17
"36840 Kuhmajärvi  (Kangasala)",355,172,155,17,183,36,21,123,3
"36880 Vehkajärvi  (Kangasala)",151,54,46,8,97,10,8,73,6
"36910 Rautajärvi  (Pälkäne)",392,160,142,18,232,52,15,157,8
"36930 Kyynärö  (Pälkäne)",192,79,65,14,113,23,10,72,8
"37100 Nokia Keskus  (Nokia)",6466,2730,2318,412,3736,785,356,2420,175
"37120 Koskenmäki  (Nokia)",10115,5257,4702,555,4858,2265,653,1703,237
"37130 Alhoniitty  (Nokia)",4787,2447,2165,282,2340,1090,312,793,145
"37140 Harjuniitty  (Nokia)",2119,1078,983,95,1041,547,95,358,41
"37150 Kankaantaka  (Nokia)",3966,1919,1681,238,2047,780,245,906,116
"37180 Sarkola  (Nokia)",380,174,158,16,206,85,21,89,11
"37200 Siuro  (Nokia)",2524,1265,1144,121,1259,534,141,516,68
"37210 Kulovesi  (Nokia)",27,10,..,..,17,..,..,..,..
"37240 Linnavuori  (Nokia)",775,369,305,64,406,161,43,160,42
"37310 Tottijärvi  (Nokia)",876,433,390,43,443,207,34,172,30
"37350 Rämsöö  (Vesilahti)",162,88,81,7,74,28,5,38,3
"37370 Narva  (Vesilahti)",1057,454,408,46,603,203,59,298,43
"37380 Krääkkiö  (Vesilahti)",184,77,66,11,107,30,7,64,6
"37420 Valkkinen  (Vesilahti)",821,421,395,26,400,188,39,152,21
"37470 Vesilahti Keskus  (Vesilahti)",1957,928,855,73,1029,546,139,291,53
"37500 Lempäälä Keskus  (Lempäälä)",7713,3525,3184,341,4188,1625,455,1855,253
"37530 Säijä  (Lempäälä)",493,267,252,15,226,84,32,104,6
"37550 Kuivaspää  (Lempäälä)",4694,2408,2196,212,2286,1283,288,596,119
"37560 Kulju  (Lempäälä)",4197,2141,1978,163,2056,1165,315,437,139
"37570 Koivuniemi  (Lempäälä)",409,207,190,17,202,106,18,65,13
"37600 Valkeakoski Keskus  (Valkeakoski)",11525,5145,4441,704,6380,1731,662,3612,375
"37630 Vääräkoivu  (Valkeakoski)",7112,3301,2925,376,3811,1309,552,1705,245
"37700 Sääksmäki  (Valkeakoski)",501,219,185,34,282,85,34,150,13
"37720 Ritvala  (Valkeakoski)",195,92,83,9,103,35,6,56,6
"37740 Haukila  (Valkeakoski)",302,142,127,15,160,52,23,74,11
"37770 Tarttila  (Valkeakoski)",491,232,201,31,259,88,27,117,27
"37800 Toijala keskus  (Akaa)",9385,4535,3993,542,4850,1658,542,2365,285
"37830 Viiala Keskus  (Akaa)",5807,2721,2405,316,3086,1229,347,1343,167
"37850 Metsäkansa  (Valkeakoski)",353,183,164,19,170,46,20,98,6
"37860 Kärjenniemi  (Valkeakoski)",773,382,350,32,391,180,60,136,15
"37900 Kylmäkoski Asemanseutu  (Akaa)",309,140,117,23,169,42,14,101,12
"37910 Kylmäkoski Keskus  (Akaa)",1335,659,595,64,676,232,66,339,39
"37960 Sotkia  (Akaa)",275,123,109,14,152,46,15,85,6
"38100 Karkku  (Sastamala)",884,416,381,35,468,156,69,206,37
"38120 Kutala  (Sastamala)",236,105,95,10,131,35,19,72,5
"38130 Ellivuori  (Sastamala)",17,11,..,..,6,..,..,..,..
"38140 Kärppälä  (Sastamala)",384,166,153,13,218,71,32,98,17
"38200 Vammala Keskus  (Sastamala)",6356,2551,2380,171,3805,892,412,2280,221
"38210 Vammala Asemanseutu  (Sastamala)",4421,1929,1771,158,2492,690,288,1309,205
"38220 Stormi  (Sastamala)",872,383,362,21,489,160,70,234,25
"38250 Roismala  (Sastamala)",1379,673,640,33,706,283,108,287,28
"38270 Sammaljoki  (Sastamala)",370,150,143,7,220,51,31,128,10
"38280 Illo  (Sastamala)",468,206,189,17,262,88,34,125,15
"38300 Kiikka  (Sastamala)",1959,827,771,56,1132,355,128,578,71
"38360 Kiikoinen  (Sastamala)",1227,549,483,66,678,196,91,346,45
"38370 Tervahauta  (Sastamala)",1,0,0,0,1,..,..,..,..
"38420 Häijää  (Sastamala)",1034,533,506,27,501,208,56,207,30
"38460 Mouhijärvi Keskus  (Sastamala)",1795,828,769,59,967,328,124,447,68
"38470 Hyynilä  (Sastamala)",291,135,127,8,156,58,14,70,14
"38490 Haukijärvi  (Hämeenkyrö)",75,32,29,3,43,11,3,27,2
"38510 Suodenniemi  (Sastamala)",1265,526,481,45,739,184,77,429,49
"38600 Lavia Keskus  (Lavia)",1540,649,568,81,891,189,95,556,51
"38650 Yli-Putto  (Lavia)",150,55,48,7,95,17,4,67,7
"38670 Kalliala-Haunia  (Lavia)",187,79,70,9,108,23,6,74,5
"38680 Tuunajärvi  (Pomarkku)",97,34,29,5,63,11,4,47,1
"38700 Kankaanpää Keskus  (Kankaanpää)",6081,2882,2584,298,3199,945,440,1596,218
"38710 Myllymäki  (Kankaanpää)",2154,915,779,136,1239,265,153,708,113
"38720 Vihteljärvi  (Kankaanpää)",496,221,199,22,275,72,33,153,17
"38740 Hapuoja  (Kankaanpää)",437,206,175,31,231,76,27,120,8
"38750 Veneskoski  (Kankaanpää)",273,139,131,8,134,41,13,76,4
"38760 Venesjärvi  (Kankaanpää)",370,174,160,14,196,63,24,95,14
"38770 Lohikko  (Kankaanpää)",529,219,198,21,310,115,26,161,8
"38800 Jämijärvi Keskus  (Jämijärvi)",1710,746,667,79,964,240,100,575,49
"38840 Niinisalo  (Kankaanpää)",933,421,371,50,512,154,54,262,42
"38860 Suurimaa  (Jämijärvi)",214,98,87,11,116,45,10,53,8
"38910 Ala-Honkajoki  (Kankaanpää)",560,262,233,29,298,88,35,154,21
"38920 Vatajankoski  (Honkajoki)",260,109,96,13,151,38,19,85,9
"38950 Honkajoki Keskus  (Honkajoki)",1376,621,559,62,755,191,86,418,60
"38970 Lauhala  (Honkajoki)",270,132,122,10,138,32,9,90,7
"39100 Hämeenkyrö Keskus  (Hämeenkyrö)",3372,1528,1390,138,1844,560,215,962,107
"39110 Simuna  (Hämeenkyrö)",217,97,89,8,120,40,11,63,6
"39130 Sasi  (Hämeenkyrö)",770,359,333,26,411,190,48,146,27
"39150 Pinsiö  (Hämeenkyrö)",837,454,411,43,383,209,54,102,18
"39160 Julkujärvi  (Ylöjärvi)",3191,1673,1569,104,1518,1003,175,260,80
"39170 Jumesniemi  (Hämeenkyrö)",181,89,84,5,92,39,11,36,6
"39180 Herttuala  (Hämeenkyrö)",89,44,40,4,45,11,10,21,3
"39195 Kaipio  (Hämeenkyrö)",163,77,73,4,86,27,4,47,8
"39200 Kyröskoski  (Hämeenkyrö)",4921,2327,2074,253,2594,892,296,1267,139
"39230 Osara  (Hämeenkyrö)",207,92,87,5,115,29,16,63,7
"39290 Vesajärvi  (Hämeenkyrö)",178,74,67,7,104,25,9,64,6
"39310 Viljakkala Keskus  (Ylöjärvi)",1006,435,384,51,571,195,45,288,43
"39340 Karhe  (Ylöjärvi)",283,139,132,7,144,53,12,69,10
"39360 Komi  (Ylöjärvi)",238,118,106,12,120,42,17,54,7
"39380 Lavajärvi  (Hämeenkyrö)",173,84,76,8,89,41,7,36,5
"39410 Luhalahti  (Ikaalinen)",332,133,127,6,199,32,20,133,14
"39430 Röyhiö  (Ikaalinen)",163,72,64,8,91,22,8,52,9
"39450 Sisättö  (Ikaalinen)",125,53,49,4,72,11,3,56,2
"39500 Ikaalinen Keskus  (Ikaalinen)",4700,2074,1860,214,2626,606,380,1500,140
"39530 Kilvakkala  (Ikaalinen)",1061,484,428,56,577,218,49,276,34
"39580 Riitiala  (Ikaalinen)",407,186,160,26,221,54,26,132,9
"39590 Tevaniemi  (Ikaalinen)",261,112,107,5,149,53,16,71,9
"39610 Kovelahti  (Ikaalinen)",206,84,81,3,122,31,6,75,10
"39620 Kovesjoki  (Parkano)",209,94,85,9,115,28,10,70,7
"39660 Lapinneva  (Parkano)",277,128,113,15,149,34,21,83,11
"39700 Parkano Keskus  (Parkano)",5659,2394,2174,220,3265,833,313,1915,204
"39750 Vatajanjärvi  (Parkano)",403,174,158,16,229,71,19,121,18
"39770 Aureskoski  (Parkano)",80,28,..,..,52,9,3,36,4
"39780 Alaskylä  (Parkano)",228,117,103,14,111,40,17,45,9
"39810 Linnankylä  (Kihniö)",354,159,145,14,195,45,19,115,16
"39820 Kihniö Keskus  (Kihniö)",1734,715,647,68,1019,240,116,589,74
"39880 Kihniö Asemanseutu  (Kihniö)",107,41,33,8,66,9,6,38,13
"39920 Suomijärvi  (Karvia)",171,76,68,8,95,24,8,55,8
"39930 Karvia Keskus  (Karvia)",1138,487,416,71,651,135,46,431,39
"39940 Kantti  (Karvia)",269,117,109,8,152,41,14,88,9
"39960 Sarvela  (Karvia)",456,229,204,25,227,61,23,133,10
"39965 Karviankylä  (Karvia)",184,80,73,7,104,29,5,66,4
"39980 Sara  (Karvia)",205,79,73,6,126,31,14,74,7
"39990 Alkkia  (Karvia)",104,44,37,7,60,15,6,37,2
"40100 Jyväskylä Keskus  (Jyväskylä)",12989,6804,5972,832,6185,583,1865,3364,373
"40200 Mannila-Taulumäki  (Jyväskylä)",3442,1932,1723,209,1510,403,382,639,86
"40250 Ritoniemi-Lohikoski  (Jyväskylä)",6107,2981,2636,345,3126,1121,480,1353,172
"40270 Pappilanrinne-Pappilanvuori  (Jyväskylä)",10716,5310,4670,640,5406,2294,768,2048,296
"40320 Seppälän Teollisuusalue  (Jyväskylä)",4567,2344,1923,421,2223,601,379,1080,163
"40340 Huhtasuo  (Jyväskylä)",6322,3058,2152,906,3264,977,521,1467,299
"40400 Halssila  (Jyväskylä)",4162,2160,1886,274,2002,785,317,784,116
"40420 Jyskä  (Jyväskylä)",4886,2663,2258,405,2223,989,354,736,144
"40500 Keljo-Ristonmaa  (Jyväskylä)",3290,1717,1512,205,1573,433,446,535,159
"40520 Kuokkala-Ristikivi  (Jyväskylä)",15641,8281,7087,1194,7360,2577,2094,2158,531
"40530 Keljonkangas  (Jyväskylä)",5151,2684,2373,311,2467,1197,410,728,132
"40600 Mattilanpelto  (Jyväskylä)",2294,1143,1010,133,1151,248,265,573,65
"40620 Keskussairaala-alue-Kukkumäki  (Jyväskylä)",410,250,214,36,160,53,50,46,11
"40630 Kypärämäki  (Jyväskylä)",3845,1731,1474,257,2114,669,368,982,95
"40640 Keltinmäki  (Jyväskylä)",6842,3315,2707,608,3527,1157,901,1214,255
"40660 Länsi-Palokka  (Jyväskylä)",661,318,281,37,343,143,41,139,20
"40700 Mäki-Matti  (Jyväskylä)",4353,2248,1943,305,2105,378,721,874,132
"40720 Nisula  (Jyväskylä)",2719,1257,1099,158,1462,217,303,850,92
"40740 Kortepohja  (Jyväskylä)",6916,3350,2924,426,3566,881,1399,1111,175
"40800 Vaajakoski  (Jyväskylä)",8104,3890,3349,541,4214,1569,522,1919,204
"40820 Vuoritsalo  (Jyväskylä)",969,472,376,96,497,195,66,200,36
"40900 Säynätsalo  (Jyväskylä)",3402,1638,1408,230,1764,600,248,817,99
"40930 Kinkomaa  (Muurame)",1206,632,562,70,574,267,77,205,25
"40950 Muurame Keskus  (Muurame)",7941,3852,3485,367,4089,1834,617,1424,214
"41120 Puuppola  (Jyväskylä)",2036,899,797,102,1137,664,122,288,63
"41140 Kuikka  (Jyväskylä)",642,271,245,26,371,185,47,118,21
"41160 Tikkakoski  (Jyväskylä)",4906,2210,1911,299,2696,1200,353,984,159
"41180 Vehniä  (Laukaa)",812,374,325,49,438,197,63,153,25
"41210 Jokihaara  (Uurainen)",386,178,164,14,208,100,18,76,14
"41220 Höytiä  (Uurainen)",330,136,118,18,194,69,19,89,17
"41230 Uurainen Keskus  (Uurainen)",1690,768,658,110,922,338,106,425,53
"41240 Kyynämöinen  (Uurainen)",258,120,101,19,138,36,23,74,5
"41260 Hoikankylä  (Saarijärvi)",161,66,62,4,95,31,14,45,5
"41270 Lannevesi  (Saarijärvi)",561,242,207,35,319,111,37,159,12
"41290 Kangashäkki  (Uurainen)",854,349,309,40,505,314,47,113,31
"41310 Leppävesi  (Laukaa)",2996,1545,1389,156,1451,812,189,376,74
"41325 Laukkavirta  (Laukaa)",287,143,128,15,144,48,17,73,6
"41330 Vihtavuori  (Laukaa)",2595,1257,1109,148,1338,637,201,429,71
"41340 Laukaa Keskus  (Laukaa)",5322,2334,2052,282,2988,1095,312,1427,154
"41350 Laukaa Asemanseutu  (Laukaa)",728,338,291,47,390,179,52,132,27
"41360 Valkola  (Laukaa)",516,224,196,28,292,104,56,116,16
"41370 Kuusa  (Laukaa)",1121,522,486,36,599,266,73,229,31
"41390 Äijälä  (Laukaa)",458,216,195,21,242,105,29,97,11
"41400 Lievestuore  (Laukaa)",3404,1623,1371,252,1781,578,192,914,97
"41410 Kankainen  (Toivakka)",207,90,78,12,117,43,15,50,9
"41440 Ruuhimäki  (Toivakka)",224,113,93,20,111,41,11,51,8
"41450 Leppälahti  (Jyväskylä)",678,332,288,44,346,127,37,163,19
"41490 Niemisjärvi  (Hankasalmi)",809,371,318,53,438,139,48,220,31
"41500 Hankasalmi Asemanseutu  (Hankasalmi)",1525,667,534,133,858,227,80,484,67
"41520 Hankasalmi Keskus  (Hankasalmi)",2046,806,708,98,1240,313,131,736,60
"41530 Veneranta  (Hankasalmi)",171,72,60,12,99,25,5,59,10
"41540 Ristimäki  (Hankasalmi)",264,115,96,19,149,24,20,102,3
"41550 Hannula  (Hankasalmi)",181,77,69,8,104,26,9,67,2
"41560 Säkinmäki  (Hankasalmi)",203,76,67,9,127,27,16,77,7
"41580 Sauvamäki  (Hankasalmi)",300,124,101,23,176,55,19,92,10
"41630 Oravasaari  (Jyväskylä)",394,161,137,24,233,89,28,102,14
"41660 Toivakka Keskus  (Toivakka)",1918,807,720,87,1111,354,97,604,56
"41710 Rutalahti-Kivisuo  (Joutsa)",289,125,109,16,164,47,14,92,11
"41730 Kivisuo  (Joutsa)",32,18,..,..,14,..,..,..,..
"41750 Havumäki  (Joutsa)",97,49,42,7,48,6,3,35,4
"41770 Leivonmäki  (Joutsa)",692,261,223,38,431,67,42,299,23
"41800 Korpilahti Keskus  (Jyväskylä)",3626,1621,1379,242,2005,606,224,1073,102
"41820 Saakoski  (Jyväskylä)",313,154,141,13,159,56,26,74,3
"41840 Moksi  (Jyväskylä)",101,51,46,5,50,11,6,32,1
"41860 Rannila  (Jyväskylä)",237,121,107,14,116,56,14,38,8
"41870 Putkilahti  (Jyväskylä)",196,81,66,15,115,26,10,74,5
"41880 Oittila  (Jyväskylä)",144,64,54,10,80,25,4,50,1
"41900 Petäjävesi Keskus  (Petäjävesi)",2746,1194,1039,155,1552,488,198,791,75
"41920 Kintaus  (Petäjävesi)",614,273,244,29,341,186,36,99,20
"41925 Ylä-Kintaus  (Petäjävesi)",173,68,56,12,105,42,9,49,5
"41930 Kuohu  (Jyväskylä)",864,405,352,53,459,219,52,165,23
"41940 Vesanka  (Jyväskylä)",1357,675,599,76,682,298,99,248,37
"41970 Huttula  (Keuruu)",55,26,..,..,29,..,..,..,..
"41980 Kuivasmäki  (Petäjävesi)",183,83,74,9,100,26,10,58,6
"42100 Jämsä Keskus  (Jämsä)",10741,4872,4181,691,5869,1635,670,3296,268
"42140 Juokslahti  (Jämsä)",280,130,125,5,150,36,18,88,8
"42220 Kaipola  (Jämsä)",1172,539,450,89,633,214,74,308,37
"42300 Jämsänkoski Keskus  (Jämsä)",5818,2591,2128,463,3227,874,398,1820,135
"42330 Haavisto  (Jämsä)",438,220,199,21,218,75,56,80,7
"42440 Koskenpää  (Jämsä)",686,272,224,48,414,79,44,274,17
"42520 Asunta  (Keuruu)",160,69,63,6,91,21,1,66,3
"42560 Pohjoisjärvi  (Keuruu)",42,21,..,..,21,..,..,..,..
"42600 Multia Keskus-Väätäiskylä  (Multia)",1547,610,542,68,937,238,74,566,59
"42660 Sahrajärvi  (Multia)",133,50,43,7,83,16,8,45,14
"42700 Keuruu Keskus  (Keuruu)",8235,3480,3017,463,4755,1139,508,2854,254
"42720 Valkealahti  (Keuruu)",78,54,52,2,24,..,..,..,..
"42800 Haapamäki  (Keuruu)",1271,516,442,74,755,200,60,425,70
"42820 Riiho  (Keuruu)",84,38,34,4,46,12,5,24,5
"42830 Ylä-Kolkki  (Mänttä-Vilppula)",55,27,..,..,28,..,..,..,..
"42840 Kolkki  (Mänttä-Vilppula)",143,61,60,1,82,16,6,55,5
"42850 Pohjaslahti  (Mänttä-Vilppula)",147,70,62,8,77,11,12,48,6
"42870 Kotala  (Virrat)",447,195,170,25,252,61,20,153,18
"42910 Pihlajavesi  (Keuruu)",315,128,103,25,187,45,18,112,12
"42930 Katajamäki  (Keuruu)",125,48,43,5,77,19,9,42,7
"43100 Saarijärvi Keskus  (Saarijärvi)",6506,2833,2326,507,3673,957,427,2103,186
"43130 Tarvaala  (Saarijärvi)",423,222,193,29,201,77,37,78,9
"43170 Häkkilä  (Saarijärvi)",270,111,82,29,159,25,15,109,10
"43220 Mahlu  (Saarijärvi)",474,212,178,34,262,52,43,159,8
"43240 Lehtola  (Saarijärvi)",170,82,64,18,88,17,11,58,2
"43250 Kolkanlahti  (Saarijärvi)",370,182,149,33,188,37,28,118,5
"43270 Kalmari  (Saarijärvi)",558,238,204,34,320,90,40,184,6
"43300 Kannonkoski Keskus  (Kannonkoski)",1326,517,441,76,809,195,74,507,33
"43340 Kannonjärvi  (Kannonkoski)",183,73,61,12,110,39,8,57,6
"43390 Lokakylä  (Kivijärvi)",87,34,26,8,53,11,1,37,4
"43420 Kukko  (Saarijärvi)",71,30,26,4,41,9,4,24,4
"43430 Väätäiskylä  (Multia)",43,19,..,..,24,..,..,..,..
"43440 Pylkönmäki Keskus  (Saarijärvi)",546,212,161,51,334,77,24,214,19
"43480 Pääjärvi  (Saarijärvi)",153,50,41,9,103,24,12,62,5
"43490 Kangasaho  (Karstula)",176,83,68,15,93,27,6,56,4
"43500 Karstula Keskus  (Karstula)",2965,1268,1043,225,1697,423,156,1038,80
"43520 Kiminki  (Karstula)",245,97,80,17,148,22,14,105,7
"43540 Rantakylä-Pirttilahti  (Karstula)",150,60,53,7,90,35,6,40,9
"43560 Vahanka  (Karstula)",201,81,61,20,120,33,7,80,0
"43610 Aho  (Karstula)",112,43,33,10,69,15,9,39,6
"43640 Humppi  (Karstula)",152,59,52,7,93,27,10,48,8
"43660 Vastinki  (Karstula)",268,115,94,21,153,43,18,90,2
"43700 Kyyjärvi Keskus  (Kyyjärvi)",1299,549,477,72,750,207,72,432,39
"43720 Kumpulainen  (Kyyjärvi)",131,43,32,11,88,10,9,65,4
"43800 Kivijärvi Keskus-Sompala  (Kivijärvi)",1123,412,353,59,711,152,82,448,29
"43840 Sompala  (Kivijärvi)",52,12,..,..,40,8,4,25,3
"43900 Kinnula Keskus  (Kinnula)",1441,596,490,106,845,254,94,467,30
"43940 Muhola-Saarensalmi  (Kinnula)",245,79,62,17,166,34,14,109,9
"43960 Saarensalmi  (Kinnula)",71,25,..,..,46,8,3,35,0
"44100 Äänekoski Keskus  (Äänekoski)",4330,1864,1498,366,2466,664,288,1383,131
"44120 Mämmensalmi-Mustaniemi  (Äänekoski)",2664,1158,989,169,1506,519,202,705,80
"44150 Likolahti-Karhunlähde  (Äänekoski)",3475,1718,1389,329,1757,656,285,684,132
"44160 Huutomäki  (Äänekoski)",480,236,204,32,244,108,32,90,14
"44170 Hietama  (Äänekoski)",544,256,215,41,288,135,41,94,18
"44190 Parantala  (Äänekoski)",256,123,107,16,133,52,14,64,3
"44200 Suolahti Keskus  (Äänekoski)",4866,2017,1672,345,2849,769,294,1620,166
"44220 Sörkänmäki  (Äänekoski)",446,221,193,28,225,78,28,112,7
"44250 Äänekoivisto  (Äänekoski)",419,202,169,33,217,93,24,88,12
"44260 Vihijärvi  (Äänekoski)",296,131,115,16,165,64,15,79,7
"44280 Sumiainen Keskus  (Äänekoski)",924,388,326,62,536,113,50,351,22
"44300 Konnevesi Keskus  (Konnevesi)",1859,815,706,109,1044,263,106,640,35
"44320 Sirkkamäki  (Konnevesi)",140,61,54,7,79,19,7,51,2
"44330 Hytölä  (Konnevesi)",307,137,117,20,170,59,20,84,7
"44350 Istunmäki  (Konnevesi)",391,168,145,23,223,44,21,144,14
"44370 Mäntymäki  (Konnevesi)",188,77,64,13,111,16,17,74,4
"44400 Konginkangas Keskus  (Äänekoski)",723,285,226,59,438,106,15,290,27
"44420 Liimattala  (Äänekoski)",390,181,150,31,209,83,28,88,10
"44440 Räihä  (Äänekoski)",126,55,43,12,71,25,3,39,4
"44460 Kalaniemi  (Äänekoski)",149,70,60,10,79,11,6,56,6
"44480 Niinilahti  (Viitasaari)",166,63,54,9,103,20,11,66,6
"44500 Viitasaari Keskus  (Viitasaari)",4530,1856,1589,267,2674,578,310,1693,93
"44530 Ilmolahti  (Viitasaari)",178,76,69,7,102,25,11,59,7
"44580 Huopanankoski  (Viitasaari)",223,92,71,21,131,23,16,85,7
"44590 Vuorilahti  (Viitasaari)",78,29,..,..,49,6,6,36,1
"44610 Kärnä  (Viitasaari)",183,83,68,15,100,16,16,57,11
"44630 Kumpumäki  (Viitasaari)",211,94,72,22,117,13,11,88,5
"44640 Kymönkoski  (Viitasaari)",405,192,165,27,213,59,27,118,9
"44670 Suovanlahti  (Viitasaari)",155,62,52,10,93,15,11,66,1
"44680 Lahnanen  (Viitasaari)",70,24,..,..,46,11,2,31,2
"44730 Löytänä  (Viitasaari)",103,64,54,10,39,7,5,25,2
"44740 Keitelepohja-Kotvala  (Viitasaari)",208,92,79,13,116,26,13,70,7
"44760 Keihärinkoski  (Viitasaari)",377,132,100,32,245,53,22,159,11
"44770 Valkeisjärvi  (Viitasaari)",18,9,..,..,9,..,..,..,..
"44790 Kotvala  (Viitasaari)",59,23,..,..,36,11,5,18,2
"44800 Pihtipudas Keskus  (Pihtipudas)",2581,1054,898,156,1527,411,143,900,73
"44860 Alvajärvi  (Pihtipudas)",285,111,103,8,174,53,18,93,10
"44880 Muurasjärvi  (Pihtipudas)",667,251,225,26,416,132,45,221,18
"44910 Elämäjärvi  (Pihtipudas)",276,116,98,18,160,44,22,88,6
"44920 Peninki  (Pihtipudas)",216,90,80,10,126,38,13,66,9
"44950 Kärväsjärvi  (Pihtipudas)",196,82,69,13,114,23,13,64,14
"44970 Korppinen  (Pihtipudas)",182,85,66,19,97,32,6,54,5
"45100 Kouvola Keskus  (Kouvola)",9660,4115,3664,451,5545,1055,688,3492,310
"45120 Kotkankallio-Vahteranmäki  (Kouvola)",3956,2021,1863,158,1935,695,259,888,93
"45130 Korjala-Kaunisnurmi  (Kouvola)",1742,927,780,147,815,149,139,465,62
"45150 Kankaronmäki-Eskolanmäki  (Kouvola)",4887,2287,1919,368,2600,678,342,1319,261
"45160 Lehtomäki  (Kouvola)",5254,2639,2186,453,2615,716,345,1283,271
"45200 Tornionmäki  (Kouvola)",6131,2836,2436,400,3295,682,452,1920,241
"45330 Harju  (Kouvola)",348,164,142,22,184,72,24,78,10
"45360 Kukkuramäki  (Kouvola)",3870,1968,1785,183,1902,817,255,731,99
"45370 Valkeala kk  (Kouvola)",2745,1195,1096,99,1550,555,189,734,72
"45410 Utti  (Kouvola)",889,404,363,41,485,160,56,249,20
"45460 Savero  (Kouvola)",199,99,90,9,100,28,9,55,8
"45610 Koria  (Kouvola)",5071,2540,2270,270,2531,946,328,1112,145
"45700 Kuusankoski Keskus  (Kouvola)",9043,3837,3277,560,5206,1087,491,3371,257
"45720 Kotiharju-Ruhjonmäki  (Kouvola)",2863,1540,1337,203,1323,513,188,519,103
"45740 Maunuksela  (Kouvola)",3165,1383,1184,199,1782,495,180,992,115
"45750 Kuusankosken Sairaala-alue  (Kouvola)",96,47,39,8,49,13,9,22,5
"45810 Pilkanmaa  (Kouvola)",1575,796,695,101,779,299,100,335,45
"45910 Voikkaa  (Kouvola)",2794,1224,979,245,1570,446,178,841,105
"45940 Oravala  (Kouvola)",318,145,129,16,173,48,25,92,8
"46110 Tuohikotti  (Kouvola)",393,175,162,13,218,44,21,136,17
"46140 Vekaranjärvi  (Kouvola)",174,103,92,11,71,21,9,37,4
"46230 Aro  (Kouvola)",510,242,220,22,268,93,18,146,11
"46400 Kaipiainen  (Kouvola)",497,236,206,30,261,57,27,164,13
"46430 Tirva-Inkerilä  (Kouvola)",310,126,115,11,184,51,25,98,10
"46450 Enäjärvi  (Kouvola)",182,87,82,5,95,29,9,56,1
"46530 Kannuskoski  (Luumäki)",177,80,70,10,97,23,16,54,4
"46570 Saaramaa  (Kouvola)",42,18,..,..,24,..,..,..,..
"46710 Sippola  (Kouvola)",791,322,282,40,469,117,33,300,19
"46730 Ruotila  (Kouvola)",122,50,48,2,72,8,4,54,6
"46750 Liikkala  (Kouvola)",306,131,121,10,175,40,16,108,11
"46800 Myllykoski  (Kouvola)",4874,2131,1760,371,2743,732,354,1457,200
"46810 Ummeljoki  (Kouvola)",1518,718,584,134,800,217,113,406,64
"46860 Anjalankoski Keskus  (Kouvola)",666,244,200,44,422,88,45,260,29
"46900 Inkeroinen  (Kouvola)",3935,1742,1421,321,2193,512,241,1282,158
"46910 Anjala  (Kouvola)",2068,937,819,118,1131,333,128,618,52
"46930 Huruksela  (Kotka)",230,106,96,10,124,26,10,76,12
"46950 Ahvio  (Kouvola)",72,34,30,4,38,9,4,24,1
"46960 Muhniemi  (Kouvola)",347,158,147,11,189,54,24,98,13
"47110 Löytty  (Kouvola)",101,47,42,5,54,10,12,29,3
"47150 Raussila  (Kouvola)",172,81,76,5,91,36,9,44,2
"47200 Elimäki kk  (Kouvola)",2420,981,886,95,1439,319,112,941,67
"47260 Ratula  (Kouvola)",143,70,63,7,73,22,10,36,5
"47310 Haapa-Kimola  (Iitti)",264,131,117,14,133,31,19,77,6
"47350 Kimonkylä  (Lapinjärvi)",136,62,59,3,74,22,11,35,6
"47400 Kausala  (Iitti)",4716,2157,1894,263,2559,646,276,1490,147
"47440 Sääskjärvi  (Iitti)",142,71,64,7,71,23,3,39,6
"47450 Erottaja  (Iitti)",277,138,123,15,139,43,16,69,11
"47460 Hiisiö  (Iitti)",64,39,31,8,25,..,..,..,..
"47490 Mankala-Hiisiö  (Iitti)",372,158,137,21,214,56,25,115,18
"47520 Iitti kk  (Iitti)",140,73,70,3,67,15,9,39,4
"47540 Löyttilä  (Iitti)",188,87,81,6,101,29,9,60,3
"47610 Kymentaka  (Iitti)",170,66,62,4,104,18,20,61,5
"47650 Kimola  (Kouvola)",222,99,93,6,123,42,18,58,5
"47710 Jaala kk  (Kouvola)",1150,477,416,61,673,147,59,430,37
"47760 Huhdasjärvi  (Kouvola)",135,59,53,6,76,15,3,55,3
"47810 Selänpää  (Kouvola)",337,157,143,14,180,59,23,86,12
"47830 Hasula  (Kouvola)",126,49,45,4,77,26,9,41,1
"47850 Verla  (Kouvola)",159,51,43,8,108,13,6,82,7
"47900 Vuohijärvi  (Kouvola)",278,116,86,30,162,18,8,123,13
"47910 Hillosensalmi  (Kouvola)",33,15,..,..,18,..,..,..,..
