"Postal code area","Workplaces, 2012 (TP)","Primary production, 2012 (TP)","Processing, 2012 (TP)","Services, 2012 (TP)","A Agriculture, forestry and fishing, 2012 (TP)","B Mining and quarrying, 2012 (TP)","C Manufacturing, 2012 (TP)","D Electricity, gas, steam and air conditioning supply, 2012 (TP)","E Water supply; sewerage, waste management and remediation activities, 2012 (TP)","F Construction, 2012 (TP)","G Wholesale and retail trade; repair of motor vehicles and motorcycles, 2012 (TP)","H Transportation and storage, 2012 (TP)","I Accommodation and food service activities, 2012 (TP)","J Information and communication, 2012 (TP)","K Financial and insurance activities, 2012 (TP)","L Real estate activities, 2012 (TP)","M Professional, scientific and technical activities, 2012 (TP)","N Administrative and support service activities, 2012 (TP)","O Public administration and defence; compulsory social security, 2012 (TP)","P Education, 2012 (TP)","Q Human health and social work activities, 2012 (TP)","R Arts, entertainment and recreation, 2012 (TP)","S Other service activities, 2012 (TP)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use, 2012 (TP)","U Activities of extraterritorial organisations and bodies, 2012 (TP)","X Industry unknown, 2012 (TP)"
"86600 Haapavesi Keskus  (Haapavesi)",2266,164,823,1279,164,4,658,43,12,106,182,75,45,4,22,12,58,58,71,282,372,14,84,0,0,0
"86650 Kytökylä-Joutenniva  (Haapavesi)",125,58,29,38,58,9,1,1,0,18,0,1,0,0,0,0,2,1,0,7,25,2,0,0,0,0
"86680 Vatjusjärvi  (Haapavesi)",68,14,37,17,14,0,1,0,0,36,1,8,0,0,0,0,0,0,0,7,1,0,0,0,0,0
"86690 Karsikas  (Haapavesi)",36,34,1,1,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86710 Kärsämäki Keskus  (Kärsämäki)",768,189,120,459,189,2,37,0,8,73,70,62,33,2,9,5,32,12,15,51,133,6,29,0,0,0
"86790 Venetpalo  (Kärsämäki)",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"86800 Pyhäsalmi  (Pyhäjärvi)",1354,163,134,1057,163,2,57,0,3,72,147,81,69,6,18,5,19,86,89,80,383,10,64,0,0,0
"86810 Pellikkaperä  (Pyhäjärvi)",26,1,17,8,1,0,0,0,0,17,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0
"86850 Hiidenniemi  (Pyhäjärvi)",17,10,1,6,10,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"86870 Vesikoski  (Pyhäjärvi)",51,12,16,23,12,1,0,0,0,15,0,21,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"86900 Pyhäkumpu  (Pyhäjärvi)",259,5,234,20,5,230,2,0,0,2,2,4,6,0,0,0,0,0,0,8,0,0,0,0,0,0
"86980 Väliaho  (Pyhäjärvi)",6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"87100 Kajaani Keskus  (Kajaani)",6764,51,520,6193,51,6,152,41,13,308,975,139,327,270,179,70,288,391,870,741,1337,264,342,0,0,0
"87150 Purola  (Kajaani)",220,3,18,199,3,1,6,0,0,11,24,21,0,0,0,0,19,58,0,0,63,0,14,0,0,0
"87200 Teppana  (Kajaani)",492,5,44,443,5,0,1,0,0,43,39,19,12,7,1,1,31,8,0,175,81,15,54,0,0,0
"87250 Kättö-Kätönlahti  (Kajaani)",798,4,294,500,4,1,4,73,10,206,135,39,7,8,0,1,6,25,0,14,227,21,17,0,0,0
"87300 Palokangas  (Kajaani)",1169,0,7,1162,0,0,7,0,0,0,1,2,4,0,0,1,5,1,0,56,1092,0,0,0,0,0
"87400 Petäisenniska  (Kajaani)",1520,2,602,916,2,0,437,0,8,157,333,250,13,56,0,14,148,21,0,31,24,6,20,0,0,0
"87500 Lehtikangas  (Kajaani)",1164,19,181,964,19,0,83,0,43,55,72,25,42,4,1,6,19,33,515,79,124,3,41,0,0,0
"87700 Lohtaja-Kettu  (Kajaani)",952,128,81,743,128,0,61,0,0,20,201,75,29,24,0,9,68,154,0,67,78,10,28,0,0,0
"87800 Vuoreslahti  (Kajaani)",127,13,68,46,13,0,24,0,0,44,13,20,3,1,1,0,2,3,0,0,1,0,2,0,0,0
"87830 Nakertaja  (Kajaani)",98,1,16,81,1,2,0,0,0,14,10,5,0,0,1,0,7,1,0,18,2,1,36,0,0,0
"87850 Paltaniemi  (Kajaani)",76,8,8,60,8,0,3,0,0,5,8,30,8,0,0,0,0,3,0,1,3,7,0,0,0,0
"87900 Karankalahti  (Kajaani)",51,17,22,12,17,7,0,0,5,10,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"87910 Linnantaus  (Kajaani)",92,2,6,84,2,0,3,0,0,3,17,10,0,0,0,0,9,0,0,47,1,0,0,0,0,0
"87930 Salmijärvi  (Kajaani)",140,2,0,138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,12,0,0,0
"87950 Kuluntalahti  (Kajaani)",150,59,28,63,59,0,6,0,0,22,2,36,0,0,0,0,2,2,0,10,5,5,1,0,0,0
"87970 Jormua  (Kajaani)",44,6,12,26,6,0,5,0,1,6,1,6,0,0,0,0,1,10,0,5,2,0,1,0,0,0
"88120 Tuhkakylä  (Sotkamo)",697,3,617,77,3,556,10,0,0,51,62,7,6,0,0,0,0,2,0,0,0,0,0,0,0,0
"88200 Otanmäki-Kytökoski  (Kajaani)",454,0,345,109,0,0,341,0,0,4,18,10,4,0,1,0,21,1,1,31,19,1,2,0,0,0
"88270 Vuolijoki Keskus  (Kajaani)",189,30,13,146,30,2,0,0,0,11,16,4,0,0,2,1,0,4,10,7,87,0,15,0,0,0
"88300 Paltamo Keskus  (Paltamo)",826,50,120,656,50,5,28,0,1,86,55,53,10,0,8,2,25,9,31,57,133,5,268,0,0,0
"88310 Melalahti  (Paltamo)",20,10,3,7,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"88340 Manamansalo  (Vaala)",11,4,3,4,4,0,2,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
"88350 Kivesjärvi  (Paltamo)",32,7,25,0,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88380 Mieslahti  (Paltamo)",42,5,1,36,5,0,0,0,0,1,0,3,0,0,0,0,1,1,0,17,14,0,0,0,0,0
"88400 Ristijärvi Keskus-Hiisijärvi  (Ristijärvi)",317,47,18,252,47,0,8,0,0,10,22,33,6,0,5,4,12,3,26,17,106,3,15,0,0,0
"88440 Jokikylä  (Ristijärvi)",8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88460 Hiisijärvi  (Ristijärvi)",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88470 Kontiomäki  (Paltamo)",138,4,40,94,4,0,22,0,0,18,23,51,1,0,0,0,2,1,0,5,9,0,2,0,0,0
"88490 Pohjavaara  (Sotkamo)",45,34,2,9,34,0,1,0,0,1,0,3,0,0,0,0,0,1,0,5,0,0,0,0,0,0
"88530 Paakki  (Sotkamo)",10,2,8,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88600 Sotkamo Keskus  (Sotkamo)",2041,166,327,1548,166,2,50,11,47,217,303,119,102,11,34,22,123,79,105,105,444,18,83,0,0,0
"88610 Vuokatti  (Sotkamo)",742,66,156,520,66,40,45,0,9,62,39,8,148,2,1,30,27,44,0,71,51,76,23,0,0,0
"88615 Vuokatin Urheiluopisto  (Sotkamo)",130,0,0,130,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,100,0,0,0,0,0,0
"88620 Korholanmäki  (Sotkamo)",153,24,106,23,24,91,9,0,0,6,6,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0
"88640 Ontojoki  (Sotkamo)",14,2,10,2,2,3,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88670 Juurikkalahti-Maanselkä  (Sotkamo)",25,18,3,4,18,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"88690 Maanselkä  (Sotkamo)",14,2,1,11,2,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88730 Ylä-Vieksi  (Kuhmo)",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88740 Härmänkylä-Iivantiira  (Kuhmo)",21,8,1,12,8,0,0,0,0,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"88760 Iivantiira  (Kuhmo)",28,22,0,6,22,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"88820 Katerma  (Kuhmo)",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88900 Kuhmo Keskus  (Kuhmo)",2462,323,421,1718,323,10,297,16,7,91,246,177,87,10,27,14,65,134,163,162,470,24,139,0,0,0
"88930 Lentiira-Kuumu  (Kuhmo)",165,19,8,138,19,0,0,0,0,8,0,10,6,0,0,0,0,1,120,0,0,0,1,0,0,0
"88940 Kuumu  (Kuhmo)",5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89110 Törmänmäki  (Puolanka)",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89140 Kotila-Törmänmäki  (Puolanka)",20,7,4,9,7,0,0,0,0,4,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0
"89200 Puolanka Keskus  (Puolanka)",678,121,56,501,121,0,17,0,6,33,77,46,11,8,15,8,11,28,45,54,166,3,29,0,0,0
"89210 Puokiovaara  (Puolanka)",11,9,0,2,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89320 Joukokylä  (Puolanka)",20,17,2,1,17,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"89330 Suolijärvi  (Puolanka)",22,9,4,9,9,0,3,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"89400 Hyrynsalmi Keskus  (Hyrynsalmi)",533,75,41,417,75,0,13,0,4,24,50,65,21,0,3,8,20,21,31,34,128,13,23,0,0,0
"89430 Hoikka  (Hyrynsalmi)",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"89440 Sakara  (Suomussalmi)",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"89540 Moisiovaara  (Hyrynsalmi)",24,12,2,10,12,0,1,0,0,1,0,2,0,0,0,0,0,0,0,7,0,0,0,1,0,0
"89560 Karhuvaara  (Hyrynsalmi)",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89600 Ämmänsaari  (Suomussalmi)",2215,157,504,1554,157,1,374,7,8,114,240,101,91,9,25,15,26,179,156,109,431,20,152,0,0,0
"89610 Jumaliskylä  (Suomussalmi)",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89640 Pesiökylä  (Suomussalmi)",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89660 Takalo  (Suomussalmi)",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89670 Näljänkä  (Suomussalmi)",22,11,2,9,11,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"89680 Vaaranniva  (Suomussalmi)",11,4,2,5,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"89730 Ahjola  (Suomussalmi)",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"89740 Kianta  (Suomussalmi)",12,3,1,8,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"89760 Piispajärvi-Peranka-Kaikkoinen  (Suomussalmi)",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89770 Peranka  (Suomussalmi)",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89780 Kaikkonen  (Suomussalmi)",6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89800 Suomussalmi Keskus  (Suomussalmi)",185,42,12,131,42,0,1,0,0,11,5,23,3,0,0,0,1,2,1,16,58,5,17,0,0,0
"89830 Ala-Vuokki  (Suomussalmi)",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89840 Ylä-Vuokki  (Suomussalmi)",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89920 Ruhtinansalmi  (Suomussalmi)",98,21,46,31,21,0,45,0,0,1,6,1,7,0,0,1,0,2,0,2,0,1,11,0,0,0
"90100 Oulu Keskus  (Oulu)",13599,22,660,12917,22,31,137,13,0,479,1712,238,1046,955,810,283,1167,600,1772,943,2066,498,827,0,0,0
"90120 Heinäpää  (Oulu)",1948,5,1134,809,5,1,1076,0,0,57,93,26,39,23,6,30,110,31,0,72,201,97,81,0,0,0
"90130 Raksila  (Oulu)",3981,123,351,3507,123,9,1,111,61,169,327,80,101,205,3,63,212,114,1243,482,471,146,60,0,0,0
"90140 Karjasilta  (Oulu)",2687,1,338,2348,1,0,126,0,0,212,325,90,78,454,87,3,260,26,612,120,210,44,39,0,0,0
"90150 Höyhtyä  (Oulu)",998,0,38,960,0,0,4,0,0,34,64,206,29,4,3,9,25,95,0,75,334,15,101,0,0,0
"90220 Kontinkangas  (Oulu)",9494,0,79,9415,0,0,76,0,3,0,65,0,39,639,0,4,360,11,76,1084,6977,6,154,0,0,0
"90230 Värttö-Maikkula  (Oulu)",1533,3,741,789,3,1,689,0,0,51,91,42,33,171,20,13,17,39,56,2,282,5,17,1,0,0
"90240 Iinatti  (Oulu)",1613,5,607,1001,5,2,448,0,0,157,186,171,28,2,4,7,34,312,1,72,121,25,38,0,0,0
"90250 Kaukovainio  (Oulu)",1957,10,61,1886,10,9,10,0,1,41,109,7,84,43,7,6,198,101,0,626,670,12,23,0,0,0
"90310 Madekoski  (Oulu)",203,19,53,131,19,0,16,0,2,35,15,15,2,1,1,0,20,9,0,26,24,6,12,0,0,0
"90400 Äimärautio  (Oulu)",4976,46,1292,3638,46,0,463,0,0,829,1918,758,125,70,8,99,434,107,33,12,14,45,15,0,0,0
"90410 Kaakkuri  (Oulu)",1097,7,371,719,7,0,132,0,0,239,441,30,5,8,2,8,49,61,0,39,57,3,16,0,0,0
"90420 Metsokangas  (Oulu)",1091,11,57,1023,11,1,10,0,0,46,392,24,47,8,22,7,51,54,0,129,238,23,28,0,0,0
"90440 Kempele Keskus  (Kempele)",3478,16,1493,1969,16,0,863,43,64,523,320,176,106,21,39,24,152,101,63,321,553,16,77,0,0,0
"90450 Honkanen  (Kempele)",1222,18,125,1079,18,8,9,4,0,104,464,92,93,6,9,5,47,7,0,85,146,76,49,0,0,0
"90460 Oulunsalo Keskus  (Oulu)",1935,11,411,1513,11,0,176,10,6,219,160,174,45,207,16,16,95,16,32,275,410,6,61,0,0,0
"90470 Varjakka  (Oulu)",176,7,44,125,7,0,0,0,0,44,3,23,3,0,1,1,3,0,13,69,8,0,1,0,0,0
"90480 Hailuoto  (Hailuoto)",198,24,18,156,24,0,3,0,0,15,21,4,7,0,7,1,5,8,23,13,53,7,7,0,0,0
"90500 Tuira  (Oulu)",1901,2,231,1668,2,0,10,0,0,221,170,14,106,30,33,28,65,65,26,363,658,10,100,0,0,0
"90510 Hietasaari  (Oulu)",401,3,5,393,3,0,4,0,0,1,3,7,99,4,1,5,21,4,0,31,168,30,20,0,0,0
"90520 Taskila-Toppila  (Oulu)",1274,22,513,739,22,0,166,141,27,179,152,128,16,5,0,4,34,286,0,43,53,7,11,0,0,0
"90530 Välivainio  (Oulu)",1523,10,433,1080,10,2,150,6,0,275,238,291,23,41,156,0,102,138,0,4,45,8,34,0,0,0
"90540 Kuivasjärvi  (Oulu)",678,1,91,586,1,3,11,0,17,60,68,129,31,9,3,3,25,3,0,119,155,18,23,0,0,0
"90550 Pyykkösjärvi-Puolivälikangas  (Oulu)",302,0,20,282,0,0,1,0,0,19,24,25,28,1,1,4,4,13,0,31,130,10,11,0,0,0
"90560 Koskela-Oulu  (Oulu)",284,1,25,258,1,0,4,0,0,21,11,19,0,3,0,0,14,12,0,32,143,20,4,0,0,0
"90570 Kaijonharju-Linnanmaa  (Oulu)",3287,1,16,3270,1,0,4,0,0,12,300,12,107,14,3,1,515,23,0,1888,225,155,26,1,0,0
"90580 Rajakylä  (Oulu)",869,2,211,656,2,0,149,0,0,62,31,43,37,173,21,4,23,0,0,60,242,7,15,0,0,0
"90590 Teknologiakylä  (Oulu)",3860,0,854,3006,0,24,583,18,0,229,132,41,54,630,172,39,1645,5,74,43,70,15,86,0,0,0
"90620 Rusko-Heikinharju  (Oulu)",6978,0,4506,2472,0,0,3497,31,154,824,480,804,28,45,2,19,359,481,4,13,138,12,87,0,0,0
"90630 Korvensuora  (Oulu)",580,6,156,418,6,0,56,0,0,100,130,49,8,21,5,8,12,38,0,43,92,4,8,0,0,0
"90650 Haapalehto  (Oulu)",1223,6,186,1031,6,0,16,0,6,164,134,96,49,30,3,3,49,143,0,133,304,13,74,0,0,0
"90660 Sanginsuu  (Oulu)",189,31,122,36,31,3,104,0,0,15,4,2,1,1,0,0,18,4,0,0,0,6,0,0,0,0
"90670 Hiukkavaara  (Oulu)",206,0,11,195,0,0,4,0,0,7,0,0,0,0,1,0,2,0,190,0,0,0,2,0,0,0
"90800 Pateniemi  (Oulu)",682,7,148,527,7,0,36,0,0,112,134,64,24,5,4,13,21,19,1,42,169,11,20,0,0,0
"90810 Kiviniemi  (Oulu)",251,18,19,214,18,0,9,0,0,10,21,18,18,3,1,0,16,5,19,46,54,10,3,0,0,0
"90820 Kello  (Oulu)",669,12,281,376,12,0,116,0,8,157,78,67,32,3,5,0,30,12,0,64,65,0,20,0,0,0
"90830 Haukipudas Keskus  (Oulu)",2248,9,541,1698,9,0,385,23,15,118,324,104,79,28,17,25,50,147,95,215,503,19,92,0,0,0
"90840 Haukipudas Asemanseutu  (Oulu)",321,12,58,251,12,0,6,0,2,50,7,22,3,0,3,2,12,11,0,152,36,1,2,0,0,0
"90850 Martinniemi  (Oulu)",308,11,101,196,11,0,53,0,17,31,15,18,9,1,0,0,3,30,0,26,77,2,15,0,0,0
"90860 Halosenniemi  (Oulu)",24,0,13,11,0,0,1,0,0,12,0,4,0,0,0,0,3,3,0,0,0,0,1,0,0,0
"90900 Kiiminki Keskus  (Oulu)",1078,29,149,900,29,10,37,0,14,88,148,121,43,1,13,2,26,20,19,107,327,8,65,0,0,0
"90910 Kontio  (Oulu)",129,13,14,102,13,0,0,0,0,14,14,6,13,0,0,1,15,1,0,28,22,0,2,0,0,0
"90940 Jääli  (Oulu)",994,7,309,678,7,1,154,0,17,137,119,40,46,14,0,4,35,29,0,102,249,9,31,0,0,0
"91100 Ii Keskus  (Ii)",1633,38,368,1227,38,0,221,30,5,112,194,69,63,4,9,16,47,72,119,126,456,18,34,0,0,0
"91110 Ii Asemanseutu  (Ii)",143,51,55,37,51,0,5,0,7,43,1,6,3,0,1,0,4,9,0,9,1,1,2,0,0,0
"91140 Olhava  (Ii)",39,5,6,28,5,0,2,0,0,4,2,6,0,1,0,0,1,4,0,2,8,1,3,0,0,0
"91150 Yli-Olhava  (Ii)",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91200 Yli-Ii Keskus  (Oulu)",290,51,26,213,51,7,1,7,1,10,29,9,21,0,1,1,2,10,22,33,77,4,4,0,0,0
"91210 Jakkukylä  (Oulu)",51,22,14,15,22,1,9,0,1,3,1,0,1,0,0,0,0,0,0,7,4,0,2,0,0,0
"91240 Tannila  (Oulu)",26,16,5,5,16,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
"91260 Pahkakoski-Räinä  (Oulu)",2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91300 Ylikiiminki Keskus  (Oulu)",547,71,179,297,71,3,124,0,0,52,33,52,9,1,3,0,4,24,5,54,103,4,5,0,0,0
"91310 Arkala  (Oulu)",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91410 Jokirinne  (Muhos)",176,3,17,156,3,0,7,0,0,10,6,4,1,0,0,1,1,0,0,23,118,0,2,0,0,0
"91430 Leppiniemi  (Muhos)",62,0,60,2,0,0,0,49,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"91500 Muhos Keskus  (Muhos)",1918,124,184,1610,124,4,72,0,11,97,185,86,42,18,15,3,60,29,54,318,728,21,51,0,0,0
"91510 Rova  (Muhos)",100,24,2,74,24,0,0,0,0,2,1,9,2,0,0,0,10,0,0,11,41,0,0,0,0,0
"91560 Kylmälänkylä  (Muhos)",25,13,3,9,13,0,0,0,0,3,2,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0
"91600 Utajärvi Keskus  (Utajärvi)",709,84,137,488,84,0,95,0,1,41,52,57,8,0,14,0,8,27,40,52,197,5,28,0,0,0
"91620 Sanginkylä  (Utajärvi)",24,7,13,4,7,0,4,1,0,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"91630 Juorkuna  (Utajärvi)",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91640 Särkijärvi  (Utajärvi)",11,5,1,5,5,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0
"91660 Ahmas  (Utajärvi)",138,26,9,103,26,5,0,0,3,1,1,6,29,0,2,2,0,8,0,0,54,0,1,0,0,0
"91670 Rokua  (Utajärvi)",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma  (Vaala)",565,12,104,449,12,0,46,1,4,53,79,22,22,2,4,1,17,25,39,52,157,6,23,0,0,0
"91710 Jylhämä  (Vaala)",5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91720 Oterma  (Vaala)",5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91730 Kankari  (Vaala)",17,8,1,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0
"91740 Jaalanka-Liminpuro  (Vaala)",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91750 Liminpuro  (Vaala)",5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91760 Säräisniemi  (Vaala)",21,8,0,13,8,0,0,0,0,0,4,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"91780 Neittävä  (Vaala)",14,5,4,5,5,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"91790 Nuojua  (Vaala)",26,5,3,18,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"91800 Tyrnävä  (Tyrnävä)",1239,181,260,798,181,22,118,0,9,111,82,70,33,0,23,10,20,41,47,116,301,15,40,0,0,0
"91900 Liminka Keskus  (Liminka)",1475,101,221,1153,101,4,104,0,8,105,117,61,59,8,13,14,42,68,88,203,409,15,56,0,0,0
"91910 Tupos  (Liminka)",330,16,29,285,16,1,3,0,0,25,61,26,6,1,2,1,12,5,0,78,84,4,5,0,0,0
"91930 Ala-Temmes  (Liminka)",102,25,11,66,25,1,4,0,0,6,4,0,2,0,0,0,0,0,0,4,56,0,0,0,0,0
"91950 Temmes  (Tyrnävä)",85,16,13,56,16,0,3,0,0,10,8,30,0,0,0,0,0,1,0,7,8,1,1,0,0,0
"91980 Lumijoki  (Lumijoki)",440,76,105,259,76,6,26,0,0,73,22,43,2,9,2,0,28,1,25,32,74,4,17,0,0,0
"92100 Raahe Keskus  (Raahe)",3460,7,495,2958,7,0,331,31,8,125,279,234,129,155,84,25,89,277,195,254,1075,25,137,0,0,0
"92120 Ollinsaari-Mestauskallio  (Raahe)",1089,1,617,471,1,0,449,0,4,164,143,31,5,4,0,34,81,109,0,12,32,0,20,0,0,0
"92130 Isoholmi-Antinkangas  (Raahe)",475,4,41,430,4,0,7,0,0,34,146,135,8,0,3,2,10,6,16,45,40,7,12,0,0,0
"92140 Pattijoki Keskus  (Raahe)",822,51,184,587,51,0,51,0,18,115,213,22,23,0,2,3,54,20,5,109,83,10,43,0,0,0
"92150 Kummatti-Junnilanmäki  (Raahe)",554,0,124,430,0,0,97,0,0,27,76,25,16,1,1,18,12,6,126,98,36,14,1,0,0,0
"92160 Saloinen  (Raahe)",3346,1,2953,392,1,0,2930,0,13,10,52,45,44,29,0,0,78,55,0,51,33,0,5,0,0,0
"92180 Lapaluoto  (Raahe)",116,0,103,13,0,0,103,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,3,0,0,0
"92210 Arkkukari  (Raahe)",86,13,36,37,13,0,5,0,0,31,4,7,0,1,0,2,2,1,0,15,0,0,5,0,0,0
"92220 Piehinki  (Raahe)",59,6,33,20,6,0,12,0,0,21,1,6,0,0,0,0,0,0,0,1,0,0,12,0,0,0
"92230 Mattilanperä  (Raahe)",135,3,105,27,3,100,0,0,0,5,0,9,0,0,0,0,11,0,0,7,0,0,0,0,0,0
"92240 Lasikangas  (Raahe)",30,6,8,16,6,0,0,0,0,8,0,1,0,0,0,3,0,1,0,0,11,0,0,0,0,0
"92260 Kopsa  (Raahe)",41,24,3,14,24,0,1,0,0,2,0,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"92320 Siikajoki Keskus  (Siikajoki)",264,48,33,183,48,0,23,0,0,10,7,2,8,0,6,0,5,2,2,29,114,2,6,0,0,0
"92330 Karinkanta  (Siikajoki)",77,43,6,28,43,0,6,0,0,0,10,2,2,0,0,0,0,0,0,0,14,0,0,0,0,0
"92350 Revonlahti  (Siikajoki)",126,17,31,78,17,0,11,0,0,20,13,21,6,0,0,0,5,0,0,18,7,1,7,0,0,0
"92400 Ruukki Keskus  (Siikajoki)",693,51,137,505,51,2,87,0,9,39,50,21,8,8,18,3,71,34,29,117,115,5,26,0,0,0
"92430 Paavola-Huumola  (Siikajoki)",148,24,33,91,24,4,7,0,0,22,7,34,6,0,0,1,4,0,0,11,22,4,2,0,0,0
"92440 Saarikoski  (Siikajoki)",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"92450 Luohua  (Siikajoki)",91,24,45,22,24,0,11,0,0,34,2,0,0,0,0,0,3,5,0,9,1,0,2,0,0,0
"92470 Tuomioja  (Siikajoki)",27,7,15,5,7,0,13,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"92500 Rantsila Keskus  (Siikalatva)",510,108,111,291,108,17,71,0,8,15,51,44,14,0,8,0,16,18,27,29,70,2,11,1,0,0
"92520 Sipola  (Siikalatva)",8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
