"Postal code area","Aged 18 or over, total, 2012 (KO)","Basic level studies, 2012 (KO)","With education, total, 2012 (KO)","Matriculation examination, 2012 (KO)","Vocational diploma, 2012 (KO)","Academic degree - Lower level university degree, 2012 (KO)","Academic degree - Higher level university degree, 2012 (KO)"
"39310 Viljakkala Keskus  (Ylöjärvi)",781,261,520,25,429,40,26
"39340 Karhe  (Ylöjärvi)",224,72,152,6,105,25,16
"39360 Komi  (Ylöjärvi)",184,53,131,6,98,16,11
"39380 Lavajärvi  (Hämeenkyrö)",125,30,95,2,79,10,4
"39410 Luhalahti  (Ikaalinen)",288,123,165,11,128,20,6
"39430 Röyhiö  (Ikaalinen)",138,41,97,7,75,10,5
"39450 Sisättö  (Ikaalinen)",112,55,57,2,47,3,5
"39500 Ikaalinen Keskus  (Ikaalinen)",3939,1228,2711,210,1986,326,189
"39530 Kilvakkala  (Ikaalinen)",811,268,543,19,438,58,28
"39580 Riitiala  (Ikaalinen)",336,113,223,10,180,23,10
"39590 Tevaniemi  (Ikaalinen)",195,63,132,9,110,7,6
"39610 Kovelahti  (Ikaalinen)",171,55,116,5,89,14,8
"39620 Kovesjoki  (Parkano)",176,65,111,8,97,4,2
"39660 Lapinneva  (Parkano)",229,98,131,5,116,8,2
"39700 Parkano Keskus  (Parkano)",4664,1680,2984,136,2395,301,152
"39750 Vatajanjärvi  (Parkano)",317,113,204,9,185,8,2
"39770 Aureskoski  (Parkano)",70,31,39,4,30,4,1
"39780 Alaskylä  (Parkano)",177,56,121,7,95,12,7
"39810 Linnankylä  (Kihniö)",295,117,178,7,147,19,5
"39820 Kihniö Keskus  (Kihniö)",1437,573,864,37,720,76,31
"39880 Kihniö Asemanseutu  (Kihniö)",96,47,49,3,40,6,0
"39920 Suomijärvi  (Karvia)",144,60,84,7,67,6,4
"39930 Karvia Keskus  (Karvia)",980,417,563,21,478,43,21
"39940 Kantti  (Karvia)",219,83,136,4,122,8,2
"39960 Sarvela  (Karvia)",376,159,217,7,188,16,6
"39965 Karviankylä  (Karvia)",150,65,85,3,77,4,1
"39980 Sara  (Karvia)",165,73,92,5,81,2,4
"39990 Alkkia  (Karvia)",87,44,43,0,38,3,2
"40100 Jyväskylä Keskus  (Jyväskylä)",12260,2154,10106,2672,4145,1807,1482
"40200 Mannila-Taulumäki  (Jyväskylä)",2940,427,2513,415,1192,479,427
"40250 Ritoniemi-Lohikoski  (Jyväskylä)",4760,972,3788,282,2123,663,720
"40270 Pappilanrinne-Pappilanvuori  (Jyväskylä)",8008,1643,6365,336,4038,1131,860
"40320 Seppälän Teollisuusalue  (Jyväskylä)",3832,1008,2824,284,1829,394,317
"40340 Huhtasuo  (Jyväskylä)",5157,1653,3504,281,2713,320,190
"40400 Halssila  (Jyväskylä)",3231,660,2571,196,1526,468,381
"40420 Jyskä  (Jyväskylä)",3719,746,2973,185,1897,504,387
"40500 Keljo-Ristonmaa  (Jyväskylä)",2751,622,2129,282,1027,376,444
"40520 Kuokkala-Ristikivi  (Jyväskylä)",12542,2125,10417,1669,5055,1726,1967
"40530 Keljonkangas  (Jyväskylä)",3738,679,3059,172,1793,555,539
"40600 Mattilanpelto  (Jyväskylä)",1977,404,1573,275,664,247,387
"40620 Keskussairaala-alue-Kukkumäki  (Jyväskylä)",350,52,298,44,182,44,28
"40630 Kypärämäki  (Jyväskylä)",3010,698,2312,195,1240,343,534
"40640 Keltinmäki  (Jyväskylä)",5435,1227,4208,551,2516,592,549
"40660 Länsi-Palokka  (Jyväskylä)",485,133,352,17,247,59,29
"40700 Mäki-Matti  (Jyväskylä)",3871,628,3243,769,1355,587,532
"40720 Nisula  (Jyväskylä)",2440,551,1889,332,896,307,354
"40740 Kortepohja  (Jyväskylä)",5848,907,4941,1247,1862,891,941
"40800 Vaajakoski  (Jyväskylä)",6247,1614,4633,247,3157,654,575
"40820 Vuoritsalo  (Jyväskylä)",742,195,547,26,398,67,56
"40900 Säynätsalo  (Jyväskylä)",2657,668,1989,134,1234,283,338
"40930 Kinkomaa  (Muurame)",893,165,728,38,460,124,106
"40950 Muurame Keskus  (Muurame)",5743,1219,4524,271,2896,643,714
"41120 Puuppola  (Jyväskylä)",1286,274,1012,38,700,160,114
"41140 Kuikka  (Jyväskylä)",427,94,333,20,250,45,18
"41160 Tikkakoski  (Jyväskylä)",3485,836,2649,143,1873,350,283
"41180 Vehniä  (Laukaa)",572,162,410,20,320,44,26
"41210 Jokihaara  (Uurainen)",274,66,208,10,151,30,17
"41220 Höytiä  (Uurainen)",245,81,164,10,130,18,6
"41230 Uurainen Keskus  (Uurainen)",1292,423,869,38,673,99,59
"41240 Kyynämöinen  (Uurainen)",212,82,130,6,106,13,5
"41260 Hoikankylä  (Saarijärvi)",124,46,78,5,63,8,2
"41270 Lannevesi  (Saarijärvi)",433,141,292,19,224,27,22
"41290 Kangashäkki  (Uurainen)",510,120,390,18,289,59,24
"41310 Leppävesi  (Laukaa)",2059,373,1686,72,1211,256,147
"41325 Laukkavirta  (Laukaa)",227,60,167,5,132,16,14
"41330 Vihtavuori  (Laukaa)",1846,450,1396,63,1002,208,123
"41340 Laukaa Keskus  (Laukaa)",4035,1126,2909,116,2042,430,321
"41350 Laukaa Asemanseutu  (Laukaa)",517,143,374,15,299,33,27
"41360 Valkola  (Laukaa)",376,108,268,22,205,23,18
"41370 Kuusa  (Laukaa)",805,223,582,22,423,70,67
"41390 Äijälä  (Laukaa)",330,104,226,6,183,26,11
"41400 Lievestuore  (Laukaa)",2710,863,1847,76,1478,184,109
"41410 Kankainen  (Toivakka)",157,59,98,4,71,16,7
"41440 Ruuhimäki  (Toivakka)",174,46,128,3,101,15,9
"41450 Leppälahti  (Jyväskylä)",525,141,384,20,269,62,33
"41490 Niemisjärvi  (Hankasalmi)",641,185,456,28,357,49,22
"41500 Hankasalmi Asemanseutu  (Hankasalmi)",1250,442,808,55,662,56,35
"41520 Hankasalmi Keskus  (Hankasalmi)",1666,627,1039,93,748,109,89
"41530 Veneranta  (Hankasalmi)",141,48,93,1,79,9,4
"41540 Ristimäki  (Hankasalmi)",229,96,133,13,106,11,3
"41550 Hannula  (Hankasalmi)",150,62,88,7,71,8,2
"41560 Säkinmäki  (Hankasalmi)",166,60,106,12,83,5,6
"41580 Sauvamäki  (Hankasalmi)",236,87,149,11,126,9,3
"41630 Oravasaari  (Jyväskylä)",290,72,218,13,158,26,21
"41660 Toivakka Keskus  (Toivakka)",1507,528,979,49,743,119,68
"41710 Rutalahti-Kivisuo  (Joutsa)",236,82,154,9,117,16,12
"41730 Kivisuo  (Joutsa)",29,..,..,..,..,..,..
"41750 Havumäki  (Joutsa)",88,36,52,3,42,3,4
"41770 Leivonmäki  (Joutsa)",606,272,334,18,274,23,19
"41800 Korpilahti Keskus  (Jyväskylä)",2889,952,1937,99,1442,197,199
"41820 Saakoski  (Jyväskylä)",243,85,158,4,135,10,9
"41840 Moksi  (Jyväskylä)",85,26,59,4,45,5,5
"41860 Rannila  (Jyväskylä)",173,41,132,5,83,23,21
"41870 Putkilahti  (Jyväskylä)",165,56,109,7,89,5,8
"41880 Oittila  (Jyväskylä)",117,55,62,9,42,6,5
"41900 Petäjävesi Keskus  (Petäjävesi)",2149,696,1453,73,1075,188,117
"41920 Kintaus  (Petäjävesi)",407,104,303,15,210,39,39
"41925 Ylä-Kintaus  (Petäjävesi)",124,48,76,3,63,6,4
"41930 Kuohu  (Jyväskylä)",613,168,445,12,327,61,45
"41940 Vesanka  (Jyväskylä)",1000,229,771,32,557,104,78
"41970 Huttula  (Keuruu)",45,16,29,1,24,2,2
"41980 Kuivasmäki  (Petäjävesi)",153,62,91,4,69,10,8
"42100 Jämsä Keskus  (Jämsä)",8729,2710,6019,259,4726,615,419
"42140 Juokslahti  (Jämsä)",232,64,168,8,130,22,8
"42220 Kaipola  (Jämsä)",910,293,617,26,503,55,33
"42300 Jämsänkoski Keskus  (Jämsä)",4724,1565,3159,120,2631,251,157
"42330 Haavisto  (Jämsä)",325,65,260,20,199,25,16
"42440 Koskenpää  (Jämsä)",585,218,367,16,304,33,14
"42520 Asunta  (Keuruu)",139,45,94,1,81,6,6
"42560 Pohjoisjärvi  (Keuruu)",33,9,24,1,20,2,1
"42600 Multia Keskus-Väätäiskylä  (Multia)",1259,474,785,32,654,67,32
"42660 Sahrajärvi  (Multia)",109,46,63,2,58,2,1
"42700 Keuruu Keskus  (Keuruu)",6813,2221,4592,248,3561,464,319
"42720 Valkealahti  (Keuruu)",59,5,54,6,27,9,12
"42800 Haapamäki  (Keuruu)",1033,366,667,35,564,43,25
"42820 Riiho  (Keuruu)",67,14,53,3,36,8,6
"42830 Ylä-Kolkki  (Mänttä-Vilppula)",50,23,27,1,21,5,0
"42840 Kolkki  (Mänttä-Vilppula)",123,46,77,6,58,7,6
"42850 Pohjaslahti  (Mänttä-Vilppula)",128,42,86,2,73,6,5
"42870 Kotala  (Virrat)",378,148,230,11,189,18,12
"42910 Pihlajavesi  (Keuruu)",258,103,155,6,135,11,3
"42930 Katajamäki  (Keuruu)",98,41,57,4,45,4,4
"43100 Saarijärvi Keskus  (Saarijärvi)",5345,1856,3489,182,2731,346,230
"43130 Tarvaala  (Saarijärvi)",325,87,238,12,173,27,26
"43170 Häkkilä  (Saarijärvi)",234,109,125,7,114,4,0
"43220 Mahlu  (Saarijärvi)",396,160,236,7,199,19,11
"43240 Lehtola  (Saarijärvi)",148,54,94,5,76,7,6
"43250 Kolkanlahti  (Saarijärvi)",312,122,190,12,146,18,14
"43270 Kalmari  (Saarijärvi)",447,194,253,7,222,16,8
"43300 Kannonkoski Keskus  (Kannonkoski)",1088,458,630,28,519,58,25
"43340 Kannonjärvi  (Kannonkoski)",140,66,74,2,68,4,0
"43390 Lokakylä  (Kivijärvi)",76,32,44,1,38,2,3
"43420 Kukko  (Saarijärvi)",61,33,28,3,22,3,0
"43430 Väätäiskylä  (Multia)",40,22,18,1,16,1,0
"43440 Pylkönmäki Keskus  (Saarijärvi)",456,216,240,11,207,13,9
"43480 Pääjärvi  (Saarijärvi)",122,50,72,4,65,2,1
"43490 Kangasaho  (Karstula)",148,53,95,3,82,8,2
"43500 Karstula Keskus  (Karstula)",2458,913,1545,84,1219,159,83
"43520 Kiminki  (Karstula)",220,100,120,11,101,5,3
"43540 Rantakylä-Pirttilahti  (Karstula)",109,49,60,6,45,7,2
"43560 Vahanka  (Karstula)",164,69,95,1,87,5,2
"43610 Aho  (Karstula)",92,42,50,2,47,1,0
"43640 Humppi  (Karstula)",121,37,84,2,70,8,4
"43660 Vastinki  (Karstula)",212,90,122,4,101,8,9
"43700 Kyyjärvi Keskus  (Kyyjärvi)",1044,441,603,31,506,44,22
"43720 Kumpulainen  (Kyyjärvi)",117,68,49,2,45,1,1
"43800 Kivijärvi Keskus-Sompala  (Kivijärvi)",916,423,493,15,430,31,17
"43840 Sompala  (Kivijärvi)",42,25,17,0,17,0,0
"43900 Kinnula Keskus  (Kinnula)",1129,486,643,28,507,67,41
"43940 Muhola-Saarensalmi  (Kinnula)",202,102,100,8,80,8,4
"43960 Saarensalmi  (Kinnula)",62,29,33,5,26,0,2
"44100 Äänekoski Keskus  (Äänekoski)",3521,1226,2295,87,1835,217,156
"44120 Mämmensalmi-Mustaniemi  (Äänekoski)",2020,568,1452,68,1112,163,109
"44150 Likolahti-Karhunlähde  (Äänekoski)",2686,790,1896,77,1564,164,91
"44160 Huutomäki  (Äänekoski)",352,93,259,7,203,24,25
"44170 Hietama  (Äänekoski)",383,102,281,14,213,31,23
"44190 Parantala  (Äänekoski)",197,55,142,2,110,21,9
"44200 Suolahti Keskus  (Äänekoski)",3941,1409,2532,106,2111,203,112
"44220 Sörkänmäki  (Äänekoski)",352,107,245,8,208,14,15
"44250 Äänekoivisto  (Äänekoski)",308,100,208,8,161,24,15
"44260 Vihijärvi  (Äänekoski)",220,62,158,5,130,14,9
"44280 Sumiainen Keskus  (Äänekoski)",778,289,489,21,398,41,29
"44300 Konnevesi Keskus  (Konnevesi)",1546,594,952,52,765,84,51
"44320 Sirkkamäki  (Konnevesi)",114,45,69,1,52,12,4
"44330 Hytölä  (Konnevesi)",237,75,162,12,122,15,13
"44350 Istunmäki  (Konnevesi)",337,133,204,15,172,15,2
"44370 Mäntymäki  (Konnevesi)",165,74,91,7,74,6,4
"44400 Konginkangas Keskus  (Äänekoski)",603,266,337,10,283,25,19
"44420 Liimattala  (Äänekoski)",286,91,195,8,153,21,13
"44440 Räihä  (Äänekoski)",98,38,60,1,56,3,0
"44460 Kalaniemi  (Äänekoski)",137,47,90,5,75,7,3
"44480 Niinilahti  (Viitasaari)",143,54,89,5,73,6,5
"44500 Viitasaari Keskus  (Viitasaari)",3797,1368,2429,140,1893,251,145
"44530 Ilmolahti  (Viitasaari)",143,59,84,4,65,5,10
"44580 Huopanankoski  (Viitasaari)",194,74,120,4,108,4,4
"44590 Vuorilahti  (Viitasaari)",67,19,48,1,39,5,3
"44610 Kärnä  (Viitasaari)",161,47,114,8,93,10,3
"44630 Kumpumäki  (Viitasaari)",192,94,98,2,88,6,2
"44640 Kymönkoski  (Viitasaari)",330,122,208,8,177,18,5
"44670 Suovanlahti  (Viitasaari)",133,53,80,5,66,5,4
"44680 Lahnanen  (Viitasaari)",58,29,29,1,25,1,2
"44730 Löytänä  (Viitasaari)",91,30,61,3,52,4,2
"44740 Keitelepohja-Kotvala  (Viitasaari)",175,62,113,7,94,9,3
"44760 Keihärinkoski  (Viitasaari)",306,147,159,12,131,12,4
"44770 Valkeisjärvi  (Viitasaari)",16,..,..,..,..,..,..
"44790 Kotvala  (Viitasaari)",44,18,26,0,24,1,1
"44800 Pihtipudas Keskus  (Pihtipudas)",2077,813,1264,65,1035,101,63
"44860 Alvajärvi  (Pihtipudas)",216,86,130,10,110,8,2
"44880 Muurasjärvi  (Pihtipudas)",511,222,289,19,245,15,10
"44910 Elämäjärvi  (Pihtipudas)",218,88,130,8,113,9,0
"44920 Peninki  (Pihtipudas)",169,75,94,6,76,10,2
"44950 Kärväsjärvi  (Pihtipudas)",164,65,99,11,79,4,5
"44970 Korppinen  (Pihtipudas)",146,67,79,6,66,4,3
"45100 Kouvola Keskus  (Kouvola)",8290,2447,5843,585,3779,815,664
"45120 Kotkankallio-Vahteranmäki  (Kouvola)",3119,625,2494,170,1604,423,297
"45130 Korjala-Kaunisnurmi  (Kouvola)",1552,397,1155,148,737,188,82
"45150 Kankaronmäki-Eskolanmäki  (Kouvola)",4064,1246,2818,203,1990,387,238
"45160 Lehtomäki  (Kouvola)",4368,1282,3086,219,2189,437,241
"45200 Tornionmäki  (Kouvola)",5268,1675,3593,331,2467,455,340
"45330 Harju  (Kouvola)",255,56,199,5,154,26,14
"45360 Kukkuramäki  (Kouvola)",2900,636,2264,111,1586,327,240
"45370 Valkeala kk  (Kouvola)",2071,618,1453,93,1004,192,164
"45410 Utti  (Kouvola)",689,208,481,19,385,50,27
"45460 Savero  (Kouvola)",166,57,109,6,92,5,6
"45610 Koria  (Kouvola)",3924,1116,2808,147,2193,326,142
"45700 Kuusankoski Keskus  (Kouvola)",7703,2420,5283,273,4098,572,340
"45720 Kotiharju-Ruhjonmäki  (Kouvola)",2231,542,1689,91,1279,213,106
"45740 Maunuksela  (Kouvola)",2565,848,1717,78,1357,171,111
"45750 Kuusankosken Sairaala-alue  (Kouvola)",80,32,48,2,40,3,3
"45810 Pilkanmaa  (Kouvola)",1209,300,909,49,747,78,35
"45910 Voikkaa  (Kouvola)",2244,739,1505,68,1257,139,41
"45940 Oravala  (Kouvola)",249,78,171,8,143,8,12
"46110 Tuohikotti  (Kouvola)",339,151,188,9,163,9,7
"46140 Vekaranjärvi  (Kouvola)",149,40,109,6,85,12,6
"46230 Aro  (Kouvola)",403,143,260,19,211,22,8
"46400 Kaipiainen  (Kouvola)",421,168,253,16,214,16,7
"46430 Tirva-Inkerilä  (Kouvola)",246,82,164,12,125,16,11
"46450 Enäjärvi  (Kouvola)",147,65,82,4,69,6,3
"46530 Kannuskoski  (Luumäki)",143,63,80,2,69,6,3
"46570 Saaramaa  (Kouvola)",40,16,24,1,21,2,0
"46710 Sippola  (Kouvola)",656,283,373,20,298,32,23
"46730 Ruotila  (Kouvola)",110,39,71,2,61,6,2
"46750 Liikkala  (Kouvola)",253,81,172,6,148,10,8
"46800 Myllykoski  (Kouvola)",3961,1256,2705,145,2166,261,133
"46810 Ummeljoki  (Kouvola)",1239,380,859,41,714,80,24
"46860 Anjalankoski Keskus  (Kouvola)",553,217,336,13,282,21,20
"46900 Inkeroinen  (Kouvola)",3288,1144,2144,98,1745,197,104
"46910 Anjala  (Kouvola)",1653,589,1064,36,878,103,47
"46930 Huruksela  (Kotka)",202,69,133,5,111,15,2
"46950 Ahvio  (Kouvola)",58,22,36,1,30,3,2
"46960 Muhniemi  (Kouvola)",277,86,191,7,157,16,11
"47110 Löytty  (Kouvola)",85,31,54,6,42,4,2
"47150 Raussila  (Kouvola)",131,36,95,2,83,7,3
"47200 Elimäki kk  (Kouvola)",2027,811,1216,60,981,116,59
"47260 Ratula  (Kouvola)",114,42,72,3,62,6,1
"47310 Haapa-Kimola  (Iitti)",223,66,157,12,121,17,7
"47350 Kimonkylä  (Lapinjärvi)",108,35,73,1,62,5,5
"47400 Kausala  (Iitti)",3902,1388,2514,149,1935,277,153
"47440 Sääskjärvi  (Iitti)",116,38,78,3,55,14,6
"47450 Erottaja  (Iitti)",225,80,145,10,112,14,9
"47460 Hiisiö  (Iitti)",56,12,44,5,34,2,3
"47490 Mankala-Hiisiö  (Iitti)",296,105,191,14,147,12,18
"47520 Iitti kk  (Iitti)",117,30,87,2,48,16,21
"47540 Löyttilä  (Iitti)",153,50,103,5,77,14,7
"47610 Kymentaka  (Iitti)",136,48,88,9,63,6,10
"47650 Kimola  (Kouvola)",166,44,122,7,98,8,9
"47710 Jaala kk  (Kouvola)",971,393,578,36,457,58,27
"47760 Huhdasjärvi  (Kouvola)",120,45,75,6,53,10,6
"47810 Selänpää  (Kouvola)",262,87,175,7,145,16,7
"47830 Hasula  (Kouvola)",97,37,60,1,45,8,6
"47850 Verla  (Kouvola)",141,50,91,6,75,5,5
"47900 Vuohijärvi  (Kouvola)",255,114,141,3,122,8,8
"47910 Hillosensalmi  (Kouvola)",30,11,19,1,15,2,1
"48100 Kotkansaari  (Kotka)",9510,2983,6527,704,4446,851,526
"48130 Katariina  (Kotka)",594,139,455,37,282,78,58
"48200 Hovinsaari  (Kotka)",1518,536,982,67,775,80,60
"48210 Toukolan Sairaala-Alue  (Kotka)",295,64,231,19,154,26,32
"48220 Metsola  (Kotka)",1155,363,792,67,545,106,74
"48230 Korela-Jylppy  (Kotka)",1221,374,847,150,573,83,41
"48300 Ruonala  (Kotka)",938,232,706,30,524,101,51
"48310 Mussalo  (Kotka)",3368,602,2766,204,1687,527,348
"48350 Karhuvuori  (Kotka)",2978,1190,1788,118,1435,151,84
"48400 Sutela  (Kotka)",3398,763,2635,170,1868,371,226
"48410 Kaukola  (Kotka)",1280,283,997,63,756,125,53
"48600 Karhula  (Kotka)",6171,2091,4080,201,3120,461,298
"48700 Kyminlinna  (Kotka)",2039,605,1434,79,1089,161,105
"48710 Koivula  (Kotka)",1036,238,798,53,597,95,53
"48720 Kymi  (Kotka)",1461,351,1110,37,893,125,55
"48750 Nikeli  (Kotka)",138,30,108,4,90,12,2
"48770 Ristinkallio  (Kotka)",1613,490,1123,62,869,138,54
"48800 Otsola-Mäntykangas  (Kotka)",1691,383,1308,58,951,218,81
"48810 Rantahaka  (Kotka)",596,169,427,25,314,48,40
"48900 Sunila  (Kotka)",1112,316,796,45,612,98,41
"48910 Suulisniemi  (Kotka)",1236,351,885,40,698,99,48
"48930 Tiutinen  (Kotka)",282,60,222,11,160,27,24
"49200 Heinlahti  (Pyhtää)",547,142,405,31,261,73,40
"49210 Huutjärvi  (Pyhtää)",820,194,626,38,448,87,53
"49220 Siltakylä  (Pyhtää)",1429,445,984,63,709,139,73
"49240 Purolanlahti  (Pyhtää)",330,125,205,18,154,19,14
"49270 Pyhtää kk  (Pyhtää)",732,288,444,26,367,36,15
"49290 Vastila  (Pyhtää)",365,127,238,9,198,20,11
"49300 Tavastila  (Kotka)",541,163,378,24,308,34,12
"49340 Juurikorpi  (Kotka)",103,38,65,4,53,5,3
"49400 Hamina Keskus  (Hamina)",8477,2665,5812,320,4368,626,498
"49410 Poitsila  (Hamina)",1660,475,1185,46,939,127,73
"49420 Uusi-Summa  (Hamina)",1659,471,1188,61,952,114,61
"49460 Hillo  (Hamina)",1054,347,707,28,580,70,29
"49480 Vanha-Summa  (Hamina)",371,107,264,16,201,29,18
"49490 Neuvoton  (Hamina)",1149,318,831,30,655,93,53
"49510 Husula  (Hamina)",965,338,627,21,518,55,33
"49520 Reitkalli  (Hamina)",249,87,162,7,136,12,7
"49540 Metsäkylä  (Hamina)",377,131,246,12,205,21,8
"49570 Kannusjärvi  (Hamina)",362,140,222,6,195,16,5
"49610 Sivatti  (Hamina)",81,37,44,0,38,3,3
"49630 Vehkajoki  (Hamina)",100,36,64,4,56,4,0
"49640 Paijärvi  (Hamina)",151,57,94,4,78,6,6
"49660 Pyhältö  (Hamina)",499,218,281,11,239,24,7
"49700 Miehikkälä Kirkonkylä  (Miehikkälä)",766,359,407,14,338,35,20
"49720 Hurttala  (Miehikkälä)",54,29,25,0,22,2,1
"49730 Muurikkala  (Miehikkälä)",271,128,143,1,129,9,4
"49750 Kalliokoski  (Miehikkälä)",138,62,76,6,64,6,0
"49760 Suur-Miehikkälä  (Miehikkälä)",199,85,114,6,98,5,5
"49770 Salo-Miehikkälä  (Miehikkälä)",212,83,129,8,106,7,8
"49780 Onkamaa  (Hamina)",101,40,61,6,49,4,2
"49840 Mäntlahti  (Hamina)",134,54,80,1,65,3,11
"49860 Klamila  (Virolahti)",582,207,375,20,311,29,15
"49900 Virolahti Keskus  (Virolahti)",1701,675,1026,54,821,90,61
"49930 Vaalimaa  (Virolahti)",145,61,84,5,73,5,1
"49960 Ala-Pihlaja  (Virolahti)",194,70,124,2,113,6,3
"49980 Ravijoki  (Virolahti)",226,62,164,8,130,20,6
"50100 Mikkeli Keskus  (Mikkeli)",8151,2007,6144,829,3626,985,704
"50120 Siekkilä  (Mikkeli)",1355,367,988,75,696,127,90
"50130 Nuijamies  (Mikkeli)",2523,654,1869,145,1140,326,258
"50150 Karkialampi  (Mikkeli)",1060,216,844,59,608,108,69
"50160 Kattilansilta  (Mikkeli)",2156,605,1551,109,1169,165,108
"50170 Peitsari  (Mikkeli)",4776,1260,3516,198,2454,559,305
"50180 Visulahti  (Mikkeli)",553,83,470,19,322,61,68
"50190 Tuppurala  (Mikkeli)",4031,1072,2959,198,2056,425,280
"50200 Kovala  (Mikkeli)",468,118,350,14,260,57,19
"50300 Rämälä  (Mikkeli)",275,77,198,6,159,22,11
"50350 Norola  (Mikkeli)",261,70,191,6,154,15,16
"50500 Tuukkala-Kaituenmäki  (Mikkeli)",1255,270,985,44,729,139,73
"50520 Moision Sairaala-alue  (Mikkeli)",134,37,97,7,59,13,18
"50600 Karikko  (Mikkeli)",3436,714,2722,139,1791,492,300
"50670 Otava  (Mikkeli)",1462,425,1037,33,793,137,74
"50700 Syysjärvi  (Mikkeli)",432,96,336,24,231,46,35
"50770 Korpikoski  (Mikkeli)",211,67,144,5,112,21,6
"50800 Annilanselkä  (Mikkeli)",451,120,331,15,210,60,46
"50970 Ihastjärvi  (Mikkeli)",1711,375,1336,118,871,219,128
"51130 Vanhamäki  (Mikkeli)",146,55,91,4,77,7,3
"51200 Kangasniemi Keskus  (Kangasniemi)",3454,1363,2091,100,1626,238,127
"51260 Tahkomäki  (Kangasniemi)",132,42,90,5,73,7,5
"51270 Kutemajärvi  (Kangasniemi)",198,66,132,7,109,7,9
"51310 Levä  (Kangasniemi)",123,53,70,4,53,7,6
"51335 Kaihlamäki  (Kangasniemi)",41,13,28,1,21,4,2
"51340 Hännilä-Särkiharju  (Kangasniemi)",249,99,150,9,120,15,6
"51360 Koivula-Synsiö  (Kangasniemi)",165,58,107,4,90,8,5
"51380 Synsiö  (Kangasniemi)",43,17,26,3,16,5,2
"51420 Harjumaa-Pajulankylä  (Mikkeli)",195,67,128,2,106,11,9
"51430 Läsäkoski  (Kangasniemi)",79,33,46,2,39,4,1
"51440 Vuojalahti  (Kangasniemi)",217,91,126,4,107,12,3
"51450 Pajulankylä  (Mikkeli)",62,32,30,1,23,4,2
"51460 Luusniemi  (Kangasniemi)",191,71,120,10,86,16,8
"51520 Hiirola  (Mikkeli)",346,113,233,7,189,21,16
"51540 Kalvitsa  (Mikkeli)",299,121,178,6,147,16,9
"51600 Haukivuori Keskus-Piitkäaho  (Mikkeli)",1250,508,742,42,590,71,39
"51620 Pitkäaho  (Mikkeli)",52,19,33,0,30,2,1
"51670 Nykälä  (Mikkeli)",138,50,88,5,74,5,4
"51720 Rahula  (Mikkeli)",375,82,293,20,221,36,16
"51740 Huuhanaho  (Mikkeli)",174,58,116,7,85,16,8
"51760 Nuutilanmäki  (Juva)",238,85,153,8,124,9,12
"51780 Kuosmala  (Juva)",120,53,67,4,51,4,8
"51810 Maivala  (Juva)",130,52,78,5,64,6,3
"51820 Hatsola  (Juva)",239,86,153,2,125,13,13
"51850 Vuorenmaa  (Juva)",205,92,113,10,84,11,8
"51860 Narila  (Juva)",69,24,45,1,37,5,2
"51880 Koikkala  (Juva)",218,68,150,8,121,10,11
"51890 Risulahti  (Juva)",79,29,50,4,38,7,1
"51900 Juva Keskus  (Juva)",3901,1470,2431,119,1930,252,130
"51930 Paatela  (Juva)",139,54,85,3,74,6,2
"51940 Härkälä  (Juva)",109,32,77,4,58,8,7
"51980 Lauteala  (Juva)",229,75,154,12,123,9,10
"52100 Anttola  (Mikkeli)",1291,430,861,45,661,82,73
"52110 Majavesi  (Mikkeli)",334,97,237,8,188,22,19
"52150 Hauhala  (Mikkeli)",131,40,91,2,72,10,7
"52200 Puumala Keskus  (Puumala)",1730,692,1038,69,811,100,58
"52230 Hurissalo  (Puumala)",219,90,129,10,104,12,3
"52270 Ryhälä  (Puumala)",39,18,21,1,18,0,2
"52300 Ristiina Keskus  (Mikkeli)",2383,792,1591,71,1197,204,119
"52320 Vitsiälä  (Mikkeli)",284,70,214,18,155,24,17
"52330 Heimari  (Mikkeli)",38,14,24,0,23,1,0
"52340 Hangastenmaa  (Mikkeli)",182,70,112,0,99,10,3
"52360 Someenjärvi  (Mikkeli)",98,38,60,2,49,7,2
"52420 Pellosniemi  (Mikkeli)",613,249,364,21,303,26,14
"52510 Hietanen  (Hirvensalmi)",416,145,271,15,218,26,12
"52520 Syväsmäki  (Hirvensalmi)",124,42,82,6,64,10,2
"52550 Hirvensalmi Keskus  (Hirvensalmi)",1493,660,833,39,657,87,50
"52610 Tuukkalanlahti  (Hirvensalmi)",99,48,51,3,42,3,3
"52620 Kuitula  (Hirvensalmi)",71,34,37,2,30,1,4
"52700 Mäntyharju Keskus  (Mäntyharju)",4332,1663,2669,168,2024,302,175
"52720 Karankamäki-Koirakivi  (Mäntyharju)",96,40,56,0,52,3,1
"52730 Koirakivi  (Mäntyharju)",76,41,35,1,28,4,2
"52740 Tuustaipale  (Mäntyharju)",253,103,150,5,126,9,10
"52760 Mynttilä  (Mäntyharju)",88,38,50,3,41,3,3
"52780 Kuomiokoski  (Mikkeli)",119,56,63,2,58,1,2
"52830 Suomenniemi  (Mikkeli)",597,259,338,13,284,27,14
"52850 Halmeniemi  (Mäntyharju)",118,58,60,5,49,4,2
"52890 Käävänkylä  (Mäntyharju)",81,37,44,1,39,3,1
"52920 Voikoski  (Mäntyharju)",124,64,60,4,48,3,5
"52960 Nurmaa  (Mäntyharju)",116,46,70,5,55,7,3
