"Postal code area","Free-time residences, 2016 (RA)","Buildings, total, 2016 (RA)","Other buildings, 2016 (RA)","Residential buildings, 2016 (RA)","Dwellings, 2016 (RA)","Average floor area, 2016 (RA)","Dwellings in small houses, 2016 (RA)","Dwellings in blocks of flats, 2016 (RA)"
"64230 Närpiön Asemanseutu   (Närpiö )",6,587,182,405,454,110.0,447,7
"64240 Böle   (Närpiö )",66,137,14,123,112,111.3,112,0
"64250 Pjelax   (Närpiö )",148,238,47,191,172,113.7,172,0
"64260 Kaskinen   (Närpiö )",252,740,177,563,885,89.5,574,311
"64300 Lapväärtti   (Kristiinankaupunki )",168,1022,203,819,908,103.1,850,58
"64320 Dagsmark   (Kristiinankaupunki )",20,326,63,263,228,107.0,228,0
"64350 Karijoki Keskus   (Karijoki )",91,680,97,583,661,88.4,661,0
"64370 Myrkky   (Karijoki )",29,215,29,186,190,91.7,190,0
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",32,154,15,139,121,103.0,121,0
"64450 Kallträsk   (Kristiinankaupunki )",3,47,11,36,31,106.4,31,0
"64460 Härkmeri   (Kristiinankaupunki )",128,222,26,196,173,107.3,173,0
"64480 Skaftung   (Kristiinankaupunki )",353,208,39,169,144,99.0,144,0
"64490 Siipyy   (Kristiinankaupunki )",299,179,32,147,128,91.5,124,4
"64510 Nämpnäs   (Närpiö )",319,282,65,217,197,109.2,197,0
"64530 Norrnäs   (Närpiö )",242,190,30,160,141,108.8,141,0
"64550 Rangsby   (Närpiö )",126,181,28,153,138,107.0,135,3
"64610 Övermark   (Närpiö )",26,634,81,553,564,102.0,549,15
"64700 Teuva Keskus   (Teuva )",108,1599,223,1376,1729,96.4,1675,54
"64720 Perälä   (Teuva )",25,379,31,348,327,96.6,327,0
"64740 Horo   (Teuva )",18,162,12,150,151,95.8,151,0
"64760 Peltola   (Teuva )",3,197,17,180,181,101.9,181,0
"64770 Äystö   (Teuva )",13,280,34,246,234,101.8,234,0
"64810 Vanhakylä   (Isojoki )",63,191,32,159,160,94.2,160,0
"64820 Kärjenkoski   (Isojoki )",45,147,9,138,108,95.2,108,0
"64830 Villamo   (Isojoki )",26,147,31,116,102,97.0,102,0
"64840 Heikkilänjoki   (Isojoki )",12,36,2,34,28,81.8,28,0
"64850 Möykky   (Isojoki )",33,85,8,77,69,99.4,69,0
"64900 Isojoki Keskus   (Isojoki )",90,630,143,487,668,83.6,633,35
"64930 Kodesjärvi   (Isojoki )",39,144,14,130,101,96.3,101,0
"65100 Vaasa Keskus   (Vaasa )",0,1373,496,877,13764,57.4,340,13424
"65130 Hietalahti   (Vaasa )",0,14,13,1,..,..,..,..
"65170 Vaskiluoto   (Vaasa )",5,292,243,49,210,77.4,60,150
"65200 Palosaari   (Vaasa )",2,681,129,552,4238,57.4,484,3754
"65230 Vetokannas   (Vaasa )",7,1377,156,1221,2726,89.8,1643,1083
"65280 Gerby   (Vaasa )",872,2092,230,1862,2998,104.1,2518,480
"65300 Asevelikylä   (Vaasa )",2,1523,106,1417,2123,101.4,1847,276
"65320 Huutoniemi   (Vaasa )",1,1470,171,1299,3251,81.5,1877,1374
"65350 Suvilahti   (Vaasa )",2,461,155,306,2301,68.6,384,1917
"65370 Ristinummi   (Vaasa )",0,871,131,740,2515,75.1,844,1671
"65380 Vanha Vaasa   (Vaasa )",7,969,231,738,1745,85.0,904,841
"65410 Sundom   (Vaasa )",816,1210,250,960,1027,118.8,1023,4
"65450 Sulva   (Mustasaari )",52,898,139,759,853,113.6,846,7
"65460 Tölby-Rimal   (Mustasaari )",13,148,17,131,130,121.9,130,0
"65470 Rimal   (Mustasaari )",3,29,7,22,21,118.5,21,0
"65480 Vikby   (Mustasaari )",3,136,26,110,115,111.5,115,0
"65520 Helsingby   (Mustasaari )",41,719,145,574,629,114.1,628,1
"65610 Mustasaari Keskus   (Mustasaari )",77,1684,394,1290,2662,97.2,1920,742
"65630 Karperö   (Mustasaari )",47,502,68,434,515,111.7,515,0
"65650 Koskö   (Mustasaari )",88,141,12,129,125,101.5,125,0
"65710 Singsby   (Mustasaari )",10,281,39,242,245,123.8,245,0
"65730 Jungsund   (Mustasaari )",104,208,28,180,192,107.0,192,0
"65760 Iskmo   (Mustasaari )",481,177,44,133,127,116.3,127,0
"65800 Raippaluoto   (Mustasaari )",372,447,95,352,350,113.2,350,0
"65870 Björköby   (Mustasaari )",233,248,55,193,187,105.1,187,0
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",144,179,33,146,138,110.7,138,0
"65930 Södra Vallgrund   (Mustasaari )",390,226,35,191,182,104.7,182,0
"65970 Söderudden   (Mustasaari )",427,153,32,121,106,105.3,106,0
"66100 Maalahti   (Maalahti )",700,883,159,724,939,101.6,884,55
"66140 Övermalax   (Maalahti )",63,774,54,720,805,97.0,781,24
"66160 Långåminne   (Maalahti )",35,171,19,152,151,99.6,151,0
"66200 Korsnäs Keskus   (Korsnäs )",243,447,136,311,379,103.9,365,14
"66210 Moikipää   (Korsnäs )",543,321,55,266,283,107.8,279,4
"66220 Bergö   (Maalahti )",547,313,43,270,261,98.9,261,0
"66230 Korsbäck   (Korsnäs )",4,70,11,59,48,112.0,48,0
"66240 Petolahti   (Maalahti )",491,583,107,476,522,103.0,522,0
"66260 Svarvar   (Maalahti )",27,74,9,65,56,99.7,56,0
"66270 Pirttikylä-Sorvari   (Närpiö )",25,527,90,437,464,99.5,431,33
"66280 Taklax   (Korsnäs )",14,215,34,181,180,112.1,180,0
"66290 Harrström   (Korsnäs )",146,205,42,163,174,106.9,174,0
"66295 Töjby   (Närpiö )",308,231,40,191,177,106.8,177,0
"66300 Jurva Keskus   (Kurikka )",50,1014,240,774,1127,86.5,1007,120
"66320 Niemenkylä   (Kurikka )",17,203,31,172,160,97.0,158,2
"66330 Hakko   (Kurikka )",42,172,17,155,135,89.4,135,0
"66340 Sarvijoki   (Kurikka )",55,199,17,182,163,96.3,163,0
"66350 Tainus   (Kurikka )",17,103,21,82,72,106.4,72,0
"66360 Kesti   (Kurikka )",46,245,40,205,200,102.5,200,0
"66370 Närvijoki   (Kurikka )",25,216,25,191,169,88.6,169,0
"66400 Laihia Keskus   (Laihia )",56,2176,265,1911,2960,94.9,2547,413
"66420 Ruto   (Laihia )",17,188,29,159,164,113.3,164,0
"66430 Vedenoja   (Vaasa )",9,106,26,80,86,92.5,84,2
"66440 Tervajoki   (Isokyrö )",89,959,134,825,941,97.9,941,0
"66450 Jakkula   (Laihia )",65,464,53,411,418,103.0,411,7
"66460 Haapala   (Laihia )",35,184,21,163,166,99.2,166,0
"66470 Jukaja-Jokisalo   (Laihia )",66,209,37,172,167,97.5,167,0
"66500 Vähäkyrö Keskus   (Vaasa )",109,1151,169,982,1144,96.2,1050,94
"66510 Merikaarto   (Vaasa )",52,541,57,484,517,111.8,507,10
"66520 Veikkaala   (Mustasaari )",38,294,38,256,277,102.3,277,0
"66530 Koivulahti   (Mustasaari )",29,752,148,604,786,106.4,755,31
"66540 Petsmo   (Mustasaari )",479,310,44,266,277,102.2,277,0
"66550 Västerhankmo   (Mustasaari )",70,158,18,140,148,104.3,148,0
"66560 Österhankmo   (Mustasaari )",153,130,20,110,103,106.0,103,0
"66580 Kuni   (Mustasaari )",24,200,31,169,166,114.8,166,0
"66590 Vassor   (Mustasaari )",133,102,11,91,90,103.5,86,4
"66600 Vöyri Keskus   (Vöyri )",117,1399,267,1132,1364,101.3,1278,86
"66640 Maksamaa   (Vöyri )",1314,606,95,511,540,98.9,534,6
"66660 Bertby   (Vöyri )",117,78,13,65,65,102.2,65,0
"66680 Kaurajärvi   (Vöyri )",3,61,14,47,45,105.9,45,0
"66710 Kaitsor   (Vöyri )",172,174,42,132,140,107.0,123,17
"66730 Oxkangar   (Vöyri )",240,50,9,41,43,88.0,43,0
"66800 Oravainen Keskus   (Vöyri )",249,420,87,333,498,99.8,378,120
"66810 Kimo   (Vöyri )",19,166,25,141,149,108.8,143,6
"66820 Komossa   (Vöyri )",105,132,15,117,109,117.6,106,3
"66830 Oravaisten Tehdas   (Vöyri )",93,280,45,235,269,94.7,235,34
"66840 Pensala   (Uusikaarlepyy )",12,183,32,151,169,102.5,169,0
"66850 Jepua   (Uusikaarlepyy )",28,494,94,400,467,99.5,454,13
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",488,1530,314,1216,1967,91.4,1328,639
"66910 Soklot   (Uusikaarlepyy )",252,211,32,179,181,124.2,181,0
"66930 Kovjoki   (Uusikaarlepyy )",16,134,35,99,94,114.4,94,0
"66950 Munsala   (Uusikaarlepyy )",406,514,94,420,432,107.8,425,7
"66970 Hirvlax   (Uusikaarlepyy )",436,310,59,251,255,104.5,255,0
"66980 Monå   (Uusikaarlepyy )",107,72,5,67,60,113.9,60,0
"66999 Kaukaluoto   (Mustasaari )",415,63,21,42,37,87.3,37,0
"67100 Kokkola Keskus   (Kokkola )",14,2129,412,1717,6243,69.9,2302,3941
"67200 Kiviniitty-Tullimäki   (Kokkola )",10,750,96,654,2727,69.9,953,1774
"67300 Halkokari   (Kokkola )",178,1255,55,1200,1758,102.4,1610,148
"67400 Rytimäki   (Kokkola )",155,1510,57,1453,1803,111.3,1739,64
"67410 Vitsari   (Kokkola )",25,357,35,322,317,119.5,317,0
"67500 Sokoja   (Kokkola )",6,492,65,427,447,118.1,447,0
"67600 Linnusperä-Kaustari   (Kokkola )",1,1129,170,959,1038,122.8,1038,0
"67700 Kirkonmäki-Isokylä   (Kokkola )",4,1588,112,1476,1975,106.5,1829,146
"67800 Koivuhaka   (Kokkola )",148,796,160,636,1944,80.2,810,1134
"67900 Ykspihjala   (Kokkola )",29,759,215,544,640,90.7,623,17
"68100 Himanka Keskus   (Kalajoki )",463,1242,206,1036,1209,97.2,1209,0
"68150 Hillilä   (Kalajoki )",16,150,10,140,144,115.7,140,4
"68210 Marinkainen   (Kokkola )",108,375,39,336,398,105.9,398,0
"68220 Karhi   (Kokkola )",38,57,4,53,54,117.9,54,0
"68230 Lohtaja Keskus   (Kokkola )",165,540,78,462,528,104.1,520,8
"68240 Ala-Viirre   (Kokkola )",108,174,18,156,163,105.7,163,0
"68300 Kälviä Keskus   (Kokkola )",72,1523,174,1349,1649,106.5,1568,81
"68320 Ruotsalo   (Kokkola )",491,344,23,321,320,117.5,320,0
"68370 Ullava Keskus   (Kokkola )",34,192,28,164,188,93.0,188,0
"68380 Yli-Ullava   (Kokkola )",64,189,27,162,165,106.8,165,0
"68390 Rahkonen   (Kokkola )",14,67,6,61,61,109.4,61,0
"68410 Alaveteli   (Kruunupyy )",171,857,201,656,715,111.4,701,14
"68500 Kruunupyy Keskus   (Kruunupyy )",432,1382,368,1014,1250,105.0,1142,108
"68530 Lepplax   (Pedersören kunta )",414,225,47,178,180,129.4,180,0
"68550 Öja   (Kokkola )",564,366,48,318,327,116.4,327,0
"68555 Bosund   (Luoto )",403,325,40,285,347,113.2,347,0
"68560 Eugmo   (Luoto )",677,306,45,261,274,116.6,274,0
"68570 Luoto   (Luoto )",617,748,72,676,825,107.4,777,48
"68580 Furuholmen   (Luoto )",155,280,12,268,312,106.2,312,0
"68600 Pietarsaari Keskus   (Pietarsaari )",149,3728,865,2863,5868,85.3,3335,2533
"68620 Skutnäs-Västermalm   (Pietarsaari )",950,1461,185,1276,2549,81.7,1532,1017
"68630 Kyrkostrand   (Pietarsaari )",0,905,90,815,1027,106.7,961,66
"68660 Östermalm-Björnholmen   (Pietarsaari )",128,692,130,562,1202,80.7,583,619
"68690 Sundby   (Pedersören kunta )",12,188,36,152,154,111.4,154,0
"68700 Teerijärvi   (Kruunupyy )",251,1005,274,731,864,107.0,854,10
"68750 Småbönders   (Kruunupyy )",9,142,32,110,119,115.7,119,0
"68800 Kolppi   (Pedersören kunta )",11,540,136,404,443,113.6,431,12
"68810 Ytteresse   (Pedersören kunta )",11,518,128,390,442,122.3,442,0
"68820 Ähtävä   (Pedersören kunta )",54,492,111,381,470,107.2,442,28
"68830 Bäckby   (Pedersören kunta )",4,73,14,59,64,114.8,64,0
"68840 Nederlappfors   (Pedersören kunta )",102,196,39,157,150,103.6,150,0
"68870 Edsevö   (Pedersören kunta )",6,199,37,162,244,96.6,179,65
"68910 Pännäinen   (Pedersören kunta )",24,600,158,442,517,108.1,464,53
"68920 Forsby   (Pedersören kunta )",25,229,42,187,191,120.0,191,0
"68930 Purmo   (Pedersören kunta )",29,358,73,285,300,107.9,291,9
"68940 Lillby   (Pedersören kunta )",58,263,60,203,221,105.7,209,12
"68970 Överpurmo   (Pedersören kunta )",35,165,24,141,111,102.2,111,0
"68999 Rita   (Kokkola )",1,31,2,29,30,112.6,30,0
"69100 Kannus Keskus   (Kannus )",83,2102,312,1790,2486,93.8,2223,263
"69150 Eskola   (Kannus )",35,270,38,232,231,87.8,226,5
"69170 Yli-Kannus   (Kannus )",40,146,10,136,115,113.6,115,0
"69300 Toholampi Keskus   (Toholampi )",57,923,136,787,1082,95.8,1040,42
"69310 Laitala   (Toholampi )",23,175,25,150,138,116.5,138,0
"69330 Määttälä   (Toholampi )",16,72,6,66,69,116.9,69,0
"69340 Purontaka   (Toholampi )",28,83,8,75,70,120.3,70,0
"69410 Sykäräinen   (Toholampi )",39,259,31,228,232,101.9,232,0
"69420 Syri   (Lestijärvi )",8,33,6,27,27,127.8,27,0
"69440 Lestijärvi Keskus   (Lestijärvi )",315,269,48,221,261,90.7,261,0
"69450 Yli-Lesti   (Lestijärvi )",117,136,27,109,100,101.0,100,0
"69510 Halsua Keskus-Marjusaari   (Halsua )",144,503,129,374,422,95.6,422,0
"69550 Kanala   (Halsua )",29,64,6,58,48,98.5,48,0
"69570 Karvonen   (Halsua )",56,157,17,140,135,110.3,135,0
"69600 Kaustinen Keskus   (Kaustinen )",166,1845,291,1554,1935,99.7,1859,76
"69660 Köyhäjoki   (Kaustinen )",10,104,9,95,96,112.4,96,0
"69700 Veteli Keskus   (Veteli )",68,691,134,557,711,97.0,703,8
"69730 Tunkkari   (Veteli )",4,223,27,196,218,110.1,218,0
"69750 Sillanpää   (Veteli )",44,133,36,97,89,103.0,89,0
"69820 Räyrinki   (Veteli )",101,420,65,355,371,96.0,355,16
"69830 Pulkkinen   (Veteli )",24,151,13,138,131,109.6,131,0
"69850 Patana   (Veteli )",38,121,18,103,98,99.0,98,0
"69910 Kivikangas   (Perho )",15,42,6,36,31,92.2,31,0
"69920 Oksakoski-Kivikangas   (Perho )",25,265,32,233,226,104.4,226,0
"69950 Perho Keskus-Salamajärvi   (Perho )",96,547,95,452,613,92.3,613,0
"69970 Salamajärvi   (Perho )",40,31,2,29,19,98.5,19,0
"69980 Möttönen   (Perho )",74,392,56,336,335,110.6,335,0
"70100 Kuopio Keskus   (Kuopio )",273,730,199,531,8498,59.4,432,8066
"70110 Etu-Niirala   (Kuopio )",0,199,103,96,2943,52.0,71,2872
"70150 Neulamäki   (Kuopio )",14,731,102,629,3208,62.9,1013,2195
"70200 Puijonlaakso   (Kuopio )",2,236,65,171,4016,62.3,288,3728
"70210 Kuopion Keskussairaala-alue   (Kuopio )",154,56,54,2,..,..,..,..
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",0,28,19,9,75,50.9,9,66
"70260 Julkula   (Kuopio )",149,406,32,374,1145,86.1,927,218
"70280 Länsi-Puijo   (Kuopio )",0,342,14,328,1179,78.0,504,675
"70300 Linnanpelto   (Kuopio )",0,153,26,127,640,70.1,182,458
"70340 Inkilänmäki   (Kuopio )",0,467,41,426,2111,68.5,536,1575
"70400 Kettulanlahti   (Kuopio )",2,317,33,284,517,88.1,398,119
"70420 Päiväranta   (Kuopio )",337,450,79,371,1179,81.2,590,589
"70460 Saarijärvi   (Kuopio )",11,431,170,261,2288,66.4,371,1917
"70500 Männistö   (Kuopio )",0,620,107,513,4823,57.0,715,4108
"70600 Niirala-Huuhanmäki   (Kuopio )",0,465,34,431,2175,60.4,521,1654
"70620 Haapaniemi   (Kuopio )",1,461,107,354,1439,63.5,518,921
"70700 Särkiniemi   (Kuopio )",124,445,139,306,2058,69.7,630,1428
"70780 Jynkkä   (Kuopio )",93,1094,173,921,2402,82.9,1734,668
"70800 Pitkälahti   (Kuopio )",175,1073,143,930,1501,98.6,1198,303
"70820 Litmanen   (Kuopio )",17,2014,89,1925,6043,81.8,3114,2929
"70840 Jynkänmäki   (Kuopio )",136,1140,43,1097,2669,97.4,1480,1189
"70870 Hiltulanlahti   (Kuopio )",336,1111,110,1001,1090,119.8,1090,0
"70900 Toivala   (Siilinjärvi )",130,1080,181,899,1115,113.0,1107,8
"70910 Vuorela   (Siilinjärvi )",203,573,86,487,1515,82.7,1040,475
"70940 Jännevirta   (Kuopio )",165,292,51,241,246,121.6,246,0
"71130 Kortejoki   (Kuopio )",346,283,35,248,264,110.7,264,0
"71150 Vartiala   (Kuopio )",338,334,48,286,294,108.6,294,0
"71160 Riistavesi   (Kuopio )",556,676,74,602,761,94.8,730,31
"71170 Laukka-aho   (Tuusniemi )",15,61,5,56,52,93.0,49,3
"71200 Tuusniemi Keskus   (Tuusniemi )",355,780,124,656,938,80.2,845,93
"71210 Tuusjärvi   (Tuusniemi )",72,151,21,130,115,89.6,115,0
"71240 Paakkila   (Tuusniemi )",180,163,39,124,121,91.1,121,0
"71260 Juurikkamäki   (Tuusniemi )",128,107,11,96,75,96.1,75,0
"71280 Kosula   (Tuusniemi )",521,250,40,210,157,81.3,157,0
"71310 Vehmersalmi Keskus   (Kuopio )",628,587,56,531,711,87.9,686,25
"71330 Räsälä   (Kuopio )",247,186,8,178,166,110.8,166,0
"71360 Litmaniemi   (Kuopio )",457,122,8,114,107,94.8,107,0
"71380 Mustinlahti   (Kuopio )",244,111,7,104,88,92.0,88,0
"71460 Paukarlahti   (Leppävirta )",111,241,24,217,210,110.8,210,0
"71470 Oravikoski   (Leppävirta )",117,164,27,137,227,88.4,142,85
"71480 Kurkimäki   (Kuopio )",70,435,34,401,445,113.4,445,0
"71490 Airaksela   (Kuopio )",185,165,18,147,130,102.5,130,0
"71520 Kaislastenlahti   (Kuopio )",141,151,13,138,134,113.7,134,0
"71570 Syvänniemi   (Kuopio )",325,568,45,523,518,110.7,518,0
"71610 Salonkulma   (Kuopio )",0,3,1,2,..,..,..,..
"71640 Talluskylä   (Tervo )",197,167,13,154,136,89.9,136,0
"71650 Hirvilahti-Salonkulma   (Kuopio )",165,254,21,233,243,103.6,243,0
"71660 Leinolanlahti   (Kuopio )",109,84,9,75,63,96.4,60,3
"71670 Kurolanlahti   (Kuopio )",49,73,8,65,50,94.2,50,0
"71680 Pulkonkoski-Saarinen   (Kuopio )",94,142,13,129,110,100.2,110,0
"71690 Varpasmaa   (Kuopio )",9,14,0,14,11,122.7,11,0
"71720 Käärmelahti   (Kuopio )",71,289,33,256,239,113.7,239,0
"71730 Kinnulanlahti   (Kuopio )",75,311,36,275,267,113.5,259,8
"71740 Tavinsalmi   (Kuopio )",60,74,7,67,56,99.5,56,0
"71745 Haatala   (Kuopio )",6,23,4,19,20,126.8,20,0
"71750 Maaninka Keskus   (Kuopio )",97,470,88,382,683,77.7,660,23
"71760 Ahkionlahti-Vianta   (Kuopio )",255,178,15,163,144,101.9,144,0
"71775 Tuovilanlahti-Haatala   (Kuopio )",111,262,28,234,197,101.3,197,0
"71800 Siilinjärvi Keskus   (Siilinjärvi )",518,3299,502,2797,5049,87.8,3663,1386
"71820 Pöljä   (Siilinjärvi )",79,393,59,334,314,115.3,314,0
"71840 Kuuslahti   (Siilinjärvi )",107,268,38,230,214,107.6,214,0
"71850 Leppäkaarre   (Siilinjärvi )",1,510,12,498,1012,82.9,834,178
"71870 Harjamäki   (Siilinjärvi )",1,109,19,90,184,96.6,114,70
"71890 Hamula   (Siilinjärvi )",59,413,41,372,361,122.2,361,0
"71910 Alapitkä   (Lapinlahti )",213,435,39,396,416,96.8,416,0
"71920 Pajujärvi   (Lapinlahti )",125,226,13,213,179,98.1,179,0
"71950 Lammasaho   (Kuopio )",19,65,7,58,54,98.0,54,0
"71960 Lukkarila   (Lapinlahti )",41,161,13,148,121,96.6,121,0
"72100 Karttula Keskus   (Kuopio )",885,853,113,740,982,87.4,922,60
"72140 Itä-Karttula-Riuttasenpää   (Kuopio )",21,20,0,20,17,105.6,17,0
"72210 Tervo Keskus-Eliaksela   (Tervo )",491,639,121,518,682,86.2,625,57
"72220 Eliaksela   (Tervo )",75,45,4,41,35,121.5,35,0
"72300 Vesanto Keskus   (Vesanto )",214,649,115,534,765,82.6,700,65
"72310 Niinivesi   (Vesanto )",131,166,13,153,143,100.5,143,0
"72330 Tiitilänkylä   (Vesanto )",65,75,6,69,61,115.0,61,0
"72350 Pienola   (Vesanto )",145,202,19,183,154,108.5,154,0
"72360 Närhilä   (Vesanto )",150,87,8,79,67,105.5,67,0
"72380 Horontaipale   (Vesanto )",110,88,8,80,71,101.9,71,0
"72400 Pielavesi Keskus-Jylänki   (Pielavesi )",430,1183,210,973,1636,80.0,1212,424
"72430 Kumpula   (Pielavesi )",78,152,16,136,120,106.5,120,0
"72490 Saarinen   (Kuopio )",33,20,1,19,12,86.5,12,0
"72510 Jokijärvi   (Pielavesi )",111,99,10,89,63,95.0,63,0
"72530 Säviäntaipale   (Pielavesi )",82,154,18,136,118,107.5,118,0
"72550 Säviä   (Pielavesi )",132,180,34,146,154,96.2,149,5
"72570 Vuorikylä   (Pielavesi )",43,75,7,68,55,108.6,55,0
"72600 Keitele Keskus   (Keitele )",321,1003,178,825,1140,85.4,1019,121
"72630 Kuusela-Rajala   (Keitele )",62,56,6,50,45,104.7,42,3
"72710 Vaaraslahti   (Pielavesi )",257,285,36,249,205,105.5,205,0
"72740 Laukkala   (Pielavesi )",106,124,14,110,86,110.5,86,0
"72810 Jylhänkylä   (Pielavesi )",64,81,8,73,62,116.3,62,0
"72840 Saarela   (Pielavesi )",67,73,11,62,51,108.3,51,0
"72930 Tossavanlahti   (Keitele )",41,90,11,79,65,100.1,65,0
"72950 Porttila   (Keitele )",14,62,8,54,49,116.1,49,0
"72980 Petäjäkylä   (Keitele )",122,69,7,62,46,94.2,46,0
"73100 Lapinlahti Keskus   (Lapinlahti )",518,2028,274,1754,2772,80.6,2299,473
"73110 Mäntylahti-Karvasalmi   (Lapinlahti )",40,171,13,158,134,85.2,134,0
"73120 Nerkoo-Horsmanmäki   (Lapinlahti )",100,278,18,260,230,106.2,230,0
"73200 Varpaisjärvi Keskus   (Lapinlahti )",190,844,145,699,1054,80.2,1054,0
"73230 Syvärinpää   (Lapinlahti )",161,207,22,185,170,100.3,170,0
"73250 Korpijärvi   (Lapinlahti )",104,146,17,129,106,100.5,106,0
"73300 Nilsiä Keskus   (Kuopio )",231,1196,219,977,1953,74.6,1457,496
"73310 Tahkovuori   (Kuopio )",551,320,259,61,61,113.7,61,0
"73320 Reittiö   (Kuopio )",576,790,93,697,616,103.0,616,0
"73350 Haluna   (Kuopio )",171,261,40,221,187,112.9,187,0
"73360 Pajulahti   (Kuopio )",154,319,36,283,264,104.4,264,0
"73410 Pieksänkoski   (Kuopio )",235,162,25,137,130,112.4,130,0
"73460 Muuruvesi   (Kuopio )",135,379,56,323,374,88.9,348,26
"73470 Västinniemi   (Kuopio )",108,174,14,160,148,99.4,148,0
"73500 Juankoski Keskus   (Kuopio )",375,1294,181,1113,1636,81.6,1353,283
"73600 Kaavi Keskus   (Kaavi )",366,897,95,802,1276,77.1,1041,235
"73620 Kortteinen-Rasilampi   (Kaavi )",227,203,34,169,141,89.3,141,0
"73640 Sivakkavaara   (Kaavi )",122,103,19,84,65,92.9,65,0
"73645 Niinivaara-Onnivaara   (Kaavi )",68,53,5,48,45,91.4,45,0
"73670 Luikonlahti   (Kaavi )",432,377,58,319,301,85.6,301,0
"73710 Viitaniemi   (Kuopio )",67,111,10,101,89,94.4,85,4
"73730 Losomäki   (Kuopio )",66,68,3,65,48,92.1,48,0
"73770 Säyneinen-Ala-Siikajärvi   (Kuopio )",292,331,30,301,305,92.0,289,16
"73810 Palonurmi-Aholansaari   (Kuopio )",261,206,13,193,177,97.2,177,0
"73830 Keski-Siikajärvi   (Kuopio )",62,153,18,135,122,97.4,122,0
"73850 Ala-Luosta-Riitasalo   (Rautavaara )",77,92,12,80,59,105.4,59,0
"73860 Pykälikkö   (Rautavaara )",1,4,3,1,..,..,..,..
"73900 Rautavaara Keskus   (Rautavaara )",409,823,117,706,851,78.6,761,90
"73970 Riitasalo   (Rautavaara )",15,15,0,15,..,..,..,..
"73990 Kangaslahti   (Rautavaara )",64,107,29,78,67,106.0,67,0
"74100 Iisalmi Keskus, Eteläinen   (Iisalmi )",6,510,121,389,2813,58.8,314,2499
"74120 Iisalmi Keskus Pohjoinen   (Iisalmi )",25,1623,227,1396,3621,75.5,1904,1717
"74130 Kihmula   (Iisalmi )",11,1242,135,1107,2503,78.9,1580,923
"74140 Ritoniemi   (Iisalmi )",251,581,48,533,512,116.2,512,0
"74150 Laidunmäki   (Iisalmi )",214,572,45,527,485,109.3,485,0
"74160 Koljonvirta   (Iisalmi )",144,546,76,470,448,117.0,448,0
"74170 Soinlahti   (Iisalmi )",136,435,42,393,372,111.9,372,0
"74200 Vieremä Keskus   (Vieremä )",164,1063,156,907,1249,83.5,1158,91
"74230 Salahmi   (Vieremä )",38,247,27,220,178,104.7,178,0
"74240 Marttisenjärvi   (Vieremä )",87,106,7,99,71,90.8,71,0
"74250 Nissilä   (Vieremä )",105,110,8,102,70,85.1,70,0
"74270 Kauppilanmäki   (Vieremä )",103,319,29,290,215,107.7,215,0
"74300 Sonkajärvi Keskus   (Sonkajärvi )",307,1229,129,1100,1461,84.7,1285,176
"74340 Sukeva-Kainuunmäki   (Sonkajärvi )",114,443,67,376,420,84.3,420,0
"74345 Kalliosuo   (Sonkajärvi )",24,96,18,78,75,80.5,75,0
"74360 Sonkakoski   (Sonkajärvi )",45,108,9,99,81,101.9,81,0
"74380 Jyrkkä   (Sonkajärvi )",138,100,18,82,57,76.1,57,0
"74390 Laakajärvi   (Sotkamo )",77,57,5,52,35,104.6,35,0
"74420 Hernejärvi   (Sonkajärvi )",123,193,16,177,140,106.4,140,0
"74470 Paloinen   (Lapinlahti )",151,128,12,116,86,97.6,86,0
"74490 Koirakoski   (Sonkajärvi )",171,114,12,102,64,93.1,64,0
"74510 Peltosalmi-Sourunsalo   (Iisalmi )",7,222,32,190,412,76.6,325,87
"74520 Kirmanranta   (Iisalmi )",52,277,30,247,234,117.4,234,0
"74540 Kotikylä   (Iisalmi )",42,90,5,85,75,95.7,75,0
"74550 Pörsänmäki   (Iisalmi )",132,145,7,138,128,88.7,128,0
"74590 Kurenpolvi   (Vieremä )",69,189,15,174,156,107.4,156,0
"74595 Runni   (Iisalmi )",135,345,26,319,292,96.5,292,0
"74610 Honkaranta   (Kiuruvesi )",57,119,15,104,86,99.9,86,0
"74630 Heinäkylä   (Kiuruvesi )",65,121,12,109,104,100.5,104,0
"74640 Sulkavanjärvi   (Kiuruvesi )",146,108,12,96,79,98.9,79,0
"74670 Rapakkojoki   (Kiuruvesi )",40,72,6,66,62,109.9,62,0
"74680 Myllyniemi   (Kiuruvesi )",199,249,17,232,203,112.4,203,0
"74700 Kiuruvesi Keskus   (Kiuruvesi )",466,2457,268,2189,3641,79.2,2691,950
"74720 Niemiskylä   (Kiuruvesi )",53,115,9,106,98,104.8,98,0
"74740 Aittojärvi   (Kiuruvesi )",32,191,12,179,154,101.3,154,0
"74770 Kalliokylä   (Kiuruvesi )",14,55,11,44,34,102.3,34,0
"74840 Koppeloharju   (Kiuruvesi )",35,178,22,156,130,107.1,130,0
"74940 Remeskylä-Tihilänkangas   (Kiuruvesi )",14,69,4,65,59,108.8,59,0
