"Postal code area","Aged 18 or over, total, 2017 (KO)","Basic level studies, 2017 (KO)","With education, total, 2017 (KO)","Matriculation examination, 2017 (KO)","Vocational diploma, 2017 (KO)","Academic degree - Lower level university degree, 2017 (KO)","Academic degree - Higher level university degree, 2017 (KO)"
"80140 Noljakka   (Joensuu )",6544,1192,5352,610,2867,891,984
"80160 Rantakylä-Latola   (Joensuu )",8518,2051,6467,556,4390,914,607
"80170 Utra   (Joensuu )",2979,578,2401,127,1622,398,254
"80200 Niinivaara   (Joensuu )",3916,705,3211,515,1687,552,457
"80210 Sairaala-alue   (Joensuu )",13,..,..,..,..,..,..
"80220 Penttilä   (Joensuu )",3105,473,2632,438,1237,522,435
"80230 Hukanhauta   (Joensuu )",4604,715,3889,297,2174,812,606
"80260 Kettuvaara   (Joensuu )",3874,689,3185,211,2123,486,365
"80330 Reijola   (Joensuu )",1740,258,1482,58,1021,249,154
"80400 Ylämylly   (Liperi )",3953,599,3354,130,2307,566,351
"80510 Onttola-Kunnasniemi   (Kontiolahti )",924,125,799,27,531,135,106
"80710 Lehmo   (Kontiolahti )",4023,603,3420,176,2133,683,428
"80770 Kontiolahti as   (Kontiolahti )",511,87,424,18,291,70,45
"80780 Kontioniemi   (Kontiolahti )",267,40,227,14,128,55,30
"80790 Kontioranta-Kontioniemi   (Kontiolahti )",49,7,42,6,29,3,4
"80850 Paihola   (Kontiolahti )",411,64,347,9,277,41,20
"80910 Kulho   (Kontiolahti )",1136,181,955,35,621,185,114
"81100 Kontiolahti   (Kontiolahti )",2237,539,1698,64,1231,233,170
"81120 Katajaranta   (Kontiolahti )",308,66,242,6,184,26,26
"81160 Romppala-Riihikangas   (Kontiolahti )",202,61,141,8,119,8,6
"81200 Eno Keskus   (Joensuu )",2281,736,1545,41,1278,143,83
"81210 Louhioja   (Joensuu )",205,59,146,6,118,17,5
"81220 Jakokoski   (Kontiolahti )",498,75,423,15,309,67,32
"81230 Mönni   (Kontiolahti )",130,27,103,4,77,12,10
"81235 Lehtoi   (Kontiolahti )",203,39,164,7,118,24,15
"81260 Ahveninen   (Joensuu )",133,31,102,2,81,9,10
"81270 Paukkaja   (Joensuu )",86,35,51,0,44,3,4
"81280 Uimaharju   (Joensuu )",1441,530,911,27,784,75,25
"81290 Ukkola   (Joensuu )",196,75,121,3,107,7,4
"81295 Haapalahti   (Joensuu )",130,47,83,3,70,8,2
"81320 Kuismavaara   (Joensuu )",25,..,..,..,..,..,..
"81330 Luhtapohja   (Joensuu )",82,34,48,4,37,6,1
"81350 Tokrajärvi   (Ilomantsi )",126,44,82,7,69,5,1
"81360 Sarvinki   (Joensuu )",87,33,54,0,46,7,1
"81390 Revonkylä   (Joensuu )",65,26,39,1,33,4,1
"81420 Tyrjänsaari   (Ilomantsi )",68,24,44,1,38,3,2
"81430 Kivilahti   (Ilomantsi )",70,35,35,1,31,2,1
"81450 Huhus-Käenkoski   (Ilomantsi )",84,39,45,1,41,3,0
"81460 Käenkoski   (Ilomantsi )",26,..,..,..,..,..,..
"81470 Naarva   (Ilomantsi )",51,26,25,1,23,0,1
"81560 Vuonisjärvi   (Lieksa )",143,45,98,3,85,10,0
"81570 Kelvä   (Lieksa )",93,29,64,3,49,8,4
"81590 Vuonislahti   (Lieksa )",131,36,95,4,82,7,2
"81650 Hattuvaara   (Lieksa )",128,50,78,3,67,7,1
"81660 Lehmikylä   (Lieksa )",11,..,..,..,..,..,..
"81700 Lieksa Keskus   (Lieksa )",4766,1621,3145,79,2584,322,160
"81720 Mähkö-Timitra   (Lieksa )",2362,737,1625,56,1314,161,94
"81750 Pankakoski   (Lieksa )",763,258,505,10,454,27,14
"81810 Jamali   (Lieksa )",264,68,196,4,175,14,3
"81820 Kylänlahti   (Lieksa )",268,92,176,8,140,16,12
"81850 Mätäsvaara   (Lieksa )",124,50,74,2,66,4,2
"81860 Viekijärvi   (Lieksa )",305,121,184,4,169,6,5
"81950 Pankajärvi   (Lieksa )",68,19,49,0,44,3,2
"81970 Jongunjoki-Pankajärvi   (Lieksa )",125,50,75,0,62,6,7
"82110 Heinävaara   (Joensuu )",750,150,600,15,454,89,42
"82120 Keskijärvi   (Joensuu )",170,35,135,1,103,23,8
"82140 Kiihtelysvaara Keskus   (Joensuu )",739,226,513,18,418,52,25
"82160 Oskola   (Joensuu )",50,20,30,0,22,5,3
"82170 Uskali   (Joensuu )",44,15,29,1,27,1,0
"82180 Huhtilampi   (Joensuu )",69,16,53,3,41,5,4
"82200 Hammaslahti   (Joensuu )",2420,565,1855,69,1463,207,116
"82210 Suhmura   (Joensuu )",397,103,294,9,229,35,21
"82220 Niittylahti   (Joensuu )",1449,202,1247,60,804,254,129
"82290 Nieminen   (Rääkkylä )",346,96,250,6,203,27,14
"82300 Rääkkylä Keskus   (Rääkkylä )",841,307,534,13,460,41,20
"82310 Oravisalo-Varpasalo   (Rääkkylä )",232,70,162,8,130,13,11
"82335 Rasivaara   (Rääkkylä )",528,170,358,13,319,14,12
"82350 Tikkala   (Tohmajärvi )",275,64,211,6,149,35,21
"82360 Onkamo   (Tohmajärvi )",342,90,252,5,197,31,19
"82380 Tolosenmäki   (Kitee )",378,120,258,7,212,28,11
"82395 Haarajärvi   (Kitee )",124,34,90,1,72,14,3
"82430 Puhos-Leinovaara   (Kitee )",736,218,518,21,414,56,27
"82460 Hummovaara   (Kitee )",84,27,57,2,47,5,3
"82490 Heinoniemi   (Kitee )",111,31,80,1,71,5,3
"82500 Kitee Keskus   (Kitee )",5046,1534,3512,99,2813,365,235
"82510 Kiteenlahti   (Kitee )",204,47,157,5,129,13,10
"82580 Juurikka   (Kitee )",299,93,206,4,176,14,12
"82590 Närsäkkälä   (Kitee )",115,47,68,3,56,5,4
"82600 Tohmajärvi Keskus   (Tohmajärvi )",2371,793,1578,56,1305,131,86
"82655 Värtsilä Keskus   (Tohmajärvi )",265,101,164,5,133,19,7
"82660 Uusi-Värtsilä   (Tohmajärvi )",174,68,106,4,90,7,5
"82670 Kaurila   (Tohmajärvi )",94,36,58,2,53,2,1
"82675 Niirala-Jänisjoki   (Tohmajärvi )",89,31,58,2,50,5,1
"82685 Littilä   (Tohmajärvi )",155,38,117,5,94,12,6
"82710 Kovero   (Joensuu )",377,121,256,10,203,25,18
"82730 Tuupovaara Keskus-Pirttiaho   (Joensuu )",634,258,376,14,323,28,11
"82750 Öllölä   (Joensuu )",101,47,54,2,48,2,2
"82760 Hoilola   (Joensuu )",82,19,63,2,55,2,4
"82770 Kaustajärvi   (Tohmajärvi )",26,..,..,..,..,..,..
"82815 Marjovaara   (Joensuu )",126,42,84,3,72,5,4
"82820 Maukkula   (Ilomantsi )",212,73,139,3,116,13,7
"82830 Haukivaara   (Ilomantsi )",87,37,50,1,45,3,1
"82840 Pirttiaho   (Joensuu )",27,..,..,..,..,..,..
"82850 Kinnasniemi   (Joensuu )",62,18,44,1,39,3,1
"82865 Kokinvaara-Mannervaara   (Joensuu )",36,15,21,1,16,2,2
"82870 Luutalahti   (Joensuu )",29,..,..,..,..,..,..
"82880 Mannervaara   (Joensuu )",21,..,..,..,..,..,..
"82900 Ilomantsi Keskus   (Ilomantsi )",3221,1153,2068,51,1726,179,112
"82915 Sonkaja   (Ilomantsi )",168,39,129,3,101,19,6
"82960 Lehtovaara-Kuikkalampi   (Ilomantsi )",110,41,69,2,65,2,0
"82967 Hattu   (Ilomantsi )",69,34,35,3,32,0,0
"82980 Möhkö   (Ilomantsi )",73,23,50,0,47,0,3
"83100 Liperi Keskus   (Liperi )",2079,625,1454,63,1134,148,109
"83130 Salokylä   (Liperi )",290,54,236,9,171,39,17
"83140 Puromäki   (Liperi )",97,17,80,5,66,8,1
"83150 Roukalahti   (Liperi )",175,43,132,5,108,12,7
"83160 Tutjunniemi   (Liperi )",137,45,92,3,79,6,4
"83320 Risti-Juojärvi   (Liperi )",63,18,45,0,39,6,0
"83330 Kaatamo   (Liperi )",183,49,134,2,110,17,5
"83340 Kaarnalampi   (Liperi )",70,17,53,1,49,3,0
"83400 Viinijärvi   (Liperi )",1198,349,849,21,696,74,58
"83430 Käsämä   (Liperi )",419,70,349,6,259,54,30
"83450 Vaivio   (Liperi )",272,41,231,8,170,36,17
"83460 Harinjärvi   (Liperi )",246,38,208,10,136,39,23
"83480 Ahonkylä   (Liperi )",151,29,122,4,96,15,7
"83500 Outokumpu Keskus   (Outokumpu )",4993,1455,3538,137,2883,329,189
"83550 Kokonvaara   (Outokumpu )",133,28,105,2,90,12,1
"83630 Kuusjärvi   (Outokumpu )",351,99,252,6,212,20,14
"83660 Varislahti   (Outokumpu )",220,58,162,2,129,21,10
"83700 Polvijärvi Keskus   (Polvijärvi )",2074,704,1370,44,1158,118,50
"83720 Kuorevaara   (Polvijärvi )",220,53,167,7,134,18,8
"83750 Sotkuma   (Polvijärvi )",380,68,312,11,237,39,25
"83760 Sola   (Polvijärvi )",68,14,54,0,45,6,3
"83780 Horsmanaho   (Polvijärvi )",178,48,130,7,102,14,7
"83825 Kinahmo   (Polvijärvi )",234,69,165,7,136,15,7
"83830 Hukkala   (Polvijärvi )",106,45,61,1,56,2,2
"83835 Ruvaslahti   (Polvijärvi )",200,59,141,6,113,10,12
"83840 Saarivaara   (Polvijärvi )",48,13,35,5,27,1,2
"83855 Martonvaara-Sammakkovaara   (Polvijärvi )",123,44,79,1,65,4,9
"83870 Polvela-Timovaara   (Juuka )",187,70,117,3,109,3,2
"83880 Kajoo   (Juuka )",152,55,97,2,87,5,3
"83900 Juuka Keskus   (Juuka )",3016,1096,1920,58,1602,164,96
"83910 Paalasmaa   (Juuka )",69,25,44,1,38,5,0
"83915 Vihtasuo   (Juuka )",7,..,..,..,..,..,..
"83940 Nunnanlahti   (Juuka )",297,99,198,6,163,13,16
"83950 Ahmovaara   (Juuka )",387,128,259,7,219,20,13
"83960 Koli   (Lieksa )",207,65,142,4,116,19,3
"83985 Tuopanjoki   (Juuka )",1,..,..,..,..,..,..
"84100 Ylivieska Keskus   (Ylivieska )",10140,2250,7890,427,5438,1414,611
"84460 Tuomiperä   (Ylivieska )",140,30,110,9,89,9,3
"84540 Vähäkangas   (Ylivieska )",387,73,314,9,245,42,18
"84650 Kantokylä   (Ylivieska )",164,55,109,0,93,10,6
"84770 Isokoski   (Ylivieska )",71,21,50,1,42,6,1
"84880 Raudaskylä   (Ylivieska )",470,115,355,12,269,50,24
"85100 Kalajoki Keskus   (Kalajoki )",5302,1328,3974,156,3017,537,264
"85120 Metsä   (Kalajoki )",183,60,123,6,108,6,3
"85140 Tynkä   (Kalajoki )",602,162,440,20,356,51,13
"85150 Typpö   (Kalajoki )",215,89,126,3,109,10,4
"85160 Rautio   (Kalajoki )",437,126,311,9,266,26,10
"85180 Rahja   (Kalajoki )",374,115,259,16,207,26,10
"85200 Alavieska Keskus   (Alavieska )",1569,465,1104,45,884,112,63
"85210 Kähtävä   (Alavieska )",195,43,152,8,113,25,6
"85230 Talus   (Alavieska )",207,69,138,6,120,9,3
"85310 Sievi Asemanseutu   (Sievi )",359,89,270,11,220,30,9
"85320 Markkula   (Sievi )",222,69,153,6,130,14,3
"85340 Jyrinki   (Sievi )",410,96,314,16,252,28,18
"85410 Sievi Keskus   (Sievi )",1420,439,981,48,763,109,61
"85430 Koivisto   (Sievi )",432,115,317,10,249,41,17
"85450 Joenkylä   (Sievi )",166,54,112,7,91,7,7
"85470 Kiiskilampi   (Sievi )",360,112,248,12,210,12,14
"85500 Nivala Keskus   (Nivala )",5432,1434,3998,123,3160,474,241
"85540 Mönkö   (Nivala )",370,74,296,15,245,32,4
"85560 Ainastalo   (Nivala )",343,74,269,8,234,19,8
"85580 Karvoskylä   (Nivala )",527,150,377,12,326,31,8
"85620 Sarja   (Nivala )",199,55,144,3,128,7,6
"85630 Sarjanahde   (Nivala )",346,76,270,13,216,28,13
"85640 Maliskylä   (Nivala )",412,110,302,10,256,26,10
"85660 Ruuskankylä   (Nivala )",129,40,89,2,75,9,3
"85710 Parkkila   (Haapajärvi )",275,97,178,7,150,14,7
"85730 Tulppo   (Haapajärvi )",106,43,63,2,46,13,2
"85800 Haapajärvi Keskus   (Haapajärvi )",4303,1341,2962,139,2234,392,197
"85820 Oksava   (Haapajärvi )",660,186,474,11,401,45,17
"85840 Kuona   (Haapajärvi )",203,66,137,5,120,10,2
"85900 Reisjärvi Keskus   (Reisjärvi )",1495,524,971,41,750,109,71
"85930 Kangaskylä-Tolpankangas   (Reisjärvi )",180,56,124,6,98,12,8
"85940 Räisälänmäki   (Reisjärvi )",178,63,115,8,87,15,5
"85980 Köyhänperä   (Reisjärvi )",266,96,170,11,135,14,10
"86100 Pyhäjoki Keskus   (Pyhäjoki )",1482,398,1084,39,824,157,64
"86110 Parhalahti   (Pyhäjoki )",284,66,218,12,168,33,5
"86160 Pirttikoski   (Pyhäjoki )",258,84,174,9,143,20,2
"86170 Yppäri   (Pyhäjoki )",411,106,305,17,244,29,15
"86210 Petäjäskoski   (Oulainen )",122,35,87,2,76,5,4
"86220 Merijärvi Keskus   (Merijärvi )",564,201,363,11,311,32,9
"86230 Ylipää   (Merijärvi )",115,49,66,2,60,2,2
"86240 Pyhänkoski   (Merijärvi )",164,45,119,4,95,18,2
"86300 Oulainen Keskus   (Oulainen )",5149,1402,3747,109,2960,456,222
"86350 Kilpua   (Oulainen )",103,33,70,2,54,7,7
"86360 Ilveskorpi   (Raahe )",181,47,134,6,115,9,4
"86400 Vihanti Keskus   (Raahe )",1340,445,895,22,766,82,25
"86440 Lampinsaari   (Raahe )",214,61,153,5,134,12,2
"86460 Alpua   (Raahe )",290,96,194,4,167,16,7
"86470 Lumimetsä   (Raahe )",136,41,95,1,87,5,2
"86480 Karhukangas   (Haapavesi )",43,9,34,1,31,2,0
"86510 Matkaniva   (Oulainen )",237,55,182,8,151,14,9
"86530 Annonen   (Haapavesi )",141,29,112,3,92,11,6
"86550 Mieluskylä   (Haapavesi )",259,56,203,6,178,17,2
"86600 Haapavesi Keskus   (Haapavesi )",3966,1055,2911,76,2354,315,166
"86650 Kytökylä-Joutenniva   (Haapavesi )",367,109,258,4,228,23,3
"86680 Vatjusjärvi   (Haapavesi )",341,96,245,4,213,19,9
"86690 Karsikas   (Haapavesi )",142,58,84,1,80,2,1
"86710 Kärsämäki Keskus   (Kärsämäki )",1995,650,1345,30,1134,119,62
"86790 Venetpalo   (Kärsämäki )",0,0,0,0,0,0,0
"86800 Pyhäsalmi   (Pyhäjärvi )",3386,1156,2230,93,1788,226,123
"86810 Pellikkaperä   (Pyhäjärvi )",135,27,108,8,71,19,10
"86850 Hiidenniemi   (Pyhäjärvi )",195,81,114,7,96,9,2
"86870 Vesikoski   (Pyhäjärvi )",225,80,145,5,122,16,2
"86900 Pyhäkumpu   (Pyhäjärvi )",407,124,283,15,236,17,15
"86980 Väliaho   (Pyhäjärvi )",55,20,35,1,28,6,0
"87100 Kajaani Keskus   (Kajaani )",5488,1335,4153,417,2700,617,419
"87150 Purola   (Kajaani )",1825,359,1466,121,973,229,143
"87200 Teppana   (Kajaani )",3342,672,2670,135,1722,445,368
"87250 Kättö-Kätönlahti   (Kajaani )",3352,676,2676,99,1843,488,246
"87300 Palokangas   (Kajaani )",922,221,701,48,476,121,56
"87400 Petäisenniska   (Kajaani )",1453,301,1152,55,841,202,54
"87500 Lehtikangas   (Kajaani )",4588,858,3730,169,2643,570,348
"87700 Lohtaja-Kettu   (Kajaani )",3206,690,2516,165,1777,373,201
"87800 Vuoreslahti   (Kajaani )",730,132,598,12,450,97,39
"87830 Nakertaja   (Kajaani )",1108,216,892,34,637,153,68
"87850 Paltaniemi   (Kajaani )",351,72,279,8,183,48,40
"87900 Karankalahti   (Kajaani )",369,85,284,10,219,32,23
"87910 Linnantaus   (Kajaani )",354,57,297,13,205,50,29
"87930 Salmijärvi   (Kajaani )",244,84,160,5,108,33,14
"87950 Kuluntalahti   (Kajaani )",629,94,535,13,378,81,63
"87970 Jormua   (Kajaani )",346,73,273,13,211,30,19
"88120 Tuhkakylä   (Sotkamo )",71,25,46,2,39,4,1
"88200 Otanmäki-Kytökoski   (Kajaani )",823,230,593,11,501,53,28
"88270 Vuolijoki Keskus   (Kajaani )",738,236,502,5,436,40,21
"88300 Paltamo Keskus   (Paltamo )",1891,622,1269,63,1007,131,68
"88310 Melalahti   (Paltamo )",184,59,125,6,98,10,11
"88340 Manamansalo   (Vaala )",88,35,53,4,46,2,1
"88350 Kivesjärvi   (Paltamo )",89,23,66,5,54,3,4
"88380 Mieslahti   (Paltamo )",189,45,144,9,111,13,11
"88400 Ristijärvi Keskus-Hiisijärvi   (Ristijärvi )",1054,326,728,23,567,102,36
"88440 Jokikylä   (Ristijärvi )",62,12,50,1,39,5,5
"88460 Hiisijärvi   (Ristijärvi )",38,14,24,1,20,3,0
"88470 Kontiomäki   (Paltamo )",433,133,300,7,257,32,4
"88490 Pohjavaara   (Sotkamo )",201,41,160,4,110,28,18
"88530 Paakki   (Sotkamo )",81,23,58,1,45,6,6
"88600 Sotkamo Keskus   (Sotkamo )",5283,1451,3832,169,2916,450,297
"88610 Vuokatti   (Sotkamo )",1988,366,1622,107,1066,262,187
"88615 Vuokatin Urheiluopisto   (Sotkamo )",1,..,..,..,..,..,..
"88620 Korholanmäki   (Sotkamo )",367,83,284,10,204,43,27
"88640 Ontojoki   (Sotkamo )",64,22,42,1,39,1,1
"88670 Juurikkalahti-Maanselkä   (Sotkamo )",139,33,106,4,86,13,3
"88690 Maanselkä   (Sotkamo )",47,17,30,0,26,4,0
"88730 Ylä-Vieksi   (Kuhmo )",117,40,77,2,70,4,1
"88740 Härmänkylä-Iivantiira   (Kuhmo )",70,27,43,1,39,3,0
"88760 Iivantiira   (Kuhmo )",137,41,96,5,82,5,4
"88820 Katerma   (Kuhmo )",7,..,..,..,..,..,..
"88900 Kuhmo Keskus   (Kuhmo )",6594,1969,4625,136,3827,403,259
"88930 Lentiira-Kuumu   (Kuhmo )",268,102,166,5,137,14,10
"88940 Kuumu   (Kuhmo )",20,..,..,..,..,..,..
"89110 Törmänmäki   (Puolanka )",48,13,35,0,30,4,1
"89140 Kotila-Törmänmäki   (Puolanka )",72,30,42,2,37,3,0
"89200 Puolanka Keskus   (Puolanka )",1968,746,1222,46,1001,102,73
"89210 Puokiovaara   (Puolanka )",50,15,35,2,32,1,0
"89320 Joukokylä   (Puolanka )",100,40,60,2,55,3,0
"89330 Suolijärvi   (Puolanka )",64,20,44,2,30,7,5
"89400 Hyrynsalmi Keskus   (Hyrynsalmi )",1794,629,1165,23,994,97,51
"89430 Hoikka   (Hyrynsalmi )",33,6,27,0,24,3,0
"89440 Sakara   (Suomussalmi )",70,9,61,1,53,5,2
"89540 Moisiovaara   (Hyrynsalmi )",170,75,95,0,84,9,2
"89560 Karhuvaara   (Hyrynsalmi )",63,35,28,1,27,0,0
"89600 Ämmänsaari   (Suomussalmi )",4443,1288,3155,107,2625,275,148
"89610 Jumaliskylä   (Suomussalmi )",53,28,25,0,22,3,0
"89640 Pesiökylä   (Suomussalmi )",87,27,60,0,51,9,0
"89660 Takalo   (Suomussalmi )",92,36,56,2,51,3,0
"89670 Näljänkä   (Suomussalmi )",194,89,105,2,100,3,0
"89680 Vaaranniva   (Suomussalmi )",88,42,46,1,43,2,0
"89730 Ahjola   (Suomussalmi )",27,..,..,..,..,..,..
"89740 Kianta   (Suomussalmi )",49,12,37,3,31,2,1
"89760 Piispajärvi-Peranka-Kaikkoinen   (Suomus",86,35,51,3,41,6,1
"89770 Peranka   (Suomussalmi )",42,17,25,1,23,1,0
"89780 Kaikkonen   (Suomussalmi )",56,14,42,0,37,4,1
"89800 Suomussalmi Keskus   (Suomussalmi )",1170,307,863,20,719,75,49
"89830 Ala-Vuokki   (Suomussalmi )",48,27,21,0,16,3,2
"89840 Ylä-Vuokki   (Suomussalmi )",57,30,27,1,24,2,0
"89920 Ruhtinansalmi   (Suomussalmi )",320,124,196,7,174,11,4
"90100 Oulu Keskus   (Oulu )",7763,1330,6433,1367,2795,1148,1123
"90120 Heinäpää   (Oulu )",6336,1123,5213,931,2610,967,705
"90130 Raksila   (Oulu )",5583,943,4640,791,2067,931,851
"90140 Karjasilta   (Oulu )",2689,493,2196,252,979,402,563
"90150 Höyhtyä   (Oulu )",4914,890,4024,481,2213,660,670
"90220 Kontinkangas   (Oulu )",589,88,501,172,204,69,56
"90230 Värttö-Maikkula   (Oulu )",6094,904,5190,633,2240,937,1380
"90240 Iinatti   (Oulu )",4943,715,4228,290,2393,765,780
"90250 Kaukovainio   (Oulu )",5884,1282,4602,608,2877,690,427
"90310 Madekoski   (Oulu )",1956,282,1674,97,998,277,302
"90400 Äimärautio   (Oulu )",8013,1013,7000,684,3413,1533,1370
"90410 Kaakkuri   (Oulu )",3198,459,2739,186,1538,539,476
"90440 Kempele Keskus   (Kempele )",7031,1413,5618,289,3814,898,617
"90450 Honkanen   (Kempele )",5267,697,4570,242,2539,943,846
"90460 Oulunsalo Keskus   (Oulu )",6089,1022,5067,312,3082,985,688
"90470 Varjakka   (Oulu )",814,202,612,31,457,73,51
"90480 Hailuoto   (Hailuoto )",817,192,625,28,459,89,49
"90500 Tuira   (Oulu )",7523,1768,5755,972,2907,949,927
"90510 Hietasaari   (Oulu )",1529,254,1275,118,556,251,350
"90520 Taskila-Toppila   (Oulu )",4715,1021,3694,617,2004,579,494
"90530 Välivainio   (Oulu )",5207,908,4299,842,2113,765,579
"90540 Kuivasjärvi   (Oulu )",7459,725,6734,483,2682,1512,2057
"90550 Pyykösjärvi-Puolivälikangas   (Oulu )",3619,831,2788,385,1510,395,498
"90560 Koskela-Oulu   (Oulu )",2502,513,1989,245,1104,329,311
"90570 Kaijonharju-Linnanmaa   (Oulu )",6415,1132,5283,1592,1485,999,1207
"90580 Rajakylä   (Oulu )",3576,899,2677,250,1624,369,434
"90590 Teknologiakylä   (Oulu )",183,27,156,100,35,18,3
"90620 Rusko-Heikinharju   (Oulu )",433,113,320,10,222,62,26
"90630 Korvensuora   (Oulu )",5336,670,4666,266,2439,1064,897
"90650 Haapalehto   (Oulu )",8164,1491,6673,496,3563,1148,1466
"90660 Sanginsuu   (Oulu )",500,100,400,15,269,58,58
"90670 Hiukkavaara   (Oulu )",1625,122,1503,84,626,433,360
"90800 Pateniemi   (Oulu )",6073,1164,4909,286,2926,841,856
"90810 Kiviniemi   (Oulu )",2075,323,1752,98,1045,334,275
"90820 Kello   (Oulu )",2267,452,1815,95,1211,292,217
"90830 Haukipudas Keskus   (Oulu )",5934,1210,4724,216,3226,749,533
"90840 Haukipudas Asemanseutu   (Oulu )",1270,238,1032,38,722,159,113
"90850 Martinniemi   (Oulu )",1588,315,1273,57,939,204,73
"90860 Halosenniemi   (Oulu )",372,79,293,14,218,40,21
"90900 Kiiminki Keskus   (Oulu )",4531,910,3621,159,2472,593,397
"90910 Kontio   (Oulu )",1021,143,878,42,577,134,125
"90940 Jääli   (Oulu )",3702,643,3059,146,1975,551,387
"91100 Ii Keskus   (Ii )",4503,1001,3502,118,2584,512,288
"91110 Ii Asemanseutu   (Ii )",602,120,482,18,359,68,37
"91140 Olhava   (Ii )",314,99,215,10,181,19,5
"91150 Yli-Olhava   (Ii )",129,48,81,3,68,5,5
"91200 Yli-Ii Keskus   (Oulu )",885,263,622,19,542,40,21
"91210 Jakkukylä   (Ii )",306,84,222,4,185,20,13
"91240 Tannila   (Oulu )",169,60,109,3,93,9,4
"91260 Pahkakoski-Räinä   (Oulu )",104,27,77,1,73,3,0
"91300 Ylikiiminki Keskus   (Oulu )",2271,674,1597,54,1260,185,98
"91310 Arkala   (Oulu )",141,36,105,5,79,13,8
"91410 Jokirinne   (Muhos )",646,105,541,24,362,90,65
"91430 Leppiniemi   (Muhos )",87,14,73,6,46,14,7
"91500 Muhos Keskus   (Muhos )",5186,1160,4026,158,2997,563,308
"91510 Rova   (Muhos )",350,57,293,15,184,49,45
"91560 Kylmälänkylä   (Muhos )",92,26,66,2,61,1,2
"91600 Utajärvi Keskus   (Utajärvi )",1599,519,1080,33,893,95,59
"91620 Sanginkylä   (Utajärvi )",138,41,97,3,82,6,6
"91630 Juorkuna   (Utajärvi )",91,40,51,3,47,0,1
"91640 Särkijärvi   (Utajärvi )",91,38,53,1,46,2,4
"91660 Ahmas   (Utajärvi )",238,56,182,9,156,13,4
"91670 Rokua   (Utajärvi )",2,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",1268,406,862,37,692,77,56
"91710 Jylhämä   (Vaala )",42,14,28,1,26,1,0
"91720 Oterma   (Vaala )",55,16,39,1,35,1,2
"91730 Kankari   (Vaala )",94,29,65,1,53,6,5
"91740 Jaalanka-Liminpuro   (Vaala )",105,40,65,1,54,8,2
"91750 Liminpuro   (Vaala )",51,18,33,0,31,0,2
"91760 Säräisniemi   (Vaala )",248,80,168,3,146,10,9
"91780 Neittävä   (Vaala )",89,28,61,2,50,8,1
"91790 Nuojua   (Vaala )",115,35,80,4,69,4,3
"91800 Tyrnävä   (Tyrnävä )",3628,797,2831,118,2062,414,237
"91900 Liminka Keskus   (Liminka )",3981,729,3252,170,2050,610,422
"91910 Tupos   (Liminka )",1740,200,1540,83,874,338,245
"91930 Ala-Temmes   (Liminka )",331,71,260,17,170,35,38
"91950 Temmes   (Liminka )",491,140,351,15,287,34,15
"91980 Lumijoki   (Lumijoki )",1342,351,991,34,765,127,65
"92100 Raahe Keskus   (Raahe )",3616,993,2623,100,1992,328,203
"92120 Ollinsaari-Mestauskallio   (Raahe )",2287,608,1679,54,1345,190,90
"92130 Isoholmi-Antinkangas   (Raahe )",2476,529,1947,76,1427,270,174
"92140 Pattijoki Keskus   (Raahe )",4395,902,3493,106,2712,465,210
"92150 Kummatti-Junnilanmäki   (Raahe )",1081,385,696,27,583,55,31
"92160 Saloinen   (Raahe )",1327,349,978,16,833,101,28
"92180 Lapaluoto   (Raahe )",126,51,75,4,61,6,4
"92210 Arkkukari   (Raahe )",555,135,420,13,331,59,17
"92220 Piehinki   (Raahe )",504,124,380,11,321,40,8
"92230 Mattilanperä   (Raahe )",165,37,128,3,104,16,5
"92240 Lasikangas   (Raahe )",220,52,168,1,144,18,5
"92260 Kopsa   (Raahe )",238,74,164,3,138,17,6
"92320 Siikajoki Keskus   (Siikajoki )",720,207,513,21,416,52,24
"92330 Karinkanta   (Siikajoki )",169,58,111,2,95,10,4
"92350 Revonlahti   (Siikajoki )",542,127,415,13,323,50,29
"92400 Ruukki Keskus   (Siikajoki )",1305,385,920,35,730,106,49
"92430 Paavola-Huumola   (Siikajoki )",704,200,504,23,386,64,31
"92440 Saarikoski   (Siikajoki )",34,4,30,0,29,1,0
"92450 Luohua   (Siikajoki )",224,68,156,6,134,13,3
"92470 Tuomioja   (Siikajoki )",193,44,149,3,121,20,5
"92500 Rantsila Keskus   (Siikalatva )",1140,392,748,26,623,79,20
"92520 Sipola   (Siikalatva )",56,19,37,2,29,5,1
"92530 Mankila   (Siikalatva )",126,33,93,3,76,11,3
"92600 Pulkkila Keskus   (Siikalatva )",941,308,633,26,510,60,37
"92610 Vorna   (Siikalatva )",67,25,42,1,37,4,0
"92620 Piippola Keskus   (Siikalatva )",723,195,528,14,458,42,14
"92640 Leskelä   (Siikalatva )",168,63,105,5,90,7,3
"92650 Laakkola   (Siikalatva )",140,34,106,5,84,14,3
"92700 Kestilä   (Siikalatva )",1038,347,691,20,600,50,21
"92810 Pelsonsuo   (Vaala )",116,42,74,2,62,8,2
"92830 Veneheitto   (Vaala )",208,44,164,10,138,14,2
"92910 Tavastkenkä   (Pyhäntä )",228,70,158,8,131,13,6
"92920 Ahokylä   (Pyhäntä )",57,15,42,0,40,1,1
"92930 Pyhäntä   (Pyhäntä )",872,257,615,31,473,78,33
