"Postal code area","Aged 18 or over, total, 2015 (HR)","Average income of inhabitants, 2015 (HR)","Median income of inhabitants, 2015 (HR)","Inhabintants belonging to the lowest income category, 2015 (HR)","Inhabitants belonging to the middle income category, 2015 (HR)","Inhabintants belonging to the highest income category, 2015 (HR)","Accumulated purchasing power of inhabitants, 2015 (HR)"
"90150 Höyhtyä   (Oulu )",4850,22101,19968,1103,2927,820,107189567
"90220 Kontinkangas   (Oulu )",579,17938,15057,244,278,57,10386073
"90230 Värttö-Maikkula   (Oulu )",6128,29285,22180,1230,3277,1621,179459307
"90240 Iinatti   (Oulu )",4941,25007,22777,831,2937,1173,123559141
"90250 Kaukovainio   (Oulu )",5670,18768,17131,1594,3534,542,106412185
"90310 Madekoski   (Oulu )",1938,42913,23850,345,1048,545,83164972
"90400 Äimärautio   (Oulu )",973,20332,17502,284,549,140,19782793
"90410 Kaakkuri   (Oulu )",3185,26793,23903,521,1799,865,85335091
"90420 Metsokangas   (Oulu )",6594,26215,24263,1052,3659,1883,172858755
"90440 Kempele Keskus   (Kempele )",6916,23349,21442,1171,4450,1295,161482190
"90450 Honkanen   (Kempele )",4975,26576,24685,694,2830,1451,132214184
"90460 Oulunsalo Keskus   (Oulu )",5878,25151,23322,943,3483,1452,147835580
"90470 Varjakka   (Oulu )",805,27717,22333,151,472,182,22312521
"90480 Hailuoto   (Hailuoto )",841,21705,19767,169,544,128,18254198
"90500 Tuira   (Oulu )",7518,19238,16504,2157,4576,785,144632038
"90510 Hietasaari   (Oulu )",1502,24748,22248,265,859,378,37171440
"90520 Taskila-Toppila   (Oulu )",4250,19626,16772,1347,2331,572,83410689
"90530 Välivainio   (Oulu )",5175,19340,17010,1514,3057,604,100085840
"90540 Kuivasjärvi   (Oulu )",7201,27837,26090,965,3808,2428,200455709
"90550 Pyykösjärvi-Puolivälikangas   (Oulu )",3633,21657,18933,843,2232,558,78680861
"90560 Koskela-Oulu   (Oulu )",2499,21104,19554,554,1557,388,52738671
"90570 Kaijonharju-Linnanmaa   (Oulu )",6284,17037,14296,2780,2831,673,107061310
"90580 Rajakylä   (Oulu )",3646,20898,18904,918,2162,566,76194878
"90590 Teknologiakylä   (Oulu )",1,..,..,..,..,..,..
"90620 Rusko-Heikinharju   (Oulu )",441,23790,19773,107,261,73,10491331
"90630 Korvensuora   (Oulu )",4863,25645,24518,676,2882,1305,124712699
"90650 Haapalehto   (Oulu )",8186,26675,22506,1380,4790,2016,218358366
"90660 Sanginsuu   (Oulu )",503,26721,23543,67,289,147,13440517
"90670 Hiukkavaara   (Oulu )",752,25523,25124,100,426,226,19193014
"90800 Pateniemi   (Oulu )",6185,24702,22541,983,3726,1476,152779402
"90810 Kiviniemi   (Oulu )",2102,32835,23961,312,1205,585,69019441
"90820 Kello   (Oulu )",2265,24090,22518,404,1343,518,54564974
"90830 Haukipudas Keskus   (Oulu )",5856,23316,21601,991,3659,1206,136541242
"90840 Haukipudas Asemanseutu   (Oulu )",1266,23380,22538,238,745,283,29599028
"90850 Martinniemi   (Oulu )",1607,21445,20714,308,1055,244,34461901
"90860 Halosenniemi   (Oulu )",373,22543,21764,64,245,64,8408699
"90900 Kiiminki Keskus   (Oulu )",4509,23825,22533,690,2853,966,107426840
"90910 Kontio   (Oulu )",1001,27391,25137,170,530,301,27418160
"90940 Jääli   (Oulu )",3642,25744,23467,530,2208,904,93760544
"91100 Ii Keskus   (Ii )",4471,22491,20914,806,2889,776,100556120
"91110 Ii Asemanseutu   (Ii )",598,22750,21060,109,381,108,13604635
"91140 Olhava   (Ii )",325,20561,17152,88,187,50,6682174
"91150 Yli-Olhava   (Ii )",129,18429,15872,39,75,15,2377362
"91200 Yli-Ii Keskus   (Oulu )",924,20650,18516,227,551,146,19080536
"91210 Jakkukylä   (Oulu )",316,20157,19230,81,196,39,6369746
"91240 Tannila   (Oulu )",164,18583,16096,56,87,21,3047615
"91260 Pahkakoski-Räinä   (Oulu )",114,18548,16726,31,75,8,2114497
"91300 Ylikiiminki Keskus   (Oulu )",2303,21568,19211,514,1447,342,49671240
"91310 Arkala   (Oulu )",157,21846,20593,32,96,29,3429841
"91410 Jokirinne   (Muhos )",630,24653,23205,91,387,152,15531186
"91430 Leppiniemi   (Muhos )",95,22314,20139,23,46,26,2119853
"91500 Muhos Keskus   (Muhos )",5186,22091,20534,954,3363,869,114565386
"91510 Rova   (Muhos )",353,24918,23336,62,207,84,8795888
"91560 Kylmälänkylä   (Muhos )",94,17061,15283,34,54,6,1603750
"91600 Utajärvi Keskus   (Utajärvi )",1638,20272,17467,401,1041,196,33205908
"91620 Sanginkylä   (Utajärvi )",147,18208,16368,47,84,16,2676556
"91630 Juorkuna   (Utajärvi )",96,17615,15515,32,56,8,1691015
"91640 Särkijärvi   (Utajärvi )",98,19636,17495,28,59,11,1924364
"91660 Ahmas   (Utajärvi )",239,19371,16569,74,135,30,4629735
"91670 Rokua   (Muhos )",1,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",1309,19545,17488,297,880,132,25584551
"91710 Jylhämä   (Vaala )",48,18269,16524,9,35,4,876934
"91720 Oterma   (Vaala )",60,19162,16560,11,42,7,1149703
"91730 Kankari   (Vaala )",95,18958,16888,25,63,7,1800986
"91740 Jaalanka-Liminpuro   (Vaala )",116,17055,13856,41,65,10,1978437
"91750 Liminpuro   (Vaala )",50,19229,15038,20,24,6,961434
"91760 Säräisniemi   (Vaala )",256,22406,16674,67,162,27,5735915
"91780 Neittävä   (Vaala )",90,18829,18006,25,57,8,1694636
"91790 Nuojua   (Vaala )",109,19545,18389,26,72,11,2130400
"91800 Tyrnävä   (Tyrnävä )",3587,23325,22254,632,2263,692,83668173
"91900 Liminka Keskus   (Liminka )",3886,24130,22799,656,2315,915,93768564
"91910 Tupos   (Liminka )",1702,26985,25958,244,895,563,45928862
"91930 Ala-Temmes   (Liminka )",351,23905,21287,53,225,73,8390603
"91950 Temmes   (Liminka )",507,20249,18365,110,329,68,10266184
"91980 Lumijoki   (Lumijoki )",1325,21881,20436,276,810,239,28991814
"92100 Raahe Keskus   (Raahe )",3488,22429,19141,708,2259,521,78234033
"92120 Ollinsaari-Mestauskallio   (Raahe )",2391,21647,20796,509,1467,415,51756961
"92130 Isoholmi-Antinkangas   (Raahe )",2543,23884,22399,358,1637,548,60737757
"92140 Pattijoki Keskus   (Raahe )",4352,23825,22986,667,2690,995,103686328
"92150 Kummatti-Junnilanmäki   (Raahe )",1130,18523,16722,300,729,101,20930498
"92160 Saloinen   (Raahe )",1332,22670,21866,213,855,264,30195907
"92180 Lapaluoto   (Raahe )",136,17717,17088,38,91,7,2409444
"92210 Arkkukari   (Raahe )",569,24207,22228,106,326,137,13773730
"92220 Piehinki   (Raahe )",517,22849,22435,100,298,119,11812773
"92230 Mattilanperä   (Raahe )",171,22622,22166,40,89,42,3868442
"92240 Lasikangas   (Raahe )",228,22593,21711,40,135,53,5151149
"92260 Kopsa   (Raahe )",244,23492,24080,44,141,59,5732168
"92320 Siikajoki Keskus   (Siikajoki )",752,21840,20228,152,467,133,16423849
"92330 Karinkanta   (Siikajoki )",172,21400,18673,46,91,35,3680743
"92350 Revonlahti   (Siikajoki )",530,22874,22292,114,297,119,12123236
"92400 Ruukki Keskus   (Siikajoki )",1299,20785,18205,265,867,167,26999546
"92430 Paavola-Huumola   (Siikajoki )",730,50131,18665,180,441,109,36595969
"92440 Saarikoski   (Siikajoki )",31,22511,23446,3,24,4,697835
"92450 Luohua   (Siikajoki )",227,20821,18937,57,128,42,4726338
"92470 Tuomioja   (Siikajoki )",193,22177,20753,34,127,32,4280246
"92500 Rantsila Keskus   (Siikalatva )",1184,19151,16632,304,761,119,22674593
"92520 Sipola   (Siikalatva )",59,18605,16740,17,34,8,1097698
"92530 Mankila   (Siikalatva )",135,20989,18193,36,73,26,2833517
"92600 Pulkkila Keskus   (Siikalatva )",960,20098,18230,209,655,96,19294049
"92610 Vorna   (Siikalatva )",70,19258,16258,22,39,9,1348041
"92620 Piippola Keskus   (Siikalatva )",753,19984,18591,171,506,76,15047757
"92640 Leskelä   (Siikalatva )",172,17654,16582,51,110,11,3036493
"92650 Laakkola   (Siikalatva )",145,18668,16751,40,94,11,2706920
"92700 Kestilä   (Siikalatva )",1091,18867,16598,316,674,101,20584383
"92810 Pelsonsuo   (Vaala )",130,20781,18966,35,76,19,2701470
"92830 Veneheitto   (Vaala )",220,20177,17702,55,141,24,4438973
"92910 Tavastkenkä   (Pyhäntä )",226,20149,18516,56,148,22,4553759
"92920 Ahokylä   (Pyhäntä )",59,18277,16004,19,35,5,1078319
"92930 Pyhäntä   (Pyhäntä )",886,21481,19871,166,609,111,19031780
"93100 Pudasjärvi Keskus   (Pudasjärvi )",3988,19763,17701,830,2771,387,78813308
"93140 Kipinä   (Pudasjärvi )",362,18536,17115,115,211,36,6709851
"93160 Hetejärvi   (Pudasjärvi )",184,18162,15610,66,97,21,3341863
"93170 Yli-Kollaja   (Pudasjärvi )",80,18908,17003,25,46,9,1512676
"93180 Ikosenniemi   (Pudasjärvi )",24,..,..,..,..,..,..
"93187 Ala-Siurua   (Pudasjärvi )",118,17780,15296,40,67,11,2097995
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",107,16355,13768,45,53,9,1750005
"93195 Kokkokylä   (Pudasjärvi )",57,14386,12328,30,25,2,819991
"93220 Livo   (Pudasjärvi )",80,16370,14897,31,43,6,1309597
"93225 Pärjänsuo   (Pudasjärvi )",169,19540,15910,55,90,24,3302322
"93240 Rytinki   (Pudasjärvi )",115,15064,13441,50,62,3,1732347
"93250 Sarajärvi   (Pudasjärvi )",203,16170,13946,84,109,10,3282532
"93270 Sotkajärvi   (Pudasjärvi )",387,19836,17703,107,231,49,7676508
"93277 Iinattijärvi   (Pudasjärvi )",132,19723,17791,38,80,14,2603497
"93280 Syöte   (Pudasjärvi )",194,19904,18237,50,123,21,3861315
"93290 Pintamo   (Pudasjärvi )",76,20012,17888,23,42,11,1520942
"93350 Jaurakkajärvi   (Pudasjärvi )",116,17130,14984,38,68,10,1987030
"93390 Puhoskylä   (Pudasjärvi )",193,15628,13522,91,94,8,3016153
"93400 Taivalkoski Keskus   (Taivalkoski )",2541,19537,18054,582,1715,244,49643893
"93420 Jurmu   (Taivalkoski )",209,17535,16235,66,132,11,3664735
"93440 Loukusa   (Taivalkoski )",47,19127,15027,12,32,3,898982
"93470 Inget   (Taivalkoski )",120,17836,16132,47,58,15,2140265
"93540 Tyrövaara   (Taivalkoski )",253,17883,15636,82,145,26,4524440
"93590 Vanhala   (Taivalkoski )",176,17605,14353,75,87,14,3098443
"93600 Kuusamo   (Kuusamo )",8229,21004,19397,1505,5728,996,172840239
"93700 Kurkijärvi - Oijusluoma   (Kuusamo )",1291,19383,18089,357,817,117,25023217
"93800 Muojärvi   (Kuusamo )",1763,20688,19252,427,1098,238,36472124
"93830 Rukatunturi   (Kuusamo )",677,21911,21089,144,428,105,14833503
"93900 Oulangan kansallispuisto   (Kuusamo )",646,18363,16431,207,383,56,11862818
"93999 Lososaari   (Kuusamo )",3,..,..,..,..,..,..
"94100 Kemi Keskus   (Kemi )",5758,19926,17467,1320,3765,673,114733262
"94200 Torvinen-Vainio   (Kemi )",2039,21203,19067,398,1296,345,43233571
"94300 Pajusaari   (Kemi )",252,22130,20603,41,167,44,5576810
"94400 Keminmaa Keskus   (Keminmaa )",2256,22540,20351,370,1505,381,50849335
"94430 Kaakamo   (Tornio )",725,23967,22223,119,440,166,17375920
"94450 Lassila-Jokisuu   (Keminmaa )",1752,25029,24006,261,1005,486,43850899
"94460 Ruottala   (Tornio )",148,20518,16937,38,86,24,3036661
"94500 Lautiosaari   (Keminmaa )",1736,21146,19933,341,1123,272,36708851
"94600 Ristikangas-Kivikko   (Kemi )",2113,22970,22183,368,1298,447,48535101
"94700 Takajärvi-Haukkari   (Kemi )",4876,21360,19872,913,3196,767,104151136
"94720 Peurasaari   (Kemi )",861,22878,21598,126,564,171,19697828
"94800 Veitsiluoto   (Kemi )",.,.,.,.,.,.,.
"94830 Pikku Berliini-Hepola   (Kemi )",1546,19910,18481,319,1041,186,30780135
"94900 Ajos   (Kemi )",276,22902,21248,43,172,61,6320992
"95100 Kuivaniemi Keskus   (Ii )",835,19271,17286,220,513,102,16091389
"95110 Kuivaniemi kk   (Ii )",265,20613,18997,62,168,35,5462421
"95130 Hyryoja   (Ii )",105,17777,15076,38,57,10,1866557
"95160 Oijärvi-Lamminperä   (Ii )",186,18188,14471,76,90,20,3382875
"95200 Simo Keskus   (Simo )",1105,21453,18921,215,719,171,23706024
"95210 Filpus   (Simo )",198,21832,20452,44,121,33,4322780
"95220 Simoniemi   (Simo )",250,22510,21702,45,153,52,5627573
"95225 Viantie   (Simo )",177,21252,19560,39,109,29,3761547
"95230 Maksniemi   (Simo )",632,22435,20627,102,414,116,14178680
"95255 Alaniemi   (Simo )",70,18156,16139,23,41,6,1270887
"95260 Tainionjoki   (Simo )",49,21189,18736,12,29,8,1038256
"95270 Yli-Kärppä-Tainionjoki   (Simo )",103,18936,17104,28,66,9,1950434
"95300 Tervola Keskus   (Tervola )",1425,21200,18720,267,951,207,30209546
"95310 Liedakkala   (Keminmaa )",346,24370,23066,63,209,74,8432035
"95315 Törmä   (Keminmaa )",170,21403,21130,37,105,28,3638536
"95325 Paakkola   (Tervola )",141,22577,20847,35,83,23,3183349
"95330 Tervola   (Tervola )",415,22974,17772,118,251,46,9534364
"95340 Loue   (Tervola )",211,21036,18045,43,136,32,4438521
"95350 Peura   (Tervola )",12,..,..,..,..,..,..
"95355 Koivu-Peura   (Tervola )",232,19001,17243,71,138,23,4408300
"95365 Maula   (Keminmaa )",208,22710,20883,29,144,35,4723613
"95370 Itäkoski   (Keminmaa )",160,21300,20465,33,101,26,3407986
"95375 Yli-Paakkola   (Tervola )",85,23291,19955,20,45,20,1979743
"95400 Tornio Keskus   (Tornio )",2421,19115,17149,618,1557,246,46278302
"95410 Kiviranta   (Tornio )",2502,22919,21375,450,1549,503,57343155
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",3098,21226,19395,655,1930,513,65757783
"95430 Suensaari   (Tornio )",1047,20594,18314,254,642,151,21561803
"95440 Kyläjoki   (Tornio )",679,25221,22019,142,391,146,17125321
"95450 Kirkonmäki   (Tornio )",2509,26025,24941,361,1346,802,65296397
"95460 Kantojärvi   (Tornio )",761,24544,22378,145,429,187,18678359
"95470 Pirkkiö-Röyttä   (Tornio )",741,23925,22173,125,427,189,17728174
"95490 Terästehtaanalue   (Tornio )",.,.,.,.,.,.,.
"95500 Vojakkala-Yli-Liakka   (Tornio )",876,23888,22577,151,520,205,20926223
"95520 Kukkola   (Tornio )",279,21195,19781,60,175,44,5913443
"95530 Karunki   (Tornio )",594,20715,18871,130,383,81,12304533
"95540 Korpikylä   (Tornio )",74,19609,17332,23,40,11,1451050
"95560 Aapajoki   (Tornio )",151,20650,20082,38,90,23,3118136
"95590 Arpela   (Tornio )",650,20950,19439,159,386,105,13617492
"95600 Ylitornio Keskus   (Ylitornio )",1811,21269,18748,366,1211,234,38518726
"95610 Kainuunkylä   (Ylitornio )",205,19605,18051,41,144,20,4018979
"95615 Pekanpää   (Ylitornio )",87,24239,21202,15,56,16,2108772
"95620 Aavasaksa   (Ylitornio )",359,19677,17153,100,225,34,7063868
"95630 Kuivakangas   (Ylitornio )",127,21527,20094,28,76,23,2733988
"95635 Kaulinranta   (Ylitornio )",196,20916,18390,41,125,30,4099543
"95640 Juoksenki   (Pello )",202,17500,15488,63,125,14,3535008
"95645 Turtola   (Pello )",223,19436,17302,47,153,23,4334316
"95655 Etelä-Portimojärvi   (Ylitornio )",106,19545,16025,36,58,12,2071793
"95660 Kantomaanpää   (Ylitornio )",158,19000,15814,45,94,19,3002069
"95670 Pessalompolo   (Ylitornio )",109,16742,14390,40,61,8,1824881
"95675 Meltosjärvi   (Ylitornio )",123,16908,14704,41,74,8,2079686
"95680 Lohijärvi   (Ylitornio )",54,17847,14436,20,29,5,963720
"95690 Mellakoski   (Ylitornio )",157,18852,16166,47,92,18,2959710
"95700 Pello Keskus   (Pello )",2001,20876,19210,368,1401,232,41773237
"95710 Naamijoki   (Pello )",41,18886,17698,11,28,2,774323
"95720 Jarhoinen   (Pello )",31,18975,17497,10,16,5,588218
"95750 Orajärvi   (Pello )",102,19542,17453,36,53,13,1993313
"95760 Konttajärvi   (Pello )",90,19811,18361,21,58,11,1782996
"95770 Lankojärvi   (Pello )",156,18641,16367,40,102,14,2908055
"95780 Sirkkakoski   (Pello )",112,18222,16204,30,73,9,2040865
"95790 Lampsijärvi   (Pello )",74,18465,15650,24,45,5,1366390
"95800 Sieppijärvi-Taapajärvi   (Kolari )",408,18773,16926,102,261,45,7659521
"95830 Vaattojärvi   (Kolari )",138,17991,17627,33,99,6,2482805
"95840 Venejärvenkylä   (Kolari )",60,16125,13877,20,38,2,967489
"95850 Ruokojärvi   (Kolari )",28,..,..,..,..,..,..
"95860 Pasmajärvi   (Kolari )",35,20543,20869,8,23,4,718997
"95900 Kolari Keskus   (Kolari )",1554,21409,19265,278,1108,168,33269337
"95920 Saaripudas   (Kolari )",140,19985,18509,24,102,14,2797879
"95930 Äkäsjoensuu   (Kolari )",107,18915,18449,27,71,9,2023898
"95940 Tapojärvi   (Muonio )",42,19552,18888,14,23,5,821168
"95950 Kihlanki-Tapojärvi   (Muonio )",39,18339,17549,12,23,4,715232
"95970 Äkäslompolo   (Muonio )",435,21540,20116,110,255,70,9369942
"95980 Ylläsjärvi   (Kolari )",194,23674,21214,35,120,39,4592778
"95990 Kurtakko   (Kolari )",73,20069,17623,16,48,9,1465016
"96100 Rovaniemi Keskus   (Rovaniemi )",8714,20385,18474,1955,5682,1077,177633985
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",2807,24464,23646,405,1787,615,68670684
"96200 Sahanperä-Ratantaus   (Rovaniemi )",4385,21317,18591,992,2798,595,93475450
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",4802,19385,16692,1595,2633,574,93084899
"96320 Teollisuuskylä   (Rovaniemi )",25,..,..,..,..,..,..
"96400 Pullinranta-Kiiruna   (Rovaniemi )",2881,23711,21249,626,1611,644,68309977
"96440 Ounasrinne   (Rovaniemi )",2450,20854,19586,539,1603,308,51091292
"96460 Pöykkölä   (Rovaniemi )",1951,25531,24560,235,1234,482,49811379
"96500 Korkalovaara   (Rovaniemi )",4551,20934,20366,834,3175,542,95270983
"96600 Koskenkylä   (Rovaniemi )",926,26060,23893,166,508,252,24131900
"96700 Niskanperä   (Rovaniemi )",544,25638,25116,85,298,161,13946830
"96800 Ylikylä-Patosaari   (Rovaniemi )",1211,24856,23110,193,736,282,30101056
"96900 Saarenkylä   (Rovaniemi )",5229,25597,23931,691,3225,1313,133846784
"96910 Syväsenvaara   (Rovaniemi )",2295,22395,22096,343,1618,334,51395939
"96930 Napapiiri Rovaniemi   (Rovaniemi )",46,19596,18754,10,30,6,901399
"96960 Someroharju   (Rovaniemi )",110,22105,22011,15,79,16,2431501
"97110 Rautionsaari   (Rovaniemi )",389,23445,21652,66,248,75,9120146
"97130 Hirvas   (Rovaniemi )",600,23126,23093,90,390,120,13875890
"97140 Muurola   (Rovaniemi )",959,20439,19085,171,688,100,19601017
"97145 Totonvaara   (Rovaniemi )",9,..,..,..,..,..,..
"97160 Petäjäinen   (Rovaniemi )",104,20944,19883,18,79,7,2178143
"97170 Jaatila   (Rovaniemi )",139,19957,18079,38,82,19,2774078
"97220 Sinettä   (Rovaniemi )",618,24103,22337,117,401,100,14895624
"97240 Sonka   (Rovaniemi )",269,21054,17786,49,179,41,5663659
"97250 Raanujärvi   (Ylitornio )",174,18507,16081,58,102,14,3220202
"97280 Tapio   (Rovaniemi )",272,20362,18193,65,175,32,5538397
"97290 Marraskoski   (Rovaniemi )",90,20623,17728,20,57,13,1856057
"97310 Patokoski   (Rovaniemi )",132,18977,17251,39,84,9,2504995
"97320 Marrasjärvi   (Rovaniemi )",69,18799,16082,22,42,5,1297122
"97330 Rattosjärvi   (Pello )",48,18348,15637,11,34,3,880689
"97335 Ruuhivaara   (Pello )",69,16840,15346,25,40,4,1161990
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",279,17401,15519,89,171,19,4854783
"97370 Unarin-Luusua   (Sodankylä )",49,13557,12717,25,23,1,664293
"97380 Kukasranta   (Sodankylä )",27,..,..,..,..,..,..
"97390 Kierinki   (Sodankylä )",128,17725,14551,54,61,13,2268825
"97420 Lohiniva   (Kittilä )",360,17416,15209,128,209,23,6269636
"97430 Taapajärvi   (Kolari )",2,..,..,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",127,21213,17031,30,85,12,2694001
"97510 Vikajärvi   (Rovaniemi )",152,20844,20642,38,92,22,3168316
"97520 Nampa   (Rovaniemi )",39,20144,19487,7,30,2,785617
"97530 Nampa-Yli-Nampa   (Rovaniemi )",79,20853,17385,15,53,11,1647390
"97540 Tiainen   (Rovaniemi )",78,16337,15484,31,42,5,1274292
"97580 Misi   (Rovaniemi )",75,17662,15967,24,45,6,1324669
"97590 Raajärvi   (Kemijärvi )",8,..,..,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",361,21922,20515,83,206,72,7913768
"97615 Tennirova   (Rovaniemi )",27,..,..,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",76,19986,18267,14,55,7,1518901
"97625 Vanttauskoski   (Rovaniemi )",278,17933,16313,79,178,21,4985443
"97630 Pekkala   (Rovaniemi )",94,17169,15658,33,55,6,1613849
"97635 Juuniemi   (Rovaniemi )",68,21792,19983,16,43,9,1481854
"97645 Juujärvi   (Kemijärvi )",109,16539,14650,38,63,8,1802788
"97650 Juotas   (Rovaniemi )",120,17129,16406,38,76,6,2055468
"97655 Autti   (Rovaniemi )",128,18224,16036,35,82,11,2332729
"97665 Pohjasperä   (Ranua )",159,16914,13834,69,77,13,2689305
"97670 Kivitaipale   (Rovaniemi )",205,20688,18356,39,138,28,4240963
"97675 Narkaus-Kämät   (Rovaniemi )",130,18559,17248,32,86,12,2412662
"97680 Saari-Kämä   (Rovaniemi )",63,20807,18027,18,35,10,1310869
"97685 Siika-Kämä   (Rovaniemi )",40,16330,13981,17,20,3,653182
"97690 Sulaoja   (Rovaniemi )",94,18804,18322,26,59,9,1767563
"97700 Ranua Keskus   (Ranua )",2315,20096,17675,548,1470,297,46522748
"97715 Raiskio   (Ranua )",164,17556,15288,52,98,14,2879190
"97720 Yli-Simo-Raiskio   (Ranua )",78,17272,13968,28,46,4,1347236
"97760 Saariharju   (Ranua )",112,18574,17432,30,72,10,2080326
"97765 Kuha-Impiö-Itäranua   (Ranua )",72,18726,15303,26,39,7,1348239
"97770 Petäjäjärvi   (Ranua )",11,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",68,19662,18303,15,44,9,1337006
"97785 Kelankylä   (Ranua )",59,18775,14913,19,34,6,1107706
"97810 Suorsa   (Posio )",13,..,..,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",52,17664,16904,16,33,3,918533
"97820 Perä-Posio   (Posio )",95,16541,14398,26,65,4,1571406
"97840 Lehtiniemi   (Posio )",85,18200,17623,22,58,5,1547007
"97850 Ristilä   (Posio )",79,15739,13875,32,45,2,1243412
"97870 Jumisko   (Posio )",34,17977,17488,10,22,2,611233
"97880 Nolimo-Jumisko   (Posio )",35,14533,12513,18,16,1,508669
"97890 Karjalaisenniemi   (Posio )",198,19518,16793,64,112,22,3864657
"97895 Mourujärvi   (Posio )",91,16651,15404,31,58,2,1515276
"97900 Posio Keskus   (Posio )",1643,19555,17184,380,1098,165,32129608
"97920 Suonnankylä   (Posio )",84,15636,13284,38,44,2,1313416
"97925 Tolva   (Posio )",62,16744,14421,26,34,2,1038098
"97940 Lohiranta   (Posio )",77,17172,13810,34,35,8,1322258
"97950 Säikkä   (Posio )",13,..,..,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",93,15983,14738,34,56,3,1486382
"97965 Kynsilä   (Posio )",85,18732,17529,25,52,8,1592258
"97970 Sirniö   (Posio )",68,16738,14934,23,43,2,1138195
"97980 Anetjärvi   (Posio )",122,17071,14174,52,56,14,2082630
"97999 Köngäs   (Kittilä )",.,.,.,.,.,.,.
"98100 Kemijärvi Keskus   (Kemijärvi )",2360,20673,18624,424,1665,271,48787222
