"Postal code area","Workplaces, 2016 (TP)","Primary production, 2016 (TP)","Processing, 2016 (TP)","Services, 2016 (TP)","A Agriculture, forestry and fishing, 2016 (TP)","B Mining and quarrying, 2016 (TP)","C Manufacturing, 2016 (TP)","D Electricity, gas, steam and air conditioning supply, 2016 (TP)","E Water supply; sewerage, waste management and remediation activities, 2016 (TP)","F Construction, 2016 (TP)","G Wholesale and retail trade; repair of motor vehicles and motorcycles, 2016 (TP)","H Transportation and storage, 2016 (TP)","I Accommodation and food service activities, 2016 (TP)","J Information and communication, 2016 (TP)","K Financial and insurance activities, 2016 (TP)","L Real estate activities, 2016 (TP)","M Professional, scientific and technical activities, 2016 (TP)","N Administrative and support service activities, 2016 (TP)","O Public administration and defence; compulsory social security, 2016 (TP)","P Education, 2016 (TP)","Q Human health and social work activities, 2016 (TP)","R Arts, entertainment and recreation, 2016 (TP)","S Other service activities, 2016 (TP)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use, 2016 (TP)","U Activities of extraterritorial organisations and bodies, 2016 (TP)","X Industry unknown, 2016 (TP)"
"93240 Rytinki   (Pudasjärvi )",12,8,0,4,8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93250 Sarajärvi   (Pudasjärvi )",16,9,4,3,9,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"93270 Sotkajärvi   (Pudasjärvi )",44,16,3,25,16,0,0,1,0,2,3,12,6,0,0,0,3,0,0,0,0,1,0,0,0,0
"93277 Iinattijärvi   (Pudasjärvi )",23,11,0,12,11,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93280 Syöte   (Pudasjärvi )",119,8,26,85,8,0,0,0,3,23,10,4,37,0,0,3,2,2,0,1,0,26,0,0,0,0
"93290 Pintamo   (Pudasjärvi )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93350 Jaurakkajärvi   (Pudasjärvi )",20,8,5,7,8,4,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"93390 Puhoskylä   (Pudasjärvi )",26,16,0,10,16,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93400 Taivalkoski Keskus   (Taivalkoski )",1132,70,281,781,70,0,206,5,3,67,65,54,60,4,7,3,24,122,50,118,204,19,51,0,0,0
"93420 Jurmu   (Taivalkoski )",16,3,3,10,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,4,4,0,0,0
"93440 Loukusa   (Taivalkoski )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93470 Inget   (Taivalkoski )",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93540 Tyrövaara   (Taivalkoski )",58,23,5,30,23,0,1,0,1,3,2,2,12,0,0,0,2,3,0,6,0,2,1,0,0,0
"93590 Vanhala   (Taivalkoski )",25,10,12,3,10,0,0,0,0,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"93600 Kuusamo   (Kuusamo )",4189,92,681,3416,92,10,397,17,29,228,651,329,200,40,48,95,178,254,290,283,831,76,141,0,0,0
"93700 Kurkijärvi - Oijusluoma   (Kuusamo )",196,44,55,97,44,0,7,0,4,44,5,10,0,1,0,0,6,6,45,4,17,3,0,0,0,0
"93800 Muojärvi   (Kuusamo )",226,92,45,89,92,0,2,0,3,40,6,21,22,0,0,4,5,4,0,20,4,3,0,0,0,0
"93830 Rukatunturi   (Kuusamo )",563,14,90,459,14,0,1,0,1,88,56,44,105,2,0,13,5,81,0,30,2,116,5,0,0,0
"93900 Oulangan kansallispuisto   (Kuusamo )",140,24,51,65,24,0,43,0,1,7,6,8,3,0,5,0,8,17,0,5,1,6,6,0,0,0
"93999 Lososaari   (Kuusamo )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94100 Kemi Keskus   (Kemi )",4242,1,116,4125,1,0,29,0,3,84,387,157,236,71,57,71,213,190,378,270,1802,140,117,36,0,0
"94200 Torvinen-Vainio   (Kemi )",599,1,274,324,1,0,193,0,0,81,44,34,1,1,0,4,20,19,1,48,143,0,7,2,0,0
"94300 Pajusaari   (Kemi )",395,3,336,56,3,0,333,0,0,3,7,1,0,0,0,0,43,0,0,1,0,0,4,0,0,0
"94400 Keminmaa Keskus   (Keminmaa )",647,6,30,611,6,0,5,0,9,16,19,22,22,1,2,6,60,5,49,66,314,10,35,0,0,0
"94430 Kaakamo   (Tornio )",72,3,17,52,3,0,2,0,0,15,3,13,2,1,0,1,1,0,0,12,12,4,3,0,0,0
"94450 Lassila-Jokisuu   (Keminmaa )",1041,9,406,626,9,8,215,14,31,138,278,202,21,2,2,6,36,4,3,27,32,0,13,0,0,0
"94460 Ruottala   (Tornio )",44,13,23,8,13,0,5,0,0,18,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"94500 Lautiosaari   (Keminmaa )",531,16,400,115,16,333,29,1,3,34,17,45,3,0,0,2,1,13,0,17,5,1,11,0,0,0
"94600 Ristikangas-Kivikko   (Kemi )",1308,0,370,938,0,0,124,0,5,241,304,83,15,7,20,27,52,71,30,220,76,11,22,0,0,0
"94700 Takajärvi-Haukkari   (Kemi )",516,14,96,406,14,2,14,3,0,77,44,52,3,2,0,9,4,20,0,24,235,0,13,0,0,0
"94720 Peurasaari   (Kemi )",200,2,106,92,2,0,15,64,12,15,4,8,0,0,0,0,1,57,0,0,11,9,2,0,0,0
"94800 Veitsiluoto   (Kemi )",809,0,789,20,0,0,789,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"94830 Pikku Berliini-Hepola   (Kemi )",124,1,10,113,1,0,9,0,0,1,18,16,18,0,0,1,2,0,0,33,9,0,16,0,0,0
"94900 Ajos   (Kemi )",238,0,29,209,0,0,29,0,0,0,1,206,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"95100 Kuivaniemi Keskus   (Ii )",125,12,19,94,12,6,2,1,2,8,21,20,2,0,0,1,1,0,6,21,19,1,2,0,0,0
"95110 Kuivaniemi kk   (Ii )",27,11,0,16,11,0,0,0,0,0,4,1,2,0,1,0,1,7,0,0,0,0,0,0,0,0
"95130 Hyryoja   (Ii )",26,10,5,11,10,0,1,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"95160 Oijärvi-Lamminperä   (Ii )",6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95200 Simo Keskus   (Simo )",450,14,61,375,14,6,4,7,2,42,27,18,14,0,2,1,30,4,22,45,196,3,13,0,0,0
"95210 Filpus   (Simo )",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95220 Simoniemi   (Simo )",14,3,3,8,3,0,0,0,0,3,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0
"95225 Viantie   (Simo )",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95230 Maksniemi   (Simo )",37,2,2,33,2,0,0,0,0,2,0,12,7,0,1,0,1,1,0,0,10,0,1,0,0,0
"95255 Alaniemi   (Simo )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95260 Tainionjoki   (Simo )",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95270 Yli-Kärppä-Tainionjoki   (Simo )",13,10,1,2,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"95300 Tervola Keskus   (Tervola )",636,44,156,436,44,1,105,8,3,39,43,24,34,2,7,1,28,8,57,42,158,4,28,0,0,0
"95310 Liedakkala   (Keminmaa )",82,5,4,73,5,0,0,0,0,4,0,17,0,0,2,12,0,0,0,0,26,4,12,0,0,0
"95315 Törmä   (Keminmaa )",15,8,2,5,8,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
"95325 Paakkola   (Tervola )",14,6,1,7,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"95330 Tervola   (Tervola )",98,36,36,26,36,3,30,0,0,3,3,4,8,1,0,0,4,0,0,5,0,0,1,0,0,0
"95340 Loue   (Tervola )",64,20,15,29,20,6,0,1,0,8,4,1,0,0,0,0,0,0,0,23,0,1,0,0,0,0
"95350 Peura   (Tervola )",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95355 Koivu-Peura   (Tervola )",33,9,3,21,9,0,1,0,0,2,0,8,10,0,0,0,1,1,0,0,0,0,1,0,0,0
"95365 Maula   (Keminmaa )",22,4,13,5,4,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95370 Itäkoski   (Keminmaa )",28,9,6,13,9,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0
"95375 Yli-Paakkola   (Tervola )",12,10,1,1,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"95400 Tornio Keskus   (Tornio )",2739,7,412,2320,7,23,268,28,19,74,254,98,152,49,80,53,192,78,231,335,655,69,74,0,0,0
"95410 Kiviranta   (Tornio )",426,12,129,285,12,24,31,0,0,74,22,21,4,0,0,1,16,5,0,61,147,0,8,0,0,0
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",1680,3,496,1181,3,0,215,28,16,237,450,100,26,1,0,5,78,147,47,99,131,52,45,0,0,0
"95430 Suensaari   (Tornio )",125,1,12,112,1,0,0,0,0,12,1,5,0,1,0,6,0,0,0,0,86,0,13,0,0,0
"95440 Kyläjoki   (Tornio )",133,2,40,91,2,0,30,0,1,9,5,44,6,0,1,0,2,0,1,14,4,12,2,0,0,0
"95450 Kirkonmäki   (Tornio )",386,3,208,175,3,0,145,0,0,63,21,19,2,3,1,1,11,27,0,32,53,0,5,0,0,0
"95460 Kantojärvi   (Tornio )",163,23,74,66,23,0,32,0,16,26,10,8,0,0,0,0,1,17,0,27,1,0,2,0,0,0
"95470 Pirkkiö-Röyttä   (Tornio )",88,7,37,44,7,0,7,0,0,30,12,17,0,0,1,0,0,5,0,6,0,0,3,0,0,0
"95490 Terästehtaanalue   (Tornio )",1789,0,1773,16,0,0,1773,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"95500 Vojakkala-Yli-Liakka   (Tornio )",88,22,29,37,22,0,7,0,0,22,9,3,4,2,0,2,1,9,0,0,1,1,5,0,0,0
"95520 Kukkola   (Tornio )",26,13,5,8,13,0,0,0,0,5,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"95530 Karunki   (Tornio )",137,16,39,82,16,1,2,0,0,36,7,8,1,1,0,0,1,3,0,17,38,0,6,0,0,0
"95540 Korpikylä   (Tornio )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95560 Aapajoki   (Tornio )",31,7,21,3,7,0,8,0,0,13,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"95590 Arpela   (Tornio )",136,54,25,57,54,0,17,3,1,4,3,31,1,0,0,1,2,1,0,11,6,0,1,0,0,0
"95600 Ylitornio Keskus   (Ylitornio )",880,28,159,693,28,0,65,4,4,86,128,25,25,7,8,3,18,45,61,51,281,8,33,0,0,0
"95610 Kainuunkylä   (Ylitornio )",31,19,1,11,19,0,1,0,0,0,4,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0
"95615 Pekanpää   (Ylitornio )",15,7,5,3,7,0,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"95620 Aavasaksa   (Ylitornio )",102,23,11,68,23,0,1,0,0,10,0,20,7,0,0,0,3,38,0,0,0,0,0,0,0,0
"95630 Kuivakangas   (Ylitornio )",22,7,4,11,7,0,0,0,0,4,0,8,0,0,0,0,2,0,0,0,1,0,0,0,0,0
"95635 Kaulinranta   (Ylitornio )",42,2,2,38,2,0,0,0,0,2,2,15,0,0,0,1,6,4,0,9,0,0,1,0,0,0
"95640 Juoksenki   (Pello )",17,5,2,10,5,0,2,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"95645 Turtola   (Pello )",37,7,28,2,7,0,26,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"95655 Etelä-Portimojärvi   (Ylitornio )",12,9,2,1,9,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95660 Kantomaanpää   (Ylitornio )",16,11,1,4,11,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"95670 Pessalompolo   (Ylitornio )",6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95675 Meltosjärvi   (Ylitornio )",10,3,0,7,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0
"95680 Lohijärvi   (Ylitornio )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95690 Mellakoski   (Ylitornio )",19,14,2,3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"95700 Pello Keskus   (Pello )",940,80,129,731,80,1,53,25,5,45,104,117,31,3,10,8,32,36,78,39,240,1,32,0,0,0
"95710 Naamijoki   (Pello )",10,4,2,4,4,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"95720 Jarhoinen   (Pello )",5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95750 Orajärvi   (Pello )",10,4,1,5,4,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0
"95760 Konttajärvi   (Pello )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95770 Lankojärvi   (Pello )",15,3,5,7,3,0,2,0,1,2,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"95780 Sirkkakoski   (Pello )",22,8,6,8,8,0,0,0,0,6,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"95790 Lampsijärvi   (Pello )",11,2,3,6,2,0,1,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"95800 Sieppijärvi-Taapajärvi   (Kolari )",41,7,15,19,7,0,0,0,0,15,5,5,0,0,0,0,0,1,0,6,0,0,2,0,0,0
"95830 Vaattojärvi   (Kolari )",25,10,5,10,10,0,1,0,0,4,1,1,0,0,0,2,1,0,0,4,1,0,0,0,0,0
"95840 Venejärvenkylä   (Kolari )",5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95850 Ruokojärvi   (Kolari )",5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95860 Pasmajärvi   (Kolari )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95900 Kolari Keskus   (Kolari )",619,11,59,549,11,0,35,5,0,19,92,24,38,5,1,4,25,25,44,47,206,9,29,0,0,0
"95920 Saaripudas   (Kolari )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95930 Äkäsjoensuu   (Kolari )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95940 Tapojärvi   (Muonio )",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95950 Kihlanki-Tapojärvi   (Muonio )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95970 Äkäslompolo   (Muonio )",334,0,24,310,0,0,1,0,10,13,74,23,104,10,0,5,7,25,0,8,19,30,5,0,0,0
"95980 Ylläsjärvi   (Kolari )",151,1,11,139,1,0,0,0,0,11,21,1,40,1,0,8,1,26,0,0,5,32,4,0,0,0
"95990 Kurtakko   (Kolari )",6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"96100 Rovaniemi Keskus   (Rovaniemi )",6824,145,847,5832,145,5,104,222,16,500,499,405,192,215,8,53,497,418,1370,190,1579,159,247,0,0,0
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",569,68,110,391,68,0,20,0,2,88,16,71,2,0,6,7,24,109,0,0,154,0,2,0,0,0
"96200 Sahanperä-Ratantaus   (Rovaniemi )",3051,2,69,2980,2,1,15,0,0,53,398,38,558,135,214,138,194,328,140,288,248,151,150,0,0,0
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",2509,5,374,2130,5,0,162,0,12,200,465,143,40,81,1,27,79,23,3,1028,164,41,35,0,0,0
"96320 Teollisuuskylä   (Rovaniemi )",1958,0,875,1083,0,2,677,0,22,174,686,252,36,0,0,1,71,13,0,8,0,13,3,0,0,0
"96400 Pullinranta-Kiiruna   (Rovaniemi )",2942,2,64,2876,2,0,26,0,0,38,26,11,35,147,5,0,76,10,80,213,2133,66,74,0,0,0
"96440 Ounasrinne   (Rovaniemi )",222,2,6,214,2,0,0,0,0,6,16,11,2,2,0,0,5,6,0,43,117,5,7,0,0,0
"96460 Pöykkölä   (Rovaniemi )",156,6,68,82,6,0,5,0,0,63,6,5,10,0,1,0,12,9,0,1,30,4,4,0,0,0
"96500 Korkalovaara   (Rovaniemi )",337,10,21,306,10,0,7,0,0,14,37,43,22,0,0,1,5,8,15,104,40,19,12,0,0,0
"96600 Koskenkylä   (Rovaniemi )",136,3,33,100,3,0,0,0,0,33,3,15,13,5,2,1,1,11,2,12,4,28,3,0,0,0
"96700 Niskanperä   (Rovaniemi )",77,5,30,42,5,0,2,0,0,28,7,10,1,0,1,2,3,0,0,9,7,1,1,0,0,0
"96800 Ylikylä-Patosaari   (Rovaniemi )",173,1,42,130,1,0,1,0,0,41,2,19,0,0,0,11,14,3,0,35,35,3,8,0,0,0
"96900 Saarenkylä   (Rovaniemi )",1432,21,234,1177,21,1,32,3,0,198,253,88,39,0,5,6,46,24,11,109,489,75,30,2,0,0
"96910 Syväsenvaara   (Rovaniemi )",527,5,257,265,5,0,87,0,0,170,37,86,23,0,1,0,21,41,2,25,4,16,9,0,0,0
"96930 Napapiiri Rovaniemi   (Rovaniemi )",160,0,0,160,0,0,0,0,0,0,51,2,26,0,0,0,8,63,0,0,10,0,0,0,0,0
"96960 Someroharju   (Rovaniemi )",207,0,13,194,0,0,13,0,0,0,1,0,0,0,0,29,0,0,152,0,0,0,12,0,0,0
"97110 Rautionsaari   (Rovaniemi )",87,4,8,75,4,1,1,0,0,6,1,3,0,4,0,0,0,0,0,6,57,0,4,0,0,0
"97130 Hirvas   (Rovaniemi )",62,14,16,32,14,0,4,0,0,12,1,8,0,0,0,0,1,2,0,5,12,0,3,0,0,0
"97140 Muurola   (Rovaniemi )",155,14,12,129,14,0,4,1,0,7,11,3,4,0,0,0,2,3,0,31,72,0,3,0,0,0
"97145 Totonvaara   (Rovaniemi )",199,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0
"97160 Petäjäinen   (Rovaniemi )",19,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97170 Jaatila   (Rovaniemi )",12,8,1,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"97220 Sinettä   (Rovaniemi )",171,8,39,124,8,0,5,0,0,34,24,4,5,0,0,0,1,40,2,24,20,1,3,0,0,0
"97240 Sonka   (Rovaniemi )",41,3,1,37,3,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,32,0,1,0,0,0
"97250 Raanujärvi   (Ylitornio )",26,3,13,10,3,0,0,0,0,13,0,2,5,0,0,0,1,0,0,2,0,0,0,0,0,0
"97280 Tapio   (Rovaniemi )",29,17,6,6,17,0,1,0,0,5,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0
"97290 Marraskoski   (Rovaniemi )",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97310 Patokoski   (Rovaniemi )",23,16,0,7,16,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0
"97320 Marrasjärvi   (Rovaniemi )",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97330 Rattosjärvi   (Pello )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97335 Ruuhivaara   (Pello )",6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",59,17,4,38,17,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4,24,0,2,0,0,0
"97370 Unarin-Luusua   (Sodankylä )",6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97380 Kukasranta   (Sodankylä )",2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97390 Kierinki   (Sodankylä )",19,9,3,7,9,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97420 Lohiniva   (Kittilä )",47,19,5,23,19,0,1,0,0,4,8,7,2,0,1,0,0,4,0,0,0,0,1,0,0,0
"97430 Taapajärvi   (Kolari )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97470 Alakylä-Sailehto   (Kittilä )",61,0,51,10,0,0,0,0,0,51,0,5,0,0,0,0,0,3,0,2,0,0,0,0,0,0
"97510 Vikajärvi   (Rovaniemi )",15,7,2,6,7,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"97520 Nampa   (Rovaniemi )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97530 Nampa-Yli-Nampa   (Rovaniemi )",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97540 Tiainen   (Rovaniemi )",11,2,0,9,2,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
"97580 Misi   (Rovaniemi )",13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"97590 Raajärvi   (Kemijärvi )",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",53,24,12,17,24,0,9,0,0,3,0,1,1,0,0,0,2,12,0,0,0,0,1,0,0,0
"97615 Tennirova   (Rovaniemi )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97625 Vanttauskoski   (Rovaniemi )",94,8,2,84,8,0,0,0,0,2,9,5,28,0,0,0,0,14,0,15,11,1,1,0,0,0
"97630 Pekkala   (Rovaniemi )",13,7,0,6,7,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"97635 Juuniemi   (Rovaniemi )",19,3,11,5,3,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97645 Juujärvi   (Kemijärvi )",6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97650 Juotas   (Rovaniemi )",12,9,2,1,9,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97655 Autti   (Rovaniemi )",14,8,2,4,8,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0
"97665 Pohjasperä   (Ranua )",20,16,0,4,16,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"97670 Kivitaipale   (Rovaniemi )",36,3,18,15,3,0,5,0,0,13,0,0,0,0,0,0,0,2,0,7,6,0,0,0,0,0
"97675 Narkaus-Kämät   (Rovaniemi )",22,3,0,19,3,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,5,0,3,0,0,0
"97680 Saari-Kämä   (Rovaniemi )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97685 Siika-Kämä   (Rovaniemi )",2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97690 Sulaoja   (Rovaniemi )",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97700 Ranua Keskus   (Ranua )",968,101,81,786,101,8,22,2,3,46,148,65,38,3,6,0,16,27,55,133,224,44,27,0,0,0
"97715 Raiskio   (Ranua )",35,14,3,18,14,0,0,0,1,2,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0
"97720 Yli-Simo-Raiskio   (Ranua )",8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97760 Saariharju   (Ranua )",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97765 Kuha-Impiö-Itäranua   (Ranua )",10,4,1,5,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
"97770 Petäjäjärvi   (Ranua )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97785 Kelankylä   (Ranua )",8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97810 Suorsa   (Posio )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97815 Pernu-Suorsa   (Posio )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97820 Perä-Posio   (Posio )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97840 Lehtiniemi   (Posio )",11,10,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"97850 Ristilä   (Posio )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97870 Jumisko   (Posio )",2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97880 Nolimo-Jumisko   (Posio )",5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97890 Karjalaisenniemi   (Posio )",49,34,11,4,34,0,10,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"97895 Mourujärvi   (Posio )",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97900 Posio Keskus   (Posio )",685,58,105,522,58,0,80,2,5,18,76,39,15,1,15,4,6,43,35,52,190,6,40,0,0,0
