"Postal code area","Free-time residences, 2015 (RA)","Buildings, total, 2015 (RA)","Other buildings, 2015 (RA)","Residential buildings, 2015 (RA)","Dwellings, 2015 (RA)","Average floor area, 2015 (RA)","Dwellings in small houses, 2015 (RA)","Dwellings in blocks of flats, 2015 (RA)"
"90620 Rusko-Heikinharju   (Oulu )",1,623,399,224,245,93.6,241,4
"90630 Korvensuora   (Oulu )",4,1616,89,1527,2819,94.8,2344,475
"90650 Haapalehto   (Oulu )",166,2317,154,2163,5089,88.0,3377,1712
"90660 Sanginsuu   (Oulu )",208,383,92,291,288,115.6,288,0
"90670 Hiukkavaara   (Oulu )",52,244,23,221,448,91.4,319,129
"90800 Pateniemi   (Oulu )",8,2510,126,2384,3546,96.8,3093,453
"90810 Kiviniemi   (Oulu )",172,949,73,876,1169,110.0,1090,79
"90820 Kello   (Oulu )",138,1364,198,1166,1248,110.9,1232,16
"90830 Haukipudas Keskus   (Oulu )",130,2348,253,2095,3564,92.9,2972,592
"90840 Haukipudas Asemanseutu   (Oulu )",296,677,61,616,693,109.7,689,4
"90850 Martinniemi   (Oulu )",31,847,46,801,962,92.7,855,107
"90860 Halosenniemi   (Oulu )",55,254,19,235,226,102.8,226,0
"90900 Kiiminki Keskus   (Oulu )",535,2113,241,1872,2607,102.9,2360,247
"90910 Kontio   (Oulu )",261,587,54,533,519,127.3,519,0
"90940 Jääli   (Oulu )",95,1525,171,1354,2110,102.3,2054,56
"91100 Ii Keskus   (Ii )",736,2515,393,2122,2688,96.9,2591,97
"91110 Ii Asemanseutu   (Ii )",85,397,41,356,335,107.8,335,0
"91140 Olhava   (Ii )",411,315,48,267,217,83.4,217,0
"91150 Yli-Olhava   (Ii )",31,129,12,117,91,93.1,91,0
"91200 Yli-Ii Keskus   (Oulu )",199,567,93,474,518,101.0,518,0
"91210 Jakkukylä   (Oulu )",81,196,16,180,166,114.4,166,0
"91240 Tannila   (Oulu )",215,158,18,140,109,91.5,109,0
"91260 Pahkakoski-Räinä   (Oulu )",80,98,8,90,67,85.2,67,0
"91300 Ylikiiminki Keskus   (Oulu )",925,1485,219,1266,1380,99.5,1363,17
"91310 Arkala   (Oulu )",40,120,21,99,100,96.5,100,0
"91410 Jokirinne   (Muhos )",19,297,12,285,359,105.5,340,19
"91430 Leppiniemi   (Muhos )",0,45,8,37,88,71.8,59,29
"91500 Muhos Keskus   (Muhos )",405,2708,280,2428,3174,94.0,2930,244
"91510 Rova   (Muhos )",46,204,13,191,192,120.3,192,0
"91560 Kylmälänkylä   (Muhos )",54,88,13,75,68,90.4,68,0
"91600 Utajärvi Keskus   (Utajärvi )",357,992,142,850,1058,84.2,975,83
"91620 Sanginkylä   (Utajärvi )",230,133,13,120,92,91.7,92,0
"91630 Juorkuna   (Utajärvi )",204,101,18,83,65,87.9,65,0
"91640 Särkijärvi   (Utajärvi )",123,91,11,80,56,92.2,56,0
"91660 Ahmas   (Utajärvi )",151,204,29,175,162,87.4,162,0
"91670 Rokua   (Muhos )",48,24,22,2,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",202,709,142,567,918,79.7,834,84
"91710 Jylhämä   (Vaala )",7,40,8,32,44,84.0,44,0
"91720 Oterma   (Vaala )",190,64,9,55,44,84.4,44,0
"91730 Kankari   (Vaala )",111,83,6,77,60,102.2,60,0
"91740 Jaalanka-Liminpuro   (Vaala )",164,119,14,105,70,92.2,70,0
"91750 Liminpuro   (Vaala )",146,50,5,45,33,94.3,33,0
"91760 Säräisniemi   (Vaala )",282,267,59,208,187,91.4,183,4
"91780 Neittävä   (Vaala )",104,80,16,64,55,97.2,55,0
"91790 Nuojua   (Vaala )",35,88,6,82,74,95.2,74,0
"91800 Tyrnävä   (Tyrnävä )",207,1927,148,1779,2046,102.7,2002,44
"91900 Liminka Keskus   (Liminka )",90,2021,291,1730,2262,103.1,2124,138
"91910 Tupos   (Liminka )",20,864,105,759,856,125.2,856,0
"91930 Ala-Temmes   (Liminka )",24,225,28,197,199,105.7,199,0
"91950 Temmes   (Liminka )",112,361,56,305,332,93.3,332,0
"91980 Lumijoki   (Lumijoki )",219,804,86,718,803,103.3,803,0
"92100 Raahe Keskus   (Raahe )",353,1117,281,836,2562,68.2,947,1615
"92120 Ollinsaari-Mestauskallio   (Raahe )",2,926,161,765,1904,78.4,932,972
"92130 Isoholmi-Antinkangas   (Raahe )",3,1006,90,916,1544,96.3,1260,284
"92140 Pattijoki Keskus   (Raahe )",139,2239,224,2015,2489,102.7,2489,0
"92150 Kummatti-Junnilanmäki   (Raahe )",0,353,69,284,1191,63.5,448,743
"92160 Saloinen   (Raahe )",32,1044,296,748,757,108.1,757,0
"92180 Lapaluoto   (Raahe )",0,130,44,86,85,84.4,85,0
"92210 Arkkukari   (Raahe )",140,373,67,306,291,119.0,287,4
"92220 Piehinki   (Raahe )",95,385,65,320,302,104.4,302,0
"92230 Mattilanperä   (Raahe )",3,119,23,96,91,114.3,91,0
"92240 Lasikangas   (Raahe )",14,162,17,145,135,108.8,135,0
"92260 Kopsa   (Raahe )",24,174,27,147,141,106.2,141,0
"92320 Siikajoki Keskus   (Siikajoki )",292,503,56,447,472,94.7,472,0
"92330 Karinkanta   (Siikajoki )",107,142,10,132,110,97.9,110,0
"92350 Revonlahti   (Siikajoki )",105,348,48,300,337,100.4,337,0
"92400 Ruukki Keskus   (Siikajoki )",115,829,114,715,884,87.2,865,19
"92430 Paavola-Huumola   (Siikajoki )",112,455,50,405,477,96.3,473,4
"92440 Saarikoski   (Siikajoki )",21,26,4,22,18,88.9,18,0
"92450 Luohua   (Siikajoki )",77,173,18,155,137,103.3,137,0
"92470 Tuomioja   (Siikajoki )",34,160,15,145,130,98.9,130,0
"92500 Rantsila Keskus   (Siikalatva )",222,839,129,710,806,87.7,806,0
"92520 Sipola   (Siikalatva )",36,73,15,58,45,87.2,45,0
"92530 Mankila   (Siikalatva )",115,112,10,102,82,100.3,82,0
"92600 Pulkkila Keskus   (Siikalatva )",117,647,124,523,691,87.7,684,7
"92610 Vorna   (Siikalatva )",34,72,13,59,41,98.2,41,0
"92620 Piippola Keskus   (Siikalatva )",74,475,79,396,529,87.7,529,0
"92640 Leskelä   (Siikalatva )",41,126,11,115,102,97.8,102,0
"92650 Laakkola   (Siikalatva )",34,100,8,92,86,95.3,86,0
"92700 Kestilä   (Siikalatva )",266,818,123,695,752,90.2,739,13
"92810 Pelsonsuo   (Vaala )",42,121,21,100,91,101.9,91,0
"92830 Veneheitto   (Vaala )",39,161,9,152,138,106.6,138,0
"92910 Tavastkenkä   (Pyhäntä )",51,168,8,160,136,109.5,136,0
"92920 Ahokylä   (Pyhäntä )",26,55,9,46,38,96.8,38,0
"92930 Pyhäntä   (Pyhäntä )",278,488,99,389,567,87.0,567,0
"93100 Pudasjärvi Keskus   (Pudasjärvi )",526,1912,314,1598,2646,79.0,2201,445
"93140 Kipinä   (Pudasjärvi )",335,302,36,266,226,99.2,226,0
"93160 Hetejärvi   (Pudasjärvi )",196,180,15,165,121,98.3,121,0
"93170 Yli-Kollaja   (Pudasjärvi )",94,73,17,56,44,102.0,44,0
"93180 Ikosenniemi   (Pudasjärvi )",19,21,1,20,18,90.0,18,0
"93187 Ala-Siurua   (Pudasjärvi )",100,97,9,88,72,96.8,72,0
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",47,96,9,87,70,96.2,70,0
"93195 Kokkokylä   (Pudasjärvi )",5,43,1,42,33,95.5,33,0
"93220 Livo   (Pudasjärvi )",105,60,3,57,50,95.5,50,0
"93225 Pärjänsuo   (Pudasjärvi )",93,153,11,142,121,95.7,120,1
"93240 Rytinki   (Pudasjärvi )",77,95,10,85,67,94.6,67,0
"93250 Sarajärvi   (Pudasjärvi )",185,201,18,183,157,90.9,157,0
"93270 Sotkajärvi   (Pudasjärvi )",234,283,42,241,215,101.0,215,0
"93277 Iinattijärvi   (Pudasjärvi )",170,117,16,101,80,96.3,80,0
"93280 Syöte   (Pudasjärvi )",526,464,322,142,137,95.9,137,0
"93290 Pintamo   (Pudasjärvi )",150,68,9,59,47,87.7,47,0
"93350 Jaurakkajärvi   (Pudasjärvi )",189,127,13,114,77,91.4,77,0
"93390 Puhoskylä   (Pudasjärvi )",304,146,16,130,129,90.0,129,0
"93400 Taivalkoski Keskus   (Taivalkoski )",465,1339,238,1101,1557,87.7,1234,323
"93420 Jurmu   (Taivalkoski )",135,153,14,139,120,99.9,120,0
"93440 Loukusa   (Taivalkoski )",55,53,8,45,33,103.1,33,0
"93470 Inget   (Taivalkoski )",162,80,11,69,59,106.9,59,0
"93540 Tyrövaara   (Taivalkoski )",250,215,52,163,140,106.5,140,0
"93590 Vanhala   (Taivalkoski )",139,124,9,115,107,93.7,104,3
"93600 Kuusamo Keskus   (Kuusamo )",279,3296,620,2676,5872,80.4,3786,2086
"93630 Kuoliovaara   (Kuusamo )",62,111,15,96,79,106.5,79,0
"93680 Vasaraperä   (Kuusamo )",89,94,16,78,63,107.3,63,0
"93730 Poussu   (Kuusamo )",9,21,2,19,16,114.4,16,0
"93760 Kemilä-Murtovaara-Teeriranta   (Kuusamo )",7,25,2,23,22,86.2,22,0
"93780 Teeriranta   (Kuusamo )",44,31,12,19,13,96.8,13,0
"93820 Aikkila-Rukatunturi   (Kuusamo )",73,102,30,72,65,109.2,65,0
"93830 Rukatunturi   (Kuusamo )",859,444,353,91,155,93.6,155,0
"93840 Patoniemi   (Kuusamo )",33,18,2,16,15,80.6,15,0
"93850 Käylä-Patoniemi   (Kuusamo )",139,181,59,122,129,96.1,129,0
"93920 Määttälänvaara   (Kuusamo )",50,71,9,62,46,119.9,46,0
"93940 Vuotunki   (Kuusamo )",42,73,13,60,48,102.3,43,5
"93990 Kärpänkylä   (Kuusamo )",32,17,0,17,10,75.3,10,0
"93999 Kuusamo   (Kuusamo )",4916,2635,542,2093,1773,107.5,1768,5
"94100 Kemi Keskus   (Kemi )",135,903,265,638,4942,59.6,759,4183
"94200 Torvinen-Vainio   (Kemi )",4,1008,230,778,1413,78.9,932,481
"94300 Pajusaari   (Kemi )",86,181,63,118,159,84.1,111,48
"94400 Keminmaa Keskus   (Keminmaa )",20,816,69,747,1553,85.0,1083,470
"94430 Kaakamo   (Tornio )",116,519,62,457,442,103.2,442,0
"94450 Lassila-Jokisuu   (Keminmaa )",13,1018,223,795,978,107.3,955,23
"94460 Ruottala   (Tornio )",20,122,14,108,87,96.9,87,0
"94500 Lautiosaari   (Keminmaa )",178,1130,180,950,1098,91.5,974,124
"94600 Ristikangas-Kivikko   (Kemi )",8,1319,269,1050,1319,92.2,1253,66
"94700 Takajärvi-Haukkari   (Kemi )",10,2191,283,1908,3399,82.1,2151,1248
"94720 Peurasaari   (Kemi )",0,255,57,198,620,74.5,430,190
"94800 Veitsiluoto   (Kemi )",0,63,63,0,0,0.0,0,0
"94830 Pikku Berliini-Hepola   (Kemi )",33,527,52,475,1260,73.3,730,530
"94900 Ajos   (Kemi )",63,247,85,162,159,95.7,158,1
"95100 Kuivaniemi Keskus   (Ii )",262,509,82,427,537,86.4,537,0
"95110 Kuivaniemi kk   (Ii )",160,223,32,191,174,91.2,170,4
"95130 Hyryoja   (Ii )",59,93,7,86,79,86.7,79,0
"95160 Oijärvi-Lamminperä   (Ii )",291,210,34,176,140,81.2,140,0
"95200 Simo Keskus   (Simo )",267,672,92,580,710,93.2,695,15
"95210 Filpus   (Simo )",134,153,7,146,128,103.2,128,0
"95220 Simoniemi   (Simo )",75,174,18,156,156,104.0,156,0
"95225 Viantie   (Simo )",56,140,9,131,113,99.2,113,0
"95230 Maksniemi   (Simo )",231,366,20,346,368,99.8,367,1
"95255 Alaniemi   (Simo )",67,70,12,58,55,101.1,55,0
"95260 Tainionjoki   (Simo )",84,51,6,45,27,88.5,27,0
"95270 Yli-Kärppä-Tainionjoki   (Simo )",43,81,6,75,78,89.6,75,3
"95300 Tervola Keskus   (Tervola )",145,916,137,779,994,85.4,973,21
"95310 Liedakkala   (Keminmaa )",60,244,32,212,201,106.6,201,0
"95315 Törmä   (Keminmaa )",99,158,32,126,106,104.2,106,0
"95325 Paakkola   (Tervola )",58,123,17,106,89,99.0,89,0
"95330 Tervola   (Tervola )",117,354,66,288,267,88.2,264,3
"95340 Loue   (Tervola )",59,187,28,159,154,94.1,154,0
"95350 Peura   (Tervola )",0,8,2,6,..,..,..,..
"95355 Koivu-Peura   (Tervola )",121,248,44,204,164,86.7,159,5
"95365 Maula   (Keminmaa )",73,179,13,166,145,103.2,145,0
"95370 Itäkoski   (Keminmaa )",68,137,14,123,104,105.1,104,0
"95375 Yli-Paakkola   (Tervola )",23,82,14,68,56,89.6,56,0
"95400 Tornio Keskus   (Tornio )",68,377,200,177,1753,60.2,135,1618
"95410 Kiviranta   (Tornio )",38,1050,117,933,1653,92.4,1184,469
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",0,1251,314,937,2161,79.2,1193,968
"95430 Suensaari   (Tornio )",0,205,42,163,798,71.0,155,643
"95440 Kyläjoki   (Tornio )",131,467,80,387,361,117.1,361,0
"95450 Kirkonmäki   (Tornio )",36,1177,132,1045,1385,106.8,1355,30
"95460 Kantojärvi   (Tornio )",82,523,76,447,419,117.1,419,0
"95470 Pirkkiö-Röyttä   (Tornio )",189,514,76,438,416,105.4,416,0
"95490 Terästehtaanalue   (Tornio )",0,82,82,0,0,0.0,0,0
"95500 Vojakkala-Yli-Liakka   (Tornio )",145,607,85,522,493,113.4,490,3
"95520 Kukkola   (Tornio )",105,227,31,196,172,105.8,172,0
"95530 Karunki   (Tornio )",137,405,55,350,333,100.8,333,0
"95540 Korpikylä   (Tornio )",56,78,8,70,48,95.0,48,0
"95560 Aapajoki   (Tornio )",48,129,19,110,96,102.9,96,0
"95590 Arpela   (Tornio )",55,533,68,465,430,97.5,426,4
"95600 Ylitornio Keskus   (Ylitornio )",197,1014,194,820,1143,91.1,1030,113
"95610 Kainuunkylä   (Ylitornio )",29,164,15,149,130,101.8,130,0
"95615 Pekanpää   (Ylitornio )",47,100,23,77,62,100.2,62,0
"95620 Aavasaksa   (Ylitornio )",53,331,75,256,241,96.3,241,0
"95630 Kuivakangas   (Ylitornio )",33,95,13,82,79,99.3,71,8
"95635 Kaulinranta   (Ylitornio )",110,183,26,157,132,95.1,131,1
"95640 Juoksenki   (Pello )",133,220,34,186,144,89.2,144,0
"95645 Turtola   (Pello )",140,210,40,170,156,88.3,156,0
"95655 Etelä-Portimojärvi   (Ylitornio )",16,78,11,67,64,97.0,64,0
"95660 Kantomaanpää   (Ylitornio )",84,144,18,126,107,97.6,105,2
"95670 Pessalompolo   (Ylitornio )",264,122,22,100,81,91.1,81,0
"95675 Meltosjärvi   (Ylitornio )",58,125,24,101,100,81.7,100,0
"95680 Lohijärvi   (Ylitornio )",51,54,10,44,41,94.7,41,0
"95690 Mellakoski   (Ylitornio )",111,154,25,129,107,93.8,107,0
"95700 Pello Keskus   (Pello )",144,1222,214,1008,1221,94.5,1077,144
"95710 Naamijoki   (Pello )",33,40,4,36,27,90.3,27,0
"95720 Jarhoinen   (Pello )",18,30,4,26,21,100.6,21,0
"95750 Orajärvi   (Pello )",31,93,10,83,66,97.6,66,0
"95760 Konttajärvi   (Pello )",58,77,8,69,63,99.2,63,0
"95770 Lankojärvi   (Pello )",97,151,17,134,112,93.1,112,0
"95780 Sirkkakoski   (Pello )",165,84,17,67,61,92.6,61,0
"95790 Lampsijärvi   (Pello )",105,92,7,85,63,81.5,63,0
"95800 Sieppijärvi-Taapajärvi   (Kolari )",136,345,43,302,263,91.5,259,4
"95830 Vaattojärvi   (Kolari )",52,108,13,95,87,95.4,87,0
"95840 Venejärvenkylä   (Kolari )",18,53,5,48,35,81.2,35,0
"95850 Ruokojärvi   (Kolari )",25,30,5,25,17,65.9,17,0
"95860 Pasmajärvi   (Kolari )",11,48,6,42,25,94.4,25,0
"95900 Kolari Keskus   (Kolari )",603,1139,288,851,1002,87.8,939,63
"95920 Saaripudas   (Kolari )",19,111,14,97,84,98.5,84,0
"95930 Äkäsjoensuu   (Kolari )",36,78,13,65,63,97.7,63,0
"95940 Tapojärvi   (Muonio )",54,41,3,38,34,90.7,34,0
"95950 Kihlanki-Tapojärvi   (Muonio )",49,41,9,32,20,104.7,19,1
"95970 Äkäslompolo   (Muonio )",1039,647,391,256,297,90.4,297,0
"95980 Ylläsjärvi   (Kolari )",420,196,92,104,122,97.6,122,0
"95990 Kurtakko   (Kolari )",36,56,7,49,38,90.1,38,0
"96100 Rovaniemi Keskus   (Rovaniemi )",51,1325,357,968,6833,58.8,1063,5770
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",0,1173,126,1047,1590,96.0,1327,263
"96200 Sahanperä-Ratantaus   (Rovaniemi )",5,520,101,419,3458,60.9,397,3061
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",3,968,191,777,3557,63.2,1004,2553
"96320 Teollisuuskylä   (Rovaniemi )",0,132,132,0,0,0.0,0,0
"96400 Pullinranta-Kiiruna   (Rovaniemi )",107,995,212,783,1756,83.1,1088,668
"96440 Ounasrinne   (Rovaniemi )",8,613,46,567,1849,75.6,703,1146
"96460 Pöykkölä   (Rovaniemi )",3,803,63,740,1081,98.6,1031,50
"96500 Korkalovaara   (Rovaniemi )",2,1078,79,999,3244,76.3,1280,1964
"96600 Koskenkylä   (Rovaniemi )",40,604,143,461,522,111.8,521,1
"96700 Niskanperä   (Rovaniemi )",44,413,138,275,286,114.5,286,0
"96800 Ylikylä-Patosaari   (Rovaniemi )",4,584,95,489,760,97.6,605,155
"96900 Saarenkylä   (Rovaniemi )",579,2784,640,2144,3056,98.8,2888,168
"96910 Syväsenvaara   (Rovaniemi )",1,932,124,808,1426,89.2,1147,279
"96930 Napapiiri Rovaniemi   (Rovaniemi )",0,89,74,15,29,75.0,29,0
"96960 Someroharju   (Rovaniemi )",0,22,10,12,82,72.7,82,0
"97110 Rautionsaari   (Rovaniemi )",48,195,48,147,194,100.4,180,14
"97130 Hirvas   (Rovaniemi )",17,376,84,292,366,99.4,353,13
"97140 Muurola   (Rovaniemi )",124,518,86,432,674,80.1,488,186
"97145 Totonvaara   (Rovaniemi )",0,2,2,0,0,0.0,0,0
"97160 Petäjäinen   (Rovaniemi )",6,58,14,44,83,83.1,57,26
"97170 Jaatila   (Rovaniemi )",48,113,17,96,93,99.2,93,0
"97220 Sinettä   (Rovaniemi )",155,471,136,335,390,94.7,384,6
"97240 Sonka   (Rovaniemi )",310,224,68,156,146,85.5,146,0
"97250 Raanujärvi   (Ylitornio )",305,151,18,133,116,84.9,116,0
"97280 Tapio   (Rovaniemi )",242,288,121,167,174,99.5,174,0
"97290 Marraskoski   (Rovaniemi )",117,124,57,67,69,78.5,69,0
"97310 Patokoski   (Rovaniemi )",66,100,27,73,70,87.2,70,0
"97320 Marrasjärvi   (Rovaniemi )",154,103,53,50,53,82.6,53,0
"97330 Rattosjärvi   (Pello )",72,56,3,53,40,92.8,40,0
"97335 Ruuhivaara   (Pello )",28,54,7,47,39,88.4,39,0
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",260,273,74,199,212,83.9,205,7
"97370 Unarin-Luusua   (Sodankylä )",93,49,9,40,28,90.8,28,0
"97380 Kukasranta   (Sodankylä )",18,19,1,18,16,76.6,16,0
"97390 Kierinki   (Sodankylä )",81,114,7,107,90,81.3,90,0
"97420 Lohiniva   (Kittilä )",201,329,37,292,255,88.5,255,0
"97430 Taapajärvi   (Kolari )",3,8,0,8,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",59,106,9,97,89,72.6,89,0
"97510 Vikajärvi   (Rovaniemi )",153,168,60,108,114,91.5,114,0
"97520 Nampa   (Rovaniemi )",37,35,9,26,25,94.6,25,0
"97530 Nampa-Yli-Nampa   (Rovaniemi )",90,78,20,58,55,92.0,55,0
"97540 Tiainen   (Rovaniemi )",169,99,36,63,57,90.7,57,0
"97580 Misi   (Rovaniemi )",119,82,23,59,58,74.8,58,0
"97590 Raajärvi   (Kemijärvi )",0,15,4,11,25,93.0,25,0
"97610 Oikarainen   (Rovaniemi )",248,318,88,230,228,101.7,223,5
"97615 Tennirova   (Rovaniemi )",19,29,8,21,23,85.0,17,6
"97620 Viiri-Tennirova   (Rovaniemi )",49,85,19,66,54,91.7,54,0
"97625 Vanttauskoski   (Rovaniemi )",239,286,110,176,181,82.3,181,0
"97630 Pekkala   (Rovaniemi )",53,87,21,66,58,83.8,58,0
"97635 Juuniemi   (Rovaniemi )",18,79,17,62,99,79.7,99,0
"97645 Juujärvi   (Kemijärvi )",71,105,10,95,74,88.5,74,0
"97650 Juotas   (Rovaniemi )",104,113,20,93,87,80.4,87,0
"97655 Autti   (Rovaniemi )",68,126,29,97,100,81.7,100,0
"97665 Pohjasperä   (Ranua )",256,142,22,120,99,96.3,99,0
"97670 Kivitaipale   (Rovaniemi )",160,153,43,110,119,91.0,119,0
"97675 Narkaus-Kämät   (Rovaniemi )",77,122,35,87,81,96.8,81,0
"97680 Saari-Kämä   (Rovaniemi )",76,46,6,40,31,96.0,31,0
"97685 Siika-Kämä   (Rovaniemi )",79,56,26,30,31,85.7,31,0
"97690 Sulaoja   (Rovaniemi )",8,56,4,52,57,91.2,57,0
"97700 Ranua Keskus   (Ranua )",768,1359,289,1070,1417,88.8,1386,31
"97715 Raiskio   (Ranua )",140,159,19,140,112,87.2,112,0
"97720 Yli-Simo-Raiskio   (Ranua )",36,73,10,63,58,90.7,54,4
"97760 Saariharju   (Ranua )",65,97,24,73,75,90.7,75,0
"97765 Kuha-Impiö-Itäranua   (Ranua )",122,54,10,44,42,100.4,42,0
"97770 Petäjäjärvi   (Ranua )",11,11,2,9,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",36,57,11,46,38,100.3,38,0
"97785 Kelankylä   (Ranua )",46,54,6,48,38,96.0,38,0
"97810 Suorsa   (Posio )",38,19,6,13,10,81.6,10,0
"97815 Pernu-Suorsa   (Posio )",134,61,17,44,32,100.3,32,0
"97820 Perä-Posio   (Posio )",102,77,6,71,62,95.6,59,3
"97840 Lehtiniemi   (Posio )",189,76,11,65,56,100.7,56,0
"97850 Ristilä   (Posio )",216,80,11,69,52,84.1,52,0
"97870 Jumisko   (Posio )",187,51,6,45,33,75.4,33,0
"97880 Nolimo-Jumisko   (Posio )",13,35,6,29,22,101.5,22,0
"97890 Karjalaisenniemi   (Posio )",188,143,17,126,110,113.8,110,0
"97895 Mourujärvi   (Posio )",65,56,6,50,43,98.3,43,0
"97900 Posio Keskus   (Posio )",834,928,215,713,1012,87.1,917,95
"97920 Suonnankylä   (Posio )",38,51,9,42,41,100.0,41,0
"97925 Tolva   (Posio )",102,67,13,54,44,104.3,44,0
"97940 Lohiranta   (Posio )",84,53,4,49,43,102.7,43,0
"97950 Säikkä   (Posio )",14,11,2,9,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",107,81,13,68,53,87.3,53,0
"97965 Kynsilä   (Posio )",46,64,2,62,53,94.6,53,0
"97970 Sirniö   (Posio )",34,50,6,44,38,100.3,38,0
"97980 Anetjärvi   (Posio )",87,90,10,80,69,107.2,69,0
"97999 Köngäs   (Kittilä )",35,4,4,0,0,0.0,0,0
"98100 Kemijärvi Keskus   (Kemijärvi )",591,932,170,762,1658,74.5,862,796
"98120 Särkikangas   (Kemijärvi )",2,701,138,563,1337,73.7,660,677
"98230 Luusua-Karsimus   (Kemijärvi )",139,156,25,131,143,90.5,143,0
"98310 Karvakko   (Kemijärvi )",25,262,19,243,239,97.9,233,6
"98350 Tapionniemi   (Kemijärvi )",91,111,11,100,91,89.5,89,2
"98360 Vuostimo   (Kemijärvi )",43,143,24,119,87,84.9,86,1
"98400 Isokylä-Ryti-Lehtola   (Kemijärvi )",204,364,33,331,316,103.4,316,0
"98420 Ryti-Lehtola   (Kemijärvi )",223,97,8,89,81,85.9,81,0
"98440 Kallaanvaara   (Kemijärvi )",8,306,30,276,470,86.5,322,148
"98450 Kostamo   (Kemijärvi )",116,202,10,192,173,88.6,173,0
"98500 Pelkosenniemi Keskus   (Pelkosenniemi )",93,304,59,245,315,78.2,307,8
"98510 Saunavaara   (Pelkosenniemi )",16,50,1,49,32,94.3,32,0
"98530 Pyhätunturi   (Pelkosenniemi )",637,277,159,118,153,82.1,153,0
"98550 Suvanto   (Pelkosenniemi )",48,30,11,19,16,85.4,16,0
"98560 Kairala-Luiro   (Pelkosenniemi )",17,75,3,72,56,102.6,56,0
"98570 Aapajärvi   (Pelkosenniemi )",48,43,7,36,29,71.4,29,0
"98580 Luiro   (Pelkosenniemi )",32,26,2,24,23,86.8,23,0
"98600 Kursu   (Salla )",94,227,31,196,180,82.4,180,0
"98620 Pahkakumpu   (Salla )",13,46,5,41,34,99.7,34,0
"98630 Ahvenselkä   (Pelkosenniemi )",27,67,10,57,39,91.5,39,0
"98660 Salmivaara   (Salla )",30,100,8,92,80,92.9,80,0
"98710 Joutsijärvi   (Kemijärvi )",39,94,19,75,60,92.9,60,0
"98720 Suomutunturi   (Kemijärvi )",312,172,82,90,85,76.2,85,0
"98760 Hirvasvaara-Paloperä   (Salla )",52,62,5,57,49,98.1,49,0
"98770 Aholanvaara   (Salla )",56,45,1,44,32,92.6,32,0
"98780 Maaninkavaara   (Posio )",48,49,5,44,35,98.3,35,0
"98790 Paloperä   (Salla )",117,61,18,43,22,88.9,22,0
"98800 Savukoski Keskus-Värriö   (Savukoski )",83,348,88,260,310,85.6,310,0
"98810 Lunkkaus   (Savukoski )",41,47,15,32,23,92.5,23,0
"98820 Värriö   (Savukoski )",39,39,2,37,26,99.9,26,0
"98830 Martti-Ruuvaoja   (Savukoski )",160,139,46,93,87,101.5,87,0
"98840 Ruuvaoja   (Savukoski )",8,10,1,9,..,..,..,..
"98850 Kuosku   (Savukoski )",16,85,6,79,65,102.7,65,0
"98900 Salla Keskus   (Salla )",311,1041,279,762,1245,80.0,996,249
"98920 Kelloselkä   (Salla )",31,126,17,109,83,100.8,83,0
"98930 Kotalankylä   (Salla )",38,85,11,74,71,85.0,71,0
"98950 Saija   (Salla )",91,131,15,116,89,90.7,89,0
"98960 Naruska   (Salla )",198,66,28,38,25,106.2,25,0
"98970 Onkamojärvi   (Salla )",90,62,7,55,43,104.6,43,0
"98980 Kallunki-Niemelä   (Salla )",123,57,7,50,25,89.3,25,0
"98995 Hautajärvi   (Salla )",140,205,28,177,155,91.2,155,0
"99100 Kittilä Keskus   (Kittilä )",119,1131,204,927,1465,82.7,1199,266
"99110 Kaukonen   (Kittilä )",77,227,25,202,168,89.3,168,0
"99120 Kallo   (Kittilä )",230,174,65,109,81,77.8,81,0
"99130 Sirkka-Rauhala   (Kittilä )",1557,893,435,458,720,82.7,578,142
"99135 Rauhala   (Kittilä )",60,14,4,10,..,..,..,..
"99140 Köngäs-Hanhivaara   (Kittilä )",93,131,31,100,94,117.5,93,1
"99150 Tepasto   (Kittilä )",115,74,20,54,46,91.4,46,0
"99160 Lompolo-Pulju   (Kittilä )",70,50,9,41,32,78.3,32,0
"99170 Pulju   (Kittilä )",75,18,2,16,14,91.2,14,0
"99180 Rautusjärvi   (Kittilä )",37,50,11,39,37,75.2,37,0
"99190 Hanhimaa   (Kittilä )",42,27,3,24,22,96.0,22,0
"99195 Pokka   (Kittilä )",50,17,7,10,..,..,..,..
"99230 Jeesiöjärvi   (Kittilä )",33,39,6,33,28,82.6,28,0
"99240 Kuivasalmi   (Kittilä )",16,35,11,24,26,77.9,14,12
"99250 Kiistala-Jeesiöjärvi   (Kittilä )",44,99,35,64,53,87.1,53,0
"99270 Hormakumpu   (Kittilä )",16,27,3,24,20,98.0,20,0
"99280 Tepsa   (Kittilä )",28,68,5,63,45,80.8,45,0
