"Postal code area","Inhabitants, 2015 (PT)","Labour force, 2015 (PT)","Employed, 2015 (PT)","Unemployed, 2015 (PT)","Persons outside the labour force, 2015 (PT)","Children aged 0 to 14, 2015 (PT)","Students, 2015 (PT)","Pensioners, 2015 (PT)","Others, 2015 (PT)"
"89540 Moisiovaara   (Hyrynsalmi )",205,75,46,29,130,18,6,98,8
"89560 Karhuvaara   (Hyrynsalmi )",74,25,..,..,49,8,1,37,3
"89600 Ämmänsaari   (Suomussalmi )",5349,2216,1727,489,3133,617,281,2093,142
"89610 Jumaliskylä   (Suomussalmi )",57,22,..,..,35,3,2,27,3
"89640 Pesiökylä   (Suomussalmi )",118,66,50,16,52,19,5,25,3
"89660 Takalo   (Suomussalmi )",103,40,24,16,63,12,2,42,7
"89670 Näljänkä   (Suomussalmi )",235,85,58,27,150,12,13,119,6
"89680 Vaaranniva   (Suomussalmi )",96,33,26,7,63,6,1,52,4
"89730 Ahjola   (Suomussalmi )",31,9,..,..,22,..,..,..,..
"89740 Kianta   (Suomussalmi )",50,24,..,..,26,..,..,..,..
"89760 Piispajärvi-Peranka-Kaikkoinen   (Suomus",107,36,24,12,71,11,9,48,3
"89770 Peranka   (Suomussalmi )",36,12,..,..,24,..,..,..,..
"89780 Kaikkonen   (Suomussalmi )",62,30,18,12,32,3,4,24,1
"89800 Suomussalmi Keskus   (Suomussalmi )",1455,615,463,152,840,198,85,519,38
"89830 Ala-Vuokki   (Suomussalmi )",52,16,..,..,36,0,1,34,1
"89840 Ylä-Vuokki   (Suomussalmi )",72,24,..,..,48,2,2,42,2
"89920 Ruhtinansalmi   (Suomussalmi )",368,123,96,27,245,27,15,192,11
"90100 Oulu Keskus   (Oulu )",8080,4244,3500,744,3836,387,1089,2161,199
"90120 Heinäpää   (Oulu )",6697,3761,3028,733,2936,373,753,1655,155
"90130 Raksila   (Oulu )",6268,3108,2617,491,3160,480,985,1517,178
"90140 Karjasilta   (Oulu )",3143,1510,1309,201,1633,392,305,869,67
"90150 Höyhtyä   (Oulu )",5795,2873,2367,506,2922,770,683,1342,127
"90220 Kontinkangas   (Oulu )",672,359,310,49,313,67,187,47,12
"90230 Värttö-Maikkula   (Oulu )",7386,3709,3239,470,3677,1020,842,1663,152
"90240 Iinatti   (Oulu )",6269,3325,2821,504,2944,1095,542,1160,147
"90250 Kaukovainio   (Oulu )",6651,3134,2334,800,3517,802,954,1545,216
"90310 Madekoski   (Oulu )",2843,1389,1198,191,1454,748,265,376,65
"90400 Äimärautio   (Oulu )",1026,628,531,97,398,30,174,166,28
"90410 Kaakkuri   (Oulu )",4264,2328,1984,344,1936,897,387,551,101
"90420 Metsokangas   (Oulu )",10383,5191,4428,763,5192,3408,868,692,224
"90440 Kempele Keskus   (Kempele )",9263,4280,3638,642,4983,1979,715,2074,215
"90450 Honkanen   (Kempele )",7578,3702,3292,410,3876,2239,590,921,126
"90460 Oulunsalo Keskus   (Oulu )",8765,4050,3505,545,4715,2448,768,1289,210
"90470 Varjakka   (Oulu )",1255,536,450,86,719,386,94,205,34
"90480 Hailuoto   (Hailuoto )",988,388,332,56,600,126,36,415,23
"90500 Tuira   (Oulu )",8218,3750,2701,1049,4468,579,1036,2570,283
"90510 Hietasaari   (Oulu )",1757,997,835,162,760,217,140,350,53
"90520 Taskila-Toppila   (Oulu )",5172,2635,1877,758,2537,790,736,789,222
"90530 Välivainio   (Oulu )",5752,3060,2401,659,2692,472,832,1212,176
"90540 Kuivasjärvi   (Oulu )",11438,5699,5098,601,5739,3810,878,830,221
"90550 Pyykösjärvi-Puolivälikangas   (Oulu )",4435,1928,1469,459,2507,684,450,1246,127
"90560 Koskela-Oulu   (Oulu )",2958,1451,1170,281,1507,369,322,756,60
"90570 Kaijonharju-Linnanmaa   (Oulu )",7267,3435,2759,676,3832,891,1887,705,349
"90580 Rajakylä   (Oulu )",4497,2112,1573,539,2385,686,476,1046,177
"90590 Teknologiakylä   (Oulu )",1,0,0,0,1,..,..,..,..
"90620 Rusko-Heikinharju   (Oulu )",550,261,205,56,289,97,31,146,15
"90630 Korvensuora   (Oulu )",6973,3694,3216,478,3279,1821,538,799,121
"90650 Haapalehto   (Oulu )",10516,5126,4385,741,5390,1923,925,2312,230
"90660 Sanginsuu   (Oulu )",647,312,266,46,335,118,37,171,9
"90670 Hiukkavaara   (Oulu )",1158,607,536,71,551,375,79,71,26
"90800 Pateniemi   (Oulu )",8180,4018,3419,599,4162,1645,692,1645,180
"90810 Kiviniemi   (Oulu )",2920,1445,1268,177,1475,668,267,492,48
"90820 Kello   (Oulu )",3326,1507,1254,253,1819,895,283,578,63
"90830 Haukipudas Keskus   (Oulu )",8350,3731,3073,658,4619,2122,658,1639,200
"90840 Haukipudas Asemanseutu   (Oulu )",1998,863,720,143,1135,607,183,294,51
"90850 Martinniemi   (Oulu )",2302,1060,838,222,1242,605,169,411,57
"90860 Halosenniemi   (Oulu )",545,220,179,41,325,149,33,128,15
"90900 Kiiminki Keskus   (Oulu )",6785,2978,2565,413,3807,1958,505,1188,156
"90910 Kontio   (Oulu )",1696,739,652,87,957,584,164,171,38
"90940 Jääli   (Oulu )",5074,2534,2195,339,2540,1203,382,856,99
"91100 Ii Keskus   (Ii )",6500,2824,2312,512,3676,1757,452,1299,168
"91110 Ii Asemanseutu   (Ii )",883,381,311,70,502,237,66,179,20
"91140 Olhava   (Ii )",382,166,118,48,216,46,17,146,7
"91150 Yli-Olhava   (Ii )",166,65,53,12,101,32,9,58,2
"91200 Yli-Ii Keskus   (Oulu )",1298,497,370,127,801,314,87,358,42
"91210 Jakkukylä   (Oulu )",472,183,152,31,289,130,42,106,11
"91240 Tannila   (Oulu )",201,80,59,21,121,30,12,73,6
"91260 Pahkakoski-Räinä   (Oulu )",131,59,43,16,72,17,2,49,4
"91300 Ylikiiminki Keskus   (Oulu )",3286,1348,1062,286,1938,875,190,786,87
"91310 Arkala   (Oulu )",224,108,87,21,116,62,11,36,7
"91410 Jokirinne   (Muhos )",1024,432,383,49,592,335,88,140,29
"91430 Leppiniemi   (Muhos )",143,71,59,12,72,39,17,11,5
"91500 Muhos Keskus   (Muhos )",7298,3105,2660,445,4193,1807,540,1646,200
"91510 Rova   (Muhos )",483,228,205,23,255,115,30,103,7
"91560 Kylmälänkylä   (Muhos )",130,59,49,10,71,30,8,27,6
"91600 Utajärvi Keskus   (Utajärvi )",2103,840,704,136,1263,394,116,693,60
"91620 Sanginkylä   (Utajärvi )",188,69,56,13,119,32,15,65,7
"91630 Juorkuna   (Utajärvi )",98,31,21,10,67,1,1,63,2
"91640 Särkijärvi   (Utajärvi )",104,34,27,7,70,5,3,60,2
"91660 Ahmas   (Utajärvi )",284,138,112,26,146,32,21,88,5
"91670 Rokua   (Muhos )",1,1,..,..,0,0,0,0,0
"91700 Vaala Keskus-Oterma   (Vaala )",1569,570,468,102,999,209,81,668,41
"91710 Jylhämä   (Vaala )",53,24,..,..,29,..,..,..,..
"91720 Oterma   (Vaala )",67,26,..,..,41,4,4,32,1
"91730 Kankari   (Vaala )",110,40,32,8,70,12,4,53,1
"91740 Jaalanka-Liminpuro   (Vaala )",126,49,28,21,77,8,5,62,2
"91750 Liminpuro   (Vaala )",60,19,..,..,41,8,3,29,1
"91760 Säräisniemi   (Vaala )",291,105,91,14,186,27,13,142,4
"91780 Neittävä   (Vaala )",106,49,38,11,57,12,7,36,2
"91790 Nuojua   (Vaala )",161,65,53,12,96,38,16,35,7
"91800 Tyrnävä   (Tyrnävä )",5879,2452,2105,347,3427,1989,465,815,158
"91900 Liminka Keskus   (Liminka )",6117,2633,2331,302,3484,1976,465,879,164
"91910 Tupos   (Liminka )",3269,1370,1253,117,1899,1349,313,158,79
"91930 Ala-Temmes   (Liminka )",465,192,169,23,273,100,26,134,13
"91950 Temmes   (Liminka )",666,284,229,55,382,132,47,188,15
"91980 Lumijoki   (Lumijoki )",2020,802,696,106,1218,603,136,419,60
"92100 Raahe Keskus   (Raahe )",4034,1689,1366,323,2345,436,288,1464,157
"92120 Ollinsaari-Mestauskallio   (Raahe )",3040,1350,1098,252,1690,551,230,735,174
"92130 Isoholmi-Antinkangas   (Raahe )",3222,1420,1231,189,1802,564,210,958,70
"92140 Pattijoki Keskus   (Raahe )",6278,2760,2430,330,3518,1609,483,1258,168
"92150 Kummatti-Junnilanmäki   (Raahe )",1335,512,379,133,823,170,113,435,105
"92160 Saloinen   (Raahe )",1780,742,635,107,1038,374,100,504,60
"92180 Lapaluoto   (Raahe )",145,57,43,14,88,6,8,67,7
"92210 Arkkukari   (Raahe )",941,346,298,48,595,316,81,168,30
"92220 Piehinki   (Raahe )",665,317,270,47,348,117,42,168,21
"92230 Mattilanperä   (Raahe )",239,115,104,11,124,53,20,47,4
"92240 Lasikangas   (Raahe )",303,139,125,14,164,68,9,74,13
"92260 Kopsa   (Raahe )",299,144,125,19,155,46,13,88,8
"92320 Siikajoki Keskus   (Siikajoki )",1055,429,367,62,626,255,79,266,26
"92330 Karinkanta   (Siikajoki )",219,101,90,11,118,40,10,65,3
"92350 Revonlahti   (Siikajoki )",792,327,278,49,465,219,64,147,35
"92400 Ruukki Keskus   (Siikajoki )",1714,699,578,121,1015,345,119,486,65
"92430 Paavola-Huumola   (Siikajoki )",999,385,332,53,614,223,73,293,25
"92440 Saarikoski   (Siikajoki )",36,23,..,..,13,..,..,..,..
"92450 Luohua   (Siikajoki )",348,127,110,17,221,107,18,85,11
"92470 Tuomioja   (Siikajoki )",261,116,105,11,145,65,7,63,10
"92500 Rantsila Keskus   (Siikalatva )",1532,612,541,71,920,290,92,499,39
"92520 Sipola   (Siikalatva )",71,29,..,..,42,8,5,28,1
"92530 Mankila   (Siikalatva )",174,77,69,8,97,30,11,51,5
"92600 Pulkkila Keskus   (Siikalatva )",1182,485,428,57,697,178,62,434,23
"92610 Vorna   (Siikalatva )",96,38,37,1,58,20,7,28,3
"92620 Piippola Keskus   (Siikalatva )",926,415,355,60,511,141,63,280,27
"92640 Leskelä   (Siikalatva )",192,97,77,20,95,14,8,70,3
"92650 Laakkola   (Siikalatva )",182,80,69,11,102,34,13,50,5
"92700 Kestilä   (Siikalatva )",1299,548,465,83,751,157,69,497,28
"92810 Pelsonsuo   (Vaala )",172,71,62,9,101,35,10,51,5
"92830 Veneheitto   (Vaala )",261,121,102,19,140,33,14,87,6
"92910 Tavastkenkä   (Pyhäntä )",285,128,104,24,157,48,20,82,7
"92920 Ahokylä   (Pyhäntä )",73,42,33,9,31,11,4,14,2
"92930 Pyhäntä   (Pyhäntä )",1216,485,422,63,731,283,74,334,40
"93100 Pudasjärvi Keskus   (Pudasjärvi )",5002,1884,1537,347,3118,841,304,1817,156
"93140 Kipinä   (Pudasjärvi )",475,183,136,47,292,90,37,145,20
"93160 Hetejärvi   (Pudasjärvi )",249,89,75,14,160,54,14,84,8
"93170 Yli-Kollaja   (Pudasjärvi )",110,33,30,3,77,25,9,35,8
"93180 Ikosenniemi   (Pudasjärvi )",26,6,..,..,20,..,..,..,..
"93187 Ala-Siurua   (Pudasjärvi )",140,59,50,9,81,17,7,49,8
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",117,47,34,13,70,9,4,51,6
"93195 Kokkokylä   (Pudasjärvi )",62,19,..,..,43,3,3,34,3
"93220 Livo   (Pudasjärvi )",98,37,30,7,61,15,6,38,2
"93225 Pärjänsuo   (Pudasjärvi )",240,90,69,21,150,59,16,70,5
"93240 Rytinki   (Pudasjärvi )",125,39,26,13,86,8,6,68,4
"93250 Sarajärvi   (Pudasjärvi )",246,79,57,22,167,31,16,111,9
"93270 Sotkajärvi   (Pudasjärvi )",466,214,170,44,252,60,33,144,15
"93277 Iinattijärvi   (Pudasjärvi )",155,66,47,19,89,20,8,55,6
"93280 Syöte   (Pudasjärvi )",237,102,79,23,135,36,18,70,11
"93290 Pintamo   (Pudasjärvi )",91,44,35,9,47,12,7,26,2
"93350 Jaurakkajärvi   (Pudasjärvi )",146,46,34,12,100,27,6,63,4
"93390 Puhoskylä   (Pudasjärvi )",214,80,62,18,134,13,13,98,10
"93400 Taivalkoski Keskus   (Taivalkoski )",3186,1272,1034,238,1914,526,233,1068,87
"93420 Jurmu   (Taivalkoski )",241,114,89,25,127,24,14,86,3
"93440 Loukusa   (Taivalkoski )",51,22,..,..,29,..,..,..,..
"93470 Inget   (Taivalkoski )",144,60,48,12,84,16,16,48,4
"93540 Tyrövaara   (Taivalkoski )",354,134,99,35,220,84,29,96,11
"93590 Vanhala   (Taivalkoski )",210,92,67,25,118,22,17,74,5
"93600 Kuusamo   (Kuusamo )",10048,4319,3681,638,5729,1484,637,3225,383
"93700 Kurkijärvi - Oijusluoma   (Kuusamo )",1563,680,567,113,883,214,93,524,52
"93800 Muojärvi   (Kuusamo )",2334,1021,877,144,1313,457,165,620,71
"93830 Rukatunturi   (Kuusamo )",882,470,414,56,412,173,55,157,27
"93900 Oulangan kansallispuisto   (Kuusamo )",758,273,212,61,485,96,35,324,30
"93999 Lososaari   (Kuusamo )",3,1,..,..,2,..,..,..,..
"94100 Kemi Keskus   (Kemi )",6455,2477,1888,589,3978,582,642,2530,224
"94200 Torvinen-Vainio   (Kemi )",2514,1030,822,208,1484,396,178,828,82
"94300 Pajusaari   (Kemi )",323,146,124,22,177,62,20,89,6
"94400 Keminmaa Keskus   (Keminmaa )",2756,1169,965,204,1587,392,188,929,78
"94430 Kaakamo   (Tornio )",982,448,383,65,534,221,57,237,19
"94450 Lassila-Jokisuu   (Keminmaa )",2439,1232,1078,154,1207,569,220,368,50
"94460 Ruottala   (Tornio )",174,70,60,10,104,24,5,72,3
"94500 Lautiosaari   (Keminmaa )",2158,962,779,183,1196,339,147,656,54
"94600 Ristikangas-Kivikko   (Kemi )",2834,1290,1130,160,1544,590,240,635,79
"94700 Takajärvi-Haukkari   (Kemi )",6171,2720,2154,566,3451,1064,488,1733,166
"94720 Peurasaari   (Kemi )",1035,552,468,84,483,152,63,245,23
"94800 Veitsiluoto   (Kemi )",.,.,.,.,.,.,.,.,.
"94830 Pikku Berliini-Hepola   (Kemi )",1798,676,463,213,1122,220,83,748,71
"94900 Ajos   (Kemi )",359,162,133,29,197,69,27,90,11
"95100 Kuivaniemi Keskus   (Ii )",1002,396,304,92,606,138,56,392,20
"95110 Kuivaniemi kk   (Ii )",313,137,105,32,176,36,22,116,2
"95130 Hyryoja   (Ii )",148,55,44,11,93,33,12,43,5
"95160 Oijärvi-Lamminperä   (Ii )",204,78,54,24,126,15,6,99,6
"95200 Simo Keskus   (Simo )",1340,532,443,89,808,196,69,513,30
"95210 Filpus   (Simo )",246,104,83,21,142,41,14,82,5
"95220 Simoniemi   (Simo )",328,133,109,24,195,63,19,105,8
"95225 Viantie   (Simo )",223,81,68,13,142,36,15,88,3
"95230 Maksniemi   (Simo )",800,344,280,64,456,146,49,249,12
"95255 Alaniemi   (Simo )",86,30,24,6,56,12,5,36,3
"95260 Tainionjoki   (Simo )",54,19,..,..,35,2,6,23,4
"95270 Yli-Kärppä-Tainionjoki   (Simo )",128,53,47,6,75,21,6,43,5
"95300 Tervola Keskus   (Tervola )",1783,710,587,123,1073,281,136,614,42
"95310 Liedakkala   (Keminmaa )",453,210,177,33,243,81,41,110,11
"95315 Törmä   (Keminmaa )",206,86,70,16,120,29,18,67,6
"95325 Paakkola   (Tervola )",164,79,65,14,85,19,11,53,2
"95330 Tervola   (Tervola )",513,221,166,55,292,77,32,161,22
"95340 Loue   (Tervola )",259,109,86,23,150,40,17,92,1
"95350 Peura   (Tervola )",20,7,..,..,13,..,..,..,..
"95355 Koivu-Peura   (Tervola )",274,98,72,26,176,33,17,116,10
"95365 Maula   (Keminmaa )",261,113,94,19,148,40,21,82,5
"95370 Itäkoski   (Keminmaa )",189,86,72,14,103,23,7,68,5
"95375 Yli-Paakkola   (Tervola )",114,48,39,9,66,25,9,31,1
"95400 Tornio Keskus   (Tornio )",2625,980,760,220,1645,167,279,1093,106
"95410 Kiviranta   (Tornio )",3198,1500,1226,274,1698,587,220,810,81
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",3873,1819,1433,386,2054,635,345,938,136
"95430 Suensaari   (Tornio )",1237,558,424,134,679,165,120,349,45
"95440 Kyläjoki   (Tornio )",944,417,364,53,527,215,78,212,22
"95450 Kirkonmäki   (Tornio )",3549,1817,1599,218,1732,862,306,492,72
"95460 Kantojärvi   (Tornio )",1066,481,409,72,585,255,81,223,26
"95470 Pirkkiö-Röyttä   (Tornio )",978,486,421,65,492,188,81,202,21
"95490 Terästehtaanalue   (Tornio )",.,.,.,.,.,.,.,.,.
"95500 Vojakkala-Yli-Liakka   (Tornio )",1140,556,485,71,584,210,82,271,21
"95520 Kukkola   (Tornio )",324,161,122,39,163,39,16,104,4
"95530 Karunki   (Tornio )",816,306,251,55,510,193,46,253,18
"95540 Korpikylä   (Tornio )",86,30,23,7,56,10,3,39,4
"95560 Aapajoki   (Tornio )",206,91,84,7,115,45,16,50,4
"95590 Arpela   (Tornio )",815,397,333,64,418,126,57,226,9
"95600 Ylitornio Keskus   (Ylitornio )",2110,900,740,160,1210,218,146,817,29
"95610 Kainuunkylä   (Ylitornio )",228,109,94,15,119,19,12,84,4
"95615 Pekanpää   (Ylitornio )",103,46,42,4,57,13,7,37,0
"95620 Aavasaksa   (Ylitornio )",425,183,148,35,242,50,23,150,19
"95630 Kuivakangas   (Ylitornio )",155,79,68,11,76,22,10,42,2
"95635 Kaulinranta   (Ylitornio )",229,92,74,18,137,29,9,93,6
"95640 Juoksenki   (Pello )",213,85,62,23,128,8,4,106,10
"95645 Turtola   (Pello )",260,112,89,23,148,28,12,102,6
"95655 Etelä-Portimojärvi   (Ylitornio )",131,54,45,9,77,18,12,41,6
"95660 Kantomaanpää   (Ylitornio )",174,70,53,17,104,14,10,80,0
"95670 Pessalompolo   (Ylitornio )",120,32,23,9,88,9,3,73,3
"95675 Meltosjärvi   (Ylitornio )",136,27,..,..,109,9,8,88,4
"95680 Lohijärvi   (Ylitornio )",56,13,..,..,43,2,0,39,2
"95690 Mellakoski   (Ylitornio )",187,76,60,16,111,26,7,72,6
"95700 Pello Keskus   (Pello )",2306,920,757,163,1386,250,100,973,63
"95710 Naamijoki   (Pello )",43,26,..,..,17,..,..,..,..
"95720 Jarhoinen   (Pello )",38,19,..,..,19,..,..,..,..
"95750 Orajärvi   (Pello )",117,40,33,7,77,12,5,59,1
"95760 Konttajärvi   (Pello )",104,33,31,2,71,10,5,54,2
"95770 Lankojärvi   (Pello )",186,66,52,14,120,25,7,85,3
"95780 Sirkkakoski   (Pello )",117,58,43,15,59,4,6,47,2
"95790 Lampsijärvi   (Pello )",85,35,26,9,50,9,3,36,2
"95800 Sieppijärvi-Taapajärvi   (Kolari )",475,179,142,37,296,54,29,193,20
"95830 Vaattojärvi   (Kolari )",167,78,62,16,89,24,7,52,6
"95840 Venejärvenkylä   (Kolari )",67,23,..,..,44,3,5,34,2
"95850 Ruokojärvi   (Kolari )",31,15,..,..,16,..,..,..,..
"95860 Pasmajärvi   (Kolari )",38,20,..,..,18,..,..,..,..
"95900 Kolari Keskus   (Kolari )",1828,816,672,144,1012,237,91,630,54
"95920 Saaripudas   (Kolari )",164,69,57,12,95,18,9,65,3
"95930 Äkäsjoensuu   (Kolari )",118,56,48,8,62,7,10,42,3
"95940 Tapojärvi   (Muonio )",49,23,..,..,26,..,..,..,..
"95950 Kihlanki-Tapojärvi   (Muonio )",51,22,..,..,29,..,..,..,..
"95970 Äkäslompolo   (Muonio )",554,322,281,41,232,107,28,70,27
"95980 Ylläsjärvi   (Kolari )",262,149,140,9,113,65,15,26,7
"95990 Kurtakko   (Kolari )",79,46,43,3,33,6,6,21,0
"96100 Rovaniemi Keskus   (Rovaniemi )",9922,4770,3977,793,5152,1002,1060,2836,254
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",4059,2068,1823,245,1991,1094,305,502,90
"96200 Sahanperä-Ratantaus   (Rovaniemi )",4978,2479,2050,429,2499,500,479,1378,142
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",5665,2802,2336,466,2863,736,1078,887,162
"96320 Teollisuuskylä   (Rovaniemi )",25,21,..,..,4,..,..,..,..
"96400 Pullinranta-Kiiruna   (Rovaniemi )",3511,1745,1514,231,1766,479,413,774,100
"96440 Ounasrinne   (Rovaniemi )",3227,1601,1217,384,1626,667,288,574,97
"96460 Pöykkölä   (Rovaniemi )",2739,1505,1344,161,1234,665,208,325,36
"96500 Korkalovaara   (Rovaniemi )",5731,2758,2192,566,2973,968,426,1391,188
"96600 Koskenkylä   (Rovaniemi )",1266,642,567,75,624,275,115,210,24
"96700 Niskanperä   (Rovaniemi )",776,400,353,47,376,196,66,101,13
"96800 Ylikylä-Patosaari   (Rovaniemi )",1759,866,735,131,893,484,129,233,47
"96900 Saarenkylä   (Rovaniemi )",7094,3414,3036,378,3680,1551,508,1507,114
"96910 Syväsenvaara   (Rovaniemi )",2902,1457,1287,170,1445,502,188,703,52
"96930 Napapiiri Rovaniemi   (Rovaniemi )",58,32,25,7,26,..,..,..,..
"96960 Someroharju   (Rovaniemi )",142,91,79,12,51,32,8,7,4
"97110 Rautionsaari   (Rovaniemi )",524,210,181,29,314,99,50,154,11
"97130 Hirvas   (Rovaniemi )",823,429,364,65,394,199,43,133,19
"97140 Muurola   (Rovaniemi )",1194,480,364,116,714,188,76,420,30
"97145 Totonvaara   (Rovaniemi )",9,0,0,0,9,..,..,..,..
"97160 Petäjäinen   (Rovaniemi )",121,64,45,19,57,15,6,35,1
"97170 Jaatila   (Rovaniemi )",172,80,62,18,92,24,14,45,9
"97220 Sinettä   (Rovaniemi )",834,408,337,71,426,176,63,169,18
"97240 Sonka   (Rovaniemi )",300,101,81,20,199,24,14,155,6
"97250 Raanujärvi   (Ylitornio )",200,74,57,17,126,20,11,89,6
"97280 Tapio   (Rovaniemi )",311,127,110,17,184,34,9,136,5
"97290 Marraskoski   (Rovaniemi )",110,45,37,8,65,17,6,38,4
"97310 Patokoski   (Rovaniemi )",152,59,45,14,93,17,8,64,4
"97320 Marrasjärvi   (Rovaniemi )",72,30,20,10,42,2,1,37,2
"97330 Rattosjärvi   (Pello )",51,22,..,..,29,..,..,..,..
"97335 Ruuhivaara   (Pello )",77,27,..,..,50,6,3,35,6
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",312,111,81,30,201,26,12,158,5
"97370 Unarin-Luusua   (Sodankylä )",53,21,..,..,32,3,2,23,4
"97380 Kukasranta   (Sodankylä )",29,11,..,..,18,..,..,..,..
"97390 Kierinki   (Sodankylä )",141,51,41,10,90,9,9,64,8
"97420 Lohiniva   (Kittilä )",414,173,134,39,241,45,18,169,9
"97430 Taapajärvi   (Kolari )",2,0,0,0,2,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",149,64,53,11,85,17,8,56,4
"97510 Vikajärvi   (Rovaniemi )",182,89,73,16,93,23,10,54,6
"97520 Nampa   (Rovaniemi )",41,18,..,..,23,..,..,..,..
"97530 Nampa-Yli-Nampa   (Rovaniemi )",88,33,24,9,55,7,3,45,0
"97540 Tiainen   (Rovaniemi )",83,33,25,8,50,3,2,40,5
"97580 Misi   (Rovaniemi )",80,33,25,8,47,3,3,37,4
"97590 Raajärvi   (Kemijärvi )",8,5,..,..,3,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",460,217,180,37,243,74,36,122,11
"97615 Tennirova   (Rovaniemi )",27,11,..,..,16,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",88,44,32,12,44,11,2,29,2
"97625 Vanttauskoski   (Rovaniemi )",325,116,84,32,209,38,17,148,6
"97630 Pekkala   (Rovaniemi )",108,42,27,15,66,13,2,45,6
"97635 Juuniemi   (Rovaniemi )",74,34,25,9,40,3,3,33,1
"97645 Juujärvi   (Kemijärvi )",110,33,26,7,77,1,0,73,3
"97650 Juotas   (Rovaniemi )",136,59,48,11,77,12,6,52,7
"97655 Autti   (Rovaniemi )",141,44,35,9,97,10,7,73,7
"97665 Pohjasperä   (Ranua )",175,70,58,12,105,12,5,83,5
"97670 Kivitaipale   (Rovaniemi )",267,119,97,22,148,57,10,73,8
"97675 Narkaus-Kämät   (Rovaniemi )",145,66,50,16,79,15,3,57,4
"97680 Saari-Kämä   (Rovaniemi )",86,41,30,11,45,21,3,17,4
"97685 Siika-Kämä   (Rovaniemi )",40,14,..,..,26,..,..,..,..
"97690 Sulaoja   (Rovaniemi )",115,59,45,14,56,14,10,32,0
"97700 Ranua Keskus   (Ranua )",3084,1186,973,213,1898,622,230,957,89
"97715 Raiskio   (Ranua )",177,70,55,15,107,10,11,78,8
"97720 Yli-Simo-Raiskio   (Ranua )",91,40,30,10,51,12,2,33,4
"97760 Saariharju   (Ranua )",141,58,42,16,83,24,9,42,8
"97765 Kuha-Impiö-Itäranua   (Ranua )",117,33,29,4,84,35,13,33,3
"97770 Petäjäjärvi   (Ranua )",15,8,..,..,7,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",102,34,28,6,68,30,5,26,7
"97785 Kelankylä   (Ranua )",65,31,23,8,34,4,2,26,2
"97810 Suorsa   (Posio )",18,6,..,..,12,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",69,23,..,..,46,13,8,24,1
"97820 Perä-Posio   (Posio )",105,30,20,10,75,7,7,60,1
"97840 Lehtiniemi   (Posio )",101,50,42,8,51,11,5,32,3
"97850 Ristilä   (Posio )",86,28,..,..,58,4,3,49,2
"97870 Jumisko   (Posio )",37,9,..,..,28,..,..,..,..
"97880 Nolimo-Jumisko   (Posio )",38,19,..,..,19,..,..,..,..
"97890 Karjalaisenniemi   (Posio )",238,117,98,19,121,32,16,69,4
"97895 Mourujärvi   (Posio )",101,49,37,12,52,7,4,39,2
"97900 Posio Keskus   (Posio )",1877,725,566,159,1152,177,97,843,35
"97920 Suonnankylä   (Posio )",102,43,33,10,59,14,8,33,4
"97925 Tolva   (Posio )",67,26,..,..,41,4,1,35,1
"97940 Lohiranta   (Posio )",87,39,29,10,48,6,7,35,0
"97950 Säikkä   (Posio )",13,5,..,..,8,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",103,45,31,14,58,7,4,47,0
"97965 Kynsilä   (Posio )",94,32,26,6,62,9,1,49,3
"97970 Sirniö   (Posio )",78,26,..,..,52,7,4,39,2
"97980 Anetjärvi   (Posio )",139,62,43,19,77,11,10,53,3
"97999 Köngäs   (Kittilä )",.,.,.,.,.,.,.,.,.
"98100 Kemijärvi Keskus   (Kemijärvi )",2646,977,798,179,1669,220,114,1275,60
"98120 Särkikangas   (Kemijärvi )",1763,693,527,166,1070,165,95,744,66
"98230 Luusua-Karsimus   (Kemijärvi )",195,71,56,15,124,6,4,109,5
"98310 Karvakko   (Kemijärvi )",559,235,189,46,324,78,19,219,8
"98350 Tapionniemi   (Kemijärvi )",144,58,47,11,86,10,5,69,2
"98360 Vuostimo   (Kemijärvi )",145,45,31,14,100,18,5,74,3
"98400 Isokylä-Ryti-Lehtola   (Kemijärvi )",647,312,259,53,335,90,40,190,15
"98420 Ryti-Lehtola   (Kemijärvi )",125,65,38,27,60,10,7,41,2
"98440 Kallaanvaara   (Kemijärvi )",823,350,294,56,473,125,47,284,17
"98450 Kostamo   (Kemijärvi )",288,127,96,31,161,34,15,107,5
"98500 Pelkosenniemi Keskus   (Pelkosenniemi )",498,208,149,59,290,45,14,218,13
"98510 Saunavaara   (Pelkosenniemi )",46,16,..,..,30,1,3,25,1
"98530 Pyhätunturi   (Pelkosenniemi )",222,132,116,16,90,20,6,60,4
"98550 Suvanto   (Pelkosenniemi )",24,10,..,..,14,..,..,..,..
