Postal code	Surface area (2013)	Surface area (2014)	Surface area (2015)	Surface area (2016)	Surface area (2017)
79600	225296624.0	229502508.0	229502508.0	229502508.0	229502508.0
79620	43158210.0	46002728.0	46002728.0	46002728.0	46002728.0
79630	49187161.0	50921978.0	50921978.0	50921978.0	50921978.0
79660	33868309.0	36235449.0	36235449.0	36235449.0	36235449.0
79680	69047972.0	65130357.0	65130357.0	65130357.0	65130357.0
79690	95776845.0	89105821.0	89105821.0	89105821.0	89105821.0
79700	584627752.0	586131019.0	586131019.0	586131019.0	582731682.0
79810	94575548.0	102456844.0	102456844.0	102456844.0	102456844.0
79820	50062657.0	50290215.0	50290215.0	50290215.0	50290215.0
79830	37896694.0	35473068.0	35473068.0	35473068.0	35473068.0
79850	989210.0	989210.0	989210.0	989210.0	989210.0
79860	121012544.0	129108724.0	128326756.0	128326756.0	128326756.0
79885	61005033.0	73564893.0	73564893.0	73564893.0	73564893.0
79895	108538159.0	102310560.0	102310560.0	102310560.0	102310560.0
79910	191530068.0	185261811.0	185261811.0	185261811.0	185261811.0
79940	109101941.0	111027269.0	111027269.0	111027269.0	111027269.0
80100	9604782.0	9758227.0	9758227.0	9748488.0	9748488.0
80110	5406346.0	5442261.0	5442261.0	5442261.0	5442261.0
80130	12355506.0	12617901.0	12617901.0	12617901.0	12617901.0
80140	24096972.0	24748084.0	24748084.0	24748084.0	25377815.0
80160	6298063.0	6390520.0	6390520.0	6390520.0	6390520.0
80170	5335382.0	5258962.0	5258962.0	5258962.0	5258962.0
80200	2094511.0	2111192.0	2111192.0	2111192.0	2094247.0
80210	61422.0	61422.0	61422.0	61422.0	78367.0
80220	16772041.0	17186095.0	17186095.0	17186095.0	17186095.0
80230	19467700.0	19065362.0	19065362.0	18963489.0	19193451.0
80260	14497590.0	14057879.0	14057879.0	14331662.0	14128423.0
80330	38184864.0	38385141.0	38385141.0	38484699.0	38484699.0
80400	119314493.0	121088969.0	121088969.0	121088969.0	121233486.0
80510	135750372.0	121898184.0	121898184.0	121985899.0	95061869.0
80710	63436524.0	64063059.0	64063059.0	61846488.0	62942279.0
80770	23211425.0	24049988.0	24049988.0	24049988.0	24049988.0
80780	13567057.0	13267210.0	13267210.0	13267210.0	13528966.0
80790	4639905.0	6023736.0	6023736.0	6023736.0	6023736.0
80850	28094492.0	28944355.0	28944355.0	27912703.0	27912703.0
80910	117869459.0	120498451.0	120498451.0	123733012.0	123706291.0
81100	154892328.0	166084830.0	166084830.0	164505530.0	192184326.0
81120	62626578.0	64124142.0	64124142.0	64124142.0	65773247.0
81160	219809596.0	209186326.0	209186326.0	208981442.0	207167702.0
81200	318906395.0	322694555.0	322694555.0	324599776.0	324599776.0
81210	7185704.0	6968686.0	6968686.0	6968686.0	6968686.0
81220	67166308.0	68239245.0	68239245.0	68239245.0	66403468.0
81230	45678641.0	45758245.0	45758245.0	45758245.0	46229957.0
81235	84951479.0	86053971.0	86053971.0	84654626.0	84654626.0
81260	102754010.0	103605521.0	103605521.0	103484485.0	103484485.0
81270	18137150.0	19204849.0	19204849.0	17968469.0	17968469.0
81280	224012372.0	216579176.0	216579176.0	217815557.0	217815557.0
81290	38785853.0	38565479.0	38565479.0	38565479.0	38565479.0
81295	98751201.0	97105348.0	97105348.0	97105348.0	97105348.0
81320	36947334.0	32892139.0	32892139.0	32892139.0	32892139.0
81330	71541682.0	75516220.0	75516220.0	75516220.0	75516220.0
81350	167033975.0	166491657.0	166491657.0	166491657.0	166491657.0
81360	93705429.0	94127526.0	94127526.0	94127526.0	94127526.0
81390	68462066.0	75520011.0	75520011.0	75520011.0	75520011.0
81420	122133197.0	108728334.0	108728334.0	108728334.0	108728334.0
81430	326970612.0	283853608.0	282008997.0	282008997.0	282008997.0
81450	137663246.0	140166214.0	140166214.0	140166214.0	140166214.0
81460	155225457.0	152453574.0	152453574.0	152453574.0	152453574.0
81470	518401872.0	545686124.0	545686124.0	545686005.0	545686005.0
81560	83111788.0	82696617.0	79921484.0	79921484.0	79208957.0
81570	102875902.0	104147175.0	109572535.0	109572535.0	110285062.0
81590	117924831.0	114859398.0	111565175.0	111565175.0	111565175.0
81650	744754930.0	834409283.0	848810450.0	848810448.0	848810448.0
81660	13394772.0	13394772.0	13394772.0	13394772.0	13394772.0
81700	637715907.0	633093702.0	631597610.0	631597610.0	631597610.0
81720	171699469.0	173169782.0	172487632.0	172487632.0	172487632.0
81750	398279002.0	406488198.0	396753879.0	396753879.0	396753879.0
81810	70919510.0	73565760.0	73565760.0	73565760.0	73565760.0
81820	246133016.0	247891109.0	247891109.0	247891109.0	247891109.0
81850	93218516.0	93797513.0	93797513.0	93797513.0	93797513.0
81860	429123890.0	422043430.0	417487823.0	417487823.0	417487823.0
81950	69375436.0	70900171.0	70900171.0	70900171.0	70900171.0
81970	615297745.0	625064376.0	625064376.0	625064376.0	625064376.0
82110	81375980.0	85988833.0	85988833.0	88372316.0	88372316.0
82120	107175512.0	110059158.0	110059158.0	110059158.0	110059158.0
82140	208106932.0	209877612.0	209877612.0	209877612.0	209877612.0
82160	80303115.0	83091418.0	83091418.0	83091418.0	83091418.0
82170	42497062.0	41126189.0	41126189.0	41126189.0	41126189.0
82180	36989164.0	37891339.0	37891339.0	37891339.0	37891339.0
82200	206246117.0	202800562.0	202800562.0	202732296.0	202732296.0
82210	26433031.0	26483867.0	26483867.0	27059175.0	27059175.0
82220	96157774.0	97649348.0	97649348.0	95910097.0	95910097.0
82290	156952048.0	160113404.0	160113404.0	160113404.0	160113404.0
82300	154496046.0	155834318.0	155834318.0	155834318.0	155834318.0
82310	179417105.0	183994072.0	183994072.0	183994072.0	183994072.0
82335	206809160.0	207253592.0	207253592.0	207253592.0	207253592.0
82350	73255939.0	74189797.0	74189797.0	74189797.0	74189797.0
82360	135673791.0	138623221.0	138623221.0	138623221.0	138623221.0
82380	144570501.0	147990448.0	147990448.0	147990448.0	147990448.0
82395	42296357.0	43789170.0	43789170.0	43789170.0	43789170.0
82430	283711964.0	280795012.0	280795012.0	280795012.0	280795012.0
82460	33381431.0	35078792.0	35078792.0	35078792.0	35078792.0
82490	100247765.0	98349133.0	98349133.0	98349133.0	98349133.0
82500	316870293.0	313640488.0	313640488.0	313640464.0	313640464.0
82510	45936668.0	46693866.0	46693866.0	46693866.0	46693866.0
82580	119803599.0	118459170.0	118459170.0	118459170.0	118459170.0
82590	74747127.0	83659284.0	83659284.0	83659284.0	83659284.0
82600	397982794.0	392453405.0	392453405.0	392453405.0	392453405.0
82655	68051531.0	69708946.0	69708946.0	69708946.0	69708946.0
82660	27008170.0	29870787.0	29870787.0	29870787.0	29870787.0
82670	49628632.0	45811045.0	45811045.0	45811045.0	45811045.0
82675	11372103.0	12490626.0	12490626.0	12490518.0	12490518.0
82685	79902316.0	82423506.0	82423506.0	82423506.0	82423506.0
82710	128365798.0	132960235.0	132960235.0	132960235.0	132960235.0
82730	129320440.0	128758177.0	128758177.0	128758177.0	128758177.0
82750	88100607.0	90965667.0	90965667.0	90965667.0	90965667.0
82760	59435494.0	65126126.0	65126126.0	65126126.0	65126126.0
82770	52187466.0	49741179.0	49741179.0	49741179.0	49741179.0
82815	68909636.0	68909636.0	68909636.0	68909636.0	68909636.0
82820	109866327.0	115009882.0	115009882.0	115009882.0	115009882.0
82830	51835451.0	50577309.0	50577309.0	50577309.0	50577309.0
82840	52223031.0	49544927.0	49544927.0	49544927.0	49544927.0
82850	34011985.0	32893170.0	32893170.0	32893170.0	32893170.0
82865	49070431.0	49628050.0	49628050.0	49628050.0	49628050.0
82870	48398991.0	47054575.0	47054575.0	47054575.0	47054575.0
82880	32568613.0	31265868.0	31265868.0	31265868.0	31265868.0
82900	693224966.0	695986131.0	695986131.0	695986131.0	695986131.0
82915	92975581.0	92515306.0	92515306.0	92515306.0	92515306.0
82960	349261854.0	318077760.0	318077760.0	318077760.0	318077760.0
82967	384626798.0	366597416.0	366597416.0	366597414.0	366597414.0
82980	161964204.0	159106009.0	159106009.0	159106003.0	159106003.0
83100	333118127.0	334199679.0	334199679.0	334199679.0	334199679.0
83130	25858754.0	26512235.0	25462718.0	25462718.0	25462718.0
83140	20901967.0	19431088.0	19431088.0	19431088.0	19431088.0
83150	56164740.0	56102565.0	56102565.0	57321349.0	57321349.0
83160	146902734.0	149660179.0	149660179.0	148441395.0	148441395.0
83320	8211945.0	7992374.0	8234562.0	8234562.0	8234562.0
83330	127984292.0	124709707.0	125009298.0	125009298.0	125009298.0
83340	12606710.0	12857636.0	12644386.0	12644386.0	12421131.0
83400	130663273.0	129612959.0	129863936.0	129863936.0	130087191.0
83430	67984991.0	69651639.0	72137695.0	72137695.0	72113521.0
83450	46623325.0	46988581.0	45326071.0	45326071.0	45336934.0
83460	25360460.0	25994471.0	25994471.0	25994471.0	25994471.0
83480	45529323.0	44435993.0	44646678.0	44646678.0	44646678.0
83500	406990140.0	407609225.0	408003971.0	408025301.0	408025301.0
83550	33471367.0	34127668.0	34304204.0	34304204.0	34304204.0
83630	53873480.0	50697025.0	50697025.0	50675694.0	50675694.0
83660	103458255.0	103835840.0	103835840.0	103835840.0	103835840.0
83700	383437899.0	379447507.0	379447507.0	379869733.0	380264613.0
83720	44750365.0	46781482.0	46781482.0	46725622.0	46725622.0
83750	83792351.0	85966130.0	85612594.0	85158512.0	85171823.0
83760	13307231.0	14108871.0	14108871.0	14108871.0	14108871.0
83780	49513115.0	50158938.0	50158938.0	50158938.0	50158938.0
83825	107470661.0	105962376.0	105962376.0	105962376.0	104604516.0
83830	83727390.0	82768679.0	82768679.0	82768679.0	82768679.0
83835	73927208.0	75460968.0	75460968.0	75460968.0	75460968.0
83840	36453056.0	35648944.0	35648944.0	35648944.0	35648944.0
83855	86157282.0	93605808.0	93605808.0	93605808.0	95073729.0
83870	166746759.0	166559192.0	166559192.0	166559192.0	164696390.0
83880	195049058.0	194043650.0	194043650.0	194043650.0	194043650.0
83900	891747492.0	916490382.0	916490382.0	916490382.0	956881938.0
83910	127379941.0	123269508.0	123269508.0	123269508.0	121387114.0
83915	981144.0	872128.0	872128.0	872128.0	872128.0
83940	175324730.0	179053466.0	179053466.0	179053466.0	180355176.0
83950	189817824.0	194508136.0	194508136.0	194508136.0	193075864.0
83960	224347861.0	226668072.0	226668072.0	226668072.0	227290950.0
83985	111059.0	111059.0	111059.0	111059.0	111059.0
84100	250050328.0	252257959.0	252257959.0	252257959.0	252257959.0
84460	103207120.0	101304685.0	101304685.0	101304685.0	101304685.0
84540	43088962.0	45161299.0	45161299.0	45161299.0	45161299.0
84650	81806530.0	83726871.0	83726871.0	83726871.0	83726871.0
84770	5013500.0	5206327.0	5206327.0	5206327.0	5206327.0
84880	101534597.0	101386155.0	101386155.0	101386155.0	101386155.0
85100	632289731.0	640168449.0	640168449.0	196592481.0	196592481.0
85120	75467027.0	74052020.0	74052020.0	74052020.0	74052020.0
85140	116765853.0	116291746.0	116291746.0	116291746.0	116291746.0
85150	75403915.0	78225918.0	78225918.0	78225918.0	78225918.0
85160	128207405.0	127477769.0	127477769.0	127477769.0	127477769.0
85180	195978126.0	187350158.0	187350158.0	51231107.0	51231107.0
85200	156710490.0	156532167.0	156532167.0	156532167.0	156532167.0
85210	45750215.0	44349698.0	44349698.0	44349698.0	44349698.0
85230	64505805.0	64022615.0	64022615.0	64022615.0	64022615.0
85310	84709458.0	84155557.0	84155557.0	84155557.0	82382197.0
85320	44043125.0	43563904.0	43563904.0	43563904.0	49247291.0
85340	45739832.0	47428648.0	47428648.0	47428648.0	46982238.0
85410	104967470.0	105886553.0	105886553.0	105886553.0	109527328.0
85430	54295921.0	55266838.0	55266838.0	55266838.0	55729521.0
85450	69439764.0	68190692.0	68190692.0	68190692.0	68805808.0
85470	268637517.0	269617301.0	269617301.0	269617301.0	267079430.0
85500	178873633.0	179143216.0	179143216.0	179143216.0	178065417.0
85540	44184750.0	45073080.0	45073080.0	45073080.0	45073080.0
85560	83229432.0	83059229.0	83059229.0	83059229.0	83059229.0
85580	115036853.0	112629360.0	112629360.0	112629360.0	108850566.0
85620	79325000.0	81847703.0	81847703.0	81847703.0	81847703.0
85630	25604726.0	25402796.0	25402796.0	25402796.0	25402796.0
85640	57350842.0	56717131.0	56717131.0	56717131.0	56717131.0
85660	36223237.0	35427122.0	35427122.0	35427122.0	35427122.0
85710	148439436.0	142049803.0	142049803.0	142049803.0	139732949.0
85730	54278224.0	53933372.0	53933372.0	53933372.0	52755175.0
85800	307362653.0	305820561.0	305820561.0	305820561.0	302435834.0
85820	129462112.0	126367565.0	126367565.0	126367565.0	124820701.0
85840	153518469.0	164777756.0	164777756.0	164777756.0	182863266.0
85900	183919899.0	189496764.0	189496764.0	189496764.0	195064135.0
85930	197216860.0	158722457.0	158722457.0	158722457.0	164457925.0
85940	124441136.0	124404695.0	124404695.0	124404695.0	114579569.0
85980	88972130.0	90734677.0	90734677.0	90734677.0	91927451.0
86100	327580836.0	290844533.0	290844533.0	241264558.0	241264558.0
86110	380647554.0	403870084.0	403870084.0	39328815.0	39328815.0
86160	52218175.0	51486145.0	51486145.0	51486145.0	51486145.0
86170	671129135.0	636475307.0	636475307.0	96988964.0	96988964.0
86210	33171078.0	32937479.0	32937479.0	32937479.0	32937479.0
86220	100517361.0	102611473.0	102611473.0	102611473.0	102611473.0
86230	88039861.0	92015855.0	92015855.0	92015855.0	92015855.0
86240	67393686.0	59705571.0	59705571.0	59705571.0	59705571.0
86300	356970206.0	358671046.0	358671046.0	358671046.0	358671046.0
86350	52910086.0	51759867.0	51759867.0	51759867.0	51759867.0
86360	55932921.0	55569720.0	55569720.0	55569720.0	55569720.0
86400	341809536.0	345269925.0	345269925.0	345269925.0	345269925.0
86440	19605223.0	20356381.0	20356381.0	20356381.0	20356381.0
86460	116634025.0	112568656.0	112568656.0	112568656.0	112568656.0
86470	80085623.0	79529473.0	79529473.0	79529473.0	79529473.0
86480	45435313.0	47118102.0	47118102.0	47118102.0	47118102.0
86510	112357574.0	108408905.0	108408905.0	108408905.0	108408905.0
86530	82666522.0	80916966.0	80916966.0	80916966.0	80916966.0
86550	62912880.0	63622424.0	63622424.0	63622424.0	63622424.0
86600	540038928.0	546587540.0	546587540.0	546587540.0	546587540.0
86650	129850649.0	129121589.0	129121589.0	129121589.0	128681281.0
86680	67145714.0	64981838.0	64981838.0	64981838.0	64981838.0
86690	111091343.0	113838107.0	113838107.0	113838107.0	113838107.0
86710	815342807.0	817600509.0	817600509.0	817600509.0	828063517.0
86790	8048866.0	10848471.0	10848471.0	10848471.0	5046634.0
86800	794962889.0	784056452.0	783987114.0	783987114.0	774449535.0
86810	8813778.0	8160009.0	8160009.0	8160009.0	8160009.0
86850	291214321.0	279988294.0	279988294.0	279988294.0	285331356.0
86870	144180613.0	140849139.0	140849139.0	140849139.0	139087792.0
86900	12509285.0	12167050.0	12167049.0	12167049.0	12167049.0
86980	82359106.0	84786380.0	85702999.0	85702999.0	87119651.0
87100	10992564.0	11047638.0	11432126.0	11432126.0	11432126.0
87150	1939352.0	1935962.0	1935962.0	1935962.0	1935962.0
87200	4267149.0	4347887.0	4347887.0	4347887.0	4347887.0
87250	29113449.0	28884158.0	28884158.0	28884158.0	28884158.0
87300	1070745.0	1086277.0	1086277.0	1086277.0	1086277.0
87400	2475365.0	2538589.0	2538589.0	2538589.0	2538589.0
87500	23769204.0	23593422.0	23689038.0	23689038.0	23689038.0
87700	12081534.0	12103185.0	12103185.0	12103185.0	12103185.0
87800	540460539.0	530069561.0	530833705.0	530833705.0	530833705.0
87830	11238703.0	11367637.0	9716279.0	9716279.0	9716279.0
87850	24005054.0	23910949.0	25453078.0	25453078.0	25453078.0
87900	736313657.0	735567183.0	734707374.0	734707374.0	734707374.0
87910	16643524.0	16817262.0	16907961.0	16907961.0	16907961.0
87930	31481785.0	33456619.0	33090712.0	33090712.0	33090712.0
87950	66092238.0	67116924.0	67116924.0	67116924.0	67116924.0
87970	81621480.0	80481060.0	80481060.0	80481060.0	80481060.0
88120	225742062.0	239237511.0	239237511.0	239237511.0	239237511.0
88200	330819445.0	330980978.0	330980978.0	330980978.0	330980978.0
88270	414270079.0	423806275.0	423806275.0	423806275.0	423806275.0
88300	537072949.0	529663498.0	529663498.0	529663498.0	529663498.0
88310	102873083.0	100768861.0	100768861.0	100768861.0	100768861.0
88340	272336485.0	280268616.0	280268616.0	280268616.0	280268616.0
88350	135399354.0	131242356.0	131242356.0	131242356.0	131242356.0
88380	89407650.0	90879381.0	90879381.0	90879381.0	90879381.0
88400	851950597.0	849380567.0	846648221.0	846648221.0	846648221.0
88440	18622576.0	18892468.0	18892468.0	18892468.0	18892468.0
88460	131487095.0	148853315.0	148853315.0	148853315.0	148853315.0
88470	76519491.0	76588303.0	76588303.0	76588303.0	76588303.0
88490	90049293.0	90219197.0	90219197.0	90219197.0	90219197.0
88530	93474957.0	96224220.0	96224219.0	96224219.0	96224219.0
88600	1494409992.0	1490434289.0	1490434289.0	1490434289.0	1490434289.0
88610	197625132.0	198769237.0	198769237.0	198769237.0	198769237.0
88615	190618.0	190618.0	190618.0	190618.0	190618.0
88620	212921569.0	213996930.0	213996930.0	213996930.0	213996930.0
88640	29815041.0	31864825.0	31864825.0	31864825.0	31864825.0
88670	120839201.0	120543026.0	120543026.0	120543026.0	120543026.0
88690	164731763.0	163335731.0	163335731.0	163335731.0	163335731.0
88730	267024766.0	275546833.0	275546833.0	275546833.0	275546833.0
88740	174468265.0	201233283.0	201233283.0	201233283.0	201233283.0
88760	251072285.0	254152927.0	254152927.0	254152927.0	254152927.0
88820	4778395.0	4778395.0	4778395.0	4778395.0	4778395.0
88900	4096279083.0	4084482743.0	4084482743.0	4084482743.0	4084482743.0
88930	703533985.0	726155666.0	726155666.0	726155686.0	726155686.0
88940	60495058.0	75618822.0	75618822.0	75618822.0	75618822.0
89110	153546155.0	156288051.0	156288051.0	156288051.0	156288051.0
89140	91643327.0	91116641.0	91116641.0	91116641.0	91116641.0
89200	1777501190.0	1781785359.0	1785856265.0	1785856265.0	1779412407.0
89210	335815349.0	279846124.0	279846124.0	279846124.0	279846124.0
89320	152238871.0	155850797.0	154428137.0	154428137.0	154428137.0
89330	200630644.0	190740401.0	190740401.0	190740401.0	190740401.0
89400	1092137079.0	1084834334.0	1095300716.0	1095300716.0	1108393068.0
89430	60489383.0	50638836.0	50638836.0	50638836.0	32404725.0
89440	101310035.0	81890767.0	83168520.0	80657661.0	66638813.0
89540	261640495.0	258640031.0	258640031.0	258640031.0	258640031.0
89560	153160349.0	147193063.0	147193063.0	147193063.0	147193063.0
89600	1438879020.0	1455696735.0	1457455677.0	1456015532.0	1471271471.0
89610	25089510.0	26433591.0	26433591.0	26433591.0	26433591.0
89640	55424037.0	60560223.0	53373631.0	53373631.0	60166055.0
89660	208687331.0	210952379.0	203958859.0	203958859.0	221133737.0
89670	415120613.0	418962894.0	418962894.0	418962894.0	408552244.0
89680	174607564.0	174022669.0	174022669.0	174022669.0	172814553.0
89730	100768205.0	96322549.0	96322549.0	96322549.0	96322549.0
89740	161001893.0	113381615.0	113381615.0	113381615.0	113381615.0
89760	293700258.0	306052138.0	306052138.0	306052138.0	306052138.0
89770	193296797.0	175667356.0	178395622.0	178852781.0	178852781.0
89780	120077929.0	124696311.0	124696311.0	124696311.0	124696311.0
89800	1238917022.0	1218005831.0	1218005831.0	1221956835.0	1219956826.0
89830	45801049.0	50381154.0	50381154.0	50381154.0	50381154.0
89840	406748653.0	434712623.0	434712623.0	434712623.0	434712623.0
89920	971232376.0	935819953.0	933091688.0	933091684.0	933091684.0
90100	3583213.0	2564034.0	2564034.0	1681017.0	1681017.0
90120	3404963.0	2983010.0	2983010.0	2408987.0	2408987.0
90130	2230272.0	2250922.0	2250922.0	2235693.0	2235693.0
90140	1535998.0	1579474.0	1579474.0	1579474.0	1579474.0
90150	2931583.0	2898666.0	2898666.0	2898666.0	2898666.0
90220	1011031.0	1054338.0	1054338.0	1054338.0	1054338.0
90230	4025553.0	4015462.0	4015462.0	4015462.0	4015462.0
90240	9389947.0	9327970.0	9327970.0	9327970.0	9327970.0
90250	3630220.0	3541909.0	3541909.0	3541909.0	3541909.0
90310	83025838.0	82072655.0	82072655.0	82072655.0	83156034.0
90400	17077223.0	11881899.0	11881899.0	4394876.0	13726957.0
90410	16089513.0	13116712.0	13534334.0	9991789.0	10072272.0
90420	9923137.0	10093358.0	9906836.0	9906836.0	
90440	39302802.0	39492055.0	39260954.0	37279976.0	39051845.0
90450	50832443.0	49818171.0	49818171.0	49818171.0	47127554.0
90460	152383830.0	92831173.0	92831173.0	52635838.0	52635838.0
90470	129782345.0	125736130.0	125736130.0	28537347.0	28537347.0
90480	1893749354.0	1897552064.0	1897552064.0	200246235.0	200246235.0
90500	2393921.0	2271622.0	2271622.0	1933174.0	1897809.0
90510	15735797.0	16145729.0	16145729.0	4157052.0	4192418.0
90520	27027899.0	8127569.0	8127569.0	3718174.0	3718174.0
90530	2199694.0	2283165.0	2283165.0	2283165.0	2283165.0
90540	26952336.0	27731601.0	27732290.0	27732290.0	27732290.0
90550	2275131.0	2278435.0	2278435.0	2278435.0	2278435.0
90560	1618570.0	1579501.0	1579501.0	1579501.0	1579501.0
90570	5530407.0	5600379.0	5599690.0	5599690.0	5599690.0
90580	3967340.0	3760162.0	3760162.0	3441479.0	3441479.0
90590		1016401.0	1016401.0	1016401.0	1016401.0
90620	16072841.0	15669580.0	15711925.0	15711925.0	15711925.0
90630	29760280.0	28724525.0	28765920.0	28765920.0	28765920.0
90650	8511551.0	8431693.0	8431693.0	8431693.0	8431693.0
90660	145213383.0	144669920.0	144669920.0	144669920.0	144669920.0
90670	91426306.0	23535029.0	23444743.0	23444743.0	23444743.0
90800	60360539.0	23708322.0	23708322.0	10331389.0	10331389.0
90810	90824591.0	40432393.0	40432393.0	18507869.0	18507869.0
90820	304969444.0	301351005.0	301351005.0	64897636.0	64897636.0
90830	60225920.0	53633166.0	53633166.0	43713629.0	43713629.0
90840	116586039.0	117739785.0	117739785.0	117739785.0	117739785.0
90850	35437295.0	35641953.0	35641953.0	10981527.0	10981527.0
90860	39738484.0	36547454.0	36547454.0	30959534.0	30959534.0
90900	346877289.0	352545898.0	352545898.0	352545898.0	352545898.0
90910	69448000.0	69844488.0	69844488.0	69844488.0	69844488.0
90940	43986013.0	43858661.0	43865208.0	43865208.0	43865208.0
91100	744983292.0	756172559.0	758367076.0	131600903.0	131600903.0
91110	58974659.0	57956753.0	57279867.0	57279867.0	57279867.0
91140	351196530.0	308651671.0	318200630.0	244559827.0	244559827.0
91150	191036307.0	192793963.0	194022330.0	194022330.0	194022330.0
91200	359827368.0	367707640.0	382928772.0	382928772.0	382928772.0
91210	67060273.0	67389725.0	68359171.0	68359171.0	68359171.0
91240	274296965.0	278947325.0	268169512.0	268169512.0	268169512.0
91260	161486248.0	171429960.0	171309850.0	171309850.0	171309850.0
91300	1015178997.0	1007293613.0	1007293613.0	1007293613.0	1007858061.0
91310	190152634.0	216365263.0	216365263.0	216365263.0	216365263.0
91410	21829708.0	21851669.0	21851669.0	21851669.0	21851669.0
91430	2946747.0	3688891.0	3688891.0	3688891.0	3688891.0
91500	577807628.0	576872854.0	576872854.0	576872854.0	576511801.0
91510	29539733.0	29508241.0	29508241.0	29508241.0	29508241.0
91560	90319303.0	88991078.0	88991078.0	88991078.0	88991078.0
91600	530244995.0	532345952.0	532345952.0	532345952.0	532142556.0
91620	371377162.0	381597633.0	378171000.0	378171000.0	378171000.0
91630	435077131.0	435055827.0	435816960.0	435816960.0	435816960.0
91640	262192461.0	257387426.0	260814058.0	260814058.0	260814058.0
91660	119026680.0	116010801.0	116010801.0	116010801.0	116010801.0
91670	299571730.0	29957173.0	29957173.0	29957173.0	29957173.0
91700	211604934.0	211080510.0	211080510.0	211080510.0	211080510.0
91710	6675433.0	6222861.0	6222861.0	6222861.0	6222861.0
91720	284615725.0	268195587.0	268195587.0	268195587.0	268195587.0
91730	86823468.0	89489101.0	89489101.0	89489101.0	89489101.0
91740	163723936.0	158836654.0	158836654.0	158836654.0	158836654.0
91750	129188697.0	126999058.0	126999058.0	126999058.0	126999058.0
91760	232421267.0	244469861.0	244469861.0	244469861.0	244469861.0
91780	67522878.0	64453656.0	64453656.0	64453656.0	64453656.0
91790	33450208.0	33248701.0	33248701.0	33248701.0	33248701.0
91800	537571948.0	544327832.0	544327832.0	544327832.0	544655132.0
91900	219681327.0	218788843.0	218788843.0	215363335.0	215363335.0
91910	56407583.0	51257712.0	51257712.0	43058381.0	43060721.0
91930	33418603.0	34219485.0	34219485.0	34219485.0	34219485.0
91950	156715289.0	155819773.0	155819773.0	155819773.0	155819773.0
91980	312278309.0	245378664.0	245378664.0	173807586.0	173807586.0
92100	243335803.0	244132420.0	244132420.0	9315435.0	9315435.0
92120	9865868.0	9906391.0	9906391.0	9906391.0	9906391.0
92130	2611333.0	2646167.0	2646167.0	2646167.0	2646167.0
92140	295465507.0	248819014.0	248819014.0	189256861.0	189256861.0
92150	3122642.0	3023098.0	3023098.0	3023098.0	3023098.0
92160	40783760.0	37952608.0	37952608.0	33154769.0	33154769.0
92180	168227504.0	169334264.0	169334264.0	1288915.0	1288915.0
92210	77946981.0	47997970.0	47997970.0	26702151.0	26702151.0
92220	134380496.0	120800367.0	120800367.0	100083865.0	100083865.0
92230	32114081.0	31542252.0	31542252.0	31565129.0	31565129.0
92240	27892647.0	28167001.0	28167001.0	28167001.0	28167001.0
92260	129052605.0	126991062.0	126991062.0	126991062.0	126991062.0
92320	655283832.0	618709851.0	618709851.0	146680589.0	146680589.0
92330	167766608.0	130794975.0	130794975.0	87174137.0	87174137.0
92350	177904006.0	176193391.0	176193391.0	176193391.0	176193391.0
92400	117127439.0	114518810.0	114518810.0	114518810.0	114518810.0
92430	220854802.0	223703128.0	223703128.0	223703128.0	223703128.0
92440	13218034.0	12682168.0	12682168.0	12682168.0	12682168.0
92450	127185769.0	131125151.0	131125151.0	131125151.0	131125151.0
92470	126009829.0	127017908.0	127017908.0	127017908.0	127017908.0
92500	620505251.0	630781134.0	630781134.0	630781134.0	630781134.0
92520	52368750.0	54923323.0	54923323.0	54923323.0	54923323.0
92530	43820908.0	43457751.0	43457751.0	43457751.0	43457751.0
92600	294177300.0	292858657.0	292858657.0	292858657.0	292858657.0
92610	44499533.0	44736233.0	44736233.0	44736233.0	44736233.0
92620	345991201.0	357911421.0	357911421.0	357911421.0	357761571.0
92640	82068855.0	79196445.0	79196445.0	79196445.0	79196445.0
92650	67550906.0	65221564.0	65221564.0	65221564.0	65221564.0
92700	684285137.0	701492015.0	701492015.0	701492015.0	701492015.0
92810	104322841.0	115053190.0	115053189.0	115053189.0	115053189.0
92830	217703051.0	217703051.0	217703051.0	217703051.0	217703051.0
92910	268714720.0	273002721.0	273002721.0	273002721.0	273002721.0
92920	185489316.0	183170700.0	183170700.0	183170700.0	183170700.0
92930	304651480.0	309318481.0	309318481.0	309318481.0	309318481.0
93100	910509084.0	908099876.0	907953696.0	907953696.0	907953696.0
93140	454218193.0	468947026.0	468947026.0	468947026.0	468947026.0
93160	531300751.0	507980298.0	507980298.0	507980298.0	507980298.0
93170	191755892.0	201257310.0	201257310.0	201257310.0	201257310.0
93180	73664164.0	73664164.0	73664164.0	73664164.0	73664164.0
93187	221972702.0	212603724.0	212603724.0	212603724.0	212603724.0
93190	384313477.0	353812407.0	353812407.0	353812407.0	353812407.0
93195	38689713.0	37872325.0	37872325.0	37872325.0	37872325.0
93220	205181330.0	218799560.0	218799560.0	218799560.0	218799560.0
93225	275967441.0	278107734.0	276340959.0	276340959.0	276340959.0
93240	154268158.0	152310005.0	156213059.0	156213059.0	156213059.0
93250	634420868.0	611762980.0	611762980.0	611762980.0	611762980.0
