Postal code	Free-time residences	Buildings, total	Other buildings	Residential buildings	Dwellings	Average floor area	Dwellings in small houses	Dwellings in blocks of flats	Aged 18 or over, total	Basic level studies	With education, total	Matriculation examination	Vocational diploma	Academic degree - Lower level university degree	Academic degree - Higher level university degree	Inhabitants, total, 2017	Inhabitants aged 18-64, 2017	Employment rate %, 2017	Unemployment rate %, 2017	Economic dependency ratio, 2017	Inhabitants, total	Females	Males	Average age of inhabitants	Households, total	Average size of households	Occupancy rate	Young single persons	Young couples without children	Households with children	Households with small children	Households with children under school age	Households with school-age children	Households with teenagers	Adult households	Pensioner households	Households living in owner-occupied dwellings	Households living in rented dwellings	Households living in other dwellings	Area	Density	Surface area	0-15 years	16-34 years	35-64 years	65 years or over
03300	244.0	1075.0	86.0	989.0	973.0	115.6	970.0	3.0	1754.0	422.0	1332.0	109.0	843.0	230.0	150.0	2376.0	1382.0	82.2	6.4	108.0	2377.0	1138.0	1239.0	39.0	911.0	2.6	44.6	8.0	18.0	305.0	63.0	137.0	153.0	142.0	363.0	256.0	865.0	25.0	21.0	 Otalampi   (Vihti )	3.083008639259468e-05	3.083008639259468e-05	557.0	360.0	1088.0	372.0
03320	18.0	175.0	22.0	153.0	152.0	115.4	145.0	7.0	268.0	75.0	193.0	10.0	137.0	28.0	18.0	349.0	210.0	70.5	15.4	134.0	349.0	167.0	182.0	41.0	140.0	2.5	47.2	2.0	0.0	40.0	12.0	18.0	23.0	17.0	60.0	41.0	125.0	12.0	3.0	 Selki   (Vihti )	1.7390280039316986e-05	1.7390280039316986e-05	75.0	47.0	169.0	58.0
03400	623.0	2321.0	164.0	2157.0	2958.0	100.8	2573.0	385.0	4950.0	1269.0	3681.0	316.0	2442.0	519.0	404.0	6473.0	3746.0	76.4	7.5	123.0	6474.0	3206.0	3268.0	41.0	2750.0	2.3	43.7	94.0	56.0	779.0	148.0	337.0	387.0	361.0	1143.0	852.0	2274.0	408.0	68.0	 Vihti Kirkonkylä   (Vihti )	3.8947962940622224e-05	3.8947962940622224e-05	1333.0	1117.0	2822.0	1202.0
03430	185.0	245.0	12.0	233.0	227.0	117.8	227.0	0.0	387.0	90.0	297.0	26.0	207.0	38.0	26.0	519.0	302.0	82.8	6.4	107.0	519.0	234.0	285.0	39.0	206.0	2.5	47.7	5.0	7.0	68.0	12.0	30.0	29.0	29.0	82.0	58.0	197.0	2.0	7.0	 Jokikunta   (Vihti )	1.1390473008375795e-05	1.1390473008375795e-05	118.0	93.0	223.0	85.0
03600	798.0	2338.0	355.0	1983.0	3485.0	81.5	2250.0	1235.0	5256.0	1818.0	3438.0	220.0	2596.0	389.0	233.0	6528.0	3561.0	71.7	10.8	151.0	6524.0	3347.0	3177.0	45.0	3180.0	2.0	40.7	197.0	57.0	671.0	150.0	293.0	332.0	300.0	1303.0	1226.0	2369.0	744.0	67.0	 Karkkila Keskus   (Karkkila )	3.872259638831185e-05	3.872259638831185e-05	1126.0	1073.0	2629.0	1696.0
03620	176.0	791.0	75.0	716.0	1135.0	87.7	869.0	266.0	1674.0	579.0	1095.0	62.0	827.0	138.0	68.0	2127.0	1231.0	73.3	10.7	135.0	2127.0	1033.0	1094.0	42.0	985.0	2.2	41.7	57.0	16.0	229.0	55.0	116.0	112.0	96.0	435.0	329.0	709.0	264.0	12.0	 Polari   (Karkkila )	3.5477003912811636e-05	3.5477003912811636e-05	399.0	364.0	921.0	443.0
03710	112.0	121.0	17.0	104.0	89.0	113.5	89.0	0.0	146.0	39.0	107.0	6.0	82.0	13.0	6.0	189.0	109.0	78.0	7.6	117.0	186.0	95.0	91.0	44.0	77.0	2.4	48.5	2.0	2.0	21.0	3.0	6.0	11.0	12.0	30.0	27.0	74.0	1.0	2.0	 Uusitalo   (Karkkila )	3.7782279330972518e-06	3.7782279330972518e-06	34.0	26.0	86.0	40.0
03790	369.0	264.0	21.0	243.0	233.0	116.3	233.0	0.0	408.0	113.0	295.0	27.0	185.0	45.0	38.0	514.0	301.0	84.1	4.2	99.0	514.0	254.0	260.0	44.0	216.0	2.4	49.8	2.0	6.0	61.0	10.0	24.0	33.0	22.0	84.0	77.0	195.0	14.0	7.0	 Vihtijärvi   (Vihti )	7.646722833283977e-06	7.646722833283977e-06	96.0	72.0	239.0	107.0
03810	187.0	304.0	34.0	270.0	321.0	97.0	320.0	1.0	485.0	155.0	330.0	22.0	262.0	29.0	17.0	595.0	352.0	65.6	14.8	153.0	595.0	295.0	300.0	45.0	287.0	2.1	47.4	12.0	4.0	62.0	7.0	25.0	34.0	26.0	128.0	98.0	236.0	45.0	6.0	 Ikkala   (Lohja )	1.2909450338169018e-05	1.2909450338169018e-05	97.0	97.0	268.0	133.0
03850	1476.0	838.0	89.0	749.0	887.0	95.1	859.0	28.0	1353.0	475.0	878.0	67.0	682.0	83.0	46.0	1641.0	898.0	74.2	10.5	144.0	1641.0	838.0	803.0	47.0	767.0	2.1	46.2	34.0	10.0	153.0	34.0	73.0	65.0	68.0	304.0	319.0	633.0	108.0	26.0	 Pusula   (Lohja )	8.305860850774338e-06	8.305860850774338e-06	257.0	271.0	658.0	455.0
03870	74.0	123.0	15.0	108.0	97.0	111.3	97.0	0.0	156.0	48.0	108.0	10.0	76.0	12.0	10.0	188.0	104.0	79.8	9.8	124.0	188.0	87.0	101.0	47.0	89.0	2.1	52.5	2.0	0.0	17.0	5.0	10.0	10.0	5.0	33.0	39.0	83.0	2.0	4.0	 Hyönölä   (Lohja )	1.1030868712595527e-05	1.1030868712595527e-05	31.0	25.0	80.0	52.0
04130	172.0	2401.0	383.0	2018.0	3497.0	92.8	2183.0	1314.0	5634.0	1405.0	4229.0	404.0	2446.0	628.0	751.0	7295.0	4289.0	79.4	6.7	113.0	7295.0	3744.0	3551.0	41.0	3230.0	2.2	42.2	137.0	79.0	887.0	172.0	377.0	423.0	396.0	1411.0	953.0	2336.0	817.0	77.0	 Sipoo   (Sipoo )	6.523884194911732e-05	6.523884194911732e-05	1437.0	1416.0	3097.0	1345.0
04150	29.0	362.0	77.0	285.0	267.0	116.1	267.0	0.0	487.0	98.0	389.0	41.0	230.0	52.0	66.0	644.0	377.0	83.0	5.2	104.0	644.0	297.0	347.0	42.0	251.0	2.5	45.9	5.0	5.0	79.0	11.0	31.0	35.0	44.0	105.0	74.0	236.0	6.0	9.0	 Martinkylä   (Sipoo )	5.1174014534691527e-05	5.1174014534691527e-05	131.0	102.0	301.0	110.0
04170	41.0	626.0	69.0	557.0	519.0	119.0	519.0	0.0	946.0	223.0	723.0	51.0	470.0	122.0	80.0	1266.0	728.0	86.7	3.1	98.0	1266.0	632.0	634.0	40.0	484.0	2.6	45.9	5.0	9.0	163.0	41.0	83.0	85.0	64.0	175.0	150.0	469.0	4.0	11.0	 Paippinen   (Sipoo )	2.496588537972707e-05	2.496588537972707e-05	286.0	196.0	566.0	218.0
04200	4.0	1503.0	189.0	1314.0	6649.0	69.9	1586.0	5063.0	9540.0	2706.0	6834.0	665.0	3972.0	1117.0	1080.0	11413.0	6540.0	72.4	10.3	138.0	11413.0	6080.0	5333.0	45.0	6162.0	1.8	38.3	683.0	254.0	1064.0	259.0	514.0	459.0	414.0	2918.0	2197.0	3603.0	2448.0	111.0	 Kerava Keskus   (Kerava )	0.0014638015334965965	0.0014638015334965965	1663.0	2586.0	4164.0	3000.0
04220	1.0	1055.0	129.0	926.0	2482.0	80.5	1166.0	1316.0	3901.0	998.0	2903.0	281.0	1773.0	457.0	392.0	5165.0	3435.0	76.6	8.5	95.0	5165.0	2551.0	2614.0	36.0	2308.0	2.2	36.6	251.0	113.0	726.0	153.0	315.0	332.0	312.0	1232.0	354.0	1159.0	1116.0	33.0	 Ahjo-Kaskela   (Kerava )	0.0007599844148017008	0.0007599844148017008	1109.0	1359.0	2231.0	466.0
04230	0.0	1468.0	52.0	1416.0	3531.0	88.1	2196.0	1335.0	5883.0	1203.0	4680.0	391.0	2644.0	915.0	730.0	7711.0	4470.0	80.7	7.1	111.0	7711.0	3917.0	3794.0	39.0	3365.0	2.3	38.7	215.0	129.0	1017.0	224.0	498.0	508.0	380.0	1410.0	954.0	2467.0	869.0	29.0	 Pihkaniitty   (Kerava )	0.0019965811363863517	0.0019965811363863517	1650.0	1589.0	3059.0	1413.0
04240	30.0	613.0	88.0	525.0	508.0	116.8	508.0	0.0	957.0	223.0	734.0	78.0	453.0	115.0	88.0	1230.0	757.0	83.0	5.0	93.0	1230.0	597.0	633.0	42.0	473.0	2.6	45.1	4.0	5.0	145.0	24.0	54.0	75.0	77.0	195.0	139.0	439.0	23.0	11.0	 Talma   (Sipoo )	6.411972017111521e-05	6.411972017111521e-05	234.0	201.0	595.0	200.0
04250	10.0	584.0	225.0	359.0	2550.0	65.8	550.0	2000.0	3742.0	1088.0	2654.0	266.0	1723.0	400.0	265.0	4654.0	2950.0	71.9	11.5	118.0	4654.0	2348.0	2306.0	39.0	2428.0	1.9	34.5	366.0	126.0	536.0	154.0	290.0	216.0	179.0	1320.0	578.0	1035.0	1363.0	30.0	 Alikerava   (Kerava )	0.0005352788930699326	0.0005352788930699326	819.0	1341.0	1702.0	792.0
04260	8.0	1247.0	113.0	1134.0	3348.0	73.7	1483.0	1865.0	5112.0	1407.0	3705.0	336.0	2377.0	600.0	392.0	6406.0	4107.0	74.8	9.9	107.0	6406.0	3204.0	3202.0	40.0	3141.0	2.0	36.7	362.0	118.0	729.0	177.0	344.0	360.0	264.0	1678.0	746.0	1915.0	1185.0	41.0	 Savio   (Kerava )	0.0010386495674833617	0.0010386495674833617	1164.0	1529.0	2708.0	1005.0
04300	82.0	2554.0	570.0	1984.0	5047.0	86.8	2897.0	2150.0	7929.0	1969.0	5960.0	543.0	3508.0	967.0	942.0	10259.0	5951.0	78.7	7.0	117.0	10259.0	5249.0	5010.0	41.0	4752.0	2.2	40.5	223.0	109.0	1292.0	228.0	531.0	640.0	581.0	2053.0	1422.0	2990.0	1683.0	79.0	 Hyrylä   (Tuusula )	0.00031430884988206144	0.00031430884988206144	2070.0	1812.0	4399.0	1978.0
04310	21.0	827.0	120.0	707.0	1131.0	105.9	964.0	167.0	1971.0	361.0	1610.0	175.0	791.0	293.0	351.0	2558.0	1504.0	79.8	5.3	111.0	2558.0	1345.0	1213.0	41.0	1053.0	2.4	44.8	59.0	32.0	321.0	58.0	130.0	147.0	148.0	447.0	290.0	845.0	191.0	17.0	 Tuusula Keskus   (Tuusula )	0.0003399203645519669	0.0003399203645519669	519.0	455.0	1117.0	467.0
04320	1.0	929.0	63.0	866.0	2491.0	82.4	1308.0	1183.0	3890.0	987.0	2903.0	281.0	1781.0	508.0	333.0	4984.0	2996.0	78.9	7.2	109.0	4984.0	2495.0	2489.0	40.0	2284.0	2.2	38.7	104.0	79.0	611.0	139.0	310.0	278.0	226.0	1063.0	618.0	1537.0	705.0	42.0	 Riihikallio   (Tuusula )	0.0007695502670419718	0.0007695502670419718	984.0	1032.0	2074.0	894.0
04330	6.0	744.0	64.0	680.0	863.0	118.4	847.0	16.0	1632.0	271.0	1361.0	137.0	678.0	274.0	272.0	2347.0	1440.0	86.4	4.0	88.0	2347.0	1172.0	1175.0	35.0	834.0	2.8	42.3	13.0	22.0	379.0	69.0	146.0	208.0	165.0	327.0	129.0	771.0	51.0	12.0	 Lahela   (Tuusula )	0.0004604235818482858	0.0004604235818482858	633.0	403.0	1119.0	192.0
04340	2.0	578.0	49.0	529.0	1048.0	90.1	657.0	391.0	1713.0	368.0	1345.0	128.0	757.0	246.0	214.0	2212.0	1386.0	80.7	6.4	97.0	2212.0	1083.0	1129.0	40.0	981.0	2.2	40.7	76.0	29.0	279.0	63.0	120.0	119.0	126.0	476.0	228.0	803.0	170.0	8.0	 Mattila   (Tuusula )	0.0005852246646268465	0.0005852246646268465	431.0	456.0	998.0	327.0
04350	23.0	258.0	40.0	218.0	216.0	130.5	216.0	0.0	423.0	108.0	315.0	34.0	190.0	57.0	34.0	519.0	321.0	79.1	5.2	103.0	519.0	248.0	271.0	44.0	202.0	2.6	50.7	2.0	2.0	57.0	13.0	25.0	25.0	22.0	85.0	64.0	199.0	3.0	0.0	 Nahkela   (Tuusula )	2.8200532191315022e-05	2.8200532191315022e-05	87.0	89.0	241.0	102.0
04360	36.0	690.0	198.0	492.0	505.0	114.5	505.0	0.0	955.0	281.0	674.0	61.0	445.0	99.0	69.0	1235.0	756.0	79.4	7.6	103.0	1235.0	579.0	656.0	41.0	473.0	2.6	44.9	11.0	5.0	142.0	17.0	39.0	76.0	72.0	200.0	142.0	415.0	41.0	17.0	 Ruotsinkylä-Kiilinmäki   (Tuusula )	4.679486084060924e-05	4.679486084060924e-05	234.0	218.0	584.0	199.0
04370	158.0	377.0	53.0	324.0	312.0	122.5	312.0	0.0	575.0	135.0	440.0	35.0	294.0	72.0	39.0	766.0	453.0	80.8	5.4	105.0	766.0	367.0	399.0	41.0	295.0	2.6	48.2	5.0	3.0	92.0	12.0	37.0	50.0	48.0	116.0	90.0	280.0	6.0	9.0	 Rusutjärvi   (Tuusula )	4.5153923003483336e-05	4.5153923003483336e-05	169.0	105.0	370.0	122.0
04380	10.0	287.0	44.0	243.0	242.0	132.4	239.0	3.0	448.0	75.0	373.0	40.0	226.0	51.0	56.0	587.0	349.0	83.7	4.3	100.0	587.0	289.0	298.0	41.0	228.0	2.6	52.0	4.0	1.0	74.0	13.0	26.0	34.0	38.0	91.0	68.0	206.0	15.0	7.0	 Tuomala   (Tuusula )	3.449499793147542e-05	3.449499793147542e-05	116.0	101.0	271.0	99.0
04390	45.0	232.0	25.0	207.0	197.0	120.2	197.0	0.0	347.0	77.0	270.0	19.0	192.0	41.0	18.0	469.0	271.0	83.0	3.8	106.0	469.0	220.0	249.0	40.0	182.0	2.6	47.9	1.0	3.0	61.0	8.0	21.0	33.0	35.0	67.0	56.0	176.0	1.0	5.0	 Jäniksenlinna   (Tuusula )	3.269757351934372e-05	3.269757351934372e-05	100.0	83.0	210.0	76.0
04400	6.0	1542.0	193.0	1349.0	6150.0	70.8	1799.0	4351.0	8502.0	1903.0	6599.0	657.0	3867.0	1051.0	1024.0	10159.0	6146.0	74.9	9.3	118.0	10155.0	5370.0	4785.0	43.0	5540.0	1.8	39.5	608.0	259.0	956.0	250.0	481.0	421.0	341.0	2848.0	1754.0	3425.0	1987.0	128.0	 Loutti   (Järvenpää )	0.00101822813865189	0.00101822813865189	1468.0	2525.0	3804.0	2358.0
04410	3.0	1737.0	178.0	1559.0	6189.0	70.2	2516.0	3673.0	8945.0	2316.0	6629.0	604.0	4276.0	992.0	757.0	11086.0	6951.0	73.5	9.8	116.0	11079.0	5862.0	5217.0	40.0	5686.0	1.9	36.7	725.0	336.0	1219.0	328.0	612.0	503.0	469.0	2991.0	1493.0	3080.0	2494.0	112.0	 Järvenpää Keskus   (Järvenpää )	0.0017500943051087779	0.0017500943051087779	1895.0	3023.0	4163.0	1998.0
04420	3.0	859.0	41.0	818.0	1786.0	86.4	1656.0	130.0	3038.0	518.0	2520.0	218.0	1405.0	452.0	445.0	3970.0	2492.0	80.5	6.4	96.0	3970.0	2033.0	1937.0	38.0	1707.0	2.3	37.6	99.0	101.0	513.0	122.0	256.0	237.0	179.0	813.0	391.0	1436.0	220.0	51.0	 Kyrölä   (Järvenpää )	0.0010886978899005582	0.0010886978899005582	845.0	900.0	1679.0	546.0
04430	18.0	2203.0	195.0	2008.0	4057.0	90.9	3304.0	753.0	6955.0	1253.0	5702.0	463.0	3304.0	1045.0	890.0	9050.0	5649.0	81.7	6.8	94.0	9044.0	4619.0	4425.0	39.0	3900.0	2.3	39.3	213.0	168.0	1178.0	288.0	572.0	533.0	443.0	1797.0	942.0	2960.0	888.0	52.0	 Kinnari-Mikonkorpi   (Järvenpää )	0.0004645616367322168	0.0004645616367322168	1880.0	1845.0	4010.0	1309.0
04440	0.0	955.0	237.0	718.0	2532.0	70.4	995.0	1537.0	3636.0	1245.0	2391.0	204.0	1625.0	320.0	242.0	4494.0	2833.0	64.0	16.9	146.0	4501.0	2193.0	2308.0	40.0	2371.0	1.9	37.9	319.0	75.0	513.0	147.0	270.0	231.0	165.0	1262.0	603.0	1064.0	1270.0	37.0	 Jamppa   (Järvenpää )	0.000593102537690869	0.000593102537690869	779.0	1119.0	1804.0	799.0
04460	0.0	465.0	19.0	446.0	819.0	93.3	725.0	94.0	1419.0	264.0	1155.0	73.0	723.0	208.0	151.0	1965.0	1267.0	82.0	6.7	88.0	1965.0	947.0	1018.0	34.0	802.0	2.5	38.3	57.0	49.0	302.0	70.0	141.0	144.0	106.0	386.0	116.0	566.0	231.0	5.0	 Nummenkylä   (Tuusula )	0.0005727228292566058	0.0005727228292566058	491.0	473.0	849.0	152.0
04480	93.0	932.0	128.0	804.0	866.0	117.8	836.0	30.0	1649.0	387.0	1262.0	83.0	766.0	215.0	198.0	2449.0	1400.0	85.1	4.3	104.0	2445.0	1188.0	1257.0	34.0	821.0	3.0	40.1	19.0	22.0	374.0	75.0	162.0	210.0	186.0	286.0	167.0	736.0	69.0	16.0	 Haarajoki   (Mäntsälä )	0.00011077579848282915	0.00011077579848282915	697.0	461.0	1036.0	251.0
04500	47.0	2044.0	275.0	1769.0	2601.0	97.9	2128.0	473.0	4335.0	1024.0	3311.0	240.0	2231.0	519.0	321.0	5984.0	3531.0	79.4	7.2	112.0	5980.0	2975.0	3005.0	38.0	2386.0	2.5	40.1	83.0	44.0	840.0	186.0	367.0	444.0	362.0	980.0	583.0	1873.0	473.0	40.0	 Kellokoski   (Tuusula )	0.00018102767047297025	0.00018102767047297025	1465.0	1042.0	2667.0	806.0
04530	59.0	435.0	58.0	377.0	356.0	120.1	356.0	0.0	654.0	130.0	524.0	26.0	371.0	86.0	41.0	921.0	521.0	83.1	3.6	110.0	920.0	450.0	470.0	38.0	344.0	2.7	44.9	9.0	6.0	116.0	33.0	54.0	67.0	42.0	138.0	92.0	336.0	3.0	5.0	 Ohkola   (Mäntsälä )	1.854608715761882e-05	1.854608715761882e-05	238.0	163.0	385.0	134.0
04600	29.0	2602.0	462.0	2140.0	4931.0	82.1	3056.0	1875.0	7313.0	2216.0	5097.0	332.0	3601.0	721.0	443.0	9355.0	5266.0	74.7	7.5	135.0	9339.0	4894.0	4445.0	42.0	4495.0	2.1	40.7	232.0	138.0	1060.0	265.0	490.0	499.0	449.0	1899.0	1549.0	3037.0	1359.0	99.0	 Mäntsälä Keskus   (Mäntsälä )	0.0002609763556092493	0.0002609763556092493	1774.0	1880.0	3627.0	2058.0
04620	15.0	584.0	72.0	512.0	784.0	106.9	632.0	152.0	1352.0	234.0	1118.0	82.0	627.0	203.0	206.0	2096.0	1233.0	83.3	5.4	104.0	2075.0	1032.0	1043.0	32.0	737.0	2.8	38.7	39.0	29.0	333.0	81.0	165.0	180.0	135.0	307.0	99.0	595.0	130.0	12.0	 Kaunismäki   (Mäntsälä )	0.00011296219707825864	0.00011296219707825864	654.0	415.0	871.0	135.0
04630	133.0	464.0	64.0	400.0	369.0	118.3	369.0	0.0	655.0	188.0	467.0	33.0	342.0	56.0	36.0	866.0	519.0	75.7	7.7	118.0	866.0	413.0	453.0	40.0	342.0	2.5	45.7	11.0	5.0	99.0	22.0	46.0	44.0	45.0	146.0	100.0	331.0	2.0	9.0	 Sääksjärvi   (Mäntsälä )	1.3206579853585085e-05	1.3206579853585085e-05	181.0	177.0	372.0	136.0
04660	137.0	857.0	140.0	717.0	691.0	121.4	691.0	0.0	1256.0	351.0	905.0	59.0	673.0	116.0	57.0	1680.0	1002.0	81.2	5.2	104.0	1680.0	809.0	871.0	39.0	642.0	2.6	46.2	10.0	14.0	199.0	35.0	92.0	108.0	95.0	268.0	181.0	604.0	25.0	13.0	 Numminen   (Mäntsälä )	2.2052044031526335e-05	2.2052044031526335e-05	372.0	302.0	752.0	254.0
04680	42.0	364.0	75.0	289.0	274.0	117.9	273.0	1.0	489.0	139.0	350.0	18.0	255.0	47.0	30.0	669.0	386.0	76.7	7.8	125.0	669.0	331.0	338.0	38.0	255.0	2.6	45.3	0.0	6.0	77.0	23.0	41.0	45.0	27.0	104.0	75.0	245.0	6.0	4.0	 Hirvihaara   (Mäntsälä )	1.4665007175331538e-05	1.4665007175331538e-05	164.0	114.0	288.0	103.0
04740	285.0	625.0	85.0	540.0	505.0	113.7	501.0	4.0	893.0	279.0	614.0	25.0	490.0	68.0	31.0	1174.0	645.0	78.9	7.5	127.0	1174.0	571.0	603.0	42.0	478.0	2.5	46.1	5.0	10.0	137.0	21.0	62.0	76.0	63.0	171.0	174.0	455.0	16.0	7.0	 Sälinkää   (Mäntsälä )	1.145757590973421e-05	1.145757590973421e-05	256.0	161.0	509.0	248.0
04770	40.0	121.0	12.0	109.0	104.0	107.2	104.0	0.0	160.0	44.0	116.0	11.0	87.0	8.0	10.0	206.0	120.0	75.0	12.6	126.0	206.0	92.0	114.0	43.0	88.0	2.3	47.0	2.0	3.0	22.0	3.0	8.0	12.0	10.0	40.0	27.0	82.0	2.0	4.0	 Sahakylä   (Mäntsälä )	5.998791854968549e-06	5.998791854968549e-06	41.0	30.0	95.0	40.0
04820	23.0	146.0	13.0	133.0	126.0	117.5	126.0	0.0	216.0	41.0	175.0	10.0	129.0	21.0	15.0	304.0	176.0	85.8	5.6	101.0	304.0	145.0	159.0	39.0	119.0	2.6	46.4	0.0	3.0	42.0	9.0	20.0	26.0	19.0	50.0	28.0	117.0	0.0	2.0	 Kaukalampi   (Mäntsälä )	1.117188929216306e-05	1.117188929216306e-05	81.0	43.0	140.0	40.0
04840	130.0	159.0	26.0	133.0	122.0	104.7	122.0	0.0	204.0	71.0	133.0	6.0	99.0	17.0	11.0	236.0	155.0	75.5	6.4	100.0	236.0	117.0	119.0	47.0	110.0	2.1	47.5	1.0	3.0	20.0	4.0	7.0	6.0	7.0	58.0	34.0	92.0	14.0	4.0	 Hautjärvi   (Mäntsälä )	6.794754507103181e-06	6.794754507103181e-06	27.0	38.0	122.0	49.0
04920	31.0	189.0	39.0	150.0	158.0	104.9	158.0	0.0	271.0	69.0	202.0	12.0	160.0	17.0	13.0	345.0	218.0	76.6	10.7	102.0	345.0	169.0	176.0	41.0	147.0	2.3	46.4	6.0	4.0	37.0	9.0	17.0	14.0	18.0	72.0	40.0	127.0	17.0	3.0	 Saarentaus   (Mäntsälä )	1.422208766890584e-05	1.422208766890584e-05	66.0	61.0	165.0	53.0
04940	90.0	164.0	30.0	134.0	127.0	115.6	121.0	6.0	219.0	65.0	154.0	14.0	113.0	16.0	11.0	299.0	155.0	74.2	9.4	153.0	299.0	153.0	146.0	41.0	119.0	2.5	45.6	2.0	2.0	34.0	10.0	17.0	19.0	15.0	43.0	44.0	108.0	7.0	4.0	 Levanto   (Mäntsälä )	1.5025170175127654e-05	1.5025170175127654e-05	72.0	42.0	121.0	64.0
05100	208.0	853.0	85.0	768.0	952.0	105.8	888.0	64.0	1661.0	418.0	1243.0	112.0	828.0	196.0	107.0	2272.0	1360.0	79.4	7.0	110.0	2272.0	1117.0	1155.0	38.0	898.0	2.5	42.6	15.0	18.0	305.0	53.0	140.0	153.0	132.0	380.0	217.0	787.0	100.0	11.0	 Röykkä   (Nurmijärvi )	5.6034765428532655e-05	5.6034765428532655e-05	552.0	355.0	1064.0	301.0
05200	87.0	2137.0	281.0	1856.0	2975.0	93.1	2311.0	664.0	4902.0	1250.0	3652.0	257.0	2414.0	524.0	457.0	6852.0	3870.0	77.1	8.5	128.0	6852.0	3413.0	3439.0	38.0	2818.0	2.4	38.9	127.0	64.0	916.0	220.0	434.0	490.0	397.0	1158.0	763.0	2154.0	609.0	55.0	 Rajamäki   (Nurmijärvi )	0.00010816095733244392	0.00010816095733244392	1747.0	1243.0	2830.0	1032.0
05250	16.0	83.0	12.0	71.0	91.0	99.6	78.0	13.0	141.0	37.0	104.0	8.0	70.0	17.0	9.0	171.0	107.0	77.6	3.5	106.0	171.0	90.0	81.0	44.0	77.0	2.2	45.8	2.0	1.0	19.0	4.0	8.0	7.0	8.0	33.0	25.0	57.0	20.0	0.0	 Kiljava   (Nurmijärvi )	2.1056162326018837e-05	2.1056162326018837e-05	28.0	29.0	80.0	34.0
05400	17.0	2054.0	206.0	1848.0	2927.0	92.0	2143.0	784.0	4907.0	1221.0	3686.0	298.0	2288.0	624.0	476.0	6580.0	3880.0	78.5	7.5	114.0	6580.0	3304.0	3276.0	39.0	2762.0	2.4	39.2	131.0	86.0	859.0	179.0	381.0	423.0	395.0	1164.0	749.0	2106.0	621.0	35.0	 Jokela   (Tuusula )	0.00020452443484194967	0.00020452443484194967	1481.0	1246.0	2826.0	1027.0
05430	33.0	492.0	60.0	432.0	438.0	110.7	438.0	0.0	791.0	212.0	579.0	35.0	413.0	67.0	64.0	1027.0	615.0	78.9	6.6	111.0	1027.0	520.0	507.0	41.0	408.0	2.5	45.0	2.0	5.0	125.0	34.0	68.0	60.0	43.0	164.0	123.0	389.0	9.0	10.0	 Nuppulinna   (Tuusula )	5.802123848508637e-05	5.802123848508637e-05	215.0	151.0	485.0	176.0
05440	1.0	199.0	16.0	183.0	242.0	115.4	188.0	54.0	428.0	60.0	368.0	21.0	167.0	95.0	85.0	658.0	389.0	86.1	4.6	94.0	658.0	327.0	331.0	29.0	236.0	2.8	41.7	10.0	18.0	116.0	52.0	88.0	54.0	19.0	92.0	28.0	179.0	56.0	1.0	 Hyvinkää   (Hyvinkää )	0.00016339999125884546	0.00016339999125884546	223.0	156.0	240.0	39.0
05450	35.0	505.0	69.0	436.0	432.0	120.0	432.0	0.0	801.0	205.0	596.0	49.0	411.0	74.0	62.0	1073.0	629.0	76.5	5.9	119.0	1073.0	518.0	555.0	39.0	405.0	2.6	46.3	9.0	10.0	132.0	29.0	55.0	67.0	61.0	162.0	115.0	383.0	12.0	10.0	 Nukari   (Nurmijärvi )	2.7528194656610656e-05	2.7528194656610656e-05	241.0	185.0	475.0	172.0
05460	1.0	800.0	115.0	685.0	1597.0	83.5	1043.0	554.0	2612.0	584.0	2028.0	126.0	1429.0	318.0	155.0	3288.0	2005.0	75.3	8.2	116.0	3288.0	1687.0	1601.0	41.0	1566.0	2.1	39.9	129.0	62.0	379.0	101.0	193.0	182.0	122.0	767.0	425.0	1093.0	463.0	10.0	 Hakalanmäki-Hakala   (Hyvinkää )	0.0012268583471143455	0.0012268583471143455	607.0	708.0	1366.0	607.0
05470	7.0	158.0	7.0	151.0	153.0	100.7	153.0	0.0	259.0	76.0	183.0	16.0	122.0	23.0	22.0	327.0	196.0	75.5	8.1	115.0	327.0	152.0	175.0	42.0	135.0	2.4	42.1	2.0	2.0	35.0	5.0	14.0	17.0	16.0	55.0	46.0	129.0	3.0	3.0	 Palopuro   (Hyvinkää )	2.2225511869850666e-05	2.2225511869850666e-05	60.0	58.0	146.0	63.0
05510	29.0	201.0	21.0	180.0	272.0	80.2	221.0	51.0	361.0	109.0	252.0	15.0	182.0	32.0	23.0	427.0	287.0	69.0	10.4	116.0	427.0	205.0	222.0	44.0	217.0	1.9	43.9	16.0	6.0	41.0	6.0	12.0	20.0	19.0	123.0	54.0	133.0	78.0	6.0	 Päivärinta   (Hyvinkää )	2.078065676122028e-05	2.078065676122028e-05	58.0	81.0	214.0	74.0
05620	90.0	529.0	65.0	464.0	509.0	109.5	509.0	0.0	986.0	226.0	760.0	46.0	513.0	115.0	86.0	1309.0	827.0	81.1	5.2	93.0	1309.0	635.0	674.0	39.0	495.0	2.6	41.6	7.0	21.0	165.0	31.0	75.0	83.0	74.0	216.0	117.0	460.0	25.0	10.0	 Noppo   (Hyvinkää )	4.56157497209825e-05	4.56157497209825e-05	286.0	238.0	626.0	159.0
